Numerator	Denominator	hsa Khan Chimpanzee RNA	hsa Khan Human RNA	hsa Khan Chimpanzee Protein	hsa Khan Human Protein
Human Diseases	Human Diseases	1	1	1	1
-Cancers	Human Diseases	0.2379	0.1847	0.1263	0.1501
-Immune System Diseases	Human Diseases	0.08415	0.09278	0.05011	0.0462
-Neurodegenerative Diseases	Human Diseases	0.3532	0.4465	0.6148	0.6157
-Cardiovascular Diseases	Human Diseases	0.1272	0.1018	0.1787	0.1513
-Metabolic Diseases	Human Diseases	0.02498	0.02379	0.1398	0.2019
-Infectious Diseases	Human Diseases	0.4539	0.5057	0.2862	0.3216
Not Mapped	Human Diseases	4.038	4.658	2.965	3.027
-Not Mapped	Human Diseases	4.038	4.658	2.965	3.027
TOTAL	-Cancers	97.02	122.4	202.7	192.5
MAPPED	-Cancers	75.63	94.04	167.6	160.2
Genetic Information Processing	-Cancers	29.69	38.77	67.88	64.32
-Transcription	-Cancers	3.812	4.655	8.399	7.895
-Translation	-Cancers	10.49	16.48	19.28	18.36
-Folding, Sorting and Degradation	-Cancers	9.785	11.16	29.63	28.15
-DNA Maintenance	-Cancers	5.605	6.472	10.58	10.05
-RNA Family	-Cancers	0	0	0	0
Environmental Information Processing	-Cancers	5.327	6.217	3.606	3.339
-Signal Transduction	-Cancers	1.319	1.261	1.432	1.652
-Signaling Molecules and Interaction	-Cancers	4.516	5.229	3.117	2.603
Cellular Processes	-Cancers	9.835	11.36	20.36	17.6
-Cell structure	-Cancers	0	0	0	0
-Crystallins	-Cancers	0	0	0	0
-Stress Response	-Cancers	0	0	0	0
-Vesicular Transport	-Cancers	3.677	5.144	3.996	4.268
-Cytoskeleton	-Cancers	4.678	4.622	12.29	10.1
-Cell Motility	-Cancers	0	0	0	0
-Cell Growth and Death	-Cancers	1.083	1.17	2.202	2.161
-Cell Communication	-Cancers	0.9726	1.073	2.625	2.414
Metabolism	-Cancers	17.98	21.64	54.17	55.85
-Membrane Transport	-Cancers	0.4531	0.5404	0.4283	0.3051
-Central Carbon Metabolism	-Cancers	2.218	3.804	13.69	15.06
-Energy Metabolism	-Cancers	0.9168	1.005	3.881	4.947
-Biosynthesis	-Cancers	4.823	6.557	12.17	12.72
-Other Enzymes	-Cancers	11.37	12.69	22	22.07
Organismal Systems	-Cancers	6.22	7.817	9.811	9.294
-Immune System	-Cancers	3.762	5.028	4.318	4.445
-Endocrine System	-Cancers	0.8429	0.8681	1.69	1.33
-Circulatory System	-Cancers	0.1404	0.1734	0.4867	0.4028
-Digestive System	-Cancers	0.4272	0.5008	0.3508	0.3225
-Excretory System	-Cancers	0.6526	0.6347	1.249	1.108
-Nervous System	-Cancers	0.6992	0.733	1.313	1.186
-Sensory System	-Cancers	0.06813	0.07176	0.06923	0.03686
-Development	-Cancers	0.5066	0.524	0.8105	0.5732
-Environmental Adaptation	-Cancers	0.16	0.277	0.4082	0.31
Human Diseases	-Cancers	6.564	8.754	19.57	18.77
-Cancers	-Cancers	1	1	1	1
-Immune System Diseases	-Cancers	0.5318	0.6683	0.6439	0.49
-Neurodegenerative Diseases	-Cancers	2.414	4.253	12.03	11.56
-Cardiovascular Diseases	-Cancers	0.6525	0.6714	2.055	1.45
-Metabolic Diseases	-Cancers	0.105	0.119	1.199	1.836
-Infectious Diseases	-Cancers	2.532	3.472	3.72	3.488
Not Mapped	-Cancers	21.38	28.33	35.02	32.26
-Not Mapped	-Cancers	21.38	28.33	35.02	32.26
TOTAL	-Immune System Diseases	1458	1494	465.3	560.9
MAPPED	-Immune System Diseases	1137	1148	384.9	466.9
Genetic Information Processing	-Immune System Diseases	444	464.4	154.4	180.7
-Transcription	-Immune System Diseases	52.69	52.71	19.44	22.09
-Translation	-Immune System Diseases	147.9	188.8	46.21	53.62
-Folding, Sorting and Degradation	-Immune System Diseases	153.2	139.9	66.87	77.45
-DNA Maintenance	-Immune System Diseases	90.15	82.99	21.91	27.53
-RNA Family	-Immune System Diseases	0	0	0	0
Environmental Information Processing	-Immune System Diseases	62.13	53.99	10.34	11.72
-Signal Transduction	-Immune System Diseases	17.96	15.28	3.376	4.698
-Signaling Molecules and Interaction	-Immune System Diseases	44.17	38.7	6.752	6.923
Cellular Processes	-Immune System Diseases	150.9	138.4	44.75	49.63
-Cell structure	-Immune System Diseases	0	0	0	0
-Crystallins	-Immune System Diseases	0	0	0	0
-Stress Response	-Immune System Diseases	0	0	0	0
-Vesicular Transport	-Immune System Diseases	42.82	48.5	9.289	11.8
-Cytoskeleton	-Immune System Diseases	73.28	60.48	23.46	23.11
-Cell Motility	-Immune System Diseases	0	0	0	0
-Cell Growth and Death	-Immune System Diseases	18.3	15.9	6.238	6.5
-Cell Communication	-Immune System Diseases	16.54	13.52	6.852	7.579
Metabolism	-Immune System Diseases	291.9	301.2	120.5	144.4
-Membrane Transport	-Immune System Diseases	7.719	7.749	1.118	0.9958
-Central Carbon Metabolism	-Immune System Diseases	38.44	45.19	32.81	37.54
-Energy Metabolism	-Immune System Diseases	12.01	11.2	9.954	14.13
-Biosynthesis	-Immune System Diseases	63.78	69.82	27.53	32.22
-Other Enzymes	-Immune System Diseases	166.1	159.3	52.92	66.09
Organismal Systems	-Immune System Diseases	97.52	100.4	23.13	27.09
-Immune System	-Immune System Diseases	52.54	60.7	10.82	15.37
-Endocrine System	-Immune System Diseases	13.23	11.62	4.069	3.892
-Circulatory System	-Immune System Diseases	2.207	1.902	1.084	1.08
-Digestive System	-Immune System Diseases	7.925	6.327	0.7928	0.9743
-Excretory System	-Immune System Diseases	6.379	5.422	2.77	2.532
-Nervous System	-Immune System Diseases	5.744	4.516	2.454	2.708
-Sensory System	-Immune System Diseases	1.339	1.126	0.1807	0.1157
-Development	-Immune System Diseases	3.435	3.141	1.259	1.656
-Environmental Adaptation	-Immune System Diseases	1.025	1.433	0.8478	0.7843
Human Diseases	-Immune System Diseases	90.47	89.75	42.71	51.49
-Cancers	-Immune System Diseases	18.74	14.34	3.884	4.126
-Immune System Diseases	-Immune System Diseases	1	1	1	1
-Neurodegenerative Diseases	-Immune System Diseases	23.99	30.97	16.58	17.2
-Cardiovascular Diseases	-Immune System Diseases	7.588	5.713	6.025	4.826
-Metabolic Diseases	-Immune System Diseases	1.161	1.547	5.601	9.744
-Infectious Diseases	-Immune System Diseases	43.41	49.68	9.928	14
Not Mapped	-Immune System Diseases	321.4	345.8	80.41	94
-Not Mapped	-Immune System Diseases	321.4	345.8	80.41	94
TOTAL	-Neurodegenerative Diseases	88.34	92.74	40.52	45.79
MAPPED	-Neurodegenerative Diseases	68.87	71.27	33.52	38.12
Genetic Information Processing	-Neurodegenerative Diseases	26.89	28.83	13.39	15.01
-Transcription	-Neurodegenerative Diseases	3.191	3.547	1.68	1.773
-Translation	-Neurodegenerative Diseases	8.959	11.72	3.757	4.217
-Folding, Sorting and Degradation	-Neurodegenerative Diseases	9.281	8.682	6.106	6.799
-DNA Maintenance	-Neurodegenerative Diseases	5.461	5.152	1.956	2.224
-RNA Family	-Neurodegenerative Diseases	0	0	0	0
Environmental Information Processing	-Neurodegenerative Diseases	3.794	3.846	0.8104	0.861
-Signal Transduction	-Neurodegenerative Diseases	1.088	0.9885	0.2816	0.3553
-Signaling Molecules and Interaction	-Neurodegenerative Diseases	3.217	3.235	0.5761	0.5714
Cellular Processes	-Neurodegenerative Diseases	9.143	8.591	4.551	4.722
-Cell structure	-Neurodegenerative Diseases	0	0	0	0
-Crystallins	-Neurodegenerative Diseases	0	0	0	0
-Stress Response	-Neurodegenerative Diseases	0	0	0	0
-Vesicular Transport	-Neurodegenerative Diseases	2.831	3.215	0.9366	1.075
-Cytoskeleton	-Neurodegenerative Diseases	4.439	3.755	2.563	2.486
-Cell Motility	-Neurodegenerative Diseases	0	0	0	0
-Cell Growth and Death	-Neurodegenerative Diseases	1.067	0.9548	0.694	0.7818
-Cell Communication	-Neurodegenerative Diseases	1.002	0.8391	0.6752	0.759
Metabolism	-Neurodegenerative Diseases	17.68	18.7	10.27	12.35
-Membrane Transport	-Neurodegenerative Diseases	0.5143	0.481	0.1102	0.08725
-Central Carbon Metabolism	-Neurodegenerative Diseases	2.896	3.297	3.6	4.512
-Energy Metabolism	-Neurodegenerative Diseases	0.7276	0.6831	0.7181	0.9052
-Biosynthesis	-Neurodegenerative Diseases	3.864	4.334	2.716	3.128
-Other Enzymes	-Neurodegenerative Diseases	10.06	9.89	5.605	6.765
Organismal Systems	-Neurodegenerative Diseases	5.907	6.232	1.927	2.04
-Immune System	-Neurodegenerative Diseases	3.183	4.071	0.956	1.17
-Endocrine System	-Neurodegenerative Diseases	0.8017	0.7211	0.401	0.3741
-Circulatory System	-Neurodegenerative Diseases	0.1337	0.1181	0.1069	0.1082
-Digestive System	-Neurodegenerative Diseases	0.3676	0.3367	0.07594	0.06214
-Excretory System	-Neurodegenerative Diseases	0.3864	0.3825	0.2309	0.2432
-Nervous System	-Neurodegenerative Diseases	0.4737	0.3821	0.2249	0.2579
-Sensory System	-Neurodegenerative Diseases	0.06995	0.0699	0.01301	0.01159
-Development	-Neurodegenerative Diseases	0.2975	0.2721	0.06846	0.09965
-Environmental Adaptation	-Neurodegenerative Diseases	0.0827	0.0813	0.06217	0.0532
Human Diseases	-Neurodegenerative Diseases	5.48	5.571	3.122	3.677
-Cancers	-Neurodegenerative Diseases	1.135	0.8901	0.3555	0.3627
-Immune System Diseases	-Neurodegenerative Diseases	0.3381	0.3455	0.1094	0.1001
-Neurodegenerative Diseases	-Neurodegenerative Diseases	1	1	1	1
-Cardiovascular Diseases	-Neurodegenerative Diseases	0.8305	0.6205	0.4234	0.3826
-Metabolic Diseases	-Neurodegenerative Diseases	0.1632	0.145	0.4138	0.7151
-Infectious Diseases	-Neurodegenerative Diseases	2.629	2.605	0.8935	1.053
Not Mapped	-Neurodegenerative Diseases	19.47	21.47	7.002	7.674
-Not Mapped	-Neurodegenerative Diseases	19.47	21.47	7.002	7.674
TOTAL	-Cardiovascular Diseases	599	1060	159.7	294.6
MAPPED	-Cardiovascular Diseases	467	814.8	132.1	245.2
Genetic Information Processing	-Cardiovascular Diseases	189	338.8	54.92	98.33
-Transcription	-Cardiovascular Diseases	23.95	41.95	6.821	11.61
-Translation	-Cardiovascular Diseases	63.22	138.2	15.75	27.78
-Folding, Sorting and Degradation	-Cardiovascular Diseases	63.68	99.06	24.12	43.22
-DNA Maintenance	-Cardiovascular Diseases	37.56	59.54	8.454	15.78
-RNA Family	-Cardiovascular Diseases	0	0	0	0
Environmental Information Processing	-Cardiovascular Diseases	24.07	37.14	2.958	5.221
-Signal Transduction	-Cardiovascular Diseases	5.391	7.497	1.049	2.006
-Signaling Molecules and Interaction	-Cardiovascular Diseases	18.68	29.66	2.16	3.384
Cellular Processes	-Cardiovascular Diseases	58.88	94.4	16.1	27.52
-Cell structure	-Cardiovascular Diseases	0	0	0	0
-Crystallins	-Cardiovascular Diseases	0	0	0	0
-Stress Response	-Cardiovascular Diseases	0	0	0	0
-Vesicular Transport	-Cardiovascular Diseases	19.53	37.43	3.166	6.674
-Cytoskeleton	-Cardiovascular Diseases	25.42	36.18	8.515	12.8
-Cell Motility	-Cardiovascular Diseases	0	0	0	0
-Cell Growth and Death	-Cardiovascular Diseases	5.488	8.6	2.008	3.852
-Cell Communication	-Cardiovascular Diseases	8.324	12.18	2.925	5.294
Metabolism	-Cardiovascular Diseases	109.5	180.7	40.69	80.77
-Membrane Transport	-Cardiovascular Diseases	1.937	2.794	0.3433	0.5501
-Central Carbon Metabolism	-Cardiovascular Diseases	14.09	22.51	11.49	22.54
-Energy Metabolism	-Cardiovascular Diseases	4.76	7.994	3.393	7.307
-Biosynthesis	-Cardiovascular Diseases	22.13	41.13	9.588	18.75
-Other Enzymes	-Cardiovascular Diseases	63.82	104.4	18.18	34.52
Organismal Systems	-Cardiovascular Diseases	40.25	75.87	7.881	13.9
-Immune System	-Cardiovascular Diseases	22.39	48.72	3.688	7.328
-Endocrine System	-Cardiovascular Diseases	2.691	4.324	1.405	2.08
-Circulatory System	-Cardiovascular Diseases	0.5067	0.9107	0.4242	0.7486
-Digestive System	-Cardiovascular Diseases	3.346	5.831	0.5208	1.024
-Excretory System	-Cardiovascular Diseases	2.641	4.446	0.8656	1.36
-Nervous System	-Cardiovascular Diseases	3.78	6.002	1.359	2.249
-Sensory System	-Cardiovascular Diseases	0.1785	0.256	0.05548	0.04972
-Development	-Cardiovascular Diseases	2.261	3.162	0.429	0.6004
-Environmental Adaptation	-Cardiovascular Diseases	0.306	0.5151	0.2258	0.2173
Human Diseases	-Cardiovascular Diseases	36.57	65.17	14.81	27.11
-Cancers	-Cardiovascular Diseases	8.785	12.03	1.692	2.634
-Immune System Diseases	-Cardiovascular Diseases	3.077	6.046	0.6262	1.051
-Neurodegenerative Diseases	-Cardiovascular Diseases	13.36	31.18	9.556	17
-Cardiovascular Diseases	-Cardiovascular Diseases	1	1	1	1
-Metabolic Diseases	-Cardiovascular Diseases	0.4162	0.4845	0.9913	2.213
-Infectious Diseases	-Cardiovascular Diseases	13.3	28.06	3.384	6.606
Not Mapped	-Cardiovascular Diseases	132	245.4	27.6	49.37
-Not Mapped	-Cardiovascular Diseases	132	245.4	27.6	49.37
TOTAL	-Metabolic Diseases	Inf	Inf	Inf	Inf
MAPPED	-Metabolic Diseases	Inf	Inf	Inf	Inf
Genetic Information Processing	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Transcription	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Translation	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Metabolic Diseases	Inf	Inf	Inf	Inf
-DNA Maintenance	-Metabolic Diseases	Inf	Inf	Inf	Inf
-RNA Family	-Metabolic Diseases	NaN	NaN	NaN	NaN
Environmental Information Processing	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Signal Transduction	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Metabolic Diseases	Inf	Inf	Inf	Inf
Cellular Processes	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Cell structure	-Metabolic Diseases	NaN	NaN	NaN	NaN
-Crystallins	-Metabolic Diseases	NaN	NaN	NaN	NaN
-Stress Response	-Metabolic Diseases	NaN	NaN	NaN	NaN
-Vesicular Transport	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Cytoskeleton	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Cell Motility	-Metabolic Diseases	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Cell Communication	-Metabolic Diseases	Inf	Inf	Inf	Inf
Metabolism	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Membrane Transport	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Energy Metabolism	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Biosynthesis	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Other Enzymes	-Metabolic Diseases	Inf	Inf	Inf	Inf
Organismal Systems	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Immune System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Endocrine System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Circulatory System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Digestive System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Excretory System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Nervous System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Sensory System	-Metabolic Diseases	NaN	NaN	NaN	NaN
-Development	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Metabolic Diseases	Inf	Inf	Inf	Inf
Human Diseases	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Cancers	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Immune System Diseases	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Metabolic Diseases	-Metabolic Diseases	NaN	NaN	NaN	NaN
-Infectious Diseases	-Metabolic Diseases	Inf	Inf	Inf	Inf
Not Mapped	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Not Mapped	-Metabolic Diseases	Inf	Inf	Inf	Inf
TOTAL	-Infectious Diseases	47.71	48.53	66.56	58.86
MAPPED	-Infectious Diseases	37.19	37.3	55.06	49
Genetic Information Processing	-Infectious Diseases	14.85	15.23	22	19.31
-Transcription	-Infectious Diseases	2.052	2.012	2.759	2.37
-Translation	-Infectious Diseases	4.998	6.302	6.171	5.547
-Folding, Sorting and Degradation	-Infectious Diseases	4.793	4.075	10.03	8.449
-DNA Maintenance	-Infectious Diseases	3.144	2.843	3.354	3.167
-RNA Family	-Infectious Diseases	0	0	0	0
Environmental Information Processing	-Infectious Diseases	2.26	2.077	1.147	1.063
-Signal Transduction	-Infectious Diseases	0.7079	0.5729	0.4198	0.3922
-Signaling Molecules and Interaction	-Infectious Diseases	1.68	1.551	0.9261	0.7813
Cellular Processes	-Infectious Diseases	4.899	4.532	7.475	5.262
-Cell structure	-Infectious Diseases	0	0	0	0
-Crystallins	-Infectious Diseases	0	0	0	0
-Stress Response	-Infectious Diseases	0	0	0	0
-Vesicular Transport	-Infectious Diseases	1.681	1.915	1.539	1.285
-Cytoskeleton	-Infectious Diseases	2.201	1.91	4.21	3.032
-Cell Motility	-Infectious Diseases	0	0	0	0
-Cell Growth and Death	-Infectious Diseases	0.5099	0.4044	1.021	0.8712
-Cell Communication	-Infectious Diseases	0.57	0.4342	0.8645	0.9103
Metabolism	-Infectious Diseases	10.12	10.17	18.17	18.63
-Membrane Transport	-Infectious Diseases	0.1956	0.156	0.1629	0.1109
-Central Carbon Metabolism	-Infectious Diseases	1.332	1.591	5.787	6.105
-Energy Metabolism	-Infectious Diseases	0.4077	0.4171	1.265	1.418
-Biosynthesis	-Infectious Diseases	2.115	2.418	4.173	3.647
-Other Enzymes	-Infectious Diseases	6.154	6.371	9.242	9.35
Organismal Systems	-Infectious Diseases	3.105	2.882	2.995	2.79
-Immune System	-Infectious Diseases	1.792	1.908	1.57	1.334
-Endocrine System	-Infectious Diseases	0.4089	0.3444	0.6101	0.3813
-Circulatory System	-Infectious Diseases	0.08128	0.07058	0.1705	0.1555
-Digestive System	-Infectious Diseases	0.2291	0.2095	0.1632	0.1808
-Excretory System	-Infectious Diseases	0.3321	0.242	0.4035	0.334
-Nervous System	-Infectious Diseases	0.3224	0.2432	0.4015	0.3757
-Sensory System	-Infectious Diseases	0.03555	0.02941	0.01993	0.011
-Development	-Infectious Diseases	0.297	0.2174	0.1781	0.1182
-Environmental Adaptation	-Infectious Diseases	0.0729	0.08797	0.1403	0.1022
Human Diseases	-Infectious Diseases	3.203	3.134	5.023	4.264
-Cancers	-Infectious Diseases	0.6016	0.5214	0.5325	0.5607
-Immune System Diseases	-Infectious Diseases	0.2148	0.2102	0.2125	0.1927
-Neurodegenerative Diseases	-Infectious Diseases	1.004	1.286	2.824	2.276
-Cardiovascular Diseases	-Infectious Diseases	0.3093	0.2382	0.6493	0.5146
-Metabolic Diseases	-Infectious Diseases	0.06077	0.05567	0.6178	0.7421
-Infectious Diseases	-Infectious Diseases	1	1	1	1
Not Mapped	-Infectious Diseases	10.51	11.23	11.5	9.864
-Not Mapped	-Infectious Diseases	10.51	11.23	11.5	9.864
TOTAL	Not Mapped	4.537	4.32	5.787	5.967
MAPPED	Not Mapped	3.537	3.32	4.787	4.967
Genetic Information Processing	Not Mapped	1.431	1.38	1.96	1.992
-Transcription	Not Mapped	0.1838	0.1791	0.2489	0.241
-Translation	Not Mapped	0.4938	0.5752	0.5747	0.5705
-Folding, Sorting and Degradation	Not Mapped	0.4828	0.4036	0.872	0.8755
-DNA Maintenance	Not Mapped	0.299	0.2531	0.3133	0.3324
-RNA Family	Not Mapped	0	0	0	0
Environmental Information Processing	Not Mapped	0.2196	0.1943	0.1186	0.1284
-Signal Transduction	Not Mapped	0.06652	0.052	0.04237	0.04998
-Signaling Molecules and Interaction	Not Mapped	0.1862	0.1635	0.08656	0.0807
Cellular Processes	Not Mapped	0.4961	0.4343	0.619	0.5996
-Cell structure	Not Mapped	0	0	0	0
-Crystallins	Not Mapped	0	0	0	0
-Stress Response	Not Mapped	0	0	0	0
-Vesicular Transport	Not Mapped	0.1696	0.182	0.1331	0.1401
-Cytoskeleton	Not Mapped	0.234	0.1842	0.3509	0.3131
-Cell Motility	Not Mapped	0	0	0	0
-Cell Growth and Death	Not Mapped	0.05694	0.04597	0.08076	0.08683
-Cell Communication	Not Mapped	0.05972	0.0477	0.1067	0.1097
Metabolism	Not Mapped	0.9362	0.8883	1.56	1.77
-Membrane Transport	Not Mapped	0.02367	0.01933	0.01569	0.0118
-Central Carbon Metabolism	Not Mapped	0.1396	0.1653	0.4247	0.5014
-Energy Metabolism	Not Mapped	0.03779	0.03349	0.1238	0.1514
-Biosynthesis	Not Mapped	0.2363	0.2326	0.3737	0.4049
-Other Enzymes	Not Mapped	0.5804	0.5116	0.8006	0.8815
Organismal Systems	Not Mapped	0.3136	0.3091	0.2831	0.2881
-Immune System	Not Mapped	0.1761	0.1985	0.1365	0.1544
-Endocrine System	Not Mapped	0.04252	0.03562	0.05854	0.0477
-Circulatory System	Not Mapped	0.008919	0.00807	0.01862	0.01762
-Digestive System	Not Mapped	0.02515	0.02144	0.01887	0.02074
-Excretory System	Not Mapped	0.0326	0.02402	0.03586	0.03386
-Nervous System	Not Mapped	0.03513	0.03039	0.05364	0.0489
-Sensory System	Not Mapped	0.004239	0.003044	0.0026	0.001112
-Development	Not Mapped	0.02972	0.0215	0.01565	0.01382
-Environmental Adaptation	Not Mapped	0.009781	0.01221	0.01955	0.01659
Human Diseases	Not Mapped	0.3466	0.3593	0.589	0.5843
-Cancers	Not Mapped	0.06302	0.04965	0.05998	0.0555
-Immune System Diseases	Not Mapped	0.02605	0.02359	0.02306	0.02129
-Neurodegenerative Diseases	Not Mapped	0.1358	0.1627	0.3487	0.3523
-Cardiovascular Diseases	Not Mapped	0.03196	0.0237	0.08978	0.07767
-Metabolic Diseases	Not Mapped	0.005779	0.004955	0.05549	0.08679
-Infectious Diseases	Not Mapped	0.1366	0.1437	0.1393	0.1565
Not Mapped	Not Mapped	1	1	1	1
-Not Mapped	Not Mapped	1	1	1	1
TOTAL	-Not Mapped	4.537	4.32	5.787	5.967
MAPPED	-Not Mapped	3.537	3.32	4.787	4.967
Genetic Information Processing	-Not Mapped	1.431	1.38	1.96	1.992
-Transcription	-Not Mapped	0.1838	0.1791	0.2489	0.241
-Translation	-Not Mapped	0.4938	0.5752	0.5747	0.5705
-Folding, Sorting and Degradation	-Not Mapped	0.4828	0.4036	0.872	0.8755
-DNA Maintenance	-Not Mapped	0.299	0.2531	0.3133	0.3324
-RNA Family	-Not Mapped	0	0	0	0
Environmental Information Processing	-Not Mapped	0.2196	0.1943	0.1186	0.1284
-Signal Transduction	-Not Mapped	0.06652	0.052	0.04237	0.04998
-Signaling Molecules and Interaction	-Not Mapped	0.1862	0.1635	0.08656	0.0807
Cellular Processes	-Not Mapped	0.4961	0.4343	0.619	0.5996
-Cell structure	-Not Mapped	0	0	0	0
-Crystallins	-Not Mapped	0	0	0	0
-Stress Response	-Not Mapped	0	0	0	0
-Vesicular Transport	-Not Mapped	0.1696	0.182	0.1331	0.1401
-Cytoskeleton	-Not Mapped	0.234	0.1842	0.3509	0.3131
-Cell Motility	-Not Mapped	0	0	0	0
-Cell Growth and Death	-Not Mapped	0.05694	0.04597	0.08076	0.08683
-Cell Communication	-Not Mapped	0.05972	0.0477	0.1067	0.1097
Metabolism	-Not Mapped	0.9362	0.8883	1.56	1.77
-Membrane Transport	-Not Mapped	0.02367	0.01933	0.01569	0.0118
-Central Carbon Metabolism	-Not Mapped	0.1396	0.1653	0.4247	0.5014
-Energy Metabolism	-Not Mapped	0.03779	0.03349	0.1238	0.1514
-Biosynthesis	-Not Mapped	0.2363	0.2326	0.3737	0.4049
-Other Enzymes	-Not Mapped	0.5804	0.5116	0.8006	0.8815
Organismal Systems	-Not Mapped	0.3136	0.3091	0.2831	0.2881
-Immune System	-Not Mapped	0.1761	0.1985	0.1365	0.1544
-Endocrine System	-Not Mapped	0.04252	0.03562	0.05854	0.0477
-Circulatory System	-Not Mapped	0.008919	0.00807	0.01862	0.01762
-Digestive System	-Not Mapped	0.02515	0.02144	0.01887	0.02074
-Excretory System	-Not Mapped	0.0326	0.02402	0.03586	0.03386
-Nervous System	-Not Mapped	0.03513	0.03039	0.05364	0.0489
-Sensory System	-Not Mapped	0.004239	0.003044	0.0026	0.001112
-Development	-Not Mapped	0.02972	0.0215	0.01565	0.01382
-Environmental Adaptation	-Not Mapped	0.009781	0.01221	0.01955	0.01659
Human Diseases	-Not Mapped	0.3466	0.3593	0.589	0.5843
-Cancers	-Not Mapped	0.06302	0.04965	0.05998	0.0555
-Immune System Diseases	-Not Mapped	0.02605	0.02359	0.02306	0.02129
-Neurodegenerative Diseases	-Not Mapped	0.1358	0.1627	0.3487	0.3523
-Cardiovascular Diseases	-Not Mapped	0.03196	0.0237	0.08978	0.07767
-Metabolic Diseases	-Not Mapped	0.005779	0.004955	0.05549	0.08679
-Infectious Diseases	-Not Mapped	0.1366	0.1437	0.1393	0.1565
Not Mapped	-Not Mapped	1	1	1	1
-Not Mapped	-Not Mapped	1	1	1	1
