Numerator	Denominator	hsa Khan Chimpanzee RNA	hsa Khan Human RNA	hsa Khan Chimpanzee Protein	hsa Khan Human Protein
Cellular Processes	-Cell Growth and Death	8.246	8.706	6.441	5.569
-Cell structure	-Cell Growth and Death	0	0	0	0
-Crystallins	-Cell Growth and Death	0	0	0	0
-Stress Response	-Cell Growth and Death	0	0	0	0
-Vesicular Transport	-Cell Growth and Death	2.339	3.051	1.141	1.064
-Cytoskeleton	-Cell Growth and Death	4.003	3.703	3.583	2.816
-Cell Motility	-Cell Growth and Death	0	0	0	0
-Cell Growth and Death	-Cell Growth and Death	1	1	1	1
-Cell Communication	-Cell Growth and Death	0.6618	0.5901	0.5152	0.4847
Metabolism	-Cell Growth and Death	14.77	17	14.81	15.8
-Membrane Transport	-Cell Growth and Death	0.2225	0.2192	0.08355	0.08163
-Central Carbon Metabolism	-Cell Growth and Death	1.195	1.13	1.727	1.905
-Energy Metabolism	-Cell Growth and Death	0.3751	0.4372	1.004	1.158
-Biosynthesis	-Cell Growth and Death	2.971	3.535	3.895	4.001
-Other Enzymes	-Cell Growth and Death	7.823	9.017	6.65	7.556
Organismal Systems	-Cell Growth and Death	4.997	6.244	2.627	2.477
-Immune System	-Cell Growth and Death	2.584	3.459	1.151	1.083
-Endocrine System	-Cell Growth and Death	0.214	0.2977	0.4247	0.3414
-Circulatory System	-Cell Growth and Death	0.03392	0.04589	0.09035	0.08526
-Digestive System	-Cell Growth and Death	0.2807	0.2387	0.06919	0.0534
-Excretory System	-Cell Growth and Death	0.273	0.3074	0.2709	0.2697
-Nervous System	-Cell Growth and Death	0.1109	0.1053	0.06778	0.0494
-Sensory System	-Cell Growth and Death	0	0	0	0
-Development	-Cell Growth and Death	0.1235	0.1581	0.04929	0.04714
-Environmental Adaptation	-Cell Growth and Death	0	0	0	0
Human Diseases	-Cell Growth and Death	4.689	4.972	4.004	4.035
-Cancers	-Cell Growth and Death	0.8583	0.8542	0.3834	0.4059
-Immune System Diseases	-Cell Growth and Death	0.03305	0.02996	0.09374	0.08197
-Neurodegenerative Diseases	-Cell Growth and Death	0.9019	1.013	0.976	1.003
-Cardiovascular Diseases	-Cell Growth and Death	0.1343	0.08595	0.4614	0.2573
-Metabolic Diseases	-Cell Growth and Death	0	0	0	0
-Infectious Diseases	-Cell Growth and Death	1.464	1.672	0.8772	0.9502
Not Mapped	-Cell Growth and Death	17.01	20.82	10.09	9.816
-Not Mapped	-Cell Growth and Death	17.01	20.82	10.09	9.816
TOTAL	-Cell Communication	71	87.02	52.11	50.76
MAPPED	-Cell Communication	55.35	66.88	43.11	42.26
Genetic Information Processing	-Cell Communication	22.4	27.8	17.58	16.93
-Transcription	-Cell Communication	2.839	3.443	2.234	2.034
-Translation	-Cell Communication	7.494	11.35	4.837	4.681
-Folding, Sorting and Degradation	-Cell Communication	7.555	7.861	7.641	7.341
-DNA Maintenance	-Cell Communication	4.511	4.886	2.553	2.669
-RNA Family	-Cell Communication	0	0	0	0
Environmental Information Processing	-Cell Communication	2.482	2.797	0.7986	0.6972
-Signal Transduction	-Cell Communication	0.4453	0.5516	0.1268	0.1465
-Signaling Molecules and Interaction	-Cell Communication	2.037	2.246	0.6718	0.5507
Cellular Processes	-Cell Communication	6.979	7.747	4.559	4.085
-Cell structure	-Cell Communication	0	0	0	0
-Crystallins	-Cell Communication	0	0	0	0
-Stress Response	-Cell Communication	0	0	0	0
-Vesicular Transport	-Cell Communication	2.315	3.072	0.9238	0.9036
-Cytoskeleton	-Cell Communication	3.014	2.969	2.162	1.737
-Cell Motility	-Cell Communication	0	0	0	0
-Cell Growth and Death	-Cell Communication	0.6506	0.7058	0.3985	0.4275
-Cell Communication	-Cell Communication	1	1	1	1
Metabolism	-Cell Communication	12.97	14.83	12.68	13.83
-Membrane Transport	-Cell Communication	0.1991	0.1931	0.08347	0.0817
-Central Carbon Metabolism	-Cell Communication	1.465	1.454	2.144	2.432
-Energy Metabolism	-Cell Communication	0.46	0.5628	0.9009	1.02
-Biosynthesis	-Cell Communication	2.658	3.114	2.782	2.764
-Other Enzymes	-Cell Communication	7.565	8.572	6.061	6.408
Organismal Systems	-Cell Communication	4.836	6.227	2.545	2.367
-Immune System	-Cell Communication	2.653	3.999	1.006	1.078
-Endocrine System	-Cell Communication	0.2624	0.3513	0.2875	0.1483
-Circulatory System	-Cell Communication	0.03592	0.04043	0.1214	0.1145
-Digestive System	-Cell Communication	0.1998	0.1994	0.04287	0.03499
-Excretory System	-Cell Communication	0.2765	0.3092	0.2152	0.1918
-Nervous System	-Cell Communication	0.1675	0.1784	0.1316	0.1019
-Sensory System	-Cell Communication	0	0	0	0
-Development	-Cell Communication	0.1367	0.1798	0.03584	0.03655
-Environmental Adaptation	-Cell Communication	0	0	0	0
Human Diseases	-Cell Communication	4.393	4.934	3.576	3.128
-Cancers	-Cell Communication	0.8752	0.9111	0.1809	0.1979
-Immune System Diseases	-Cell Communication	0.04994	0.05078	0.1165	0.09696
-Neurodegenerative Diseases	-Cell Communication	0.8342	1.129	1.13	1.183
-Cardiovascular Diseases	-Cell Communication	0.1185	0.07572	0.3168	0.1663
-Metabolic Diseases	-Cell Communication	0	0	0	0
-Infectious Diseases	-Cell Communication	1.576	2.178	0.7121	0.7366
Not Mapped	-Cell Communication	15.65	20.14	9.005	8.507
-Not Mapped	-Cell Communication	15.65	20.14	9.005	8.507
TOTAL	Metabolism	4.585	4.648	3.41	3.16
MAPPED	Metabolism	3.574	3.572	2.82	2.63
Genetic Information Processing	Metabolism	1.427	1.459	1.115	1.002
-Transcription	Metabolism	0.1805	0.175	0.1466	0.1249
-Translation	Metabolism	0.478	0.6036	0.3228	0.2978
-Folding, Sorting and Degradation	Metabolism	0.4494	0.3903	0.4606	0.4096
-DNA Maintenance	Metabolism	0.2914	0.2723	0.1774	0.1552
-RNA Family	Metabolism	0	0	0	0
Environmental Information Processing	Metabolism	0.1603	0.1598	0.06083	0.05041
-Signal Transduction	Metabolism	0.02876	0.03151	0.009039	0.01059
-Signaling Molecules and Interaction	Metabolism	0.1251	0.1152	0.04188	0.0356
Cellular Processes	Metabolism	0.4531	0.4295	0.3145	0.2696
-Cell structure	Metabolism	0	0	0	0
-Crystallins	Metabolism	0	0	0	0
-Stress Response	Metabolism	0	0	0	0
-Vesicular Transport	Metabolism	0.1415	0.1497	0.05905	0.05218
-Cytoskeleton	Metabolism	0.2104	0.183	0.1647	0.1256
-Cell Motility	Metabolism	0	0	0	0
-Cell Growth and Death	Metabolism	0.03819	0.03511	0.03143	0.03054
-Cell Communication	Metabolism	0.04282	0.03258	0.03119	0.02805
Metabolism	Metabolism	1	1	1	1
-Membrane Transport	Metabolism	0.01286	0.01103	0.004783	0.004894
-Central Carbon Metabolism	Metabolism	0.07016	0.05914	0.1167	0.114
-Energy Metabolism	Metabolism	0.02202	0.02288	0.0553	0.05899
-Biosynthesis	Metabolism	0.1717	0.1779	0.1689	0.1613
-Other Enzymes	Metabolism	0.5295	0.5048	0.3939	0.3952
Organismal Systems	Metabolism	0.2435	0.2562	0.1373	0.1123
-Immune System	Metabolism	0.1301	0.1534	0.0596	0.05312
-Endocrine System	Metabolism	0.01256	0.01558	0.02025	0.01059
-Circulatory System	Metabolism	0.001891	0.00231	0.006102	0.004853
-Digestive System	Metabolism	0.01072	0.008379	0.002678	0.002062
-Excretory System	Metabolism	0.01848	0.01668	0.01639	0.01217
-Nervous System	Metabolism	0.007486	0.006191	0.004578	0.003127
-Sensory System	Metabolism	0	0	0	0
-Development	Metabolism	0.007742	0.005859	0.001979	0.001817
-Environmental Adaptation	Metabolism	0	0	0	0
Human Diseases	Metabolism	0.2338	0.2241	0.1923	0.1812
-Cancers	Metabolism	0.04403	0.03519	0.01427	0.01413
-Immune System Diseases	Metabolism	0.002231	0.001762	0.006332	0.005188
-Neurodegenerative Diseases	Metabolism	0.03579	0.03677	0.03526	0.03319
-Cardiovascular Diseases	Metabolism	0.007758	0.004326	0.02413	0.01202
-Metabolic Diseases	Metabolism	0	0	0	0
-Infectious Diseases	Metabolism	0.0961	0.09579	0.04834	0.04572
Not Mapped	Metabolism	1.011	1.076	0.5892	0.5295
-Not Mapped	Metabolism	1.011	1.076	0.5892	0.5295
TOTAL	-Membrane Transport	171.8	192.8	359.8	504.5
MAPPED	-Membrane Transport	133.9	148.2	297.6	420
Genetic Information Processing	-Membrane Transport	52.29	59.92	117.1	162.5
-Transcription	-Membrane Transport	6.206	6.802	14.85	19.86
-Translation	-Membrane Transport	17.42	24.36	33.01	45.8
-Folding, Sorting and Degradation	-Membrane Transport	18.05	18.05	51.39	67.61
-DNA Maintenance	-Membrane Transport	10.62	10.71	16.79	24.76
-RNA Family	-Membrane Transport	0	0	0	0
Environmental Information Processing	-Membrane Transport	7.318	6.966	6.867	7.622
-Signal Transduction	-Membrane Transport	2.116	1.972	1.493	1.601
-Signaling Molecules and Interaction	-Membrane Transport	5.007	4.994	4.671	5.797
Cellular Processes	-Membrane Transport	17.78	17.86	35.08	44.51
-Cell structure	-Membrane Transport	0	0	0	0
-Crystallins	-Membrane Transport	0	0	0	0
-Stress Response	-Membrane Transport	0	0	0	0
-Vesicular Transport	-Membrane Transport	5.043	6.259	5.661	8.864
-Cytoskeleton	-Membrane Transport	8.574	7.659	18.59	18.99
-Cell Motility	-Membrane Transport	0	0	0	0
-Cell Growth and Death	-Membrane Transport	1.931	1.835	2.71	3.966
-Cell Communication	-Membrane Transport	1.703	1.607	3.48	4.631
Metabolism	-Membrane Transport	34.39	38.87	86.24	129.9
-Membrane Transport	-Membrane Transport	1	1	1	1
-Central Carbon Metabolism	-Membrane Transport	2.495	2.337	16.52	19.98
-Energy Metabolism	-Membrane Transport	0.7833	0.9042	6.518	9.739
-Biosynthesis	-Membrane Transport	7.513	9.009	17.05	24.04
-Other Enzymes	-Membrane Transport	19.56	20.56	41.22	59.44
Organismal Systems	-Membrane Transport	10.54	12.91	15.31	18.53
-Immune System	-Membrane Transport	5.506	7.154	7.154	9.681
-Endocrine System	-Membrane Transport	0.4469	0.6157	1.955	1.376
-Circulatory System	-Membrane Transport	0.1373	0.2094	0.9699	0.9289
-Digestive System	-Membrane Transport	0.5421	0.438	0.2916	0.3246
-Excretory System	-Membrane Transport	0.6845	0.659	2.006	2.097
-Nervous System	-Membrane Transport	0.4346	0.4338	0.7679	0.6052
-Sensory System	-Membrane Transport	0	0	0	0
-Development	-Membrane Transport	0.2662	0.3063	0.2208	0.3
-Environmental Adaptation	-Membrane Transport	0	0	0	0
Human Diseases	-Membrane Transport	10.66	11.58	21.45	31.2
-Cancers	-Membrane Transport	2.07	1.826	1.231	1.835
-Immune System Diseases	-Membrane Transport	0.1178	0.1235	0.7924	0.8994
-Neurodegenerative Diseases	-Membrane Transport	1.81	1.922	3.934	5.479
-Cardiovascular Diseases	-Membrane Transport	0.5136	0.3122	2.325	1.752
-Metabolic Diseases	-Membrane Transport	0	0	0	0
-Infectious Diseases	-Membrane Transport	4.86	5.007	6.1	8.862
Not Mapped	-Membrane Transport	37.86	44.63	62.17	84.55
-Not Mapped	-Membrane Transport	37.86	44.63	62.17	84.55
TOTAL	-Central Carbon Metabolism	27.07	22.42	10.41	9.364
MAPPED	-Central Carbon Metabolism	21.1	17.23	8.607	7.795
Genetic Information Processing	-Central Carbon Metabolism	8.32	7.078	3.486	3.129
-Transcription	-Central Carbon Metabolism	1.092	0.9303	0.4313	0.3841
-Translation	-Central Carbon Metabolism	2.8	2.899	0.9898	0.8931
-Folding, Sorting and Degradation	-Central Carbon Metabolism	2.624	1.918	1.521	1.369
-DNA Maintenance	-Central Carbon Metabolism	1.803	1.331	0.5434	0.4827
-RNA Family	-Central Carbon Metabolism	0	0	0	0
Environmental Information Processing	-Central Carbon Metabolism	1.062	0.807	0.1852	0.1563
-Signal Transduction	-Central Carbon Metabolism	0.1905	0.1591	0.02514	0.02967
-Signaling Molecules and Interaction	-Central Carbon Metabolism	0.8715	0.6478	0.16	0.1266
Cellular Processes	-Central Carbon Metabolism	2.879	2.148	1.045	0.8478
-Cell structure	-Central Carbon Metabolism	0	0	0	0
-Crystallins	-Central Carbon Metabolism	0	0	0	0
-Stress Response	-Central Carbon Metabolism	0	0	0	0
-Vesicular Transport	-Central Carbon Metabolism	0.9685	0.8344	0.2052	0.1718
-Cytoskeleton	-Central Carbon Metabolism	1.396	0.9559	0.6309	0.4876
-Cell Motility	-Central Carbon Metabolism	0	0	0	0
-Cell Growth and Death	-Central Carbon Metabolism	0.2664	0.1899	0.1021	0.09107
-Cell Communication	-Central Carbon Metabolism	0.2392	0.1673	0.107	0.09362
Metabolism	-Central Carbon Metabolism	5.586	4.61	2.781	2.717
-Membrane Transport	-Central Carbon Metabolism	0.08029	0.0557	0.01522	0.0142
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.2255	0.163	0.1614	0.1838
-Biosynthesis	-Central Carbon Metabolism	1.137	0.8984	0.5091	0.4454
-Other Enzymes	-Central Carbon Metabolism	2.976	2.327	1.095	1.074
Organismal Systems	-Central Carbon Metabolism	1.53	1.27	0.5037	0.4289
-Immune System	-Central Carbon Metabolism	0.7277	0.7073	0.2189	0.1875
-Endocrine System	-Central Carbon Metabolism	0.1791	0.1547	0.09827	0.04978
-Circulatory System	-Central Carbon Metabolism	0.01294	0.01166	0.01713	0.01319
-Digestive System	-Central Carbon Metabolism	0.09126	0.07049	0.01228	0.008863
-Excretory System	-Central Carbon Metabolism	0.1303	0.09712	0.06414	0.05391
-Nervous System	-Central Carbon Metabolism	0.08727	0.07773	0.03156	0.0197
-Sensory System	-Central Carbon Metabolism	0	0	0	0
-Development	-Central Carbon Metabolism	0.05438	0.04732	0.008615	0.00781
-Environmental Adaptation	-Central Carbon Metabolism	0	0	0	0
Human Diseases	-Central Carbon Metabolism	1.478	1.114	0.6064	0.4922
-Cancers	-Central Carbon Metabolism	0.246	0.1622	0.05135	0.04865
-Immune System Diseases	-Central Carbon Metabolism	0.02406	0.01883	0.03038	0.0213
-Neurodegenerative Diseases	-Central Carbon Metabolism	0.3047	0.2623	0.1617	0.1426
-Cardiovascular Diseases	-Central Carbon Metabolism	0.0514	0.02184	0.0741	0.03859
-Metabolic Diseases	-Central Carbon Metabolism	0	0	0	0
-Infectious Diseases	-Central Carbon Metabolism	0.6707	0.5633	0.1712	0.1621
Not Mapped	-Central Carbon Metabolism	5.966	5.189	1.798	1.569
-Not Mapped	-Central Carbon Metabolism	5.966	5.189	1.798	1.569
TOTAL	-Energy Metabolism	99.51	99.42	44.67	38.09
MAPPED	-Energy Metabolism	77.57	76.41	36.95	31.71
Genetic Information Processing	-Energy Metabolism	30.45	31.08	15.07	12.69
-Transcription	-Energy Metabolism	3.91	3.941	1.915	1.501
-Translation	-Energy Metabolism	10.76	13.23	4.146	3.592
-Folding, Sorting and Degradation	-Energy Metabolism	10.04	8.585	6.55	5.441
-DNA Maintenance	-Energy Metabolism	5.749	5.329	2.201	1.934
-RNA Family	-Energy Metabolism	0	0	0	0
Environmental Information Processing	-Energy Metabolism	4.341	4.353	0.6846	0.675
-Signal Transduction	-Energy Metabolism	0.7788	0.9113	0.1087	0.1435
-Signaling Molecules and Interaction	-Energy Metabolism	3.105	2.808	0.5758	0.4157
Cellular Processes	-Energy Metabolism	9.9	9.099	3.908	3.486
-Cell structure	-Energy Metabolism	0	0	0	0
-Crystallins	-Energy Metabolism	0	0	0	0
-Stress Response	-Energy Metabolism	0	0	0	0
-Vesicular Transport	-Energy Metabolism	3.182	3.457	0.8254	0.8288
-Cytoskeleton	-Energy Metabolism	4.733	3.972	1.853	1.623
-Cell Motility	-Energy Metabolism	0	0	0	0
-Cell Growth and Death	-Energy Metabolism	0.8124	0.7354	0.3436	0.3097
-Cell Communication	-Energy Metabolism	1.061	0.8462	0.4146	0.2931
Metabolism	-Energy Metabolism	18.38	16.82	10.77	9.183
-Membrane Transport	-Energy Metabolism	0.3482	0.3094	0.06974	0.06167
-Central Carbon Metabolism	-Energy Metabolism	1.936	1.667	1.72	1.434
-Energy Metabolism	-Energy Metabolism	1	1	1	1
-Biosynthesis	-Energy Metabolism	3.779	3.673	2.42	2.264
-Other Enzymes	-Energy Metabolism	11.3	10.14	4.469	3.763
Organismal Systems	-Energy Metabolism	6.487	6.537	1.968	1.782
-Immune System	-Energy Metabolism	3.228	4.338	0.8622	0.76
-Endocrine System	-Energy Metabolism	0.4224	0.3282	0.2479	0.1074
-Circulatory System	-Energy Metabolism	0.05225	0.0668	0.08997	0.07175
-Digestive System	-Energy Metabolism	0.2342	0.1863	0.03697	0.02535
-Excretory System	-Energy Metabolism	0.523	0.484	0.1845	0.1475
-Nervous System	-Energy Metabolism	0.1858	0.1509	0.0675	0.04267
-Sensory System	-Energy Metabolism	0	0	0	0
-Development	-Energy Metabolism	0.1882	0.2243	0.02837	0.03081
-Environmental Adaptation	-Energy Metabolism	0	0	0	0
Human Diseases	-Energy Metabolism	6.489	6.833	2.756	2.678
-Cancers	-Energy Metabolism	1.026	0.871	0.156	0.1433
-Immune System Diseases	-Energy Metabolism	0.05537	0.04297	0.09336	0.07025
-Neurodegenerative Diseases	-Energy Metabolism	1.307	1.438	0.5055	0.5626
-Cardiovascular Diseases	-Energy Metabolism	0.1897	0.1229	0.2715	0.1293
-Metabolic Diseases	-Energy Metabolism	0	0	0	0
-Infectious Diseases	-Energy Metabolism	2.153	2.297	0.789	0.6742
Not Mapped	-Energy Metabolism	21.93	23.02	7.719	6.383
-Not Mapped	-Energy Metabolism	21.93	23.02	7.719	6.383
TOTAL	-Biosynthesis	19.08	18.47	14.92	14.64
MAPPED	-Biosynthesis	14.87	14.19	12.34	12.19
Genetic Information Processing	-Biosynthesis	6.019	5.851	4.931	4.775
-Transcription	-Biosynthesis	0.7418	0.7025	0.6185	0.5668
-Translation	-Biosynthesis	2.076	2.473	1.383	1.348
-Folding, Sorting and Degradation	-Biosynthesis	1.945	1.606	2.229	2.161
-DNA Maintenance	-Biosynthesis	1.117	0.9768	0.681	0.6279
-RNA Family	-Biosynthesis	0	0	0	0
Environmental Information Processing	-Biosynthesis	0.7958	0.6722	0.2571	0.2236
-Signal Transduction	-Biosynthesis	0.153	0.1506	0.04176	0.04698
-Signaling Molecules and Interaction	-Biosynthesis	0.5015	0.4484	0.1607	0.1388
Cellular Processes	-Biosynthesis	1.848	1.604	1.309	1.157
-Cell structure	-Biosynthesis	0	0	0	0
-Crystallins	-Biosynthesis	0	0	0	0
-Stress Response	-Biosynthesis	0	0	0	0
-Vesicular Transport	-Biosynthesis	0.5427	0.5594	0.2585	0.2655
-Cytoskeleton	-Biosynthesis	0.8588	0.633	0.7095	0.5571
-Cell Motility	-Biosynthesis	0	0	0	0
-Cell Growth and Death	-Biosynthesis	0.1879	0.1516	0.1406	0.1368
-Cell Communication	-Biosynthesis	0.1706	0.1328	0.1317	0.114
Metabolism	-Biosynthesis	3.319	3.084	3.436	3.571
-Membrane Transport	-Biosynthesis	0.0528	0.0409	0.02093	0.0204
-Central Carbon Metabolism	-Biosynthesis	0.25	0.1931	0.4385	0.4448
-Energy Metabolism	-Biosynthesis	0.07847	0.07473	0.2246	0.2894
-Biosynthesis	-Biosynthesis	1	1	1	1
-Other Enzymes	-Biosynthesis	1.757	1.583	1.426	1.463
Organismal Systems	-Biosynthesis	1.055	1.067	0.6714	0.6182
-Immune System	-Biosynthesis	0.5515	0.5913	0.2609	0.2702
-Endocrine System	-Biosynthesis	0.04477	0.05089	0.0755	0.04746
-Circulatory System	-Biosynthesis	0.007251	0.01298	0.02309	0.02131
-Digestive System	-Biosynthesis	0.05274	0.03618	0.01513	0.0112
-Excretory System	-Biosynthesis	0.06131	0.05397	0.06689	0.04745
-Nervous System	-Biosynthesis	0.03012	0.02595	0.01732	0.01235
-Sensory System	-Biosynthesis	0	0	0	0
-Development	-Biosynthesis	0.03544	0.0253	0.01172	0.01028
-Environmental Adaptation	-Biosynthesis	0	0	0	0
Human Diseases	-Biosynthesis	1.133	0.9676	1.023	0.88
-Cancers	-Biosynthesis	0.1886	0.1509	0.06384	0.06333
-Immune System Diseases	-Biosynthesis	0.008978	0.007387	0.02396	0.02049
-Neurodegenerative Diseases	-Biosynthesis	0.1761	0.1588	0.2088	0.2057
-Cardiovascular Diseases	-Biosynthesis	0.03978	0.02333	0.0989	0.05027
-Metabolic Diseases	-Biosynthesis	0	0	0	0
-Infectious Diseases	-Biosynthesis	0.3976	0.4122	0.2242	0.2072
Not Mapped	-Biosynthesis	4.205	4.275	2.578	2.453
-Not Mapped	-Biosynthesis	4.205	4.275	2.578	2.453
TOTAL	-Other Enzymes	7.253	7.497	6.382	5.841
MAPPED	-Other Enzymes	5.654	5.762	5.279	4.863
Genetic Information Processing	-Other Enzymes	2.257	2.353	2.086	1.853
-Transcription	-Other Enzymes	0.312	0.3109	0.2745	0.2309
-Translation	-Other Enzymes	0.7562	0.9735	0.6043	0.5505
-Folding, Sorting and Degradation	-Other Enzymes	0.7109	0.6295	0.8622	0.7572
-DNA Maintenance	-Other Enzymes	0.4643	0.4392	0.3299	0.2958
-RNA Family	-Other Enzymes	0	0	0	0
Environmental Information Processing	-Other Enzymes	0.2554	0.2763	0.1152	0.09724
-Signal Transduction	-Other Enzymes	0.04582	0.05448	0.01894	0.02043
-Signaling Molecules and Interaction	-Other Enzymes	0.2057	0.1839	0.07836	0.0654
Cellular Processes	-Other Enzymes	0.7167	0.7001	0.5887	0.4984
-Cell structure	-Other Enzymes	0	0	0	0
-Crystallins	-Other Enzymes	0	0	0	0
-Stress Response	-Other Enzymes	0	0	0	0
-Vesicular Transport	-Other Enzymes	0.2555	0.2935	0.1273	0.1152
-Cytoskeleton	-Other Enzymes	0.3329	0.2951	0.3228	0.2422
-Cell Motility	-Other Enzymes	0	0	0	0
-Cell Growth and Death	-Other Enzymes	0.06041	0.05662	0.06484	0.06117
-Cell Communication	-Other Enzymes	0.06788	0.05255	0.05838	0.05186
Metabolism	-Other Enzymes	1.582	1.596	1.829	1.826
-Membrane Transport	-Other Enzymes	0.02049	0.01907	0.01034	0.009433
-Central Carbon Metabolism	-Other Enzymes	0.1171	0.1008	0.2138	0.2095
-Energy Metabolism	-Other Enzymes	0.03676	0.03902	0.1102	0.1091
-Biosynthesis	-Other Enzymes	0.2735	0.3076	0.3161	0.2983
-Other Enzymes	-Other Enzymes	1	1	1	1
Organismal Systems	-Other Enzymes	0.3851	0.4132	0.2569	0.2075
-Immune System	-Other Enzymes	0.2058	0.2593	0.12	0.1084
-Endocrine System	-Other Enzymes	0.02097	0.02657	0.03702	0.02314
-Circulatory System	-Other Enzymes	0.003482	0.003993	0.01119	0.009853
-Digestive System	-Other Enzymes	0.01696	0.01351	0.005013	0.003813
-Excretory System	-Other Enzymes	0.03212	0.02844	0.03213	0.02235
-Nervous System	-Other Enzymes	0.01231	0.009881	0.008391	0.005709
-Sensory System	-Other Enzymes	0	0	0	0
-Development	-Other Enzymes	0.01361	0.00945	0.003705	0.00336
-Environmental Adaptation	-Other Enzymes	0	0	0	0
Human Diseases	-Other Enzymes	0.3698	0.3615	0.3599	0.3494
-Cancers	-Other Enzymes	0.08264	0.06972	0.02986	0.03088
-Immune System Diseases	-Other Enzymes	0.003669	0.002813	0.01161	0.009473
-Neurodegenerative Diseases	-Other Enzymes	0.05662	0.0593	0.066	0.06136
-Cardiovascular Diseases	-Other Enzymes	0.01236	0.007479	0.0473	0.02319
-Metabolic Diseases	-Other Enzymes	0	0	0	0
-Infectious Diseases	-Other Enzymes	0.152	0.1545	0.103	0.09924
Not Mapped	-Other Enzymes	1.599	1.735	1.103	0.9789
-Not Mapped	-Other Enzymes	1.599	1.735	1.103	0.9789
TOTAL	Organismal Systems	14.46	13.47	20.12	20.71
MAPPED	Organismal Systems	11.27	10.35	16.65	17.24
Genetic Information Processing	Organismal Systems	4.432	4.25	6.678	6.671
-Transcription	Organismal Systems	0.5403	0.525	0.8406	0.8154
-Translation	Organismal Systems	1.505	1.731	1.887	1.972
-Folding, Sorting and Degradation	Organismal Systems	1.428	1.229	2.892	2.86
-DNA Maintenance	Organismal Systems	0.8862	0.7617	0.9266	0.928
-RNA Family	Organismal Systems	0	0	0	0
Environmental Information Processing	Organismal Systems	0.5133	0.4456	0.3133	0.2945
-Signal Transduction	Organismal Systems	0.09208	0.08787	0.04975	0.06187
-Signaling Molecules and Interaction	Organismal Systems	0.3473	0.2932	0.2151	0.2052
Cellular Processes	Organismal Systems	1.357	1.244	1.752	1.71
-Cell structure	Organismal Systems	0	0	0	0
-Crystallins	Organismal Systems	0	0	0	0
-Stress Response	Organismal Systems	0	0	0	0
-Vesicular Transport	Organismal Systems	0.3985	0.4475	0.3237	0.38
-Cytoskeleton	Organismal Systems	0.6158	0.4769	0.848	0.7337
-Cell Motility	Organismal Systems	0	0	0	0
-Cell Growth and Death	Organismal Systems	0.1252	0.1125	0.1479	0.1628
-Cell Communication	Organismal Systems	0.124	0.08835	0.1848	0.1644
Metabolism	Organismal Systems	2.651	2.382	4.706	5.152
-Membrane Transport	Organismal Systems	0.03877	0.03076	0.03021	0.0314
-Central Carbon Metabolism	Organismal Systems	0.2368	0.1809	0.5867	0.6574
-Energy Metabolism	Organismal Systems	0.07434	0.07001	0.3006	0.4065
-Biosynthesis	Organismal Systems	0.5497	0.4961	0.9748	0.985
-Other Enzymes	Organismal Systems	1.529	1.332	2.014	2.111
Organismal Systems	Organismal Systems	1	1	1	1
-Immune System	Organismal Systems	0.4757	0.5539	0.3839	0.4264
-Endocrine System	Organismal Systems	0.04241	0.04768	0.101	0.05646
-Circulatory System	Organismal Systems	0.005324	0.006441	0.03401	0.02917
-Digestive System	Organismal Systems	0.0361	0.0285	0.01591	0.01332
-Excretory System	Organismal Systems	0.05462	0.0454	0.08441	0.07014
-Nervous System	Organismal Systems	0.02078	0.01576	0.0258	0.01948
-Sensory System	Organismal Systems	0	0	0	0
-Development	Organismal Systems	0.02318	0.02287	0.01408	0.01499
-Environmental Adaptation	Organismal Systems	0	0	0	0
Human Diseases	Organismal Systems	0.8787	0.7444	1.204	1.089
-Cancers	Organismal Systems	0.1581	0.1278	0.06716	0.07534
-Immune System Diseases	Organismal Systems	0.006194	0.004486	0.03568	0.03232
-Neurodegenerative Diseases	Organismal Systems	0.147	0.1435	0.2569	0.2957
-Cardiovascular Diseases	Organismal Systems	0.02422	0.01206	0.1243	0.07024
-Metabolic Diseases	Organismal Systems	0	0	0	0
-Infectious Diseases	Organismal Systems	0.2743	0.2503	0.2797	0.3021
Not Mapped	Organismal Systems	3.187	3.117	3.477	3.47
-Not Mapped	Organismal Systems	3.187	3.117	3.477	3.47
TOTAL	-Immune System	23.79	20.27	40.84	36.49
MAPPED	-Immune System	18.54	15.57	33.78	30.38
Genetic Information Processing	-Immune System	7.37	6.396	13.83	11.75
-Transcription	-Immune System	0.9392	0.7955	1.757	1.437
-Translation	-Immune System	2.474	2.605	3.93	3.488
-Folding, Sorting and Degradation	-Immune System	2.478	1.85	5.752	5.039
-DNA Maintenance	-Immune System	1.479	1.146	1.935	1.791
-RNA Family	-Immune System	0	0	0	0
Environmental Information Processing	-Immune System	0.9138	0.6731	0.659	0.5953
-Signal Transduction	-Immune System	0.1639	0.1327	0.1134	0.1335
-Signaling Molecules and Interaction	-Immune System	0.571	0.4413	0.4595	0.3793
Cellular Processes	-Immune System	2.417	1.937	4.135	3.229
-Cell structure	-Immune System	0	0	0	0
-Crystallins	-Immune System	0	0	0	0
-Stress Response	-Immune System	0	0	0	0
-Vesicular Transport	-Immune System	0.7098	0.7683	0.7301	0.7676
-Cytoskeleton	-Immune System	1.136	0.7425	2.149	1.503
-Cell Motility	-Immune System	0	0	0	0
