Numerator	Denominator	hsa Khan Chimpanzee RNA	hsa Khan Human RNA	hsa Khan Chimpanzee Protein	hsa Khan Human Protein
Cellular Processes	-Cell Growth and Death	6.602	7.95	5.192	4.662
-Cell structure	-Cell Growth and Death	0	0	0	0
-Crystallins	-Cell Growth and Death	0	0	0	0
-Stress Response	-Cell Growth and Death	0	0	0	0
-Vesicular Transport	-Cell Growth and Death	1.939	2.828	0.7106	0.7756
-Cytoskeleton	-Cell Growth and Death	3.194	3.569	3.222	2.607
-Cell Motility	-Cell Growth and Death	0	0	0	0
-Cell Growth and Death	-Cell Growth and Death	1	1	1	1
-Cell Communication	-Cell Growth and Death	0.4009	0.4088	0.2344	0.2264
Metabolism	-Cell Growth and Death	14.61	18.15	13.31	15.51
-Membrane Transport	-Cell Growth and Death	0.2365	0.2478	0.1265	0.1145
-Central Carbon Metabolism	-Cell Growth and Death	1.238	1.396	1.458	1.565
-Energy Metabolism	-Cell Growth and Death	0.5625	0.7309	1.026	1.341
-Biosynthesis	-Cell Growth and Death	3.254	4.123	3.125	3.397
-Other Enzymes	-Cell Growth and Death	6.748	8.209	5.283	6.132
Organismal Systems	-Cell Growth and Death	5.913	7.565	2.896	2.319
-Immune System	-Cell Growth and Death	3.311	5.093	1.019	0.9868
-Endocrine System	-Cell Growth and Death	0.3933	0.4806	0.8955	0.3987
-Circulatory System	-Cell Growth and Death	0.02911	0.05725	0.1306	0.1204
-Digestive System	-Cell Growth and Death	0.1574	0.1565	0.03468	0.03148
-Excretory System	-Cell Growth and Death	0.238	0.2688	0.2391	0.2089
-Nervous System	-Cell Growth and Death	0.1502	0.1465	0.0723	0.06144
-Sensory System	-Cell Growth and Death	0	0	0	0
-Development	-Cell Growth and Death	0.1267	0.1545	0.03348	0.03179
-Environmental Adaptation	-Cell Growth and Death	0	0	0	0
Human Diseases	-Cell Growth and Death	4.632	5.189	3.584	3.854
-Cancers	-Cell Growth and Death	0.6544	0.6954	0.295	0.3064
-Immune System Diseases	-Cell Growth and Death	0.04366	0.04334	0.09839	0.093
-Neurodegenerative Diseases	-Cell Growth and Death	1.064	1.279	1.062	1.09
-Cardiovascular Diseases	-Cell Growth and Death	0.1115	0.06859	0.2414	0.1208
-Metabolic Diseases	-Cell Growth and Death	0	0	0	0
-Infectious Diseases	-Cell Growth and Death	1.368	1.711	0.6905	0.9398
Not Mapped	-Cell Growth and Death	25.2	31.23	13.14	13.32
-Not Mapped	-Cell Growth and Death	25.2	31.23	13.14	13.32
TOTAL	-Cell Communication	157.8	193.9	155.3	149.1
MAPPED	-Cell Communication	114	142.1	123	118.7
Genetic Information Processing	-Cell Communication	46.03	63.02	48.91	47.22
-Transcription	-Cell Communication	5.281	6.335	6.198	5.499
-Translation	-Cell Communication	20.81	34.9	16.8	16.71
-Folding, Sorting and Degradation	-Cell Communication	14.48	15.55	19.52	18.51
-DNA Maintenance	-Cell Communication	5.458	6.237	6.399	6.505
-RNA Family	-Cell Communication	0	0	0	0
Environmental Information Processing	-Cell Communication	7.101	7.196	2.858	2.586
-Signal Transduction	-Cell Communication	0.8523	0.9086	0.4326	0.5273
-Signaling Molecules and Interaction	-Cell Communication	5.526	5.645	2.425	2.059
Cellular Processes	-Cell Communication	11.82	13.18	8.373	7.163
-Cell structure	-Cell Communication	0	0	0	0
-Crystallins	-Cell Communication	0	0	0	0
-Stress Response	-Cell Communication	0	0	0	0
-Vesicular Transport	-Cell Communication	4.136	5.874	2.304	2.276
-Cytoskeleton	-Cell Communication	4.541	4.265	4.12	2.991
-Cell Motility	-Cell Communication	0	0	0	0
-Cell Growth and Death	-Cell Communication	1.026	1.104	0.9483	0.8958
-Cell Communication	-Cell Communication	1	1	1	1
Metabolism	-Cell Communication	26.36	29.83	36.49	38.44
-Membrane Transport	-Cell Communication	0.4222	0.3941	0.3062	0.2697
-Central Carbon Metabolism	-Cell Communication	2.122	2.161	4.817	5.351
-Energy Metabolism	-Cell Communication	1.403	1.552	2.871	2.674
-Biosynthesis	-Cell Communication	5.998	6.779	7.099	7.385
-Other Enzymes	-Cell Communication	14.77	16.03	18.7	19.98
Organismal Systems	-Cell Communication	12.1	15.85	8.742	6.941
-Immune System	-Cell Communication	7.457	9.237	2.542	2.457
-Endocrine System	-Cell Communication	0.5719	0.7355	1.913	0.6915
-Circulatory System	-Cell Communication	0.06211	0.1189	0.5037	0.431
-Digestive System	-Cell Communication	0.3492	0.3491	0.1252	0.1073
-Excretory System	-Cell Communication	0.3461	0.3489	0.411	0.4012
-Nervous System	-Cell Communication	0.2575	0.2331	0.2388	0.2101
-Sensory System	-Cell Communication	0	0	0	0
-Development	-Cell Communication	0.3142	0.3629	0.08522	0.07789
-Environmental Adaptation	-Cell Communication	0	0	0	0
Human Diseases	-Cell Communication	9.218	9.986	11.14	9.441
-Cancers	-Cell Communication	1.122	1.106	0.4778	0.5277
-Immune System Diseases	-Cell Communication	0.07487	0.06893	0.325	0.318
-Neurodegenerative Diseases	-Cell Communication	2.361	2.655	3.835	3.715
-Cardiovascular Diseases	-Cell Communication	0.2055	0.1128	0.5446	0.2492
-Metabolic Diseases	-Cell Communication	0	0	0	0
-Infectious Diseases	-Cell Communication	2.346	2.721	2.281	2.303
Not Mapped	-Cell Communication	43.79	51.77	32.24	30.4
-Not Mapped	-Cell Communication	43.79	51.77	32.24	30.4
TOTAL	Metabolism	5.224	5.312	3.524	3.27
MAPPED	Metabolism	3.774	3.894	2.792	2.603
Genetic Information Processing	Metabolism	1.507	1.693	1.082	1
-Transcription	Metabolism	0.1756	0.1748	0.1248	0.1133
-Translation	Metabolism	0.6865	0.9587	0.3882	0.3721
-Folding, Sorting and Degradation	Metabolism	0.4548	0.3876	0.4128	0.3769
-DNA Maintenance	Metabolism	0.186	0.1698	0.1431	0.1359
-RNA Family	Metabolism	0	0	0	0
Environmental Information Processing	Metabolism	0.2481	0.2138	0.07832	0.06728
-Signal Transduction	Metabolism	0.02737	0.02597	0.01185	0.01361
-Signaling Molecules and Interaction	Metabolism	0.2096	0.1747	0.06022	0.05164
Cellular Processes	Metabolism	0.4061	0.382	0.2294	0.1864
-Cell structure	Metabolism	0	0	0	0
-Crystallins	Metabolism	0	0	0	0
-Stress Response	Metabolism	0	0	0	0
-Vesicular Transport	Metabolism	0.1193	0.1359	0.04249	0.04009
-Cytoskeleton	Metabolism	0.1441	0.1175	0.1129	0.07782
-Cell Motility	Metabolism	0	0	0	0
-Cell Growth and Death	Metabolism	0.02804	0.02378	0.02599	0.02331
-Cell Communication	Metabolism	0.02109	0.01638	0.01242	0.01163
Metabolism	Metabolism	1	1	1	1
-Membrane Transport	Metabolism	0.01333	0.01112	0.00501	0.003998
-Central Carbon Metabolism	Metabolism	0.06599	0.05483	0.09696	0.09379
-Energy Metabolism	Metabolism	0.0385	0.03258	0.06133	0.06826
-Biosynthesis	Metabolism	0.1926	0.1938	0.1446	0.1387
-Other Enzymes	Metabolism	0.4612	0.4323	0.397	0.3953
Organismal Systems	Metabolism	0.2807	0.2911	0.147	0.1029
-Immune System	Metabolism	0.1704	0.2018	0.05098	0.04461
-Endocrine System	Metabolism	0.01541	0.01849	0.0464	0.01708
-Circulatory System	Metabolism	0.001791	0.002751	0.007812	0.006225
-Digestive System	Metabolism	0.007366	0.006023	0.001555	0.001248
-Excretory System	Metabolism	0.009323	0.008852	0.01066	0.008586
-Nervous System	Metabolism	0.009767	0.007598	0.004807	0.003683
-Sensory System	Metabolism	0	0	0	0
-Development	Metabolism	0.007481	0.005945	0.001577	0.001297
-Environmental Adaptation	Metabolism	0	0	0	0
Human Diseases	Metabolism	0.2167	0.1996	0.1608	0.1559
-Cancers	Metabolism	0.03545	0.02796	0.01306	0.01303
-Immune System Diseases	Metabolism	0.00284	0.002247	0.006541	0.005574
-Neurodegenerative Diseases	Metabolism	0.0498	0.04921	0.04764	0.04322
-Cardiovascular Diseases	Metabolism	0.0066	0.003223	0.01472	0.006469
-Metabolic Diseases	Metabolism	0	0	0	0
-Infectious Diseases	Metabolism	0.08147	0.07854	0.04591	0.04822
Not Mapped	Metabolism	1.45	1.419	0.7317	0.6665
-Not Mapped	Metabolism	1.45	1.419	0.7317	0.6665
TOTAL	-Membrane Transport	225	252.1	312.3	323.5
MAPPED	-Membrane Transport	162.6	184.8	247.5	257.5
Genetic Information Processing	-Membrane Transport	64.82	80.34	98.84	102.4
-Transcription	-Membrane Transport	7.231	8.149	12.3	10.81
-Translation	-Membrane Transport	29.19	45.49	35.51	36.25
-Folding, Sorting and Degradation	-Membrane Transport	19.26	18.39	39.15	40.14
-DNA Maintenance	-Membrane Transport	7.645	7.986	11.77	14.11
-RNA Family	-Membrane Transport	0	0	0	0
Environmental Information Processing	-Membrane Transport	10.52	9.967	6.719	5.609
-Signal Transduction	-Membrane Transport	1.557	1.294	1.017	1.144
-Signaling Molecules and Interaction	-Membrane Transport	8.541	8.145	5.702	4.466
Cellular Processes	-Membrane Transport	17.11	17.59	19.68	15.54
-Cell structure	-Membrane Transport	0	0	0	0
-Crystallins	-Membrane Transport	0	0	0	0
-Stress Response	-Membrane Transport	0	0	0	0
-Vesicular Transport	-Membrane Transport	5.512	7.115	4.902	4.826
-Cytoskeleton	-Membrane Transport	6.534	5.691	9.687	6.488
-Cell Motility	-Membrane Transport	0	0	0	0
-Cell Growth and Death	-Membrane Transport	1.485	1.473	1.932	1.943
-Cell Communication	-Membrane Transport	0.9546	0.7772	1.178	1.072
Metabolism	-Membrane Transport	37.06	36.35	67.17	73.46
-Membrane Transport	-Membrane Transport	1	1	1	1
-Central Carbon Metabolism	-Membrane Transport	2.992	2.847	11.53	13.66
-Energy Metabolism	-Membrane Transport	1.774	1.546	6.264	5.799
-Biosynthesis	-Membrane Transport	7.957	8.356	13.04	16.02
-Other Enzymes	-Membrane Transport	19.42	20.65	30.19	29.04
Organismal Systems	-Membrane Transport	12.7	13.81	13.94	12.31
-Immune System	-Membrane Transport	7.709	9.573	4.835	5.323
-Endocrine System	-Membrane Transport	0.6986	0.7401	3.642	1.46
-Circulatory System	-Membrane Transport	0.1007	0.1724	0.9014	0.7492
-Digestive System	-Membrane Transport	0.3333	0.2858	0.1475	0.1493
-Excretory System	-Membrane Transport	0.4227	0.4596	0.7548	0.8469
-Nervous System	-Membrane Transport	0.6098	0.5914	0.5718	0.5365
-Sensory System	-Membrane Transport	0	0	0	0
-Development	-Membrane Transport	0.3003	0.2821	0.1496	0.1551
-Environmental Adaptation	-Membrane Transport	0	0	0	0
Human Diseases	-Membrane Transport	9.807	9.473	15.25	18.64
-Cancers	-Membrane Transport	1.375	1.166	0.8776	1.114
-Immune System Diseases	-Membrane Transport	0.1773	0.1749	0.778	0.8121
-Neurodegenerative Diseases	-Membrane Transport	2.253	2.335	4.518	5.169
-Cardiovascular Diseases	-Membrane Transport	0.3052	0.1708	1.143	0.5405
-Metabolic Diseases	-Membrane Transport	0	0	0	0
-Infectious Diseases	-Membrane Transport	3.687	3.726	4.658	5.767
Not Mapped	-Membrane Transport	62.46	67.31	64.85	65.94
-Not Mapped	-Membrane Transport	62.46	67.31	64.85	65.94
TOTAL	-Central Carbon Metabolism	26.31	22.31	10.87	9.833
MAPPED	-Central Carbon Metabolism	19.01	16.35	8.611	7.829
Genetic Information Processing	-Central Carbon Metabolism	7.54	7.179	3.549	3.257
-Transcription	-Central Carbon Metabolism	0.8584	0.7259	0.3667	0.3361
-Translation	-Central Carbon Metabolism	3.467	4.03	1.194	1.121
-Folding, Sorting and Degradation	-Central Carbon Metabolism	2.258	1.667	1.484	1.362
-DNA Maintenance	-Central Carbon Metabolism	0.9563	0.756	0.5042	0.4367
-RNA Family	-Central Carbon Metabolism	0	0	0	0
Environmental Information Processing	-Central Carbon Metabolism	1.25	0.8757	0.2547	0.2183
-Signal Transduction	-Central Carbon Metabolism	0.1379	0.1014	0.03531	0.04168
-Signaling Molecules and Interaction	-Central Carbon Metabolism	1.112	0.7742	0.2184	0.1766
Cellular Processes	-Central Carbon Metabolism	2.049	1.614	0.85	0.6586
-Cell structure	-Central Carbon Metabolism	0	0	0	0
-Crystallins	-Central Carbon Metabolism	0	0	0	0
-Stress Response	-Central Carbon Metabolism	0	0	0	0
-Vesicular Transport	-Central Carbon Metabolism	0.7069	0.6771	0.1566	0.1393
-Cytoskeleton	-Central Carbon Metabolism	1.036	0.759	0.5701	0.4091
-Cell Motility	-Central Carbon Metabolism	0	0	0	0
-Cell Growth and Death	-Central Carbon Metabolism	0.1371	0.096	0.07544	0.06561
-Cell Communication	-Central Carbon Metabolism	0.1116	0.08177	0.04786	0.04463
Metabolism	-Central Carbon Metabolism	4.889	3.906	2.784	2.746
-Membrane Transport	-Central Carbon Metabolism	0.06517	0.04489	0.02278	0.0192
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.2587	0.1732	0.1941	0.2296
-Biosynthesis	-Central Carbon Metabolism	0.9704	0.7568	0.4546	0.4039
-Other Enzymes	-Central Carbon Metabolism	2.255	1.745	1.112	1.093
Organismal Systems	-Central Carbon Metabolism	1.606	1.318	0.6306	0.4371
-Immune System	-Central Carbon Metabolism	0.8963	0.8304	0.2277	0.186
-Endocrine System	-Central Carbon Metabolism	0.1577	0.1048	0.1549	0.06655
-Circulatory System	-Central Carbon Metabolism	0.01061	0.01396	0.02558	0.01979
-Digestive System	-Central Carbon Metabolism	0.05732	0.04124	0.007618	0.005761
-Excretory System	-Central Carbon Metabolism	0.1014	0.07206	0.05344	0.03939
-Nervous System	-Central Carbon Metabolism	0.1213	0.1049	0.04555	0.03134
-Sensory System	-Central Carbon Metabolism	0	0	0	0
-Development	-Central Carbon Metabolism	0.04312	0.03625	0.005951	0.005306
-Environmental Adaptation	-Central Carbon Metabolism	0	0	0	0
Human Diseases	-Central Carbon Metabolism	1.185	0.9191	0.5427	0.4554
-Cancers	-Central Carbon Metabolism	0.1733	0.1129	0.04309	0.03968
-Immune System Diseases	-Central Carbon Metabolism	0.03528	0.02415	0.02282	0.01754
-Neurodegenerative Diseases	-Central Carbon Metabolism	0.3821	0.2952	0.2333	0.1994
-Cardiovascular Diseases	-Central Carbon Metabolism	0.03325	0.01259	0.04327	0.02098
-Metabolic Diseases	-Central Carbon Metabolism	0	0	0	0
-Infectious Diseases	-Central Carbon Metabolism	0.5309	0.4533	0.1561	0.1459
Not Mapped	-Central Carbon Metabolism	7.303	5.957	2.256	2.004
-Not Mapped	-Central Carbon Metabolism	7.303	5.957	2.256	2.004
TOTAL	-Energy Metabolism	89.4	95.31	45.38	38.42
MAPPED	-Energy Metabolism	64.59	69.86	35.96	30.59
Genetic Information Processing	-Energy Metabolism	25.18	30.04	14.06	11.97
-Transcription	-Energy Metabolism	2.968	3.189	1.751	1.323
-Translation	-Energy Metabolism	11.94	17.32	5.047	4.393
-Folding, Sorting and Degradation	-Energy Metabolism	7.28	6.652	5.367	4.624
-DNA Maintenance	-Energy Metabolism	2.933	2.882	1.711	1.54
-RNA Family	-Energy Metabolism	0	0	0	0
Environmental Information Processing	-Energy Metabolism	4.484	3.719	0.9484	0.885
-Signal Transduction	-Energy Metabolism	0.533	0.5659	0.1436	0.1815
-Signaling Molecules and Interaction	-Energy Metabolism	3.489	2.918	0.783	0.5659
Cellular Processes	-Energy Metabolism	7.047	7.107	2.779	2.308
-Cell structure	-Energy Metabolism	0	0	0	0
-Crystallins	-Energy Metabolism	0	0	0	0
-Stress Response	-Energy Metabolism	0	0	0	0
-Vesicular Transport	-Energy Metabolism	2.349	2.629	0.6928	0.5782
-Cytoskeleton	-Energy Metabolism	3.003	2.489	1.367	0.9297
-Cell Motility	-Energy Metabolism	0	0	0	0
-Cell Growth and Death	-Energy Metabolism	0.4741	0.476	0.2806	0.245
-Cell Communication	-Energy Metabolism	0.3859	0.3437	0.1615	0.1312
Metabolism	-Energy Metabolism	14.01	13.12	9.759	8.995
-Membrane Transport	-Energy Metabolism	0.2254	0.2037	0.07565	0.046
-Central Carbon Metabolism	-Energy Metabolism	1.34	1.148	1.307	1.139
-Energy Metabolism	-Energy Metabolism	1	1	1	1
-Biosynthesis	-Energy Metabolism	3.008	3.016	1.88	1.759
-Other Enzymes	-Energy Metabolism	7.797	7.513	4.043	3.555
Organismal Systems	-Energy Metabolism	5.553	6.465	1.912	1.507
-Immune System	-Energy Metabolism	3.1	4.118	0.6629	0.6518
-Endocrine System	-Energy Metabolism	0.2987	0.2671	0.5292	0.1567
-Circulatory System	-Energy Metabolism	0.03527	0.05321	0.1274	0.08619
-Digestive System	-Energy Metabolism	0.1459	0.12	0.02022	0.01829
-Excretory System	-Energy Metabolism	0.2383	0.2111	0.1097	0.09093
-Nervous System	-Energy Metabolism	0.1626	0.1205	0.06478	0.04515
-Sensory System	-Energy Metabolism	0	0	0	0
-Development	-Energy Metabolism	0.1312	0.1584	0.02051	0.019
-Environmental Adaptation	-Energy Metabolism	0	0	0	0
Human Diseases	-Energy Metabolism	4.097	4.558	2.09	1.983
-Cancers	-Energy Metabolism	0.5199	0.4209	0.1275	0.1196
-Immune System Diseases	-Energy Metabolism	0.04728	0.03563	0.08816	0.06835
-Neurodegenerative Diseases	-Energy Metabolism	1.25	1.372	0.6194	0.6331
-Cardiovascular Diseases	-Energy Metabolism	0.1214	0.07268	0.1661	0.06947
-Metabolic Diseases	-Energy Metabolism	0	0	0	0
-Infectious Diseases	-Energy Metabolism	1.481	1.406	0.6187	0.6356
Not Mapped	-Energy Metabolism	24.82	25.45	9.422	7.832
-Not Mapped	-Energy Metabolism	24.82	25.45	9.422	7.832
TOTAL	-Biosynthesis	18.16	18.59	16.68	15.74
MAPPED	-Biosynthesis	13.12	13.62	13.22	12.53
Genetic Information Processing	-Biosynthesis	5.212	5.958	5.53	5.185
-Transcription	-Biosynthesis	0.5939	0.5986	0.5541	0.5039
-Translation	-Biosynthesis	2.428	3.383	1.82	1.774
-Folding, Sorting and Degradation	-Biosynthesis	1.579	1.386	2.257	2.21
-DNA Maintenance	-Biosynthesis	0.6112	0.5781	0.6453	0.6958
-RNA Family	-Biosynthesis	0	0	0	0
Environmental Information Processing	-Biosynthesis	0.851	0.7037	0.3566	0.3363
-Signal Transduction	-Biosynthesis	0.1274	0.1201	0.05908	0.0714
-Signaling Molecules and Interaction	-Biosynthesis	0.6834	0.5513	0.2519	0.2155
Cellular Processes	-Biosynthesis	1.5	1.341	0.9445	0.8188
-Cell structure	-Biosynthesis	0	0	0	0
-Crystallins	-Biosynthesis	0	0	0	0
-Stress Response	-Biosynthesis	0	0	0	0
-Vesicular Transport	-Biosynthesis	0.4405	0.4825	0.2099	0.2283
-Cytoskeleton	-Biosynthesis	0.4579	0.3397	0.4615	0.3299
-Cell Motility	-Biosynthesis	0	0	0	0
-Cell Growth and Death	-Biosynthesis	0.1071	0.09182	0.1207	0.1175
-Cell Communication	-Biosynthesis	0.0772	0.06223	0.05761	0.04997
Metabolism	-Biosynthesis	2.814	2.659	3.27	3.425
-Membrane Transport	-Biosynthesis	0.05092	0.04294	0.01938	0.01632
-Central Carbon Metabolism	-Biosynthesis	0.2097	0.1585	0.3875	0.396
-Energy Metabolism	-Biosynthesis	0.1083	0.1071	0.2562	0.3444
-Biosynthesis	-Biosynthesis	1	1	1	1
-Other Enzymes	-Biosynthesis	1.299	1.203	1.298	1.354
Organismal Systems	-Biosynthesis	1.139	1.106	0.807	0.6423
-Immune System	-Biosynthesis	0.6376	0.6774	0.2669	0.2482
-Endocrine System	-Biosynthesis	0.04896	0.05517	0.206	0.08849
-Circulatory System	-Biosynthesis	0.006613	0.009769	0.03859	0.03545
-Digestive System	-Biosynthesis	0.03079	0.02289	0.01076	0.009003
-Excretory System	-Biosynthesis	0.02962	0.02559	0.04126	0.03505
-Nervous System	-Biosynthesis	0.03853	0.03296	0.01921	0.01555
-Sensory System	-Biosynthesis	0	0	0	0
-Development	-Biosynthesis	0.02867	0.02259	0.01071	0.008635
-Environmental Adaptation	-Biosynthesis	0	0	0	0
Human Diseases	-Biosynthesis	0.9059	0.7585	0.987	1.032
-Cancers	-Biosynthesis	0.1354	0.108	0.06731	0.06753
-Immune System Diseases	-Biosynthesis	0.0112	0.009748	0.02614	0.02354
-Neurodegenerative Diseases	-Biosynthesis	0.2082	0.187	0.3295	0.3117
-Cardiovascular Diseases	-Biosynthesis	0.03396	0.01664	0.05933	0.02666
-Metabolic Diseases	-Biosynthesis	0	0	0	0
-Infectious Diseases	-Biosynthesis	0.3406	0.2984	0.1835	0.2389
Not Mapped	-Biosynthesis	5.04	4.964	3.463	3.208
-Not Mapped	-Biosynthesis	5.04	4.964	3.463	3.208
TOTAL	-Other Enzymes	9.121	9.19	6.251	5.757
MAPPED	-Other Enzymes	6.589	6.736	4.953	4.584
Genetic Information Processing	-Other Enzymes	2.632	2.929	1.918	1.761
-Transcription	-Other Enzymes	0.3142	0.3056	0.244	0.2032
-Translation	-Other Enzymes	1.199	1.658	0.6885	0.6552
-Folding, Sorting and Degradation	-Other Enzymes	0.794	0.6705	0.7321	0.6635
-DNA Maintenance	-Other Enzymes	0.325	0.2947	0.2538	0.2392
-RNA Family	-Other Enzymes	0	0	0	0
Environmental Information Processing	-Other Enzymes	0.4565	0.3776	0.1472	0.1241
-Signal Transduction	-Other Enzymes	0.05036	0.05256	0.02227	0.0253
-Signaling Molecules and Interaction	-Other Enzymes	0.3553	0.2963	0.1068	0.0896
Cellular Processes	-Other Enzymes	0.7748	0.7494	0.4311	0.3437
-Cell structure	-Other Enzymes	0	0	0	0
-Crystallins	-Other Enzymes	0	0	0	0
-Stress Response	-Other Enzymes	0	0	0	0
-Vesicular Transport	-Other Enzymes	0.2424	0.2994	0.09234	0.08484
-Cytoskeleton	-Other Enzymes	0.2582	0.2185	0.2114	0.143
-Cell Motility	-Other Enzymes	0	0	0	0
-Cell Growth and Death	-Other Enzymes	0.0608	0.055	0.04883	0.04299
-Cell Communication	-Other Enzymes	0.03683	0.02834	0.02203	0.02048
Metabolism	-Other Enzymes	1.695	1.61	1.754	1.721
-Membrane Transport	-Other Enzymes	0.02576	0.02068	0.008879	0.007074
-Central Carbon Metabolism	-Other Enzymes	0.1182	0.1019	0.1701	0.1614
-Energy Metabolism	-Other Enzymes	0.06846	0.05636	0.1174	0.1202
-Biosynthesis	-Other Enzymes	0.3544	0.3711	0.2565	0.2441
-Other Enzymes	-Other Enzymes	1	1	1	1
Organismal Systems	-Other Enzymes	0.4901	0.5035	0.2608	0.1811
-Immune System	-Other Enzymes	0.2975	0.349	0.09043	0.07855
-Endocrine System	-Other Enzymes	0.02761	0.03199	0.0823	0.03111
-Circulatory System	-Other Enzymes	0.00364	0.006062	0.01698	0.01317
-Digestive System	-Other Enzymes	0.01286	0.01042	0.002759	0.002198
-Excretory System	-Other Enzymes	0.0167	0.01645	0.0189	0.01519
-Nervous System	-Other Enzymes	0.01656	0.01223	0.008431	0.006339
-Sensory System	-Other Enzymes	0	0	0	0
-Development	-Other Enzymes	0.01547	0.01028	0.002797	0.002284
-Environmental Adaptation	-Other Enzymes	0	0	0	0
Human Diseases	-Other Enzymes	0.3784	0.3454	0.2851	0.2744
-Cancers	-Other Enzymes	0.06396	0.05601	0.02555	0.02641
-Immune System Diseases	-Other Enzymes	0.004814	0.003617	0.01147	0.009595
-Neurodegenerative Diseases	-Other Enzymes	0.08694	0.08513	0.0845	0.07609
-Cardiovascular Diseases	-Other Enzymes	0.01214	0.006524	0.02804	0.01196
-Metabolic Diseases	-Other Enzymes	0	0	0	0
-Infectious Diseases	-Other Enzymes	0.1423	0.1359	0.08051	0.08489
Not Mapped	-Other Enzymes	2.532	2.454	1.298	1.174
-Not Mapped	-Other Enzymes	2.532	2.454	1.298	1.174
TOTAL	Organismal Systems	12.66	12.23	16.99	19.65
MAPPED	Organismal Systems	9.148	8.966	13.46	15.65
Genetic Information Processing	Organismal Systems	3.578	3.977	5.376	6.124
-Transcription	Organismal Systems	0.4124	0.3998	0.5686	0.6506
-Translation	Organismal Systems	1.677	2.202	1.894	2.247
-Folding, Sorting and Degradation	Organismal Systems	1.04	0.9073	2.135	2.365
-DNA Maintenance	Organismal Systems	0.4233	0.3936	0.6404	0.7874
-RNA Family	Organismal Systems	0	0	0	0
Environmental Information Processing	Organismal Systems	0.5723	0.4537	0.3269	0.3726
-Signal Transduction	Organismal Systems	0.06312	0.05255	0.04948	0.07596
-Signaling Molecules and Interaction	Organismal Systems	0.4567	0.3563	0.2626	0.2799
Cellular Processes	Organismal Systems	0.8433	0.7916	0.9578	1.032
-Cell structure	Organismal Systems	0	0	0	0
-Crystallins	Organismal Systems	0	0	0	0
-Stress Response	Organismal Systems	0	0	0	0
-Vesicular Transport	Organismal Systems	0.2714	0.3377	0.2453	0.2818
-Cytoskeleton	Organismal Systems	0.3241	0.2561	0.4713	0.4175
-Cell Motility	Organismal Systems	0	0	0	0
-Cell Growth and Death	Organismal Systems	0.07321	0.06629	0.1051	0.1253
-Cell Communication	Organismal Systems	0.06317	0.05169	0.06494	0.0766
Metabolism	Organismal Systems	1.964	1.792	3.653	4.693
-Membrane Transport	Organismal Systems	0.03229	0.02387	0.01989	0.02066
-Central Carbon Metabolism	Organismal Systems	0.175	0.1343	0.421	0.5113
-Energy Metabolism	Organismal Systems	0.09513	0.08974	0.2629	0.3852
-Biosynthesis	Organismal Systems	0.4431	0.3921	0.7091	0.8171
-Other Enzymes	Organismal Systems	1.054	0.9626	1.609	2.108
Organismal Systems	Organismal Systems	1	1	1	1
-Immune System	Organismal Systems	0.5326	0.5743	0.2908	0.354
-Endocrine System	Organismal Systems	0.04085	0.04131	0.1981	0.08016
-Circulatory System	Organismal Systems	0.004075	0.006836	0.04056	0.04004
-Digestive System	Organismal Systems	0.02391	0.01856	0.01058	0.01213
-Excretory System	Organismal Systems	0.02472	0.02169	0.04105	0.04436
-Nervous System	Organismal Systems	0.02128	0.01471	0.02319	0.02355
-Sensory System	Organismal Systems	0	0	0	0
-Development	Organismal Systems	0.01985	0.02042	0.007968	0.009177
-Environmental Adaptation	Organismal Systems	0	0	0	0
Human Diseases	Organismal Systems	0.7378	0.6301	0.8607	0.9212
-Cancers	Organismal Systems	0.08517	0.06509	0.04773	0.06117
-Immune System Diseases	Organismal Systems	0.006188	0.00435	0.03156	0.03548
-Neurodegenerative Diseases	Organismal Systems	0.1774	0.1675	0.324	0.42
-Cardiovascular Diseases	Organismal Systems	0.01505	0.006523	0.06219	0.03553
-Metabolic Diseases	Organismal Systems	0	0	0	0
-Infectious Diseases	Organismal Systems	0.1939	0.1717	0.2215	0.2713
Not Mapped	Organismal Systems	3.515	3.267	3.527	4.006
-Not Mapped	Organismal Systems	3.515	3.267	3.527	4.006
TOTAL	-Immune System	19.42	16.94	40.64	41.6
MAPPED	-Immune System	14.03	12.42	32.2	33.12
Genetic Information Processing	-Immune System	5.468	5.508	13.1	13.39
-Transcription	-Immune System	0.6301	0.5537	1.516	1.46
-Translation	-Immune System	2.577	3.05	4.643	4.783
-Folding, Sorting and Degradation	-Immune System	1.59	1.232	5.122	5.191
-DNA Maintenance	-Immune System	0.6467	0.5451	1.777	1.915
-RNA Family	-Immune System	0	0	0	0
Environmental Information Processing	-Immune System	0.8728	0.616	0.7998	0.7835
-Signal Transduction	-Immune System	0.09628	0.07136	0.1214	0.1528
-Signaling Molecules and Interaction	-Immune System	0.6842	0.4934	0.6783	0.6307
Cellular Processes	-Immune System	1.412	1.133	3.154	2.813
-Cell structure	-Immune System	0	0	0	0
-Crystallins	-Immune System	0	0	0	0
-Stress Response	-Immune System	0	0	0	0
-Vesicular Transport	-Immune System	0.4147	0.4886	0.6472	0.648
-Cytoskeleton	-Immune System	0.5497	0.3666	1.541	1.134
-Cell Motility	-Immune System	0	0	0	0
