Numerator	Denominator	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
Environmental Information Processing	-Signaling Molecules and Interaction	1.08	52190000	1.572	1.569	2.476	2.607	1.883	2.058	1.759	1.707	1.863	1.402
-Signal Transduction	-Signaling Molecules and Interaction	0.0799	52190000	0.5721	0.569	1.476	1.607	0.8833	1.058	0.7593	0.7075	0.8629	0.4016
-Signaling Molecules and Interaction	-Signaling Molecules and Interaction	1	1	1	1	1	1	1	1	1	1	1	1
Cellular Processes	-Signaling Molecules and Interaction	6.763	1.012e+08	3.369	4.695	14.48	16.05	6.098	6.453	6.11	7.613	20.49	10.33
-Hemoglobin	-Signaling Molecules and Interaction	0	0	0	0	0	0	0	0	7.205e-05	0.000114	0	0.0007295
-Vesicular Transport	-Signaling Molecules and Interaction	0	0.25	1.488	2	3.548	4.204	1.377	1.713	0.804	0.902	1.026	1.022
-Cytoskeleton	-Signaling Molecules and Interaction	2.956	31140000	0.5928	1.366	1.304	1.528	3.793	3.672	4.577	5.69	17.81	8.472
-Cell Motility	-Signaling Molecules and Interaction	0	50760000	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Signaling Molecules and Interaction	3.807	19320000	1.287	1.329	9.627	10.32	0.3935	0.4219	0.3056	0.3737	0.4147	0.4074
-Cell Communication	-Signaling Molecules and Interaction	0	0	0	0	0	0	0.5342	0.646	0.4236	0.6467	1.242	0.4267
Metabolism	-Signaling Molecules and Interaction	71.82	5.099e+09	80.12	118.4	163.3	210.9	12.43	15.74	7.579	6.84	12.44	11.2
-Membrane Transport	-Signaling Molecules and Interaction	7.384	5.824e+08	1.472	0.7722	2.753	1.835	0.02628	0.03239	0.09082	0.0507	0.07256	0.01631
-Central Carbon Metabolism	-Signaling Molecules and Interaction	37.02	1.765e+09	39.12	53.44	88.34	104.8	6.768	9.08	3.167	3.19	5.97	7.562
-Energy Metabolism	-Signaling Molecules and Interaction	7.569	2.398e+08	4.76	7.1	6.961	8.561	1.851	1.97	0.7867	0.5593	0.9818	0.3018
-Biosynthesis	-Signaling Molecules and Interaction	9.522	2.165e+09	29.83	51.63	54.61	85.64	2.598	3.233	2.516	2.14	4.234	2.296
-Other Enzymes	-Signaling Molecules and Interaction	10.33	3.472e+08	4.933	5.457	10.68	10.13	1.189	1.425	1.018	0.8999	1.185	1.022
Organismal Systems	-Signaling Molecules and Interaction	0	0	0	0	0	0	0.8111	0.8577	0.2834	0.3844	0.3873	0.3346
-Immune System	-Signaling Molecules and Interaction	0	0	0	0	0	0	0.3624	0.5028	0.0561	0.03966	0.01986	0.01871
-Endocrine System	-Signaling Molecules and Interaction	0	0	0	0	0	0	0.2146	0.09556	0.03703	0.07786	0.02046	0.1178
-Circulatory System	-Signaling Molecules and Interaction	0	0	0	0	0	0	0.06413	0.06403	0.09185	0.1653	0.09243	0.02467
-Digestive System	-Signaling Molecules and Interaction	0	0	0	0	0	0	0.005757	0.005641	0.04666	0.0342	0.08187	0.05081
-Excretory System	-Signaling Molecules and Interaction	0	0	0	0	0	0	0.1285	0.146	0.02492	0.02912	0.05723	0.0659
-Nervous System	-Signaling Molecules and Interaction	0	0	0	0	0	0	0.01087	0.01542	0.001313	0.002461	0.01031	0.01872
-Sensory System	-Signaling Molecules and Interaction	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-Signaling Molecules and Interaction	0	0	0	0	0	0	0.02482	0.02831	0.02556	0.03571	0.1037	0.03762
-Environmental Adaptation	-Signaling Molecules and Interaction	0	0	0	0	0	0	0	0	0	0	0.001412	0.0003115
Human Diseases	-Signaling Molecules and Interaction	0	0	0	0	0	0	0.2591	0.3067	0.197	0.1983	0.1902	0.1094
-Cancers	-Signaling Molecules and Interaction	0	0	0	0	0	0	0.05146	0.05986	0.07743	0.07687	0.05322	0.04712
-Immune System Diseases	-Signaling Molecules and Interaction	0	0	0	0	0	0	0.08595	0.08192	0.02624	0.04101	0.0188	0.03209
-Neurodegenerative Diseases	-Signaling Molecules and Interaction	0	0	0	0	0	0	0.05956	0.09586	0.04943	0.03758	0.02955	0.006142
-Cardiovascular Diseases	-Signaling Molecules and Interaction	0	0	0	0	0	0	0.008242	0.0083	0.01952	0.01157	0.0376	0.003235
-Infectious Diseases	-Signaling Molecules and Interaction	0	0	0	0	0	0	0.05385	0.06075	0.02435	0.03124	0.05107	0.02078
Not Mapped	-Signaling Molecules and Interaction	31.14	8.767e+08	22.77	17.95	56.05	64.06	9.621	10.87	8.255	8.251	9.11	4.916
-Not Mapped	-Signaling Molecules and Interaction	31.14	8.767e+08	22.77	17.95	56.05	64.06	9.621	10.87	8.255	8.251	9.11	4.916
TOTAL	Cellular Processes	25.61	94.04	53.94	48.15	26.54	27.67	8.925	9.811	7.135	5.68	3.387	4.59
MAPPED	Cellular Processes	21	85.38	47.18	44.33	22.66	23.68	7.348	8.127	5.784	4.596	2.943	4.114
Genetic Information Processing	Cellular Processes	9.222	33.49	21.93	17.77	10.21	9.38	3.825	4.188	3.177	2.397	1.217	1.851
-Transcription	Cellular Processes	1.042	3.328	0.9127	0.4337	0.499	0.4415	0.4953	0.5374	0.3845	0.2558	0.1431	0.2036
-Translation	Cellular Processes	3.207	21.37	13.2	10.15	6.14	5.506	1.043	1.127	1.143	0.8284	0.2923	0.651
-Folding, Sorting and Degradation	Cellular Processes	3.421	7.35	6.892	6.767	3.023	2.85	1.732	1.895	1.127	0.9254	0.5309	0.7913
-DNA Maintenance	Cellular Processes	1.552	1.436	0.93	0.4209	0.5502	0.583	0.5547	0.6294	0.5223	0.3868	0.2502	0.2049
-RNA Family	Cellular Processes	0	2.47e-09	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Cellular Processes	0.1597	0.5157	0.4667	0.3342	0.171	0.1624	0.3089	0.3189	0.2879	0.2243	0.0909	0.1357
-Signal Transduction	Cellular Processes	0.01181	0.5157	0.1698	0.1212	0.102	0.1001	0.1449	0.1639	0.1243	0.09293	0.04211	0.03888
-Signaling Molecules and Interaction	Cellular Processes	0.1479	9.88e-09	0.2968	0.213	0.06906	0.06229	0.164	0.155	0.1637	0.1314	0.04879	0.09681
Cellular Processes	Cellular Processes	1	1	1	1	1	1	1	1	1	1	1	1
-Hemoglobin	Cellular Processes	0	0	0	0	0	0	0	0	1.179e-05	1.498e-05	0	7.062e-05
-Vesicular Transport	Cellular Processes	0	2.47e-09	0.4418	0.426	0.2451	0.2619	0.2258	0.2655	0.1316	0.1185	0.05004	0.09897
-Cytoskeleton	Cellular Processes	0.4371	0.3077	0.176	0.2909	0.09005	0.09521	0.6221	0.569	0.7491	0.7475	0.8691	0.8202
-Cell Motility	Cellular Processes	0	0.5015	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Cellular Processes	0.5629	0.1909	0.3822	0.2831	0.6649	0.6429	0.06452	0.06537	0.05001	0.04909	0.02023	0.03944
-Cell Communication	Cellular Processes	0	0	0	0	0	0	0.08761	0.1001	0.06933	0.08495	0.06062	0.04131
Metabolism	Cellular Processes	10.62	50.38	23.78	25.22	11.28	13.14	2.039	2.439	1.24	0.8985	0.6072	1.084
-Membrane Transport	Cellular Processes	1.092	5.754	0.437	0.1645	0.1901	0.1143	0.00431	0.00502	0.01486	0.00666	0.003541	0.001579
-Central Carbon Metabolism	Cellular Processes	5.474	17.43	11.61	11.38	6.101	6.527	1.11	1.407	0.5184	0.419	0.2913	0.7321
-Energy Metabolism	Cellular Processes	1.119	2.369	1.413	1.512	0.4808	0.5333	0.3036	0.3053	0.1288	0.07347	0.04791	0.02921
-Biosynthesis	Cellular Processes	1.408	21.39	8.856	11	3.772	5.335	0.426	0.501	0.4118	0.2812	0.2066	0.2223
-Other Enzymes	Cellular Processes	1.527	3.43	1.464	1.162	0.7377	0.6313	0.1949	0.2209	0.1666	0.1182	0.05783	0.09894
Organismal Systems	Cellular Processes	0	0	0	0	0	0	0.133	0.1329	0.04639	0.05049	0.0189	0.03239
-Immune System	Cellular Processes	0	0	0	0	0	0	0.05942	0.07791	0.009182	0.00521	0.0009693	0.001811
-Endocrine System	Cellular Processes	0	0	0	0	0	0	0.0352	0.01481	0.006061	0.01023	0.0009983	0.01141
-Circulatory System	Cellular Processes	0	0	0	0	0	0	0.01052	0.009923	0.01503	0.02172	0.00451	0.002388
-Digestive System	Cellular Processes	0	0	0	0	0	0	0.0009442	0.0008742	0.007637	0.004493	0.003995	0.004919
-Excretory System	Cellular Processes	0	0	0	0	0	0	0.02107	0.02262	0.004078	0.003825	0.002792	0.00638
-Nervous System	Cellular Processes	0	0	0	0	0	0	0.001783	0.002389	0.0002149	0.0003233	0.0005029	0.001812
-Sensory System	Cellular Processes	0	0	0	0	0	0	0	0	0	0	0	0
-Development	Cellular Processes	0	0	0	0	0	0	0.004071	0.004387	0.004183	0.004691	0.005062	0.003643
-Environmental Adaptation	Cellular Processes	0	0	0	0	0	0	0	0	0	0	6.889e-05	3.015e-05
Human Diseases	Cellular Processes	0	0	0	0	0	0	0.04248	0.04752	0.03224	0.02604	0.009283	0.01059
-Cancers	Cellular Processes	0	0	0	0	0	0	0.008439	0.009276	0.01267	0.0101	0.002597	0.004562
-Immune System Diseases	Cellular Processes	0	0	0	0	0	0	0.01409	0.01269	0.004294	0.005388	0.0009174	0.003106
-Neurodegenerative Diseases	Cellular Processes	0	0	0	0	0	0	0.009768	0.01485	0.00809	0.004937	0.001442	0.0005946
-Cardiovascular Diseases	Cellular Processes	0	0	0	0	0	0	0.001352	0.001286	0.003195	0.00152	0.001835	0.0003132
-Infectious Diseases	Cellular Processes	0	0	0	0	0	0	0.008831	0.009414	0.003985	0.004103	0.002492	0.002012
Not Mapped	Cellular Processes	4.604	8.662	6.76	3.822	3.871	3.991	1.578	1.685	1.351	1.084	0.4445	0.4759
-Not Mapped	Cellular Processes	4.604	8.662	6.76	3.822	3.871	3.991	1.578	1.685	1.351	1.084	0.4445	0.4759
TOTAL	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	605100	379200	Inf	64990
MAPPED	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	490600	306800	Inf	58250
Genetic Information Processing	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	269500	160000	Inf	26210
-Transcription	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	32610	17080	Inf	2884
-Translation	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	96960	55310	Inf	9218
-Folding, Sorting and Degradation	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	95610	61780	Inf	11200
-DNA Maintenance	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	44290	25830	Inf	2901
-RNA Family	-Hemoglobin	NaN	Inf	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	0
Environmental Information Processing	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	24420	14970	Inf	1921
-Signal Transduction	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	10540	6204	Inf	550.5
-Signaling Molecules and Interaction	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	13880	8769	Inf	1371
Cellular Processes	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	84810	66760	Inf	14160
-Hemoglobin	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	1	NaN	1
-Vesicular Transport	-Hemoglobin	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	11160	7910	Inf	1401
-Cytoskeleton	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	63530	49900	Inf	11610
-Cell Motility	-Hemoglobin	NaN	Inf	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	0
-Cell Growth and Death	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	4241	3277	Inf	558.4
-Cell Communication	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	5880	5671	Inf	585
Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	105200	59990	Inf	15350
-Membrane Transport	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	1261	444.6	Inf	22.36
-Central Carbon Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	43960	27970	Inf	10370
-Energy Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	10920	4905	Inf	413.7
-Biosynthesis	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	34920	18770	Inf	3148
-Other Enzymes	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	14130	7891	Inf	1401
Organismal Systems	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	3934	3371	Inf	458.7
-Immune System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	778.7	347.8	Inf	25.64
-Endocrine System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	514	682.8	Inf	161.5
-Circulatory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	1275	1450	Inf	33.82
-Digestive System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	647.7	299.9	Inf	69.66
-Excretory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	345.8	255.3	Inf	90.34
-Nervous System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	18.22	21.58	Inf	25.66
-Sensory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	0
-Development	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	354.8	313.2	Inf	51.58
-Environmental Adaptation	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	Inf	0.427
Human Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	2734	1739	Inf	149.9
-Cancers	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	1075	674.1	Inf	64.6
-Immune System Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	364.2	359.7	Inf	43.99
-Neurodegenerative Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	686.1	329.6	Inf	8.42
-Cardiovascular Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	271	101.5	Inf	4.435
-Infectious Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	338	273.9	Inf	28.49
Not Mapped	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	114600	72360	Inf	6739
-Not Mapped	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	114600	72360	Inf	6739
TOTAL	-Vesicular Transport	Inf	3.807e+10	122.1	113	108.3	105.7	39.53	36.95	54.23	47.94	67.69	46.37
MAPPED	-Vesicular Transport	Inf	3.457e+10	106.8	104	92.48	90.43	32.54	30.61	43.96	38.79	58.81	41.56
Genetic Information Processing	-Vesicular Transport	Inf	1.356e+10	49.63	41.72	41.67	35.82	16.94	15.78	24.15	20.23	24.31	18.7
-Transcription	-Vesicular Transport	Inf	1.348e+09	2.066	1.018	2.036	1.686	2.194	2.024	2.922	2.159	2.86	2.058
-Translation	-Vesicular Transport	Inf	8.653e+09	29.86	23.83	25.05	21.02	4.618	4.243	8.689	6.992	5.841	6.578
-Folding, Sorting and Degradation	-Vesicular Transport	Inf	2.976e+09	15.6	15.88	12.34	10.88	7.669	7.137	8.568	7.811	10.61	7.995
-DNA Maintenance	-Vesicular Transport	Inf	5.812e+08	2.105	0.9881	2.245	2.226	2.456	2.371	3.969	3.265	5	2.07
-RNA Family	-Vesicular Transport	NaN	1	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Vesicular Transport	Inf	2.088e+08	1.056	0.7844	0.6979	0.6201	1.368	1.201	2.188	1.893	1.817	1.371
-Signal Transduction	-Vesicular Transport	Inf	2.088e+08	0.3843	0.2845	0.4161	0.3822	0.6415	0.6175	0.9444	0.7844	0.8414	0.3928
-Signaling Molecules and Interaction	-Vesicular Transport	Inf	4	0.6718	0.4999	0.2818	0.2379	0.7262	0.5836	1.244	1.109	0.9751	0.9782
Cellular Processes	-Vesicular Transport	Inf	4.049e+08	2.263	2.347	4.081	3.818	4.428	3.766	7.6	8.44	19.98	10.1
-Hemoglobin	-Vesicular Transport	NaN	0	0	0	0	0	0	0	8.961e-05	0.0001264	0	0.0007136
-Vesicular Transport	-Vesicular Transport	NaN	1	1	1	1	1	1	1	1	1	1	1
-Cytoskeleton	-Vesicular Transport	Inf	1.246e+08	0.3983	0.6828	0.3674	0.3635	2.755	2.143	5.693	6.309	17.37	8.287
-Cell Motility	-Vesicular Transport	NaN	2.03e+08	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Vesicular Transport	Inf	77270000	0.865	0.6645	2.713	2.455	0.2857	0.2462	0.3801	0.4143	0.4044	0.3985
-Cell Communication	-Vesicular Transport	NaN	0	0	0	0	0	0.388	0.377	0.5269	0.717	1.211	0.4174
Metabolism	-Vesicular Transport	Inf	2.04e+10	53.82	59.2	46.03	50.18	9.028	9.187	9.427	7.584	12.13	10.95
-Membrane Transport	-Vesicular Transport	Inf	2.329e+09	0.989	0.3861	0.7758	0.4364	0.01909	0.01891	0.113	0.05621	0.07076	0.01595
-Central Carbon Metabolism	-Vesicular Transport	Inf	7.059e+09	26.28	26.72	24.9	24.92	4.915	5.299	3.94	3.537	5.821	7.397
-Energy Metabolism	-Vesicular Transport	Inf	9.591e+08	3.198	3.55	1.962	2.036	1.344	1.15	0.9786	0.6201	0.9574	0.2952
-Biosynthesis	-Vesicular Transport	Inf	8.66e+09	20.04	25.81	15.39	20.37	1.886	1.887	3.13	2.373	4.128	2.246
-Other Enzymes	-Vesicular Transport	Inf	1.389e+09	3.314	2.728	3.01	2.411	0.8633	0.8319	1.266	0.9977	1.156	0.9997
Organismal Systems	-Vesicular Transport	NaN	0	0	0	0	0	0.589	0.5006	0.3526	0.4261	0.3777	0.3273
-Immune System	-Vesicular Transport	NaN	0	0	0	0	0	0.2632	0.2934	0.06979	0.04397	0.01937	0.0183
-Endocrine System	-Vesicular Transport	NaN	0	0	0	0	0	0.1559	0.05577	0.04606	0.08632	0.01995	0.1153
-Circulatory System	-Vesicular Transport	NaN	0	0	0	0	0	0.04658	0.03737	0.1142	0.1833	0.09013	0.02413
-Digestive System	-Vesicular Transport	NaN	0	0	0	0	0	0.004181	0.003292	0.05804	0.03792	0.07984	0.04971
-Excretory System	-Vesicular Transport	NaN	0	0	0	0	0	0.09332	0.08519	0.03099	0.03228	0.0558	0.06446
-Nervous System	-Vesicular Transport	NaN	0	0	0	0	0	0.007894	0.008999	0.001633	0.002729	0.01005	0.01831
-Sensory System	-Vesicular Transport	NaN	0	0	0	0	0	0	0	0	0	0	0
-Development	-Vesicular Transport	NaN	0	0	0	0	0	0.01803	0.01652	0.03179	0.03959	0.1012	0.0368
-Environmental Adaptation	-Vesicular Transport	NaN	0	0	0	0	0	0	0	0	0	0.001377	0.0003047
Human Diseases	-Vesicular Transport	NaN	0	0	0	0	0	0.1881	0.179	0.245	0.2198	0.1855	0.107
-Cancers	-Vesicular Transport	NaN	0	0	0	0	0	0.03737	0.03494	0.09631	0.08522	0.0519	0.04609
-Immune System Diseases	-Vesicular Transport	NaN	0	0	0	0	0	0.06242	0.04781	0.03264	0.04547	0.01833	0.03139
-Neurodegenerative Diseases	-Vesicular Transport	NaN	0	0	0	0	0	0.04326	0.05595	0.06149	0.04167	0.02881	0.006008
-Cardiovascular Diseases	-Vesicular Transport	NaN	0	0	0	0	0	0.005985	0.004844	0.02428	0.01283	0.03666	0.003165
-Infectious Diseases	-Vesicular Transport	NaN	0	0	0	0	0	0.03911	0.03546	0.03029	0.03463	0.0498	0.02033
Not Mapped	-Vesicular Transport	Inf	3.507e+09	15.3	8.972	15.8	15.24	6.987	6.345	10.27	9.148	8.883	4.809
-Not Mapped	-Vesicular Transport	Inf	3.507e+09	15.3	8.972	15.8	15.24	6.987	6.345	10.27	9.148	8.883	4.809
TOTAL	-Cytoskeleton	58.58	305.7	306.5	165.5	294.7	290.7	14.35	17.24	9.525	7.599	3.897	5.596
MAPPED	-Cytoskeleton	48.05	277.5	268.1	152.4	251.7	248.8	11.81	14.28	7.722	6.149	3.386	5.015
Genetic Information Processing	-Cytoskeleton	21.1	108.8	124.6	61.1	113.4	98.52	6.148	7.361	4.242	3.206	1.4	2.257
-Transcription	-Cytoskeleton	2.385	10.82	5.187	1.491	5.542	4.638	0.7963	0.9445	0.5133	0.3422	0.1647	0.2483
-Translation	-Cytoskeleton	7.337	69.47	74.99	34.9	68.18	57.83	1.676	1.98	1.526	1.108	0.3363	0.7937
-Folding, Sorting and Degradation	-Cytoskeleton	7.826	23.89	39.17	23.26	33.57	29.93	2.784	3.33	1.505	1.238	0.6109	0.9647
-DNA Maintenance	-Cytoskeleton	3.55	4.666	5.285	1.447	6.11	6.123	0.8917	1.106	0.6972	0.5175	0.2879	0.2498
-RNA Family	-Cytoskeleton	0	8.028e-09	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Cytoskeleton	0.3653	1.676	2.652	1.149	1.899	1.706	0.4965	0.5604	0.3844	0.3001	0.1046	0.1654
-Signal Transduction	-Cytoskeleton	0.02703	1.676	0.965	0.4166	1.132	1.051	0.2329	0.2881	0.1659	0.1243	0.04845	0.0474
-Signaling Molecules and Interaction	-Cytoskeleton	0.3383	3.211e-08	1.687	0.7322	0.767	0.6543	0.2636	0.2723	0.2185	0.1757	0.05614	0.118
Cellular Processes	-Cytoskeleton	2.288	3.25	5.683	3.438	11.11	10.5	1.608	1.757	1.335	1.338	1.151	1.219
-Hemoglobin	-Cytoskeleton	0	0	0	0	0	0	0	0	1.574e-05	2.004e-05	0	8.61e-05
-Vesicular Transport	-Cytoskeleton	0	8.028e-09	2.511	1.465	2.721	2.751	0.363	0.4666	0.1757	0.1585	0.05758	0.1207
-Cytoskeleton	-Cytoskeleton	1	1	1	1	1	1	1	1	1	1	1	1
-Cell Motility	-Cytoskeleton	0	1.63	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Cytoskeleton	1.288	0.6203	2.172	0.9732	7.384	6.753	0.1037	0.1149	0.06676	0.06568	0.02328	0.04808
-Cell Communication	-Cytoskeleton	0	0	0	0	0	0	0.1408	0.1759	0.09256	0.1137	0.06975	0.05037
Metabolism	-Cytoskeleton	24.3	163.7	135.1	86.69	125.3	138	3.277	4.287	1.656	1.202	0.6986	1.322
-Membrane Transport	-Cytoskeleton	2.498	18.7	2.483	0.5654	2.111	1.201	0.006929	0.008822	0.01984	0.00891	0.004074	0.001925
-Central Carbon Metabolism	-Cytoskeleton	12.52	56.67	65.99	39.13	67.75	68.56	1.784	2.473	0.692	0.5606	0.3352	0.8926
-Energy Metabolism	-Cytoskeleton	2.56	7.7	8.03	5.198	5.339	5.602	0.488	0.5366	0.1719	0.0983	0.05512	0.03562
-Biosynthesis	-Cytoskeleton	3.221	69.53	50.32	37.8	41.88	56.03	0.6848	0.8804	0.5497	0.3762	0.2377	0.2711
-Other Enzymes	-Cytoskeleton	3.493	11.15	8.321	3.996	8.192	6.631	0.3134	0.3882	0.2224	0.1581	0.06654	0.1206
Organismal Systems	-Cytoskeleton	0	0	0	0	0	0	0.2138	0.2336	0.06193	0.06755	0.02174	0.03949
-Immune System	-Cytoskeleton	0	0	0	0	0	0	0.09553	0.1369	0.01226	0.00697	0.001115	0.002208
-Endocrine System	-Cytoskeleton	0	0	0	0	0	0	0.05658	0.02602	0.008091	0.01368	0.001149	0.01391
-Circulatory System	-Cytoskeleton	0	0	0	0	0	0	0.01691	0.01744	0.02007	0.02906	0.005189	0.002912
-Digestive System	-Cytoskeleton	0	0	0	0	0	0	0.001518	0.001536	0.0102	0.00601	0.004597	0.005998
-Excretory System	-Cytoskeleton	0	0	0	0	0	0	0.03387	0.03975	0.005444	0.005117	0.003213	0.007778
-Nervous System	-Cytoskeleton	0	0	0	0	0	0	0.002866	0.004199	0.0002869	0.0004325	0.0005786	0.002209
-Sensory System	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-Cytoskeleton	0	0	0	0	0	0	0.006544	0.007711	0.005584	0.006276	0.005824	0.004441
-Environmental Adaptation	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	7.927e-05	3.676e-05
Human Diseases	-Cytoskeleton	0	0	0	0	0	0	0.0683	0.08352	0.04304	0.03484	0.01068	0.01291
-Cancers	-Cytoskeleton	0	0	0	0	0	0	0.01357	0.0163	0.01692	0.01351	0.002988	0.005562
-Immune System Diseases	-Cytoskeleton	0	0	0	0	0	0	0.02266	0.02231	0.005733	0.007208	0.001056	0.003787
-Neurodegenerative Diseases	-Cytoskeleton	0	0	0	0	0	0	0.0157	0.02611	0.0108	0.006604	0.001659	0.0007249
-Cardiovascular Diseases	-Cytoskeleton	0	0	0	0	0	0	0.002173	0.00226	0.004265	0.002034	0.002111	0.0003819
-Infectious Diseases	-Cytoskeleton	0	0	0	0	0	0	0.0142	0.01654	0.00532	0.00549	0.002867	0.002453
Not Mapped	-Cytoskeleton	10.53	28.15	38.41	13.14	42.99	41.92	2.536	2.96	1.803	1.45	0.5115	0.5802
-Not Mapped	-Cytoskeleton	10.53	28.15	38.41	13.14	42.99	41.92	2.536	2.96	1.803	1.45	0.5115	0.5802
TOTAL	-Cell Motility	Inf	187.5	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-Cell Motility	Inf	170.3	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Cell Motility	Inf	66.77	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-Cell Motility	Inf	6.637	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-Cell Motility	Inf	42.62	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cell Motility	Inf	14.66	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Cell Motility	Inf	2.863	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Cell Motility	NaN	4.925e-09	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Environmental Information Processing	-Cell Motility	Inf	1.028	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Cell Motility	Inf	1.028	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cell Motility	Inf	1.97e-08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Cell Motility	Inf	1.994	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
