Numerator	Denominator	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
Environmental Information Processing	-Signaling Molecules and Interaction	Inf	38050000	1.725	1.859	2.022	1.948	1.651	1.746	1.73	1.643	1.818	1.323
-Signal Transduction	-Signaling Molecules and Interaction	Inf	38050000	0.7253	0.8591	1.022	0.948	0.6507	0.7458	0.7304	0.6429	0.8176	0.3231
-Signaling Molecules and Interaction	-Signaling Molecules and Interaction	NaN	1	1	1	1	1	1	1	1	1	1	1
Cellular Processes	-Signaling Molecules and Interaction	Inf	54080000	4.86	14.02	7.888	9.377	4.407	4.506	3.999	3.997	9.494	5.178
-Hemoglobin	-Signaling Molecules and Interaction	NaN	0	0	0	0	0	0	0	0.0001619	0.0002405	0	0.00102
-Vesicular Transport	-Signaling Molecules and Interaction	NaN	0.25	1.934	5.129	2.014	2.394	0.9164	1.232	0.6025	0.6034	1.006	0.7005
-Cytoskeleton	-Signaling Molecules and Interaction	Inf	16490000	1.203	5.043	1.129	1.367	2.787	2.486	2.822	2.742	7.297	4.049
-Cell Motility	-Signaling Molecules and Interaction	Inf	28990000	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Signaling Molecules and Interaction	Inf	8610000	1.724	3.852	4.745	5.615	0.5089	0.5402	0.4118	0.448	0.6869	0.3434
-Cell Communication	-Signaling Molecules and Interaction	NaN	0	0	0	0	0	0.1947	0.2469	0.162	0.2037	0.5047	0.08424
Metabolism	-Signaling Molecules and Interaction	Inf	2.126e+09	113.6	271.4	78.8	102.4	9.514	11.61	5.942	4.975	10.93	5.762
-Membrane Transport	-Signaling Molecules and Interaction	Inf	2.905e+08	4.754	6.287	2.323	2.234	0.01511	0.01772	0.05952	0.02762	0.05282	0.01423
-Central Carbon Metabolism	-Signaling Molecules and Interaction	Inf	6.204e+08	63.62	151.8	46.35	53.63	5.034	6.517	2.424	2.212	5.84	3.772
-Energy Metabolism	-Signaling Molecules and Interaction	Inf	1.051e+08	4.153	9.66	2.395	4.218	1.705	1.813	0.9285	0.6144	1.125	0.2052
-Biosynthesis	-Signaling Molecules and Interaction	Inf	9.025e+08	33.81	91.39	23.05	37.43	2.057	2.416	1.798	1.505	2.864	1.172
-Other Enzymes	-Signaling Molecules and Interaction	Inf	2.073e+08	7.225	12.21	4.684	4.848	0.7024	0.8474	0.732	0.6165	1.05	0.5986
Organismal Systems	-Signaling Molecules and Interaction	NaN	0	0	0	0	0	1.048	0.7854	0.2871	0.3761	0.4001	0.302
-Immune System	-Signaling Molecules and Interaction	NaN	0	0	0	0	0	0.2969	0.3205	0.05393	0.03319	0.01658	0.01054
-Endocrine System	-Signaling Molecules and Interaction	NaN	0	0	0	0	0	0.4643	0.1615	0.05442	0.1315	0.01339	0.1579
-Circulatory System	-Signaling Molecules and Interaction	NaN	0	0	0	0	0	0.07268	0.07068	0.09138	0.1294	0.07376	0.01328
-Digestive System	-Signaling Molecules and Interaction	NaN	0	0	0	0	0	0.004934	0.004784	0.03084	0.02013	0.08203	0.02905
-Excretory System	-Signaling Molecules and Interaction	NaN	0	0	0	0	0	0.1891	0.2036	0.0385	0.04056	0.1221	0.06286
-Nervous System	-Signaling Molecules and Interaction	NaN	0	0	0	0	0	0.006015	0.01017	0.0006313	0.0009627	0.01207	0.01062
-Sensory System	-Signaling Molecules and Interaction	NaN	0	0	0	0	0	0	0	0	0	0	0
-Development	-Signaling Molecules and Interaction	NaN	0	0	0	0	0	0.01392	0.01429	0.01742	0.02032	0.07837	0.0176
-Environmental Adaptation	-Signaling Molecules and Interaction	NaN	0	0	0	0	0	0	0	0	0	0.001802	0.0001805
Human Diseases	-Signaling Molecules and Interaction	NaN	0	0	0	0	0	0.1816	0.2053	0.1686	0.1543	0.2052	0.05793
-Cancers	-Signaling Molecules and Interaction	NaN	0	0	0	0	0	0.03829	0.04576	0.06641	0.06144	0.06011	0.02599
-Immune System Diseases	-Signaling Molecules and Interaction	NaN	0	0	0	0	0	0.06439	0.0595	0.01949	0.0291	0.01737	0.01585
-Neurodegenerative Diseases	-Signaling Molecules and Interaction	NaN	0	0	0	0	0	0.03691	0.05584	0.04681	0.03146	0.03503	0.003516
-Cardiovascular Diseases	-Signaling Molecules and Interaction	NaN	0	0	0	0	0	0.01044	0.01024	0.01733	0.01053	0.03549	0.002477
-Infectious Diseases	-Signaling Molecules and Interaction	NaN	0	0	0	0	0	0.03159	0.03393	0.01853	0.02178	0.05721	0.01009
Not Mapped	-Signaling Molecules and Interaction	Inf	3.908e+08	47	65.69	38.45	46.01	8.847	9.737	7.665	7.064	11.63	2.849
-Not Mapped	-Signaling Molecules and Interaction	Inf	3.908e+08	47	65.69	38.45	46.01	8.847	9.737	7.665	7.064	11.63	2.849
TOTAL	Cellular Processes	20.32	96.79	64.05	43.65	28.4	28.2	9.668	10.6	9.712	8.586	5.753	5.225
MAPPED	Cellular Processes	16.31	89.57	54.38	38.96	23.52	23.3	7.661	8.441	7.795	6.819	4.528	4.675
Genetic Information Processing	Cellular Processes	6.705	48.56	29.66	18.48	12.27	11.17	3.848	4.257	4.763	4.031	2.122	2.237
-Transcription	Cellular Processes	0.4165	3.293	0.6021	0.2928	0.4352	0.3896	0.4898	0.5261	0.4723	0.3756	0.2172	0.2378
-Translation	Cellular Processes	3.03	35.37	22.05	12.3	8.442	7.561	1.195	1.333	2.047	1.696	0.68	0.9344
-Folding, Sorting and Degradation	Cellular Processes	2.325	7.972	6.189	5.588	2.733	2.497	1.753	1.922	1.247	1.2	0.9207	0.8051
-DNA Maintenance	Cellular Processes	0.9336	1.92	0.8135	0.2962	0.6647	0.7262	0.4112	0.4753	0.9963	0.7587	0.3036	0.2602
-RNA Family	Cellular Processes	0	4.622e-09	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Cellular Processes	0.0103	0.7036	0.355	0.1326	0.2563	0.2077	0.3745	0.3875	0.4327	0.411	0.1914	0.2555
-Signal Transduction	Cellular Processes	0.0103	0.7036	0.1492	0.06126	0.1296	0.1011	0.1476	0.1655	0.1827	0.1609	0.08612	0.06239
-Signaling Molecules and Interaction	Cellular Processes	0	1.849e-08	0.2057	0.0713	0.1268	0.1066	0.2269	0.2219	0.2501	0.2502	0.1053	0.1931
Cellular Processes	Cellular Processes	1	1	1	1	1	1	1	1	1	1	1	1
-Hemoglobin	Cellular Processes	0	0	0	0	0	0	0	0	4.049e-05	6.017e-05	0	0.000197
-Vesicular Transport	Cellular Processes	0	4.622e-09	0.3979	0.3658	0.2554	0.2554	0.2079	0.2735	0.1507	0.151	0.1059	0.1353
-Cytoskeleton	Cellular Processes	0.3806	0.3049	0.2475	0.3596	0.1431	0.1458	0.6324	0.5518	0.7058	0.6859	0.7686	0.7819
-Cell Motility	Cellular Processes	0.1289	0.5359	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Cellular Processes	0.4905	0.1592	0.3547	0.2746	0.6016	0.5988	0.1155	0.1199	0.103	0.1121	0.07235	0.06633
-Cell Communication	Cellular Processes	0	0	0	0	0	0	0.04417	0.0548	0.0405	0.05096	0.05316	0.01627
Metabolism	Cellular Processes	8.591	39.31	23.37	19.35	9.99	10.92	2.159	2.577	1.486	1.245	1.151	1.113
-Membrane Transport	Cellular Processes	0.7659	5.371	0.9781	0.4483	0.2945	0.2383	0.003429	0.003933	0.01489	0.006909	0.005563	0.002748
-Central Carbon Metabolism	Cellular Processes	4.415	11.47	13.09	10.83	5.876	5.72	1.142	1.447	0.6063	0.5534	0.6151	0.7284
-Energy Metabolism	Cellular Processes	0.7449	1.944	0.8545	0.6888	0.3037	0.4498	0.3868	0.4023	0.2322	0.1537	0.1184	0.03964
-Biosynthesis	Cellular Processes	1.298	16.69	6.956	6.516	2.922	3.992	0.4668	0.5362	0.4496	0.3765	0.3017	0.2264
-Other Enzymes	Cellular Processes	1.367	3.834	1.487	0.8707	0.5938	0.517	0.1594	0.1881	0.183	0.1542	0.1106	0.1156
Organismal Systems	Cellular Processes	0	0	0	0	0	0	0.2378	0.1743	0.0718	0.09409	0.04214	0.05833
-Immune System	Cellular Processes	0	0	0	0	0	0	0.06736	0.07113	0.01349	0.008303	0.001746	0.002036
-Endocrine System	Cellular Processes	0	0	0	0	0	0	0.1053	0.03584	0.01361	0.0329	0.00141	0.0305
-Circulatory System	Cellular Processes	0	0	0	0	0	0	0.01649	0.01569	0.02285	0.03238	0.007769	0.002566
-Digestive System	Cellular Processes	0	0	0	0	0	0	0.00112	0.001062	0.007712	0.005036	0.00864	0.00561
-Excretory System	Cellular Processes	0	0	0	0	0	0	0.04292	0.04518	0.009628	0.01015	0.01286	0.01214
-Nervous System	Cellular Processes	0	0	0	0	0	0	0.001365	0.002257	0.0001579	0.0002408	0.001271	0.002051
-Sensory System	Cellular Processes	0	0	0	0	0	0	0	0	0	0	0	0
-Development	Cellular Processes	0	0	0	0	0	0	0.003158	0.003172	0.004356	0.005084	0.008255	0.003399
-Environmental Adaptation	Cellular Processes	0	0	0	0	0	0	0	0	0	0	0.0001898	3.486e-05
Human Diseases	Cellular Processes	0	0	0	0	0	0	0.04121	0.04556	0.04216	0.0386	0.02161	0.01119
-Cancers	Cellular Processes	0	0	0	0	0	0	0.008688	0.01016	0.01661	0.01537	0.006332	0.005019
-Immune System Diseases	Cellular Processes	0	0	0	0	0	0	0.01461	0.01321	0.004874	0.007279	0.00183	0.003061
-Neurodegenerative Diseases	Cellular Processes	0	0	0	0	0	0	0.008375	0.01239	0.01171	0.00787	0.00369	0.0006791
-Cardiovascular Diseases	Cellular Processes	0	0	0	0	0	0	0.002369	0.002273	0.004334	0.002634	0.003738	0.0004784
-Infectious Diseases	Cellular Processes	0	0	0	0	0	0	0.007168	0.007531	0.004635	0.00545	0.006026	0.001949
Not Mapped	Cellular Processes	4.013	7.225	9.671	4.684	4.875	4.907	2.007	2.161	1.917	1.767	1.225	0.5502
-Not Mapped	Cellular Processes	4.013	7.225	9.671	4.684	4.875	4.907	2.007	2.161	1.917	1.767	1.225	0.5502
TOTAL	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	239800	142700	Inf	26530
MAPPED	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	192500	113300	Inf	23740
Genetic Information Processing	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	117600	66990	Inf	11360
-Transcription	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	11660	6242	Inf	1207
-Translation	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	50550	28190	Inf	4744
-Folding, Sorting and Degradation	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	30790	19950	Inf	4088
-DNA Maintenance	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	24600	12610	Inf	1321
-RNA Family	-Hemoglobin	NaN	Inf	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	0
Environmental Information Processing	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	10690	6831	Inf	1297
-Signal Transduction	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	4511	2673	Inf	316.8
-Signaling Molecules and Interaction	-Hemoglobin	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	6176	4158	Inf	980.5
Cellular Processes	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	24690	16620	Inf	5077
-Hemoglobin	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	1	NaN	1
-Vesicular Transport	-Hemoglobin	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	3721	2509	Inf	686.8
-Cytoskeleton	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	17430	11400	Inf	3970
-Cell Motility	-Hemoglobin	Inf	Inf	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	0
-Cell Growth and Death	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	2543	1863	Inf	336.8
-Cell Communication	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	1000	846.9	Inf	82.6
Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	36700	20690	Inf	5650
-Membrane Transport	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	367.6	114.8	Inf	13.95
-Central Carbon Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	14970	9198	Inf	3699
-Energy Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	5734	2555	Inf	201.2
-Biosynthesis	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	11100	6256	Inf	1149
-Other Enzymes	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	4520	2563	Inf	586.9
Organismal Systems	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	1773	1564	Inf	296.2
-Immune System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	333	138	Inf	10.34
-Endocrine System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	336.1	546.7	Inf	154.8
-Circulatory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	564.3	538.2	Inf	13.03
-Digestive System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	190.4	83.69	Inf	28.48
-Excretory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	237.8	168.6	Inf	61.63
-Nervous System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	3.899	4.003	Inf	10.41
-Sensory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	0
-Development	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	107.6	84.49	Inf	17.26
-Environmental Adaptation	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	Inf	0.177
Human Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	1041	641.6	Inf	56.8
-Cancers	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	410.1	255.5	Inf	25.49
-Immune System Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	120.4	121	Inf	15.54
-Neurodegenerative Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	289.1	130.8	Inf	3.448
-Cardiovascular Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	107	43.77	Inf	2.429
-Infectious Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	114.4	90.57	Inf	9.897
Not Mapped	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	47330	29370	Inf	2793
-Not Mapped	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	47330	29370	Inf	2793
TOTAL	-Vesicular Transport	Inf	2.094e+10	161	119.3	111.2	110.5	46.5	38.77	64.45	56.88	54.31	38.63
MAPPED	-Vesicular Transport	Inf	1.938e+10	136.7	106.5	92.11	91.24	36.84	30.87	51.73	45.17	42.75	34.56
Genetic Information Processing	-Vesicular Transport	Inf	1.05e+10	74.53	50.52	48.07	43.76	18.51	15.57	31.61	26.7	20.03	16.54
-Transcription	-Vesicular Transport	Inf	7.124e+08	1.513	0.8006	1.704	1.526	2.356	1.924	3.134	2.488	2.051	1.758
-Translation	-Vesicular Transport	Inf	7.652e+09	55.42	33.63	33.06	29.61	5.746	4.874	13.58	11.23	6.42	6.907
-Folding, Sorting and Degradation	-Vesicular Transport	Inf	1.725e+09	15.56	15.28	10.7	9.778	8.429	7.03	8.276	7.952	8.692	5.951
-DNA Maintenance	-Vesicular Transport	Inf	4.155e+08	2.045	0.8098	2.603	2.844	1.978	1.738	6.612	5.026	2.866	1.924
-RNA Family	-Vesicular Transport	NaN	1	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Vesicular Transport	Inf	1.522e+08	0.8921	0.3624	1.004	0.8136	1.801	1.417	2.872	2.723	1.807	1.889
-Signal Transduction	-Vesicular Transport	Inf	1.522e+08	0.375	0.1675	0.5074	0.3959	0.71	0.6053	1.212	1.066	0.813	0.4612
-Signaling Molecules and Interaction	-Vesicular Transport	NaN	4	0.5171	0.195	0.4965	0.4177	1.091	0.8116	1.66	1.657	0.9943	1.428
Cellular Processes	-Vesicular Transport	Inf	2.163e+08	2.513	2.734	3.916	3.916	4.809	3.657	6.636	6.624	9.44	7.392
-Hemoglobin	-Vesicular Transport	NaN	0	0	0	0	0	0	0	0.0002687	0.0003986	0	0.001456
-Vesicular Transport	-Vesicular Transport	NaN	1	1	1	1	1	1	1	1	1	1	1
-Cytoskeleton	-Vesicular Transport	Inf	65960000	0.6219	0.9832	0.5603	0.5711	3.041	2.018	4.684	4.544	7.256	5.78
-Cell Motility	-Vesicular Transport	Inf	1.159e+08	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Vesicular Transport	Inf	34440000	0.8914	0.7509	2.356	2.345	0.5554	0.4384	0.6834	0.7424	0.683	0.4903
-Cell Communication	-Vesicular Transport	NaN	0	0	0	0	0	0.2124	0.2004	0.2688	0.3376	0.5019	0.1203
Metabolism	-Vesicular Transport	Inf	8.503e+09	58.72	52.91	39.12	42.75	10.38	9.424	9.862	8.246	10.87	8.226
-Membrane Transport	-Vesicular Transport	Inf	1.162e+09	2.458	1.226	1.153	0.9331	0.01649	0.01438	0.09878	0.04577	0.05252	0.02032
-Central Carbon Metabolism	-Vesicular Transport	Inf	2.482e+09	32.9	29.6	23.01	22.4	5.493	5.29	4.023	3.666	5.807	5.385
-Energy Metabolism	-Vesicular Transport	Inf	4.205e+08	2.148	1.883	1.189	1.762	1.86	1.471	1.541	1.018	1.118	0.293
-Biosynthesis	-Vesicular Transport	Inf	3.61e+09	17.48	17.82	11.44	15.63	2.245	1.961	2.984	2.494	2.848	1.673
-Other Enzymes	-Vesicular Transport	Inf	8.294e+08	3.736	2.381	2.326	2.025	0.7665	0.6878	1.215	1.022	1.044	0.8545
Organismal Systems	-Vesicular Transport	NaN	0	0	0	0	0	1.143	0.6375	0.4765	0.6233	0.3978	0.4312
-Immune System	-Vesicular Transport	NaN	0	0	0	0	0	0.3239	0.2601	0.0895	0.055	0.01648	0.01505
-Endocrine System	-Vesicular Transport	NaN	0	0	0	0	0	0.5066	0.1311	0.09031	0.2179	0.01331	0.2254
-Circulatory System	-Vesicular Transport	NaN	0	0	0	0	0	0.07931	0.05737	0.1517	0.2145	0.07334	0.01897
-Digestive System	-Vesicular Transport	NaN	0	0	0	0	0	0.005384	0.003883	0.05118	0.03336	0.08157	0.04147
-Excretory System	-Vesicular Transport	NaN	0	0	0	0	0	0.2064	0.1652	0.0639	0.06722	0.1214	0.08974
-Nervous System	-Vesicular Transport	NaN	0	0	0	0	0	0.006564	0.008252	0.001048	0.001595	0.012	0.01516
-Sensory System	-Vesicular Transport	NaN	0	0	0	0	0	0	0	0	0	0	0
-Development	-Vesicular Transport	NaN	0	0	0	0	0	0.01519	0.0116	0.02891	0.03368	0.07793	0.02512
-Environmental Adaptation	-Vesicular Transport	NaN	0	0	0	0	0	0	0	0	0	0.001792	0.0002577
Human Diseases	-Vesicular Transport	NaN	0	0	0	0	0	0.1982	0.1666	0.2798	0.2557	0.204	0.0827
-Cancers	-Vesicular Transport	NaN	0	0	0	0	0	0.04178	0.03714	0.1102	0.1018	0.05977	0.03711
-Immune System Diseases	-Vesicular Transport	NaN	0	0	0	0	0	0.07027	0.04829	0.03234	0.04822	0.01727	0.02263
-Neurodegenerative Diseases	-Vesicular Transport	NaN	0	0	0	0	0	0.04028	0.04532	0.07768	0.05213	0.03483	0.00502
-Cardiovascular Diseases	-Vesicular Transport	NaN	0	0	0	0	0	0.0114	0.008314	0.02876	0.01745	0.03529	0.003536
-Infectious Diseases	-Vesicular Transport	NaN	0	0	0	0	0	0.03447	0.02754	0.03076	0.0361	0.05689	0.01441
Not Mapped	-Vesicular Transport	Inf	1.563e+09	24.31	12.81	19.09	19.22	9.654	7.903	12.72	11.71	11.56	4.067
-Not Mapped	-Vesicular Transport	Inf	1.563e+09	24.31	12.81	19.09	19.22	9.654	7.903	12.72	11.71	11.56	4.067
TOTAL	-Cytoskeleton	53.39	317.5	258.8	121.4	198.5	193.4	15.29	19.21	13.76	12.52	7.485	6.683
MAPPED	-Cytoskeleton	42.84	293.8	219.7	108.3	164.4	159.8	12.11	15.3	11.04	9.941	5.892	5.979
Genetic Information Processing	-Cytoskeleton	17.62	159.3	119.8	51.38	85.78	76.62	6.085	7.714	6.748	5.876	2.76	2.861
-Transcription	-Cytoskeleton	1.094	10.8	2.433	0.8143	3.041	2.672	0.7745	0.9533	0.6692	0.5476	0.2826	0.3041
-Translation	-Cytoskeleton	7.961	116	89.11	34.21	59	51.85	1.889	2.415	2.9	2.472	0.8848	1.195
-Folding, Sorting and Degradation	-Cytoskeleton	6.11	26.15	25.01	15.54	19.1	17.12	2.771	3.484	1.767	1.75	1.198	1.03
-DNA Maintenance	-Cytoskeleton	2.453	6.299	3.287	0.8236	4.645	4.979	0.6502	0.8613	1.412	1.106	0.395	0.3328
-RNA Family	-Cytoskeleton	0	1.516e-08	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Cytoskeleton	0.02705	2.308	1.434	0.3686	1.792	1.425	0.5922	0.7022	0.6131	0.5992	0.2491	0.3268
-Signal Transduction	-Cytoskeleton	0.02705	2.308	0.603	0.1704	0.9055	0.6933	0.2335	0.3	0.2588	0.2345	0.112	0.07979
-Signaling Molecules and Interaction	-Cytoskeleton	0	6.065e-08	0.8314	0.1983	0.886	0.7313	0.3588	0.4022	0.3543	0.3647	0.137	0.247
Cellular Processes	-Cytoskeleton	2.627	3.28	4.041	2.781	6.989	6.857	1.581	1.812	1.417	1.458	1.301	1.279
-Hemoglobin	-Cytoskeleton	0	0	0	0	0	0	0	0	5.737e-05	8.772e-05	0	0.0002519
-Vesicular Transport	-Cytoskeleton	0	1.516e-08	1.608	1.017	1.785	1.751	0.3288	0.4955	0.2135	0.2201	0.1378	0.173
-Cytoskeleton	-Cytoskeleton	1	1	1	1	1	1	1	1	1	1	1	1
-Cell Motility	-Cytoskeleton	0.3386	1.758	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Cytoskeleton	1.289	0.5222	1.433	0.7638	4.204	4.106	0.1826	0.2173	0.1459	0.1634	0.09414	0.08482
-Cell Communication	-Cytoskeleton	0	0	0	0	0	0	0.06984	0.09931	0.05738	0.07429	0.06917	0.02081
Metabolism	-Cytoskeleton	22.57	128.9	94.42	53.81	69.82	74.86	3.413	4.67	2.105	1.815	1.498	1.423
-Membrane Transport	-Cytoskeleton	2.012	17.62	3.953	1.247	2.058	1.634	0.005422	0.007128	0.02109	0.01007	0.007239	0.003515
-Central Carbon Metabolism	-Cytoskeleton	11.6	37.63	52.9	30.11	41.06	39.22	1.806	2.621	0.859	0.8068	0.8003	0.9316
-Energy Metabolism	-Cytoskeleton	1.957	6.376	3.453	1.915	2.122	3.084	0.6117	0.729	0.329	0.2241	0.1541	0.05069
-Biosynthesis	-Cytoskeleton	3.41	54.73	28.11	18.12	20.42	27.37	0.7382	0.9716	0.637	0.5488	0.3925	0.2895
-Other Enzymes	-Cytoskeleton	3.591	12.58	6.007	2.421	4.15	3.545	0.252	0.3408	0.2594	0.2248	0.1439	0.1478
Organismal Systems	-Cytoskeleton	0	0	0	0	0	0	0.3759	0.3159	0.1017	0.1372	0.05483	0.0746
-Immune System	-Cytoskeleton	0	0	0	0	0	0	0.1065	0.1289	0.01911	0.0121	0.002272	0.002604
-Endocrine System	-Cytoskeleton	0	0	0	0	0	0	0.1666	0.06494	0.01928	0.04796	0.001835	0.039
-Circulatory System	-Cytoskeleton	0	0	0	0	0	0	0.02608	0.02843	0.03238	0.04721	0.01011	0.003281
-Digestive System	-Cytoskeleton	0	0	0	0	0	0	0.00177	0.001924	0.01093	0.007342	0.01124	0.007174
-Excretory System	-Cytoskeleton	0	0	0	0	0	0	0.06786	0.08187	0.01364	0.01479	0.01673	0.01552
-Nervous System	-Cytoskeleton	0	0	0	0	0	0	0.002158	0.004089	0.0002237	0.0003511	0.001654	0.002623
-Sensory System	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-Cytoskeleton	0	0	0	0	0	0	0.004993	0.005748	0.006172	0.007412	0.01074	0.004346
-Environmental Adaptation	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0.000247	4.458e-05
Human Diseases	-Cytoskeleton	0	0	0	0	0	0	0.06516	0.08256	0.05973	0.05628	0.02812	0.01431
-Cancers	-Cytoskeleton	0	0	0	0	0	0	0.01374	0.0184	0.02353	0.02241	0.008238	0.006419
-Immune System Diseases	-Cytoskeleton	0	0	0	0	0	0	0.0231	0.02393	0.006905	0.01061	0.00238	0.003914
-Neurodegenerative Diseases	-Cytoskeleton	0	0	0	0	0	0	0.01324	0.02246	0.01659	0.01147	0.004801	0.0008684
-Cardiovascular Diseases	-Cytoskeleton	0	0	0	0	0	0	0.003747	0.00412	0.006141	0.003839	0.004863	0.0006118
-Infectious Diseases	-Cytoskeleton	0	0	0	0	0	0	0.01133	0.01365	0.006566	0.007945	0.007841	0.002493
Not Mapped	-Cytoskeleton	10.54	23.7	39.08	13.03	34.07	33.65	3.174	3.916	2.716	2.576	1.593	0.7036
-Not Mapped	-Cytoskeleton	10.54	23.7	39.08	13.03	34.07	33.65	3.174	3.916	2.716	2.576	1.593	0.7036
TOTAL	-Cell Motility	157.7	180.6	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-Cell Motility	126.5	167.1	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Cell Motility	52.04	90.6	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-Cell Motility	3.232	6.144	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-Cell Motility	23.51	66	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cell Motility	18.05	14.87	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Cell Motility	7.245	3.583	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Cell Motility	0	8.625e-09	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Environmental Information Processing	-Cell Motility	0.0799	1.313	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Cell Motility	0.0799	1.313	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cell Motility	0	3.45e-08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Cell Motility	7.76	1.866	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
