Numerator	Denominator	eco Valgepea 2013 11	eco Valgepea 2013 21	eco Valgepea 2013 31	eco Valgepea 2013 40	eco Valgepea 2013 48
-Membrane Transport	Metabolism	0.1036	0.09621	0.09319	0.07759	0.06189
-Central Carbon Metabolism	Metabolism	0.3695	0.3601	0.3457	0.319	0.3038
-Energy Metabolism	Metabolism	0.0462	0.04638	0.0512	0.04705	0.04497
-Biosynthesis	Metabolism	0.251	0.2681	0.2988	0.3538	0.3849
-Other Enzymes	Metabolism	0.1868	0.1953	0.1997	0.1904	0.1863
Organismal Systems	Metabolism	0	0	0	0	0
-Immune System	Metabolism	0	0	0	0	0
-Endocrine System	Metabolism	0	0	0	0	0
-Circulatory System	Metabolism	0	0	0	0	0
-Digestive System	Metabolism	0	0	0	0	0
-Excretory System	Metabolism	0	0	0	0	0
-Nervous System	Metabolism	0	0	0	0	0
-Sensory System	Metabolism	0	0	0	0	0
-Development	Metabolism	0	0	0	0	0
-Environmental Adaptation	Metabolism	0	0	0	0	0
Human Diseases	Metabolism	0.002261	2.34e-07	1.812e-07	1.591e-07	1.463e-07
-Cancers	Metabolism	0	0	0	0	0
-Immune System Diseases	Metabolism	0	0	0	0	0
-Neurodegenerative Diseases	Metabolism	0	0	0	0	0
-Cardiovascular Diseases	Metabolism	0	0	0	0	0
-Metabolic Diseases	Metabolism	0	0	0	0	0
-Infectious Diseases	Metabolism	0	0	0	0	0
Not Mapped	Metabolism	0.3228	0.2477	0.2333	0.2184	0.2227
-Not Mapped	Metabolism	0.3228	0.2477	0.2333	0.2184	0.2227
TOTAL	-Membrane Transport	23.67	24.21	25.36	30.25	37.8
MAPPED	-Membrane Transport	20.85	21.67	22.89	27.46	34.32
Genetic Information Processing	-Membrane Transport	4.429	4.891	5.714	7.224	10.03
-Transcription	-Membrane Transport	0.1555	0.2137	0.2255	0.2554	0.2718
-Translation	-Membrane Transport	3.203	3.72	4.453	5.857	8.226
-Folding, Sorting and Degradation	-Membrane Transport	0.7499	0.7353	0.7671	0.8824	1.068
-DNA Maintenance	-Membrane Transport	0.2958	0.3412	0.3443	0.3774	0.4747
-RNA Family	-Membrane Transport	0	0	0	0	0
Environmental Information Processing	-Membrane Transport	0.2974	0.2939	0.2739	0.2931	0.3166
-Signal Transduction	-Membrane Transport	0.2974	0.2939	0.2739	0.2931	0.3166
-Signaling Molecules and Interaction	-Membrane Transport	0	0	0	0	0
Cellular Processes	-Membrane Transport	0.2361	0.1627	0.1869	0.2311	0.2934
-Hemoglobin	-Membrane Transport	0	0	0	0	0
-Vesicular Transport	-Membrane Transport	0.007059	0.00351	0.002996	0.003057	0.003777
-Cytoskeleton	-Membrane Transport	0.02296	0.02523	0.02357	0.03001	0.04249
-Cell Motility	-Membrane Transport	0.1564	0.07135	0.09095	0.1189	0.1475
-Cell Growth and Death	-Membrane Transport	0.03564	0.04017	0.04413	0.0526	0.07319
-Cell Communication	-Membrane Transport	0	0	0	0	0
Metabolism	-Membrane Transport	8.784	10.34	10.62	12.83	15.71
-Membrane Transport	-Membrane Transport	1	1	1	1	1
-Central Carbon Metabolism	-Membrane Transport	3.529	3.908	3.736	4.175	4.859
-Energy Metabolism	-Membrane Transport	0.4045	0.4618	0.528	0.5848	0.6956
-Biosynthesis	-Membrane Transport	2.282	2.995	3.485	4.9	6.454
-Other Enzymes	-Membrane Transport	1.803	2.045	2.182	2.961	3.394
Organismal Systems	-Membrane Transport	0	0	0	0	0
-Immune System	-Membrane Transport	0	0	0	0	0
-Endocrine System	-Membrane Transport	0	0	0	0	0
-Circulatory System	-Membrane Transport	0	0	0	0	0
-Digestive System	-Membrane Transport	0	0	0	0	0
-Excretory System	-Membrane Transport	0	0	0	0	0
-Nervous System	-Membrane Transport	0	0	0	0	0
-Sensory System	-Membrane Transport	0	0	0	0	0
-Development	-Membrane Transport	0	0	0	0	0
-Environmental Adaptation	-Membrane Transport	0	0	0	0	0
Human Diseases	-Membrane Transport	0.01911	2.333e-06	1.869e-06	1.977e-06	2.291e-06
-Cancers	-Membrane Transport	0	0	0	0	0
-Immune System Diseases	-Membrane Transport	0	0	0	0	0
-Neurodegenerative Diseases	-Membrane Transport	0	0	0	0	0
-Cardiovascular Diseases	-Membrane Transport	0	0	0	0	0
-Metabolic Diseases	-Membrane Transport	0	0	0	0	0
-Infectious Diseases	-Membrane Transport	0	0	0	0	0
Not Mapped	-Membrane Transport	2.822	2.538	2.471	2.786	3.482
-Not Mapped	-Membrane Transport	2.822	2.538	2.471	2.786	3.482
TOTAL	-Central Carbon Metabolism	7.357	6.438	6.897	7.395	7.906
MAPPED	-Central Carbon Metabolism	6.48	5.763	6.225	6.714	7.178
Genetic Information Processing	-Central Carbon Metabolism	1.336	1.302	1.536	1.772	2.066
-Transcription	-Central Carbon Metabolism	0.03171	0.03239	0.03558	0.03913	0.04159
-Translation	-Central Carbon Metabolism	1.002	0.9895	1.211	1.433	1.713
-Folding, Sorting and Degradation	-Central Carbon Metabolism	0.2125	0.1831	0.1916	0.2022	0.2089
-DNA Maintenance	-Central Carbon Metabolism	0.07135	0.06732	0.06583	0.06411	0.06977
-RNA Family	-Central Carbon Metabolism	0	0	0	0	0
Environmental Information Processing	-Central Carbon Metabolism	0.08426	0.07815	0.07448	0.07227	0.06621
-Signal Transduction	-Central Carbon Metabolism	0.08426	0.07815	0.07448	0.07227	0.06621
-Signaling Molecules and Interaction	-Central Carbon Metabolism	0	0	0	0	0
Cellular Processes	-Central Carbon Metabolism	0.06027	0.04417	0.05164	0.05761	0.05181
-Hemoglobin	-Central Carbon Metabolism	0	0	0	0	0
-Vesicular Transport	-Central Carbon Metabolism	0.002194	0.0009336	0.0008147	0.0007475	0.0007898
-Cytoskeleton	-Central Carbon Metabolism	0.00816	0.007463	0.006978	0.00783	0.009183
-Cell Motility	-Central Carbon Metabolism	0.04133	0.01942	0.02528	0.02962	0.03108
-Cell Growth and Death	-Central Carbon Metabolism	0.009331	0.008648	0.01027	0.01163	0.01426
-Cell Communication	-Central Carbon Metabolism	0	0	0	0	0
Metabolism	-Central Carbon Metabolism	2.679	2.713	2.888	3.127	3.24
-Membrane Transport	-Central Carbon Metabolism	0.2643	0.2153	0.2328	0.2211	0.1948
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.125	0.1258	0.1459	0.1458	0.1449
-Biosynthesis	-Central Carbon Metabolism	0.7306	0.7758	0.918	1.166	1.302
-Other Enzymes	-Central Carbon Metabolism	0.4924	0.5209	0.5099	0.5968	0.6036
Organismal Systems	-Central Carbon Metabolism	0	0	0	0	0
-Immune System	-Central Carbon Metabolism	0	0	0	0	0
-Endocrine System	-Central Carbon Metabolism	0	0	0	0	0
-Circulatory System	-Central Carbon Metabolism	0	0	0	0	0
-Digestive System	-Central Carbon Metabolism	0	0	0	0	0
-Excretory System	-Central Carbon Metabolism	0	0	0	0	0
-Nervous System	-Central Carbon Metabolism	0	0	0	0	0
-Sensory System	-Central Carbon Metabolism	0	0	0	0	0
-Development	-Central Carbon Metabolism	0	0	0	0	0
-Environmental Adaptation	-Central Carbon Metabolism	0	0	0	0	0
Human Diseases	-Central Carbon Metabolism	0.00512	6.407e-07	5.193e-07	4.93e-07	4.792e-07
-Cancers	-Central Carbon Metabolism	0	0	0	0	0
-Immune System Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Neurodegenerative Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Cardiovascular Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Metabolic Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Infectious Diseases	-Central Carbon Metabolism	0	0	0	0	0
Not Mapped	-Central Carbon Metabolism	0.877	0.675	0.6719	0.6811	0.7282
-Not Mapped	-Central Carbon Metabolism	0.877	0.675	0.6719	0.6811	0.7282
TOTAL	-Energy Metabolism	48.95	40.64	38.22	42.32	49.58
MAPPED	-Energy Metabolism	43.12	36.38	34.49	38.42	45.01
Genetic Information Processing	-Energy Metabolism	8.894	8.117	8.491	10.08	12.96
-Transcription	-Energy Metabolism	0.3394	0.3498	0.3826	0.4336	0.4176
-Translation	-Energy Metabolism	6.627	6.197	6.71	8.15	10.71
-Folding, Sorting and Degradation	-Energy Metabolism	1.366	1.097	1.054	1.142	1.296
-DNA Maintenance	-Energy Metabolism	0.6368	0.5834	0.5647	0.6003	0.6995
-RNA Family	-Energy Metabolism	0	0	0	0	0
Environmental Information Processing	-Energy Metabolism	0.6695	0.4934	0.4127	0.411	0.4162
-Signal Transduction	-Energy Metabolism	0.6695	0.4934	0.4127	0.411	0.4162
-Signaling Molecules and Interaction	-Energy Metabolism	0	0	0	0	0
Cellular Processes	-Energy Metabolism	0.4916	0.2906	0.3024	0.3449	0.3268
-Hemoglobin	-Energy Metabolism	0	0	0	0	0
-Vesicular Transport	-Energy Metabolism	0.0146	0.005894	0.004514	0.004278	0.004953
-Cytoskeleton	-Energy Metabolism	0.06192	0.05333	0.04868	0.05282	0.05659
-Cell Motility	-Energy Metabolism	0.2539	0.1543	0.1723	0.1648	0.1874
-Cell Growth and Death	-Energy Metabolism	0.07973	0.07019	0.07941	0.08895	0.1087
-Cell Communication	-Energy Metabolism	0	0	0	0	0
Metabolism	-Energy Metabolism	18.13	17.25	16	17.83	20.51
-Membrane Transport	-Energy Metabolism	2.152	1.683	1.507	1.351	1.212
-Central Carbon Metabolism	-Energy Metabolism	7.022	6.579	5.539	5.687	6.33
-Energy Metabolism	-Energy Metabolism	1	1	1	1	1
-Biosynthesis	-Energy Metabolism	4.686	4.639	4.977	6.632	8.239
-Other Enzymes	-Energy Metabolism	3.763	3.792	3.261	3.394	3.704
Organismal Systems	-Energy Metabolism	0	0	0	0	0
-Immune System	-Energy Metabolism	0	0	0	0	0
-Endocrine System	-Energy Metabolism	0	0	0	0	0
-Circulatory System	-Energy Metabolism	0	0	0	0	0
-Digestive System	-Energy Metabolism	0	0	0	0	0
-Excretory System	-Energy Metabolism	0	0	0	0	0
-Nervous System	-Energy Metabolism	0	0	0	0	0
-Sensory System	-Energy Metabolism	0	0	0	0	0
-Development	-Energy Metabolism	0	0	0	0	0
-Environmental Adaptation	-Energy Metabolism	0	0	0	0	0
Human Diseases	-Energy Metabolism	0.0658	5.046e-06	3.539e-06	3.382e-06	3.294e-06
-Cancers	-Energy Metabolism	0	0	0	0	0
-Immune System Diseases	-Energy Metabolism	0	0	0	0	0
-Neurodegenerative Diseases	-Energy Metabolism	0	0	0	0	0
-Cardiovascular Diseases	-Energy Metabolism	0	0	0	0	0
-Metabolic Diseases	-Energy Metabolism	0	0	0	0	0
-Infectious Diseases	-Energy Metabolism	0	0	0	0	0
Not Mapped	-Energy Metabolism	5.835	4.261	3.723	3.898	4.566
-Not Mapped	-Energy Metabolism	5.835	4.261	3.723	3.898	4.566
TOTAL	-Biosynthesis	10.07	8.321	7.536	6.381	6.018
MAPPED	-Biosynthesis	8.869	7.448	6.802	5.793	5.464
Genetic Information Processing	-Biosynthesis	1.867	1.69	1.692	1.519	1.573
-Transcription	-Biosynthesis	0.04257	0.03952	0.03877	0.0364	0.03276
-Translation	-Biosynthesis	1.378	1.275	1.323	1.229	1.3
-Folding, Sorting and Degradation	-Biosynthesis	0.2971	0.2389	0.2118	0.1717	0.156
-DNA Maintenance	-Biosynthesis	0.1131	0.09911	0.0877	0.0701	0.06377
-RNA Family	-Biosynthesis	0	0	0	0	0
Environmental Information Processing	-Biosynthesis	0.1146	0.1012	0.08158	0.06197	0.05052
-Signal Transduction	-Biosynthesis	0.1146	0.1012	0.08158	0.06197	0.05052
-Signaling Molecules and Interaction	-Biosynthesis	0	0	0	0	0
Cellular Processes	-Biosynthesis	0.0925	0.05713	0.05625	0.04844	0.0398
-Hemoglobin	-Biosynthesis	0	0	0	0	0
-Vesicular Transport	-Biosynthesis	0.003003	0.001207	0.0008902	0.0006449	0.0006012
-Cytoskeleton	-Biosynthesis	0.01124	0.009513	0.008071	0.006827	0.007025
-Cell Motility	-Biosynthesis	0.05419	0.02503	0.02738	0.0233	0.0216
-Cell Growth and Death	-Biosynthesis	0.01496	0.01328	0.01407	0.01246	0.01255
-Cell Communication	-Biosynthesis	0	0	0	0	0
Metabolism	-Biosynthesis	3.705	3.497	3.126	2.688	2.489
-Membrane Transport	-Biosynthesis	0.3465	0.3145	0.275	0.1968	0.1464
-Central Carbon Metabolism	-Biosynthesis	1.361	1.25	1.072	0.8521	0.7531
-Energy Metabolism	-Biosynthesis	0.1711	0.1622	0.159	0.1226	0.1088
-Biosynthesis	-Biosynthesis	1	1	1	1	1
-Other Enzymes	-Biosynthesis	0.7137	0.7299	0.6553	0.5117	0.4637
Organismal Systems	-Biosynthesis	0	0	0	0	0
-Immune System	-Biosynthesis	0	0	0	0	0
-Endocrine System	-Biosynthesis	0	0	0	0	0
-Circulatory System	-Biosynthesis	0	0	0	0	0
-Digestive System	-Biosynthesis	0	0	0	0	0
-Excretory System	-Biosynthesis	0	0	0	0	0
-Nervous System	-Biosynthesis	0	0	0	0	0
-Sensory System	-Biosynthesis	0	0	0	0	0
-Development	-Biosynthesis	0	0	0	0	0
-Environmental Adaptation	-Biosynthesis	0	0	0	0	0
Human Diseases	-Biosynthesis	0.00946	7.336e-07	5.131e-07	3.874e-07	3.316e-07
-Cancers	-Biosynthesis	0	0	0	0	0
-Immune System Diseases	-Biosynthesis	0	0	0	0	0
-Neurodegenerative Diseases	-Biosynthesis	0	0	0	0	0
-Cardiovascular Diseases	-Biosynthesis	0	0	0	0	0
-Metabolic Diseases	-Biosynthesis	0	0	0	0	0
-Infectious Diseases	-Biosynthesis	0	0	0	0	0
Not Mapped	-Biosynthesis	1.2	0.8725	0.7342	0.5877	0.5542
-Not Mapped	-Biosynthesis	1.2	0.8725	0.7342	0.5877	0.5542
TOTAL	-Other Enzymes	14.18	11.94	11.55	11.9	11.64
MAPPED	-Other Enzymes	12.49	10.69	10.43	10.8	10.57
Genetic Information Processing	-Other Enzymes	2.617	2.433	2.639	2.827	3.138
-Transcription	-Other Enzymes	0.06797	0.06248	0.0751	0.08623	0.09191
-Translation	-Other Enzymes	1.931	1.835	2.028	2.292	2.532
-Folding, Sorting and Degradation	-Other Enzymes	0.4036	0.3377	0.324	0.3084	0.3
-DNA Maintenance	-Other Enzymes	0.1513	0.132	0.126	0.1235	0.1302
-RNA Family	-Other Enzymes	0	0	0	0	0
Environmental Information Processing	-Other Enzymes	0.1632	0.145	0.129	0.1153	0.09955
-Signal Transduction	-Other Enzymes	0.1632	0.145	0.129	0.1153	0.09747
-Signaling Molecules and Interaction	-Other Enzymes	0	0	0	0	0
Cellular Processes	-Other Enzymes	0.1306	0.08222	0.09466	0.09988	0.08584
-Hemoglobin	-Other Enzymes	0	0	0	0	0
-Vesicular Transport	-Other Enzymes	0.004229	0.001732	0.001365	0.001203	0.001163
-Cytoskeleton	-Other Enzymes	0.01431	0.01245	0.01108	0.01174	0.01262
-Cell Motility	-Other Enzymes	0.06748	0.03603	0.04929	0.04772	0.04556
-Cell Growth and Death	-Other Enzymes	0.01895	0.01664	0.0201	0.02029	0.02336
-Cell Communication	-Other Enzymes	0	0	0	0	0
Metabolism	-Other Enzymes	5.253	5.033	4.825	5.022	4.76
-Membrane Transport	-Other Enzymes	0.4372	0.3134	0.3432	0.3316	0.2925
-Central Carbon Metabolism	-Other Enzymes	1.958	1.911	1.738	1.566	1.404
-Energy Metabolism	-Other Enzymes	0.2398	0.2334	0.2861	0.2896	0.2618
-Biosynthesis	-Other Enzymes	1.332	1.329	1.489	1.775	1.818
-Other Enzymes	-Other Enzymes	1	1	1	1	1
Organismal Systems	-Other Enzymes	0	0	0	0	0
-Immune System	-Other Enzymes	0	0	0	0	0
-Endocrine System	-Other Enzymes	0	0	0	0	0
-Circulatory System	-Other Enzymes	0	0	0	0	0
-Digestive System	-Other Enzymes	0	0	0	0	0
-Excretory System	-Other Enzymes	0	0	0	0	0
-Nervous System	-Other Enzymes	0	0	0	0	0
-Sensory System	-Other Enzymes	0	0	0	0	0
-Development	-Other Enzymes	0	0	0	0	0
-Environmental Adaptation	-Other Enzymes	0	0	0	0	0
Human Diseases	-Other Enzymes	0.007485	1.254e-06	1.075e-06	1.032e-06	9.623e-07
-Cancers	-Other Enzymes	0	0	0	0	0
-Immune System Diseases	-Other Enzymes	0	0	0	0	0
-Neurodegenerative Diseases	-Other Enzymes	0	0	0	0	0
-Cardiovascular Diseases	-Other Enzymes	0	0	0	0	0
-Metabolic Diseases	-Other Enzymes	0	0	0	0	0
-Infectious Diseases	-Other Enzymes	0	0	0	0	0
Not Mapped	-Other Enzymes	1.691	1.252	1.126	1.096	1.072
-Not Mapped	-Other Enzymes	1.691	1.252	1.126	1.096	1.072
TOTAL	Organismal Systems	138.5	10140000	13280000	15000000	16500000
MAPPED	Organismal Systems	122	9077000	11990000	13620000	14980000
Genetic Information Processing	Organismal Systems	25.68	2066000	3009000	3631000	4377000
-Transcription	Organismal Systems	1.307	108400	151200	172900	202400
-Translation	Organismal Systems	18.96	1558000	2349000	2909000	3590000
-Folding, Sorting and Degradation	Organismal Systems	4.291	317500	412000	447100	483400
-DNA Maintenance	Organismal Systems	2.027	160100	202300	213400	243400
-RNA Family	Organismal Systems	0	0	0	0	0
Environmental Information Processing	Organismal Systems	1.579	123400	143800	145700	138500
-Signal Transduction	Organismal Systems	1.579	123400	143800	145700	138500
-Signaling Molecules and Interaction	Organismal Systems	0	0	0	0	0
Cellular Processes	Organismal Systems	1.449	121100	147300	129000	136500
-Hemoglobin	Organismal Systems	0	0	0	0	0
-Vesicular Transport	Organismal Systems	0.0413	1471	1569	1516	1648
-Cytoskeleton	Organismal Systems	0.4244	31870	38330	42080	47590
-Cell Motility	Organismal Systems	1.269	69360	79260	60150	65130
-Cell Growth and Death	Organismal Systems	0.3309	27180	37450	40400	51820
-Cell Communication	Organismal Systems	0	0	0	0	0
Metabolism	Organismal Systems	51.9	4335000	5606000	6391000	6875000
-Membrane Transport	Organismal Systems	6.316	432100	537100	510700	452400
-Central Carbon Metabolism	Organismal Systems	19.61	1617000	2007000	2132000	2198000
-Energy Metabolism	Organismal Systems	2.948	262700	354100	354400	332800
-Biosynthesis	Organismal Systems	15.45	1363000	1949000	2582000	3016000
-Other Enzymes	Organismal Systems	15.68	1389000	1797000	2063000	2123000
Organismal Systems	Organismal Systems	1	1	1	1	1
-Immune System	Organismal Systems	0	0	0	0	0
-Endocrine System	Organismal Systems	0	0	0	0	0
-Circulatory System	Organismal Systems	0	0	0	0	0
-Digestive System	Organismal Systems	0	0	0	0	0
-Excretory System	Organismal Systems	0	0	0	0	0
-Nervous System	Organismal Systems	0	0	0	0	0
-Sensory System	Organismal Systems	0	0	0	0	0
-Development	Organismal Systems	0	0	0	0	0
-Environmental Adaptation	Organismal Systems	1	1	1	1	1
Human Diseases	Organismal Systems	0.4056	7783	11350	14180	18460
-Cancers	Organismal Systems	0.2882	1	1	1	1
-Immune System Diseases	Organismal Systems	1.62e-05	1	1	1	1
-Neurodegenerative Diseases	Organismal Systems	0	0	0	0	0
-Cardiovascular Diseases	Organismal Systems	0	0	0	0	0
-Metabolic Diseases	Organismal Systems	0	0	0	0	0
-Infectious Diseases	Organismal Systems	0.1173	7781	11350	14180	18460
Not Mapped	Organismal Systems	16.51	1063000	1294000	1381000	1520000
-Not Mapped	Organismal Systems	16.51	1063000	1294000	1381000	1520000
TOTAL	-Immune System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Immune System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Immune System	Inf	Inf	Inf	Inf	Inf
-Translation	-Immune System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Immune System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Immune System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Immune System	NaN	NaN	NaN	NaN	NaN
Environmental Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Immune System	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Immune System	NaN	NaN	NaN	NaN	NaN
Cellular Processes	-Immune System	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Immune System	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Immune System	NaN	NaN	NaN	NaN	NaN
Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Immune System	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Immune System	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Immune System	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Immune System	Inf	Inf	Inf	Inf	Inf
-Immune System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Development	-Immune System	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Immune System	Inf	Inf	Inf	Inf	Inf
Human Diseases	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cancers	-Immune System	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Immune System	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Immune System	Inf	Inf	Inf	Inf	Inf
TOTAL	-Endocrine System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Endocrine System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Translation	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Endocrine System	NaN	NaN	NaN	NaN	NaN
Environmental Information Processing	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Endocrine System	NaN	NaN	NaN	NaN	NaN
Cellular Processes	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Endocrine System	NaN	NaN	NaN	NaN	NaN
Metabolism	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Endocrine System	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Immune System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Development	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Endocrine System	Inf	Inf	Inf	Inf	Inf
Human Diseases	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Cancers	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Endocrine System	Inf	Inf	Inf	Inf	Inf
TOTAL	-Circulatory System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Circulatory System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Translation	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Circulatory System	NaN	NaN	NaN	NaN	NaN
Environmental Information Processing	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Circulatory System	NaN	NaN	NaN	NaN	NaN
Cellular Processes	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Circulatory System	NaN	NaN	NaN	NaN	NaN
Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Circulatory System	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Immune System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
