Numerator	Denominator	eco Valgepea 2013 11	eco Valgepea 2013 21	eco Valgepea 2013 31	eco Valgepea 2013 40	eco Valgepea 2013 48
-Cell Motility	Metabolism	0.01519	0.006812	0.008537	0.00945	0.009787
-Cell Growth and Death	Metabolism	0.002384	0.002795	0.002867	0.003189	0.003869
-Cell Communication	Metabolism	0	0	0	0	0
Metabolism	Metabolism	1	1	1	1	1
-Membrane Transport	Metabolism	0.1617	0.1552	0.146	0.1312	0.1137
-Central Carbon Metabolism	Metabolism	0.1859	0.1487	0.1513	0.1494	0.1416
-Energy Metabolism	Metabolism	0.04363	0.04689	0.05005	0.04926	0.04214
-Biosynthesis	Metabolism	0.2007	0.2259	0.2424	0.2658	0.2832
-Other Enzymes	Metabolism	0.2772	0.2748	0.278	0.2749	0.2849
Organismal Systems	Metabolism	0	0	0	0	0
-Immune System	Metabolism	0	0	0	0	0
-Endocrine System	Metabolism	0	0	0	0	0
-Circulatory System	Metabolism	0	0	0	0	0
-Digestive System	Metabolism	0	0	0	0	0
-Excretory System	Metabolism	0	0	0	0	0
-Nervous System	Metabolism	0	0	0	0	0
-Sensory System	Metabolism	0	0	0	0	0
-Development	Metabolism	0	0	0	0	0
-Environmental Adaptation	Metabolism	0	0	0	0	0
Human Diseases	Metabolism	0.006583	0.006181	0.006561	0.006637	0.007167
-Cancers	Metabolism	0	0	0	0	0
-Immune System Diseases	Metabolism	0	0	0	0	0
-Neurodegenerative Diseases	Metabolism	0	0	0	0	0
-Cardiovascular Diseases	Metabolism	0	0	0	0	0
-Metabolic Diseases	Metabolism	0	0	0	0	0
-Infectious Diseases	Metabolism	0.0002974	0.0002735	0.0003575	0.0003057	0.0003477
Not Mapped	Metabolism	0.2042	0.1797	0.1723	0.1648	0.1734
-Not Mapped	Metabolism	0.2042	0.1797	0.1723	0.1648	0.1734
TOTAL	-Membrane Transport	9.605	10.65	11.59	13.47	16.88
MAPPED	-Membrane Transport	8.605	9.684	10.63	12.45	15.62
Genetic Information Processing	-Membrane Transport	3.452	4.058	4.808	5.925	8.019
-Transcription	-Membrane Transport	0.2892	0.3152	0.3207	0.3265	0.3947
-Translation	-Membrane Transport	2.237	2.745	3.432	4.421	6.157
-Folding, Sorting and Degradation	-Membrane Transport	0.6035	0.6555	0.7225	0.825	1.041
-DNA Maintenance	-Membrane Transport	0.2451	0.2789	0.282	0.2872	0.3265
-RNA Family	-Membrane Transport	7.18e-06	6.284e-06	5.275e-06	5.234e-06	5.772e-06
Environmental Information Processing	-Membrane Transport	0.104	0.1011	0.09415	0.09975	0.1132
-Signal Transduction	-Membrane Transport	0.1032	0.1011	0.09415	0.09975	0.1132
-Signaling Molecules and Interaction	-Membrane Transport	0.0007514	3.591e-06	2.992e-06	2.991e-06	3.298e-06
Cellular Processes	-Membrane Transport	0.1247	0.09741	0.1097	0.1284	0.158
-Hemoglobin	-Membrane Transport	0	0	0	0	0
-Vesicular Transport	-Membrane Transport	0	0	0	0	0
-Cytoskeleton	-Membrane Transport	0.03684	0.03964	0.03912	0.04305	0.05318
-Cell Motility	-Membrane Transport	0.07513	0.03721	0.04931	0.06091	0.07273
-Cell Growth and Death	-Membrane Transport	0.01204	0.01632	0.0175	0.02122	0.03007
-Cell Communication	-Membrane Transport	0	0	0	0	0
Metabolism	-Membrane Transport	4.795	5.23	5.419	6.044	7.102
-Membrane Transport	-Membrane Transport	1	1	1	1	1
-Central Carbon Metabolism	-Membrane Transport	0.9393	0.8113	0.8685	0.9262	1.052
-Energy Metabolism	-Membrane Transport	0.2387	0.3021	0.3129	0.3214	0.3086
-Biosynthesis	-Membrane Transport	0.9758	1.229	1.379	1.705	2.12
-Other Enzymes	-Membrane Transport	1.384	1.534	1.603	1.731	2.128
Organismal Systems	-Membrane Transport	0	0	0	0	0
-Immune System	-Membrane Transport	0	0	0	0	0
-Endocrine System	-Membrane Transport	0	0	0	0	0
-Circulatory System	-Membrane Transport	0	0	0	0	0
-Digestive System	-Membrane Transport	0	0	0	0	0
-Excretory System	-Membrane Transport	0	0	0	0	0
-Nervous System	-Membrane Transport	0	0	0	0	0
-Sensory System	-Membrane Transport	0	0	0	0	0
-Development	-Membrane Transport	0	0	0	0	0
-Environmental Adaptation	-Membrane Transport	0	0	0	0	0
Human Diseases	-Membrane Transport	0.03794	0.03572	0.03995	0.04555	0.05904
-Cancers	-Membrane Transport	0	0	0	0	0
-Immune System Diseases	-Membrane Transport	0	0	0	0	0
-Neurodegenerative Diseases	-Membrane Transport	0	0	0	0	0
-Cardiovascular Diseases	-Membrane Transport	0	0	0	0	0
-Metabolic Diseases	-Membrane Transport	0	0	0	0	0
-Infectious Diseases	-Membrane Transport	0.001484	0.001582	0.002181	0.00205	0.002653
Not Mapped	-Membrane Transport	0.9996	0.9664	0.9601	1.028	1.26
-Not Mapped	-Membrane Transport	0.9996	0.9664	0.9601	1.028	1.26
TOTAL	-Central Carbon Metabolism	7.56	8.052	9.004	10.3	11.95
MAPPED	-Central Carbon Metabolism	6.774	7.321	8.258	9.517	11.06
Genetic Information Processing	-Central Carbon Metabolism	2.732	3.106	3.776	4.574	5.73
-Transcription	-Central Carbon Metabolism	0.2121	0.2297	0.2402	0.2409	0.2707
-Translation	-Central Carbon Metabolism	1.772	2.07	2.659	3.372	4.348
-Folding, Sorting and Degradation	-Central Carbon Metabolism	0.499	0.5659	0.6285	0.7066	0.8272
-DNA Maintenance	-Central Carbon Metabolism	0.2113	0.2226	0.2324	0.2476	0.2649
-RNA Family	-Central Carbon Metabolism	7.253e-06	7.348e-06	5.99e-06	5.435e-06	5.485e-06
Environmental Information Processing	-Central Carbon Metabolism	0.08189	0.07686	0.07299	0.07734	0.08218
-Signal Transduction	-Central Carbon Metabolism	0.0813	0.07685	0.07299	0.07733	0.08218
-Signaling Molecules and Interaction	-Central Carbon Metabolism	0.0005914	2.672e-06	2.241e-06	2.213e-06	2.283e-06
Cellular Processes	-Central Carbon Metabolism	0.1071	0.07378	0.08554	0.09963	0.1162
-Hemoglobin	-Central Carbon Metabolism	0	0	0	0	0
-Vesicular Transport	-Central Carbon Metabolism	0	0	0	0	0
-Cytoskeleton	-Central Carbon Metabolism	0.029	0.02997	0.03039	0.03291	0.03764
-Cell Motility	-Central Carbon Metabolism	0.06238	0.02769	0.03694	0.04507	0.05034
-Cell Growth and Death	-Central Carbon Metabolism	0.011	0.01408	0.0156	0.01829	0.02345
-Cell Communication	-Central Carbon Metabolism	0	0	0	0	0
Metabolism	-Central Carbon Metabolism	3.781	3.978	4.223	4.635	5.024
-Membrane Transport	-Central Carbon Metabolism	0.6112	0.6176	0.6165	0.608	0.5713
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.165	0.1865	0.2114	0.2405	0.2497
-Biosynthesis	-Central Carbon Metabolism	0.8449	0.9843	1.107	1.34	1.563
-Other Enzymes	-Central Carbon Metabolism	1.16	1.19	1.288	1.431	1.607
Organismal Systems	-Central Carbon Metabolism	0	0	0	0	0
-Immune System	-Central Carbon Metabolism	0	0	0	0	0
-Endocrine System	-Central Carbon Metabolism	0	0	0	0	0
-Circulatory System	-Central Carbon Metabolism	0	0	0	0	0
-Digestive System	-Central Carbon Metabolism	0	0	0	0	0
-Excretory System	-Central Carbon Metabolism	0	0	0	0	0
-Nervous System	-Central Carbon Metabolism	0	0	0	0	0
-Sensory System	-Central Carbon Metabolism	0	0	0	0	0
-Development	-Central Carbon Metabolism	0	0	0	0	0
-Environmental Adaptation	-Central Carbon Metabolism	0	0	0	0	0
Human Diseases	-Central Carbon Metabolism	0.03081	0.03266	0.03507	0.03671	0.04089
-Cancers	-Central Carbon Metabolism	0	0	0	0	0
-Immune System Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Neurodegenerative Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Cardiovascular Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Metabolic Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Infectious Diseases	-Central Carbon Metabolism	0.00128	0.001263	0.001797	0.001768	0.002179
Not Mapped	-Central Carbon Metabolism	0.7868	0.7305	0.7457	0.7862	0.8921
-Not Mapped	-Central Carbon Metabolism	0.7868	0.7305	0.7457	0.7862	0.8921
TOTAL	-Energy Metabolism	24.69	20.87	21.84	24.05	28.05
MAPPED	-Energy Metabolism	22.12	18.98	20.03	22.21	25.95
Genetic Information Processing	-Energy Metabolism	8.822	7.997	9.093	10.62	13.4
-Transcription	-Energy Metabolism	0.7341	0.6323	0.6128	0.5912	0.6663
-Translation	-Energy Metabolism	5.809	5.391	6.478	7.903	10.25
-Folding, Sorting and Degradation	-Energy Metabolism	1.537	1.349	1.397	1.528	1.821
-DNA Maintenance	-Energy Metabolism	0.7349	0.595	0.5425	0.5227	0.6057
-RNA Family	-Energy Metabolism	2.324e-05	1.641e-05	1.29e-05	1.246e-05	1.402e-05
Environmental Information Processing	-Energy Metabolism	0.2639	0.1941	0.1708	0.1715	0.1829
-Signal Transduction	-Energy Metabolism	0.2619	0.1941	0.1707	0.1715	0.1829
-Signaling Molecules and Interaction	-Energy Metabolism	0.001931	6.928e-06	5.436e-06	5.166e-06	5.357e-06
Cellular Processes	-Energy Metabolism	0.3845	0.2198	0.2293	0.254	0.3053
-Hemoglobin	-Energy Metabolism	0	0	0	0	0
-Vesicular Transport	-Energy Metabolism	0	0	0	0	0
-Cytoskeleton	-Energy Metabolism	0.0947	0.07769	0.0737	0.07682	0.08833
-Cell Motility	-Energy Metabolism	0.2273	0.08485	0.1012	0.1169	0.1394
-Cell Growth and Death	-Energy Metabolism	0.0364	0.03649	0.03941	0.04603	0.0535
-Cell Communication	-Energy Metabolism	0	0	0	0	0
Metabolism	-Energy Metabolism	12.34	10.34	10.32	10.94	11.86
-Membrane Transport	-Energy Metabolism	2.538	1.9	1.814	1.705	1.577
-Central Carbon Metabolism	-Energy Metabolism	2.404	1.695	1.641	1.709	1.791
-Energy Metabolism	-Energy Metabolism	1	1	1	1	1
-Biosynthesis	-Energy Metabolism	2.477	2.336	2.501	2.907	3.358
-Other Enzymes	-Energy Metabolism	3.92	3.392	3.305	3.518	3.513
Organismal Systems	-Energy Metabolism	0	0	0	0	0
-Immune System	-Energy Metabolism	0	0	0	0	0
-Endocrine System	-Energy Metabolism	0	0	0	0	0
-Circulatory System	-Energy Metabolism	0	0	0	0	0
-Digestive System	-Energy Metabolism	0	0	0	0	0
-Excretory System	-Energy Metabolism	0	0	0	0	0
-Nervous System	-Energy Metabolism	0	0	0	0	0
-Sensory System	-Energy Metabolism	0	0	0	0	0
-Development	-Energy Metabolism	0	0	0	0	0
-Environmental Adaptation	-Energy Metabolism	0	0	0	0	0
Human Diseases	-Energy Metabolism	0.1283	0.1058	0.1155	0.1347	0.1575
-Cancers	-Energy Metabolism	0	0	0	0	0
-Immune System Diseases	-Energy Metabolism	0	0	0	0	0
-Neurodegenerative Diseases	-Energy Metabolism	0	0	0	0	0
-Cardiovascular Diseases	-Energy Metabolism	0	0	0	0	0
-Metabolic Diseases	-Energy Metabolism	0	0	0	0	0
-Infectious Diseases	-Energy Metabolism	0.004451	0.003376	0.004196	0.003731	0.004923
Not Mapped	-Energy Metabolism	2.569	1.894	1.809	1.835	2.093
-Not Mapped	-Energy Metabolism	2.569	1.894	1.809	1.835	2.093
TOTAL	-Biosynthesis	8.628	7.577	7.256	6.62	6.648
MAPPED	-Biosynthesis	7.73	6.889	6.655	6.115	6.152
Genetic Information Processing	-Biosynthesis	3.029	2.86	3.019	2.912	3.13
-Transcription	-Biosynthesis	0.2421	0.2178	0.1969	0.1568	0.1507
-Translation	-Biosynthesis	2.025	1.952	2.146	2.171	2.423
-Folding, Sorting and Degradation	-Biosynthesis	0.5114	0.4634	0.4448	0.4011	0.4083
-DNA Maintenance	-Biosynthesis	0.2199	0.1893	0.171	0.1408	0.1327
-RNA Family	-Biosynthesis	6.663e-06	5.06e-06	3.711e-06	2.921e-06	2.631e-06
Environmental Information Processing	-Biosynthesis	0.09244	0.07025	0.05657	0.04708	0.04357
-Signal Transduction	-Biosynthesis	0.09176	0.07025	0.05657	0.04708	0.04357
-Signaling Molecules and Interaction	-Biosynthesis	0.000675	2.514e-06	1.806e-06	1.422e-06	1.27e-06
Cellular Processes	-Biosynthesis	0.1151	0.06804	0.06991	0.06479	0.06464
-Hemoglobin	-Biosynthesis	0	0	0	0	0
-Vesicular Transport	-Biosynthesis	0	0	0	0	0
-Cytoskeleton	-Biosynthesis	0.0331	0.0282	0.02449	0.02115	0.02094
-Cell Motility	-Biosynthesis	0.06802	0.0262	0.03028	0.02931	0.028
-Cell Growth and Death	-Biosynthesis	0.01147	0.01167	0.01107	0.01052	0.01202
-Cell Communication	-Biosynthesis	0	0	0	0	0
Metabolism	-Biosynthesis	4.302	3.671	3.345	2.925	2.77
-Membrane Transport	-Biosynthesis	0.7234	0.6164	0.5366	0.425	0.3541
-Central Carbon Metabolism	-Biosynthesis	0.8515	0.6204	0.558	0.4676	0.4023
-Energy Metabolism	-Biosynthesis	0.1953	0.1895	0.191	0.1544	0.1178
-Biosynthesis	-Biosynthesis	1	1	1	1	1
-Other Enzymes	-Biosynthesis	1.239	1.024	0.93	0.804	0.789
Organismal Systems	-Biosynthesis	0	0	0	0	0
-Immune System	-Biosynthesis	0	0	0	0	0
-Endocrine System	-Biosynthesis	0	0	0	0	0
-Circulatory System	-Biosynthesis	0	0	0	0	0
-Digestive System	-Biosynthesis	0	0	0	0	0
-Excretory System	-Biosynthesis	0	0	0	0	0
-Nervous System	-Biosynthesis	0	0	0	0	0
-Sensory System	-Biosynthesis	0	0	0	0	0
-Development	-Biosynthesis	0	0	0	0	0
-Environmental Adaptation	-Biosynthesis	0	0	0	0	0
Human Diseases	-Biosynthesis	0.02924	0.02438	0.02447	0.02246	0.02237
-Cancers	-Biosynthesis	0	0	0	0	0
-Immune System Diseases	-Biosynthesis	0	0	0	0	0
-Neurodegenerative Diseases	-Biosynthesis	0	0	0	0	0
-Cardiovascular Diseases	-Biosynthesis	0	0	0	0	0
-Metabolic Diseases	-Biosynthesis	0	0	0	0	0
-Infectious Diseases	-Biosynthesis	0.001332	0.001074	0.001322	0.001005	0.001079
Not Mapped	-Biosynthesis	0.898	0.6874	0.601	0.5052	0.4962
-Not Mapped	-Biosynthesis	0.898	0.6874	0.601	0.5052	0.4962
TOTAL	-Other Enzymes	5.539	5.355	5.744	6.133	6.225
MAPPED	-Other Enzymes	4.962	4.869	5.268	5.665	5.761
Genetic Information Processing	-Other Enzymes	1.943	2.011	2.349	2.664	2.926
-Transcription	-Other Enzymes	0.1676	0.1647	0.1638	0.1533	0.152
-Translation	-Other Enzymes	1.296	1.375	1.695	2.006	2.263
-Folding, Sorting and Degradation	-Other Enzymes	0.325	0.3244	0.3431	0.3634	0.3755
-DNA Maintenance	-Other Enzymes	0.1501	0.1441	0.1446	0.138	0.1317
-RNA Family	-Other Enzymes	3.849e-06	3.11e-06	2.502e-06	2.306e-06	2.081e-06
Environmental Information Processing	-Other Enzymes	0.06061	0.05002	0.04513	0.04394	0.0408
-Signal Transduction	-Other Enzymes	0.06018	0.05001	0.04513	0.04394	0.0408
-Signaling Molecules and Interaction	-Other Enzymes	0.0004333	1.777e-06	1.43e-06	1.318e-06	1.189e-06
Cellular Processes	-Other Enzymes	0.07375	0.04789	0.0536	0.05834	0.0594
-Hemoglobin	-Other Enzymes	0	0	0	0	0
-Vesicular Transport	-Other Enzymes	0	0	0	0	0
-Cytoskeleton	-Other Enzymes	0.02125	0.01993	0.01938	0.01959	0.01961
-Cell Motility	-Other Enzymes	0.0443	0.01841	0.02356	0.02683	0.02622
-Cell Growth and Death	-Other Enzymes	0.006835	0.007845	0.008302	0.00948	0.01092
-Cell Communication	-Other Enzymes	0	0	0	0	0
Metabolism	-Other Enzymes	2.81	2.701	2.76	2.839	2.679
-Membrane Transport	-Other Enzymes	0.5158	0.4685	0.4544	0.4194	0.3462
-Central Carbon Metabolism	-Other Enzymes	0.5307	0.4015	0.4177	0.4242	0.3794
-Energy Metabolism	-Other Enzymes	0.1423	0.1568	0.1641	0.1498	0.1349
-Biosynthesis	-Other Enzymes	0.5777	0.6147	0.6743	0.7894	0.7908
-Other Enzymes	-Other Enzymes	1	1	1	1	1
Organismal Systems	-Other Enzymes	0	0	0	0	0
-Immune System	-Other Enzymes	0	0	0	0	0
-Endocrine System	-Other Enzymes	0	0	0	0	0
-Circulatory System	-Other Enzymes	0	0	0	0	0
-Digestive System	-Other Enzymes	0	0	0	0	0
-Excretory System	-Other Enzymes	0	0	0	0	0
-Nervous System	-Other Enzymes	0	0	0	0	0
-Sensory System	-Other Enzymes	0	0	0	0	0
-Development	-Other Enzymes	0	0	0	0	0
-Environmental Adaptation	-Other Enzymes	0	0	0	0	0
Human Diseases	-Other Enzymes	0.01957	0.01898	0.02026	0.02019	0.02124
-Cancers	-Other Enzymes	0	0	0	0	0
-Immune System Diseases	-Other Enzymes	0	0	0	0	0
-Neurodegenerative Diseases	-Other Enzymes	0	0	0	0	0
-Cardiovascular Diseases	-Other Enzymes	0	0	0	0	0
-Metabolic Diseases	-Other Enzymes	0	0	0	0	0
-Infectious Diseases	-Other Enzymes	0.001073	0.0009953	0.00127	0.001048	0.001099
Not Mapped	-Other Enzymes	0.5764	0.4859	0.4757	0.468	0.4647
-Not Mapped	-Other Enzymes	0.5764	0.4859	0.4757	0.468	0.4647
TOTAL	Organismal Systems	1112	1109	1318	1761	2533
MAPPED	Organismal Systems	996.5	1009	1209	1627	2344
Genetic Information Processing	Organismal Systems	390.2	416.5	539	765.2	1191
-Transcription	Organismal Systems	31.22	31.71	35.17	41.21	57.43
-Translation	Organismal Systems	259.4	283.7	387.4	574.2	918.9
-Folding, Sorting and Degradation	Organismal Systems	65.27	67.2	78.74	104.4	152.8
-DNA Maintenance	Organismal Systems	29.35	28.58	31.47	37.66	50.67
-RNA Family	Organismal Systems	0.0007731	0.0006443	0.0005742	0.0006623	0.0008469
Environmental Information Processing	Organismal Systems	12.17	10.36	10.36	12.62	16.6
-Signal Transduction	Organismal Systems	12.09	10.36	10.36	12.62	16.6
-Signaling Molecules and Interaction	Organismal Systems	0.08701	0.0003681	0.0003281	0.0003784	0.0004839
Cellular Processes	Organismal Systems	14.43	9.498	11.66	15.92	22.85
-Hemoglobin	Organismal Systems	0	0	0	0	0
-Vesicular Transport	Organismal Systems	0	0	0	0	0
-Cytoskeleton	Organismal Systems	4.267	4.128	4.448	5.627	7.979
-Cell Motility	Organismal Systems	8.822	3.814	5.407	7.705	10.67
-Cell Growth and Death	Organismal Systems	1.337	1.556	1.806	2.587	4.199
-Cell Communication	Organismal Systems	0	0	0	0	0
Metabolism	Organismal Systems	556.1	547.7	618.5	792.8	1065
-Membrane Transport	Organismal Systems	106.4	92.91	98.86	114.5	133.1
-Central Carbon Metabolism	Organismal Systems	104.3	83.17	95.87	121.9	154.4
-Energy Metabolism	Organismal Systems	25.4	30.61	34.31	40.58	44.9
-Biosynthesis	Organismal Systems	113.4	127.3	154.8	226.8	321.8
-Other Enzymes	Organismal Systems	163.3	154.3	175.8	224.2	314.2
Organismal Systems	Organismal Systems	1	1	1	1	1
-Immune System	Organismal Systems	0	0	0	0	0
-Endocrine System	Organismal Systems	0	0	0	0	0
-Circulatory System	Organismal Systems	0	0	0	0	0
-Digestive System	Organismal Systems	0	0	0	0	0
-Excretory System	Organismal Systems	0	0	0	0	0
-Nervous System	Organismal Systems	0	0	0	0	0
-Sensory System	Organismal Systems	0	0	0	0	0
-Development	Organismal Systems	0	0	0	0	0
-Environmental Adaptation	Organismal Systems	0	0	0	0	0
Human Diseases	Organismal Systems	8.491	7.212	6.634	6.848	9.146
-Cancers	Organismal Systems	0	0	0	0	0
-Immune System Diseases	Organismal Systems	0	0	0	0	0
-Neurodegenerative Diseases	Organismal Systems	0	0	0	0	0
-Cardiovascular Diseases	Organismal Systems	0	0	0	0	0
-Metabolic Diseases	Organismal Systems	0	0	0	0	0
-Infectious Diseases	Organismal Systems	0.2983	0.2919	0.6002	1.171	2.563
Not Mapped	Organismal Systems	115.8	100.6	109.2	134.4	189.1
-Not Mapped	Organismal Systems	115.8	100.6	109.2	134.4	189.1
TOTAL	-Immune System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Immune System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Immune System	Inf	Inf	Inf	Inf	Inf
-Translation	-Immune System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Immune System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Immune System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Immune System	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Immune System	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Immune System	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Immune System	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Immune System	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Immune System	NaN	NaN	NaN	NaN	NaN
Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Immune System	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Immune System	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Immune System	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Immune System	Inf	Inf	Inf	Inf	Inf
-Immune System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Immune System	Inf	Inf	Inf	Inf	Inf
-Circulatory System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Immune System	Inf	Inf	Inf	Inf	Inf
-Excretory System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Immune System	Inf	Inf	Inf	Inf	Inf
-Sensory System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Development	-Immune System	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Immune System	Inf	Inf	Inf	Inf	Inf
Human Diseases	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cancers	-Immune System	Inf	Inf	Inf	Inf	Inf
-Immune System Diseases	-Immune System	Inf	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Immune System	Inf	Inf	Inf	Inf	Inf
-Infectious Diseases	-Immune System	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Immune System	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Immune System	Inf	Inf	Inf	Inf	Inf
TOTAL	-Endocrine System	1112	1109	1318	1762	2534
MAPPED	-Endocrine System	996.6	1009	1209	1627	2345
Genetic Information Processing	-Endocrine System	390.2	416.5	539	765.2	1191
-Transcription	-Endocrine System	33.66	34.12	37.59	44.02	61.88
-Translation	-Endocrine System	259.4	283.7	387.4	574.3	919
-Folding, Sorting and Degradation	-Endocrine System	65.27	67.2	78.74	104.4	152.8
-DNA Maintenance	-Endocrine System	29.35	28.59	31.47	37.67	50.68
-RNA Family	-Endocrine System	0.0007731	0.0006443	0.0005742	0.0006623	0.0008469
Environmental Information Processing	-Endocrine System	12.17	10.36	10.36	12.62	16.6
-Signal Transduction	-Endocrine System	12.09	10.36	10.36	12.62	16.6
-Signaling Molecules and Interaction	-Endocrine System	0.08702	0.0003682	0.0003281	0.0003784	0.000484
Cellular Processes	-Endocrine System	14.43	9.499	11.66	15.92	22.85
-Hemoglobin	-Endocrine System	0	0	0	0	0
-Vesicular Transport	-Endocrine System	0	0	0	0	0
-Cytoskeleton	-Endocrine System	4.267	4.129	4.449	5.628	7.98
-Cell Motility	-Endocrine System	8.823	3.814	5.408	7.706	10.67
-Cell Growth and Death	-Endocrine System	1.337	1.556	1.807	2.587	4.199
-Cell Communication	-Endocrine System	0	0	0	0	0
Metabolism	-Endocrine System	560.9	556.7	630	811.3	1085
-Membrane Transport	-Endocrine System	107.7	92.92	98.87	114.5	133.2
-Central Carbon Metabolism	-Endocrine System	104.3	83.17	95.87	121.9	154.4
-Energy Metabolism	-Endocrine System	33.26	39.26	44.51	50.83	52.64
-Biosynthesis	-Endocrine System	113.4	127.3	154.8	226.8	321.8
-Other Enzymes	-Endocrine System	195.6	198.3	217.6	272.9	368.4
Organismal Systems	-Endocrine System	1	1	1	1	1
-Immune System	-Endocrine System	0	0	0	0	0
-Endocrine System	-Endocrine System	1	1	1	1	1
-Circulatory System	-Endocrine System	0	0	0	0	0
-Digestive System	-Endocrine System	0	0	0	0	0
-Excretory System	-Endocrine System	0	0	0	0	0
-Nervous System	-Endocrine System	0	0	0	0	0
-Sensory System	-Endocrine System	0	0	0	0	0
-Development	-Endocrine System	0	0	0	0	0
-Environmental Adaptation	-Endocrine System	0	0	0	0	0
Human Diseases	-Endocrine System	8.491	7.212	6.634	6.848	9.146
-Cancers	-Endocrine System	0	0	0	0	0
-Immune System Diseases	-Endocrine System	0	0	0	0	0
-Neurodegenerative Diseases	-Endocrine System	0	0	0	0	0
-Cardiovascular Diseases	-Endocrine System	0	0	0	0	0
-Metabolic Diseases	-Endocrine System	0	0	0	0	0
-Infectious Diseases	-Endocrine System	0.2983	0.2919	0.6002	1.171	2.563
Not Mapped	-Endocrine System	115.8	100.7	109.2	134.4	189.1
-Not Mapped	-Endocrine System	115.8	100.7	109.2	134.4	189.1
TOTAL	-Circulatory System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Circulatory System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Translation	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Circulatory System	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Circulatory System	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Circulatory System	NaN	NaN	NaN	NaN	NaN
Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Circulatory System	Inf	Inf	Inf	Inf	Inf
