Numerator	Denominator	eco Valgepea 2013 11	eco Valgepea 2013 21	eco Valgepea 2013 31	eco Valgepea 2013 40	eco Valgepea 2013 48
Genetic Information Processing	-Membrane Transport	2.63	3.05	3.555	4.291	5.827
-Transcription	-Membrane Transport	0.2812	0.3232	0.3554	0.3883	0.5072
-Translation	-Membrane Transport	1.414	1.7	2.091	2.649	3.714
-Folding, Sorting and Degradation	-Membrane Transport	0.7725	0.8465	0.9186	1.048	1.356
-DNA Maintenance	-Membrane Transport	0.1627	0.1805	0.1907	0.2054	0.2495
-RNA Family	-Membrane Transport	1.137e-06	1.035e-06	8.487e-07	8.705e-07	9.905e-07
Environmental Information Processing	-Membrane Transport	0.1056	0.08179	0.07383	0.07912	0.08971
-Signal Transduction	-Membrane Transport	0.1048	0.08179	0.07383	0.07912	0.0897
-Signaling Molecules and Interaction	-Membrane Transport	0.0007474	4.142e-06	3.395e-06	3.482e-06	3.962e-06
Cellular Processes	-Membrane Transport	0.1922	0.1291	0.1315	0.1551	0.1755
-Hemoglobin	-Membrane Transport	0	0	0	0	0
-Vesicular Transport	-Membrane Transport	0.004319	0.001524	0.001332	0.001321	0.001634
-Cytoskeleton	-Membrane Transport	0.0347	0.03755	0.03723	0.04181	0.05346
-Cell Motility	-Membrane Transport	0.14	0.07324	0.07496	0.08906	0.08719
-Cell Growth and Death	-Membrane Transport	0.01321	0.01682	0.01795	0.02292	0.03316
-Cell Communication	-Membrane Transport	0	0	0	0	0
Metabolism	-Membrane Transport	5.637	6.137	6.413	7.33	8.745
-Membrane Transport	-Membrane Transport	1	1	1	1	1
-Central Carbon Metabolism	-Membrane Transport	2.481	2.562	2.522	2.663	3.03
-Energy Metabolism	-Membrane Transport	0.2129	0.2701	0.3151	0.3487	0.4117
-Biosynthesis	-Membrane Transport	1.489	1.841	2.137	2.855	3.709
-Other Enzymes	-Membrane Transport	0.4538	0.4642	0.4396	0.4632	0.5945
Organismal Systems	-Membrane Transport	0	0	0	0	0
-Immune System	-Membrane Transport	0	0	0	0	0
-Endocrine System	-Membrane Transport	0	0	0	0	0
-Circulatory System	-Membrane Transport	0	0	0	0	0
-Digestive System	-Membrane Transport	0	0	0	0	0
-Excretory System	-Membrane Transport	0	0	0	0	0
-Nervous System	-Membrane Transport	0	0	0	0	0
-Sensory System	-Membrane Transport	0	0	0	0	0
-Development	-Membrane Transport	0	0	0	0	0
-Environmental Adaptation	-Membrane Transport	0	0	0	0	0
Human Diseases	-Membrane Transport	0	0	0	0	0
-Cancers	-Membrane Transport	0	0	0	0	0
-Immune System Diseases	-Membrane Transport	0	0	0	0	0
-Neurodegenerative Diseases	-Membrane Transport	0	0	0	0	0
-Cardiovascular Diseases	-Membrane Transport	0	0	0	0	0
-Infectious Diseases	-Membrane Transport	0	0	0	0	0
Not Mapped	-Membrane Transport	1.159	1.101	1.098	1.203	1.505
-Not Mapped	-Membrane Transport	1.159	1.101	1.098	1.203	1.505
TOTAL	-Central Carbon Metabolism	3.919	4.099	4.469	4.904	5.394
MAPPED	-Central Carbon Metabolism	3.452	3.669	4.034	4.452	4.897
Genetic Information Processing	-Central Carbon Metabolism	1.06	1.191	1.41	1.611	1.923
-Transcription	-Central Carbon Metabolism	0.1133	0.1262	0.1409	0.1458	0.1674
-Translation	-Central Carbon Metabolism	0.5699	0.6637	0.829	0.9949	1.226
-Folding, Sorting and Degradation	-Central Carbon Metabolism	0.3114	0.3304	0.3642	0.3935	0.4477
-DNA Maintenance	-Central Carbon Metabolism	0.0656	0.07048	0.07561	0.07713	0.08236
-RNA Family	-Central Carbon Metabolism	4.584e-07	4.042e-07	3.365e-07	3.269e-07	3.269e-07
Environmental Information Processing	-Central Carbon Metabolism	0.04255	0.03193	0.02927	0.02971	0.02961
-Signal Transduction	-Central Carbon Metabolism	0.04225	0.03193	0.02927	0.02971	0.02961
-Signaling Molecules and Interaction	-Central Carbon Metabolism	0.0003013	1.617e-06	1.346e-06	1.308e-06	1.308e-06
Cellular Processes	-Central Carbon Metabolism	0.07748	0.05041	0.05213	0.05825	0.05791
-Hemoglobin	-Central Carbon Metabolism	0	0	0	0	0
-Vesicular Transport	-Central Carbon Metabolism	0.001741	0.0005948	0.0005283	0.000496	0.0005392
-Cytoskeleton	-Central Carbon Metabolism	0.01399	0.01466	0.01476	0.0157	0.01765
-Cell Motility	-Central Carbon Metabolism	0.05643	0.02859	0.02972	0.03344	0.02878
-Cell Growth and Death	-Central Carbon Metabolism	0.005326	0.006565	0.007117	0.008608	0.01095
-Cell Communication	-Central Carbon Metabolism	0	0	0	0	0
Metabolism	-Central Carbon Metabolism	2.272	2.396	2.543	2.753	2.886
-Membrane Transport	-Central Carbon Metabolism	0.4031	0.3904	0.3965	0.3755	0.3301
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.0858	0.1055	0.1249	0.131	0.1359
-Biosynthesis	-Central Carbon Metabolism	0.6003	0.7188	0.8472	1.072	1.224
-Other Enzymes	-Central Carbon Metabolism	0.1829	0.1812	0.1743	0.174	0.1962
Organismal Systems	-Central Carbon Metabolism	0	0	0	0	0
-Immune System	-Central Carbon Metabolism	0	0	0	0	0
-Endocrine System	-Central Carbon Metabolism	0	0	0	0	0
-Circulatory System	-Central Carbon Metabolism	0	0	0	0	0
-Digestive System	-Central Carbon Metabolism	0	0	0	0	0
-Excretory System	-Central Carbon Metabolism	0	0	0	0	0
-Nervous System	-Central Carbon Metabolism	0	0	0	0	0
-Sensory System	-Central Carbon Metabolism	0	0	0	0	0
-Development	-Central Carbon Metabolism	0	0	0	0	0
-Environmental Adaptation	-Central Carbon Metabolism	0	0	0	0	0
Human Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Cancers	-Central Carbon Metabolism	0	0	0	0	0
-Immune System Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Neurodegenerative Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Cardiovascular Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Infectious Diseases	-Central Carbon Metabolism	0	0	0	0	0
Not Mapped	-Central Carbon Metabolism	0.4672	0.4298	0.4354	0.4516	0.4968
-Not Mapped	-Central Carbon Metabolism	0.4672	0.4298	0.4354	0.4516	0.4968
TOTAL	-Energy Metabolism	45.68	38.87	35.77	37.44	39.7
MAPPED	-Energy Metabolism	40.24	34.79	32.29	33.99	36.04
Genetic Information Processing	-Energy Metabolism	12.36	11.29	11.28	12.3	14.15
-Transcription	-Energy Metabolism	1.321	1.196	1.128	1.113	1.232
-Translation	-Energy Metabolism	6.642	6.293	6.635	7.597	9.021
-Folding, Sorting and Degradation	-Energy Metabolism	3.629	3.134	2.915	3.005	3.295
-DNA Maintenance	-Energy Metabolism	0.7646	0.6683	0.6052	0.589	0.6061
-RNA Family	-Energy Metabolism	5.343e-06	3.833e-06	2.693e-06	2.496e-06	2.406e-06
Environmental Information Processing	-Energy Metabolism	0.4959	0.3028	0.2343	0.2269	0.2179
-Signal Transduction	-Energy Metabolism	0.4924	0.3028	0.2343	0.2269	0.2179
-Signaling Molecules and Interaction	-Energy Metabolism	0.003511	1.533e-05	1.077e-05	9.985e-06	9.624e-06
Cellular Processes	-Energy Metabolism	0.9031	0.478	0.4172	0.4448	0.4262
-Hemoglobin	-Energy Metabolism	0	0	0	0	0
-Vesicular Transport	-Energy Metabolism	0.02029	0.00564	0.004228	0.003787	0.003968
-Cytoskeleton	-Energy Metabolism	0.163	0.139	0.1182	0.1199	0.1299
-Cell Motility	-Energy Metabolism	0.6577	0.2711	0.2379	0.2554	0.2118
-Cell Growth and Death	-Energy Metabolism	0.06208	0.06225	0.05696	0.06573	0.08056
-Cell Communication	-Energy Metabolism	0	0	0	0	0
Metabolism	-Energy Metabolism	26.48	22.72	20.35	21.02	21.24
-Membrane Transport	-Energy Metabolism	4.698	3.702	3.173	2.867	2.429
-Central Carbon Metabolism	-Energy Metabolism	11.65	9.483	8.004	7.636	7.36
-Energy Metabolism	-Energy Metabolism	1	1	1	1	1
-Biosynthesis	-Energy Metabolism	6.996	6.816	6.78	8.187	9.01
-Other Enzymes	-Energy Metabolism	2.132	1.718	1.395	1.328	1.444
Organismal Systems	-Energy Metabolism	0	0	0	0	0
-Immune System	-Energy Metabolism	0	0	0	0	0
-Endocrine System	-Energy Metabolism	0	0	0	0	0
-Circulatory System	-Energy Metabolism	0	0	0	0	0
-Digestive System	-Energy Metabolism	0	0	0	0	0
-Excretory System	-Energy Metabolism	0	0	0	0	0
-Nervous System	-Energy Metabolism	0	0	0	0	0
-Sensory System	-Energy Metabolism	0	0	0	0	0
-Development	-Energy Metabolism	0	0	0	0	0
-Environmental Adaptation	-Energy Metabolism	0	0	0	0	0
Human Diseases	-Energy Metabolism	0	0	0	0	0
-Cancers	-Energy Metabolism	0	0	0	0	0
-Immune System Diseases	-Energy Metabolism	0	0	0	0	0
-Neurodegenerative Diseases	-Energy Metabolism	0	0	0	0	0
-Cardiovascular Diseases	-Energy Metabolism	0	0	0	0	0
-Infectious Diseases	-Energy Metabolism	0	0	0	0	0
Not Mapped	-Energy Metabolism	5.446	4.075	3.485	3.449	3.656
-Not Mapped	-Energy Metabolism	5.446	4.075	3.485	3.449	3.656
TOTAL	-Biosynthesis	6.53	5.702	5.276	4.573	4.406
MAPPED	-Biosynthesis	5.751	5.104	4.762	4.152	4
Genetic Information Processing	-Biosynthesis	1.766	1.657	1.664	1.503	1.571
-Transcription	-Biosynthesis	0.1888	0.1755	0.1663	0.136	0.1368
-Translation	-Biosynthesis	0.9493	0.9233	0.9785	0.9279	1.001
-Folding, Sorting and Degradation	-Biosynthesis	0.5187	0.4597	0.43	0.367	0.3657
-DNA Maintenance	-Biosynthesis	0.1093	0.09806	0.08925	0.07194	0.06727
-RNA Family	-Biosynthesis	7.637e-07	5.624e-07	3.972e-07	3.049e-07	2.67e-07
Environmental Information Processing	-Biosynthesis	0.07088	0.04442	0.03456	0.02771	0.02418
-Signal Transduction	-Biosynthesis	0.07038	0.04442	0.03455	0.02771	0.02418
-Signaling Molecules and Interaction	-Biosynthesis	0.0005019	2.249e-06	1.589e-06	1.22e-06	1.068e-06
Cellular Processes	-Biosynthesis	0.1291	0.07013	0.06153	0.05433	0.0473
-Hemoglobin	-Biosynthesis	0	0	0	0	0
-Vesicular Transport	-Biosynthesis	0.0029	0.0008275	0.0006236	0.0004626	0.0004404
-Cytoskeleton	-Biosynthesis	0.0233	0.0204	0.01743	0.01464	0.01441
-Cell Motility	-Biosynthesis	0.09401	0.03978	0.03508	0.03119	0.02351
-Cell Growth and Death	-Biosynthesis	0.008873	0.009133	0.008401	0.008029	0.008941
-Cell Communication	-Biosynthesis	0	0	0	0	0
Metabolism	-Biosynthesis	3.785	3.333	3.002	2.567	2.358
-Membrane Transport	-Biosynthesis	0.6715	0.5431	0.468	0.3502	0.2696
-Central Carbon Metabolism	-Biosynthesis	1.666	1.391	1.18	0.9327	0.8168
-Energy Metabolism	-Biosynthesis	0.1429	0.1467	0.1475	0.1221	0.111
-Biosynthesis	-Biosynthesis	1	1	1	1	1
-Other Enzymes	-Biosynthesis	0.3047	0.2521	0.2058	0.1622	0.1603
Organismal Systems	-Biosynthesis	0	0	0	0	0
-Immune System	-Biosynthesis	0	0	0	0	0
-Endocrine System	-Biosynthesis	0	0	0	0	0
-Circulatory System	-Biosynthesis	0	0	0	0	0
-Digestive System	-Biosynthesis	0	0	0	0	0
-Excretory System	-Biosynthesis	0	0	0	0	0
-Nervous System	-Biosynthesis	0	0	0	0	0
-Sensory System	-Biosynthesis	0	0	0	0	0
-Development	-Biosynthesis	0	0	0	0	0
-Environmental Adaptation	-Biosynthesis	0	0	0	0	0
Human Diseases	-Biosynthesis	0	0	0	0	0
-Cancers	-Biosynthesis	0	0	0	0	0
-Immune System Diseases	-Biosynthesis	0	0	0	0	0
-Neurodegenerative Diseases	-Biosynthesis	0	0	0	0	0
-Cardiovascular Diseases	-Biosynthesis	0	0	0	0	0
-Infectious Diseases	-Biosynthesis	0	0	0	0	0
Not Mapped	-Biosynthesis	0.7784	0.5979	0.514	0.4212	0.4058
-Not Mapped	-Biosynthesis	0.7784	0.5979	0.514	0.4212	0.4058
TOTAL	-Other Enzymes	21.43	22.62	25.64	28.19	27.49
MAPPED	-Other Enzymes	18.88	20.25	23.14	25.59	24.96
Genetic Information Processing	-Other Enzymes	5.796	6.572	8.088	9.263	9.801
-Transcription	-Other Enzymes	0.6197	0.6963	0.8085	0.8382	0.8532
-Translation	-Other Enzymes	3.116	3.663	4.756	5.719	6.247
-Folding, Sorting and Degradation	-Other Enzymes	1.702	1.824	2.09	2.262	2.281
-DNA Maintenance	-Other Enzymes	0.3587	0.389	0.4338	0.4434	0.4197
-RNA Family	-Other Enzymes	2.507e-06	2.231e-06	1.93e-06	1.879e-06	1.666e-06
Environmental Information Processing	-Other Enzymes	0.2326	0.1762	0.1679	0.1708	0.1509
-Signal Transduction	-Other Enzymes	0.231	0.1762	0.1679	0.1708	0.1509
-Signaling Molecules and Interaction	-Other Enzymes	0.001647	8.923e-06	7.722e-06	7.517e-06	6.664e-06
Cellular Processes	-Other Enzymes	0.4236	0.2782	0.2991	0.3349	0.2951
-Hemoglobin	-Other Enzymes	0	0	0	0	0
-Vesicular Transport	-Other Enzymes	0.009518	0.003283	0.003031	0.002851	0.002748
-Cytoskeleton	-Other Enzymes	0.07648	0.0809	0.08469	0.09026	0.08993
-Cell Motility	-Other Enzymes	0.3085	0.1578	0.1705	0.1923	0.1467
-Cell Growth and Death	-Other Enzymes	0.02912	0.03623	0.04083	0.04949	0.05578
-Cell Communication	-Other Enzymes	0	0	0	0	0
Metabolism	-Other Enzymes	12.42	13.22	14.59	15.82	14.71
-Membrane Transport	-Other Enzymes	2.204	2.154	2.275	2.159	1.682
-Central Carbon Metabolism	-Other Enzymes	5.468	5.519	5.737	5.749	5.096
-Energy Metabolism	-Other Enzymes	0.4691	0.582	0.7168	0.7528	0.6925
-Biosynthesis	-Other Enzymes	3.282	3.967	4.86	6.164	6.239
-Other Enzymes	-Other Enzymes	1	1	1	1	1
Organismal Systems	-Other Enzymes	0	0	0	0	0
-Immune System	-Other Enzymes	0	0	0	0	0
-Endocrine System	-Other Enzymes	0	0	0	0	0
-Circulatory System	-Other Enzymes	0	0	0	0	0
-Digestive System	-Other Enzymes	0	0	0	0	0
-Excretory System	-Other Enzymes	0	0	0	0	0
-Nervous System	-Other Enzymes	0	0	0	0	0
-Sensory System	-Other Enzymes	0	0	0	0	0
-Development	-Other Enzymes	0	0	0	0	0
-Environmental Adaptation	-Other Enzymes	0	0	0	0	0
Human Diseases	-Other Enzymes	0	0	0	0	0
-Cancers	-Other Enzymes	0	0	0	0	0
-Immune System Diseases	-Other Enzymes	0	0	0	0	0
-Neurodegenerative Diseases	-Other Enzymes	0	0	0	0	0
-Cardiovascular Diseases	-Other Enzymes	0	0	0	0	0
-Infectious Diseases	-Other Enzymes	0	0	0	0	0
Not Mapped	-Other Enzymes	2.555	2.372	2.498	2.596	2.532
-Not Mapped	-Other Enzymes	2.555	2.372	2.498	2.596	2.532
TOTAL	Organismal Systems	Inf	Inf	Inf	Inf	Inf
MAPPED	Organismal Systems	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Transcription	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Translation	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-RNA Family	Organismal Systems	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	Organismal Systems	Inf	Inf	Inf	Inf	Inf
Cellular Processes	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Cell Motility	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Cell Communication	Organismal Systems	NaN	NaN	NaN	NaN	NaN
Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	Organismal Systems	Inf	Inf	Inf	Inf	Inf
Organismal Systems	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Immune System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Endocrine System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Circulatory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Digestive System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Excretory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Nervous System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Sensory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Development	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	Organismal Systems	NaN	NaN	NaN	NaN	NaN
Human Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Cancers	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN
Not Mapped	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Not Mapped	Organismal Systems	Inf	Inf	Inf	Inf	Inf
TOTAL	-Immune System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Immune System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Immune System	Inf	Inf	Inf	Inf	Inf
-Translation	-Immune System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Immune System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Immune System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Immune System	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Immune System	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Immune System	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Immune System	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Immune System	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Immune System	NaN	NaN	NaN	NaN	NaN
Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Immune System	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Immune System	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Immune System	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Immune System	NaN	NaN	NaN	NaN	NaN
-Immune System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Development	-Immune System	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Immune System	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
-Cancers	-Immune System	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Immune System	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Immune System	Inf	Inf	Inf	Inf	Inf
TOTAL	-Endocrine System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Endocrine System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Translation	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Endocrine System	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Endocrine System	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Endocrine System	NaN	NaN	NaN	NaN	NaN
Metabolism	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Endocrine System	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Immune System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Development	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Endocrine System	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Cancers	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Endocrine System	Inf	Inf	Inf	Inf	Inf
TOTAL	-Circulatory System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Circulatory System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Translation	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Circulatory System	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Circulatory System	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Circulatory System	NaN	NaN	NaN	NaN	NaN
Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Circulatory System	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Immune System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Development	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Circulatory System	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Cancers	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Circulatory System	Inf	Inf	Inf	Inf	Inf
TOTAL	-Digestive System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Digestive System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Translation	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Digestive System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Digestive System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Digestive System	Inf	Inf	Inf	Inf	Inf
