Numerator	Denominator	eco Valgepea 2013 11	eco Valgepea 2013 21	eco Valgepea 2013 31	eco Valgepea 2013 40	eco Valgepea 2013 48
Genetic Information Processing	-Membrane Transport	3.69	4.495	5.328	6.577	9.044
-Transcription	-Membrane Transport	0.3766	0.4468	0.4643	0.4867	0.6131
-Translation	-Membrane Transport	2.274	2.841	3.569	4.636	6.585
-Folding, Sorting and Degradation	-Membrane Transport	0.7852	0.9256	1.008	1.154	1.489
-DNA Maintenance	-Membrane Transport	0.2535	0.2823	0.2866	0.3	0.3576
-RNA Family	-Membrane Transport	9.589e-07	9.127e-07	7.495e-07	7.58e-07	8.605e-07
Environmental Information Processing	-Membrane Transport	0.1251	0.1127	0.1053	0.1138	0.1311
-Signal Transduction	-Membrane Transport	0.1243	0.1127	0.1053	0.1138	0.1311
-Signaling Molecules and Interaction	-Membrane Transport	0.0007556	3.651e-06	2.998e-06	3.032e-06	3.442e-06
Cellular Processes	-Membrane Transport	0.1626	0.1413	0.1449	0.1686	0.1892
-Hemoglobin	-Membrane Transport	0	0	0	0	0
-Vesicular Transport	-Membrane Transport	0.005802	0.002794	0.002448	0.002392	0.002952
-Cytoskeleton	-Membrane Transport	0.03705	0.04094	0.04065	0.04509	0.05675
-Cell Motility	-Membrane Transport	0.1083	0.08233	0.08551	0.1006	0.09981
-Cell Growth and Death	-Membrane Transport	0.01146	0.01525	0.01631	0.02053	0.02964
-Cell Communication	-Membrane Transport	0	0	0	0	0
Metabolism	-Membrane Transport	4.677	5.253	5.468	6.177	7.31
-Membrane Transport	-Membrane Transport	1	1	1	1	1
-Central Carbon Metabolism	-Membrane Transport	1.711	1.793	1.778	1.891	2.136
-Energy Metabolism	-Membrane Transport	0.1878	0.2474	0.2816	0.3097	0.3619
-Biosynthesis	-Membrane Transport	1.297	1.668	1.879	2.421	3.102
-Other Enzymes	-Membrane Transport	0.4808	0.544	0.5293	0.5557	0.7108
Organismal Systems	-Membrane Transport	0	0	0	0	0
-Immune System	-Membrane Transport	0	0	0	0	0
-Endocrine System	-Membrane Transport	0	0	0	0	0
-Circulatory System	-Membrane Transport	0	0	0	0	0
-Digestive System	-Membrane Transport	0	0	0	0	0
-Excretory System	-Membrane Transport	0	0	0	0	0
-Nervous System	-Membrane Transport	0	0	0	0	0
-Sensory System	-Membrane Transport	0	0	0	0	0
-Development	-Membrane Transport	0	0	0	0	0
-Environmental Adaptation	-Membrane Transport	0	0	0	0	0
Human Diseases	-Membrane Transport	0	0	0	0	0
-Cancers	-Membrane Transport	0	0	0	0	0
-Immune System Diseases	-Membrane Transport	0	0	0	0	0
-Neurodegenerative Diseases	-Membrane Transport	0	0	0	0	0
-Cardiovascular Diseases	-Membrane Transport	0	0	0	0	0
-Infectious Diseases	-Membrane Transport	0	0	0	0	0
Not Mapped	-Membrane Transport	1.005	0.9981	0.9975	1.077	1.345
-Not Mapped	-Membrane Transport	1.005	0.9981	0.9975	1.077	1.345
TOTAL	-Central Carbon Metabolism	5.645	6.134	6.775	7.463	8.438
MAPPED	-Central Carbon Metabolism	5.057	5.577	6.214	6.893	7.808
Genetic Information Processing	-Central Carbon Metabolism	2.156	2.507	2.997	3.478	4.235
-Transcription	-Central Carbon Metabolism	0.2201	0.2491	0.2612	0.2573	0.2871
-Translation	-Central Carbon Metabolism	1.329	1.584	2.008	2.451	3.083
-Folding, Sorting and Degradation	-Central Carbon Metabolism	0.4589	0.5161	0.5669	0.6104	0.6972
-DNA Maintenance	-Central Carbon Metabolism	0.1481	0.1574	0.1612	0.1586	0.1674
-RNA Family	-Central Carbon Metabolism	5.604e-07	5.089e-07	4.216e-07	4.008e-07	4.029e-07
Environmental Information Processing	-Central Carbon Metabolism	0.07308	0.06283	0.05924	0.06018	0.06137
-Signal Transduction	-Central Carbon Metabolism	0.07264	0.06283	0.05924	0.06018	0.06137
-Signaling Molecules and Interaction	-Central Carbon Metabolism	0.0004416	2.036e-06	1.686e-06	1.603e-06	1.612e-06
Cellular Processes	-Central Carbon Metabolism	0.09502	0.07879	0.08152	0.08913	0.08857
-Hemoglobin	-Central Carbon Metabolism	0	0	0	0	0
-Vesicular Transport	-Central Carbon Metabolism	0.00339	0.001558	0.001377	0.001265	0.001382
-Cytoskeleton	-Central Carbon Metabolism	0.02165	0.02283	0.02286	0.02384	0.02658
-Cell Motility	-Central Carbon Metabolism	0.06328	0.04591	0.0481	0.05317	0.04674
-Cell Growth and Death	-Central Carbon Metabolism	0.006697	0.008501	0.009172	0.01086	0.01388
-Cell Communication	-Central Carbon Metabolism	0	0	0	0	0
Metabolism	-Central Carbon Metabolism	2.733	2.929	3.076	3.266	3.423
-Membrane Transport	-Central Carbon Metabolism	0.5844	0.5576	0.5625	0.5288	0.4683
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.1098	0.138	0.1584	0.1638	0.1695
-Biosynthesis	-Central Carbon Metabolism	0.7579	0.9301	1.057	1.28	1.452
-Other Enzymes	-Central Carbon Metabolism	0.281	0.3033	0.2978	0.2938	0.3329
Organismal Systems	-Central Carbon Metabolism	0	0	0	0	0
-Immune System	-Central Carbon Metabolism	0	0	0	0	0
-Endocrine System	-Central Carbon Metabolism	0	0	0	0	0
-Circulatory System	-Central Carbon Metabolism	0	0	0	0	0
-Digestive System	-Central Carbon Metabolism	0	0	0	0	0
-Excretory System	-Central Carbon Metabolism	0	0	0	0	0
-Nervous System	-Central Carbon Metabolism	0	0	0	0	0
-Sensory System	-Central Carbon Metabolism	0	0	0	0	0
-Development	-Central Carbon Metabolism	0	0	0	0	0
-Environmental Adaptation	-Central Carbon Metabolism	0	0	0	0	0
Human Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Cancers	-Central Carbon Metabolism	0	0	0	0	0
-Immune System Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Neurodegenerative Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Cardiovascular Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Infectious Diseases	-Central Carbon Metabolism	0	0	0	0	0
Not Mapped	-Central Carbon Metabolism	0.5875	0.5565	0.5611	0.5695	0.6298
-Not Mapped	-Central Carbon Metabolism	0.5875	0.5565	0.5611	0.5695	0.6298
TOTAL	-Energy Metabolism	51.42	44.46	42.77	45.57	49.79
MAPPED	-Energy Metabolism	46.07	40.43	39.23	42.1	46.08
Genetic Information Processing	-Energy Metabolism	19.64	18.17	18.92	21.24	24.99
-Transcription	-Energy Metabolism	2.005	1.806	1.649	1.571	1.694
-Translation	-Energy Metabolism	12.11	11.48	12.68	14.97	18.2
-Folding, Sorting and Degradation	-Energy Metabolism	4.18	3.741	3.579	3.728	4.114
-DNA Maintenance	-Energy Metabolism	1.349	1.141	1.018	0.9686	0.9881
-RNA Family	-Energy Metabolism	5.105e-06	3.689e-06	2.662e-06	2.447e-06	2.378e-06
Environmental Information Processing	-Energy Metabolism	0.6657	0.4554	0.374	0.3675	0.3622
-Signal Transduction	-Energy Metabolism	0.6617	0.4554	0.374	0.3675	0.3622
-Signaling Molecules and Interaction	-Energy Metabolism	0.004023	1.476e-05	1.065e-05	9.79e-06	9.511e-06
Cellular Processes	-Energy Metabolism	0.8655	0.5712	0.5146	0.5443	0.5227
-Hemoglobin	-Energy Metabolism	0	0	0	0	0
-Vesicular Transport	-Energy Metabolism	0.03088	0.01129	0.008693	0.007724	0.008158
-Cytoskeleton	-Energy Metabolism	0.1972	0.1655	0.1443	0.1456	0.1568
-Cell Motility	-Energy Metabolism	0.5764	0.3328	0.3037	0.3247	0.2758
-Cell Growth and Death	-Energy Metabolism	0.061	0.06162	0.0579	0.06629	0.08189
-Cell Communication	-Energy Metabolism	0	0	0	0	0
Metabolism	-Energy Metabolism	24.9	21.23	19.42	19.95	20.2
-Membrane Transport	-Energy Metabolism	5.323	4.042	3.551	3.229	2.763
-Central Carbon Metabolism	-Energy Metabolism	9.109	7.249	6.313	6.107	5.901
-Energy Metabolism	-Energy Metabolism	1	1	1	1	1
-Biosynthesis	-Energy Metabolism	6.904	6.742	6.674	7.817	8.57
-Other Enzymes	-Energy Metabolism	2.559	2.199	1.88	1.794	1.964
Organismal Systems	-Energy Metabolism	0	0	0	0	0
-Immune System	-Energy Metabolism	0	0	0	0	0
-Endocrine System	-Energy Metabolism	0	0	0	0	0
-Circulatory System	-Energy Metabolism	0	0	0	0	0
-Digestive System	-Energy Metabolism	0	0	0	0	0
-Excretory System	-Energy Metabolism	0	0	0	0	0
-Nervous System	-Energy Metabolism	0	0	0	0	0
-Sensory System	-Energy Metabolism	0	0	0	0	0
-Development	-Energy Metabolism	0	0	0	0	0
-Environmental Adaptation	-Energy Metabolism	0	0	0	0	0
Human Diseases	-Energy Metabolism	0	0	0	0	0
-Cancers	-Energy Metabolism	0	0	0	0	0
-Immune System Diseases	-Energy Metabolism	0	0	0	0	0
-Neurodegenerative Diseases	-Energy Metabolism	0	0	0	0	0
-Cardiovascular Diseases	-Energy Metabolism	0	0	0	0	0
-Infectious Diseases	-Energy Metabolism	0	0	0	0	0
Not Mapped	-Energy Metabolism	5.351	4.034	3.543	3.478	3.717
-Not Mapped	-Energy Metabolism	5.351	4.034	3.543	3.478	3.717
TOTAL	-Biosynthesis	7.448	6.595	6.409	5.83	5.81
MAPPED	-Biosynthesis	6.673	5.997	5.878	5.385	5.376
Genetic Information Processing	-Biosynthesis	2.845	2.695	2.835	2.717	2.916
-Transcription	-Biosynthesis	0.2904	0.2679	0.247	0.201	0.1977
-Translation	-Biosynthesis	1.754	1.703	1.899	1.915	2.123
-Folding, Sorting and Degradation	-Biosynthesis	0.6054	0.5549	0.5363	0.4769	0.4801
-DNA Maintenance	-Biosynthesis	0.1954	0.1692	0.1525	0.1239	0.1153
-RNA Family	-Biosynthesis	7.394e-07	5.472e-07	3.988e-07	3.131e-07	2.774e-07
Environmental Information Processing	-Biosynthesis	0.09642	0.06755	0.05604	0.04701	0.04226
-Signal Transduction	-Biosynthesis	0.09584	0.06755	0.05603	0.04701	0.04226
-Signaling Molecules and Interaction	-Biosynthesis	0.0005826	2.189e-06	1.595e-06	1.252e-06	1.11e-06
Cellular Processes	-Biosynthesis	0.1254	0.08472	0.07711	0.06963	0.06099
-Hemoglobin	-Biosynthesis	0	0	0	0	0
-Vesicular Transport	-Biosynthesis	0.004473	0.001675	0.001303	0.0009882	0.0009519
-Cytoskeleton	-Biosynthesis	0.02857	0.02455	0.02163	0.01862	0.0183
-Cell Motility	-Biosynthesis	0.08349	0.04936	0.0455	0.04154	0.03218
-Cell Growth and Death	-Biosynthesis	0.008836	0.009141	0.008677	0.00848	0.009555
-Cell Communication	-Biosynthesis	0	0	0	0	0
Metabolism	-Biosynthesis	3.606	3.149	2.91	2.552	2.357
-Membrane Transport	-Biosynthesis	0.771	0.5995	0.5321	0.4131	0.3224
-Central Carbon Metabolism	-Biosynthesis	1.319	1.075	0.946	0.7812	0.6885
-Energy Metabolism	-Biosynthesis	0.1448	0.1483	0.1498	0.1279	0.1167
-Biosynthesis	-Biosynthesis	1	1	1	1	1
-Other Enzymes	-Biosynthesis	0.3707	0.3262	0.2817	0.2295	0.2292
Organismal Systems	-Biosynthesis	0	0	0	0	0
-Immune System	-Biosynthesis	0	0	0	0	0
-Endocrine System	-Biosynthesis	0	0	0	0	0
-Circulatory System	-Biosynthesis	0	0	0	0	0
-Digestive System	-Biosynthesis	0	0	0	0	0
-Excretory System	-Biosynthesis	0	0	0	0	0
-Nervous System	-Biosynthesis	0	0	0	0	0
-Sensory System	-Biosynthesis	0	0	0	0	0
-Development	-Biosynthesis	0	0	0	0	0
-Environmental Adaptation	-Biosynthesis	0	0	0	0	0
Human Diseases	-Biosynthesis	0	0	0	0	0
-Cancers	-Biosynthesis	0	0	0	0	0
-Immune System Diseases	-Biosynthesis	0	0	0	0	0
-Neurodegenerative Diseases	-Biosynthesis	0	0	0	0	0
-Cardiovascular Diseases	-Biosynthesis	0	0	0	0	0
-Infectious Diseases	-Biosynthesis	0	0	0	0	0
Not Mapped	-Biosynthesis	0.7751	0.5984	0.5308	0.4449	0.4337
-Not Mapped	-Biosynthesis	0.7751	0.5984	0.5308	0.4449	0.4337
TOTAL	-Other Enzymes	20.09	20.22	22.75	25.4	25.35
MAPPED	-Other Enzymes	18	18.39	20.87	23.46	23.46
Genetic Information Processing	-Other Enzymes	7.675	8.263	10.07	11.84	12.72
-Transcription	-Other Enzymes	0.7834	0.8213	0.8771	0.8758	0.8624
-Translation	-Other Enzymes	4.731	5.222	6.743	8.343	9.263
-Folding, Sorting and Degradation	-Other Enzymes	1.633	1.701	1.904	2.078	2.095
-DNA Maintenance	-Other Enzymes	0.5272	0.5189	0.5414	0.5398	0.503
-RNA Family	-Other Enzymes	1.995e-06	1.678e-06	1.416e-06	1.364e-06	1.211e-06
Environmental Information Processing	-Other Enzymes	0.2601	0.2071	0.1989	0.2048	0.1844
-Signal Transduction	-Other Enzymes	0.2586	0.2071	0.1989	0.2048	0.1844
-Signaling Molecules and Interaction	-Other Enzymes	0.001572	6.711e-06	5.664e-06	5.456e-06	4.842e-06
Cellular Processes	-Other Enzymes	0.3382	0.2598	0.2738	0.3034	0.2661
-Hemoglobin	-Other Enzymes	0	0	0	0	0
-Vesicular Transport	-Other Enzymes	0.01207	0.005135	0.004624	0.004305	0.004153
-Cytoskeleton	-Other Enzymes	0.07707	0.07526	0.07679	0.08114	0.07984
-Cell Motility	-Other Enzymes	0.2252	0.1513	0.1615	0.181	0.1404
-Cell Growth and Death	-Other Enzymes	0.02384	0.02803	0.0308	0.03695	0.04169
-Cell Communication	-Other Enzymes	0	0	0	0	0
Metabolism	-Other Enzymes	9.728	9.656	10.33	11.12	10.28
-Membrane Transport	-Other Enzymes	2.08	1.838	1.889	1.8	1.407
-Central Carbon Metabolism	-Other Enzymes	3.559	3.297	3.358	3.404	3.004
-Energy Metabolism	-Other Enzymes	0.3907	0.4548	0.532	0.5573	0.5091
-Biosynthesis	-Other Enzymes	2.698	3.066	3.55	4.357	4.363
-Other Enzymes	-Other Enzymes	1	1	1	1	1
Organismal Systems	-Other Enzymes	0	0	0	0	0
-Immune System	-Other Enzymes	0	0	0	0	0
-Endocrine System	-Other Enzymes	0	0	0	0	0
-Circulatory System	-Other Enzymes	0	0	0	0	0
-Digestive System	-Other Enzymes	0	0	0	0	0
-Excretory System	-Other Enzymes	0	0	0	0	0
-Nervous System	-Other Enzymes	0	0	0	0	0
-Sensory System	-Other Enzymes	0	0	0	0	0
-Development	-Other Enzymes	0	0	0	0	0
-Environmental Adaptation	-Other Enzymes	0	0	0	0	0
Human Diseases	-Other Enzymes	0	0	0	0	0
-Cancers	-Other Enzymes	0	0	0	0	0
-Immune System Diseases	-Other Enzymes	0	0	0	0	0
-Neurodegenerative Diseases	-Other Enzymes	0	0	0	0	0
-Cardiovascular Diseases	-Other Enzymes	0	0	0	0	0
-Infectious Diseases	-Other Enzymes	0	0	0	0	0
Not Mapped	-Other Enzymes	2.091	1.835	1.885	1.938	1.892
-Not Mapped	-Other Enzymes	2.091	1.835	1.885	1.938	1.892
TOTAL	Organismal Systems	Inf	Inf	Inf	Inf	Inf
MAPPED	Organismal Systems	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Transcription	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Translation	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-RNA Family	Organismal Systems	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	Organismal Systems	Inf	Inf	Inf	Inf	Inf
Cellular Processes	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Cell Motility	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Cell Communication	Organismal Systems	NaN	NaN	NaN	NaN	NaN
Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	Organismal Systems	Inf	Inf	Inf	Inf	Inf
Organismal Systems	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Immune System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Endocrine System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Circulatory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Digestive System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Excretory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Nervous System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Sensory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Development	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	Organismal Systems	NaN	NaN	NaN	NaN	NaN
Human Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Cancers	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN
Not Mapped	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Not Mapped	Organismal Systems	Inf	Inf	Inf	Inf	Inf
TOTAL	-Immune System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Immune System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Immune System	Inf	Inf	Inf	Inf	Inf
-Translation	-Immune System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Immune System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Immune System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Immune System	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Immune System	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Immune System	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Immune System	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Immune System	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Immune System	NaN	NaN	NaN	NaN	NaN
Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Immune System	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Immune System	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Immune System	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Immune System	NaN	NaN	NaN	NaN	NaN
-Immune System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Development	-Immune System	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Immune System	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
-Cancers	-Immune System	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Immune System	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Immune System	Inf	Inf	Inf	Inf	Inf
TOTAL	-Endocrine System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Endocrine System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Translation	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Endocrine System	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Endocrine System	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Endocrine System	NaN	NaN	NaN	NaN	NaN
Metabolism	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Endocrine System	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Immune System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Development	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Endocrine System	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Cancers	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Endocrine System	Inf	Inf	Inf	Inf	Inf
TOTAL	-Circulatory System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Circulatory System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Translation	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Circulatory System	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Circulatory System	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Circulatory System	NaN	NaN	NaN	NaN	NaN
Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Circulatory System	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Immune System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Development	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Circulatory System	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Cancers	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Circulatory System	Inf	Inf	Inf	Inf	Inf
TOTAL	-Digestive System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Digestive System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Translation	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Digestive System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Digestive System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Digestive System	Inf	Inf	Inf	Inf	Inf
