Numerator	Denominator	eco Valgepea 2013 11	eco Valgepea 2013 21	eco Valgepea 2013 31	eco Valgepea 2013 40	eco Valgepea 2013 48
-Membrane Transport	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Immune System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Development	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Cell Communication	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Cancers	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Cell Communication	Inf	Inf	Inf	Inf	Inf
TOTAL	Metabolism	2.778	2.436	2.466	2.432	2.475
MAPPED	Metabolism	2.447	2.18	2.226	2.208	2.247
Genetic Information Processing	Metabolism	0.518	0.5	0.5628	0.5931	0.6629
-Transcription	Metabolism	0.02566	0.02536	0.0274	0.02751	0.02997
-Translation	Metabolism	0.3798	0.3737	0.4356	0.4712	0.5382
-Folding, Sorting and Degradation	Metabolism	0.08289	0.07359	0.07389	0.07027	0.07067
-DNA Maintenance	Metabolism	0.03963	0.03694	0.0363	0.03367	0.03567
-RNA Family	Metabolism	0	0	0	0	0
Environmental Information Processing	Metabolism	0.03283	0.03024	0.02742	0.02429	0.02133
-Signal Transduction	Metabolism	0.03283	0.02971	0.02682	0.02372	0.02088
-Signaling Molecules and Interaction	Metabolism	0.0008089	0.000534	0.0005916	0.0005604	0.0004325
Cellular Processes	Metabolism	0.0634	0.03998	0.03998	0.0352	0.02615
-Hemoglobin	Metabolism	0	0	0	0	0
-Vesicular Transport	Metabolism	0.0008284	0.0003532	0.0002913	0.0002458	0.0002473
-Cytoskeleton	Metabolism	0.00571	0.005116	0.004831	0.004423	0.004455
-Cell Motility	Metabolism	0.05547	0.03301	0.03298	0.02795	0.02144
-Cell Growth and Death	Metabolism	0.006495	0.006361	0.006784	0.006427	0.007676
-Cell Communication	Metabolism	0	0	0	0	0
Metabolism	Metabolism	1	1	1	1	1
-Membrane Transport	Metabolism	0.1218	0.1001	0.09632	0.08026	0.06584
-Central Carbon Metabolism	Metabolism	0.4154	0.4137	0.3764	0.3351	0.3214
-Energy Metabolism	Metabolism	0.09044	0.09195	0.08964	0.07634	0.07395
-Biosynthesis	Metabolism	0.302	0.3145	0.3476	0.4043	0.4391
-Other Enzymes	Metabolism	0.2356	0.2443	0.2275	0.246	0.2477
Organismal Systems	Metabolism	0.01963	2.34e-07	1.812e-07	1.583e-07	1.465e-07
-Immune System	Metabolism	0	0	0	0	0
-Endocrine System	Metabolism	0	0	0	0	0
-Circulatory System	Metabolism	0	0	0	0	0
-Digestive System	Metabolism	0	0	0	0	0
-Excretory System	Metabolism	0	0	0	0	0
-Nervous System	Metabolism	0	0	0	0	0
-Sensory System	Metabolism	0	0	0	0	0
-Development	Metabolism	0	0	0	0	0
-Environmental Adaptation	Metabolism	0.01963	2.34e-07	1.812e-07	1.583e-07	1.465e-07
Human Diseases	Metabolism	0.007906	0.001813	0.002046	0.002242	0.002713
-Cancers	Metabolism	0.005678	2.352e-07	1.815e-07	1.591e-07	1.469e-07
-Immune System Diseases	Metabolism	3.167e-07	2.33e-07	1.803e-07	1.581e-07	1.465e-07
-Neurodegenerative Diseases	Metabolism	0	0	0	0	0
-Cardiovascular Diseases	Metabolism	0	0	0	0	0
-Metabolic Diseases	Metabolism	0	0	0	0	0
-Infectious Diseases	Metabolism	0.002287	0.001813	0.002046	0.002242	0.002713
Not Mapped	Metabolism	0.3312	0.2554	0.2403	0.224	0.228
-Not Mapped	Metabolism	0.3312	0.2554	0.2403	0.224	0.228
TOTAL	-Membrane Transport	38.32	43.82	47.24	53.2	56.22
MAPPED	-Membrane Transport	33.76	39.23	42.64	48.3	51.04
Genetic Information Processing	-Membrane Transport	7.145	8.997	10.78	12.51	14.51
-Transcription	-Membrane Transport	0.2107	0.2525	0.2826	0.342	0.4636
-Translation	-Membrane Transport	5.22	6.724	8.345	10.32	12.23
-Folding, Sorting and Degradation	-Membrane Transport	1.124	1.263	1.344	1.485	1.523
-DNA Maintenance	-Membrane Transport	0.4045	0.4931	0.5046	0.539	0.6545
-RNA Family	-Membrane Transport	0	0	0	0	0
Environmental Information Processing	-Membrane Transport	0.4528	0.5512	0.5349	0.528	0.4809
-Signal Transduction	-Membrane Transport	0.4528	0.5512	0.5349	0.5155	0.4708
-Signaling Molecules and Interaction	-Membrane Transport	0.009663	0.00794	0.009055	0.01036	0.009607
Cellular Processes	-Membrane Transport	0.8506	0.6896	0.7255	0.7869	0.6354
-Hemoglobin	-Membrane Transport	0	0	0	0	0
-Vesicular Transport	-Membrane Transport	0.01143	0.006356	0.005581	0.005378	0.005616
-Cytoskeleton	-Membrane Transport	0.07965	0.09936	0.09255	0.1066	0.128
-Cell Motility	-Membrane Transport	0.7604	0.5912	0.6274	0.5832	0.4643
-Cell Growth and Death	-Membrane Transport	0.06378	0.07116	0.08127	0.1002	0.1325
-Cell Communication	-Membrane Transport	0	0	0	0	0
Metabolism	-Membrane Transport	13.79	17.99	19.16	22.27	23.29
-Membrane Transport	-Membrane Transport	1	1	1	1	1
-Central Carbon Metabolism	-Membrane Transport	5.472	7.324	7.025	7.121	7.028
-Energy Metabolism	-Membrane Transport	1.248	1.604	1.683	1.736	1.749
-Biosynthesis	-Membrane Transport	3.322	4.534	5.116	7.294	9.839
-Other Enzymes	-Membrane Transport	2.553	3.42	3.441	4.16	4.851
Organismal Systems	-Membrane Transport	0.1887	2.387e-06	1.915e-06	2.017e-06	2.291e-06
-Immune System	-Membrane Transport	0	0	0	0	0
-Endocrine System	-Membrane Transport	0	0	0	0	0
-Circulatory System	-Membrane Transport	0	0	0	0	0
-Digestive System	-Membrane Transport	0	0	0	0	0
-Excretory System	-Membrane Transport	0	0	0	0	0
-Nervous System	-Membrane Transport	0	0	0	0	0
-Sensory System	-Membrane Transport	0	0	0	0	0
-Development	-Membrane Transport	0	0	0	0	0
-Environmental Adaptation	-Membrane Transport	0.1887	2.387e-06	1.915e-06	2.017e-06	2.291e-06
Human Diseases	-Membrane Transport	0.08465	0.01884	0.02173	0.02875	0.04383
-Cancers	-Membrane Transport	0.0602	3.204e-06	2.523e-06	2.533e-06	2.689e-06
-Immune System Diseases	-Membrane Transport	3.056e-06	2.422e-06	1.898e-06	1.971e-06	2.265e-06
-Neurodegenerative Diseases	-Membrane Transport	0	0	0	0	0
-Cardiovascular Diseases	-Membrane Transport	0	0	0	0	0
-Metabolic Diseases	-Membrane Transport	0	0	0	0	0
-Infectious Diseases	-Membrane Transport	0.02006	0.01884	0.02173	0.02875	0.04383
Not Mapped	-Membrane Transport	4.569	4.595	4.602	4.9	5.177
-Not Mapped	-Membrane Transport	4.569	4.595	4.602	4.9	5.177
TOTAL	-Central Carbon Metabolism	8.087	7.16	7.53	7.936	8.468
MAPPED	-Central Carbon Metabolism	7.123	6.409	6.797	7.205	7.688
Genetic Information Processing	-Central Carbon Metabolism	1.488	1.447	1.692	1.904	2.224
-Transcription	-Central Carbon Metabolism	0.06945	0.0688	0.07809	0.08526	0.09687
-Translation	-Central Carbon Metabolism	1.107	1.101	1.332	1.539	1.842
-Folding, Sorting and Degradation	-Central Carbon Metabolism	0.2223	0.1993	0.2053	0.2097	0.2199
-DNA Maintenance	-Central Carbon Metabolism	0.1084	0.1047	0.1086	0.1056	0.1156
-RNA Family	-Central Carbon Metabolism	0	0	0	0	0
Environmental Information Processing	-Central Carbon Metabolism	0.09682	0.08693	0.08132	0.0769	0.07091
-Signal Transduction	-Central Carbon Metabolism	0.0944	0.08693	0.08132	0.0769	0.07091
-Signaling Molecules and Interaction	-Central Carbon Metabolism	0.002167	0.001486	0.001711	0.001752	0.001433
Cellular Processes	-Central Carbon Metabolism	0.1881	0.1222	0.1259	0.1121	0.08441
-Hemoglobin	-Central Carbon Metabolism	0	0	0	0	0
-Vesicular Transport	-Central Carbon Metabolism	0.002411	0.001038	0.0008895	0.0008021	0.0008459
-Cytoskeleton	-Central Carbon Metabolism	0.01456	0.01357	0.01284	0.01325	0.01438
-Cell Motility	-Central Carbon Metabolism	0.1646	0.1009	0.1038	0.0837	0.06923
-Cell Growth and Death	-Central Carbon Metabolism	0.01758	0.01726	0.01934	0.01992	0.02473
-Cell Communication	-Central Carbon Metabolism	0	0	0	0	0
Metabolism	-Central Carbon Metabolism	2.967	3.057	3.149	3.331	3.449
-Membrane Transport	-Central Carbon Metabolism	0.3296	0.2746	0.2783	0.2502	0.2115
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.2351	0.2558	0.2607	0.2438	0.2387
-Biosynthesis	-Central Carbon Metabolism	0.826	0.8733	1.012	1.271	1.445
-Other Enzymes	-Central Carbon Metabolism	0.6992	0.7467	0.7163	0.7367	0.7846
Organismal Systems	-Central Carbon Metabolism	0.05521	6.835e-07	5.43e-07	4.961e-07	4.792e-07
-Immune System	-Central Carbon Metabolism	0	0	0	0	0
-Endocrine System	-Central Carbon Metabolism	0	0	0	0	0
-Circulatory System	-Central Carbon Metabolism	0	0	0	0	0
-Digestive System	-Central Carbon Metabolism	0	0	0	0	0
-Excretory System	-Central Carbon Metabolism	0	0	0	0	0
-Nervous System	-Central Carbon Metabolism	0	0	0	0	0
-Sensory System	-Central Carbon Metabolism	0	0	0	0	0
-Development	-Central Carbon Metabolism	0	0	0	0	0
-Environmental Adaptation	-Central Carbon Metabolism	0.05521	6.835e-07	5.43e-07	4.961e-07	4.792e-07
Human Diseases	-Central Carbon Metabolism	0.02041	0.005319	0.006163	0.007184	0.009198
-Cancers	-Central Carbon Metabolism	0.01547	6.644e-07	5.312e-07	4.981e-07	4.848e-07
-Immune System Diseases	-Central Carbon Metabolism	8.661e-07	6.407e-07	5.193e-07	4.925e-07	4.747e-07
-Neurodegenerative Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Cardiovascular Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Metabolic Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Infectious Diseases	-Central Carbon Metabolism	0.006478	0.005318	0.006162	0.007183	0.009198
Not Mapped	-Central Carbon Metabolism	0.964	0.7508	0.7336	0.7309	0.7799
-Not Mapped	-Central Carbon Metabolism	0.964	0.7508	0.7336	0.7309	0.7799
TOTAL	-Energy Metabolism	93.94	81.93	77.33	78.7	88.51
MAPPED	-Energy Metabolism	82.74	73.34	69.8	71.45	80.36
Genetic Information Processing	-Energy Metabolism	17.58	16.81	17.66	19	23.6
-Transcription	-Energy Metabolism	0.6693	0.7388	0.7599	0.7894	0.906
-Translation	-Energy Metabolism	12.71	12.49	13.57	15.16	19.12
-Folding, Sorting and Degradation	-Energy Metabolism	3.112	2.695	2.517	2.359	2.694
-DNA Maintenance	-Energy Metabolism	0.9513	0.8655	0.7637	0.7424	0.8928
-RNA Family	-Energy Metabolism	0	0	0	0	0
Environmental Information Processing	-Energy Metabolism	1.069	0.9946	0.8352	0.7626	0.7412
-Signal Transduction	-Energy Metabolism	1.069	0.9946	0.8352	0.7626	0.7412
-Signaling Molecules and Interaction	-Energy Metabolism	0.008851	0.005807	0.006563	0.007188	0.005759
Cellular Processes	-Energy Metabolism	0.8387	0.4611	0.446	0.4597	0.4496
-Hemoglobin	-Energy Metabolism	0	0	0	0	0
-Vesicular Transport	-Energy Metabolism	0.02801	0.01188	0.009135	0.007955	0.008842
-Cytoskeleton	-Energy Metabolism	0.1439	0.1213	0.1082	0.1187	0.1428
-Cell Motility	-Energy Metabolism	0.6783	0.3686	0.3727	0.3661	0.29
-Cell Growth and Death	-Energy Metabolism	0.1406	0.134	0.1325	0.1354	0.1707
-Cell Communication	-Energy Metabolism	0	0	0	0	0
Metabolism	-Energy Metabolism	34.86	34.68	32.29	33.38	36.48
-Membrane Transport	-Energy Metabolism	3.968	3.368	3.067	2.679	2.402
-Central Carbon Metabolism	-Energy Metabolism	14.64	15.5	13.18	11.47	11.32
-Energy Metabolism	-Energy Metabolism	1	1	1	1	1
-Biosynthesis	-Energy Metabolism	8.414	10.09	10.23	11.91	12.75
-Other Enzymes	-Energy Metabolism	5.929	6.568	6.693	7.649	9.037
Organismal Systems	-Energy Metabolism	0.566	7.795e-06	5.462e-06	5.247e-06	5.019e-06
-Immune System	-Energy Metabolism	0	0	0	0	0
-Endocrine System	-Energy Metabolism	0	0	0	0	0
-Circulatory System	-Energy Metabolism	0	0	0	0	0
-Digestive System	-Energy Metabolism	0	0	0	0	0
-Excretory System	-Energy Metabolism	0	0	0	0	0
-Nervous System	-Energy Metabolism	0	0	0	0	0
-Sensory System	-Energy Metabolism	0	0	0	0	0
-Development	-Energy Metabolism	0	0	0	0	0
-Environmental Adaptation	-Energy Metabolism	0.566	7.795e-06	5.462e-06	5.247e-06	5.019e-06
Human Diseases	-Energy Metabolism	0.1376	0.06287	0.06608	0.07092	0.09903
-Cancers	-Energy Metabolism	0.1019	4.008e-06	2.877e-06	2.821e-06	3.005e-06
-Immune System Diseases	-Energy Metabolism	7.557e-06	5.406e-06	3.776e-06	3.384e-06	3.508e-06
-Neurodegenerative Diseases	-Energy Metabolism	0	0	0	0	0
-Cardiovascular Diseases	-Energy Metabolism	0	0	0	0	0
-Metabolic Diseases	-Energy Metabolism	0	0	0	0	0
-Infectious Diseases	-Energy Metabolism	0.07959	0.06286	0.06607	0.07092	0.09903
Not Mapped	-Energy Metabolism	11.2	8.59	7.534	7.248	8.152
-Not Mapped	-Energy Metabolism	11.2	8.59	7.534	7.248	8.152
TOTAL	-Biosynthesis	11.54	9.665	9.255	8.352	7.521
MAPPED	-Biosynthesis	10.16	8.652	8.353	7.583	6.829
Genetic Information Processing	-Biosynthesis	2.151	1.984	2.114	2.009	1.975
-Transcription	-Biosynthesis	0.09844	0.09184	0.09695	0.08789	0.08267
-Translation	-Biosynthesis	1.571	1.483	1.631	1.608	1.633
-Folding, Sorting and Degradation	-Biosynthesis	0.3591	0.3028	0.285	0.2443	0.2113
-DNA Maintenance	-Biosynthesis	0.154	0.1405	0.128	0.1045	0.09468
-RNA Family	-Biosynthesis	0	0	0	0	0
Environmental Information Processing	-Biosynthesis	0.1363	0.121	0.102	0.08113	0.06329
-Signal Transduction	-Biosynthesis	0.1363	0.121	0.102	0.08113	0.06329
-Signaling Molecules and Interaction	-Biosynthesis	0.00257	0.00161	0.001612	0.001321	0.0009543
Cellular Processes	-Biosynthesis	0.2526	0.1521	0.1338	0.09949	0.07678
-Hemoglobin	-Biosynthesis	0	0	0	0	0
-Vesicular Transport	-Biosynthesis	0.00344	0.001402	0.001093	0.0008442	0.0007514
-Cytoskeleton	-Biosynthesis	0.02371	0.0203	0.01809	0.01463	0.01315
-Cell Motility	-Biosynthesis	0.221	0.1264	0.1104	0.0795	0.05611
-Cell Growth and Death	-Biosynthesis	0.02406	0.02224	0.02106	0.01674	0.01857
-Cell Communication	-Biosynthesis	0	0	0	0	0
Metabolism	-Biosynthesis	4.152	4.041	3.865	3.523	3.115
-Membrane Transport	-Biosynthesis	0.4776	0.3888	0.3671	0.2768	0.1995
-Central Carbon Metabolism	-Biosynthesis	1.725	1.642	1.409	1.104	0.9141
-Energy Metabolism	-Biosynthesis	0.3669	0.3452	0.3	0.2071	0.1674
-Biosynthesis	-Biosynthesis	1	1	1	1	1
-Other Enzymes	-Biosynthesis	0.9388	0.9111	0.8107	0.8517	0.7715
Organismal Systems	-Biosynthesis	0.07271	8.206e-07	5.674e-07	4.254e-07	3.647e-07
-Immune System	-Biosynthesis	0	0	0	0	0
-Endocrine System	-Biosynthesis	0	0	0	0	0
-Circulatory System	-Biosynthesis	0	0	0	0	0
-Digestive System	-Biosynthesis	0	0	0	0	0
-Excretory System	-Biosynthesis	0	0	0	0	0
-Nervous System	-Biosynthesis	0	0	0	0	0
-Sensory System	-Biosynthesis	0	0	0	0	0
-Development	-Biosynthesis	0	0	0	0	0
-Environmental Adaptation	-Biosynthesis	0.07271	8.206e-07	5.674e-07	4.254e-07	3.647e-07
Human Diseases	-Biosynthesis	0.02936	0.007326	0.007908	0.007897	0.008415
-Cancers	-Biosynthesis	0.02095	8.206e-07	5.674e-07	4.254e-07	3.647e-07
-Immune System Diseases	-Biosynthesis	1.173e-06	8.206e-07	5.674e-07	4.254e-07	3.647e-07
-Neurodegenerative Diseases	-Biosynthesis	0	0	0	0	0
-Cardiovascular Diseases	-Biosynthesis	0	0	0	0	0
-Metabolic Diseases	-Biosynthesis	0	0	0	0	0
-Infectious Diseases	-Biosynthesis	0.009459	0.007325	0.007907	0.007896	0.008415
Not Mapped	-Biosynthesis	1.375	1.013	0.9016	0.7693	0.6927
-Not Mapped	-Biosynthesis	1.375	1.013	0.9016	0.7693	0.6927
TOTAL	-Other Enzymes	15.84	13.08	14.27	15.48	15.88
MAPPED	-Other Enzymes	13.95	11.71	12.88	14.05	14.41
Genetic Information Processing	-Other Enzymes	2.965	2.684	3.178	3.688	4.148
-Transcription	-Other Enzymes	0.1353	0.1276	0.1531	0.1537	0.1686
-Translation	-Other Enzymes	2.144	1.994	2.506	2.981	3.431
-Folding, Sorting and Degradation	-Other Enzymes	0.5233	0.4268	0.4216	0.4354	0.4514
-DNA Maintenance	-Other Enzymes	0.2122	0.2008	0.2173	0.2201	0.2283
-RNA Family	-Other Enzymes	0	0	0	0	0
Environmental Information Processing	-Other Enzymes	0.2076	0.1616	0.1541	0.15	0.133
-Signal Transduction	-Other Enzymes	0.2024	0.1616	0.1541	0.15	0.133
-Signaling Molecules and Interaction	-Other Enzymes	0.003459	0.002209	0.002648	0.002642	0.002086
Cellular Processes	-Other Enzymes	0.341	0.2022	0.1758	0.162	0.138
-Hemoglobin	-Other Enzymes	0	0	0	0	0
-Vesicular Transport	-Other Enzymes	0.004724	0.001897	0.001686	0.001564	0.001586
-Cytoskeleton	-Other Enzymes	0.03482	0.02905	0.02969	0.03097	0.03277
-Cell Motility	-Other Enzymes	0.3048	0.1733	0.1513	0.1294	0.1008
-Cell Growth and Death	-Other Enzymes	0.03372	0.03202	0.03792	0.03922	0.04479
-Cell Communication	-Other Enzymes	0	0	0	0	0
Metabolism	-Other Enzymes	5.879	5.536	6.024	6.588	6.609
-Membrane Transport	-Other Enzymes	0.654	0.5326	0.5496	0.4973	0.4225
-Central Carbon Metabolism	-Other Enzymes	2.392	2.182	2.069	2.095	2.053
-Energy Metabolism	-Other Enzymes	0.5001	0.4702	0.4059	0.3372	0.3043
-Biosynthesis	-Other Enzymes	1.617	1.71	2.094	2.664	2.902
-Other Enzymes	-Other Enzymes	1	1	1	1	1
Organismal Systems	-Other Enzymes	0.1035	1.187e-06	1.023e-06	9.738e-07	9.34e-07
-Immune System	-Other Enzymes	0	0	0	0	0
-Endocrine System	-Other Enzymes	0	0	0	0	0
-Circulatory System	-Other Enzymes	0	0	0	0	0
-Digestive System	-Other Enzymes	0	0	0	0	0
-Excretory System	-Other Enzymes	0	0	0	0	0
-Nervous System	-Other Enzymes	0	0	0	0	0
-Sensory System	-Other Enzymes	0	0	0	0	0
-Development	-Other Enzymes	0	0	0	0	0
-Environmental Adaptation	-Other Enzymes	0.1035	1.187e-06	1.023e-06	9.738e-07	9.34e-07
Human Diseases	-Other Enzymes	0.03701	0.00906	0.009872	0.01125	0.01291
-Cancers	-Other Enzymes	0.02951	1.178e-06	1.013e-06	9.585e-07	8.892e-07
-Immune System Diseases	-Other Enzymes	1.696e-06	1.254e-06	8.699e-07	8.313e-07	7.865e-07
-Neurodegenerative Diseases	-Other Enzymes	0	0	0	0	0
-Cardiovascular Diseases	-Other Enzymes	0	0	0	0	0
-Metabolic Diseases	-Other Enzymes	0	0	0	0	0
-Infectious Diseases	-Other Enzymes	0.01202	0.009059	0.009871	0.01125	0.01291
Not Mapped	-Other Enzymes	1.889	1.371	1.39	1.425	1.462
-Not Mapped	-Other Enzymes	1.889	1.371	1.39	1.425	1.462
TOTAL	Organismal Systems	Inf	Inf	Inf	Inf	Inf
MAPPED	Organismal Systems	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Transcription	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Translation	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-RNA Family	Organismal Systems	NaN	NaN	NaN	NaN	NaN
Environmental Information Processing	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	Organismal Systems	NaN	NaN	NaN	NaN	NaN
Cellular Processes	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Cell Motility	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Cell Communication	Organismal Systems	NaN	NaN	NaN	NaN	NaN
Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	Organismal Systems	Inf	Inf	Inf	Inf	Inf
Organismal Systems	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Immune System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Endocrine System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Circulatory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Digestive System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Excretory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Nervous System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Sensory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Development	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	Organismal Systems	NaN	NaN	NaN	NaN	NaN
Human Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Cancers	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN
Not Mapped	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Not Mapped	Organismal Systems	Inf	Inf	Inf	Inf	Inf
TOTAL	-Immune System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Immune System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Immune System	Inf	Inf	Inf	Inf	Inf
-Translation	-Immune System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Immune System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Immune System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Immune System	NaN	NaN	NaN	NaN	NaN
Environmental Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Immune System	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Immune System	NaN	NaN	NaN	NaN	NaN
Cellular Processes	-Immune System	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Immune System	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Immune System	NaN	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Immune System	NaN	NaN	NaN	NaN	NaN
Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Immune System	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Immune System	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Immune System	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Immune System	NaN	NaN	NaN	NaN	NaN
-Immune System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Development	-Immune System	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Immune System	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
-Cancers	-Immune System	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Immune System	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Immune System	Inf	Inf	Inf	Inf	Inf
TOTAL	-Endocrine System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Endocrine System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Translation	-Endocrine System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Endocrine System	Inf	Inf	Inf	Inf	Inf
