Numerator	Denominator	eco Valgepea 2013 11	eco Valgepea 2013 21	eco Valgepea 2013 31	eco Valgepea 2013 40	eco Valgepea 2013 48
-Signal Transduction	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Cytoskeleton	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Cell Communication	NaN	NaN	NaN	NaN	NaN
Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Immune System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Development	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Cell Communication	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cancers	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Cell Communication	Inf	Inf	Inf	Inf	Inf
TOTAL	Metabolism	2.007	2.036	2.144	2.236	2.394
MAPPED	Metabolism	1.798	1.852	1.967	2.066	2.215
Genetic Information Processing	Metabolism	0.7226	0.7826	0.898	0.993	1.15
-Transcription	Metabolism	0.06737	0.07032	0.06923	0.06355	0.06649
-Translation	Metabolism	0.4716	0.5249	0.6333	0.7314	0.867
-Folding, Sorting and Degradation	Metabolism	0.1331	0.1392	0.145	0.15	0.1637
-DNA Maintenance	Metabolism	0.06054	0.06045	0.05877	0.05494	0.05666
-RNA Family	Metabolism	3.182e-06	2.701e-06	2.13e-06	1.916e-06	1.816e-06
Environmental Information Processing	Metabolism	0.02654	0.02398	0.02084	0.01959	0.01917
-Signal Transduction	Metabolism	0.02608	0.02398	0.02084	0.01959	0.01917
-Signaling Molecules and Interaction	Metabolism	0.0001592	6.849e-07	5.4e-07	4.862e-07	4.619e-07
Cellular Processes	Metabolism	0.03574	0.02614	0.02602	0.02693	0.02535
-Hemoglobin	Metabolism	0	0	0	0	0
-Vesicular Transport	Metabolism	0.001053	0.000514	0.000433	0.0003765	0.0003895
-Cytoskeleton	Metabolism	0.007698	0.007579	0.007237	0.007144	0.007541
-Cell Motility	Metabolism	0.02522	0.01524	0.01519	0.01588	0.01317
-Cell Growth and Death	Metabolism	0.00295	0.00354	0.00388	0.004293	0.005227
-Cell Communication	Metabolism	0	0	0	0	0
Metabolism	Metabolism	1	1	1	1	1
-Membrane Transport	Metabolism	0.2057	0.1837	0.1773	0.1592	0.1386
-Central Carbon Metabolism	Metabolism	0.2403	0.2166	0.2075	0.1926	0.1819
-Energy Metabolism	Metabolism	0.06851	0.08102	0.0852	0.08193	0.08108
-Biosynthesis	Metabolism	0.2318	0.2674	0.2887	0.3316	0.3577
-Other Enzymes	Metabolism	0.3488	0.3563	0.3454	0.3364	0.3544
Organismal Systems	Metabolism	0.001783	0.001797	0.001587	0.001233	0.0009215
-Immune System	Metabolism	0	0	0	0	0
-Endocrine System	Metabolism	0.001772	0.001788	0.001579	0.001226	0.0009171
-Circulatory System	Metabolism	0	0	0	0	0
-Digestive System	Metabolism	0	0	0	0	0
-Excretory System	Metabolism	0	0	0	0	0
-Nervous System	Metabolism	1.969e-07	1.653e-07	1.302e-07	1.166e-07	1.115e-07
-Sensory System	Metabolism	0	0	0	0	0
-Development	Metabolism	0	0	0	0	0
-Environmental Adaptation	Metabolism	0	0	0	0	0
Human Diseases	Metabolism	0.03355	0.03661	0.04009	0.04427	0.03728
-Cancers	Metabolism	0.002854	0.0001244	0.0001116	0.0001004	0.0001092
-Immune System Diseases	Metabolism	0.0003168	0.0003023	0.0002255	0.0001761	0.0001465
-Neurodegenerative Diseases	Metabolism	0.01273	0.01754	0.02002	0.0247	0.01829
-Cardiovascular Diseases	Metabolism	0	0	0	0	0
-Metabolic Diseases	Metabolism	0.008877	0.008335	0.008211	0.007577	0.007138
-Infectious Diseases	Metabolism	0.01799	0.01669	0.01711	0.017	0.01674
Not Mapped	Metabolism	0.2089	0.1848	0.1776	0.1707	0.1787
-Not Mapped	Metabolism	0.2089	0.1848	0.1776	0.1707	0.1787
TOTAL	-Membrane Transport	11.31	12.29	13.52	15.58	19.17
MAPPED	-Membrane Transport	10.13	11.18	12.4	14.39	17.74
Genetic Information Processing	-Membrane Transport	4.052	4.731	5.652	6.903	9.14
-Transcription	-Membrane Transport	0.347	0.4148	0.4269	0.4441	0.5419
-Translation	-Membrane Transport	2.641	3.167	4	5.108	6.966
-Folding, Sorting and Degradation	-Membrane Transport	0.7206	0.8292	0.9041	1.033	1.281
-DNA Maintenance	-Membrane Transport	0.3112	0.3477	0.3581	0.3727	0.4436
-RNA Family	-Membrane Transport	1.526e-05	1.414e-05	1.154e-05	1.158e-05	1.29e-05
Environmental Information Processing	-Membrane Transport	0.1365	0.1319	0.12	0.1272	0.1462
-Signal Transduction	-Membrane Transport	0.1341	0.1307	0.1186	0.1272	0.1447
-Signaling Molecules and Interaction	-Membrane Transport	0.0009677	4.327e-06	3.635e-06	3.64e-06	3.996e-06
Cellular Processes	-Membrane Transport	0.1808	0.1423	0.148	0.1727	0.1983
-Hemoglobin	-Membrane Transport	0	0	0	0	0
-Vesicular Transport	-Membrane Transport	0.005506	0.0028	0.002442	0.002364	0.002852
-Cytoskeleton	-Membrane Transport	0.04338	0.04575	0.04564	0.04976	0.06039
-Cell Motility	-Membrane Transport	0.1275	0.08222	0.0855	0.1005	0.09809
-Cell Growth and Death	-Membrane Transport	0.01661	0.0205	0.02392	0.02857	0.04029
-Cell Communication	-Membrane Transport	0	0	0	0	0
Metabolism	-Membrane Transport	5.763	5.991	6.372	7.088	8.237
-Membrane Transport	-Membrane Transport	1	1	1	1	1
-Central Carbon Metabolism	-Membrane Transport	1.242	1.253	1.213	1.241	1.444
-Energy Metabolism	-Membrane Transport	0.3464	0.4687	0.5198	0.5495	0.6314
-Biosynthesis	-Membrane Transport	1.298	1.594	1.795	2.203	2.736
-Other Enzymes	-Membrane Transport	1.897	2.021	2.108	2.38	2.813
Organismal Systems	-Membrane Transport	0.009288	0.009943	0.009185	0.007921	0.007044
-Immune System	-Membrane Transport	0	0	0	0	0
-Endocrine System	-Membrane Transport	0.009007	0.009754	0.009185	0.007904	0.007044
-Circulatory System	-Membrane Transport	0	0	0	0	0
-Digestive System	-Membrane Transport	0	0	0	0	0
-Excretory System	-Membrane Transport	0	0	0	0	0
-Nervous System	-Membrane Transport	9.947e-07	9.151e-07	7.479e-07	7.493e-07	8.315e-07
-Sensory System	-Membrane Transport	0	0	0	0	0
-Development	-Membrane Transport	0	0	0	0	0
-Environmental Adaptation	-Membrane Transport	0	0	0	0	0
Human Diseases	-Membrane Transport	0.1696	0.2031	0.2281	0.2791	0.2751
-Cancers	-Membrane Transport	0.01496	0.000688	0.0006379	0.0006335	0.0007982
-Immune System Diseases	-Membrane Transport	0.001634	0.001641	0.001274	0.001117	0.001091
-Neurodegenerative Diseases	-Membrane Transport	0.06547	0.1059	0.1263	0.172	0.1445
-Cardiovascular Diseases	-Membrane Transport	0	0	0	0	0
-Metabolic Diseases	-Membrane Transport	0.04377	0.04738	0.04908	0.04978	0.05712
-Infectious Diseases	-Membrane Transport	0.08745	0.09085	0.09737	0.109	0.1254
Not Mapped	-Membrane Transport	1.177	1.115	1.12	1.189	1.431
-Not Mapped	-Membrane Transport	1.177	1.115	1.12	1.189	1.431
TOTAL	-Central Carbon Metabolism	10.44	12.32	13.35	14.46	16.41
MAPPED	-Central Carbon Metabolism	9.35	11.2	12.24	13.35	15.18
Genetic Information Processing	-Central Carbon Metabolism	3.702	4.718	5.54	6.28	7.712
-Transcription	-Central Carbon Metabolism	0.3404	0.4092	0.3921	0.3865	0.4444
-Translation	-Central Carbon Metabolism	2.442	3.181	3.951	4.729	5.965
-Folding, Sorting and Degradation	-Central Carbon Metabolism	0.6637	0.7957	0.8319	0.8945	1.015
-DNA Maintenance	-Central Carbon Metabolism	0.2902	0.3646	0.366	0.3491	0.3573
-RNA Family	-Central Carbon Metabolism	1.362e-05	1.328e-05	1.076e-05	9.977e-06	1.034e-05
Environmental Information Processing	-Central Carbon Metabolism	0.118	0.1246	0.108	0.1129	0.1201
-Signal Transduction	-Central Carbon Metabolism	0.1174	0.1246	0.108	0.1129	0.1201
-Signaling Molecules and Interaction	-Central Carbon Metabolism	0.0008345	4.426e-06	3.423e-06	3.106e-06	3.181e-06
Cellular Processes	-Central Carbon Metabolism	0.1806	0.1564	0.16	0.1724	0.1701
-Hemoglobin	-Central Carbon Metabolism	0	0	0	0	0
-Vesicular Transport	-Central Carbon Metabolism	0.004434	0.002045	0.00183	0.001746	0.001958
-Cytoskeleton	-Central Carbon Metabolism	0.04003	0.04584	0.04504	0.04618	0.05168
-Cell Motility	-Central Carbon Metabolism	0.1261	0.09186	0.09446	0.1009	0.08657
-Cell Growth and Death	-Central Carbon Metabolism	0.01514	0.02153	0.02421	0.02718	0.03434
-Cell Communication	-Central Carbon Metabolism	0	0	0	0	0
Metabolism	-Central Carbon Metabolism	5.295	6.102	6.286	6.526	6.886
-Membrane Transport	-Central Carbon Metabolism	1.056	1.152	1.136	1.038	0.897
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.3501	0.472	0.4643	0.4887	0.5572
-Biosynthesis	-Central Carbon Metabolism	1.089	1.531	1.614	2.106	2.191
-Other Enzymes	-Central Carbon Metabolism	1.876	2.067	2.048	2.118	2.369
Organismal Systems	-Central Carbon Metabolism	0.009382	0.01042	0.009214	0.007498	0.006159
-Immune System	-Central Carbon Metabolism	0	0	0	0	0
-Endocrine System	-Central Carbon Metabolism	0.009382	0.01042	0.009214	0.007498	0.006158
-Circulatory System	-Central Carbon Metabolism	0	0	0	0	0
-Digestive System	-Central Carbon Metabolism	0	0	0	0	0
-Excretory System	-Central Carbon Metabolism	0	0	0	0	0
-Nervous System	-Central Carbon Metabolism	8.359e-07	7.886e-07	6.826e-07	6.815e-07	6.728e-07
-Sensory System	-Central Carbon Metabolism	0	0	0	0	0
-Development	-Central Carbon Metabolism	0	0	0	0	0
-Environmental Adaptation	-Central Carbon Metabolism	0	0	0	0	0
Human Diseases	-Central Carbon Metabolism	0.143	0.175	0.2082	0.2539	0.2226
-Cancers	-Central Carbon Metabolism	0.01452	0.0005835	0.0005734	0.0005724	0.0006459
-Immune System Diseases	-Central Carbon Metabolism	0.001358	0.001833	0.001408	0.001115	0.000933
-Neurodegenerative Diseases	-Central Carbon Metabolism	0.05441	0.08553	0.1089	0.1564	0.1157
-Cardiovascular Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Metabolic Diseases	-Central Carbon Metabolism	0.0382	0.0389	0.04045	0.04291	0.04684
-Infectious Diseases	-Central Carbon Metabolism	0.09233	0.1018	0.1076	0.1088	0.1106
Not Mapped	-Central Carbon Metabolism	1.086	1.117	1.105	1.103	1.225
-Not Mapped	-Central Carbon Metabolism	1.086	1.117	1.105	1.103	1.225
TOTAL	-Energy Metabolism	43.8	36.24	38.41	43.41	51.16
MAPPED	-Energy Metabolism	39.24	32.95	35.23	40.1	47.34
Genetic Information Processing	-Energy Metabolism	15.38	13.61	15.71	19.02	24.39
-Transcription	-Energy Metabolism	1.285	1.204	1.136	1.016	1.279
-Translation	-Energy Metabolism	10.28	9.336	11.37	14.24	18.59
-Folding, Sorting and Degradation	-Energy Metabolism	2.596	2.204	2.364	2.797	3.289
-DNA Maintenance	-Energy Metabolism	1.272	1.03	1.007	1.015	1.021
-RNA Family	-Energy Metabolism	5.874e-05	3.96e-05	3.132e-05	2.953e-05	3.25e-05
Environmental Information Processing	-Energy Metabolism	0.4964	0.412	0.3453	0.324	0.3683
-Signal Transduction	-Energy Metabolism	0.4928	0.412	0.3453	0.3215	0.3645
-Signaling Molecules and Interaction	-Energy Metabolism	0.003585	1.432e-05	1.06e-05	9.425e-06	1.078e-05
Cellular Processes	-Energy Metabolism	0.649	0.38	0.3771	0.4142	0.4684
-Hemoglobin	-Energy Metabolism	0	0	0	0	0
-Vesicular Transport	-Energy Metabolism	0.02307	0.0092	0.007805	0.00726	0.00693
-Cytoskeleton	-Energy Metabolism	0.168	0.1349	0.1296	0.1387	0.1611
-Cell Motility	-Energy Metabolism	0.3922	0.2115	0.201	0.2064	0.2356
-Cell Growth and Death	-Energy Metabolism	0.06457	0.06335	0.0699	0.08273	0.09789
-Cell Communication	-Energy Metabolism	0	0	0	0	0
Metabolism	-Energy Metabolism	21.9	17.89	18.03	19.54	21.98
-Membrane Transport	-Energy Metabolism	3.965	3.286	2.917	2.958	2.668
-Central Carbon Metabolism	-Energy Metabolism	5.202	3.813	3.502	3.67	3.853
-Energy Metabolism	-Energy Metabolism	1	1	1	1	1
-Biosynthesis	-Energy Metabolism	5.076	4.757	5.205	5.998	7.044
-Other Enzymes	-Energy Metabolism	6.554	5.578	5.701	6.016	6.998
Organismal Systems	-Energy Metabolism	0.03007	0.02547	0.02247	0.01967	0.01722
-Immune System	-Energy Metabolism	0	0	0	0	0
-Endocrine System	-Energy Metabolism	0.02739	0.02467	0.02182	0.01947	0.01722
-Circulatory System	-Energy Metabolism	0	0	0	0	0
-Digestive System	-Energy Metabolism	0	0	0	0	0
-Excretory System	-Energy Metabolism	0	0	0	0	0
-Nervous System	-Energy Metabolism	3.025e-06	2.271e-06	1.79e-06	1.72e-06	1.676e-06
-Sensory System	-Energy Metabolism	0	0	0	0	0
-Development	-Energy Metabolism	0	0	0	0	0
-Environmental Adaptation	-Energy Metabolism	0	0	0	0	0
Human Diseases	-Energy Metabolism	0.4961	0.5012	0.5232	0.5667	0.4598
-Cancers	-Energy Metabolism	0.04843	0.002225	0.002008	0.001935	0.001941
-Immune System Diseases	-Energy Metabolism	0.005855	0.004455	0.003329	0.002722	0.002606
-Neurodegenerative Diseases	-Energy Metabolism	0.2548	0.3029	0.3509	0.4659	0.325
-Cardiovascular Diseases	-Energy Metabolism	0	0	0	0	0
-Metabolic Diseases	-Energy Metabolism	0.1688	0.133	0.1206	0.1268	0.1611
-Infectious Diseases	-Energy Metabolism	0.3283	0.2507	0.2557	0.2675	0.2978
Not Mapped	-Energy Metabolism	4.558	3.288	3.182	3.313	3.819
-Not Mapped	-Energy Metabolism	4.558	3.288	3.182	3.313	3.819
TOTAL	-Biosynthesis	9.806	8.712	8.518	7.769	7.872
MAPPED	-Biosynthesis	8.785	7.922	7.813	7.176	7.285
Genetic Information Processing	-Biosynthesis	3.494	3.278	3.483	3.415	3.7
-Transcription	-Biosynthesis	0.3038	0.2773	0.2616	0.2189	0.2117
-Translation	-Biosynthesis	2.287	2.237	2.513	2.541	2.862
-Folding, Sorting and Degradation	-Biosynthesis	0.6171	0.5749	0.5587	0.5254	0.5292
-DNA Maintenance	-Biosynthesis	0.2968	0.2597	0.2379	0.1952	0.1921
-RNA Family	-Biosynthesis	1.38e-05	1.011e-05	7.416e-06	5.937e-06	5.281e-06
Environmental Information Processing	-Biosynthesis	0.1149	0.09416	0.07709	0.06421	0.05948
-Signal Transduction	-Biosynthesis	0.1129	0.09344	0.07619	0.06421	0.05923
-Signaling Molecules and Interaction	-Biosynthesis	0.0007798	2.965e-06	2.173e-06	1.777e-06	1.595e-06
Cellular Processes	-Biosynthesis	0.1548	0.097	0.08926	0.08218	0.07632
-Hemoglobin	-Biosynthesis	0	0	0	0	0
-Vesicular Transport	-Biosynthesis	0.004544	0.001934	0.0015	0.001135	0.001089
-Cytoskeleton	-Biosynthesis	0.03761	0.03243	0.02875	0.02482	0.02479
-Cell Motility	-Biosynthesis	0.1099	0.05699	0.05288	0.04923	0.03828
-Cell Growth and Death	-Biosynthesis	0.0147	0.01562	0.01589	0.01594	0.01835
-Cell Communication	-Biosynthesis	0	0	0	0	0
Metabolism	-Biosynthesis	4.944	4.394	4.094	3.597	3.388
-Membrane Transport	-Biosynthesis	1.002	0.8051	0.7035	0.558	0.4559
-Central Carbon Metabolism	-Biosynthesis	1.154	0.8813	0.7847	0.6334	0.5685
-Energy Metabolism	-Biosynthesis	0.3218	0.3181	0.3151	0.2693	0.2246
-Biosynthesis	-Biosynthesis	1	1	1	1	1
-Other Enzymes	-Biosynthesis	1.724	1.539	1.367	1.244	1.228
Organismal Systems	-Biosynthesis	0.008619	0.007758	0.006282	0.004247	0.003004
-Immune System	-Biosynthesis	0	0	0	0	0
-Endocrine System	-Biosynthesis	0.008619	0.007757	0.006281	0.004246	0.003004
-Circulatory System	-Biosynthesis	0	0	0	0	0
-Digestive System	-Biosynthesis	0	0	0	0	0
-Excretory System	-Biosynthesis	0	0	0	0	0
-Nervous System	-Biosynthesis	8.566e-07	6.321e-07	4.593e-07	3.598e-07	3.175e-07
-Sensory System	-Biosynthesis	0	0	0	0	0
-Development	-Biosynthesis	0	0	0	0	0
-Environmental Adaptation	-Biosynthesis	0	0	0	0	0
Human Diseases	-Biosynthesis	0.1443	0.1344	0.1341	0.1295	0.1033
-Cancers	-Biosynthesis	0.01357	0.0005138	0.0004257	0.0003474	0.0003509
-Immune System Diseases	-Biosynthesis	0.001417	0.001222	0.0008605	0.0006092	0.000471
-Neurodegenerative Diseases	-Biosynthesis	0.05623	0.06838	0.07429	0.08123	0.05717
-Cardiovascular Diseases	-Biosynthesis	0	0	0	0	0
-Metabolic Diseases	-Biosynthesis	0.04263	0.03428	0.03105	0.02492	0.02285
-Infectious Diseases	-Biosynthesis	0.08962	0.07389	0.0706	0.06396	0.05912
Not Mapped	-Biosynthesis	1.02	0.7905	0.7055	0.5929	0.5876
-Not Mapped	-Biosynthesis	1.02	0.7905	0.7055	0.5929	0.5876
TOTAL	-Other Enzymes	7.012	7.275	7.546	8.114	8.122
MAPPED	-Other Enzymes	6.282	6.615	6.921	7.495	7.515
Genetic Information Processing	-Other Enzymes	2.5	2.727	3.16	3.603	3.902
-Transcription	-Other Enzymes	0.2178	0.2242	0.2281	0.2164	0.2105
-Translation	-Other Enzymes	1.648	1.872	2.219	2.641	2.941
-Folding, Sorting and Degradation	-Other Enzymes	0.4422	0.4756	0.4966	0.53	0.5414
-DNA Maintenance	-Other Enzymes	0.2115	0.2044	0.1966	0.187	0.1855
-RNA Family	-Other Enzymes	1.096e-05	8.8e-06	7.1e-06	6.52e-06	6.008e-06
Environmental Information Processing	-Other Enzymes	0.09273	0.08272	0.07383	0.06926	0.06477
-Signal Transduction	-Other Enzymes	0.0911	0.08272	0.07293	0.06926	0.06477
-Signaling Molecules and Interaction	-Other Enzymes	0.0005583	2.456e-06	1.942e-06	1.769e-06	1.622e-06
Cellular Processes	-Other Enzymes	0.1178	0.08444	0.08545	0.09025	0.08232
-Hemoglobin	-Other Enzymes	0	0	0	0	0
-Vesicular Transport	-Other Enzymes	0.003587	0.001719	0.00142	0.001207	0.001219
-Cytoskeleton	-Other Enzymes	0.0269	0.02708	0.02547	0.02592	0.02558
-Cell Motility	-Other Enzymes	0.08313	0.04961	0.05063	0.05406	0.04355
-Cell Growth and Death	-Other Enzymes	0.01004	0.01257	0.01358	0.0145	0.01634
-Cell Communication	-Other Enzymes	0	0	0	0	0
Metabolism	-Other Enzymes	3.494	3.586	3.551	3.628	3.392
-Membrane Transport	-Other Enzymes	0.7182	0.629	0.6183	0.5631	0.4657
-Central Carbon Metabolism	-Other Enzymes	0.8382	0.7881	0.7302	0.691	0.6169
-Energy Metabolism	-Other Enzymes	0.241	0.2931	0.2974	0.2808	0.2425
-Biosynthesis	-Other Enzymes	0.8053	0.9439	1.016	1.172	1.213
-Other Enzymes	-Other Enzymes	1	1	1	1	1
Organismal Systems	-Other Enzymes	0.005112	0.005042	0.004596	0.003665	0.0026
-Immune System	-Other Enzymes	0	0	0	0	0
-Endocrine System	-Other Enzymes	0.004979	0.004827	0.004357	0.003523	0.0026
-Circulatory System	-Other Enzymes	0	0	0	0	0
-Digestive System	-Other Enzymes	0	0	0	0	0
-Excretory System	-Other Enzymes	0	0	0	0	0
-Nervous System	-Other Enzymes	5.645e-07	4.64e-07	3.77e-07	3.467e-07	3.145e-07
-Sensory System	-Other Enzymes	0	0	0	0	0
-Development	-Other Enzymes	0	0	0	0	0
-Environmental Adaptation	-Other Enzymes	0	0	0	0	0
Human Diseases	-Other Enzymes	0.1106	0.1313	0.1423	0.1572	0.1274
-Cancers	-Other Enzymes	0.009439	0.0004186	0.000392	0.0003544	0.0003697
-Immune System Diseases	-Other Enzymes	0.001032	0.00099	0.0007393	0.000564	0.0004582
-Neurodegenerative Diseases	-Other Enzymes	0.04449	0.06266	0.07045	0.08963	0.06205
-Cardiovascular Diseases	-Other Enzymes	0	0	0	0	0
-Metabolic Diseases	-Other Enzymes	0.03163	0.0298	0.02889	0.02749	0.02421
-Infectious Diseases	-Other Enzymes	0.05661	0.0506	0.05252	0.0514	0.04815
Not Mapped	-Other Enzymes	0.7297	0.6601	0.625	0.6192	0.6062
-Not Mapped	-Other Enzymes	0.7297	0.6601	0.625	0.6192	0.6062
TOTAL	Organismal Systems	Inf	Inf	Inf	Inf	Inf
MAPPED	Organismal Systems	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Transcription	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Translation	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-RNA Family	Organismal Systems	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	Organismal Systems	Inf	Inf	Inf	Inf	Inf
Cellular Processes	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Cytoskeleton	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Cell Motility	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Cell Communication	Organismal Systems	NaN	NaN	NaN	NaN	NaN
Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	Organismal Systems	Inf	Inf	Inf	Inf	Inf
Organismal Systems	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Immune System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Endocrine System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Circulatory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Digestive System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Excretory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Nervous System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Sensory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Development	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	Organismal Systems	NaN	NaN	NaN	NaN	NaN
Human Diseases	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Cancers	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Immune System Diseases	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Infectious Diseases	Organismal Systems	Inf	Inf	Inf	Inf	Inf
Not Mapped	Organismal Systems	Inf	Inf	Inf	Inf	Inf
-Not Mapped	Organismal Systems	Inf	Inf	Inf	Inf	Inf
TOTAL	-Immune System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Immune System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Immune System	Inf	Inf	Inf	Inf	Inf
-Translation	-Immune System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Immune System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Immune System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Immune System	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Immune System	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Immune System	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Immune System	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Immune System	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Immune System	NaN	NaN	NaN	NaN	NaN
-Cytoskeleton	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Immune System	NaN	NaN	NaN	NaN	NaN
Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Immune System	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Immune System	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Immune System	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Immune System	NaN	NaN	NaN	NaN	NaN
-Immune System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Immune System	NaN	NaN	NaN	NaN	NaN
