Numerator	Denominator	eco Valgepea 2013 11	eco Valgepea 2013 21	eco Valgepea 2013 31	eco Valgepea 2013 40	eco Valgepea 2013 48
-Signal Transduction	-Endocrine System	27.22	25.59	20.2	19.66	23.86
-Signaling Molecules and Interaction	-Endocrine System	0.198	0.000767	0.0005239	0.000479	0.0005674
Cellular Processes	-Endocrine System	35.35	21.18	20	21.56	28.88
-Hemoglobin	-Endocrine System	0	0	0	0	0
-Vesicular Transport	-Endocrine System	0	0	0	0	0
-Cytoskeleton	-Endocrine System	9.709	8.602	7.103	7.124	9.355
-Cell Motility	-Endocrine System	21.16	7.948	8.635	9.756	12.51
-Cell Growth and Death	-Endocrine System	3.379	3.73	3.83	4.307	6.526
-Cell Communication	-Endocrine System	0	0	0	0	0
Metabolism	-Endocrine System	1265	1141	1011	1032	1276
-Membrane Transport	-Endocrine System	204.6	200.3	175.1	159.8	170.6
-Central Carbon Metabolism	-Endocrine System	275.6	231.1	233.8	216.4	248.5
-Energy Metabolism	-Endocrine System	57.79	68.13	57.43	55.01	72.2
-Biosynthesis	-Endocrine System	282.8	282.5	285.2	332.8	446.8
-Other Enzymes	-Endocrine System	371.5	321.8	327.4	339.3	430.5
Organismal Systems	-Endocrine System	1	1	1	1	1
-Immune System	-Endocrine System	0	0	0	0	0
-Endocrine System	-Endocrine System	1	1	1	1	1
-Circulatory System	-Endocrine System	0	0	0	0	0
-Digestive System	-Endocrine System	0	0	0	0	0
-Excretory System	-Endocrine System	0	0	0	0	0
-Nervous System	-Endocrine System	0	0	0	0	0
-Sensory System	-Endocrine System	0	0	0	0	0
-Development	-Endocrine System	0	0	0	0	0
-Environmental Adaptation	-Endocrine System	0	0	0	0	0
Human Diseases	-Endocrine System	23.1	24.81	39.95	44.61	46.93
-Cancers	-Endocrine System	1.611	0.0682	0.06899	0.07956	0.1163
-Immune System Diseases	-Endocrine System	0.0002513	0.0001918	0.000131	0.0001198	0.0001418
-Neurodegenerative Diseases	-Endocrine System	12.59	18.37	19.22	24.25	22.21
-Cardiovascular Diseases	-Endocrine System	0	0	0	0	0
-Metabolic Diseases	-Endocrine System	3.984	3.411	4.137	5.148	7.606
-Infectious Diseases	-Endocrine System	8.49	7.211	10.14	13.74	15.67
Not Mapped	-Endocrine System	263.4	209.7	174.3	170.2	221.7
-Not Mapped	-Endocrine System	263.4	209.7	174.3	170.2	221.7
TOTAL	-Circulatory System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Circulatory System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Translation	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Circulatory System	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Circulatory System	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Cytoskeleton	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Circulatory System	NaN	NaN	NaN	NaN	NaN
Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Circulatory System	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Immune System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Circulatory System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Development	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Circulatory System	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cancers	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Immune System Diseases	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Infectious Diseases	-Circulatory System	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Circulatory System	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Circulatory System	Inf	Inf	Inf	Inf	Inf
TOTAL	-Digestive System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Digestive System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Translation	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Digestive System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Digestive System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Digestive System	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Digestive System	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Cytoskeleton	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Digestive System	NaN	NaN	NaN	NaN	NaN
Metabolism	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Digestive System	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Immune System	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Circulatory System	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Development	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Digestive System	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Cancers	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Immune System Diseases	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Digestive System	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Infectious Diseases	-Digestive System	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Digestive System	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Digestive System	Inf	Inf	Inf	Inf	Inf
TOTAL	-Excretory System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Excretory System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Translation	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Excretory System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Excretory System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Excretory System	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Excretory System	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Excretory System	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Excretory System	NaN	NaN	NaN	NaN	NaN
-Cytoskeleton	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Excretory System	NaN	NaN	NaN	NaN	NaN
Metabolism	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Excretory System	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Immune System	-Excretory System	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Circulatory System	-Excretory System	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Excretory System	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Excretory System	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Excretory System	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Excretory System	NaN	NaN	NaN	NaN	NaN
-Development	-Excretory System	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Excretory System	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Cancers	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Immune System Diseases	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Excretory System	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Infectious Diseases	-Excretory System	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Excretory System	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Excretory System	Inf	Inf	Inf	Inf	Inf
TOTAL	-Nervous System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Nervous System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Nervous System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Nervous System	Inf	Inf	Inf	Inf	Inf
-Translation	-Nervous System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Nervous System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Nervous System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Nervous System	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Nervous System	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Nervous System	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Nervous System	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Nervous System	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Nervous System	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Nervous System	NaN	NaN	NaN	NaN	NaN
-Cytoskeleton	-Nervous System	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Nervous System	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Nervous System	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Nervous System	NaN	NaN	NaN	NaN	NaN
Metabolism	-Nervous System	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Nervous System	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Nervous System	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Nervous System	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Nervous System	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Nervous System	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Nervous System	Inf	Inf	Inf	Inf	Inf
-Immune System	-Nervous System	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Nervous System	Inf	Inf	Inf	Inf	Inf
-Circulatory System	-Nervous System	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Nervous System	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Nervous System	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Nervous System	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Nervous System	NaN	NaN	NaN	NaN	NaN
-Development	-Nervous System	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Nervous System	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Nervous System	Inf	Inf	Inf	Inf	Inf
-Cancers	-Nervous System	Inf	Inf	Inf	Inf	Inf
-Immune System Diseases	-Nervous System	Inf	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Nervous System	Inf	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Nervous System	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Nervous System	Inf	Inf	Inf	Inf	Inf
-Infectious Diseases	-Nervous System	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Nervous System	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Nervous System	Inf	Inf	Inf	Inf	Inf
TOTAL	-Sensory System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Sensory System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Sensory System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Sensory System	Inf	Inf	Inf	Inf	Inf
-Translation	-Sensory System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Sensory System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Sensory System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Sensory System	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Sensory System	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Sensory System	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Sensory System	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Sensory System	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Sensory System	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Sensory System	NaN	NaN	NaN	NaN	NaN
-Cytoskeleton	-Sensory System	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Sensory System	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Sensory System	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Sensory System	NaN	NaN	NaN	NaN	NaN
Metabolism	-Sensory System	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Sensory System	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Sensory System	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Sensory System	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Sensory System	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Sensory System	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Sensory System	Inf	Inf	Inf	Inf	Inf
-Immune System	-Sensory System	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Sensory System	Inf	Inf	Inf	Inf	Inf
-Circulatory System	-Sensory System	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Sensory System	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Sensory System	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Sensory System	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Sensory System	NaN	NaN	NaN	NaN	NaN
-Development	-Sensory System	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Sensory System	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Sensory System	Inf	Inf	Inf	Inf	Inf
-Cancers	-Sensory System	Inf	Inf	Inf	Inf	Inf
-Immune System Diseases	-Sensory System	Inf	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Sensory System	Inf	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Sensory System	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Sensory System	Inf	Inf	Inf	Inf	Inf
-Infectious Diseases	-Sensory System	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Sensory System	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Sensory System	Inf	Inf	Inf	Inf	Inf
TOTAL	-Development	Inf	Inf	Inf	Inf	Inf
MAPPED	-Development	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Development	Inf	Inf	Inf	Inf	Inf
-Transcription	-Development	Inf	Inf	Inf	Inf	Inf
-Translation	-Development	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Development	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Development	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Development	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Development	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Development	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Development	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Development	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Development	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Development	NaN	NaN	NaN	NaN	NaN
-Cytoskeleton	-Development	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Development	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Development	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Development	NaN	NaN	NaN	NaN	NaN
Metabolism	-Development	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Development	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Development	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Development	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Development	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Development	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Development	Inf	Inf	Inf	Inf	Inf
-Immune System	-Development	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Development	Inf	Inf	Inf	Inf	Inf
-Circulatory System	-Development	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Development	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Development	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Development	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Development	NaN	NaN	NaN	NaN	NaN
-Development	-Development	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Development	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Development	Inf	Inf	Inf	Inf	Inf
-Cancers	-Development	Inf	Inf	Inf	Inf	Inf
-Immune System Diseases	-Development	Inf	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Development	Inf	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Development	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Development	Inf	Inf	Inf	Inf	Inf
-Infectious Diseases	-Development	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Development	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Development	Inf	Inf	Inf	Inf	Inf
TOTAL	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
MAPPED	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
-Transcription	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
-Translation	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN
-Cytoskeleton	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN
Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
-Immune System	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
-Circulatory System	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN
-Development	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
-Cancers	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
-Immune System Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
-Infectious Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf
TOTAL	Human Diseases	81.38	85.99	81.18	71.71	98.16
MAPPED	Human Diseases	72.91	78.19	74.46	66.23	90.83
Genetic Information Processing	Human Diseases	28.55	32.76	33.67	31.53	46.11
-Transcription	Human Diseases	2.466	2.642	2.35	1.83	2.399
-Translation	Human Diseases	19.09	22.16	24.03	23.53	35.75
-Folding, Sorting and Degradation	Human Diseases	4.972	5.401	5.06	4.409	6.159
-DNA Maintenance	Human Diseases	2.369	2.552	2.226	1.767	2.225
-RNA Family	Human Diseases	0.0001196	8.836e-05	6.412e-05	4.841e-05	6.044e-05
Environmental Information Processing	Human Diseases	1.017	0.9241	0.7593	0.6151	0.7912
-Signal Transduction	Human Diseases	1.01	0.9241	0.7593	0.615	0.7912
-Signaling Molecules and Interaction	Human Diseases	0.006366	3.213e-05	2.332e-05	1.76e-05	2.198e-05
Cellular Processes	Human Diseases	1.072	0.8864	0.8899	0.7924	0.9847
-Hemoglobin	Human Diseases	0	0	0	0	0
-Vesicular Transport	Human Diseases	0	0	0	0	0
-Cytoskeleton	Human Diseases	0.3122	0.32	0.274	0.2291	0.3092
-Cell Motility	Human Diseases	0.7517	0.3366	0.3843	0.3642	0.4847
-Cell Growth and Death	Human Diseases	0.121	0.1361	0.1365	0.1325	0.2157
-Cell Communication	Human Diseases	0	0	0	0	0
Metabolism	Human Diseases	41.13	42.23	37.95	32.17	41.98
-Membrane Transport	Human Diseases	8.24	7.426	6.414	4.836	5.502
-Central Carbon Metabolism	Human Diseases	9.264	7.339	7.099	5.418	6.699
-Energy Metabolism	Human Diseases	2.39	2.883	2.58	2.087	2.721
-Biosynthesis	Human Diseases	9.183	11.24	10.9	10.38	13.61
-Other Enzymes	Human Diseases	14.4	12.97	11.39	9.451	13.28
Organismal Systems	Human Diseases	0.04329	0.04031	0.02301	0.008549	0.005695
-Immune System	Human Diseases	0	0	0	0	0
-Endocrine System	Human Diseases	0.041	0.03649	0.02301	0.008549	0.005695
-Circulatory System	Human Diseases	0	0	0	0	0
-Digestive System	Human Diseases	0	0	0	0	0
-Excretory System	Human Diseases	0	0	0	0	0
-Nervous System	Human Diseases	0	0	0	0	0
-Sensory System	Human Diseases	0	0	0	0	0
-Development	Human Diseases	0	0	0	0	0
-Environmental Adaptation	Human Diseases	0	0	0	0	0
Human Diseases	Human Diseases	1	1	1	1	1
-Cancers	Human Diseases	0.00663	9.855e-06	7.597e-06	6.874e-06	6.688e-06
-Immune System Diseases	Human Diseases	7.919e-06	8.122e-06	6.474e-06	5.938e-06	5.754e-06
-Neurodegenerative Diseases	Human Diseases	0.3426	0.4539	0.4812	0.5437	0.4732
-Cardiovascular Diseases	Human Diseases	0	0	0	0	0
-Metabolic Diseases	Human Diseases	0	0	0	0	0
-Infectious Diseases	Human Diseases	0.3223	0.2465	0.2334	0.2023	0.2756
Not Mapped	Human Diseases	8.469	7.802	6.724	5.472	7.327
-Not Mapped	Human Diseases	8.469	7.802	6.724	5.472	7.327
TOTAL	-Cancers	734.4	12050000	16070000	18620000	20940000
MAPPED	-Cancers	658	10960000	14740000	17200000	19380000
Genetic Information Processing	-Cancers	262.5	4518000	6563000	8082000	9836000
-Transcription	-Cancers	25.36	365100	450900	457800	497500
-Translation	-Cancers	172.8	3082000	4722000	6070000	7595000
-Folding, Sorting and Degradation	-Cancers	47.63	754800	1002000	1150000	1314000
-DNA Maintenance	-Cancers	22.06	290600	353500	364000	383100
-RNA Family	-Cancers	0.0009479	12	12	12	12
Environmental Information Processing	-Cancers	10.18	112000	125600	132800	136600
-Signal Transduction	-Cancers	10.12	112000	125600	132800	136600
-Signaling Molecules and Interaction	-Cancers	0.05746	4	4	4	4
Cellular Processes	-Cancers	12.92	103200	142200	168300	188900
-Hemoglobin	-Cancers	0	0	0	0	0
-Vesicular Transport	-Cancers	0	0	0	0	0
