Numerator	Denominator	eco Li complete	eco Li minimal	eco Li without methionine
Cellular Processes	-Central Carbon Metabolism	1.819	1.817	1.61
-Cell structure	-Central Carbon Metabolism	1.724	1.709	1.522
-Crystallins	-Central Carbon Metabolism	0	0	0
-Stress Response	-Central Carbon Metabolism	0.0009801	0.05094	0.001411
-Vesicular Transport	-Central Carbon Metabolism	0	0	0
-Cytoskeleton	-Central Carbon Metabolism	0.04005	0.0297	0.03997
-Cell Motility	-Central Carbon Metabolism	0.003225	0.00318	0.001019
-Cell Growth and Death	-Central Carbon Metabolism	0.04965	0.02332	0.04335
-Cell Communication	-Central Carbon Metabolism	0	0	0
Metabolism	-Central Carbon Metabolism	5.886	5.56	7.004
-Membrane Transport	-Central Carbon Metabolism	1.142	1.163	1.461
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.3916	0.2434	0.3665
-Biosynthesis	-Central Carbon Metabolism	1.481	1.609	1.923
-Other Enzymes	-Central Carbon Metabolism	1.803	1.512	1.723
Organismal Systems	-Central Carbon Metabolism	0	0	0
-Immune System	-Central Carbon Metabolism	0	0	0
-Endocrine System	-Central Carbon Metabolism	0	0	0
-Circulatory System	-Central Carbon Metabolism	0	0	0
-Digestive System	-Central Carbon Metabolism	0	0	0
-Excretory System	-Central Carbon Metabolism	0	0	0
-Nervous System	-Central Carbon Metabolism	0	0	0
-Sensory System	-Central Carbon Metabolism	0	0	0
-Development	-Central Carbon Metabolism	0	0	0
-Environmental Adaptation	-Central Carbon Metabolism	0	0	0
Human Diseases	-Central Carbon Metabolism	0.05404	0.06722	0.05374
-Cancers	-Central Carbon Metabolism	0	0	0
-Immune System Diseases	-Central Carbon Metabolism	0	0	0
-Neurodegenerative Diseases	-Central Carbon Metabolism	0	0	0
-Cardiovascular Diseases	-Central Carbon Metabolism	0	0	0
-Metabolic Diseases	-Central Carbon Metabolism	0	0	0
-Infectious Diseases	-Central Carbon Metabolism	0.00756	0.04723	0.01295
Not Mapped	-Central Carbon Metabolism	2.04	1.845	1.981
-Not Mapped	-Central Carbon Metabolism	2.04	1.845	1.981
TOTAL	-Energy Metabolism	46.09	43.16	48.4
MAPPED	-Energy Metabolism	42.28	37.81	44.23
Genetic Information Processing	-Energy Metabolism	27.11	15.74	25.32
-Transcription	-Energy Metabolism	0.7727	0.942	0.8815
-Translation	-Energy Metabolism	23.09	11.91	20.96
-Folding, Sorting and Degradation	-Energy Metabolism	2.301	1.954	2.55
-DNA Maintenance	-Energy Metabolism	0.8113	0.8359	0.6625
-RNA Family	-Energy Metabolism	0	0	0
Environmental Information Processing	-Energy Metabolism	0.4704	0.4021	0.504
-Signal Transduction	-Energy Metabolism	0.1488	0.2153	0.2005
-Signaling Molecules and Interaction	-Energy Metabolism	0.3216	0.1791	0.2913
Cellular Processes	-Energy Metabolism	3.442	5.26	3.384
-Cell structure	-Energy Metabolism	3.219	4.954	3.208
-Crystallins	-Energy Metabolism	0	0	0
-Stress Response	-Energy Metabolism	0.00183	0.1477	0.002973
-Vesicular Transport	-Energy Metabolism	0	0	0
-Cytoskeleton	-Energy Metabolism	0.07479	0.08613	0.08424
-Cell Motility	-Energy Metabolism	0.004636	0.007634	0.001456
-Cell Growth and Death	-Energy Metabolism	0.08946	0.06336	0.08734
-Cell Communication	-Energy Metabolism	0	0	0
Metabolism	-Energy Metabolism	10.87	15.93	14.66
-Membrane Transport	-Energy Metabolism	2.049	3.282	2.966
-Central Carbon Metabolism	-Energy Metabolism	1.407	1.895	1.429
-Energy Metabolism	-Energy Metabolism	1	1	1
-Biosynthesis	-Energy Metabolism	2.653	4.583	5.025
-Other Enzymes	-Energy Metabolism	3.164	4.221	3.92
Organismal Systems	-Energy Metabolism	0	0	0
-Immune System	-Energy Metabolism	0	0	0
-Endocrine System	-Energy Metabolism	0	0	0
-Circulatory System	-Energy Metabolism	0	0	0
-Digestive System	-Energy Metabolism	0	0	0
-Excretory System	-Energy Metabolism	0	0	0
-Nervous System	-Energy Metabolism	0	0	0
-Sensory System	-Energy Metabolism	0	0	0
-Development	-Energy Metabolism	0	0	0
-Environmental Adaptation	-Energy Metabolism	0	0	0
Human Diseases	-Energy Metabolism	0.08659	0.2149	0.1134
-Cancers	-Energy Metabolism	0	0	0
-Immune System Diseases	-Energy Metabolism	0	0	0
-Neurodegenerative Diseases	-Energy Metabolism	0	0	0
-Cardiovascular Diseases	-Energy Metabolism	0	0	0
-Metabolic Diseases	-Energy Metabolism	0	0	0
-Infectious Diseases	-Energy Metabolism	0.01489	0.1181	0.02685
Not Mapped	-Energy Metabolism	3.809	5.349	4.174
-Not Mapped	-Energy Metabolism	3.809	5.349	4.174
TOTAL	-Biosynthesis	14.2	8.283	9.131
MAPPED	-Biosynthesis	13.03	7.257	8.343
Genetic Information Processing	-Biosynthesis	8.334	3.02	4.812
-Transcription	-Biosynthesis	0.24	0.1807	0.1688
-Translation	-Biosynthesis	7.137	2.288	3.939
-Folding, Sorting and Degradation	-Biosynthesis	0.7074	0.3905	0.4657
-DNA Maintenance	-Biosynthesis	0.2491	0.1604	0.1269
-RNA Family	-Biosynthesis	0	0	0
Environmental Information Processing	-Biosynthesis	0.149	0.07638	0.0893
-Signal Transduction	-Biosynthesis	0.04715	0.04112	0.03434
-Signaling Molecules and Interaction	-Biosynthesis	0.09911	0.03435	0.05496
Cellular Processes	-Biosynthesis	1.063	1.022	0.6427
-Cell structure	-Biosynthesis	0.9921	0.9508	0.6052
-Crystallins	-Biosynthesis	0	0	0
-Stress Response	-Biosynthesis	0.0005641	0.02835	0.0005608
-Vesicular Transport	-Biosynthesis	0	0	0
-Cytoskeleton	-Biosynthesis	0.02305	0.01653	0.01589
-Cell Motility	-Biosynthesis	0.001558	0.001558	0.0002897
-Cell Growth and Death	-Biosynthesis	0.03022	0.01325	0.01673
-Cell Communication	-Biosynthesis	0	0	0
Metabolism	-Biosynthesis	3.37	3.07	2.778
-Membrane Transport	-Biosynthesis	0.6161	0.6382	0.5733
-Central Carbon Metabolism	-Biosynthesis	0.4147	0.3869	0.2784
-Energy Metabolism	-Biosynthesis	0.2138	0.1256	0.1362
-Biosynthesis	-Biosynthesis	1	1	1
-Other Enzymes	-Biosynthesis	0.9727	0.8098	0.7111
Organismal Systems	-Biosynthesis	0	0	0
-Immune System	-Biosynthesis	0	0	0
-Endocrine System	-Biosynthesis	0	0	0
-Circulatory System	-Biosynthesis	0	0	0
-Digestive System	-Biosynthesis	0	0	0
-Excretory System	-Biosynthesis	0	0	0
-Nervous System	-Biosynthesis	0	0	0
-Sensory System	-Biosynthesis	0	0	0
-Development	-Biosynthesis	0	0	0
-Environmental Adaptation	-Biosynthesis	0	0	0
Human Diseases	-Biosynthesis	0.03264	0.0387	0.02177
-Cancers	-Biosynthesis	0	0	0
-Immune System Diseases	-Biosynthesis	0	0	0
-Neurodegenerative Diseases	-Biosynthesis	0	0	0
-Cardiovascular Diseases	-Biosynthesis	0	0	0
-Metabolic Diseases	-Biosynthesis	0	0	0
-Infectious Diseases	-Biosynthesis	0.003246	0.01989	0.003657
Not Mapped	-Biosynthesis	1.174	1.027	0.7875
-Not Mapped	-Biosynthesis	1.174	1.027	0.7875
TOTAL	-Other Enzymes	12.16	7.705	8.548
MAPPED	-Other Enzymes	11.15	6.75	7.811
Genetic Information Processing	-Other Enzymes	7.143	2.816	4.51
-Transcription	-Other Enzymes	0.2055	0.1858	0.1606
-Translation	-Other Enzymes	6.074	2.122	3.695
-Folding, Sorting and Degradation	-Other Enzymes	0.5884	0.3525	0.4691
-DNA Maintenance	-Other Enzymes	0.1953	0.1537	0.1113
-RNA Family	-Other Enzymes	0	0	0
Environmental Information Processing	-Other Enzymes	0.1253	0.07496	0.08535
-Signal Transduction	-Other Enzymes	0.04021	0.04107	0.0339
-Signaling Molecules and Interaction	-Other Enzymes	0.08484	0.03195	0.05145
Cellular Processes	-Other Enzymes	0.8963	0.9398	0.6
-Cell structure	-Other Enzymes	0.8492	0.8844	0.5666
-Crystallins	-Other Enzymes	0	0	0
-Stress Response	-Other Enzymes	0.0004829	0.02637	0.000525
-Vesicular Transport	-Other Enzymes	0	0	0
-Cytoskeleton	-Other Enzymes	0.01973	0.01538	0.01488
-Cell Motility	-Other Enzymes	0.001278	0.001533	0.0003436
-Cell Growth and Death	-Other Enzymes	0.02341	0.01117	0.01524
-Cell Communication	-Other Enzymes	0	0	0
Metabolism	-Other Enzymes	2.837	2.811	2.562
-Membrane Transport	-Other Enzymes	0.5157	0.5805	0.5177
-Central Carbon Metabolism	-Other Enzymes	0.3444	0.383	0.2426
-Energy Metabolism	-Other Enzymes	0.1611	0.0946	0.1058
-Biosynthesis	-Other Enzymes	0.7011	0.753	0.6179
-Other Enzymes	-Other Enzymes	1	1	1
Organismal Systems	-Other Enzymes	0	0	0
-Immune System	-Other Enzymes	0	0	0
-Endocrine System	-Other Enzymes	0	0	0
-Circulatory System	-Other Enzymes	0	0	0
-Digestive System	-Other Enzymes	0	0	0
-Excretory System	-Other Enzymes	0	0	0
-Nervous System	-Other Enzymes	0	0	0
-Sensory System	-Other Enzymes	0	0	0
-Development	-Other Enzymes	0	0	0
-Environmental Adaptation	-Other Enzymes	0	0	0
Human Diseases	-Other Enzymes	0.02289	0.03242	0.01727
-Cancers	-Other Enzymes	0	0	0
-Immune System Diseases	-Other Enzymes	0	0	0
-Neurodegenerative Diseases	-Other Enzymes	0	0	0
-Cardiovascular Diseases	-Other Enzymes	0	0	0
-Metabolic Diseases	-Other Enzymes	0	0	0
-Infectious Diseases	-Other Enzymes	0.002604	0.02064	0.003722
Not Mapped	-Other Enzymes	1.005	0.9549	0.7372
-Not Mapped	-Other Enzymes	1.005	0.9549	0.7372
TOTAL	Organismal Systems	19500	4743	17850
MAPPED	Organismal Systems	17890	4155	16310
Genetic Information Processing	Organismal Systems	11630	1771	9461
-Transcription	Organismal Systems	348.4	120.3	357.5
-Translation	Organismal Systems	9775	1305	7715
-Folding, Sorting and Degradation	Organismal Systems	1105	256.1	1156
-DNA Maintenance	Organismal Systems	305.9	89.2	232.4
-RNA Family	Organismal Systems	0	0	0
Environmental Information Processing	Organismal Systems	211.6	43.51	178.2
-Signal Transduction	Organismal Systems	70.07	23.84	70.78
-Signaling Molecules and Interaction	Organismal Systems	136.1	19.67	107.4
Cellular Processes	Organismal Systems	1442	580.5	1256
-Cell structure	Organismal Systems	1362	544.4	1183
-Crystallins	Organismal Systems	0	0	0
-Stress Response	Organismal Systems	0.7744	16.23	1.096
-Vesicular Transport	Organismal Systems	0	0	0
-Cytoskeleton	Organismal Systems	31.64	9.464	31.06
-Cell Motility	Organismal Systems	2.16	0.8901	0.718
-Cell Growth and Death	Organismal Systems	39.76	8.339	39.99
-Cell Communication	Organismal Systems	0	0	0
Metabolism	Organismal Systems	4554	1740	5376
-Membrane Transport	Organismal Systems	827.6	354.5	1081
-Central Carbon Metabolism	Organismal Systems	582.5	279.9	670.9
-Energy Metabolism	Organismal Systems	281.8	68.12	245.9
-Biosynthesis	Organismal Systems	1179	457.4	1290
-Other Enzymes	Organismal Systems	1556	580.5	2088
Organismal Systems	Organismal Systems	1	1	1
-Immune System	Organismal Systems	0	0	0
-Endocrine System	Organismal Systems	0	0	0
-Circulatory System	Organismal Systems	0	0	0
-Digestive System	Organismal Systems	0	0	0
-Excretory System	Organismal Systems	0	0	0
-Nervous System	Organismal Systems	0	0	0
-Sensory System	Organismal Systems	0	0	0
-Development	Organismal Systems	0	0	0
-Environmental Adaptation	Organismal Systems	0	0	0
Human Diseases	Organismal Systems	38.49	18.82	36.06
-Cancers	Organismal Systems	0	0	0
-Immune System Diseases	Organismal Systems	0	0	0
-Neurodegenerative Diseases	Organismal Systems	0	0	0
-Cardiovascular Diseases	Organismal Systems	0	0	0
-Metabolic Diseases	Organismal Systems	0	0	0
-Infectious Diseases	Organismal Systems	10.21	18.45	23.17
Not Mapped	Organismal Systems	1612	587.8	1539
-Not Mapped	Organismal Systems	1612	587.8	1539
TOTAL	-Immune System	Inf	Inf	Inf
MAPPED	-Immune System	Inf	Inf	Inf
Genetic Information Processing	-Immune System	Inf	Inf	Inf
-Transcription	-Immune System	Inf	Inf	Inf
-Translation	-Immune System	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Immune System	Inf	Inf	Inf
-DNA Maintenance	-Immune System	Inf	Inf	Inf
-RNA Family	-Immune System	NaN	NaN	NaN
Environmental Information Processing	-Immune System	Inf	Inf	Inf
-Signal Transduction	-Immune System	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Immune System	Inf	Inf	Inf
Cellular Processes	-Immune System	Inf	Inf	Inf
-Cell structure	-Immune System	Inf	Inf	Inf
-Crystallins	-Immune System	NaN	NaN	NaN
-Stress Response	-Immune System	Inf	Inf	Inf
-Vesicular Transport	-Immune System	NaN	NaN	NaN
-Cytoskeleton	-Immune System	Inf	Inf	Inf
-Cell Motility	-Immune System	Inf	Inf	Inf
-Cell Growth and Death	-Immune System	Inf	Inf	Inf
-Cell Communication	-Immune System	NaN	NaN	NaN
Metabolism	-Immune System	Inf	Inf	Inf
-Membrane Transport	-Immune System	Inf	Inf	Inf
-Central Carbon Metabolism	-Immune System	Inf	Inf	Inf
-Energy Metabolism	-Immune System	Inf	Inf	Inf
-Biosynthesis	-Immune System	Inf	Inf	Inf
-Other Enzymes	-Immune System	Inf	Inf	Inf
Organismal Systems	-Immune System	Inf	Inf	Inf
-Immune System	-Immune System	NaN	NaN	NaN
-Endocrine System	-Immune System	Inf	Inf	Inf
-Circulatory System	-Immune System	NaN	NaN	NaN
-Digestive System	-Immune System	Inf	Inf	Inf
-Excretory System	-Immune System	Inf	Inf	Inf
-Nervous System	-Immune System	NaN	NaN	NaN
-Sensory System	-Immune System	NaN	NaN	NaN
-Development	-Immune System	NaN	NaN	NaN
-Environmental Adaptation	-Immune System	Inf	Inf	Inf
Human Diseases	-Immune System	Inf	Inf	Inf
-Cancers	-Immune System	Inf	Inf	Inf
-Immune System Diseases	-Immune System	Inf	Inf	Inf
-Neurodegenerative Diseases	-Immune System	Inf	Inf	Inf
-Cardiovascular Diseases	-Immune System	NaN	NaN	NaN
-Metabolic Diseases	-Immune System	Inf	Inf	Inf
-Infectious Diseases	-Immune System	Inf	Inf	Inf
Not Mapped	-Immune System	Inf	Inf	Inf
-Not Mapped	-Immune System	Inf	Inf	Inf
TOTAL	-Endocrine System	19500	4743	17850
MAPPED	-Endocrine System	17890	4155	16310
Genetic Information Processing	-Endocrine System	11630	1771	9461
-Transcription	-Endocrine System	406.8	120.3	357.5
-Translation	-Endocrine System	9775	1305	7715
-Folding, Sorting and Degradation	-Endocrine System	1143	256.1	1156
-DNA Maintenance	-Endocrine System	305.9	89.2	232.4
-RNA Family	-Endocrine System	0	0	0
Environmental Information Processing	-Endocrine System	211.6	43.51	178.2
-Signal Transduction	-Endocrine System	75.59	23.84	70.78
-Signaling Molecules and Interaction	-Endocrine System	136.1	19.67	107.4
Cellular Processes	-Endocrine System	1442	580.5	1256
-Cell structure	-Endocrine System	1362	544.4	1183
-Crystallins	-Endocrine System	0	0	0
-Stress Response	-Endocrine System	0.7744	16.23	1.096
-Vesicular Transport	-Endocrine System	0	0	0
-Cytoskeleton	-Endocrine System	31.64	9.464	31.06
-Cell Motility	-Endocrine System	2.16	0.8901	0.718
-Cell Growth and Death	-Endocrine System	45.42	9.511	39.99
-Cell Communication	-Endocrine System	0	0	0
Metabolism	-Endocrine System	4554	1740	5376
-Membrane Transport	-Endocrine System	827.6	354.5	1081
-Central Carbon Metabolism	-Endocrine System	650.1	279.9	670.9
-Energy Metabolism	-Endocrine System	281.8	68.12	245.9
-Biosynthesis	-Endocrine System	1228	457.4	1290
-Other Enzymes	-Endocrine System	1566	580.5	2088
Organismal Systems	-Endocrine System	1	1	1
-Immune System	-Endocrine System	0	0	0
-Endocrine System	-Endocrine System	1	1	1
-Circulatory System	-Endocrine System	0	0	0
-Digestive System	-Endocrine System	0	0	0
-Excretory System	-Endocrine System	0	0	0
-Nervous System	-Endocrine System	0	0	0
-Sensory System	-Endocrine System	0	0	0
-Development	-Endocrine System	0	0	0
-Environmental Adaptation	-Endocrine System	0	0	0
Human Diseases	-Endocrine System	47.56	18.82	36.06
-Cancers	-Endocrine System	0.5401	0.3664	0.5592
-Immune System Diseases	-Endocrine System	0	0	0
-Neurodegenerative Diseases	-Endocrine System	0	0	0
-Cardiovascular Diseases	-Endocrine System	0	0	0
-Metabolic Diseases	-Endocrine System	0	0	0
-Infectious Diseases	-Endocrine System	10.21	18.45	23.6
Not Mapped	-Endocrine System	1612	587.8	1539
-Not Mapped	-Endocrine System	1612	587.8	1539
TOTAL	-Circulatory System	Inf	Inf	Inf
MAPPED	-Circulatory System	Inf	Inf	Inf
Genetic Information Processing	-Circulatory System	Inf	Inf	Inf
-Transcription	-Circulatory System	Inf	Inf	Inf
-Translation	-Circulatory System	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Circulatory System	Inf	Inf	Inf
-DNA Maintenance	-Circulatory System	Inf	Inf	Inf
-RNA Family	-Circulatory System	NaN	NaN	NaN
Environmental Information Processing	-Circulatory System	Inf	Inf	Inf
-Signal Transduction	-Circulatory System	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Circulatory System	Inf	Inf	Inf
Cellular Processes	-Circulatory System	Inf	Inf	Inf
-Cell structure	-Circulatory System	Inf	Inf	Inf
-Crystallins	-Circulatory System	NaN	NaN	NaN
-Stress Response	-Circulatory System	Inf	Inf	Inf
-Vesicular Transport	-Circulatory System	NaN	NaN	NaN
-Cytoskeleton	-Circulatory System	Inf	Inf	Inf
-Cell Motility	-Circulatory System	Inf	Inf	Inf
-Cell Growth and Death	-Circulatory System	Inf	Inf	Inf
-Cell Communication	-Circulatory System	NaN	NaN	NaN
Metabolism	-Circulatory System	Inf	Inf	Inf
-Membrane Transport	-Circulatory System	Inf	Inf	Inf
-Central Carbon Metabolism	-Circulatory System	Inf	Inf	Inf
-Energy Metabolism	-Circulatory System	Inf	Inf	Inf
-Biosynthesis	-Circulatory System	Inf	Inf	Inf
-Other Enzymes	-Circulatory System	Inf	Inf	Inf
Organismal Systems	-Circulatory System	Inf	Inf	Inf
-Immune System	-Circulatory System	NaN	NaN	NaN
-Endocrine System	-Circulatory System	Inf	Inf	Inf
-Circulatory System	-Circulatory System	NaN	NaN	NaN
-Digestive System	-Circulatory System	Inf	Inf	Inf
-Excretory System	-Circulatory System	Inf	Inf	Inf
-Nervous System	-Circulatory System	NaN	NaN	NaN
-Sensory System	-Circulatory System	NaN	NaN	NaN
-Development	-Circulatory System	NaN	NaN	NaN
-Environmental Adaptation	-Circulatory System	Inf	Inf	Inf
Human Diseases	-Circulatory System	Inf	Inf	Inf
-Cancers	-Circulatory System	Inf	Inf	Inf
-Immune System Diseases	-Circulatory System	Inf	Inf	Inf
-Neurodegenerative Diseases	-Circulatory System	Inf	Inf	Inf
-Cardiovascular Diseases	-Circulatory System	NaN	NaN	NaN
-Metabolic Diseases	-Circulatory System	Inf	Inf	Inf
-Infectious Diseases	-Circulatory System	Inf	Inf	Inf
Not Mapped	-Circulatory System	Inf	Inf	Inf
-Not Mapped	-Circulatory System	Inf	Inf	Inf
TOTAL	-Digestive System	642100	13320	1.04e+08
MAPPED	-Digestive System	589000	11670	95070000
Genetic Information Processing	-Digestive System	380700	4930	54250000
-Transcription	-Digestive System	10700	292.9	1876000
-Translation	-Digestive System	321200	3657	44810000
-Folding, Sorting and Degradation	-Digestive System	33620	644.1	5583000
-DNA Maintenance	-Digestive System	11880	256.3	1435000
-RNA Family	-Digestive System	0	0	0
Environmental Information Processing	-Digestive System	6633	122	1038000
-Signal Transduction	-Digestive System	2152	65.93	412000
-Signaling Molecules and Interaction	-Digestive System	4481	56.09	626300
Cellular Processes	-Digestive System	47250	1623	7274000
-Cell structure	-Digestive System	44850	1529	6896000
-Crystallins	-Digestive System	0	0	0
-Stress Response	-Digestive System	25.5	45.58	6390
-Vesicular Transport	-Digestive System	0	0	0
-Cytoskeleton	-Digestive System	1042	26.58	181100
-Cell Motility	-Digestive System	63.01	2.356	3129
-Cell Growth and Death	-Digestive System	1221	18.7	180900
-Cell Communication	-Digestive System	0	0	0
Metabolism	-Digestive System	145400	4743	30490000
-Membrane Transport	-Digestive System	26580	960.9	6303000
-Central Carbon Metabolism	-Digestive System	17890	584.9	2888000
-Energy Metabolism	-Digestive System	9989	213.8	1410000
-Biosynthesis	-Digestive System	36220	1352	7927000
-Other Enzymes	-Digestive System	47780	1498	9023000
Organismal Systems	-Digestive System	1	1	1
-Immune System	-Digestive System	0	0	0
-Endocrine System	-Digestive System	0	0	0
-Circulatory System	-Digestive System	0	0	0
-Digestive System	-Digestive System	1	1	1
-Excretory System	-Digestive System	0	0	0
-Nervous System	-Digestive System	0	0	0
-Sensory System	-Digestive System	0	0	0
-Development	-Digestive System	0	0	0
-Environmental Adaptation	-Digestive System	0	0	0
Human Diseases	-Digestive System	1182	66.29	233200
-Cancers	-Digestive System	0	0	0
-Immune System Diseases	-Digestive System	0	0	0
-Neurodegenerative Diseases	-Digestive System	0	0	0
-Cardiovascular Diseases	-Digestive System	0	0	0
-Metabolic Diseases	-Digestive System	0	0	0
-Infectious Diseases	-Digestive System	903	38.79	114800
Not Mapped	-Digestive System	53070	1651	8973000
-Not Mapped	-Digestive System	53070	1651	8973000
TOTAL	-Excretory System	39510	14280	53360
MAPPED	-Excretory System	36250	12510	48750
Genetic Information Processing	-Excretory System	23210	5200	27590
-Transcription	-Excretory System	658.5	314	961.8
-Translation	-Excretory System	19760	3914	22970
-Folding, Sorting and Degradation	-Excretory System	1872	621.3	2632
-DNA Maintenance	-Excretory System	666.4	274.8	735.7
-RNA Family	-Excretory System	0	0	0
Environmental Information Processing	-Excretory System	408.2	130.8	532.5
-Signal Transduction	-Excretory System	132.4	70.68	211.3
-Signaling Molecules and Interaction	-Excretory System	275.7	59.21	321.1
Cellular Processes	-Excretory System	2909	1741	3733
-Cell structure	-Excretory System	2760	1639	3536
-Crystallins	-Excretory System	0	0	0
-Stress Response	-Excretory System	1.569	48.86	3.277
-Vesicular Transport	-Excretory System	0	0	0
-Cytoskeleton	-Excretory System	64.12	28.49	92.86
-Cell Motility	-Excretory System	4.502	2.715	2.143
-Cell Growth and Death	-Excretory System	75.16	20.04	92.77
-Cell Communication	-Excretory System	0	0	0
Metabolism	-Excretory System	8947	5084	15640
-Membrane Transport	-Excretory System	1636	1030	3232
-Central Carbon Metabolism	-Excretory System	1101	700.3	1481
-Energy Metabolism	-Excretory System	520	175.3	658.5
-Biosynthesis	-Excretory System	2229	1395	4030
-Other Enzymes	-Excretory System	2886	1450	4004
Organismal Systems	-Excretory System	1	1	1
-Immune System	-Excretory System	0	0	0
-Endocrine System	-Excretory System	0	0	0
-Circulatory System	-Excretory System	0	0	0
-Digestive System	-Excretory System	0	0	0
-Excretory System	-Excretory System	1	1	1
-Nervous System	-Excretory System	0	0	0
-Sensory System	-Excretory System	0	0	0
-Development	-Excretory System	0	0	0
-Environmental Adaptation	-Excretory System	0	0	0
Human Diseases	-Excretory System	72.75	77.12	119.6
-Cancers	-Excretory System	0	0	0
-Immune System Diseases	-Excretory System	0	0	0
-Neurodegenerative Diseases	-Excretory System	0.06154	1.242	0.06154
-Cardiovascular Diseases	-Excretory System	0	0	0
-Metabolic Diseases	-Excretory System	0	0	0
-Infectious Diseases	-Excretory System	38.41	40.65	23.17
Not Mapped	-Excretory System	3266	1769	4602
-Not Mapped	-Excretory System	3266	1769	4602
TOTAL	-Nervous System	Inf	Inf	Inf
MAPPED	-Nervous System	Inf	Inf	Inf
Genetic Information Processing	-Nervous System	Inf	Inf	Inf
-Transcription	-Nervous System	Inf	Inf	Inf
-Translation	-Nervous System	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Nervous System	Inf	Inf	Inf
-DNA Maintenance	-Nervous System	Inf	Inf	Inf
-RNA Family	-Nervous System	NaN	NaN	NaN
Environmental Information Processing	-Nervous System	Inf	Inf	Inf
-Signal Transduction	-Nervous System	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Nervous System	Inf	Inf	Inf
Cellular Processes	-Nervous System	Inf	Inf	Inf
-Cell structure	-Nervous System	Inf	Inf	Inf
-Crystallins	-Nervous System	NaN	NaN	NaN
-Stress Response	-Nervous System	Inf	Inf	Inf
-Vesicular Transport	-Nervous System	NaN	NaN	NaN
-Cytoskeleton	-Nervous System	Inf	Inf	Inf
-Cell Motility	-Nervous System	Inf	Inf	Inf
-Cell Growth and Death	-Nervous System	Inf	Inf	Inf
-Cell Communication	-Nervous System	NaN	NaN	NaN
Metabolism	-Nervous System	Inf	Inf	Inf
-Membrane Transport	-Nervous System	Inf	Inf	Inf
-Central Carbon Metabolism	-Nervous System	Inf	Inf	Inf
-Energy Metabolism	-Nervous System	Inf	Inf	Inf
-Biosynthesis	-Nervous System	Inf	Inf	Inf
-Other Enzymes	-Nervous System	Inf	Inf	Inf
Organismal Systems	-Nervous System	Inf	Inf	Inf
-Immune System	-Nervous System	NaN	NaN	NaN
-Endocrine System	-Nervous System	Inf	Inf	Inf
-Circulatory System	-Nervous System	NaN	NaN	NaN
-Digestive System	-Nervous System	Inf	Inf	Inf
-Excretory System	-Nervous System	Inf	Inf	Inf
-Nervous System	-Nervous System	NaN	NaN	NaN
-Sensory System	-Nervous System	NaN	NaN	NaN
-Development	-Nervous System	NaN	NaN	NaN
-Environmental Adaptation	-Nervous System	Inf	Inf	Inf
Human Diseases	-Nervous System	Inf	Inf	Inf
-Cancers	-Nervous System	Inf	Inf	Inf
-Immune System Diseases	-Nervous System	Inf	Inf	Inf
-Neurodegenerative Diseases	-Nervous System	Inf	Inf	Inf
-Cardiovascular Diseases	-Nervous System	NaN	NaN	NaN
-Metabolic Diseases	-Nervous System	Inf	Inf	Inf
-Infectious Diseases	-Nervous System	Inf	Inf	Inf
Not Mapped	-Nervous System	Inf	Inf	Inf
-Not Mapped	-Nervous System	Inf	Inf	Inf
TOTAL	-Sensory System	Inf	Inf	Inf
MAPPED	-Sensory System	Inf	Inf	Inf
Genetic Information Processing	-Sensory System	Inf	Inf	Inf
-Transcription	-Sensory System	Inf	Inf	Inf
-Translation	-Sensory System	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Sensory System	Inf	Inf	Inf
-DNA Maintenance	-Sensory System	Inf	Inf	Inf
-RNA Family	-Sensory System	NaN	NaN	NaN
Environmental Information Processing	-Sensory System	Inf	Inf	Inf
-Signal Transduction	-Sensory System	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Sensory System	Inf	Inf	Inf
Cellular Processes	-Sensory System	Inf	Inf	Inf
-Cell structure	-Sensory System	Inf	Inf	Inf
-Crystallins	-Sensory System	NaN	NaN	NaN
-Stress Response	-Sensory System	Inf	Inf	Inf
-Vesicular Transport	-Sensory System	NaN	NaN	NaN
-Cytoskeleton	-Sensory System	Inf	Inf	Inf
-Cell Motility	-Sensory System	Inf	Inf	Inf
-Cell Growth and Death	-Sensory System	Inf	Inf	Inf
-Cell Communication	-Sensory System	NaN	NaN	NaN
Metabolism	-Sensory System	Inf	Inf	Inf
-Membrane Transport	-Sensory System	Inf	Inf	Inf
-Central Carbon Metabolism	-Sensory System	Inf	Inf	Inf
-Energy Metabolism	-Sensory System	Inf	Inf	Inf
-Biosynthesis	-Sensory System	Inf	Inf	Inf
-Other Enzymes	-Sensory System	Inf	Inf	Inf
Organismal Systems	-Sensory System	Inf	Inf	Inf
-Immune System	-Sensory System	NaN	NaN	NaN
-Endocrine System	-Sensory System	Inf	Inf	Inf
-Circulatory System	-Sensory System	NaN	NaN	NaN
-Digestive System	-Sensory System	Inf	Inf	Inf
