Numerator	Denominator	eco Li complete	eco Li minimal	eco Li without methionine
-Neurodegenerative Diseases	-Membrane Transport	3.364e-05	0.001113	1.814e-05
-Cardiovascular Diseases	-Membrane Transport	0	0	0
-Metabolic Diseases	-Membrane Transport	0	0	0
-Infectious Diseases	-Membrane Transport	0.04054	0.04741	0.03284
Not Mapped	-Membrane Transport	1.891	1.645	1.408
-Not Mapped	-Membrane Transport	1.891	1.645	1.408
TOTAL	-Central Carbon Metabolism	30.62	20.12	29.83
MAPPED	-Central Carbon Metabolism	28.09	17.63	27.26
Genetic Information Processing	-Central Carbon Metabolism	17.97	7.352	15.57
-Transcription	-Central Carbon Metabolism	0.5493	0.4702	0.5697
-Translation	-Central Carbon Metabolism	15.39	5.542	12.9
-Folding, Sorting and Degradation	-Central Carbon Metabolism	1.72	0.9204	1.723
-DNA Maintenance	-Central Carbon Metabolism	0.5485	0.4046	0.4436
-RNA Family	-Central Carbon Metabolism	0	0	0
Environmental Information Processing	-Central Carbon Metabolism	0.3289	0.1869	0.2985
-Signal Transduction	-Central Carbon Metabolism	0.1163	0.1023	0.1206
-Signaling Molecules and Interaction	-Central Carbon Metabolism	0.2137	0.08344	0.1795
Cellular Processes	-Central Carbon Metabolism	2.291	2.454	2.088
-Cell structure	-Central Carbon Metabolism	2.139	2.309	1.977
-Crystallins	-Central Carbon Metabolism	0	0	0
-Stress Response	-Central Carbon Metabolism	0.001216	0.06885	0.001832
-Vesicular Transport	-Central Carbon Metabolism	0	0	0
-Cytoskeleton	-Central Carbon Metabolism	0.0497	0.04015	0.05191
-Cell Motility	-Central Carbon Metabolism	0.004515	0.004461	0.002657
-Cell Growth and Death	-Central Carbon Metabolism	0.06519	0.03268	0.05961
-Cell Communication	-Central Carbon Metabolism	0	0	0
Metabolism	-Central Carbon Metabolism	7.304	7.26	8.915
-Membrane Transport	-Central Carbon Metabolism	1.355	1.485	1.814
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.5078	0.3956	0.4866
-Biosynthesis	-Central Carbon Metabolism	2.034	2.073	2.783
-Other Enzymes	-Central Carbon Metabolism	2.409	2.288	2.72
Organismal Systems	-Central Carbon Metabolism	0.0006871	0.001043	0.0005422
-Immune System	-Central Carbon Metabolism	0	0	0
-Endocrine System	-Central Carbon Metabolism	0	0	0
-Circulatory System	-Central Carbon Metabolism	0	0	0
-Digestive System	-Central Carbon Metabolism	0	0	0
-Excretory System	-Central Carbon Metabolism	0	0	0
-Nervous System	-Central Carbon Metabolism	0	0	0
-Sensory System	-Central Carbon Metabolism	0	0	0
-Development	-Central Carbon Metabolism	0	0	0
-Environmental Adaptation	-Central Carbon Metabolism	0	0	0
Human Diseases	-Central Carbon Metabolism	0.1429	0.1059	0.2277
-Cancers	-Central Carbon Metabolism	0.0008308	0.001379	0.000878
-Immune System Diseases	-Central Carbon Metabolism	0	0	0
-Neurodegenerative Diseases	-Central Carbon Metabolism	3.843e-05	0.001295	2.649e-05
-Cardiovascular Diseases	-Central Carbon Metabolism	0	0	0
-Metabolic Diseases	-Central Carbon Metabolism	0	0	0
-Infectious Diseases	-Central Carbon Metabolism	0.052	0.06973	0.05291
Not Mapped	-Central Carbon Metabolism	2.531	2.493	2.573
-Not Mapped	-Central Carbon Metabolism	2.531	2.493	2.573
TOTAL	-Energy Metabolism	53.76	47.27	57.94
MAPPED	-Energy Metabolism	49.31	41.42	52.94
Genetic Information Processing	-Energy Metabolism	31.58	17.34	29.96
-Transcription	-Energy Metabolism	0.9615	1.083	1.157
-Translation	-Energy Metabolism	26.88	12.99	24.94
-Folding, Sorting and Degradation	-Energy Metabolism	2.804	2.346	3.277
-DNA Maintenance	-Energy Metabolism	1.086	1.012	0.9449
-RNA Family	-Energy Metabolism	0	0	0
Environmental Information Processing	-Energy Metabolism	0.6253	0.4247	0.6228
-Signal Transduction	-Energy Metabolism	0.2255	0.2412	0.2524
-Signaling Molecules and Interaction	-Energy Metabolism	0.3751	0.196	0.3487
Cellular Processes	-Energy Metabolism	3.962	5.822	4.061
-Cell structure	-Energy Metabolism	3.755	5.426	3.84
-Crystallins	-Energy Metabolism	0	0	0
-Stress Response	-Energy Metabolism	0.002135	0.1618	0.003559
-Vesicular Transport	-Energy Metabolism	0	0	0
-Cytoskeleton	-Energy Metabolism	0.08724	0.09433	0.1008
-Cell Motility	-Energy Metabolism	0.009836	0.01566	0.006702
-Cell Growth and Death	-Energy Metabolism	0.1081	0.08444	0.1151
-Cell Communication	-Energy Metabolism	0	0	0
Metabolism	-Energy Metabolism	12.82	17.59	17.67
-Membrane Transport	-Energy Metabolism	2.489	3.575	3.685
-Central Carbon Metabolism	-Energy Metabolism	1.791	2.5	2.048
-Energy Metabolism	-Energy Metabolism	1	1	1
-Biosynthesis	-Energy Metabolism	3.253	5.56	5.621
-Other Enzymes	-Energy Metabolism	3.927	5.22	4.493
Organismal Systems	-Energy Metabolism	0.001361	0.003241	0.001086
-Immune System	-Energy Metabolism	0	0	0
-Endocrine System	-Energy Metabolism	0	0	0
-Circulatory System	-Energy Metabolism	0	0	0
-Digestive System	-Energy Metabolism	0	0	0
-Excretory System	-Energy Metabolism	0	0	0
-Nervous System	-Energy Metabolism	0	0	0
-Sensory System	-Energy Metabolism	0	0	0
-Development	-Energy Metabolism	0	0	0
-Environmental Adaptation	-Energy Metabolism	0	0	0
Human Diseases	-Energy Metabolism	0.2187	0.2762	0.4121
-Cancers	-Energy Metabolism	0.001303	0.00348	0.001586
-Immune System Diseases	-Energy Metabolism	0	0	0
-Neurodegenerative Diseases	-Energy Metabolism	7.325e-05	0.003925	5.839e-05
-Cardiovascular Diseases	-Energy Metabolism	0	0	0
-Metabolic Diseases	-Energy Metabolism	0	0	0
-Infectious Diseases	-Energy Metabolism	0.08332	0.2319	0.1091
Not Mapped	-Energy Metabolism	4.443	5.859	4.997
-Not Mapped	-Energy Metabolism	4.443	5.859	4.997
TOTAL	-Biosynthesis	15.73	9.25	9.532
MAPPED	-Biosynthesis	14.43	8.104	8.71
Genetic Information Processing	-Biosynthesis	9.221	3.369	4.918
-Transcription	-Biosynthesis	0.2864	0.2166	0.183
-Translation	-Biosynthesis	7.884	2.536	4.11
-Folding, Sorting and Degradation	-Biosynthesis	0.8103	0.4243	0.5413
-DNA Maintenance	-Biosynthesis	0.3033	0.1925	0.1514
-RNA Family	-Biosynthesis	0	0	0
Environmental Information Processing	-Biosynthesis	0.1718	0.0868	0.1005
-Signal Transduction	-Biosynthesis	0.06094	0.04923	0.04252
-Signaling Molecules and Interaction	-Biosynthesis	0.1098	0.03836	0.05737
Cellular Processes	-Biosynthesis	1.157	1.129	0.6661
-Cell structure	-Biosynthesis	1.099	1.062	0.6318
-Crystallins	-Biosynthesis	0	0	0
-Stress Response	-Biosynthesis	0.0006249	0.03165	0.0005854
-Vesicular Transport	-Biosynthesis	0	0	0
-Cytoskeleton	-Biosynthesis	0.02553	0.01846	0.01659
-Cell Motility	-Biosynthesis	0.003048	0.002772	0.001096
-Cell Growth and Death	-Biosynthesis	0.03273	0.01449	0.01791
-Cell Communication	-Biosynthesis	0	0	0
Metabolism	-Biosynthesis	3.679	3.45	2.89
-Membrane Transport	-Biosynthesis	0.6664	0.697	0.5903
-Central Carbon Metabolism	-Biosynthesis	0.483	0.4526	0.3322
-Energy Metabolism	-Biosynthesis	0.2315	0.1716	0.1686
-Biosynthesis	-Biosynthesis	1	1	1
-Other Enzymes	-Biosynthesis	1.219	0.9909	0.843
Organismal Systems	-Biosynthesis	0.0003179	0.0006479	0.0001551
-Immune System	-Biosynthesis	0	0	0
-Endocrine System	-Biosynthesis	0	0	0
-Circulatory System	-Biosynthesis	0	0	0
-Digestive System	-Biosynthesis	0	0	0
-Excretory System	-Biosynthesis	0	0	0
-Nervous System	-Biosynthesis	0	0	0
-Sensory System	-Biosynthesis	0	0	0
-Development	-Biosynthesis	0	0	0
-Environmental Adaptation	-Biosynthesis	0	0	0
Human Diseases	-Biosynthesis	0.06901	0.05319	0.06474
-Cancers	-Biosynthesis	0.0004122	0.000666	0.0002939
-Immune System Diseases	-Biosynthesis	0	0	0
-Neurodegenerative Diseases	-Biosynthesis	2.361e-05	0.0007498	1.081e-05
-Cardiovascular Diseases	-Biosynthesis	0	0	0
-Metabolic Diseases	-Biosynthesis	0	0	0
-Infectious Diseases	-Biosynthesis	0.03141	0.03364	0.02171
Not Mapped	-Biosynthesis	1.3	1.146	0.8221
-Not Mapped	-Biosynthesis	1.3	1.146	0.8221
TOTAL	-Other Enzymes	12.45	8.744	11.43
MAPPED	-Other Enzymes	11.42	7.66	10.44
Genetic Information Processing	-Other Enzymes	7.427	3.237	5.986
-Transcription	-Other Enzymes	0.2369	0.2073	0.217
-Translation	-Other Enzymes	6.242	2.405	4.949
-Folding, Sorting and Degradation	-Other Enzymes	0.6841	0.4301	0.6353
-DNA Maintenance	-Other Enzymes	0.2417	0.1857	0.169
-RNA Family	-Other Enzymes	0	0	0
Environmental Information Processing	-Other Enzymes	0.1351	0.08135	0.1151
-Signal Transduction	-Other Enzymes	0.04887	0.04621	0.04534
-Signaling Molecules and Interaction	-Other Enzymes	0.08687	0.03683	0.06878
Cellular Processes	-Other Enzymes	0.9207	1.066	0.7989
-Cell structure	-Other Enzymes	0.8696	1.004	0.7573
-Crystallins	-Other Enzymes	0	0	0
-Stress Response	-Other Enzymes	0.0004945	0.02992	0.0007017
-Vesicular Transport	-Other Enzymes	0	0	0
-Cytoskeleton	-Other Enzymes	0.0202	0.01745	0.01989
-Cell Motility	-Other Enzymes	0.002489	0.002501	0.001166
-Cell Growth and Death	-Other Enzymes	0.02584	0.01428	0.02044
-Cell Communication	-Other Enzymes	0	0	0
Metabolism	-Other Enzymes	2.932	3.228	3.46
-Membrane Transport	-Other Enzymes	0.5432	0.6571	0.6985
-Central Carbon Metabolism	-Other Enzymes	0.4114	0.4282	0.3373
-Energy Metabolism	-Other Enzymes	0.2091	0.1827	0.1776
-Biosynthesis	-Other Enzymes	0.802	0.9174	1.185
-Other Enzymes	-Other Enzymes	1	1	1
Organismal Systems	-Other Enzymes	0.0003062	0.0005397	0.0001993
-Immune System	-Other Enzymes	0	0	0
-Endocrine System	-Other Enzymes	0	0	0
-Circulatory System	-Other Enzymes	0	0	0
-Digestive System	-Other Enzymes	0	0	0
-Excretory System	-Other Enzymes	0	0	0
-Nervous System	-Other Enzymes	0	0	0
-Sensory System	-Other Enzymes	0	0	0
-Development	-Other Enzymes	0	0	0
-Environmental Adaptation	-Other Enzymes	0	0	0
Human Diseases	-Other Enzymes	0.05663	0.04723	0.06975
-Cancers	-Other Enzymes	0.0003376	0.0006591	0.0002739
-Immune System Diseases	-Other Enzymes	0	0	0
-Neurodegenerative Diseases	-Other Enzymes	1.894e-05	0.0007604	1.282e-05
-Cardiovascular Diseases	-Other Enzymes	0	0	0
-Metabolic Diseases	-Other Enzymes	0	0	0
-Infectious Diseases	-Other Enzymes	0.02202	0.03113	0.01768
Not Mapped	-Other Enzymes	1.029	1.084	0.9854
-Not Mapped	-Other Enzymes	1.029	1.084	0.9854
TOTAL	Organismal Systems	39510	14280	53360
MAPPED	Organismal Systems	36250	12510	48750
Genetic Information Processing	Organismal Systems	23430	5200	28070
-Transcription	Organismal Systems	799.5	344.2	1089
-Translation	Organismal Systems	19820	3914	23080
-Folding, Sorting and Degradation	Organismal Systems	2066	644.1	3077
-DNA Maintenance	Organismal Systems	837.4	290.9	818.3
-RNA Family	Organismal Systems	0	0	0
Environmental Information Processing	Organismal Systems	459.6	144.8	573.5
-Signal Transduction	Organismal Systems	160.2	85.62	245.8
-Signaling Molecules and Interaction	Organismal Systems	275.7	59.21	321.1
Cellular Processes	Organismal Systems	2912	1741	3739
-Cell structure	Organismal Systems	2760	1639	3536
-Crystallins	Organismal Systems	0	0	0
-Stress Response	Organismal Systems	1.569	48.86	3.277
-Vesicular Transport	Organismal Systems	0	0	0
-Cytoskeleton	Organismal Systems	64.12	28.49	92.86
-Cell Motility	Organismal Systems	8.034	4.278	7.255
-Cell Growth and Death	Organismal Systems	79.49	20.69	100.7
-Cell Communication	Organismal Systems	0	0	0
Metabolism	Organismal Systems	9423	5209	16270
-Membrane Transport	Organismal Systems	1829	1076	3393
-Central Carbon Metabolism	Organismal Systems	1351	709.6	1806
-Energy Metabolism	Organismal Systems	685.9	264.8	878.8
-Biosynthesis	Organismal Systems	2432	1512	5630
-Other Enzymes	Organismal Systems	3228	1498	4842
Organismal Systems	Organismal Systems	1	1	1
-Immune System	Organismal Systems	0	0	0
-Endocrine System	Organismal Systems	0	0	0
-Circulatory System	Organismal Systems	0	0	0
-Digestive System	Organismal Systems	0	0	0
-Excretory System	Organismal Systems	0	0	0
-Nervous System	Organismal Systems	0	0	0
-Sensory System	Organismal Systems	0	0	0
-Development	Organismal Systems	0	0	0
-Environmental Adaptation	Organismal Systems	0	0	0
Human Diseases	Organismal Systems	236	96.46	434.1
-Cancers	Organismal Systems	0.5791	0.4588	0.888
-Immune System Diseases	Organismal Systems	0	0	0
-Neurodegenerative Diseases	Organismal Systems	0.03256	0.5166	0.03269
-Cardiovascular Diseases	Organismal Systems	0	0	0
-Metabolic Diseases	Organismal Systems	0	0	0
-Infectious Diseases	Organismal Systems	70.51	40.65	88.7
Not Mapped	Organismal Systems	3266	1769	4602
-Not Mapped	Organismal Systems	3266	1769	4602
TOTAL	-Immune System	Inf	Inf	Inf
MAPPED	-Immune System	Inf	Inf	Inf
Genetic Information Processing	-Immune System	Inf	Inf	Inf
-Transcription	-Immune System	Inf	Inf	Inf
-Translation	-Immune System	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Immune System	Inf	Inf	Inf
-DNA Maintenance	-Immune System	Inf	Inf	Inf
-RNA Family	-Immune System	NaN	NaN	NaN
Environmental Information Processing	-Immune System	Inf	Inf	Inf
-Signal Transduction	-Immune System	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Immune System	Inf	Inf	Inf
Cellular Processes	-Immune System	Inf	Inf	Inf
-Cell structure	-Immune System	Inf	Inf	Inf
-Crystallins	-Immune System	NaN	NaN	NaN
-Stress Response	-Immune System	Inf	Inf	Inf
-Vesicular Transport	-Immune System	NaN	NaN	NaN
-Cytoskeleton	-Immune System	Inf	Inf	Inf
-Cell Motility	-Immune System	Inf	Inf	Inf
-Cell Growth and Death	-Immune System	Inf	Inf	Inf
-Cell Communication	-Immune System	NaN	NaN	NaN
Metabolism	-Immune System	Inf	Inf	Inf
-Membrane Transport	-Immune System	Inf	Inf	Inf
-Central Carbon Metabolism	-Immune System	Inf	Inf	Inf
-Energy Metabolism	-Immune System	Inf	Inf	Inf
-Biosynthesis	-Immune System	Inf	Inf	Inf
-Other Enzymes	-Immune System	Inf	Inf	Inf
Organismal Systems	-Immune System	Inf	Inf	Inf
-Immune System	-Immune System	NaN	NaN	NaN
-Endocrine System	-Immune System	NaN	NaN	NaN
-Circulatory System	-Immune System	NaN	NaN	NaN
-Digestive System	-Immune System	NaN	NaN	NaN
-Excretory System	-Immune System	NaN	NaN	NaN
-Nervous System	-Immune System	NaN	NaN	NaN
-Sensory System	-Immune System	NaN	NaN	NaN
-Development	-Immune System	NaN	NaN	NaN
-Environmental Adaptation	-Immune System	NaN	NaN	NaN
Human Diseases	-Immune System	Inf	Inf	Inf
-Cancers	-Immune System	Inf	Inf	Inf
-Immune System Diseases	-Immune System	NaN	NaN	NaN
-Neurodegenerative Diseases	-Immune System	Inf	Inf	Inf
-Cardiovascular Diseases	-Immune System	NaN	NaN	NaN
-Metabolic Diseases	-Immune System	Inf	Inf	Inf
-Infectious Diseases	-Immune System	Inf	Inf	Inf
Not Mapped	-Immune System	Inf	Inf	Inf
-Not Mapped	-Immune System	Inf	Inf	Inf
TOTAL	-Endocrine System	Inf	Inf	Inf
MAPPED	-Endocrine System	Inf	Inf	Inf
Genetic Information Processing	-Endocrine System	Inf	Inf	Inf
-Transcription	-Endocrine System	Inf	Inf	Inf
-Translation	-Endocrine System	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Endocrine System	Inf	Inf	Inf
-DNA Maintenance	-Endocrine System	Inf	Inf	Inf
-RNA Family	-Endocrine System	NaN	NaN	NaN
Environmental Information Processing	-Endocrine System	Inf	Inf	Inf
-Signal Transduction	-Endocrine System	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Endocrine System	Inf	Inf	Inf
Cellular Processes	-Endocrine System	Inf	Inf	Inf
-Cell structure	-Endocrine System	Inf	Inf	Inf
-Crystallins	-Endocrine System	NaN	NaN	NaN
-Stress Response	-Endocrine System	Inf	Inf	Inf
-Vesicular Transport	-Endocrine System	NaN	NaN	NaN
-Cytoskeleton	-Endocrine System	Inf	Inf	Inf
-Cell Motility	-Endocrine System	Inf	Inf	Inf
-Cell Growth and Death	-Endocrine System	Inf	Inf	Inf
-Cell Communication	-Endocrine System	NaN	NaN	NaN
Metabolism	-Endocrine System	Inf	Inf	Inf
-Membrane Transport	-Endocrine System	Inf	Inf	Inf
-Central Carbon Metabolism	-Endocrine System	Inf	Inf	Inf
-Energy Metabolism	-Endocrine System	Inf	Inf	Inf
-Biosynthesis	-Endocrine System	Inf	Inf	Inf
-Other Enzymes	-Endocrine System	Inf	Inf	Inf
Organismal Systems	-Endocrine System	Inf	Inf	Inf
-Immune System	-Endocrine System	NaN	NaN	NaN
-Endocrine System	-Endocrine System	NaN	NaN	NaN
-Circulatory System	-Endocrine System	NaN	NaN	NaN
-Digestive System	-Endocrine System	Inf	Inf	Inf
-Excretory System	-Endocrine System	Inf	Inf	Inf
-Nervous System	-Endocrine System	NaN	NaN	NaN
-Sensory System	-Endocrine System	NaN	NaN	NaN
-Development	-Endocrine System	NaN	NaN	NaN
-Environmental Adaptation	-Endocrine System	Inf	Inf	Inf
Human Diseases	-Endocrine System	Inf	Inf	Inf
-Cancers	-Endocrine System	Inf	Inf	Inf
-Immune System Diseases	-Endocrine System	Inf	Inf	Inf
-Neurodegenerative Diseases	-Endocrine System	Inf	Inf	Inf
-Cardiovascular Diseases	-Endocrine System	NaN	NaN	NaN
-Metabolic Diseases	-Endocrine System	Inf	Inf	Inf
-Infectious Diseases	-Endocrine System	Inf	Inf	Inf
Not Mapped	-Endocrine System	Inf	Inf	Inf
-Not Mapped	-Endocrine System	Inf	Inf	Inf
TOTAL	-Circulatory System	Inf	Inf	Inf
MAPPED	-Circulatory System	Inf	Inf	Inf
Genetic Information Processing	-Circulatory System	Inf	Inf	Inf
-Transcription	-Circulatory System	Inf	Inf	Inf
-Translation	-Circulatory System	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Circulatory System	Inf	Inf	Inf
-DNA Maintenance	-Circulatory System	Inf	Inf	Inf
-RNA Family	-Circulatory System	NaN	NaN	NaN
Environmental Information Processing	-Circulatory System	Inf	Inf	Inf
-Signal Transduction	-Circulatory System	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Circulatory System	Inf	Inf	Inf
Cellular Processes	-Circulatory System	Inf	Inf	Inf
-Cell structure	-Circulatory System	Inf	Inf	Inf
-Crystallins	-Circulatory System	NaN	NaN	NaN
-Stress Response	-Circulatory System	Inf	Inf	Inf
-Vesicular Transport	-Circulatory System	NaN	NaN	NaN
-Cytoskeleton	-Circulatory System	Inf	Inf	Inf
-Cell Motility	-Circulatory System	Inf	Inf	Inf
-Cell Growth and Death	-Circulatory System	Inf	Inf	Inf
-Cell Communication	-Circulatory System	NaN	NaN	NaN
Metabolism	-Circulatory System	Inf	Inf	Inf
-Membrane Transport	-Circulatory System	Inf	Inf	Inf
-Central Carbon Metabolism	-Circulatory System	Inf	Inf	Inf
-Energy Metabolism	-Circulatory System	Inf	Inf	Inf
-Biosynthesis	-Circulatory System	Inf	Inf	Inf
-Other Enzymes	-Circulatory System	Inf	Inf	Inf
Organismal Systems	-Circulatory System	Inf	Inf	Inf
-Immune System	-Circulatory System	NaN	NaN	NaN
-Endocrine System	-Circulatory System	NaN	NaN	NaN
-Circulatory System	-Circulatory System	NaN	NaN	NaN
-Digestive System	-Circulatory System	NaN	NaN	NaN
-Excretory System	-Circulatory System	NaN	NaN	NaN
-Nervous System	-Circulatory System	NaN	NaN	NaN
-Sensory System	-Circulatory System	NaN	NaN	NaN
-Development	-Circulatory System	NaN	NaN	NaN
-Environmental Adaptation	-Circulatory System	NaN	NaN	NaN
Human Diseases	-Circulatory System	Inf	Inf	Inf
-Cancers	-Circulatory System	Inf	Inf	Inf
-Immune System Diseases	-Circulatory System	NaN	NaN	NaN
-Neurodegenerative Diseases	-Circulatory System	Inf	Inf	Inf
-Cardiovascular Diseases	-Circulatory System	NaN	NaN	NaN
-Metabolic Diseases	-Circulatory System	Inf	Inf	Inf
-Infectious Diseases	-Circulatory System	Inf	Inf	Inf
Not Mapped	-Circulatory System	Inf	Inf	Inf
-Not Mapped	-Circulatory System	Inf	Inf	Inf
TOTAL	-Digestive System	Inf	Inf	Inf
MAPPED	-Digestive System	Inf	Inf	Inf
Genetic Information Processing	-Digestive System	Inf	Inf	Inf
-Transcription	-Digestive System	Inf	Inf	Inf
-Translation	-Digestive System	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Digestive System	Inf	Inf	Inf
-DNA Maintenance	-Digestive System	Inf	Inf	Inf
-RNA Family	-Digestive System	NaN	NaN	NaN
Environmental Information Processing	-Digestive System	Inf	Inf	Inf
-Signal Transduction	-Digestive System	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Digestive System	Inf	Inf	Inf
Cellular Processes	-Digestive System	Inf	Inf	Inf
-Cell structure	-Digestive System	Inf	Inf	Inf
-Crystallins	-Digestive System	NaN	NaN	NaN
-Stress Response	-Digestive System	Inf	Inf	Inf
-Vesicular Transport	-Digestive System	NaN	NaN	NaN
-Cytoskeleton	-Digestive System	Inf	Inf	Inf
-Cell Motility	-Digestive System	Inf	Inf	Inf
-Cell Growth and Death	-Digestive System	Inf	Inf	Inf
-Cell Communication	-Digestive System	NaN	NaN	NaN
Metabolism	-Digestive System	Inf	Inf	Inf
-Membrane Transport	-Digestive System	Inf	Inf	Inf
-Central Carbon Metabolism	-Digestive System	Inf	Inf	Inf
-Energy Metabolism	-Digestive System	Inf	Inf	Inf
-Biosynthesis	-Digestive System	Inf	Inf	Inf
-Other Enzymes	-Digestive System	Inf	Inf	Inf
Organismal Systems	-Digestive System	Inf	Inf	Inf
-Immune System	-Digestive System	NaN	NaN	NaN
-Endocrine System	-Digestive System	Inf	Inf	Inf
-Circulatory System	-Digestive System	NaN	NaN	NaN
-Digestive System	-Digestive System	NaN	NaN	NaN
-Excretory System	-Digestive System	Inf	Inf	Inf
-Nervous System	-Digestive System	NaN	NaN	NaN
-Sensory System	-Digestive System	NaN	NaN	NaN
-Development	-Digestive System	NaN	NaN	NaN
-Environmental Adaptation	-Digestive System	NaN	NaN	NaN
Human Diseases	-Digestive System	Inf	Inf	Inf
-Cancers	-Digestive System	Inf	Inf	Inf
-Immune System Diseases	-Digestive System	Inf	Inf	Inf
-Neurodegenerative Diseases	-Digestive System	Inf	Inf	Inf
-Cardiovascular Diseases	-Digestive System	NaN	NaN	NaN
-Metabolic Diseases	-Digestive System	Inf	Inf	Inf
-Infectious Diseases	-Digestive System	Inf	Inf	Inf
Not Mapped	-Digestive System	Inf	Inf	Inf
-Not Mapped	-Digestive System	Inf	Inf	Inf
TOTAL	-Excretory System	Inf	Inf	Inf
MAPPED	-Excretory System	Inf	Inf	Inf
Genetic Information Processing	-Excretory System	Inf	Inf	Inf
-Transcription	-Excretory System	Inf	Inf	Inf
-Translation	-Excretory System	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Excretory System	Inf	Inf	Inf
-DNA Maintenance	-Excretory System	Inf	Inf	Inf
-RNA Family	-Excretory System	NaN	NaN	NaN
Environmental Information Processing	-Excretory System	Inf	Inf	Inf
-Signal Transduction	-Excretory System	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Excretory System	Inf	Inf	Inf
Cellular Processes	-Excretory System	Inf	Inf	Inf
-Cell structure	-Excretory System	Inf	Inf	Inf
-Crystallins	-Excretory System	NaN	NaN	NaN
-Stress Response	-Excretory System	Inf	Inf	Inf
-Vesicular Transport	-Excretory System	NaN	NaN	NaN
-Cytoskeleton	-Excretory System	Inf	Inf	Inf
-Cell Motility	-Excretory System	Inf	Inf	Inf
-Cell Growth and Death	-Excretory System	Inf	Inf	Inf
-Cell Communication	-Excretory System	NaN	NaN	NaN
Metabolism	-Excretory System	Inf	Inf	Inf
-Membrane Transport	-Excretory System	Inf	Inf	Inf
-Central Carbon Metabolism	-Excretory System	Inf	Inf	Inf
-Energy Metabolism	-Excretory System	Inf	Inf	Inf
-Biosynthesis	-Excretory System	Inf	Inf	Inf
-Other Enzymes	-Excretory System	Inf	Inf	Inf
Organismal Systems	-Excretory System	Inf	Inf	Inf
-Immune System	-Excretory System	NaN	NaN	NaN
-Endocrine System	-Excretory System	Inf	Inf	Inf
-Circulatory System	-Excretory System	NaN	NaN	NaN
-Digestive System	-Excretory System	Inf	Inf	Inf
-Excretory System	-Excretory System	NaN	NaN	NaN
-Nervous System	-Excretory System	NaN	NaN	NaN
-Sensory System	-Excretory System	NaN	NaN	NaN
-Development	-Excretory System	NaN	NaN	NaN
-Environmental Adaptation	-Excretory System	Inf	Inf	Inf
Human Diseases	-Excretory System	Inf	Inf	Inf
-Cancers	-Excretory System	Inf	Inf	Inf
-Immune System Diseases	-Excretory System	Inf	Inf	Inf
-Neurodegenerative Diseases	-Excretory System	Inf	Inf	Inf
-Cardiovascular Diseases	-Excretory System	NaN	NaN	NaN
-Metabolic Diseases	-Excretory System	Inf	Inf	Inf
-Infectious Diseases	-Excretory System	Inf	Inf	Inf
Not Mapped	-Excretory System	Inf	Inf	Inf
-Not Mapped	-Excretory System	Inf	Inf	Inf
TOTAL	-Nervous System	Inf	Inf	Inf
MAPPED	-Nervous System	Inf	Inf	Inf
Genetic Information Processing	-Nervous System	Inf	Inf	Inf
-Transcription	-Nervous System	Inf	Inf	Inf
-Translation	-Nervous System	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Nervous System	Inf	Inf	Inf
-DNA Maintenance	-Nervous System	Inf	Inf	Inf
-RNA Family	-Nervous System	NaN	NaN	NaN
Environmental Information Processing	-Nervous System	Inf	Inf	Inf
-Signal Transduction	-Nervous System	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Nervous System	Inf	Inf	Inf
Cellular Processes	-Nervous System	Inf	Inf	Inf
-Cell structure	-Nervous System	Inf	Inf	Inf
-Crystallins	-Nervous System	NaN	NaN	NaN
-Stress Response	-Nervous System	Inf	Inf	Inf
-Vesicular Transport	-Nervous System	NaN	NaN	NaN
-Cytoskeleton	-Nervous System	Inf	Inf	Inf
-Cell Motility	-Nervous System	Inf	Inf	Inf
-Cell Growth and Death	-Nervous System	Inf	Inf	Inf
-Cell Communication	-Nervous System	NaN	NaN	NaN
Metabolism	-Nervous System	Inf	Inf	Inf
-Membrane Transport	-Nervous System	Inf	Inf	Inf
-Central Carbon Metabolism	-Nervous System	Inf	Inf	Inf
-Energy Metabolism	-Nervous System	Inf	Inf	Inf
-Biosynthesis	-Nervous System	Inf	Inf	Inf
-Other Enzymes	-Nervous System	Inf	Inf	Inf
Organismal Systems	-Nervous System	Inf	Inf	Inf
-Immune System	-Nervous System	NaN	NaN	NaN
-Endocrine System	-Nervous System	NaN	NaN	NaN
-Circulatory System	-Nervous System	NaN	NaN	NaN
-Digestive System	-Nervous System	NaN	NaN	NaN
-Excretory System	-Nervous System	NaN	NaN	NaN
-Nervous System	-Nervous System	NaN	NaN	NaN
-Sensory System	-Nervous System	NaN	NaN	NaN
-Development	-Nervous System	NaN	NaN	NaN
