Numerator	Denominator	eco Li complete	eco Li minimal	eco Li without methionine
-Signaling Molecules and Interaction	-Central Carbon Metabolism	0.1294	0.05258	0.1079
Cellular Processes	-Central Carbon Metabolism	1.364	1.545	1.253
-Cell structure	-Central Carbon Metabolism	1.296	1.457	1.189
-Crystallins	-Central Carbon Metabolism	0	0	0
-Stress Response	-Central Carbon Metabolism	0.0007369	0.04344	0.001102
-Vesicular Transport	-Central Carbon Metabolism	0	0	0
-Cytoskeleton	-Central Carbon Metabolism	0.02633	0.02107	0.02689
-Cell Motility	-Central Carbon Metabolism	0.001519	0.002092	0.0003156
-Cell Growth and Death	-Central Carbon Metabolism	0.03784	0.02036	0.03447
-Cell Communication	-Central Carbon Metabolism	0	0	0
Metabolism	-Central Carbon Metabolism	4.266	4.933	5.973
-Membrane Transport	-Central Carbon Metabolism	0.8015	0.9264	1.096
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.2481	0.1723	0.2445
-Biosynthesis	-Central Carbon Metabolism	1.083	1.53	1.716
-Other Enzymes	-Central Carbon Metabolism	1.12	1.181	1.15
Organismal Systems	-Central Carbon Metabolism	0	0	0
-Immune System	-Central Carbon Metabolism	0	0	0
-Endocrine System	-Central Carbon Metabolism	0	0	0
-Circulatory System	-Central Carbon Metabolism	0	0	0
-Digestive System	-Central Carbon Metabolism	0	0	0
-Excretory System	-Central Carbon Metabolism	0	0	0
-Nervous System	-Central Carbon Metabolism	0	0	0
-Sensory System	-Central Carbon Metabolism	0	0	0
-Development	-Central Carbon Metabolism	0	0	0
-Environmental Adaptation	-Central Carbon Metabolism	0	0	0
Human Diseases	-Central Carbon Metabolism	0.03339	0.03921	0.03385
-Cancers	-Central Carbon Metabolism	0	0	0
-Immune System Diseases	-Central Carbon Metabolism	0	0	0
-Neurodegenerative Diseases	-Central Carbon Metabolism	0	0	0
-Cardiovascular Diseases	-Central Carbon Metabolism	0	0	0
-Metabolic Diseases	-Central Carbon Metabolism	0	0	0
-Infectious Diseases	-Central Carbon Metabolism	0.005771	0.0294	0.009148
Not Mapped	-Central Carbon Metabolism	1.534	1.573	1.547
-Not Mapped	-Central Carbon Metabolism	1.534	1.573	1.547
TOTAL	-Energy Metabolism	41.4	39.9	43.99
MAPPED	-Energy Metabolism	36.46	34.01	39.12
Genetic Information Processing	-Energy Metabolism	17.31	8.736	15.22
-Transcription	-Energy Metabolism	0.5327	0.5322	0.6384
-Translation	-Energy Metabolism	13.87	6.289	11.57
-Folding, Sorting and Degradation	-Energy Metabolism	1.931	1.282	2.104
-DNA Maintenance	-Energy Metabolism	0.6584	0.5506	0.5454
-RNA Family	-Energy Metabolism	0	0	0
Environmental Information Processing	-Energy Metabolism	0.5437	0.3256	0.4648
-Signal Transduction	-Energy Metabolism	0.1252	0.1287	0.1253
-Signaling Molecules and Interaction	-Energy Metabolism	0.4173	0.1969	0.3395
Cellular Processes	-Energy Metabolism	4.388	5.772	3.93
-Cell structure	-Energy Metabolism	4.177	5.456	3.739
-Crystallins	-Energy Metabolism	0	0	0
-Stress Response	-Energy Metabolism	0.002375	0.1627	0.003465
-Vesicular Transport	-Energy Metabolism	0	0	0
-Cytoskeleton	-Energy Metabolism	0.08485	0.0789	0.08458
-Cell Motility	-Energy Metabolism	0.00398	0.00743	0.0007464
-Cell Growth and Death	-Energy Metabolism	0.1195	0.06772	0.1024
-Cell Communication	-Energy Metabolism	0	0	0
Metabolism	-Energy Metabolism	13.9	18.22	18.98
-Membrane Transport	-Energy Metabolism	2.511	3.375	3.349
-Central Carbon Metabolism	-Energy Metabolism	2.62	2.805	2.365
-Energy Metabolism	-Energy Metabolism	1	1	1
-Biosynthesis	-Energy Metabolism	3.646	5.503	5.331
-Other Enzymes	-Energy Metabolism	4.06	4.812	4.419
Organismal Systems	-Energy Metabolism	0	0	0
-Immune System	-Energy Metabolism	0	0	0
-Endocrine System	-Energy Metabolism	0	0	0
-Circulatory System	-Energy Metabolism	0	0	0
-Digestive System	-Energy Metabolism	0	0	0
-Excretory System	-Energy Metabolism	0	0	0
-Nervous System	-Energy Metabolism	0	0	0
-Sensory System	-Energy Metabolism	0	0	0
-Development	-Energy Metabolism	0	0	0
-Environmental Adaptation	-Energy Metabolism	0	0	0
Human Diseases	-Energy Metabolism	0.12	0.1788	0.1051
-Cancers	-Energy Metabolism	0	0	0
-Immune System Diseases	-Energy Metabolism	0	0	0
-Neurodegenerative Diseases	-Energy Metabolism	0	0	0
-Cardiovascular Diseases	-Energy Metabolism	0	0	0
-Metabolic Diseases	-Energy Metabolism	0	0	0
-Infectious Diseases	-Energy Metabolism	0.01615	0.0856	0.02781
Not Mapped	-Energy Metabolism	4.943	5.889	4.865
-Not Mapped	-Energy Metabolism	4.943	5.889	4.865
TOTAL	-Biosynthesis	10.04	6.024	5.532
MAPPED	-Biosynthesis	8.841	5.135	4.92
Genetic Information Processing	-Biosynthesis	4.116	1.348	1.856
-Transcription	-Biosynthesis	0.112	0.0785	0.06535
-Translation	-Biosynthesis	3.376	0.9561	1.461
-Folding, Sorting and Degradation	-Biosynthesis	0.4397	0.2082	0.2296
-DNA Maintenance	-Biosynthesis	0.1438	0.07808	0.06315
-RNA Family	-Biosynthesis	0	0	0
Environmental Information Processing	-Biosynthesis	0.1366	0.05188	0.05634
-Signal Transduction	-Biosynthesis	0.0277	0.02124	0.01318
-Signaling Molecules and Interaction	-Biosynthesis	0.1012	0.02973	0.04269
Cellular Processes	-Biosynthesis	1.077	0.8804	0.499
-Cell structure	-Biosynthesis	1.013	0.8238	0.4703
-Crystallins	-Biosynthesis	0	0	0
-Stress Response	-Biosynthesis	0.000576	0.02456	0.0004357
-Vesicular Transport	-Biosynthesis	0	0	0
-Cytoskeleton	-Biosynthesis	0.02058	0.01191	0.01064
-Cell Motility	-Biosynthesis	0.001054	0.001091	9.591e-05
-Cell Growth and Death	-Biosynthesis	0.03106	0.01145	0.01289
-Cell Communication	-Biosynthesis	0	0	0
Metabolism	-Biosynthesis	3.298	2.781	2.382
-Membrane Transport	-Biosynthesis	0.5862	0.5201	0.4267
-Central Carbon Metabolism	-Biosynthesis	0.5742	0.4057	0.2885
-Energy Metabolism	-Biosynthesis	0.1821	0.1023	0.09657
-Biosynthesis	-Biosynthesis	1	1	1
-Other Enzymes	-Biosynthesis	0.8866	0.6824	0.4655
Organismal Systems	-Biosynthesis	0	0	0
-Immune System	-Biosynthesis	0	0	0
-Endocrine System	-Biosynthesis	0	0	0
-Circulatory System	-Biosynthesis	0	0	0
-Digestive System	-Biosynthesis	0	0	0
-Excretory System	-Biosynthesis	0	0	0
-Nervous System	-Biosynthesis	0	0	0
-Sensory System	-Biosynthesis	0	0	0
-Development	-Biosynthesis	0	0	0
-Environmental Adaptation	-Biosynthesis	0	0	0
Human Diseases	-Biosynthesis	0.02663	0.02563	0.01345
-Cancers	-Biosynthesis	0	0	0
-Immune System Diseases	-Biosynthesis	0	0	0
-Neurodegenerative Diseases	-Biosynthesis	0	0	0
-Cardiovascular Diseases	-Biosynthesis	0	0	0
-Metabolic Diseases	-Biosynthesis	0	0	0
-Infectious Diseases	-Biosynthesis	0.003556	0.01241	0.003021
Not Mapped	-Biosynthesis	1.199	0.8892	0.6119
-Not Mapped	-Biosynthesis	1.199	0.8892	0.6119
TOTAL	-Other Enzymes	9.328	6.11	5.532
MAPPED	-Other Enzymes	8.215	5.208	4.92
Genetic Information Processing	-Other Enzymes	3.762	1.392	1.893
-Transcription	-Other Enzymes	0.1032	0.08706	0.06543
-Translation	-Other Enzymes	3.123	0.9608	1.449
-Folding, Sorting and Degradation	-Other Enzymes	0.38	0.2316	0.2566
-DNA Maintenance	-Other Enzymes	0.1461	0.08739	0.06435
-RNA Family	-Other Enzymes	0	0	0
Environmental Information Processing	-Other Enzymes	0.1182	0.05542	0.05676
-Signal Transduction	-Other Enzymes	0.0242	0.0231	0.01408
-Signaling Molecules and Interaction	-Other Enzymes	0.09399	0.03015	0.04269
Cellular Processes	-Other Enzymes	0.9877	0.885	0.4981
-Cell structure	-Other Enzymes	0.9412	0.8355	0.4702
-Crystallins	-Other Enzymes	0	0	0
-Stress Response	-Other Enzymes	0.0005352	0.02491	0.0004357
-Vesicular Transport	-Other Enzymes	0	0	0
-Cytoskeleton	-Other Enzymes	0.01912	0.01208	0.01064
-Cell Motility	-Other Enzymes	0.000966	0.001118	0.0001308
-Cell Growth and Death	-Other Enzymes	0.02583	0.01063	0.013
-Cell Communication	-Other Enzymes	0	0	0
Metabolism	-Other Enzymes	3.122	2.779	2.353
-Membrane Transport	-Other Enzymes	0.5595	0.5103	0.4164
-Central Carbon Metabolism	-Other Enzymes	0.574	0.4443	0.2779
-Energy Metabolism	-Other Enzymes	0.1699	0.07654	0.0803
-Biosynthesis	-Other Enzymes	0.792	0.7482	0.5414
-Other Enzymes	-Other Enzymes	1	1	1
Organismal Systems	-Other Enzymes	0	0	0
-Immune System	-Other Enzymes	0	0	0
-Endocrine System	-Other Enzymes	0	0	0
-Circulatory System	-Other Enzymes	0	0	0
-Digestive System	-Other Enzymes	0	0	0
-Excretory System	-Other Enzymes	0	0	0
-Nervous System	-Other Enzymes	0	0	0
-Sensory System	-Other Enzymes	0	0	0
-Development	-Other Enzymes	0	0	0
-Environmental Adaptation	-Other Enzymes	0	0	0
Human Diseases	-Other Enzymes	0.02152	0.02095	0.01068
-Cancers	-Other Enzymes	0	0	0
-Immune System Diseases	-Other Enzymes	0	0	0
-Neurodegenerative Diseases	-Other Enzymes	0	0	0
-Cardiovascular Diseases	-Other Enzymes	0	0	0
-Metabolic Diseases	-Other Enzymes	0	0	0
-Infectious Diseases	-Other Enzymes	0.003313	0.01507	0.003004
Not Mapped	-Other Enzymes	1.114	0.9018	0.6118
-Not Mapped	-Other Enzymes	1.114	0.9018	0.6118
TOTAL	Organismal Systems	5902	1734	6069
MAPPED	Organismal Systems	5197	1478	5398
Genetic Information Processing	Organismal Systems	2510	406.8	2171
-Transcription	Organismal Systems	105	31.75	102.7
-Translation	Organismal Systems	1969	271.9	1590
-Folding, Sorting and Degradation	Organismal Systems	349.2	80.02	408.1
-DNA Maintenance	Organismal Systems	87.02	23.13	70.61
-RNA Family	Organismal Systems	0	0	0
Environmental Information Processing	Organismal Systems	78.7	14.67	62.28
-Signal Transduction	Organismal Systems	19.23	6.115	15.45
-Signaling Molecules and Interaction	Organismal Systems	59.47	8.557	46.84
Cellular Processes	Organismal Systems	629.2	252.3	546.5
-Cell structure	Organismal Systems	595.5	237.1	515.9
-Crystallins	Organismal Systems	0	0	0
-Stress Response	Organismal Systems	0.3386	7.069	0.4781
-Vesicular Transport	Organismal Systems	0	0	0
-Cytoskeleton	Organismal Systems	12.1	3.429	11.67
-Cell Motility	Organismal Systems	0.597	0.296	0.1435
-Cell Growth and Death	Organismal Systems	20.67	4.416	18.29
-Cell Communication	Organismal Systems	0	0	0
Metabolism	Organismal Systems	1963	797.7	2605
-Membrane Transport	Organismal Systems	343.4	144.1	456.8
-Central Carbon Metabolism	Organismal Systems	345.3	141.5	346.1
-Energy Metabolism	Organismal Systems	123.4	31.03	111.4
-Biosynthesis	Organismal Systems	555.3	216.4	594
-Other Enzymes	Organismal Systems	595.6	264.7	1097
Organismal Systems	Organismal Systems	1	1	1
-Immune System	Organismal Systems	0	0	0
-Endocrine System	Organismal Systems	0	0	0
-Circulatory System	Organismal Systems	0	0	0
-Digestive System	Organismal Systems	0	0	0
-Excretory System	Organismal Systems	0	0	0
-Nervous System	Organismal Systems	0	0	0
-Sensory System	Organismal Systems	0	0	0
-Development	Organismal Systems	0	0	0
-Environmental Adaptation	Organismal Systems	0	0	0
Human Diseases	Organismal Systems	15.07	5.547	11.71
-Cancers	Organismal Systems	0	0	0
-Immune System Diseases	Organismal Systems	0	0	0
-Neurodegenerative Diseases	Organismal Systems	0	0	0
-Cardiovascular Diseases	Organismal Systems	0	0	0
-Metabolic Diseases	Organismal Systems	0	0	0
-Infectious Diseases	Organismal Systems	7.726	5.334	11.39
Not Mapped	Organismal Systems	704.7	255.9	671.3
-Not Mapped	Organismal Systems	704.7	255.9	671.3
TOTAL	-Immune System	Inf	Inf	Inf
MAPPED	-Immune System	Inf	Inf	Inf
Genetic Information Processing	-Immune System	Inf	Inf	Inf
-Transcription	-Immune System	Inf	Inf	Inf
-Translation	-Immune System	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Immune System	Inf	Inf	Inf
-DNA Maintenance	-Immune System	Inf	Inf	Inf
-RNA Family	-Immune System	NaN	NaN	NaN
Environmental Information Processing	-Immune System	Inf	Inf	Inf
-Signal Transduction	-Immune System	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Immune System	Inf	Inf	Inf
Cellular Processes	-Immune System	Inf	Inf	Inf
-Cell structure	-Immune System	Inf	Inf	Inf
-Crystallins	-Immune System	NaN	NaN	NaN
-Stress Response	-Immune System	Inf	Inf	Inf
-Vesicular Transport	-Immune System	NaN	NaN	NaN
-Cytoskeleton	-Immune System	Inf	Inf	Inf
-Cell Motility	-Immune System	Inf	Inf	Inf
-Cell Growth and Death	-Immune System	Inf	Inf	Inf
-Cell Communication	-Immune System	NaN	NaN	NaN
Metabolism	-Immune System	Inf	Inf	Inf
-Membrane Transport	-Immune System	Inf	Inf	Inf
-Central Carbon Metabolism	-Immune System	Inf	Inf	Inf
-Energy Metabolism	-Immune System	Inf	Inf	Inf
-Biosynthesis	-Immune System	Inf	Inf	Inf
-Other Enzymes	-Immune System	Inf	Inf	Inf
Organismal Systems	-Immune System	Inf	Inf	Inf
-Immune System	-Immune System	NaN	NaN	NaN
-Endocrine System	-Immune System	Inf	Inf	Inf
-Circulatory System	-Immune System	NaN	NaN	NaN
-Digestive System	-Immune System	Inf	Inf	Inf
-Excretory System	-Immune System	Inf	Inf	Inf
-Nervous System	-Immune System	NaN	NaN	NaN
-Sensory System	-Immune System	NaN	NaN	NaN
-Development	-Immune System	NaN	NaN	NaN
-Environmental Adaptation	-Immune System	Inf	Inf	Inf
Human Diseases	-Immune System	Inf	Inf	Inf
-Cancers	-Immune System	Inf	Inf	Inf
-Immune System Diseases	-Immune System	Inf	Inf	Inf
-Neurodegenerative Diseases	-Immune System	Inf	Inf	Inf
-Cardiovascular Diseases	-Immune System	NaN	NaN	NaN
-Metabolic Diseases	-Immune System	Inf	Inf	Inf
-Infectious Diseases	-Immune System	Inf	Inf	Inf
Not Mapped	-Immune System	Inf	Inf	Inf
-Not Mapped	-Immune System	Inf	Inf	Inf
TOTAL	-Endocrine System	5902	1734	6069
MAPPED	-Endocrine System	5197	1478	5398
Genetic Information Processing	-Endocrine System	2510	406.8	2171
-Transcription	-Endocrine System	105	31.75	102.7
-Translation	-Endocrine System	1969	271.9	1590
-Folding, Sorting and Degradation	-Endocrine System	349.2	80.02	408.1
-DNA Maintenance	-Endocrine System	87.02	23.13	70.61
-RNA Family	-Endocrine System	0	0	0
Environmental Information Processing	-Endocrine System	78.7	14.67	62.28
-Signal Transduction	-Endocrine System	19.23	6.115	15.45
-Signaling Molecules and Interaction	-Endocrine System	59.47	8.557	46.84
Cellular Processes	-Endocrine System	629.2	252.3	546.5
-Cell structure	-Endocrine System	595.5	237.1	515.9
-Crystallins	-Endocrine System	0	0	0
-Stress Response	-Endocrine System	0.3386	7.069	0.4781
-Vesicular Transport	-Endocrine System	0	0	0
-Cytoskeleton	-Endocrine System	12.1	3.429	11.67
-Cell Motility	-Endocrine System	0.597	0.296	0.1435
-Cell Growth and Death	-Endocrine System	20.67	4.416	18.29
-Cell Communication	-Endocrine System	0	0	0
Metabolism	-Endocrine System	1963	797.7	2605
-Membrane Transport	-Endocrine System	343.4	144.1	456.8
-Central Carbon Metabolism	-Endocrine System	345.3	141.5	346.1
-Energy Metabolism	-Endocrine System	123.4	31.03	111.4
-Biosynthesis	-Endocrine System	555.3	216.4	594
-Other Enzymes	-Endocrine System	595.6	264.7	1097
Organismal Systems	-Endocrine System	1	1	1
-Immune System	-Endocrine System	0	0	0
-Endocrine System	-Endocrine System	1	1	1
-Circulatory System	-Endocrine System	0	0	0
-Digestive System	-Endocrine System	0	0	0
-Excretory System	-Endocrine System	0	0	0
-Nervous System	-Endocrine System	0	0	0
-Sensory System	-Endocrine System	0	0	0
-Development	-Endocrine System	0	0	0
-Environmental Adaptation	-Endocrine System	0	0	0
Human Diseases	-Endocrine System	15.07	5.547	11.71
-Cancers	-Endocrine System	0.3151	0.2129	0.3254
-Immune System Diseases	-Endocrine System	0	0	0
-Neurodegenerative Diseases	-Endocrine System	0	0	0
-Cardiovascular Diseases	-Endocrine System	0	0	0
-Metabolic Diseases	-Endocrine System	0	0	0
-Infectious Diseases	-Endocrine System	7.726	5.334	11.39
Not Mapped	-Endocrine System	704.7	255.9	671.3
-Not Mapped	-Endocrine System	704.7	255.9	671.3
TOTAL	-Circulatory System	Inf	Inf	Inf
MAPPED	-Circulatory System	Inf	Inf	Inf
Genetic Information Processing	-Circulatory System	Inf	Inf	Inf
-Transcription	-Circulatory System	Inf	Inf	Inf
-Translation	-Circulatory System	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Circulatory System	Inf	Inf	Inf
-DNA Maintenance	-Circulatory System	Inf	Inf	Inf
-RNA Family	-Circulatory System	NaN	NaN	NaN
Environmental Information Processing	-Circulatory System	Inf	Inf	Inf
-Signal Transduction	-Circulatory System	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Circulatory System	Inf	Inf	Inf
Cellular Processes	-Circulatory System	Inf	Inf	Inf
-Cell structure	-Circulatory System	Inf	Inf	Inf
-Crystallins	-Circulatory System	NaN	NaN	NaN
-Stress Response	-Circulatory System	Inf	Inf	Inf
-Vesicular Transport	-Circulatory System	NaN	NaN	NaN
-Cytoskeleton	-Circulatory System	Inf	Inf	Inf
-Cell Motility	-Circulatory System	Inf	Inf	Inf
-Cell Growth and Death	-Circulatory System	Inf	Inf	Inf
-Cell Communication	-Circulatory System	NaN	NaN	NaN
Metabolism	-Circulatory System	Inf	Inf	Inf
-Membrane Transport	-Circulatory System	Inf	Inf	Inf
-Central Carbon Metabolism	-Circulatory System	Inf	Inf	Inf
-Energy Metabolism	-Circulatory System	Inf	Inf	Inf
-Biosynthesis	-Circulatory System	Inf	Inf	Inf
-Other Enzymes	-Circulatory System	Inf	Inf	Inf
Organismal Systems	-Circulatory System	Inf	Inf	Inf
-Immune System	-Circulatory System	NaN	NaN	NaN
-Endocrine System	-Circulatory System	Inf	Inf	Inf
-Circulatory System	-Circulatory System	NaN	NaN	NaN
-Digestive System	-Circulatory System	Inf	Inf	Inf
-Excretory System	-Circulatory System	Inf	Inf	Inf
-Nervous System	-Circulatory System	NaN	NaN	NaN
-Sensory System	-Circulatory System	NaN	NaN	NaN
-Development	-Circulatory System	NaN	NaN	NaN
-Environmental Adaptation	-Circulatory System	Inf	Inf	Inf
Human Diseases	-Circulatory System	Inf	Inf	Inf
-Cancers	-Circulatory System	Inf	Inf	Inf
-Immune System Diseases	-Circulatory System	Inf	Inf	Inf
-Neurodegenerative Diseases	-Circulatory System	Inf	Inf	Inf
-Cardiovascular Diseases	-Circulatory System	NaN	NaN	NaN
-Metabolic Diseases	-Circulatory System	Inf	Inf	Inf
-Infectious Diseases	-Circulatory System	Inf	Inf	Inf
Not Mapped	-Circulatory System	Inf	Inf	Inf
-Not Mapped	-Circulatory System	Inf	Inf	Inf
TOTAL	-Digestive System	271700	7775	3.19e+08
MAPPED	-Digestive System	239300	6627	2.837e+08
Genetic Information Processing	-Digestive System	112300	1770	1.076e+08
-Transcription	-Digestive System	2990	112.2	3720000
-Translation	-Digestive System	90280	1217	83350000
-Folding, Sorting and Degradation	-Digestive System	12590	295.2	14590000
-DNA Maintenance	-Digestive System	4381	106.4	3950000
-RNA Family	-Digestive System	0	0	0
Environmental Information Processing	-Digestive System	3474	66.4	3284000
-Signal Transduction	-Digestive System	735.8	27.04	821300
-Signaling Molecules and Interaction	-Digestive System	2739	39.36	2462000
Cellular Processes	-Digestive System	28800	1126	28510000
-Cell structure	-Digestive System	27410	1063	27120000
-Crystallins	-Digestive System	0	0	0
-Stress Response	-Digestive System	15.59	31.7	25130
-Vesicular Transport	-Digestive System	0	0	0
-Cytoskeleton	-Digestive System	556.8	15.38	613400
-Cell Motility	-Digestive System	26.12	1.341	5413
-Cell Growth and Death	-Digestive System	746.6	13	711400
-Cell Communication	-Digestive System	0	0	0
Metabolism	-Digestive System	88020	3481	1.338e+08
-Membrane Transport	-Digestive System	15650	634.1	23860000
-Central Carbon Metabolism	-Digestive System	15330	518.7	15800000
-Energy Metabolism	-Digestive System	5097	128.6	4777000
-Biosynthesis	-Digestive System	22970	979.1	32060000
-Other Enzymes	-Digestive System	25120	1012	32530000
Organismal Systems	-Digestive System	1	1	1
-Immune System	-Digestive System	0	0	0
-Endocrine System	-Digestive System	0	0	0
-Circulatory System	-Digestive System	0	0	0
-Digestive System	-Digestive System	1	1	1
-Excretory System	-Digestive System	0	0	0
-Nervous System	-Digestive System	0	0	0
-Sensory System	-Digestive System	0	0	0
-Development	-Digestive System	0	0	0
-Environmental Adaptation	-Digestive System	0	0	0
Human Diseases	-Digestive System	611.7	42.45	741900
-Cancers	-Digestive System	0	0	0
-Immune System Diseases	-Digestive System	0	0	0
-Neurodegenerative Diseases	-Digestive System	0	0	0
-Cardiovascular Diseases	-Digestive System	0	0	0
-Metabolic Diseases	-Digestive System	0	0	0
-Infectious Diseases	-Digestive System	292.4	15.25	249100
Not Mapped	-Digestive System	32440	1148	35290000
-Not Mapped	-Digestive System	32440	1148	35290000
TOTAL	-Excretory System	31080	13550	47280
MAPPED	-Excretory System	27370	11550	42050
Genetic Information Processing	-Excretory System	12840	3057	15950
-Transcription	-Excretory System	342	193	551.2
-Translation	-Excretory System	10330	2119	12340
-Folding, Sorting and Degradation	-Excretory System	1222	429.4	1918
-DNA Maintenance	-Excretory System	501.1	185.4	585.3
-RNA Family	-Excretory System	0	0	0
Environmental Information Processing	-Excretory System	397.4	115.7	486.6
-Signal Transduction	-Excretory System	84.16	47.11	121.7
-Signaling Molecules and Interaction	-Excretory System	313.1	66.85	364.8
Cellular Processes	-Excretory System	3294	1962	4225
-Cell structure	-Excretory System	3135	1852	4019
-Crystallins	-Excretory System	0	0	0
-Stress Response	-Excretory System	1.783	55.23	3.724
-Vesicular Transport	-Excretory System	0	0	0
-Cytoskeleton	-Excretory System	63.69	26.79	90.9
-Cell Motility	-Excretory System	3.217	2.353	1.137
-Cell Growth and Death	-Excretory System	85.39	22.66	105.4
-Cell Communication	-Excretory System	0	0	0
Metabolism	-Excretory System	10070	6065	19830
-Membrane Transport	-Excretory System	1790	1105	3536
-Central Carbon Metabolism	-Excretory System	1753	958	2341
-Energy Metabolism	-Excretory System	512.9	169.7	669.3
-Biosynthesis	-Excretory System	2619	1659	4749
-Other Enzymes	-Excretory System	2710	1501	3887
Organismal Systems	-Excretory System	1	1	1
-Immune System	-Excretory System	0	0	0
-Endocrine System	-Excretory System	0	0	0
-Circulatory System	-Excretory System	0	0	0
-Digestive System	-Excretory System	0	0	0
-Excretory System	-Excretory System	1	1	1
-Nervous System	-Excretory System	0	0	0
-Sensory System	-Excretory System	0	0	0
-Development	-Excretory System	0	0	0
-Environmental Adaptation	-Excretory System	0	0	0
Human Diseases	-Excretory System	69.97	73.96	109.9
-Cancers	-Excretory System	0	0	0
-Immune System Diseases	-Excretory System	0	0	0
-Neurodegenerative Diseases	-Excretory System	0.03456	0.6937	0.03457
-Cardiovascular Diseases	-Excretory System	0	0	0
-Metabolic Diseases	-Excretory System	0	0	0
-Infectious Diseases	-Excretory System	28.09	41.77	25.04
Not Mapped	-Excretory System	3710	1999	5229
-Not Mapped	-Excretory System	3710	1999	5229
TOTAL	-Nervous System	Inf	Inf	Inf
MAPPED	-Nervous System	Inf	Inf	Inf
Genetic Information Processing	-Nervous System	Inf	Inf	Inf
-Transcription	-Nervous System	Inf	Inf	Inf
-Translation	-Nervous System	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Nervous System	Inf	Inf	Inf
-DNA Maintenance	-Nervous System	Inf	Inf	Inf
-RNA Family	-Nervous System	NaN	NaN	NaN
Environmental Information Processing	-Nervous System	Inf	Inf	Inf
-Signal Transduction	-Nervous System	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Nervous System	Inf	Inf	Inf
Cellular Processes	-Nervous System	Inf	Inf	Inf
-Cell structure	-Nervous System	Inf	Inf	Inf
-Crystallins	-Nervous System	NaN	NaN	NaN
-Stress Response	-Nervous System	Inf	Inf	Inf
-Vesicular Transport	-Nervous System	NaN	NaN	NaN
-Cytoskeleton	-Nervous System	Inf	Inf	Inf
-Cell Motility	-Nervous System	Inf	Inf	Inf
-Cell Growth and Death	-Nervous System	Inf	Inf	Inf
-Cell Communication	-Nervous System	NaN	NaN	NaN
Metabolism	-Nervous System	Inf	Inf	Inf
-Membrane Transport	-Nervous System	Inf	Inf	Inf
-Central Carbon Metabolism	-Nervous System	Inf	Inf	Inf
-Energy Metabolism	-Nervous System	Inf	Inf	Inf
-Biosynthesis	-Nervous System	Inf	Inf	Inf
-Other Enzymes	-Nervous System	Inf	Inf	Inf
Organismal Systems	-Nervous System	Inf	Inf	Inf
-Immune System	-Nervous System	NaN	NaN	NaN
-Endocrine System	-Nervous System	Inf	Inf	Inf
-Circulatory System	-Nervous System	NaN	NaN	NaN
-Digestive System	-Nervous System	Inf	Inf	Inf
-Excretory System	-Nervous System	Inf	Inf	Inf
-Nervous System	-Nervous System	NaN	NaN	NaN
-Sensory System	-Nervous System	NaN	NaN	NaN
-Development	-Nervous System	NaN	NaN	NaN
-Environmental Adaptation	-Nervous System	Inf	Inf	Inf
Human Diseases	-Nervous System	Inf	Inf	Inf
-Cancers	-Nervous System	Inf	Inf	Inf
-Immune System Diseases	-Nervous System	Inf	Inf	Inf
-Neurodegenerative Diseases	-Nervous System	Inf	Inf	Inf
-Cardiovascular Diseases	-Nervous System	NaN	NaN	NaN
-Metabolic Diseases	-Nervous System	Inf	Inf	Inf
-Infectious Diseases	-Nervous System	Inf	Inf	Inf
Not Mapped	-Nervous System	Inf	Inf	Inf
-Not Mapped	-Nervous System	Inf	Inf	Inf
TOTAL	-Sensory System	Inf	Inf	Inf
MAPPED	-Sensory System	Inf	Inf	Inf
Genetic Information Processing	-Sensory System	Inf	Inf	Inf
-Transcription	-Sensory System	Inf	Inf	Inf
-Translation	-Sensory System	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Sensory System	Inf	Inf	Inf
-DNA Maintenance	-Sensory System	Inf	Inf	Inf
-RNA Family	-Sensory System	NaN	NaN	NaN
Environmental Information Processing	-Sensory System	Inf	Inf	Inf
-Signal Transduction	-Sensory System	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Sensory System	Inf	Inf	Inf
Cellular Processes	-Sensory System	Inf	Inf	Inf
-Cell structure	-Sensory System	Inf	Inf	Inf
-Crystallins	-Sensory System	NaN	NaN	NaN
-Stress Response	-Sensory System	Inf	Inf	Inf
-Vesicular Transport	-Sensory System	NaN	NaN	NaN
-Cytoskeleton	-Sensory System	Inf	Inf	Inf
-Cell Motility	-Sensory System	Inf	Inf	Inf
-Cell Growth and Death	-Sensory System	Inf	Inf	Inf
-Cell Communication	-Sensory System	NaN	NaN	NaN
Metabolism	-Sensory System	Inf	Inf	Inf
-Membrane Transport	-Sensory System	Inf	Inf	Inf
-Central Carbon Metabolism	-Sensory System	Inf	Inf	Inf
-Energy Metabolism	-Sensory System	Inf	Inf	Inf
-Biosynthesis	-Sensory System	Inf	Inf	Inf
-Other Enzymes	-Sensory System	Inf	Inf	Inf
Organismal Systems	-Sensory System	Inf	Inf	Inf
