Numerator	Denominator	eco Li complete	eco Li minimal	eco Li without methionine
-Endocrine System	-Cancers	NaN	NaN	NaN
-Circulatory System	-Cancers	NaN	NaN	NaN
-Digestive System	-Cancers	NaN	NaN	NaN
-Excretory System	-Cancers	NaN	NaN	NaN
-Nervous System	-Cancers	NaN	NaN	NaN
-Sensory System	-Cancers	NaN	NaN	NaN
-Development	-Cancers	NaN	NaN	NaN
-Environmental Adaptation	-Cancers	NaN	NaN	NaN
Human Diseases	-Cancers	NaN	NaN	NaN
-Cancers	-Cancers	NaN	NaN	NaN
-Immune System Diseases	-Cancers	NaN	NaN	NaN
-Neurodegenerative Diseases	-Cancers	NaN	NaN	NaN
-Cardiovascular Diseases	-Cancers	NaN	NaN	NaN
-Infectious Diseases	-Cancers	NaN	NaN	NaN
Not Mapped	-Cancers	Inf	Inf	Inf
-Not Mapped	-Cancers	Inf	Inf	Inf
TOTAL	-Immune System Diseases	Inf	Inf	Inf
MAPPED	-Immune System Diseases	Inf	Inf	Inf
Genetic Information Processing	-Immune System Diseases	Inf	Inf	Inf
-Transcription	-Immune System Diseases	Inf	Inf	Inf
-Translation	-Immune System Diseases	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Immune System Diseases	Inf	Inf	Inf
-DNA Maintenance	-Immune System Diseases	Inf	Inf	Inf
Environmental Information Processing	-Immune System Diseases	Inf	Inf	Inf
-Signal Transduction	-Immune System Diseases	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Immune System Diseases	Inf	Inf	Inf
Cellular Processes	-Immune System Diseases	Inf	Inf	Inf
-Cell structure	-Immune System Diseases	Inf	Inf	Inf
-Stress Response	-Immune System Diseases	Inf	Inf	Inf
-Vesicular Transport	-Immune System Diseases	Inf	Inf	Inf
-Cytoskeleton	-Immune System Diseases	Inf	Inf	Inf
-Cell Motility	-Immune System Diseases	Inf	Inf	Inf
-Cell Growth and Death	-Immune System Diseases	Inf	Inf	Inf
-Cell Communication	-Immune System Diseases	NaN	NaN	NaN
Metabolism	-Immune System Diseases	Inf	Inf	Inf
-Membrane Transport	-Immune System Diseases	Inf	Inf	Inf
-Central Carbon Metabolism	-Immune System Diseases	Inf	Inf	Inf
-Energy Metabolism	-Immune System Diseases	Inf	Inf	Inf
-Biosynthesis	-Immune System Diseases	Inf	Inf	Inf
-Other Enzymes	-Immune System Diseases	Inf	Inf	Inf
Organismal Systems	-Immune System Diseases	NaN	NaN	NaN
-Immune System	-Immune System Diseases	NaN	NaN	NaN
-Endocrine System	-Immune System Diseases	NaN	NaN	NaN
-Circulatory System	-Immune System Diseases	NaN	NaN	NaN
-Digestive System	-Immune System Diseases	NaN	NaN	NaN
-Excretory System	-Immune System Diseases	NaN	NaN	NaN
-Nervous System	-Immune System Diseases	NaN	NaN	NaN
-Sensory System	-Immune System Diseases	NaN	NaN	NaN
-Development	-Immune System Diseases	NaN	NaN	NaN
-Environmental Adaptation	-Immune System Diseases	NaN	NaN	NaN
Human Diseases	-Immune System Diseases	NaN	NaN	NaN
-Cancers	-Immune System Diseases	NaN	NaN	NaN
-Immune System Diseases	-Immune System Diseases	NaN	NaN	NaN
-Neurodegenerative Diseases	-Immune System Diseases	NaN	NaN	NaN
-Cardiovascular Diseases	-Immune System Diseases	NaN	NaN	NaN
-Infectious Diseases	-Immune System Diseases	NaN	NaN	NaN
Not Mapped	-Immune System Diseases	Inf	Inf	Inf
-Not Mapped	-Immune System Diseases	Inf	Inf	Inf
TOTAL	-Neurodegenerative Diseases	Inf	Inf	Inf
MAPPED	-Neurodegenerative Diseases	Inf	Inf	Inf
Genetic Information Processing	-Neurodegenerative Diseases	Inf	Inf	Inf
-Transcription	-Neurodegenerative Diseases	Inf	Inf	Inf
-Translation	-Neurodegenerative Diseases	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Neurodegenerative Diseases	Inf	Inf	Inf
-DNA Maintenance	-Neurodegenerative Diseases	Inf	Inf	Inf
Environmental Information Processing	-Neurodegenerative Diseases	Inf	Inf	Inf
-Signal Transduction	-Neurodegenerative Diseases	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Neurodegenerative Diseases	Inf	Inf	Inf
Cellular Processes	-Neurodegenerative Diseases	Inf	Inf	Inf
-Cell structure	-Neurodegenerative Diseases	Inf	Inf	Inf
-Stress Response	-Neurodegenerative Diseases	Inf	Inf	Inf
-Vesicular Transport	-Neurodegenerative Diseases	Inf	Inf	Inf
-Cytoskeleton	-Neurodegenerative Diseases	Inf	Inf	Inf
-Cell Motility	-Neurodegenerative Diseases	Inf	Inf	Inf
-Cell Growth and Death	-Neurodegenerative Diseases	Inf	Inf	Inf
-Cell Communication	-Neurodegenerative Diseases	NaN	NaN	NaN
Metabolism	-Neurodegenerative Diseases	Inf	Inf	Inf
-Membrane Transport	-Neurodegenerative Diseases	Inf	Inf	Inf
-Central Carbon Metabolism	-Neurodegenerative Diseases	Inf	Inf	Inf
-Energy Metabolism	-Neurodegenerative Diseases	Inf	Inf	Inf
-Biosynthesis	-Neurodegenerative Diseases	Inf	Inf	Inf
-Other Enzymes	-Neurodegenerative Diseases	Inf	Inf	Inf
Organismal Systems	-Neurodegenerative Diseases	NaN	NaN	NaN
-Immune System	-Neurodegenerative Diseases	NaN	NaN	NaN
-Endocrine System	-Neurodegenerative Diseases	NaN	NaN	NaN
-Circulatory System	-Neurodegenerative Diseases	NaN	NaN	NaN
-Digestive System	-Neurodegenerative Diseases	NaN	NaN	NaN
-Excretory System	-Neurodegenerative Diseases	NaN	NaN	NaN
-Nervous System	-Neurodegenerative Diseases	NaN	NaN	NaN
-Sensory System	-Neurodegenerative Diseases	NaN	NaN	NaN
-Development	-Neurodegenerative Diseases	NaN	NaN	NaN
-Environmental Adaptation	-Neurodegenerative Diseases	NaN	NaN	NaN
Human Diseases	-Neurodegenerative Diseases	NaN	NaN	NaN
-Cancers	-Neurodegenerative Diseases	NaN	NaN	NaN
-Immune System Diseases	-Neurodegenerative Diseases	NaN	NaN	NaN
-Neurodegenerative Diseases	-Neurodegenerative Diseases	NaN	NaN	NaN
-Cardiovascular Diseases	-Neurodegenerative Diseases	NaN	NaN	NaN
-Infectious Diseases	-Neurodegenerative Diseases	NaN	NaN	NaN
Not Mapped	-Neurodegenerative Diseases	Inf	Inf	Inf
-Not Mapped	-Neurodegenerative Diseases	Inf	Inf	Inf
TOTAL	-Cardiovascular Diseases	Inf	Inf	Inf
MAPPED	-Cardiovascular Diseases	Inf	Inf	Inf
Genetic Information Processing	-Cardiovascular Diseases	Inf	Inf	Inf
-Transcription	-Cardiovascular Diseases	Inf	Inf	Inf
-Translation	-Cardiovascular Diseases	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cardiovascular Diseases	Inf	Inf	Inf
-DNA Maintenance	-Cardiovascular Diseases	Inf	Inf	Inf
Environmental Information Processing	-Cardiovascular Diseases	Inf	Inf	Inf
-Signal Transduction	-Cardiovascular Diseases	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cardiovascular Diseases	Inf	Inf	Inf
Cellular Processes	-Cardiovascular Diseases	Inf	Inf	Inf
-Cell structure	-Cardiovascular Diseases	Inf	Inf	Inf
-Stress Response	-Cardiovascular Diseases	Inf	Inf	Inf
-Vesicular Transport	-Cardiovascular Diseases	Inf	Inf	Inf
-Cytoskeleton	-Cardiovascular Diseases	Inf	Inf	Inf
-Cell Motility	-Cardiovascular Diseases	Inf	Inf	Inf
-Cell Growth and Death	-Cardiovascular Diseases	Inf	Inf	Inf
-Cell Communication	-Cardiovascular Diseases	NaN	NaN	NaN
Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf
-Membrane Transport	-Cardiovascular Diseases	Inf	Inf	Inf
-Central Carbon Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf
-Energy Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf
-Biosynthesis	-Cardiovascular Diseases	Inf	Inf	Inf
-Other Enzymes	-Cardiovascular Diseases	Inf	Inf	Inf
Organismal Systems	-Cardiovascular Diseases	NaN	NaN	NaN
-Immune System	-Cardiovascular Diseases	NaN	NaN	NaN
-Endocrine System	-Cardiovascular Diseases	NaN	NaN	NaN
-Circulatory System	-Cardiovascular Diseases	NaN	NaN	NaN
-Digestive System	-Cardiovascular Diseases	NaN	NaN	NaN
-Excretory System	-Cardiovascular Diseases	NaN	NaN	NaN
-Nervous System	-Cardiovascular Diseases	NaN	NaN	NaN
-Sensory System	-Cardiovascular Diseases	NaN	NaN	NaN
-Development	-Cardiovascular Diseases	NaN	NaN	NaN
-Environmental Adaptation	-Cardiovascular Diseases	NaN	NaN	NaN
Human Diseases	-Cardiovascular Diseases	NaN	NaN	NaN
-Cancers	-Cardiovascular Diseases	NaN	NaN	NaN
-Immune System Diseases	-Cardiovascular Diseases	NaN	NaN	NaN
-Neurodegenerative Diseases	-Cardiovascular Diseases	NaN	NaN	NaN
-Cardiovascular Diseases	-Cardiovascular Diseases	NaN	NaN	NaN
-Infectious Diseases	-Cardiovascular Diseases	NaN	NaN	NaN
Not Mapped	-Cardiovascular Diseases	Inf	Inf	Inf
-Not Mapped	-Cardiovascular Diseases	Inf	Inf	Inf
TOTAL	-Infectious Diseases	Inf	Inf	Inf
MAPPED	-Infectious Diseases	Inf	Inf	Inf
Genetic Information Processing	-Infectious Diseases	Inf	Inf	Inf
-Transcription	-Infectious Diseases	Inf	Inf	Inf
-Translation	-Infectious Diseases	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Infectious Diseases	Inf	Inf	Inf
-DNA Maintenance	-Infectious Diseases	Inf	Inf	Inf
Environmental Information Processing	-Infectious Diseases	Inf	Inf	Inf
-Signal Transduction	-Infectious Diseases	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Infectious Diseases	Inf	Inf	Inf
Cellular Processes	-Infectious Diseases	Inf	Inf	Inf
-Cell structure	-Infectious Diseases	Inf	Inf	Inf
-Stress Response	-Infectious Diseases	Inf	Inf	Inf
-Vesicular Transport	-Infectious Diseases	Inf	Inf	Inf
-Cytoskeleton	-Infectious Diseases	Inf	Inf	Inf
-Cell Motility	-Infectious Diseases	Inf	Inf	Inf
-Cell Growth and Death	-Infectious Diseases	Inf	Inf	Inf
-Cell Communication	-Infectious Diseases	NaN	NaN	NaN
Metabolism	-Infectious Diseases	Inf	Inf	Inf
-Membrane Transport	-Infectious Diseases	Inf	Inf	Inf
-Central Carbon Metabolism	-Infectious Diseases	Inf	Inf	Inf
-Energy Metabolism	-Infectious Diseases	Inf	Inf	Inf
-Biosynthesis	-Infectious Diseases	Inf	Inf	Inf
-Other Enzymes	-Infectious Diseases	Inf	Inf	Inf
Organismal Systems	-Infectious Diseases	NaN	NaN	NaN
-Immune System	-Infectious Diseases	NaN	NaN	NaN
-Endocrine System	-Infectious Diseases	NaN	NaN	NaN
-Circulatory System	-Infectious Diseases	NaN	NaN	NaN
-Digestive System	-Infectious Diseases	NaN	NaN	NaN
-Excretory System	-Infectious Diseases	NaN	NaN	NaN
-Nervous System	-Infectious Diseases	NaN	NaN	NaN
-Sensory System	-Infectious Diseases	NaN	NaN	NaN
-Development	-Infectious Diseases	NaN	NaN	NaN
-Environmental Adaptation	-Infectious Diseases	NaN	NaN	NaN
Human Diseases	-Infectious Diseases	NaN	NaN	NaN
-Cancers	-Infectious Diseases	NaN	NaN	NaN
-Immune System Diseases	-Infectious Diseases	NaN	NaN	NaN
-Neurodegenerative Diseases	-Infectious Diseases	NaN	NaN	NaN
-Cardiovascular Diseases	-Infectious Diseases	NaN	NaN	NaN
-Infectious Diseases	-Infectious Diseases	NaN	NaN	NaN
Not Mapped	-Infectious Diseases	Inf	Inf	Inf
-Not Mapped	-Infectious Diseases	Inf	Inf	Inf
TOTAL	Not Mapped	12.1	8.069	11.59
MAPPED	Not Mapped	11.1	7.069	10.59
Genetic Information Processing	Not Mapped	7.478	3.16	6.389
-Transcription	Not Mapped	0.3368	0.2473	0.3149
-Translation	Not Mapped	6.1	2.233	5.029
-Folding, Sorting and Degradation	Not Mapped	0.8513	0.5277	0.8938
-DNA Maintenance	Not Mapped	0.1895	0.1528	0.1515
Environmental Information Processing	Not Mapped	0.1371	0.08271	0.1217
-Signal Transduction	Not Mapped	0.05269	0.04925	0.05196
-Signaling Molecules and Interaction	Not Mapped	0.08442	0.03346	0.06979
Cellular Processes	Not Mapped	0.8999	0.9912	0.8122
-Cell structure	Not Mapped	0.8451	0.9262	0.7685
-Stress Response	Not Mapped	0.0004805	0.02761	0.0007121
-Vesicular Transport	Not Mapped	2.49e-05	0.000709	1.348e-05
-Cytoskeleton	Not Mapped	0.01963	0.0161	0.02018
-Cell Motility	Not Mapped	0.01171	0.009248	0.00267
-Cell Growth and Death	Not Mapped	0.02301	0.01133	0.02016
-Cell Communication	Not Mapped	0	0	0
Metabolism	Not Mapped	2.584	2.835	3.272
-Membrane Transport	Not Mapped	0.4928	0.6026	0.6805
-Central Carbon Metabolism	Not Mapped	0.5966	0.6828	0.639
-Energy Metabolism	Not Mapped	0.2814	0.1503	0.2171
-Biosynthesis	Not Mapped	0.9456	1.134	1.456
-Other Enzymes	Not Mapped	0.2679	0.2654	0.2794
Organismal Systems	Not Mapped	0	0	0
-Immune System	Not Mapped	0	0	0
-Endocrine System	Not Mapped	0	0	0
-Circulatory System	Not Mapped	0	0	0
-Digestive System	Not Mapped	0	0	0
-Excretory System	Not Mapped	0	0	0
-Nervous System	Not Mapped	0	0	0
-Sensory System	Not Mapped	0	0	0
-Development	Not Mapped	0	0	0
-Environmental Adaptation	Not Mapped	0	0	0
Human Diseases	Not Mapped	0	0	0
-Cancers	Not Mapped	0	0	0
-Immune System Diseases	Not Mapped	0	0	0
-Neurodegenerative Diseases	Not Mapped	0	0	0
-Cardiovascular Diseases	Not Mapped	0	0	0
-Infectious Diseases	Not Mapped	0	0	0
Not Mapped	Not Mapped	1	1	1
-Not Mapped	Not Mapped	1	1	1
TOTAL	-Not Mapped	12.1	8.069	11.59
MAPPED	-Not Mapped	11.1	7.069	10.59
Genetic Information Processing	-Not Mapped	7.478	3.16	6.389
-Transcription	-Not Mapped	0.3368	0.2473	0.3149
-Translation	-Not Mapped	6.1	2.233	5.029
-Folding, Sorting and Degradation	-Not Mapped	0.8513	0.5277	0.8938
-DNA Maintenance	-Not Mapped	0.1895	0.1528	0.1515
Environmental Information Processing	-Not Mapped	0.1371	0.08271	0.1217
-Signal Transduction	-Not Mapped	0.05269	0.04925	0.05196
-Signaling Molecules and Interaction	-Not Mapped	0.08442	0.03346	0.06979
Cellular Processes	-Not Mapped	0.8999	0.9912	0.8122
-Cell structure	-Not Mapped	0.8451	0.9262	0.7685
-Stress Response	-Not Mapped	0.0004805	0.02761	0.0007121
-Vesicular Transport	-Not Mapped	2.49e-05	0.000709	1.348e-05
-Cytoskeleton	-Not Mapped	0.01963	0.0161	0.02018
-Cell Motility	-Not Mapped	0.01171	0.009248	0.00267
-Cell Growth and Death	-Not Mapped	0.02301	0.01133	0.02016
-Cell Communication	-Not Mapped	0	0	0
Metabolism	-Not Mapped	2.584	2.835	3.272
-Membrane Transport	-Not Mapped	0.4928	0.6026	0.6805
-Central Carbon Metabolism	-Not Mapped	0.5966	0.6828	0.639
-Energy Metabolism	-Not Mapped	0.2814	0.1503	0.2171
-Biosynthesis	-Not Mapped	0.9456	1.134	1.456
-Other Enzymes	-Not Mapped	0.2679	0.2654	0.2794
Organismal Systems	-Not Mapped	0	0	0
-Immune System	-Not Mapped	0	0	0
-Endocrine System	-Not Mapped	0	0	0
-Circulatory System	-Not Mapped	0	0	0
-Digestive System	-Not Mapped	0	0	0
-Excretory System	-Not Mapped	0	0	0
-Nervous System	-Not Mapped	0	0	0
-Sensory System	-Not Mapped	0	0	0
-Development	-Not Mapped	0	0	0
-Environmental Adaptation	-Not Mapped	0	0	0
Human Diseases	-Not Mapped	0	0	0
-Cancers	-Not Mapped	0	0	0
-Immune System Diseases	-Not Mapped	0	0	0
-Neurodegenerative Diseases	-Not Mapped	0	0	0
-Cardiovascular Diseases	-Not Mapped	0	0	0
-Infectious Diseases	-Not Mapped	0	0	0
Not Mapped	-Not Mapped	1	1	1
-Not Mapped	-Not Mapped	1	1	1
