Numerator	Denominator	eco Li complete	eco Li minimal	eco Li without methionine
-DNA Maintenance	-Membrane Transport	0.3953	0.2205	0.2432
-RNA Family	-Membrane Transport	0	0	0
Environmental Information Processing	-Membrane Transport	0.2366	0.1146	0.1473
-Signal Transduction	-Membrane Transport	0.06478	0.05551	0.04444
-Signaling Molecules and Interaction	-Membrane Transport	0.1749	0.06142	0.1028
Cellular Processes	-Membrane Transport	1.841	1.757	1.195
-Cell structure	-Membrane Transport	1.752	1.659	1.133
-Crystallins	-Membrane Transport	0	0	0
-Stress Response	-Membrane Transport	0.000996	0.04947	0.001049
-Vesicular Transport	-Membrane Transport	0	0	0
-Cytoskeleton	-Membrane Transport	0.03558	0.02399	0.02562
-Cell Motility	-Membrane Transport	0.01203	0.008495	0.001736
-Cell Growth and Death	-Membrane Transport	0.05761	0.02897	0.0387
-Cell Communication	-Membrane Transport	0	0	0
Metabolism	-Membrane Transport	5.703	5.537	5.704
-Membrane Transport	-Membrane Transport	1	1	1
-Central Carbon Metabolism	-Membrane Transport	1.155	0.982	0.8051
-Energy Metabolism	-Membrane Transport	0.3595	0.2912	0.2705
-Biosynthesis	-Membrane Transport	1.617	1.917	2.336
-Other Enzymes	-Membrane Transport	1.775	1.876	2.349
Organismal Systems	-Membrane Transport	0.001377	0.002969	0.0006895
-Immune System	-Membrane Transport	0	0	0
-Endocrine System	-Membrane Transport	0.0007421	0.0004816	0.0004066
-Circulatory System	-Membrane Transport	0	0	0
-Digestive System	-Membrane Transport	6.286e-05	0.001561	4.117e-08
-Excretory System	-Membrane Transport	0.0005587	0.0008957	0.0002818
-Nervous System	-Membrane Transport	0	0	0
-Sensory System	-Membrane Transport	0	0	0
-Development	-Membrane Transport	0	0	0
-Environmental Adaptation	-Membrane Transport	0.0007116	0.0004656	0.0003934
Human Diseases	-Membrane Transport	0.391	0.2647	0.4139
-Cancers	-Membrane Transport	0.0009271	0.001506	0.000717
-Immune System Diseases	-Membrane Transport	0.0009453	0.0006562	0.0008441
-Neurodegenerative Diseases	-Membrane Transport	0.1397	0.1441	0.1215
-Cardiovascular Diseases	-Membrane Transport	0	0	0
-Metabolic Diseases	-Membrane Transport	0.1115	0.04444	0.1468
-Infectious Diseases	-Membrane Transport	0.2217	0.1133	0.2888
Not Mapped	-Membrane Transport	2.073	1.791	1.474
-Not Mapped	-Membrane Transport	2.073	1.791	1.474
TOTAL	-Central Carbon Metabolism	17.19	14.99	19.39
MAPPED	-Central Carbon Metabolism	15.14	12.78	17.24
Genetic Information Processing	-Central Carbon Metabolism	7.27	3.45	6.812
-Transcription	-Central Carbon Metabolism	0.2597	0.2245	0.2969
-Translation	-Central Carbon Metabolism	5.712	2.368	5.089
-Folding, Sorting and Degradation	-Central Carbon Metabolism	0.994	0.6011	1.179
-DNA Maintenance	-Central Carbon Metabolism	0.3723	0.2568	0.3419
-RNA Family	-Central Carbon Metabolism	0	0	0
Environmental Information Processing	-Central Carbon Metabolism	0.2322	0.1331	0.2079
-Signal Transduction	-Central Carbon Metabolism	0.05895	0.06376	0.06222
-Signaling Molecules and Interaction	-Central Carbon Metabolism	0.1732	0.07554	0.1496
Cellular Processes	-Central Carbon Metabolism	1.834	2.17	1.744
-Cell structure	-Central Carbon Metabolism	1.735	2.05	1.648
-Crystallins	-Central Carbon Metabolism	0	0	0
-Stress Response	-Central Carbon Metabolism	0.0009863	0.06111	0.001527
-Vesicular Transport	-Central Carbon Metabolism	0	0	0
-Cytoskeleton	-Central Carbon Metabolism	0.03523	0.02964	0.03728
-Cell Motility	-Central Carbon Metabolism	0.01218	0.0109	0.002214
-Cell Growth and Death	-Central Carbon Metabolism	0.05882	0.03448	0.05548
-Cell Communication	-Central Carbon Metabolism	0	0	0
Metabolism	-Central Carbon Metabolism	5.734	6.936	8.31
-Membrane Transport	-Central Carbon Metabolism	1.021	1.272	1.499
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.3575	0.347	0.3634
-Biosynthesis	-Central Carbon Metabolism	1.623	2.369	3.346
-Other Enzymes	-Central Carbon Metabolism	1.725	2.163	3.17
Organismal Systems	-Central Carbon Metabolism	0.001406	0.003424	0.001041
-Immune System	-Central Carbon Metabolism	0	0	0
-Endocrine System	-Central Carbon Metabolism	0.0007469	0.0005587	0.000574
-Circulatory System	-Central Carbon Metabolism	0	0	0
-Digestive System	-Central Carbon Metabolism	5.817e-05	0.001819	5.831e-08
-Excretory System	-Central Carbon Metabolism	0.0004837	0.001015	0.0003653
-Nervous System	-Central Carbon Metabolism	0	0	0
-Sensory System	-Central Carbon Metabolism	0	0	0
-Development	-Central Carbon Metabolism	0	0	0
-Environmental Adaptation	-Central Carbon Metabolism	0.0007415	0.0005612	0.0005896
Human Diseases	-Central Carbon Metabolism	0.3828	0.3052	0.5779
-Cancers	-Central Carbon Metabolism	0.0009465	0.001746	0.001083
-Immune System Diseases	-Central Carbon Metabolism	0.0008748	0.000828	0.001196
-Neurodegenerative Diseases	-Central Carbon Metabolism	0.1276	0.1702	0.1623
-Cardiovascular Diseases	-Central Carbon Metabolism	0	0	0
-Metabolic Diseases	-Central Carbon Metabolism	0.1128	0.05321	0.2109
-Infectious Diseases	-Central Carbon Metabolism	0.2154	0.1364	0.3813
Not Mapped	-Central Carbon Metabolism	2.053	2.213	2.144
-Not Mapped	-Central Carbon Metabolism	2.053	2.213	2.144
TOTAL	-Energy Metabolism	53.31	60.45	66.78
MAPPED	-Energy Metabolism	46.94	51.53	59.4
Genetic Information Processing	-Energy Metabolism	22.68	13.76	22.53
-Transcription	-Energy Metabolism	0.8509	1.023	0.9287
-Translation	-Energy Metabolism	17.71	9.498	17.46
-Folding, Sorting and Degradation	-Energy Metabolism	3.197	2.579	3.868
-DNA Maintenance	-Energy Metabolism	1.272	1.098	1.237
-RNA Family	-Energy Metabolism	0	0	0
Environmental Information Processing	-Energy Metabolism	0.7443	0.5983	0.7521
-Signal Transduction	-Energy Metabolism	0.2151	0.2923	0.2356
-Signaling Molecules and Interaction	-Energy Metabolism	0.5373	0.306	0.5154
Cellular Processes	-Energy Metabolism	5.65	8.783	6
-Cell structure	-Energy Metabolism	5.378	8.266	5.677
-Crystallins	-Energy Metabolism	0	0	0
-Stress Response	-Energy Metabolism	0.003058	0.2465	0.00526
-Vesicular Transport	-Energy Metabolism	0	0	0
-Cytoskeleton	-Energy Metabolism	0.1092	0.1195	0.1284
-Cell Motility	-Energy Metabolism	0.03466	0.03566	0.009053
-Cell Growth and Death	-Energy Metabolism	0.1706	0.14	0.1657
-Cell Communication	-Energy Metabolism	0	0	0
Metabolism	-Energy Metabolism	17.8	27.06	28.01
-Membrane Transport	-Energy Metabolism	3.161	4.93	5.089
-Central Carbon Metabolism	-Energy Metabolism	3.822	4.901	3.892
-Energy Metabolism	-Energy Metabolism	1	1	1
-Biosynthesis	-Energy Metabolism	5.104	8.584	9.691
-Other Enzymes	-Energy Metabolism	5.611	9.247	11.9
Organismal Systems	-Energy Metabolism	0.004228	0.01464	0.003444
-Immune System	-Energy Metabolism	0	0	0
-Endocrine System	-Energy Metabolism	0.002316	0.001966	0.001704
-Circulatory System	-Energy Metabolism	0	0	0
-Digestive System	-Energy Metabolism	0.0001912	0.006373	1.756e-07
-Excretory System	-Energy Metabolism	0.001715	0.004463	0.001413
-Nervous System	-Energy Metabolism	0	0	0
-Sensory System	-Energy Metabolism	0	0	0
-Development	-Energy Metabolism	0	0	0
-Environmental Adaptation	-Energy Metabolism	0.002123	0.002116	0.001761
Human Diseases	-Energy Metabolism	1.17	1.212	1.819
-Cancers	-Energy Metabolism	0.002846	0.007423	0.003581
-Immune System Diseases	-Energy Metabolism	0.00295	0.002883	0.003723
-Neurodegenerative Diseases	-Energy Metabolism	0.421	0.7276	0.6183
-Cardiovascular Diseases	-Energy Metabolism	0	0	0
-Metabolic Diseases	-Energy Metabolism	0.3157	0.1642	0.5803
-Infectious Diseases	-Energy Metabolism	0.6644	0.4718	1.203
Not Mapped	-Energy Metabolism	6.364	8.923	7.386
-Not Mapped	-Energy Metabolism	6.364	8.923	7.386
TOTAL	-Biosynthesis	11.83	8.011	9.954
MAPPED	-Biosynthesis	10.42	6.829	8.853
Genetic Information Processing	-Biosynthesis	4.92	1.861	3.535
-Transcription	-Biosynthesis	0.1891	0.1207	0.1417
-Translation	-Biosynthesis	3.944	1.256	2.611
-Folding, Sorting and Degradation	-Biosynthesis	0.6297	0.3239	0.6072
-DNA Maintenance	-Biosynthesis	0.2358	0.141	0.1757
-RNA Family	-Biosynthesis	0	0	0
Environmental Information Processing	-Biosynthesis	0.1512	0.07816	0.11
-Signal Transduction	-Biosynthesis	0.04324	0.03786	0.0332
-Signaling Molecules and Interaction	-Biosynthesis	0.1192	0.0402	0.07681
Cellular Processes	-Biosynthesis	1.253	1.166	0.894
-Cell structure	-Biosynthesis	1.193	1.095	0.8461
-Crystallins	-Biosynthesis	0	0	0
-Stress Response	-Biosynthesis	0.0006786	0.03266	0.000784
-Vesicular Transport	-Biosynthesis	0	0	0
-Cytoskeleton	-Biosynthesis	0.02424	0.01584	0.01914
-Cell Motility	-Biosynthesis	0.00767	0.00443	0.001138
-Cell Growth and Death	-Biosynthesis	0.03654	0.01839	0.02794
-Cell Communication	-Biosynthesis	0	0	0
Metabolism	-Biosynthesis	3.941	3.685	4.219
-Membrane Transport	-Biosynthesis	0.7113	0.6656	0.7582
-Central Carbon Metabolism	-Biosynthesis	0.7976	0.6164	0.5763
-Energy Metabolism	-Biosynthesis	0.2417	0.1519	0.149
-Biosynthesis	-Biosynthesis	1	1	1
-Other Enzymes	-Biosynthesis	1.238	1.223	1.773
Organismal Systems	-Biosynthesis	0.000938	0.001923	0.0005131
-Immune System	-Biosynthesis	0	0	0
-Endocrine System	-Biosynthesis	0.0005139	0.0002739	0.0001758
-Circulatory System	-Biosynthesis	0	0	0
-Digestive System	-Biosynthesis	4.179e-05	0.0008875	1.812e-08
-Excretory System	-Biosynthesis	0.0003806	0.0005862	0.0002105
-Nervous System	-Biosynthesis	0	0	0
-Sensory System	-Biosynthesis	0	0	0
-Development	-Biosynthesis	0	0	0
-Environmental Adaptation	-Biosynthesis	0.0004422	0.0002465	0.0001701
Human Diseases	-Biosynthesis	0.2292	0.1714	0.1933
-Cancers	-Biosynthesis	0.0006315	0.0009836	0.0005335
-Immune System Diseases	-Biosynthesis	0.0006285	0.0003732	0.0003716
-Neurodegenerative Diseases	-Biosynthesis	0.08873	0.09558	0.09213
-Cardiovascular Diseases	-Biosynthesis	0	0	0
-Metabolic Diseases	-Biosynthesis	0.06953	0.02381	0.06316
-Infectious Diseases	-Biosynthesis	0.1606	0.06951	0.1251
Not Mapped	-Biosynthesis	1.412	1.182	1.101
-Not Mapped	-Biosynthesis	1.412	1.182	1.101
TOTAL	-Other Enzymes	11.32	8.828	10.81
MAPPED	-Other Enzymes	9.972	7.525	9.618
Genetic Information Processing	-Other Enzymes	4.642	1.975	3.627
-Transcription	-Other Enzymes	0.1763	0.1368	0.1715
-Translation	-Other Enzymes	3.808	1.401	2.856
-Folding, Sorting and Degradation	-Other Enzymes	0.5864	0.3437	0.6302
-DNA Maintenance	-Other Enzymes	0.2462	0.13	0.1701
-RNA Family	-Other Enzymes	0	0	0
Environmental Information Processing	-Other Enzymes	0.1554	0.07938	0.1147
-Signal Transduction	-Other Enzymes	0.04594	0.03651	0.03125
-Signaling Molecules and Interaction	-Other Enzymes	0.1141	0.04356	0.08345
Cellular Processes	-Other Enzymes	1.215	1.29	0.9755
-Cell structure	-Other Enzymes	1.143	1.207	0.9193
-Crystallins	-Other Enzymes	0	0	0
-Stress Response	-Other Enzymes	0.0006497	0.03599	0.0008518
-Vesicular Transport	-Other Enzymes	0	0	0
-Cytoskeleton	-Other Enzymes	0.02321	0.01746	0.02079
-Cell Motility	-Other Enzymes	0.007207	0.005911	0.001422
-Cell Growth and Death	-Other Enzymes	0.03588	0.0181	0.02998
-Cell Communication	-Other Enzymes	0	0	0
Metabolism	-Other Enzymes	3.803	4.076	4.656
-Membrane Transport	-Other Enzymes	0.704	0.7621	0.8367
-Central Carbon Metabolism	-Other Enzymes	0.7244	0.6403	0.6384
-Energy Metabolism	-Other Enzymes	0.2427	0.2026	0.2234
-Biosynthesis	-Other Enzymes	1.062	1.374	1.955
-Other Enzymes	-Other Enzymes	1	1	1
Organismal Systems	-Other Enzymes	0.0008576	0.001794	0.0005007
-Immune System	-Other Enzymes	0	0	0
-Endocrine System	-Other Enzymes	0.000492	0.0003504	0.0003289
-Circulatory System	-Other Enzymes	0	0	0
-Digestive System	-Other Enzymes	3.699e-05	0.0009529	3.044e-08
-Excretory System	-Other Enzymes	0.000348	0.0005469	0.0002054
-Nervous System	-Other Enzymes	0	0	0
-Sensory System	-Other Enzymes	0	0	0
-Development	-Other Enzymes	0	0	0
-Environmental Adaptation	-Other Enzymes	0.0004414	0.0002595	0.0001706
Human Diseases	-Other Enzymes	0.2251	0.1411	0.2688
-Cancers	-Other Enzymes	0.0006046	0.001084	0.0005798
-Immune System Diseases	-Other Enzymes	0.0005622	0.0004117	0.0006241
-Neurodegenerative Diseases	-Other Enzymes	0.0828	0.07868	0.05251
-Cardiovascular Diseases	-Other Enzymes	0	0	0
-Metabolic Diseases	-Other Enzymes	0.06595	0.02891	0.1052
-Infectious Diseases	-Other Enzymes	0.1552	0.08154	0.2434
Not Mapped	-Other Enzymes	1.352	1.303	1.196
-Not Mapped	-Other Enzymes	1.352	1.303	1.196
TOTAL	Organismal Systems	271700	25200	3.19e+08
MAPPED	Organismal Systems	239300	21480	2.837e+08
Genetic Information Processing	Organismal Systems	113600	5786	1.104e+08
-Transcription	Organismal Systems	4465	390.4	5183000
-Translation	Organismal Systems	90990	3999	83900000
-Folding, Sorting and Degradation	Organismal Systems	13620	1075	17050000
-DNA Maintenance	Organismal Systems	4531	430.2	4229000
-RNA Family	Organismal Systems	0	0	0
Environmental Information Processing	Organismal Systems	3568	236.3	3371000
-Signal Transduction	Organismal Systems	829.3	111.9	908600
-Signaling Molecules and Interaction	Organismal Systems	2739	124.3	2462000
Cellular Processes	Organismal Systems	28800	3682	28510000
-Cell structure	Organismal Systems	27410	3445	27120000
-Crystallins	Organismal Systems	0	0	0
-Stress Response	Organismal Systems	15.59	102.7	25130
-Vesicular Transport	Organismal Systems	0	0	0
-Cytoskeleton	Organismal Systems	556.8	49.83	613400
-Cell Motility	Organismal Systems	26.12	21.15	5413
-Cell Growth and Death	Organismal Systems	784.4	63.01	742600
-Cell Communication	Organismal Systems	0	0	0
Metabolism	Organismal Systems	91190	11700	1.377e+08
-Membrane Transport	Organismal Systems	16470	2175	24290000
-Central Carbon Metabolism	Organismal Systems	17190	1828	17150000
-Energy Metabolism	Organismal Systems	6562	621.2	7253000
-Biosynthesis	Organismal Systems	23930	4182	56440000
-Other Enzymes	Organismal Systems	27040	3310	32530000
Organismal Systems	Organismal Systems	1	1	1
-Immune System	Organismal Systems	0	0	0
-Endocrine System	Organismal Systems	1	1	1
-Circulatory System	Organismal Systems	0	0	0
-Digestive System	Organismal Systems	1	1	1
-Excretory System	Organismal Systems	1	1	1
-Nervous System	Organismal Systems	0	0	0
-Sensory System	Organismal Systems	0	0	0
-Development	Organismal Systems	0	0	0
-Environmental Adaptation	Organismal Systems	1	1	1
Human Diseases	Organismal Systems	2091	298.6	3834000
-Cancers	Organismal Systems	2.04	4.704	3.047
-Immune System Diseases	Organismal Systems	15.04	1.363	20500
-Neurodegenerative Diseases	Organismal Systems	250	163	437.7
-Cardiovascular Diseases	Organismal Systems	0	0	0
-Metabolic Diseases	Organismal Systems	1783	94.81	3565000
-Infectious Diseases	Organismal Systems	420.5	295.5	249100
Not Mapped	Organismal Systems	32440	3719	35290000
-Not Mapped	Organismal Systems	32440	3719	35290000
TOTAL	-Immune System	Inf	Inf	Inf
MAPPED	-Immune System	Inf	Inf	Inf
Genetic Information Processing	-Immune System	Inf	Inf	Inf
-Transcription	-Immune System	Inf	Inf	Inf
-Translation	-Immune System	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Immune System	Inf	Inf	Inf
-DNA Maintenance	-Immune System	Inf	Inf	Inf
-RNA Family	-Immune System	NaN	NaN	NaN
Environmental Information Processing	-Immune System	Inf	Inf	Inf
-Signal Transduction	-Immune System	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Immune System	Inf	Inf	Inf
Cellular Processes	-Immune System	Inf	Inf	Inf
-Cell structure	-Immune System	Inf	Inf	Inf
-Crystallins	-Immune System	NaN	NaN	NaN
-Stress Response	-Immune System	Inf	Inf	Inf
-Vesicular Transport	-Immune System	NaN	NaN	NaN
-Cytoskeleton	-Immune System	Inf	Inf	Inf
-Cell Motility	-Immune System	Inf	Inf	Inf
-Cell Growth and Death	-Immune System	Inf	Inf	Inf
-Cell Communication	-Immune System	NaN	NaN	NaN
Metabolism	-Immune System	Inf	Inf	Inf
-Membrane Transport	-Immune System	Inf	Inf	Inf
-Central Carbon Metabolism	-Immune System	Inf	Inf	Inf
-Energy Metabolism	-Immune System	Inf	Inf	Inf
-Biosynthesis	-Immune System	Inf	Inf	Inf
-Other Enzymes	-Immune System	Inf	Inf	Inf
Organismal Systems	-Immune System	Inf	Inf	Inf
-Immune System	-Immune System	NaN	NaN	NaN
-Endocrine System	-Immune System	NaN	NaN	NaN
-Circulatory System	-Immune System	NaN	NaN	NaN
-Digestive System	-Immune System	NaN	NaN	NaN
-Excretory System	-Immune System	NaN	NaN	NaN
-Nervous System	-Immune System	NaN	NaN	NaN
-Sensory System	-Immune System	NaN	NaN	NaN
-Development	-Immune System	NaN	NaN	NaN
-Environmental Adaptation	-Immune System	NaN	NaN	NaN
Human Diseases	-Immune System	Inf	Inf	Inf
-Cancers	-Immune System	NaN	NaN	NaN
-Immune System Diseases	-Immune System	NaN	NaN	NaN
-Neurodegenerative Diseases	-Immune System	NaN	NaN	NaN
-Cardiovascular Diseases	-Immune System	NaN	NaN	NaN
-Metabolic Diseases	-Immune System	NaN	NaN	NaN
-Infectious Diseases	-Immune System	Inf	Inf	Inf
Not Mapped	-Immune System	Inf	Inf	Inf
-Not Mapped	-Immune System	Inf	Inf	Inf
TOTAL	-Endocrine System	Inf	Inf	Inf
MAPPED	-Endocrine System	Inf	Inf	Inf
Genetic Information Processing	-Endocrine System	Inf	Inf	Inf
-Transcription	-Endocrine System	Inf	Inf	Inf
-Translation	-Endocrine System	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Endocrine System	Inf	Inf	Inf
-DNA Maintenance	-Endocrine System	Inf	Inf	Inf
-RNA Family	-Endocrine System	NaN	NaN	NaN
Environmental Information Processing	-Endocrine System	Inf	Inf	Inf
-Signal Transduction	-Endocrine System	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Endocrine System	Inf	Inf	Inf
Cellular Processes	-Endocrine System	Inf	Inf	Inf
-Cell structure	-Endocrine System	Inf	Inf	Inf
-Crystallins	-Endocrine System	NaN	NaN	NaN
-Stress Response	-Endocrine System	Inf	Inf	Inf
-Vesicular Transport	-Endocrine System	NaN	NaN	NaN
-Cytoskeleton	-Endocrine System	Inf	Inf	Inf
-Cell Motility	-Endocrine System	Inf	Inf	Inf
-Cell Growth and Death	-Endocrine System	Inf	Inf	Inf
-Cell Communication	-Endocrine System	NaN	NaN	NaN
Metabolism	-Endocrine System	Inf	Inf	Inf
-Membrane Transport	-Endocrine System	Inf	Inf	Inf
-Central Carbon Metabolism	-Endocrine System	Inf	Inf	Inf
-Energy Metabolism	-Endocrine System	Inf	Inf	Inf
-Biosynthesis	-Endocrine System	Inf	Inf	Inf
-Other Enzymes	-Endocrine System	Inf	Inf	Inf
Organismal Systems	-Endocrine System	Inf	Inf	Inf
-Immune System	-Endocrine System	NaN	NaN	NaN
-Endocrine System	-Endocrine System	NaN	NaN	NaN
-Circulatory System	-Endocrine System	NaN	NaN	NaN
-Digestive System	-Endocrine System	NaN	NaN	NaN
-Excretory System	-Endocrine System	NaN	NaN	NaN
-Nervous System	-Endocrine System	NaN	NaN	NaN
-Sensory System	-Endocrine System	NaN	NaN	NaN
-Development	-Endocrine System	NaN	NaN	NaN
-Environmental Adaptation	-Endocrine System	NaN	NaN	NaN
Human Diseases	-Endocrine System	Inf	Inf	Inf
-Cancers	-Endocrine System	NaN	NaN	NaN
-Immune System Diseases	-Endocrine System	NaN	NaN	NaN
-Neurodegenerative Diseases	-Endocrine System	NaN	NaN	NaN
-Cardiovascular Diseases	-Endocrine System	NaN	NaN	NaN
-Metabolic Diseases	-Endocrine System	NaN	NaN	NaN
-Infectious Diseases	-Endocrine System	Inf	Inf	Inf
Not Mapped	-Endocrine System	Inf	Inf	Inf
-Not Mapped	-Endocrine System	Inf	Inf	Inf
TOTAL	-Circulatory System	Inf	Inf	Inf
MAPPED	-Circulatory System	Inf	Inf	Inf
Genetic Information Processing	-Circulatory System	Inf	Inf	Inf
-Transcription	-Circulatory System	Inf	Inf	Inf
-Translation	-Circulatory System	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Circulatory System	Inf	Inf	Inf
-DNA Maintenance	-Circulatory System	Inf	Inf	Inf
-RNA Family	-Circulatory System	NaN	NaN	NaN
Environmental Information Processing	-Circulatory System	Inf	Inf	Inf
-Signal Transduction	-Circulatory System	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Circulatory System	Inf	Inf	Inf
Cellular Processes	-Circulatory System	Inf	Inf	Inf
-Cell structure	-Circulatory System	Inf	Inf	Inf
-Crystallins	-Circulatory System	NaN	NaN	NaN
-Stress Response	-Circulatory System	Inf	Inf	Inf
-Vesicular Transport	-Circulatory System	NaN	NaN	NaN
-Cytoskeleton	-Circulatory System	Inf	Inf	Inf
-Cell Motility	-Circulatory System	Inf	Inf	Inf
-Cell Growth and Death	-Circulatory System	Inf	Inf	Inf
-Cell Communication	-Circulatory System	NaN	NaN	NaN
Metabolism	-Circulatory System	Inf	Inf	Inf
-Membrane Transport	-Circulatory System	Inf	Inf	Inf
-Central Carbon Metabolism	-Circulatory System	Inf	Inf	Inf
-Energy Metabolism	-Circulatory System	Inf	Inf	Inf
-Biosynthesis	-Circulatory System	Inf	Inf	Inf
-Other Enzymes	-Circulatory System	Inf	Inf	Inf
Organismal Systems	-Circulatory System	Inf	Inf	Inf
-Immune System	-Circulatory System	NaN	NaN	NaN
-Endocrine System	-Circulatory System	NaN	NaN	NaN
-Circulatory System	-Circulatory System	NaN	NaN	NaN
-Digestive System	-Circulatory System	NaN	NaN	NaN
-Excretory System	-Circulatory System	NaN	NaN	NaN
-Nervous System	-Circulatory System	NaN	NaN	NaN
-Sensory System	-Circulatory System	NaN	NaN	NaN
-Development	-Circulatory System	NaN	NaN	NaN
-Environmental Adaptation	-Circulatory System	NaN	NaN	NaN
Human Diseases	-Circulatory System	Inf	Inf	Inf
-Cancers	-Circulatory System	NaN	NaN	NaN
-Immune System Diseases	-Circulatory System	NaN	NaN	NaN
-Neurodegenerative Diseases	-Circulatory System	NaN	NaN	NaN
-Cardiovascular Diseases	-Circulatory System	NaN	NaN	NaN
-Metabolic Diseases	-Circulatory System	NaN	NaN	NaN
-Infectious Diseases	-Circulatory System	Inf	Inf	Inf
Not Mapped	-Circulatory System	Inf	Inf	Inf
-Not Mapped	-Circulatory System	Inf	Inf	Inf
TOTAL	-Digestive System	Inf	Inf	Inf
MAPPED	-Digestive System	Inf	Inf	Inf
Genetic Information Processing	-Digestive System	Inf	Inf	Inf
-Transcription	-Digestive System	Inf	Inf	Inf
-Translation	-Digestive System	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Digestive System	Inf	Inf	Inf
-DNA Maintenance	-Digestive System	Inf	Inf	Inf
-RNA Family	-Digestive System	NaN	NaN	NaN
Environmental Information Processing	-Digestive System	Inf	Inf	Inf
-Signal Transduction	-Digestive System	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Digestive System	Inf	Inf	Inf
Cellular Processes	-Digestive System	Inf	Inf	Inf
-Cell structure	-Digestive System	Inf	Inf	Inf
-Crystallins	-Digestive System	NaN	NaN	NaN
-Stress Response	-Digestive System	Inf	Inf	Inf
-Vesicular Transport	-Digestive System	NaN	NaN	NaN
-Cytoskeleton	-Digestive System	Inf	Inf	Inf
-Cell Motility	-Digestive System	Inf	Inf	Inf
-Cell Growth and Death	-Digestive System	Inf	Inf	Inf
-Cell Communication	-Digestive System	NaN	NaN	NaN
Metabolism	-Digestive System	Inf	Inf	Inf
-Membrane Transport	-Digestive System	Inf	Inf	Inf
-Central Carbon Metabolism	-Digestive System	Inf	Inf	Inf
-Energy Metabolism	-Digestive System	Inf	Inf	Inf
-Biosynthesis	-Digestive System	Inf	Inf	Inf
-Other Enzymes	-Digestive System	Inf	Inf	Inf
Organismal Systems	-Digestive System	Inf	Inf	Inf
-Immune System	-Digestive System	NaN	NaN	NaN
-Endocrine System	-Digestive System	NaN	NaN	NaN
-Circulatory System	-Digestive System	NaN	NaN	NaN
-Digestive System	-Digestive System	NaN	NaN	NaN
-Excretory System	-Digestive System	NaN	NaN	NaN
-Nervous System	-Digestive System	NaN	NaN	NaN
-Sensory System	-Digestive System	NaN	NaN	NaN
-Development	-Digestive System	NaN	NaN	NaN
-Environmental Adaptation	-Digestive System	NaN	NaN	NaN
Human Diseases	-Digestive System	Inf	Inf	Inf
-Cancers	-Digestive System	NaN	NaN	NaN
-Immune System Diseases	-Digestive System	NaN	NaN	NaN
-Neurodegenerative Diseases	-Digestive System	NaN	NaN	NaN
-Cardiovascular Diseases	-Digestive System	NaN	NaN	NaN
-Metabolic Diseases	-Digestive System	NaN	NaN	NaN
-Infectious Diseases	-Digestive System	Inf	Inf	Inf
Not Mapped	-Digestive System	Inf	Inf	Inf
-Not Mapped	-Digestive System	Inf	Inf	Inf
TOTAL	-Excretory System	Inf	Inf	Inf
MAPPED	-Excretory System	Inf	Inf	Inf
Genetic Information Processing	-Excretory System	Inf	Inf	Inf
-Transcription	-Excretory System	Inf	Inf	Inf
-Translation	-Excretory System	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Excretory System	Inf	Inf	Inf
-DNA Maintenance	-Excretory System	Inf	Inf	Inf
-RNA Family	-Excretory System	NaN	NaN	NaN
Environmental Information Processing	-Excretory System	Inf	Inf	Inf
-Signal Transduction	-Excretory System	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Excretory System	Inf	Inf	Inf
Cellular Processes	-Excretory System	Inf	Inf	Inf
-Cell structure	-Excretory System	Inf	Inf	Inf
-Crystallins	-Excretory System	NaN	NaN	NaN
-Stress Response	-Excretory System	Inf	Inf	Inf
-Vesicular Transport	-Excretory System	NaN	NaN	NaN
-Cytoskeleton	-Excretory System	Inf	Inf	Inf
-Cell Motility	-Excretory System	Inf	Inf	Inf
-Cell Growth and Death	-Excretory System	Inf	Inf	Inf
-Cell Communication	-Excretory System	NaN	NaN	NaN
Metabolism	-Excretory System	Inf	Inf	Inf
-Membrane Transport	-Excretory System	Inf	Inf	Inf
-Central Carbon Metabolism	-Excretory System	Inf	Inf	Inf
-Energy Metabolism	-Excretory System	Inf	Inf	Inf
-Biosynthesis	-Excretory System	Inf	Inf	Inf
-Other Enzymes	-Excretory System	Inf	Inf	Inf
Organismal Systems	-Excretory System	Inf	Inf	Inf
-Immune System	-Excretory System	NaN	NaN	NaN
-Endocrine System	-Excretory System	NaN	NaN	NaN
-Circulatory System	-Excretory System	NaN	NaN	NaN
-Digestive System	-Excretory System	NaN	NaN	NaN
-Excretory System	-Excretory System	NaN	NaN	NaN
-Nervous System	-Excretory System	NaN	NaN	NaN
-Sensory System	-Excretory System	NaN	NaN	NaN
-Development	-Excretory System	NaN	NaN	NaN
-Environmental Adaptation	-Excretory System	NaN	NaN	NaN
