Category	mmu Geiger adrenal gland	mmu Geiger brain cortex	mmu Geiger brain medulla	mmu Geiger brown fat	mmu Geiger cerebellum	mmu Geiger colon	mmu Geiger diaphragm	mmu Geiger duodenum	mmu Geiger embryonic tissue	mmu Geiger eye	mmu Geiger heart	mmu Geiger ileum	mmu Geiger jejunum	mmu Geiger kidney cortex	mmu Geiger kidney medulla	mmu Geiger liver	mmu Geiger lung	mmu Geiger midbrain	mmu Geiger muscle	mmu Geiger olfactory bulb	mmu Geiger ovary	mmu Geiger pancreas	mmu Geiger salivary gland	mmu Geiger spleen	mmu Geiger stomach	mmu Geiger thymus	mmu Geiger uterus	mmu Geiger white fat
-Immune System	0.01010549	0.010690844	0.005900088	0.0051722434	0.0072808775	0.0091932252	0.003286028	0.0071259688	0.0090230591	0.0066342695	0.0083409059	0.0089410489	0.011078722	0.010409326	0.013769462	0.0044473876	0.032130838	0.0065052256	0.0021201581	0.0051870734	0.01311025	0.0026558193	0.0054801695	0.016595547	0.010878484	0.014850412	0.026854218	0.013638114
--Immunoglobulins	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
--Hematopoietic cell lineage	0	6.2285293e-07	2.6392456e-07	0	5.1857668e-06	1.2577126e-06	2.3066871e-07	0	0	0	0	1.7565668e-06	6.8534008e-06	4.8400359e-07	0	1.557277e-07	1.5317857e-06	0	1.5669313e-06	0	0	2.6946537e-06	1.5604452e-06	0.00037664608	2.0762235e-06	2.0689968e-05	4.2246942e-06	3.4631195e-07
--Complement and coagulation cascades	0.004848999	0.0003846503	0.0018151931	0.003529647	0.0013361296	0.0012678747	0.0022656351	0.0019889786	0.0013894214	0.0029922092	0.0063452035	0.0014758265	0.0010047248	0.0020558677	0.0041316873	0.0026111677	0.01419964	0.0011273302	0.00062272371	0.00020205238	0.0067279908	0.0012835371	0.0030689231	0.0062990642	0.0025678502	0.0025560918	0.018988608	0.0088680771
--Toll-like receptor signaling pathway	2.3258695e-05	7.4717443e-05	9.3627737e-05	2.7676803e-05	5.4654969e-05	5.1653801e-05	1.7343855e-05	5.8273836e-05	9.2231632e-05	1.8883821e-05	1.5407903e-05	7.9698348e-05	6.1288984e-05	6.1839716e-05	7.1221325e-05	5.3454209e-05	0.00010710081	9.7224636e-05	2.7953277e-06	2.3279108e-05	7.806452e-05	7.9165346e-05	9.4832396e-05	0.00016767856	5.076615e-05	0.00017097013	7.4423022e-05	3.5063617e-05
--NOD-like receptor signaling pathway	4.6195216e-05	2.0439832e-05	1.5683512e-05	1.3459296e-05	3.0454551e-05	0.00098636699	1.1543905e-05	0.00013095164	3.7287031e-05	2.9465288e-05	3.4837986e-05	0.00084537449	0.0010876543	5.1691803e-05	5.2027788e-05	1.1145855e-05	7.5496218e-05	2.9559675e-05	9.1381122e-06	2.8487989e-05	7.6643858e-05	5.758366e-05	0.00018748633	0.00028480944	9.5825756e-05	0.00040744439	9.1942391e-05	0.00011254287
--RIG-I-like receptor signaling pathway	1.8115059e-05	9.5731429e-06	6.579137e-06	1.5302296e-05	1.3807401e-05	5.1693871e-05	1.9619422e-06	9.7344649e-06	4.3754618e-06	4.4770002e-06	6.7187042e-05	0.00011884962	9.5295285e-05	2.0265801e-05	1.2050531e-05	3.1152262e-05	3.9885922e-05	9.0823284e-06	1.5216379e-07	2.1114176e-05	4.7277431e-05	2.1820668e-06	6.2666152e-05	0.00020232763	8.6806195e-06	0.00010482795	4.0177846e-05	3.4205478e-05
--Cytosolic DNA-sensing pathway	1.140004e-05	3.6248338e-06	3.146533e-06	0	2.9731012e-06	4.7877969e-05	1.5805705e-05	0	4.2095078e-05	2.3857659e-06	0	1.6302125e-05	3.2191208e-05	2.3500833e-06	3.117538e-07	5.6137493e-06	4.8158318e-06	2.2726149e-06	0	1.6432312e-05	2.8273212e-06	1.9714133e-06	3.3191339e-06	5.1842136e-05	4.6262538e-06	3.7395993e-05	2.230632e-05	6.4356332e-06
--Natural killer cell mediated cytotoxicity	4.6979326e-07	6.4618729e-07	1.1179896e-07	0	1.669365e-06	0	0	5.6615328e-08	1.5382097e-05	0	0	5.7937648e-06	1.6134864e-05	0	5.0550141e-06	1.3981841e-06	0	2.3830605e-07	3.6947472e-07	2.3571103e-06	0	1.8416208e-05	0	4.304887e-05	1.6152341e-07	0.00041434444	2.2564605e-06	5.0898498e-07
--Antigen processing and presentation	0.0012154153	0.00028175775	0.0012648088	0.00044783046	0.0014075554	0.00098506029	0.00018322969	0.0010206604	0.0018726463	0.00069853804	0.00024654152	0.0015029503	0.0014856606	0.00082866332	0.00059389871	0.00065931688	0.00099701479	0.00049298646	8.7218508e-05	0.0018545958	0.001769472	0.00017121472	0.00058291957	0.0013742963	0.00033867811	0.0032888313	0.000834716	0.00090613156
--T cell receptor signaling pathway	0	0	0	0	0	3.7200495e-07	0	0	0	0	0	1.8770296e-06	0	3.6320742e-07	0	0	6.5923783e-06	0	0	0	0	0	0	0	0	0.0002282218	0	0
--B cell receptor signaling pathway	1.4814879e-05	6.4568326e-07	7.7517876e-05	9.9356201e-06	6.2401345e-05	4.5711697e-06	0	3.0953525e-06	0	3.1902921e-06	0	8.007968e-06	4.856124e-06	2.2007401e-05	9.1620245e-07	6.5807651e-06	5.2065428e-06	7.8794524e-07	0	1.463845e-07	2.2512567e-05	0	4.3745455e-06	2.3025157e-05	0	6.076018e-06	1.0354778e-05	1.3007885e-05
--Fc gamma R-mediated phagocytosis	0.00050927079	0.0072188927	0.0015125836	8.5318099e-05	0.0022651688	0.0020842176	3.1493828e-05	0.00032610384	0.00091849121	0.0009489979	0.00027827612	0.0004467979	0.001139504	0.00051831728	0.00049820737	5.4292324e-05	0.00054918395	0.0036506379	0.00015847329	0.0018181064	0.00068011694	0.00045830258	0.00020288358	0.0018194092	0.00052682076	0.0016085458	0.0019424867	0.00030559911
--Leukocyte transendothelial migration	0.0030478246	0.0026017681	0.0007847061	0.00087481305	0.0016719256	0.0031489483	0.00063449263	0.0031412612	0.0017305755	0.0017783392	0.0012539169	0.0033652532	0.0050856934	0.0063898346	0.0081996808	0.00060551459	0.015325818	0.00095324895	0.0001379143	0.00063916858	0.0031817231	0.00034334476	0.00064202788	0.0040134481	0.0070970849	0.005209218	0.0032551752	0.0017304328
--Intestinal immune network for IgA production	6.7561234e-07	7.0698417e-08	2.7456052e-07	3.1574936e-07	4.5944603e-07	0.00016658445	0	1.9089705e-05	0	9.4173366e-06	1.1100571e-06	0.00054149117	0.00036342604	3.5942578e-07	9.8203837e-07	1.5332173e-05	3.5046059e-06	6.0010983e-07	0	2.4253769e-08	4.1433269e-06	0	0.00011788396	2.95589e-07	1.1293264e-06	7.1623979e-07	6.1198841e-05	6.2635664e-07
--Chemokine signaling pathway	0.00036905089	9.343414e-05	0.00032559127	0.00016794496	0.0004284922	0.00039674631	0.00012429069	0.00042776324	0.0029205535	0.00014836569	9.8424926e-05	0.00053106998	0.00069543893	0.00045728191	0.00020342265	0.00039226316	0.00081504722	0.00014125651	0.0010998063	0.00058130897	0.00051947773	0.00023740677	0.00051129242	0.0019396562	0.00018478405	0.00079703778	0.0015263471	0.0016251362
-Endocrine System	0.022321958	0.0064013872	0.0039287701	0.025895944	0.0042422943	0.0024932058	0.0093920275	0.0032480001	0.0042480779	0.01612707	0.02179798	0.0097388259	0.015408533	0.0065961696	0.0080579156	0.013490668	0.009639982	0.006713588	0.0047138721	0.0033720297	0.011162699	0.0035627475	0.0043173115	0.0036720409	0.014447229	0.013029439	0.022076155	0.040043039
--Insulin signaling pathway	0.00022217389	0.00045660795	0.00015277318	0.00042162616	0.00016200837	0.00011047048	3.5346503e-05	8.5668424e-05	7.7573892e-05	5.4146574e-05	2.2015172e-05	7.0984762e-05	7.233275e-05	0.00012311634	7.1117756e-05	5.2545439e-05	0.00032842754	0.00010215153	1.0220293e-05	0.0001303015	9.0943023e-05	1.7305665e-05	5.3600788e-05	5.6994368e-05	3.7698824e-05	0.0001130541	4.2519177e-05	0.00021993702
--PPAR signaling pathway	0.021707243	0.005876202	0.0035001389	0.025268967	0.0037838189	0.0020949455	0.0092720043	0.0029125	0.003788324	0.015940819	0.021720813	0.0086167754	0.012687841	0.0047525256	0.0074408811	0.013230082	0.008076127	0.0064317635	0.0046772588	0.002978316	0.010567743	0.0034289564	0.0040362109	0.0028478215	0.014358543	0.012598512	0.021887375	0.039402941
--Renin-angiotensin system	0.00039254117	6.8577245e-05	0.00027585797	0.00020535137	0.00029646703	0.00028778985	8.4676643e-05	0.0002498317	0.00038218003	0.00013210486	5.515169e-05	0.0010510657	0.0026483585	0.0017205277	0.00054591675	0.00020804021	0.0012354274	0.00017967299	2.639301e-05	0.0002634122	0.00050401317	0.00011648547	0.00022749982	0.00076722497	5.0986936e-05	0.00031787271	0.00014626085	0.0004201614
-Circulatory System	0.067857585	0.029373631	0.080195342	0.039044288	0.048477155	0.045839994	0.17063405	0.10243966	0.090066692	0.077710453	0.33585122	0.021317185	0.019892923	0.030676826	0.051775088	0.014744552	0.17951568	0.048750118	0.25285245	0.034599835	0.12317046	0.026085874	0.098932496	0.20239167	0.14293751	0.10004938	0.15864506	0.12365941
--Blood proteins	0.023808857	0.0013208977	0.010272201	0.014385732	0.0063068391	0.0043884906	0.011711124	0.010492376	0.0022049934	0.0089558293	0.0068963757	0.0046960631	0.0041472866	0.0057543381	0.010755922	0.003529938	0.034216213	0.0020485406	0.13538422	0.0034805891	0.066827844	0.009636595	0.034927501	0.019201843	0.0076530364	0.044662121	0.046815139	0.090093863
--Hemoglobin	0.026878908	0.0087673593	0.051195576	0.016792674	0.022866964	0.0024747023	0.055481616	0.0029285419	0.075575574	0.018491848	0.12746041	0.0036951052	0.0026552033	0.0061158857	0.017278453	0.0074938519	0.10437879	0.029327235	0.0076649132	0.01533542	0.014409036	0.012278146	0.037793653	0.15728381	0.0064083133	0.040194385	0.0097552418	0.01934636
--Cardiac muscle contraction	0.01094239	0.016176985	0.015556681	0.0047239609	0.015384849	0.024146206	0.081489707	0.047269311	0.0078651714	0.042198731	0.18819556	0.0094599308	0.0080402817	0.013152155	0.01619986	0.0021293269	0.024924142	0.014472335	0.092906991	0.013965437	0.022682793	0.0030267001	0.017414846	0.015644603	0.087363131	0.010016261	0.07241995	0.0068386604
--Vascular smooth muscle contraction	0.006227431	0.0031083896	0.0031708837	0.0031419212	0.0039185031	0.014830595	0.021951604	0.041749431	0.0044209526	0.0080640453	0.013298882	0.0034660855	0.0050501514	0.0056544468	0.0075408525	0.0015914351	0.015996542	0.0029020065	0.016896327	0.0018183883	0.019250784	0.0011444324	0.008796497	0.010261413	0.041513032	0.0051766178	0.029654728	0.0073805244
-Digestive System	0.0010122097	0.0011380091	0.00062402121	0.00022944111	0.00052140632	0.00062669739	0.00014453276	0.0084052978	0.00052080792	0.002296189	0.00022914372	0.0096139468	0.0061995909	0.0037567991	0.0028091456	0.00073694112	0.000554696	0.00052353259	0.00032979167	0.0015613337	0.00096992261	0.035853023	0.00089217244	0.0011023128	0.0006687279	0.00079908576	0.00040098111	0.00068286682
--Salivary secretion	9.0270917e-05	0.00026127515	0.00020960142	2.6066744e-05	0.00012211115	0.00015939759	1.0619155e-05	0.00013434559	4.6028862e-05	0.00012066507	3.1493224e-05	0.00014573464	7.7106554e-05	0.0010447126	0.0005443932	4.0496985e-06	1.369192e-05	0.00029072527	2.5564251e-06	0.00045961719	7.2151903e-05	0.00011327397	0.00030620099	6.4645862e-05	0.00033323401	3.8173509e-05	3.5615949e-05	2.1454323e-05
--Gastric acid secretion	0	1.0706684e-07	2.1393202e-05	0	5.895851e-06	0	0	0	0	2.5915011e-06	0	0	0	2.4305952e-07	0	0	0	9.6776658e-06	0	9.0216611e-06	0	0	0	2.0752844e-06	0	0	0	0
--Pancreatic secretion	0.00066218486	0.0001135859	0.00022650559	6.5933995e-05	6.6451599e-05	0.0001646418	7.1651651e-05	0.0078285014	7.610454e-05	8.5522964e-05	0.00015215849	0.0083604808	0.0035258594	4.2490605e-05	6.1580899e-05	8.2097652e-05	7.6255976e-05	0.00011552567	0.0001816061	0.00081010541	0.00013799098	0.035375497	0.00020484451	0.00022497685	0.00019167644	0.00036268716	0.00011625936	0.00015808466
--Bile secretion	4.6678216e-05	1.3545798e-06	3.9155621e-06	1.4016778e-06	4.8845189e-05	2.5566843e-05	4.9301402e-06	9.6883841e-06	1.3721534e-06	6.4782447e-06	8.6742953e-07	1.5328166e-05	5.7873837e-05	9.1963026e-05	3.3228913e-05	0.0001058313	1.0977514e-05	1.0096829e-05	0.00011790515	2.1708372e-05	2.4121001e-05	9.5850733e-06	6.2781964e-06	1.6416083e-05	7.5224738e-06	0	3.4587216e-06	1.5855131e-06
--Carbohydrate digestion and absorption	0	0	0	0	0	0	0	0	0	0	0	8.9172155e-06	0	1.9301685e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
--Protein digestion and absorption	0.00021092849	0.00020954127	0.00015053034	0.00013576528	0.00027701342	0.0002366243	5.7331817e-05	0.00042829724	0.00033851459	0.0020779224	4.4393996e-05	0.0008110952	0.0023064257	0.0022818884	0.0021666156	0.00054421575	0.0004529374	9.4774266e-05	2.7723999e-05	0.00016093868	0.00072294661	0.00035466719	0.00037484874	0.00079311434	0.00013629498	0.00039700095	0.00024477625	0.00049601638
--Fat digestion and absorption	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
--Vitamin digestion and absorption	1.3629688e-06	4.465405e-07	9.0076638e-06	0	6.6812472e-07	0	0	0	0	0	0	0	0	0.00028831401	3.1149188e-06	0	5.0811849e-07	1.2812608e-06	0	8.6523368e-07	0	0	0	3.423393e-07	0	0	0	1.1226293e-06
--Mineral absorption	7.8423683e-07	0.00055169861	3.0674473e-06	2.7342129e-07	4.2098959e-07	4.0466854e-05	0	4.4651968e-06	5.8787779e-05	3.0088132e-06	2.3057546e-07	0.0002723908	0.00023232547	5.2573292e-06	2.1206778e-07	7.4671612e-07	3.2507058e-07	1.4516274e-06	0	9.9077171e-05	1.2712115e-05	0	0	7.420283e-07	0	1.224133e-06	8.7082661e-07	4.6033113e-06
-Excretory System	0.00058448636	0.0035600353	0.00095732093	0.00035024974	0.0013650227	0.0011209071	0.00015230488	0.0007946394	0.0003531077	0.0004514259	0.00049196722	0.0011082251	0.00081197532	0.0013967985	0.00095661809	0.00037581949	0.00092917188	0.0034120469	0.00017696786	0.00052473454	0.00024158035	0.003430316	0.031325527	0.00040204193	0.00042807852	0.00086382673	0.00083361534	0.00039411057
--Vasopressin-regulated water reabsorption	0.00043394218	0.0034806232	0.00089081327	0.00022829586	0.0012279939	0.00060494973	0.00011909943	0.0004207246	0.00031080521	0.00037971853	0.00035677737	0.00044604778	0.00033804438	0.00036705462	0.00049005453	0.00010433739	0.0006908109	0.0032969825	7.2760543e-05	0.00042798659	0.00017945532	0.00042504176	0.00031292969	0.00029453012	0.00031492456	0.00050075852	0.00074389166	0.00019877121
--Aldosterone-regulated sodium reabsorption	3.555571e-05	1.0497356e-05	1.1172968e-05	1.6675573e-05	8.8868119e-06	1.005396e-07	1.2582279e-05	1.9305002e-05	6.2840061e-06	1.8345989e-06	2.7850532e-05	3.2779282e-06	8.2142904e-07	5.6866669e-05	2.4189655e-05	5.3466038e-06	0.00018469316	6.1748865e-06	0	2.6852733e-06	3.2566966e-06	4.5134477e-06	9.0936973e-06	0	2.5376904e-05	0	1.709027e-05	7.6770637e-06
--Endocrine and other factor-regulated calcium reabsorption	5.6478304e-05	4.5289445e-05	2.8234791e-05	1.2487756e-05	1.4710587e-05	0.00043084385	6.6455947e-06	0.00029952488	9.866765e-06	4.8772214e-05	6.1530023e-05	0.00028695119	0.00026646217	0.00016739295	0.00023307238	6.4335719e-05	1.9283038e-05	7.2252341e-05	0.00010055651	5.7346128e-05	2.9507754e-05	0.0029944524	0.030992978	5.712591e-05	7.6401154e-05	0.00033553296	5.9821735e-05	3.095583e-05
--Proximal tubule bicarbonate reclamation	5.6229737e-05	2.3625241e-05	2.7099903e-05	8.6457326e-05	0.00010807351	7.7552212e-05	1.2727311e-05	5.1613252e-05	2.3270685e-06	1.8745775e-05	4.1788151e-05	0.00034849631	0.00015064527	0.00079098329	0.00020055797	0.00019825077	2.6854811e-05	3.6413461e-05	3.2005709e-06	3.5309654e-05	9.3602302e-06	5.2147187e-06	8.5098215e-06	2.9853465e-06	3.3590405e-06	2.0351048e-05	1.1478369e-05	0.00015506709
--Collecting duct acid secretion	2.2804318e-06	0	0	6.3332315e-06	5.3579084e-06	7.4607958e-06	1.2502559e-06	3.471671e-06	2.3824645e-05	2.3547786e-06	4.0211452e-06	2.3451906e-05	5.6002075e-05	1.4501001e-05	8.7435589e-06	3.5490048e-06	7.5299616e-06	2.2370063e-07	4.5023893e-07	1.4068958e-06	2.0000345e-05	1.0936289e-06	2.0157282e-06	4.7400553e-05	8.0168601e-06	7.1842008e-06	1.3333122e-06	1.6393744e-06
-Nervous System	0.0014186621	0.014685748	0.023773907	0.00070708474	0.0080261585	0.0014107639	0.00032524771	0.0015119646	0.0017312001	0.0010972566	0.0008122611	0.001260246	0.0013065615	0.001318508	0.00082716327	0.00039274057	0.001770414	0.025270913	0.00071176808	0.015562981	0.0011527598	0.00072960559	0.0012460402	0.0039200829	0.001783285	0.0038610501	0.0020409656	0.00089952845
--Myelin	8.5746721e-05	0.0097399528	0.020353856	7.4952923e-05	0.0039377399	3.4915427e-05	5.052121e-05	6.2436253e-05	2.4993953e-05	0.00019684537	5.1995144e-05	1.5672737e-05	1.9894444e-05	3.9181134e-05	3.0044476e-05	2.8148297e-05	3.8318525e-05	0.019945131	0.00034230528	0.012364509	1.3229602e-05	0.00012753916	7.5574125e-05	2.5263714e-05	7.2446303e-05	7.134701e-05	4.1128253e-05	2.6888102e-05
--Synaptic vesicle cycle	5.4411009e-05	0.0029336976	0.0015334078	2.4345175e-05	0.0023422784	4.9908365e-05	2.0632277e-05	5.0633576e-05	8.2142217e-05	0.00023796599	5.6528607e-05	7.2986908e-05	5.6237049e-05	3.0336492e-05	9.6624422e-06	1.9302813e-05	2.1758235e-05	0.0038904261	7.8693848e-05	0.0020966904	7.6684636e-05	0.00015457457	0.00017069831	7.5370789e-05	0.00010676773	4.1026747e-05	0.00012659112	6.3455921e-05
--GABAergic synapse	0	3.1467311e-06	2.3991566e-05	0	4.9060366e-05	0	0	0	0	1.3334686e-05	0	0	0	0	0	0	0	1.1210694e-05	0	7.2495491e-05	0	0	0	0	0	0	0	0
--Serotonergic synapse	1.1762116e-05	0.0002549881	0.00010306846	4.487879e-06	0.00021732881	2.2295393e-05	1.1748583e-06	2.0668553e-05	2.6455587e-05	2.5145409e-05	1.859023e-06	1.426181e-05	2.2361668e-05	4.2365668e-05	3.6823743e-05	2.0611944e-06	8.0352141e-05	0.00016343302	1.6089009e-06	9.2230374e-05	8.3629396e-06	2.0165186e-06	2.2349807e-05	0	2.1795988e-05	4.8987921e-06	3.1790824e-06	4.058742e-06
--Dopaminergic synapse	0.00036471538	0.00012497382	0.00068986492	8.5992501e-05	0.00076445949	0.00055870497	8.474357e-05	0.00051002402	0.00069632275	0.00016570469	5.2556649e-05	0.00043090494	0.00043078519	0.00040039822	0.00011245829	8.8693395e-05	0.00039167688	0.00016117944	0.00023481811	0.00038042355	0.00032836613	9.5212837e-05	0.00031221743	0.0001708203	7.0854076e-05	0.00022169337	0.00016994454	0.00010772259
--Glutamatergic synapse	0	1.1285892e-05	3.542437e-05	0	5.1427314e-05	0	0	0	2.9269234e-06	0	0	0	0	0	0	5.228664e-05	0	0	3.129034e-06	0.0001216716	0	0	0	0	0	0	0	0
--Long-term potentiation	3.9140909e-06	0.00011756138	3.3473865e-06	1.1039578e-05	1.8548261e-05	0	3.4174813e-06	0	0	8.3451006e-06	0	0	0	0.00010292867	8.3816383e-05	0	7.0709884e-07	1.8866383e-05	0	0	0	0	0	0	0	0	0	3.5827545e-06
--Long-term depression	2.2239377e-07	0	1.9828726e-05	0	6.9588256e-05	0	0	9.415674e-07	3.1074353e-06	0	0	0	4.080319e-08	0	7.4932464e-07	9.387221e-08	0	2.3476815e-05	0	6.0847882e-05	0	0	0	5.8344609e-08	0	2.3271977e-07	0	0
--Neurotrophin signaling pathway	0.00089789037	0.0015001414	0.0010111179	0.00050626669	0.00057572768	0.00074493974	0.00016475832	0.00086726058	0.00089525123	0.00044991537	0.00064932168	0.00072641956	0.00077724239	0.00070329785	0.00055360861	0.00020215436	0.0012376011	0.0010571891	5.1212906e-05	0.00037411302	0.00072611651	0.0003502625	0.00066520053	0.0036485698	0.0015114209	0.0035218515	0.0017001226	0.00069382035
-Sensory System	2.779379e-05	1.7048623e-05	9.3541124e-05	1.1581094e-05	0.00011555007	0.0058137385	2.0650305e-05	0.00053393761	2.4266059e-06	0.0014769753	2.1160408e-05	0.0011331007	0.0014248024	7.0122745e-06	1.7221817e-05	1.7061956e-05	1.9636917e-05	1.4248387e-05	2.6085994e-05	7.2898243e-05	9.4722997e-06	1.5394522e-05	6.2151694e-05	1.1725774e-05	6.5281284e-05	0.00020362702	0.00012054907	2.188657e-05
--Phototransduction	0	0	0	4.2312377e-08	0	3.5941857e-08	0	0	0	0.00083297342	9.4631168e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2554646e-07	0
--Olfactory transduction	2.779379e-05	1.7048623e-05	9.3541124e-05	1.1538782e-05	0.00011555007	0.0058137026	2.0650305e-05	0.00053393761	2.4266059e-06	0.00064400187	2.0214096e-05	0.0011331007	0.0014248024	7.0122745e-06	1.7221817e-05	1.7061956e-05	1.9636917e-05	1.4248387e-05	2.6085994e-05	7.2898243e-05	9.4722997e-06	1.5394522e-05	6.2151694e-05	1.1725774e-05	6.5281284e-05	0.00020362702	0.00012042353	2.188657e-05
-Development	0.00044356366	0.0035150172	0.005655773	0.00037365297	0.0064798518	0.00052273332	0.00085638198	0.00049134443	0.0017139144	0.0015032338	0.0003684904	0.00030594934	0.00040742313	0.00049040981	0.00031704041	0.000188238	0.0030411526	0.0037469975	7.541063e-05	0.0065962024	0.0003974188	0.00013175907	0.00031961891	0.00074185106	0.0002101339	0.00047894142	0.00032593355	0.00072545632
--Dorso-ventral axis formation	1.9103113e-06	0	3.5645231e-07	7.0473179e-07	8.4717354e-07	5.645362e-06	0	4.2756634e-06	0	1.08284e-06	1.1368183e-07	1.9646214e-06	4.9736109e-06	2.2141038e-06	4.543187e-06	1.8534238e-06	8.6668861e-07	1.3223217e-05	0	0	0	7.7688071e-07	0	1.5801724e-06	0	0	0	0
--Axon guidance	0.00041221691	0.0034931695	0.0056125705	0.00036777624	0.0063347401	0.00050500546	0.00085437121	0.0004850215	0.0017010655	0.0014727262	0.00030795903	0.00030069249	0.00040109665	0.00045994605	0.00028278323	0.00017722718	0.003029876	0.0037130924	7.2128798e-05	0.0065591641	0.0003733125	0.00012725305	0.00031484665	0.00072609336	0.0002059381	0.00045158684	0.00031289424	0.00071803274
--Osteoclast differentiation	2.9436446e-05	2.1847736e-05	4.2846027e-05	5.1719957e-06	0.00014426453	1.2082505e-05	2.0107634e-06	2.0472704e-06	1.2848938e-05	2.942484e-05	6.0417686e-05	3.2922282e-06	1.3528652e-06	2.8249655e-05	2.9713987e-05	9.1573957e-06	1.0409901e-05	2.068184e-05	3.2818311e-06	3.7038309e-05	2.4106295e-05	3.7291402e-06	4.772258e-06	1.4177527e-05	4.1957953e-06	2.7354577e-05	1.3039301e-05	7.4235838e-06
-Environmental Adaptation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
--Plant-pathogen interaction	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	0.0056620346	0.01018583	0.0083890321	0.0035827836	0.007728024	0.0090889996	0.0033517856	0.0067811582	0.0075792693	0.007914434	0.007710457	0.0073795042	0.0085250994	0.0060088466	0.0070843519	0.0049551943	0.0077332438	0.011828573	0.0043696147	0.0087291611	0.0098640574	0.0095314052	0.0077262219	0.0067635152	0.012620518	0.0077810659	0.012621032	0.0081932573
-Cancers	0.001463714	0.0017816215	0.00098186541	0.0013962779	0.0017375803	0.0017600482	0.0010660225	0.0025313782	0.0028622016	0.0020060278	0.00096895469	0.0019958268	0.0018650527	0.0017504905	0.0011934844	0.00060148976	0.0024014194	0.0017330599	0.00081583351	0.00090897299	0.003497209	0.0012893606	0.0017965581	0.0019890298	0.0053100254	0.0026450008	0.0066227622	0.0038036904
--Proteoglycans in cancer	0.00076047573	0.00015030081	0.00043668365	0.00076858912	0.00066726402	0.00026566666	0.00087384408	0.0016113505	0.0003636547	0.0015618541	0.0005038378	5.3526249e-05	0.00010178279	0.00084548646	0.00045611898	0.00010558406	0.0012819192	0.00013529958	0.00061500822	0.00023108337	0.0024264431	0.00059900635	0.00097647722	0.00093095539	0.0042868034	0.00089752899	0.0039851632	0.0033406756
--MicroRNAs in cancer	3.4440633e-06	1.0986059e-05	6.7395514e-06	0	2.2163236e-06	4.3105476e-05	0	1.0697139e-05	7.4264194e-05	4.2740844e-07	7.6164468e-07	4.0840637e-05	6.6419245e-05	7.9691813e-06	5.6017077e-06	8.8505006e-06	7.3793412e-06	1.2828366e-05	1.0576902e-06	4.9602422e-06	0	1.4620343e-06	6.156811e-05	3.3116429e-05	6.4258278e-06	3.4159929e-06	7.6237304e-06	7.0641103e-06
--Transcriptional misregulation in cancer	0.000347664	0.00094828697	0.00022196464	0.00012279228	0.00040004353	0.00050814699	6.5162691e-05	0.00032964224	0.0019698533	0.00025128646	0.00018379745	0.00056020682	0.00065127856	0.00042306316	0.00039873331	0.00023748913	0.00068922225	0.0010083155	0.0001635722	0.000392013	0.00084223165	0.00021060707	0.00026663112	0.00074989456	0.00062430522	0.0014725857	0.0022824276	0.00022777947
--Viral carcinogenesis	0.00011046755	0.00012372653	5.2373418e-05	0.00032555169	9.3795673e-05	0.00011679421	6.6192488e-05	5.6242791e-05	9.1644495e-05	3.3380657e-05	0.00016279209	0.00016473534	0.00010887117	0.00016883714	7.1727012e-05	7.7958201e-05	3.664599e-05	7.3837506e-05	6.6936391e-06	3.8338418e-05	2.6381387e-05	2.9806933e-05	1.1239565e-05	2.5121583e-05	3.50131e-05	1.6016518e-05	2.4841466e-05	4.1170449e-05
--Pathways in cancer	0.00024166269	0.00054832114	0.00026410415	0.00017934486	0.00057426078	0.00082633486	6.0823245e-05	0.00052344545	0.00036278488	0.00015907921	0.00011776571	0.0011765177	0.00093670094	0.0003051346	0.00026130337	0.00017160786	0.00038625264	0.00050277893	2.950177e-05	0.00024257797	0.00020215293	0.00044847819	0.0004806421	0.00024994187	0.00035747792	0.00025545363	0.0003227061	0.00018700075
-Immune System Diseases	0.00011964613	0.00013835566	7.3360494e-05	5.4395951e-05	5.5730854e-05	0.00021023513	2.2525161e-06	0.00010111802	0.00047561592	1.9762005e-05	1.1903856e-05	0.00012906476	0.00017447634	0.0001154962	7.425361e-05	0.00010284108	2.8342334e-05	0.00013142491	6.0363138e-06	6.798466e-05	8.5170429e-05	0.00013688977	0.00022764239	2.1903106e-05	0.00016001876	5.4683052e-05	0.00013374651	5.1072623e-05
--Systemic lupus erythematosus	0.00011964613	0.00013835566	7.3360494e-05	5.4395951e-05	5.5730854e-05	0.00021023513	2.2525161e-06	0.00010111802	0.00047561592	1.9762005e-05	1.1903856e-05	0.00012906476	0.00017447634	0.0001154962	7.425361e-05	0.00010284108	2.8342334e-05	0.00013142491	6.0363138e-06	6.798466e-05	8.5170429e-05	0.00013688977	0.00022764239	2.1903106e-05	0.00016001876	5.4683052e-05	0.00013374651	5.1072623e-05
