Numerator	Denominator	hsa Krizhanovsky 2013 Normal	hsa Krizhanovsky 2013 Senescent	hsa Krizhanovsky 2013 Normal a	hsa Krizhanovsky 2013 Senescent a
-Vesicular Transport	-Cell Communication	0.2474	0.1614	0.3752	0.17
-Cytoskeleton	-Cell Communication	7.533	3.231	8.492	2.275
-Cell Motility	-Cell Communication	0	0	0	0
-Cell Growth and Death	-Cell Communication	0.01961	0.0129	0.01975	0.009878
-Cell Communication	-Cell Communication	1	1	1	1
Metabolism	-Cell Communication	2.168	1.446	1.866	1.229
-Membrane Transport	-Cell Communication	0.001182	0.0007972	0.0005593	0.0006314
-Central Carbon Metabolism	-Cell Communication	0.2963	0.2499	0.3221	0.2536
-Energy Metabolism	-Cell Communication	0.1371	0.09112	0.1501	0.1007
-Biosynthesis	-Cell Communication	0.3189	0.2661	0.3544	0.2527
-Other Enzymes	-Cell Communication	0.7178	0.4763	0.5751	0.4189
Organismal Systems	-Cell Communication	0.7993	0.6091	1.175	0.7497
-Immune System	-Cell Communication	0.06882	0.06657	0.08899	0.07843
-Endocrine System	-Cell Communication	0.01643	0.01245	0.02054	0.01228
-Circulatory System	-Cell Communication	0.1794	0.1127	0.3149	0.1356
-Digestive System	-Cell Communication	0.00322	0.003231	0.0043	0.001256
-Excretory System	-Cell Communication	0.01204	0.007181	0.01485	0.005607
-Nervous System	-Cell Communication	0.01011	0.008281	0.01074	0.006587
-Sensory System	-Cell Communication	0	0	0	0
-Development	-Cell Communication	0.01965	0.0166	0.017	0.01509
-Environmental Adaptation	-Cell Communication	0	0	0	0
Human Diseases	-Cell Communication	1.647	1.327	2.241	1.127
-Cancers	-Cell Communication	0.05233	0.03348	0.05672	0.03282
-Immune System Diseases	-Cell Communication	0.03166	0.02266	0.02877	0.01985
-Neurodegenerative Diseases	-Cell Communication	0.2223	0.1366	0.3654	0.1483
-Cardiovascular Diseases	-Cell Communication	0.4403	0.4054	0.5496	0.2967
-Metabolic Diseases	-Cell Communication	0	0	0	0
-Infectious Diseases	-Cell Communication	0.2769	0.2247	0.3725	0.2611
Not Mapped	-Cell Communication	3.343	2.132	3.454	1.935
-Not Mapped	-Cell Communication	3.343	2.132	3.454	1.935
TOTAL	Metabolism	9.184	8.666	9.425	8.844
MAPPED	Metabolism	7.988	7.56	8.149	7.656
Genetic Information Processing	Metabolism	1.44	1.514	1.362	1.704
-Transcription	Metabolism	0.1073	0.1234	0.09073	0.1275
-Translation	Metabolism	0.385	0.4314	0.3466	0.4884
-Folding, Sorting and Degradation	Metabolism	0.8134	0.8247	0.7954	0.9224
-DNA Maintenance	Metabolism	0.08143	0.07549	0.0876	0.07592
-RNA Family	Metabolism	0	0	0	0
Environmental Information Processing	Metabolism	0.1367	0.2661	0.2466	0.3874
-Signal Transduction	Metabolism	0.004769	0.004448	0.005327	0.006288
-Signaling Molecules and Interaction	Metabolism	0.1075	0.2385	0.2141	0.3606
Cellular Processes	Metabolism	3.385	2.32	3.825	2.11
-Crystallins	Metabolism	0	0	0	0
-Stress Response	Metabolism	0	0	0	0
-Vesicular Transport	Metabolism	0.09235	0.07161	0.1088	0.07309
-Cytoskeleton	Metabolism	2.81	1.726	3.298	1.514
-Cell Motility	Metabolism	0	0	0	0
-Cell Growth and Death	Metabolism	0.008758	0.007953	0.01059	0.00657
-Cell Communication	Metabolism	0.1541	0.1865	0.1232	0.1847
Metabolism	Metabolism	1	1	1	1
-Membrane Transport	Metabolism	0.0004397	0.0003387	0.0001627	0.0002806
-Central Carbon Metabolism	Metabolism	0.09752	0.09911	0.09062	0.1107
-Energy Metabolism	Metabolism	0.04471	0.03833	0.04336	0.04092
-Biosynthesis	Metabolism	0.1186	0.113	0.1031	0.1136
-Other Enzymes	Metabolism	0.2909	0.2823	0.2914	0.2999
Organismal Systems	Metabolism	0.2201	0.1949	0.2483	0.2137
-Immune System	Metabolism	0.02265	0.0264	0.02102	0.02978
-Endocrine System	Metabolism	0.00611	0.005225	0.005976	0.005055
-Circulatory System	Metabolism	0.06379	0.04958	0.0856	0.05492
-Digestive System	Metabolism	0.00106	0.001318	0.001016	0.0004767
-Excretory System	Metabolism	0.004854	0.00398	0.004671	0.003693
-Nervous System	Metabolism	0.003773	0.003824	0.003117	0.002855
-Sensory System	Metabolism	0	0	0	0
-Development	Metabolism	0.006989	0.008475	0.006111	0.009159
-Environmental Adaptation	Metabolism	0	0	0	0
Human Diseases	Metabolism	0.6645	0.6047	0.705	0.6221
-Cancers	Metabolism	0.01861	0.01954	0.02215	0.02263
-Immune System Diseases	Metabolism	0.01177	0.0112	0.007764	0.01232
-Neurodegenerative Diseases	Metabolism	0.07318	0.06008	0.08744	0.06003
-Cardiovascular Diseases	Metabolism	0.1776	0.1848	0.1801	0.1997
-Metabolic Diseases	Metabolism	0	0	0	0
-Infectious Diseases	Metabolism	0.1117	0.1024	0.1172	0.1122
Not Mapped	Metabolism	1.196	1.107	1.275	1.188
-Not Mapped	Metabolism	1.196	1.107	1.275	1.188
TOTAL	-Membrane Transport	2826	3005	2972	4027
MAPPED	-Membrane Transport	2458	2621	2570	3486
Genetic Information Processing	-Membrane Transport	492.3	596.3	492	934.2
-Transcription	-Membrane Transport	33.39	43.32	28.17	60.85
-Translation	-Membrane Transport	120.2	146.4	112.1	206.3
-Folding, Sorting and Degradation	-Membrane Transport	295	349.4	315	569.3
-DNA Maintenance	-Membrane Transport	26.21	29.17	28.58	46.03
-RNA Family	-Membrane Transport	0	0	0	0
Environmental Information Processing	-Membrane Transport	53.7	124.5	98.1	241.2
-Signal Transduction	-Membrane Transport	6.368	5.294	7.218	6.28
-Signaling Molecules and Interaction	-Membrane Transport	42.25	111.6	85.17	217.7
Cellular Processes	-Membrane Transport	972.6	769.5	1127	963.2
-Crystallins	-Membrane Transport	0	0	0	0
-Stress Response	-Membrane Transport	0	0	0	0
-Vesicular Transport	-Membrane Transport	31.17	26.34	37.68	36.96
-Cytoskeleton	-Membrane Transport	829	594.1	998.7	724.5
-Cell Motility	-Membrane Transport	0	0	0	0
-Cell Growth and Death	-Membrane Transport	2.39	2.551	3.13	3
-Cell Communication	-Membrane Transport	49.62	72.06	40.18	112
Metabolism	-Membrane Transport	230.7	258.6	219.6	316.1
-Membrane Transport	-Membrane Transport	1	1	1	1
-Central Carbon Metabolism	-Membrane Transport	38.42	51.06	33.4	84.72
-Energy Metabolism	-Membrane Transport	12.01	14.81	9.521	22.54
-Biosynthesis	-Membrane Transport	37.02	40.31	30.45	54.97
-Other Enzymes	-Membrane Transport	102.5	106.9	105.9	116.6
Organismal Systems	-Membrane Transport	70.85	75.32	81	129.6
-Immune System	-Membrane Transport	25.51	30.05	25.19	44.26
-Endocrine System	-Membrane Transport	2.041	2.012	2.026	2.827
-Circulatory System	-Membrane Transport	25.06	23.2	34.05	43.82
-Digestive System	-Membrane Transport	0.4002	0.341	0.3927	0.2992
-Excretory System	-Membrane Transport	1.324	1.277	1.295	1.686
-Nervous System	-Membrane Transport	1.496	1.625	1.469	2.046
-Sensory System	-Membrane Transport	0	0	0	0
-Development	-Membrane Transport	2.443	3.467	2.179	5.026
-Environmental Adaptation	-Membrane Transport	0	0	0	0
Human Diseases	-Membrane Transport	181.3	194	195.4	280.2
-Cancers	-Membrane Transport	6.391	7.698	7.532	12.25
-Immune System Diseases	-Membrane Transport	3.484	4.544	3.084	8.435
-Neurodegenerative Diseases	-Membrane Transport	33.13	28.12	38.64	47.9
-Cardiovascular Diseases	-Membrane Transport	45.72	54.77	44.71	76.71
-Metabolic Diseases	-Membrane Transport	0	0	0	0
-Infectious Diseases	-Membrane Transport	30.48	32.85	32.48	51.22
Not Mapped	-Membrane Transport	367.9	383.8	402.2	541
-Not Mapped	-Membrane Transport	367.9	383.8	402.2	541
TOTAL	-Central Carbon Metabolism	21.83	19.35	22.42	20.64
MAPPED	-Central Carbon Metabolism	18.99	16.88	19.38	17.87
Genetic Information Processing	-Central Carbon Metabolism	3.65	3.597	3.544	4.041
-Transcription	-Central Carbon Metabolism	0.2551	0.2731	0.2118	0.2975
-Translation	-Central Carbon Metabolism	0.9152	0.9679	0.8279	1.14
-Folding, Sorting and Degradation	-Central Carbon Metabolism	2.223	2.111	2.263	2.338
-DNA Maintenance	-Central Carbon Metabolism	0.2573	0.2448	0.2415	0.2649
-RNA Family	-Central Carbon Metabolism	0	0	0	0
Environmental Information Processing	-Central Carbon Metabolism	0.3249	0.589	0.5756	0.9042
-Signal Transduction	-Central Carbon Metabolism	0.02103	0.01824	0.02578	0.02406
-Signaling Molecules and Interaction	-Central Carbon Metabolism	0.2556	0.5278	0.4997	0.8416
Cellular Processes	-Central Carbon Metabolism	8.945	6.355	9.617	5.674
-Crystallins	-Central Carbon Metabolism	0	0	0	0
-Stress Response	-Central Carbon Metabolism	0	0	0	0
-Vesicular Transport	-Central Carbon Metabolism	0.2288	0.1585	0.2924	0.1706
-Cytoskeleton	-Central Carbon Metabolism	7.674	4.727	8.482	4.062
-Cell Motility	-Central Carbon Metabolism	0	0	0	0
-Cell Growth and Death	-Central Carbon Metabolism	0.02969	0.02573	0.04216	0.02034
-Cell Communication	-Central Carbon Metabolism	0.8452	0.9734	0.6205	0.945
Metabolism	-Central Carbon Metabolism	2.377	2.213	2.334	2.334
-Membrane Transport	-Central Carbon Metabolism	0.001231	0.0009276	0.0004603	0.0007525
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.1536	0.1554	0.1309	0.1597
-Biosynthesis	-Central Carbon Metabolism	0.3319	0.2991	0.2917	0.3322
-Other Enzymes	-Central Carbon Metabolism	0.6915	0.6248	0.68	0.7
Organismal Systems	-Central Carbon Metabolism	0.832	0.7088	0.8984	0.8276
-Immune System	-Central Carbon Metabolism	0.2323	0.2664	0.2319	0.2691
-Endocrine System	-Central Carbon Metabolism	0.0171	0.01449	0.01691	0.01356
-Circulatory System	-Central Carbon Metabolism	0.1516	0.1097	0.1998	0.1282
-Digestive System	-Central Carbon Metabolism	0.004717	0.003574	0.004542	0.002472
-Excretory System	-Central Carbon Metabolism	0.01646	0.01288	0.01744	0.01143
-Nervous System	-Central Carbon Metabolism	0.01488	0.01412	0.01236	0.01045
-Sensory System	-Central Carbon Metabolism	0	0	0	0
-Development	-Central Carbon Metabolism	0.01661	0.01884	0.01459	0.02138
-Environmental Adaptation	-Central Carbon Metabolism	0	0	0	0
Human Diseases	-Central Carbon Metabolism	2.253	1.956	2.414	1.926
-Cancers	-Central Carbon Metabolism	0.04423	0.04325	0.05171	0.05283
-Immune System Diseases	-Central Carbon Metabolism	0.04329	0.04582	0.03758	0.04714
-Neurodegenerative Diseases	-Central Carbon Metabolism	0.2004	0.133	0.2267	0.1401
-Cardiovascular Diseases	-Central Carbon Metabolism	0.5845	0.5824	0.5709	0.6181
-Metabolic Diseases	-Central Carbon Metabolism	0	0	0	0
-Infectious Diseases	-Central Carbon Metabolism	0.3787	0.3313	0.4277	0.3472
Not Mapped	-Central Carbon Metabolism	2.842	2.471	3.033	2.773
-Not Mapped	-Central Carbon Metabolism	2.842	2.471	3.033	2.773
TOTAL	-Energy Metabolism	52.23	46.7	50.63	47.47
MAPPED	-Energy Metabolism	45.43	40.73	43.78	41.09
Genetic Information Processing	-Energy Metabolism	10.55	12.63	9.999	13.53
-Transcription	-Energy Metabolism	0.626	0.682	0.487	0.7157
-Translation	-Energy Metabolism	2.158	2.301	1.844	2.586
-Folding, Sorting and Degradation	-Energy Metabolism	5.885	5.767	5.493	6.078
-DNA Maintenance	-Energy Metabolism	0.7434	0.8598	0.6815	0.8869
-RNA Family	-Energy Metabolism	0	0	0	0
Environmental Information Processing	-Energy Metabolism	0.9388	2.069	1.624	3.027
-Signal Transduction	-Energy Metabolism	0.06098	0.04627	0.07025	0.06367
-Signaling Molecules and Interaction	-Energy Metabolism	0.7386	1.854	1.41	2.817
Cellular Processes	-Energy Metabolism	17.84	12.5	19.64	11.54
-Crystallins	-Energy Metabolism	0	0	0	0
-Stress Response	-Energy Metabolism	0	0	0	0
-Vesicular Transport	-Energy Metabolism	0.6612	0.5566	0.7794	0.5711
-Cytoskeleton	-Energy Metabolism	15.15	9.039	16.84	7.496
-Cell Motility	-Energy Metabolism	0	0	0	0
-Cell Growth and Death	-Energy Metabolism	0.03778	0.03609	0.03916	0.03256
-Cell Communication	-Energy Metabolism	1.927	2.797	1.751	2.946
Metabolism	-Energy Metabolism	4.177	4.046	3.7	4.051
-Membrane Transport	-Energy Metabolism	0.003759	0.002754	0.002011	0.002081
-Central Carbon Metabolism	-Energy Metabolism	0.7936	0.8354	0.6388	0.8357
-Energy Metabolism	-Energy Metabolism	1	1	1	1
-Biosynthesis	-Energy Metabolism	0.9631	0.8756	0.8285	0.8329
-Other Enzymes	-Energy Metabolism	1.383	1.332	1.14	1.381
Organismal Systems	-Energy Metabolism	2.682	2.612	2.535	2.855
-Immune System	-Energy Metabolism	0.4375	0.4802	0.4594	0.5162
-Endocrine System	-Energy Metabolism	0.09281	0.07628	0.09069	0.07749
-Circulatory System	-Energy Metabolism	0.4381	0.3854	0.5637	0.4291
-Digestive System	-Energy Metabolism	0.01363	0.01255	0.01281	0.008265
-Excretory System	-Energy Metabolism	0.02686	0.02009	0.02953	0.01848
-Nervous System	-Energy Metabolism	0.06805	0.07084	0.05252	0.06542
-Sensory System	-Energy Metabolism	0	0	0	0
-Development	-Energy Metabolism	0.04064	0.04642	0.03371	0.04972
-Environmental Adaptation	-Energy Metabolism	0	0	0	0
Human Diseases	-Energy Metabolism	4.345	3.973	4.469	3.713
-Cancers	-Energy Metabolism	0.121	0.09366	0.1125	0.1082
-Immune System Diseases	-Energy Metabolism	0.07502	0.06339	0.05705	0.06542
-Neurodegenerative Diseases	-Energy Metabolism	0.5792	0.467	0.6397	0.4691
-Cardiovascular Diseases	-Energy Metabolism	1.096	1.171	1.09	0.9777
-Metabolic Diseases	-Energy Metabolism	0	0	0	0
-Infectious Diseases	-Energy Metabolism	1.091	0.9118	1.056	1.003
Not Mapped	-Energy Metabolism	6.8	5.965	6.851	6.377
-Not Mapped	-Energy Metabolism	6.8	5.965	6.851	6.377
TOTAL	-Biosynthesis	52.44	53.34	55.11	57
MAPPED	-Biosynthesis	45.61	46.52	47.66	49.34
Genetic Information Processing	-Biosynthesis	9.994	11.82	9.874	12.16
-Transcription	-Biosynthesis	0.6285	0.7789	0.5302	0.8593
-Translation	-Biosynthesis	2.166	2.628	2.007	3.105
-Folding, Sorting and Degradation	-Biosynthesis	5.909	6.561	5.98	7.038
-DNA Maintenance	-Biosynthesis	0.5988	0.6151	0.63	0.6229
-RNA Family	-Biosynthesis	0	0	0	0
Environmental Information Processing	-Biosynthesis	0.9748	1.97	1.96	2.722
-Signal Transduction	-Biosynthesis	0.03517	0.03539	0.04296	0.05153
-Signaling Molecules and Interaction	-Biosynthesis	0.767	1.765	1.702	2.533
Cellular Processes	-Biosynthesis	17.92	14.28	21.38	12.71
-Crystallins	-Biosynthesis	0	0	0	0
-Stress Response	-Biosynthesis	0	0	0	0
-Vesicular Transport	-Biosynthesis	0.5735	0.4589	0.7247	0.4626
-Cytoskeleton	-Biosynthesis	15.21	10.32	18.33	9.001
-Cell Motility	-Biosynthesis	0	0	0	0
-Cell Growth and Death	-Biosynthesis	0.03793	0.04122	0.04263	0.03909
-Cell Communication	-Biosynthesis	1.133	1.519	0.886	1.515
Metabolism	-Biosynthesis	4.193	4.621	4.028	4.864
-Membrane Transport	-Biosynthesis	0.003212	0.002503	0.001317	0.00204
-Central Carbon Metabolism	-Biosynthesis	0.7376	0.8422	0.6954	0.9741
-Energy Metabolism	-Biosynthesis	0.3178	0.2591	0.3126	0.274
-Biosynthesis	-Biosynthesis	1	1	1	1
-Other Enzymes	-Biosynthesis	1.389	1.522	1.242	1.658
Organismal Systems	-Biosynthesis	1.618	1.588	1.786	1.754
-Immune System	-Biosynthesis	0.1713	0.2244	0.1669	0.2621
-Endocrine System	-Biosynthesis	0.04742	0.04257	0.05521	0.03896
-Circulatory System	-Biosynthesis	0.4549	0.3669	0.6804	0.3858
-Digestive System	-Biosynthesis	0.008016	0.008459	0.008066	0.004196
-Excretory System	-Biosynthesis	0.0265	0.02294	0.02598	0.02219
-Nervous System	-Biosynthesis	0.02344	0.02355	0.02076	0.01793
-Sensory System	-Biosynthesis	0	0	0	0
-Development	-Biosynthesis	0.0408	0.05302	0.0367	0.05969
-Environmental Adaptation	-Biosynthesis	0	0	0	0
Human Diseases	-Biosynthesis	3.627	3.844	3.922	3.749
-Cancers	-Biosynthesis	0.1215	0.107	0.1224	0.1299
-Immune System Diseases	-Biosynthesis	0.06969	0.0724	0.06189	0.07855
-Neurodegenerative Diseases	-Biosynthesis	0.5535	0.4447	0.6945	0.4217
-Cardiovascular Diseases	-Biosynthesis	0.9693	1.174	1.002	1.174
-Metabolic Diseases	-Biosynthesis	0	0	0	0
-Infectious Diseases	-Biosynthesis	0.6097	0.6509	0.6518	0.6759
Not Mapped	-Biosynthesis	6.827	6.812	7.458	7.657
-Not Mapped	-Biosynthesis	6.827	6.812	7.458	7.657
TOTAL	-Other Enzymes	14.08	12.97	14.62	13.41
MAPPED	-Other Enzymes	12.24	11.31	12.64	11.61
Genetic Information Processing	-Other Enzymes	2.195	2.217	2.211	2.449
-Transcription	-Other Enzymes	0.1672	0.1863	0.1407	0.1971
-Translation	-Other Enzymes	0.5954	0.6398	0.5563	0.7056
-Folding, Sorting and Degradation	-Other Enzymes	1.315	1.284	1.342	1.438
-DNA Maintenance	-Other Enzymes	0.1169	0.1072	0.1248	0.1091
-RNA Family	-Other Enzymes	0	0	0	0
Environmental Information Processing	-Other Enzymes	0.3623	0.6235	0.4955	0.866
-Signal Transduction	-Other Enzymes	0.008537	0.008338	0.008985	0.01217
-Signaling Molecules and Interaction	-Other Enzymes	0.3243	0.5868	0.456	0.826
Cellular Processes	-Other Enzymes	5.347	3.742	5.944	3.448
-Crystallins	-Other Enzymes	0	0	0	0
-Stress Response	-Other Enzymes	0	0	0	0
-Vesicular Transport	-Other Enzymes	0.1529	0.1137	0.1814	0.1243
-Cytoskeleton	-Other Enzymes	4.601	2.95	5.297	2.645
-Cell Motility	-Other Enzymes	0	0	0	0
-Cell Growth and Death	-Other Enzymes	0.02106	0.01902	0.02579	0.01655
-Cell Communication	-Other Enzymes	0.2212	0.2648	0.1755	0.2654
Metabolism	-Other Enzymes	1.393	1.374	1.356	1.394
-Membrane Transport	-Other Enzymes	0.0009603	0.0007354	0.0003408	0.0006206
-Central Carbon Metabolism	-Other Enzymes	0.1359	0.1362	0.1229	0.1542
-Energy Metabolism	-Other Enzymes	0.06416	0.05442	0.06206	0.0588
-Biosynthesis	-Other Enzymes	0.1842	0.1617	0.1708	0.1583
-Other Enzymes	-Other Enzymes	1	1	1	1
Organismal Systems	-Other Enzymes	0.3158	0.2768	0.3537	0.3071
-Immune System	-Other Enzymes	0.03156	0.03629	0.02851	0.0415
-Endocrine System	-Other Enzymes	0.009255	0.00742	0.01093	0.008695
-Circulatory System	-Other Enzymes	0.1505	0.1177	0.1871	0.1361
-Digestive System	-Other Enzymes	0.001477	0.001898	0.001377	0.0006644
-Excretory System	-Other Enzymes	0.01167	0.00952	0.01067	0.009303
-Nervous System	-Other Enzymes	0.00707	0.007291	0.005792	0.005452
-Sensory System	-Other Enzymes	0	0	0	0
-Development	-Other Enzymes	0.01089	0.01274	0.009516	0.01395
-Environmental Adaptation	-Other Enzymes	0	0	0	0
Human Diseases	-Other Enzymes	1.416	1.424	1.244	1.367
-Cancers	-Other Enzymes	0.04086	0.04007	0.04975	0.04928
-Immune System Diseases	-Other Enzymes	0.02107	0.021	0.0131	0.02384
-Neurodegenerative Diseases	-Other Enzymes	0.102	0.08863	0.1186	0.105
-Cardiovascular Diseases	-Other Enzymes	0.3819	0.4294	0.2765	0.3599
-Metabolic Diseases	-Other Enzymes	0	0	0	0
-Infectious Diseases	-Other Enzymes	0.2137	0.1965	0.2255	0.2304
Not Mapped	-Other Enzymes	1.833	1.657	1.978	1.802
-Not Mapped	-Other Enzymes	1.833	1.657	1.978	1.802
TOTAL	Organismal Systems	8.509	7.184	10.07	6.271
MAPPED	Organismal Systems	7.402	6.266	8.704	5.428
Genetic Information Processing	Organismal Systems	1.504	1.419	1.666	1.307
-Transcription	Organismal Systems	0.1005	0.1031	0.09541	0.09177
-Translation	Organismal Systems	0.3619	0.3554	0.3864	0.3311
-Folding, Sorting and Degradation	Organismal Systems	0.9297	0.8589	1.067	0.7965
-DNA Maintenance	Organismal Systems	0.1121	0.1016	0.1176	0.08763
-RNA Family	Organismal Systems	0	0	0	0
Environmental Information Processing	Organismal Systems	0.3501	0.6428	0.6212	0.7376
-Signal Transduction	Organismal Systems	0.01324	0.01254	0.01425	0.01625
-Signaling Molecules and Interaction	Organismal Systems	0.2755	0.576	0.5562	0.7157
Cellular Processes	Organismal Systems	2.929	1.831	3.816	1.348
-Crystallins	Organismal Systems	0	0	0	0
-Stress Response	Organismal Systems	0	0	0	0
-Vesicular Transport	Organismal Systems	0.09386	0.06338	0.1276	0.05544
-Cytoskeleton	Organismal Systems	2.496	1.414	3.382	1.014
-Cell Motility	Organismal Systems	0	0	0	0
-Cell Growth and Death	Organismal Systems	0.007196	0.006071	0.0106	0.004197
-Cell Communication	Organismal Systems	0.3314	0.348	0.2953	0.2744
Metabolism	Organismal Systems	0.8216	0.7634	0.9387	0.6388
-Membrane Transport	Organismal Systems	0.001183	0.0009581	0.0004075	0.0007289
-Central Carbon Metabolism	Organismal Systems	0.2423	0.236	0.2427	0.2064
-Energy Metabolism	Organismal Systems	0.08409	0.08574	0.1012	0.07143
-Biosynthesis	Organismal Systems	0.1505	0.1201	0.1688	0.106
-Other Enzymes	Organismal Systems	0.3416	0.3192	0.4111	0.2536
Organismal Systems	Organismal Systems	1	1	1	1
-Immune System	Organismal Systems	0.05967	0.06618	0.05628	0.06932
-Endocrine System	Organismal Systems	0.008874	0.006541	0.01199	0.006214
-Circulatory System	Organismal Systems	0.1397	0.1185	0.1336	0.1216
-Digestive System	Organismal Systems	0.002792	0.003315	0.002719	0.00111
-Excretory System	Organismal Systems	0.003988	0.003039	0.004385	0.002359
-Nervous System	Organismal Systems	0.008629	0.009015	0.006422	0.006423
-Sensory System	Organismal Systems	0	0	0	0
-Development	Organismal Systems	0.01405	0.01778	0.0129	0.01742
-Environmental Adaptation	Organismal Systems	0	0	0	0
Human Diseases	Organismal Systems	0.5459	0.4616	0.6619	0.3974
-Cancers	Organismal Systems	0.01924	0.01832	0.02551	0.01818
-Immune System Diseases	Organismal Systems	0.01049	0.01081	0.01044	0.0118
-Neurodegenerative Diseases	Organismal Systems	0.1928	0.1451	0.2341	0.146
-Cardiovascular Diseases	Organismal Systems	0.1459	0.1411	0.169	0.1276
-Metabolic Diseases	Organismal Systems	0	0	0	0
-Infectious Diseases	Organismal Systems	0.09177	0.07818	0.11	0.07165
Not Mapped	Organismal Systems	1.108	0.9176	1.362	0.8424
-Not Mapped	Organismal Systems	1.108	0.9176	1.362	0.8424
TOTAL	-Immune System	51.72	43.43	47.58	44.5
MAPPED	-Immune System	44.98	37.89	41.14	38.52
Genetic Information Processing	-Immune System	9.107	9.108	7.877	9.809
-Transcription	-Immune System	0.611	0.6161	0.451	0.6435
-Translation	-Immune System	2.189	2.097	1.826	2.268
-Folding, Sorting and Degradation	-Immune System	5.546	5.345	5.039	5.676
-DNA Maintenance	-Immune System	0.6418	0.6199	0.5561	0.6431
-RNA Family	-Immune System	0	0	0	0
Environmental Information Processing	-Immune System	0.8105	1.492	1.421	2.195
-Signal Transduction	-Immune System	0.03418	0.0345	0.03452	0.04364
-Signaling Molecules and Interaction	-Immune System	0.6377	1.337	1.298	2.043
Cellular Processes	-Immune System	17.8	11.25	18.04	9.779
-Crystallins	-Immune System	0	0	0	0
-Stress Response	-Immune System	0	0	0	0
-Vesicular Transport	-Immune System	0.4342	0.3052	0.5336	0.2991
-Cytoskeleton	-Immune System	15.17	8.628	15.99	7.267
-Cell Motility	-Immune System	0	0	0	0
-Cell Growth and Death	-Immune System	0.04373	0.04676	0.05011	0.0364
-Cell Communication	-Immune System	1.741	1.892	1.367	1.759
Metabolism	-Immune System	4.702	4.097	4.438	4.06
-Membrane Transport	-Immune System	0.002432	0.001665	0.0008101	0.001319
-Central Carbon Metabolism	-Immune System	1.192	1.109	1.068	1.109
-Energy Metabolism	-Immune System	0.2406	0.1724	0.291	0.1771
-Biosynthesis	-Immune System	0.693	0.6652	0.5133	0.6465
-Other Enzymes	-Immune System	1.725	1.582	1.766	1.699
Organismal Systems	-Immune System	1.737	1.684	1.702	1.639
-Immune System	-Immune System	1	1	1	1
-Endocrine System	-Immune System	0.0357	0.03444	0.02975	0.02686
-Circulatory System	-Immune System	0.3782	0.2779	0.4561	0.3112
-Digestive System	-Immune System	0.01177	0.009051	0.01179	0.00676
-Excretory System	-Immune System	0.02424	0.0234	0.02073	0.02046
-Nervous System	-Immune System	0.01774	0.01566	0.01528	0.01159
-Sensory System	-Immune System	0	0	0	0
-Development	-Immune System	0.04144	0.04351	0.03209	0.04738
-Environmental Adaptation	-Immune System	0	0	0	0
Human Diseases	-Immune System	3.318	3.556	3.129	3.447
-Cancers	-Immune System	0.1103	0.1095	0.1206	0.1282
-Immune System Diseases	-Immune System	0.06375	0.08328	0.04937	0.08551
-Neurodegenerative Diseases	-Immune System	0.5001	0.3313	0.5887	0.3401
-Cardiovascular Diseases	-Immune System	0.8867	1.086	0.799	1.106
-Metabolic Diseases	-Immune System	0	0	0	0
-Infectious Diseases	-Immune System	0.5577	0.6021	0.52	0.6215
Not Mapped	-Immune System	6.733	5.548	6.439	5.978
-Not Mapped	-Immune System	6.733	5.548	6.439	5.978
TOTAL	-Endocrine System	63.9	51.63	79.31	54.08
MAPPED	-Endocrine System	55.58	45.04	68.58	46.82
Genetic Information Processing	-Endocrine System	11.93	10.32	14.26	11.48
-Transcription	-Endocrine System	0.7691	0.7509	0.7671	0.8014
-Translation	-Endocrine System	2.763	2.591	3.108	2.898
-Folding, Sorting and Degradation	-Endocrine System	7.271	6.056	9.28	6.641
-DNA Maintenance	-Endocrine System	0.6063	0.5179	0.7443	0.5511
-RNA Family	-Endocrine System	0	0	0	0
Environmental Information Processing	-Endocrine System	1.063	1.69	2.36	2.568
-Signal Transduction	-Endocrine System	0.159	0.1308	0.2045	0.1377
-Signaling Molecules and Interaction	-Endocrine System	0.8362	1.514	2.049	2.39
Cellular Processes	-Endocrine System	22.36	13.33	30.77	11.88
-Crystallins	-Endocrine System	0	0	0	0
-Stress Response	-Endocrine System	0	0	0	0
-Vesicular Transport	-Endocrine System	0.6395	0.4049	0.939	0.4283
-Cytoskeleton	-Endocrine System	19.24	10.51	27.42	9.112
-Cell Motility	-Endocrine System	0	0	0	0
-Cell Growth and Death	-Endocrine System	0.3249	0.3998	0.324	0.3207
-Cell Communication	-Endocrine System	1.918	1.942	1.659	1.823
Metabolism	-Endocrine System	5.828	4.896	7.022	4.801
-Membrane Transport	-Endocrine System	0.004803	0.003286	0.003403	0.002651
-Central Carbon Metabolism	-Endocrine System	0.5684	0.4853	0.6364	0.5313
-Energy Metabolism	-Endocrine System	0.3017	0.2692	0.3213	0.2769
-Biosynthesis	-Endocrine System	0.7706	0.5762	0.8841	0.5454
-Other Enzymes	-Endocrine System	2.262	1.792	2.789	1.988
Organismal Systems	-Endocrine System	2.212	1.953	2.623	2.062
-Immune System	-Endocrine System	0.132	0.1293	0.1476	0.143
-Endocrine System	-Endocrine System	1	1	1	1
-Circulatory System	-Endocrine System	0.496	0.3148	0.8194	0.364
-Digestive System	-Endocrine System	0.006177	0.006763	0.007131	0.002289
