Numerator	Denominator	hsa Krizhanovsky 2013 Normal	hsa Krizhanovsky 2013 Senescent	hsa Krizhanovsky 2013 Normal a	hsa Krizhanovsky 2013 Senescent a
-Biosynthesis	-Immune System Diseases	4.776	4.654	6.373	3.722
-Other Enzymes	-Immune System Diseases	13.87	11.74	17.17	9.998
Organismal Systems	-Immune System Diseases	12.53	13.71	15.89	15.81
-Immune System	-Immune System Diseases	3.024	3.073	4.732	2.713
-Endocrine System	-Immune System Diseases	0.5564	0.5979	0.8114	0.5918
-Circulatory System	-Immune System Diseases	4.198	3.889	4.39	3.706
-Digestive System	-Immune System Diseases	0.1968	0.2375	0.1729	0.205
-Excretory System	-Immune System Diseases	0.4032	0.2936	0.6514	0.3239
-Nervous System	-Immune System Diseases	3.467	3.802	5.063	3.534
-Sensory System	-Immune System Diseases	0.006074	0.005013	0.00915	0.004831
-Development	-Immune System Diseases	1.103	1.058	1.273	1.267
-Environmental Adaptation	-Immune System Diseases	0.6086	0.5096	0.7474	0.5475
Human Diseases	-Immune System Diseases	19.09	17.33	27.05	18.23
-Cancers	-Immune System Diseases	2.173	2.498	2.781	2.379
-Immune System Diseases	-Immune System Diseases	1	1	1	1
-Neurodegenerative Diseases	-Immune System Diseases	7.42	7.638	10.71	7.283
-Cardiovascular Diseases	-Immune System Diseases	3.947	3.568	4.656	3.606
-Metabolic Diseases	-Immune System Diseases	0.4383	0.383	0.5199	0.4468
-Infectious Diseases	-Immune System Diseases	6.183	6.892	11.36	8.057
Not Mapped	-Immune System Diseases	39.93	39.19	66.66	41.52
-Not Mapped	-Immune System Diseases	39.93	39.19	66.66	41.52
TOTAL	-Neurodegenerative Diseases	104	115.1	97.1	106.2
MAPPED	-Neurodegenerative Diseases	86.33	95.12	80.3	87.16
Genetic Information Processing	-Neurodegenerative Diseases	22.2	31.5	18.89	34.99
-Transcription	-Neurodegenerative Diseases	1.21	1.783	0.9265	1.709
-Translation	-Neurodegenerative Diseases	6.156	8.387	5.134	8.175
-Folding, Sorting and Degradation	-Neurodegenerative Diseases	11.64	14.6	10.63	14.46
-DNA Maintenance	-Neurodegenerative Diseases	6.965	12.54	4.388	14.46
-RNA Family	-Neurodegenerative Diseases	0	0	0	0
Environmental Information Processing	-Neurodegenerative Diseases	2.193	2.899	2.325	3.601
-Signal Transduction	-Neurodegenerative Diseases	0.4138	0.4514	0.4342	0.3992
-Signaling Molecules and Interaction	-Neurodegenerative Diseases	1.779	2.751	1.891	3.416
Cellular Processes	-Neurodegenerative Diseases	31.24	24.52	33.14	22.3
-Crystallins	-Neurodegenerative Diseases	0	0	0	0
-Stress Response	-Neurodegenerative Diseases	0	0	0	0
-Vesicular Transport	-Neurodegenerative Diseases	0.7097	0.8292	0.7191	0.9111
-Cytoskeleton	-Neurodegenerative Diseases	27.22	21.82	29.42	17.07
-Cell Motility	-Neurodegenerative Diseases	0	0	0	0
-Cell Growth and Death	-Neurodegenerative Diseases	1.625	1.871	1.547	1.771
-Cell Communication	-Neurodegenerative Diseases	1.359	1.754	1.044	1.623
Metabolism	-Neurodegenerative Diseases	11.59	13.65	10.44	12.23
-Membrane Transport	-Neurodegenerative Diseases	0.012	0.01422	0.01055	0.01496
-Central Carbon Metabolism	-Neurodegenerative Diseases	3.115	4.79	2.556	4.525
-Energy Metabolism	-Neurodegenerative Diseases	0.7882	0.8469	0.8112	0.7969
-Biosynthesis	-Neurodegenerative Diseases	1.607	1.561	1.388	1.479
-Other Enzymes	-Neurodegenerative Diseases	6.247	8.724	5.68	7.995
Organismal Systems	-Neurodegenerative Diseases	3.469	4.244	3.052	4.504
-Immune System	-Neurodegenerative Diseases	1.108	1.551	1.027	1.815
-Endocrine System	-Neurodegenerative Diseases	0.5337	0.927	0.4113	0.9188
-Circulatory System	-Neurodegenerative Diseases	1.04	0.9988	1.058	0.988
-Digestive System	-Neurodegenerative Diseases	0.03055	0.04918	0.02323	0.06089
-Excretory System	-Neurodegenerative Diseases	0.3072	0.3086	0.3092	0.3235
-Nervous System	-Neurodegenerative Diseases	0.3724	0.4194	0.3939	0.4852
-Sensory System	-Neurodegenerative Diseases	0.01198	0.01566	0.01094	0.01439
-Development	-Neurodegenerative Diseases	0.2356	0.2814	0.1972	0.3395
-Environmental Adaptation	-Neurodegenerative Diseases	0.1293	0.1307	0.1158	0.142
Human Diseases	-Neurodegenerative Diseases	9.623	14.93	7.708	17.5
-Cancers	-Neurodegenerative Diseases	0.6741	1.172	0.5486	1.269
-Immune System Diseases	-Neurodegenerative Diseases	1.791	2.313	1.086	2.033
-Neurodegenerative Diseases	-Neurodegenerative Diseases	1	1	1	1
-Cardiovascular Diseases	-Neurodegenerative Diseases	2.21	3.203	1.393	3.237
-Metabolic Diseases	-Neurodegenerative Diseases	0.5788	0.8515	0.4204	0.9044
-Infectious Diseases	-Neurodegenerative Diseases	6.438	10.61	5.204	12.85
Not Mapped	-Neurodegenerative Diseases	17.7	20.01	16.8	19.01
-Not Mapped	-Neurodegenerative Diseases	17.7	20.01	16.8	19.01
TOTAL	-Cardiovascular Diseases	94.13	77.05	104.5	75.77
MAPPED	-Cardiovascular Diseases	78.11	63.65	86.41	62.2
Genetic Information Processing	-Cardiovascular Diseases	27.39	27.52	25.94	29.22
-Transcription	-Cardiovascular Diseases	1.131	1.19	1.087	1.238
-Translation	-Cardiovascular Diseases	5.646	5.54	5.545	5.514
-Folding, Sorting and Degradation	-Cardiovascular Diseases	10.88	9.968	11.44	9.778
-DNA Maintenance	-Cardiovascular Diseases	9.71	10.62	7.935	11.83
-RNA Family	-Cardiovascular Diseases	0	0	0	0
Environmental Information Processing	-Cardiovascular Diseases	2.873	2.447	3.861	2.688
-Signal Transduction	-Cardiovascular Diseases	0.9693	0.6175	1.439	0.511
-Signaling Molecules and Interaction	-Cardiovascular Diseases	1.903	2.006	2.422	2.177
Cellular Processes	-Cardiovascular Diseases	29.13	17.49	37.07	15.29
-Crystallins	-Cardiovascular Diseases	0	0	0	0
-Stress Response	-Cardiovascular Diseases	0	0	0	0
-Vesicular Transport	-Cardiovascular Diseases	1.112	0.8454	1.481	0.8493
-Cytoskeleton	-Cardiovascular Diseases	26.1	15.03	32.95	12.25
-Cell Motility	-Cardiovascular Diseases	0	0	0	0
-Cell Growth and Death	-Cardiovascular Diseases	1.433	1.274	1.731	1.284
-Cell Communication	-Cardiovascular Diseases	1.156	1.269	1.18	1.133
Metabolism	-Cardiovascular Diseases	8.564	7.511	8.759	7.048
-Membrane Transport	-Cardiovascular Diseases	0.02976	0.02782	0.0293	0.02267
-Central Carbon Metabolism	-Cardiovascular Diseases	2.546	2.449	2.94	2.354
-Energy Metabolism	-Cardiovascular Diseases	0.7751	0.8194	0.8681	0.7478
-Biosynthesis	-Cardiovascular Diseases	1.698	1.332	1.764	1.243
-Other Enzymes	-Cardiovascular Diseases	4.031	3.289	4.996	3.338
Organismal Systems	-Cardiovascular Diseases	4.574	4.116	4.514	4.385
-Immune System	-Cardiovascular Diseases	1.031	0.8613	1.161	0.8853
-Endocrine System	-Cardiovascular Diseases	0.3687	0.4194	0.405	0.3615
-Circulatory System	-Cardiovascular Diseases	1.532	1.378	1.247	1.546
-Digestive System	-Cardiovascular Diseases	0.07182	0.07129	0.04914	0.05686
-Excretory System	-Cardiovascular Diseases	0.2694	0.2083	0.3215	0.2092
-Nervous System	-Cardiovascular Diseases	1.266	1.141	1.439	1.173
-Sensory System	-Cardiovascular Diseases	0.005419	0.004636	0.007853	0.004046
-Development	-Cardiovascular Diseases	0.6534	0.6444	0.6249	0.6921
-Environmental Adaptation	-Cardiovascular Diseases	0.3503	0.2998	0.3607	0.289
Human Diseases	-Cardiovascular Diseases	6.79	6.755	8.123	6.883
-Cancers	-Cardiovascular Diseases	0.8039	0.8367	1.037	0.7465
-Immune System Diseases	-Cardiovascular Diseases	0.8922	0.9248	0.8583	0.8376
-Neurodegenerative Diseases	-Cardiovascular Diseases	3.465	2.781	3.955	2.432
-Cardiovascular Diseases	-Cardiovascular Diseases	1	1	1	1
-Metabolic Diseases	-Cardiovascular Diseases	0.3115	0.2882	0.3185	0.2853
-Infectious Diseases	-Cardiovascular Diseases	4.373	4.801	4.633	5.055
Not Mapped	-Cardiovascular Diseases	16.02	13.39	18.08	13.57
-Not Mapped	-Cardiovascular Diseases	16.02	13.39	18.08	13.57
TOTAL	-Metabolic Diseases	Inf	Inf	Inf	Inf
MAPPED	-Metabolic Diseases	Inf	Inf	Inf	Inf
Genetic Information Processing	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Transcription	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Translation	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Metabolic Diseases	Inf	Inf	Inf	Inf
-DNA Maintenance	-Metabolic Diseases	Inf	Inf	Inf	Inf
-RNA Family	-Metabolic Diseases	NaN	NaN	NaN	NaN
Environmental Information Processing	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Signal Transduction	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Metabolic Diseases	Inf	Inf	Inf	Inf
Cellular Processes	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Crystallins	-Metabolic Diseases	NaN	NaN	NaN	NaN
-Stress Response	-Metabolic Diseases	NaN	NaN	NaN	NaN
-Vesicular Transport	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Cytoskeleton	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Cell Motility	-Metabolic Diseases	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Cell Communication	-Metabolic Diseases	Inf	Inf	Inf	Inf
Metabolism	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Membrane Transport	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Energy Metabolism	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Biosynthesis	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Other Enzymes	-Metabolic Diseases	Inf	Inf	Inf	Inf
Organismal Systems	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Immune System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Endocrine System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Circulatory System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Digestive System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Excretory System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Nervous System	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Sensory System	-Metabolic Diseases	NaN	NaN	NaN	NaN
-Development	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Metabolic Diseases	Inf	Inf	Inf	Inf
Human Diseases	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Cancers	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Immune System Diseases	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Metabolic Diseases	-Metabolic Diseases	NaN	NaN	NaN	NaN
-Infectious Diseases	-Metabolic Diseases	Inf	Inf	Inf	Inf
Not Mapped	-Metabolic Diseases	Inf	Inf	Inf	Inf
-Not Mapped	-Metabolic Diseases	Inf	Inf	Inf	Inf
TOTAL	-Infectious Diseases	103.7	96.26	107.4	94.88
MAPPED	-Infectious Diseases	86.04	79.53	88.83	77.89
Genetic Information Processing	-Infectious Diseases	20.7	22.38	19.91	23.2
-Transcription	-Infectious Diseases	1.219	1.469	1.025	1.516
-Translation	-Infectious Diseases	6.256	6.985	5.782	7.061
-Folding, Sorting and Degradation	-Infectious Diseases	10.38	10.84	10.63	11.64
-DNA Maintenance	-Infectious Diseases	5.184	6.496	4.007	7.365
-RNA Family	-Infectious Diseases	0	0	0	0
Environmental Information Processing	-Infectious Diseases	2.559	3.089	2.583	3.244
-Signal Transduction	-Infectious Diseases	0.6547	0.5066	0.8992	0.4264
-Signaling Molecules and Interaction	-Infectious Diseases	2.403	2.878	2.417	3.064
Cellular Processes	-Infectious Diseases	30.41	22.78	36.05	19.23
-Crystallins	-Infectious Diseases	0	0	0	0
-Stress Response	-Infectious Diseases	0	0	0	0
-Vesicular Transport	-Infectious Diseases	0.9815	0.8121	0.9725	0.8644
-Cytoskeleton	-Infectious Diseases	27.72	18.78	33.57	15.34
-Cell Motility	-Infectious Diseases	0	0	0	0
-Cell Growth and Death	-Infectious Diseases	1.228	1.225	1.237	1.292
-Cell Communication	-Infectious Diseases	1.264	1.354	1.103	1.219
Metabolism	-Infectious Diseases	9.738	9.821	8.855	9.779
-Membrane Transport	-Infectious Diseases	0.02318	0.02675	0.02003	0.02838
-Central Carbon Metabolism	-Infectious Diseases	2.797	2.868	2.541	2.731
-Energy Metabolism	-Infectious Diseases	0.9426	1.144	0.8328	1.103
-Biosynthesis	-Infectious Diseases	1.225	1.164	1.146	1.091
-Other Enzymes	-Infectious Diseases	4.626	4.812	4.814	4.922
Organismal Systems	-Infectious Diseases	3.27	3.184	3.409	3.483
-Immune System	-Infectious Diseases	1.148	1.119	1.026	1.214
-Endocrine System	-Infectious Diseases	0.1823	0.1635	0.2009	0.1759
-Circulatory System	-Infectious Diseases	0.8784	0.9259	0.7994	1.101
-Digestive System	-Infectious Diseases	0.03844	0.04788	0.02427	0.04049
-Excretory System	-Infectious Diseases	0.2891	0.1929	0.3353	0.1919
-Nervous System	-Infectious Diseases	0.6774	0.7666	0.6365	0.8352
-Sensory System	-Infectious Diseases	0.006477	0.006244	0.006358	0.005688
-Development	-Infectious Diseases	0.86	0.9373	0.8132	1.013
-Environmental Adaptation	-Infectious Diseases	0.1875	0.2013	0.1596	0.2058
Human Diseases	-Infectious Diseases	7.068	6.972	7.278	6.749
-Cancers	-Infectious Diseases	1.001	1.148	0.7464	1.139
-Immune System Diseases	-Infectious Diseases	1.066	1.246	0.6948	1.177
-Neurodegenerative Diseases	-Infectious Diseases	3.697	3.331	4.124	2.984
-Cardiovascular Diseases	-Infectious Diseases	1.245	1.372	1.043	1.474
-Metabolic Diseases	-Infectious Diseases	0.3463	0.3881	0.3322	0.3574
-Infectious Diseases	-Infectious Diseases	1	1	1	1
Not Mapped	-Infectious Diseases	17.64	16.73	18.59	16.99
-Not Mapped	-Infectious Diseases	17.64	16.73	18.59	16.99
TOTAL	Not Mapped	5.877	5.753	5.78	5.585
MAPPED	Not Mapped	4.877	4.753	4.78	4.585
Genetic Information Processing	Not Mapped	1.71	2.055	1.456	2.153
-Transcription	Not Mapped	0.07279	0.09039	0.05929	0.09239
-Translation	Not Mapped	0.3595	0.4312	0.3202	0.4725
-Folding, Sorting and Degradation	Not Mapped	0.6841	0.7443	0.6658	0.7604
-DNA Maintenance	Not Mapped	0.6063	0.7932	0.4461	0.8722
-RNA Family	Not Mapped	0	0	0	0
Environmental Information Processing	Not Mapped	0.2011	0.2257	0.2201	0.225
-Signal Transduction	Not Mapped	0.06773	0.05373	0.09007	0.04603
-Signaling Molecules and Interaction	Not Mapped	0.1739	0.2059	0.1707	0.2199
Cellular Processes	Not Mapped	2.209	1.821	2.316	1.653
-Crystallins	Not Mapped	0	0	0	0
-Stress Response	Not Mapped	0	0	0	0
-Vesicular Transport	Not Mapped	0.0733	0.06456	0.07649	0.0626
-Cytoskeleton	Not Mapped	1.99	1.595	2.087	1.435
-Cell Motility	Not Mapped	0	0	0	0
-Cell Growth and Death	Not Mapped	0.09213	0.09837	0.09731	0.09761
-Cell Communication	Not Mapped	0.09218	0.11	0.08243	0.09753
Metabolism	Not Mapped	0.7273	0.7808	0.6965	0.732
-Membrane Transport	Not Mapped	0.002221	0.002412	0.002045	0.001882
-Central Carbon Metabolism	Not Mapped	0.2581	0.2926	0.2437	0.2644
-Energy Metabolism	Not Mapped	0.08316	0.07732	0.08042	0.07282
-Biosynthesis	Not Mapped	0.1267	0.1155	0.1232	0.107
-Other Enzymes	Not Mapped	0.4731	0.4964	0.4628	0.4669
Organismal Systems	Not Mapped	0.3464	0.3628	0.316	0.3808
-Immune System	Not Mapped	0.08571	0.09476	0.08106	0.09525
-Endocrine System	Not Mapped	0.05076	0.06755	0.03901	0.06172
-Circulatory System	Not Mapped	0.116	0.1215	0.08734	0.1343
-Digestive System	Not Mapped	0.005439	0.006285	0.003441	0.004938
-Excretory System	Not Mapped	0.02208	0.01886	0.02614	0.01891
-Nervous System	Not Mapped	0.09584	0.1006	0.1007	0.1016
-Sensory System	Not Mapped	0.0006766	0.0006845	0.0006512	0.0006359
-Development	Not Mapped	0.04893	0.05601	0.04376	0.05963
-Environmental Adaptation	Not Mapped	0.02653	0.02643	0.02525	0.0251
Human Diseases	Not Mapped	0.9153	1.088	0.6989	1.175
-Cancers	Not Mapped	0.07478	0.09123	0.06152	0.08529
-Immune System Diseases	Not Mapped	0.1082	0.1338	0.06819	0.1294
-Neurodegenerative Diseases	Not Mapped	0.2166	0.2159	0.2269	0.1886
-Cardiovascular Diseases	Not Mapped	0.1377	0.1611	0.09633	0.1707
-Metabolic Diseases	Not Mapped	0.0327	0.04255	0.02502	0.03996
-Infectious Diseases	Not Mapped	0.5981	0.7734	0.4421	0.8618
Not Mapped	Not Mapped	1	1	1	1
-Not Mapped	Not Mapped	1	1	1	1
TOTAL	-Not Mapped	5.877	5.753	5.78	5.585
MAPPED	-Not Mapped	4.877	4.753	4.78	4.585
Genetic Information Processing	-Not Mapped	1.71	2.055	1.456	2.153
-Transcription	-Not Mapped	0.07279	0.09039	0.05929	0.09239
-Translation	-Not Mapped	0.3595	0.4312	0.3202	0.4725
-Folding, Sorting and Degradation	-Not Mapped	0.6841	0.7443	0.6658	0.7604
-DNA Maintenance	-Not Mapped	0.6063	0.7932	0.4461	0.8722
-RNA Family	-Not Mapped	0	0	0	0
Environmental Information Processing	-Not Mapped	0.2011	0.2257	0.2201	0.225
-Signal Transduction	-Not Mapped	0.06773	0.05373	0.09007	0.04603
-Signaling Molecules and Interaction	-Not Mapped	0.1739	0.2059	0.1707	0.2199
Cellular Processes	-Not Mapped	2.209	1.821	2.316	1.653
-Crystallins	-Not Mapped	0	0	0	0
-Stress Response	-Not Mapped	0	0	0	0
-Vesicular Transport	-Not Mapped	0.0733	0.06456	0.07649	0.0626
-Cytoskeleton	-Not Mapped	1.99	1.595	2.087	1.435
-Cell Motility	-Not Mapped	0	0	0	0
-Cell Growth and Death	-Not Mapped	0.09213	0.09837	0.09731	0.09761
-Cell Communication	-Not Mapped	0.09218	0.11	0.08243	0.09753
Metabolism	-Not Mapped	0.7273	0.7808	0.6965	0.732
-Membrane Transport	-Not Mapped	0.002221	0.002412	0.002045	0.001882
-Central Carbon Metabolism	-Not Mapped	0.2581	0.2926	0.2437	0.2644
-Energy Metabolism	-Not Mapped	0.08316	0.07732	0.08042	0.07282
-Biosynthesis	-Not Mapped	0.1267	0.1155	0.1232	0.107
-Other Enzymes	-Not Mapped	0.4731	0.4964	0.4628	0.4669
Organismal Systems	-Not Mapped	0.3464	0.3628	0.316	0.3808
-Immune System	-Not Mapped	0.08571	0.09476	0.08106	0.09525
-Endocrine System	-Not Mapped	0.05076	0.06755	0.03901	0.06172
-Circulatory System	-Not Mapped	0.116	0.1215	0.08734	0.1343
-Digestive System	-Not Mapped	0.005439	0.006285	0.003441	0.004938
-Excretory System	-Not Mapped	0.02208	0.01886	0.02614	0.01891
-Nervous System	-Not Mapped	0.09584	0.1006	0.1007	0.1016
-Sensory System	-Not Mapped	0.0006766	0.0006845	0.0006512	0.0006359
-Development	-Not Mapped	0.04893	0.05601	0.04376	0.05963
-Environmental Adaptation	-Not Mapped	0.02653	0.02643	0.02525	0.0251
Human Diseases	-Not Mapped	0.9153	1.088	0.6989	1.175
-Cancers	-Not Mapped	0.07478	0.09123	0.06152	0.08529
-Immune System Diseases	-Not Mapped	0.1082	0.1338	0.06819	0.1294
-Neurodegenerative Diseases	-Not Mapped	0.2166	0.2159	0.2269	0.1886
-Cardiovascular Diseases	-Not Mapped	0.1377	0.1611	0.09633	0.1707
-Metabolic Diseases	-Not Mapped	0.0327	0.04255	0.02502	0.03996
-Infectious Diseases	-Not Mapped	0.5981	0.7734	0.4421	0.8618
Not Mapped	-Not Mapped	1	1	1	1
-Not Mapped	-Not Mapped	1	1	1	1
