Numerator	Denominator	hsa Krizhanovsky 2013 Normal	hsa Krizhanovsky 2013 Senescent	hsa Krizhanovsky 2013 Normal a	hsa Krizhanovsky 2013 Senescent a
-Vesicular Transport	-Cell Communication	0.3334	0.2085	0.4752	0.2306
-Cytoskeleton	-Cell Communication	9.079	5.412	13.98	4.999
-Cell Motility	-Cell Communication	0	0	0	0
-Cell Growth and Death	-Cell Communication	0.285	0.2265	0.408	0.2576
-Cell Communication	-Cell Communication	1	1	1	1
Metabolism	-Cell Communication	2.689	2.274	3.447	2.384
-Membrane Transport	-Cell Communication	0.003083	0.002971	0.003498	0.003095
-Central Carbon Metabolism	-Cell Communication	0.74	0.6782	0.8691	0.752
-Energy Metabolism	-Cell Communication	0.177	0.1591	0.2265	0.1836
-Biosynthesis	-Cell Communication	0.4314	0.313	0.5109	0.3516
-Other Enzymes	-Cell Communication	1.231	1.013	1.663	1.049
Organismal Systems	-Cell Communication	1.172	0.9413	1.581	1.072
-Immune System	-Cell Communication	0.4602	0.3617	0.6207	0.4202
-Endocrine System	-Cell Communication	0.06036	0.03227	0.06232	0.03276
-Circulatory System	-Cell Communication	0.3449	0.2315	0.4749	0.2789
-Digestive System	-Cell Communication	0.01416	0.01244	0.01333	0.01243
-Excretory System	-Cell Communication	0.05009	0.03596	0.08083	0.04093
-Nervous System	-Cell Communication	0.02498	0.02072	0.02409	0.02256
-Sensory System	-Cell Communication	0	0	0	0
-Development	-Cell Communication	0.02928	0.02997	0.03113	0.03325
-Environmental Adaptation	-Cell Communication	0.004263	0.002691	0.005063	0.002485
Human Diseases	-Cell Communication	2.494	2.085	3.495	2.186
-Cancers	-Cell Communication	0.08909	0.07351	0.1332	0.09233
-Immune System Diseases	-Cell Communication	0.08224	0.07251	0.07843	0.08076
-Neurodegenerative Diseases	-Cell Communication	0.7767	0.4501	0.7888	0.3526
-Cardiovascular Diseases	-Cell Communication	0.6779	0.6339	0.9201	0.7213
-Metabolic Diseases	-Cell Communication	0	0	0	0
-Infectious Diseases	-Cell Communication	0.5759	0.4778	0.8298	0.5218
Not Mapped	-Cell Communication	3.965	2.933	5.636	3.398
-Not Mapped	-Cell Communication	3.965	2.933	5.636	3.398
TOTAL	Metabolism	10.36	9.41	10.72	9.817
MAPPED	Metabolism	9.009	8.208	9.272	8.498
Genetic Information Processing	Metabolism	2.046	2.158	2.031	2.43
-Transcription	Metabolism	0.1224	0.135	0.1016	0.1437
-Translation	Metabolism	0.4405	0.4655	0.4116	0.5394
-Folding, Sorting and Degradation	Metabolism	1.132	1.125	1.136	1.247
-DNA Maintenance	Metabolism	0.1364	0.1331	0.1272	0.1496
-RNA Family	Metabolism	0	0	0	0
Environmental Information Processing	Metabolism	0.6297	0.9007	0.593	0.9461
-Signal Transduction	Metabolism	0.02914	0.02978	0.03249	0.03221
-Signaling Molecules and Interaction	Metabolism	0.6249	0.8962	0.5639	0.884
Cellular Processes	Metabolism	3.837	2.913	4.382	2.641
-Crystallins	Metabolism	0	0	0	0
-Stress Response	Metabolism	0	0	0	0
-Vesicular Transport	Metabolism	0.1142	0.08302	0.1359	0.0892
-Cytoskeleton	Metabolism	3.329	2.234	3.905	1.898
-Cell Motility	Metabolism	0	0	0	0
-Cell Growth and Death	Metabolism	0.08862	0.08442	0.09839	0.09134
-Cell Communication	Metabolism	0.3556	0.4248	0.2889	0.4116
Metabolism	Metabolism	1	1	1	1
-Membrane Transport	Metabolism	0.0009001	0.0008402	0.000738	0.001001
-Central Carbon Metabolism	Metabolism	0.2535	0.2708	0.2521	0.2732
-Energy Metabolism	Metabolism	0.06185	0.06349	0.05935	0.07131
-Biosynthesis	Metabolism	0.1402	0.1351	0.1387	0.1298
-Other Enzymes	Metabolism	0.4579	0.4605	0.4821	0.4319
Organismal Systems	Metabolism	0.3904	0.3989	0.3849	0.4296
-Immune System	Metabolism	0.1395	0.1289	0.1543	0.1441
-Endocrine System	Metabolism	0.02316	0.01905	0.02512	0.02177
-Circulatory System	Metabolism	0.1087	0.08606	0.1403	0.09517
-Digestive System	Metabolism	0.003273	0.003535	0.003485	0.003217
-Excretory System	Metabolism	0.01181	0.009241	0.01173	0.008634
-Nervous System	Metabolism	0.008221	0.007719	0.007347	0.008751
-Sensory System	Metabolism	0	0	0	0
-Development	Metabolism	0.009376	0.01062	0.009032	0.01167
-Environmental Adaptation	Metabolism	0.0006938	0.000517	0.0006516	0.0004828
Human Diseases	Metabolism	0.9871	0.9819	1.006	0.9246
-Cancers	Metabolism	0.02933	0.03012	0.03667	0.03536
-Immune System Diseases	Metabolism	0.02992	0.03161	0.02111	0.03398
-Neurodegenerative Diseases	Metabolism	0.1496	0.09355	0.173	0.09654
-Cardiovascular Diseases	Metabolism	0.2637	0.3015	0.2245	0.2504
-Metabolic Diseases	Metabolism	0	0	0	0
-Infectious Diseases	Metabolism	0.1987	0.194	0.2453	0.2189
Not Mapped	Metabolism	1.348	1.202	1.451	1.319
-Not Mapped	Metabolism	1.348	1.202	1.451	1.319
TOTAL	-Membrane Transport	8348	8136	11650	8167
MAPPED	-Membrane Transport	7261	7097	10080	7070
Genetic Information Processing	-Membrane Transport	1923	1802	1845	1726
-Transcription	-Membrane Transport	100.5	119	111.9	121.7
-Translation	-Membrane Transport	347	404.4	424.5	446.7
-Folding, Sorting and Degradation	-Membrane Transport	991.9	981.6	1078	921.3
-DNA Maintenance	-Membrane Transport	173.2	157.6	180.8	207.9
-RNA Family	-Membrane Transport	0	0	0	0
Environmental Information Processing	-Membrane Transport	315.5	675.9	753.8	973.8
-Signal Transduction	-Membrane Transport	23.03	19.01	28.69	23.48
-Signaling Molecules and Interaction	-Membrane Transport	282.4	636.1	674.5	926.1
Cellular Processes	-Membrane Transport	3032	2227	4621	2107
-Crystallins	-Membrane Transport	0	0	0	0
-Stress Response	-Membrane Transport	0	0	0	0
-Vesicular Transport	-Membrane Transport	113.8	89.6	174.3	83.28
-Cytoskeleton	-Membrane Transport	2598	1756	4078	1656
-Cell Motility	-Membrane Transport	0	0	0	0
-Cell Growth and Death	-Membrane Transport	32.64	38.7	37.79	69.79
-Cell Communication	-Membrane Transport	247.6	303.6	241.1	290.6
Metabolism	-Membrane Transport	619.1	638.4	790.6	797.8
-Membrane Transport	-Membrane Transport	1	1	1	1
-Central Carbon Metabolism	-Membrane Transport	165.3	199.5	187	200.4
-Energy Metabolism	-Membrane Transport	57.2	60.2	60.41	98.63
-Biosynthesis	-Membrane Transport	93.25	88.95	123.2	113.6
-Other Enzymes	-Membrane Transport	303.3	300.7	401	421.9
Organismal Systems	-Membrane Transport	332.1	420.2	407.4	386.4
-Immune System	-Membrane Transport	62.03	67.15	65.64	84.96
-Endocrine System	-Membrane Transport	20.49	17.11	34.03	18.02
-Circulatory System	-Membrane Transport	67.27	55.42	114.5	86.89
-Digestive System	-Membrane Transport	1.754	2.058	2.095	2.082
-Excretory System	-Membrane Transport	7.475	7.295	12.24	8.752
-Nervous System	-Membrane Transport	7.295	9.409	10.5	8.785
-Sensory System	-Membrane Transport	0	0	0	0
-Development	-Membrane Transport	10.81	14.46	11.47	23.89
-Environmental Adaptation	-Membrane Transport	0.2115	0.1939	0.2034	0.2783
Human Diseases	-Membrane Transport	617.5	633	903.1	963.3
-Cancers	-Membrane Transport	32.18	34.01	55.94	51.99
-Immune System Diseases	-Membrane Transport	17.08	22.92	12.3	24.55
-Neurodegenerative Diseases	-Membrane Transport	92.5	96.08	180.4	136.5
-Cardiovascular Diseases	-Membrane Transport	163.2	192.5	234.5	233
-Metabolic Diseases	-Membrane Transport	0	0	0	0
-Infectious Diseases	-Membrane Transport	159.4	145.1	194	148.3
Not Mapped	-Membrane Transport	1087	1039	1577	1097
-Not Mapped	-Membrane Transport	1087	1039	1577	1097
TOTAL	-Central Carbon Metabolism	40.66	35.53	45.62	35.74
MAPPED	-Central Carbon Metabolism	35.37	31	39.45	30.94
Genetic Information Processing	-Central Carbon Metabolism	9.623	9.647	9.629	10.97
-Transcription	-Central Carbon Metabolism	0.4921	0.5225	0.4479	0.5439
-Translation	-Central Carbon Metabolism	1.7	1.769	1.678	1.965
-Folding, Sorting and Degradation	-Central Carbon Metabolism	4.686	4.372	5.185	4.847
-DNA Maintenance	-Central Carbon Metabolism	1.067	1.067	1.17	1.037
-RNA Family	-Central Carbon Metabolism	0	0	0	0
Environmental Information Processing	-Central Carbon Metabolism	2.666	3.693	2.87	4.066
-Signal Transduction	-Central Carbon Metabolism	0.2399	0.1969	0.2985	0.1887
-Signaling Molecules and Interaction	-Central Carbon Metabolism	2.387	3.675	2.66	4.042
Cellular Processes	-Central Carbon Metabolism	15.47	10.74	18.14	9.677
-Crystallins	-Central Carbon Metabolism	0	0	0	0
-Stress Response	-Central Carbon Metabolism	0	0	0	0
-Vesicular Transport	-Central Carbon Metabolism	0.4107	0.2801	0.5501	0.3054
-Cytoskeleton	-Central Carbon Metabolism	13.4	8.806	16.09	7.632
-Cell Motility	-Central Carbon Metabolism	0	0	0	0
-Cell Growth and Death	-Central Carbon Metabolism	0.3236	0.2902	0.4046	0.3132
-Cell Communication	-Central Carbon Metabolism	1.291	1.411	1.082	1.322
Metabolism	-Central Carbon Metabolism	3.39	3.235	3.734	3.305
-Membrane Transport	-Central Carbon Metabolism	0.005459	0.004729	0.004489	0.003831
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.3448	0.2847	0.3544	0.2929
-Biosynthesis	-Central Carbon Metabolism	0.5978	0.5089	0.5956	0.4669
-Other Enzymes	-Central Carbon Metabolism	1.656	1.507	1.785	1.614
Organismal Systems	-Central Carbon Metabolism	1.588	1.454	1.829	1.498
-Immune System	-Central Carbon Metabolism	0.479	0.4209	0.5682	0.5048
-Endocrine System	-Central Carbon Metabolism	0.1021	0.07811	0.1153	0.08286
-Circulatory System	-Central Carbon Metabolism	0.5076	0.3859	0.5835	0.4392
-Digestive System	-Central Carbon Metabolism	0.01474	0.01607	0.01237	0.01653
-Excretory System	-Central Carbon Metabolism	0.07951	0.06347	0.08007	0.05693
-Nervous System	-Central Carbon Metabolism	0.02355	0.02114	0.02607	0.02412
-Sensory System	-Central Carbon Metabolism	0	0	0	0
-Development	-Central Carbon Metabolism	0.03827	0.03922	0.04304	0.04272
-Environmental Adaptation	-Central Carbon Metabolism	0.005505	0.003798	0.006091	0.003285
Human Diseases	-Central Carbon Metabolism	3.44	3.256	3.404	3.465
-Cancers	-Central Carbon Metabolism	0.1525	0.1121	0.1761	0.1295
-Immune System Diseases	-Central Carbon Metabolism	0.0883	0.08438	0.07625	0.09114
-Neurodegenerative Diseases	-Central Carbon Metabolism	0.9517	0.708	1.114	0.6808
-Cardiovascular Diseases	-Central Carbon Metabolism	0.8911	0.9649	1.053	0.8303
-Metabolic Diseases	-Central Carbon Metabolism	0	0	0	0
-Infectious Diseases	-Central Carbon Metabolism	0.7512	0.7273	0.8706	0.7572
Not Mapped	-Central Carbon Metabolism	5.294	4.539	6.173	4.801
-Not Mapped	-Central Carbon Metabolism	5.294	4.539	6.173	4.801
TOTAL	-Energy Metabolism	146.8	144.7	150.8	145.1
MAPPED	-Energy Metabolism	127.7	126.3	130.4	125.6
Genetic Information Processing	-Energy Metabolism	34.21	39.25	29.03	41.66
-Transcription	-Energy Metabolism	1.735	2.062	1.441	2.105
-Translation	-Energy Metabolism	6.345	7.383	5.892	8.269
-Folding, Sorting and Degradation	-Energy Metabolism	15.33	15.93	15.36	16.76
-DNA Maintenance	-Energy Metabolism	2.009	1.97	2.317	1.99
-RNA Family	-Energy Metabolism	0	0	0	0
Environmental Information Processing	-Energy Metabolism	6.722	8.278	7.819	10.7
-Signal Transduction	-Energy Metabolism	0.3669	0.2918	0.3356	0.3064
-Signaling Molecules and Interaction	-Energy Metabolism	4.805	7.765	7.349	10.02
Cellular Processes	-Energy Metabolism	51.42	38.01	58.06	32.43
-Crystallins	-Energy Metabolism	0	0	0	0
-Stress Response	-Energy Metabolism	0	0	0	0
-Vesicular Transport	-Energy Metabolism	1.742	1.395	1.834	1.455
-Cytoskeleton	-Energy Metabolism	42.69	28.27	50.05	25.1
-Cell Motility	-Energy Metabolism	0	0	0	0
-Cell Growth and Death	-Energy Metabolism	1.346	1.383	1.493	1.445
-Cell Communication	-Energy Metabolism	3.941	4.865	2.836	4.514
Metabolism	-Energy Metabolism	15.19	13.21	15.18	12.88
-Membrane Transport	-Energy Metabolism	0.01592	0.01221	0.01059	0.009793
-Central Carbon Metabolism	-Energy Metabolism	2.89	3.447	2.724	3.348
-Energy Metabolism	-Energy Metabolism	1	1	1	1
-Biosynthesis	-Energy Metabolism	1.801	1.841	1.635	1.672
-Other Enzymes	-Energy Metabolism	7.143	6.223	7.818	5.234
Organismal Systems	-Energy Metabolism	4.923	5.085	5.187	5.223
-Immune System	-Energy Metabolism	1.773	1.39	2.032	1.614
-Endocrine System	-Energy Metabolism	0.1699	0.1363	0.2128	0.1479
-Circulatory System	-Energy Metabolism	1.661	1.137	1.59	1.207
-Digestive System	-Energy Metabolism	0.06118	0.05048	0.05644	0.04774
-Excretory System	-Energy Metabolism	0.2167	0.2188	0.2193	0.1944
-Nervous System	-Energy Metabolism	0.1245	0.09895	0.1361	0.1003
-Sensory System	-Energy Metabolism	0	0	0	0
-Development	-Energy Metabolism	0.1697	0.2196	0.1249	0.223
-Environmental Adaptation	-Energy Metabolism	0.0147	0.01309	0.01166	0.01122
Human Diseases	-Energy Metabolism	16.13	12.55	14.46	11.91
-Cancers	-Energy Metabolism	0.5664	0.5024	0.8016	0.5432
-Immune System Diseases	-Energy Metabolism	0.4546	0.4743	0.3204	0.44
-Neurodegenerative Diseases	-Energy Metabolism	2.191	1.922	2.315	2.117
-Cardiovascular Diseases	-Energy Metabolism	3.83	3.984	3.199	3.403
-Metabolic Diseases	-Energy Metabolism	0	0	0	0
-Infectious Diseases	-Energy Metabolism	3.594	2.787	4.101	2.951
Not Mapped	-Energy Metabolism	19.11	18.49	20.41	19.49
-Not Mapped	-Energy Metabolism	19.11	18.49	20.41	19.49
TOTAL	-Biosynthesis	70.6	68.95	76.33	72.95
MAPPED	-Biosynthesis	61.41	60.14	66.01	63.15
Genetic Information Processing	-Biosynthesis	12.93	15.52	12.07	18.13
-Transcription	-Biosynthesis	0.8236	1.014	0.7463	1.058
-Translation	-Biosynthesis	2.891	3.432	2.819	3.753
-Folding, Sorting and Degradation	-Biosynthesis	6.739	7.367	7.705	8.209
-DNA Maintenance	-Biosynthesis	0.9565	1.039	1.026	1.226
-RNA Family	-Biosynthesis	0	0	0	0
Environmental Information Processing	-Biosynthesis	3.304	4.582	3.681	5.469
-Signal Transduction	-Biosynthesis	0.2079	0.227	0.2313	0.2525
-Signaling Molecules and Interaction	-Biosynthesis	3.058	4.31	3.04	5.217
Cellular Processes	-Biosynthesis	27.69	22.18	32.75	18.55
-Crystallins	-Biosynthesis	0	0	0	0
-Stress Response	-Biosynthesis	0	0	0	0
-Vesicular Transport	-Biosynthesis	0.7503	0.6535	1.038	0.6833
-Cytoskeleton	-Biosynthesis	23.7	17.78	29.42	14.58
-Cell Motility	-Biosynthesis	0	0	0	0
-Cell Growth and Death	-Biosynthesis	0.6568	0.6442	0.7551	0.7009
-Cell Communication	-Biosynthesis	2.202	2.897	1.932	2.721
Metabolism	-Biosynthesis	6.639	7.177	7.192	7.025
-Membrane Transport	-Biosynthesis	0.006234	0.006685	0.005952	0.008204
-Central Carbon Metabolism	-Biosynthesis	1.61	1.94	1.666	1.947
-Energy Metabolism	-Biosynthesis	0.4106	0.54	0.3952	0.5078
-Biosynthesis	-Biosynthesis	1	1	1	1
-Other Enzymes	-Biosynthesis	3.253	3.23	3.476	3.288
Organismal Systems	-Biosynthesis	2.716	2.821	3.059	2.889
-Immune System	-Biosynthesis	0.8341	0.7954	1.018	1.011
-Endocrine System	-Biosynthesis	0.1168	0.1031	0.1316	0.1219
-Circulatory System	-Biosynthesis	0.7711	0.6435	0.9294	0.7771
-Digestive System	-Biosynthesis	0.02173	0.02537	0.02237	0.02478
-Excretory System	-Biosynthesis	0.08709	0.06839	0.08486	0.06526
-Nervous System	-Biosynthesis	0.06218	0.06744	0.04824	0.0663
-Sensory System	-Biosynthesis	0	0	0	0
-Development	-Biosynthesis	0.05823	0.07309	0.06014	0.07926
-Environmental Adaptation	-Biosynthesis	0.004831	0.004088	0.004486	0.003766
Human Diseases	-Biosynthesis	6.179	6.981	6.576	7.123
-Cancers	-Biosynthesis	0.2013	0.2162	0.2775	0.2575
-Immune System Diseases	-Biosynthesis	0.2086	0.234	0.1822	0.2161
-Neurodegenerative Diseases	-Biosynthesis	1.1	0.7622	1.48	0.7107
-Cardiovascular Diseases	-Biosynthesis	1.953	2.221	1.783	2.052
-Metabolic Diseases	-Biosynthesis	0	0	0	0
-Infectious Diseases	-Biosynthesis	1.431	1.436	1.577	1.518
Not Mapped	-Biosynthesis	9.192	8.807	10.33	9.799
-Not Mapped	-Biosynthesis	9.192	8.807	10.33	9.799
TOTAL	-Other Enzymes	21.3	20.22	22.45	21.92
MAPPED	-Other Enzymes	18.53	17.63	19.41	18.97
Genetic Information Processing	-Other Enzymes	4.978	5.279	4.343	5.772
-Transcription	-Other Enzymes	0.2495	0.2868	0.2113	0.318
-Translation	-Other Enzymes	0.9122	0.9785	0.8132	1.249
-Folding, Sorting and Degradation	-Other Enzymes	2.622	2.622	2.595	2.912
-DNA Maintenance	-Other Enzymes	0.372	0.3918	0.3552	0.3784
-RNA Family	-Other Enzymes	0	0	0	0
Environmental Information Processing	-Other Enzymes	1.07	1.51	1	2.056
-Signal Transduction	-Other Enzymes	0.09031	0.07351	0.085	0.08631
-Signaling Molecules and Interaction	-Other Enzymes	1.029	1.467	0.9506	1.867
Cellular Processes	-Other Enzymes	7.394	5.46	8.501	5.314
-Crystallins	-Other Enzymes	0	0	0	0
-Stress Response	-Other Enzymes	0	0	0	0
-Vesicular Transport	-Other Enzymes	0.2505	0.1849	0.2895	0.2186
-Cytoskeleton	-Other Enzymes	6.275	4.429	7.54	3.997
-Cell Motility	-Other Enzymes	0	0	0	0
-Cell Growth and Death	-Other Enzymes	0.1453	0.1513	0.155	0.1767
-Cell Communication	-Other Enzymes	0.7767	0.9225	0.5993	0.8659
Metabolism	-Other Enzymes	2.041	2.123	1.972	2.047
-Membrane Transport	-Other Enzymes	0.002718	0.002067	0.001763	0.001937
-Central Carbon Metabolism	-Other Enzymes	0.5737	0.627	0.5556	0.6053
-Energy Metabolism	-Other Enzymes	0.1262	0.1537	0.1103	0.159
-Biosynthesis	-Other Enzymes	0.3017	0.2958	0.2791	0.3004
-Other Enzymes	-Other Enzymes	1	1	1	1
Organismal Systems	-Other Enzymes	0.8193	0.8089	0.8891	0.8488
-Immune System	-Other Enzymes	0.3014	0.3	0.2929	0.3796
-Endocrine System	-Other Enzymes	0.04146	0.03571	0.04237	0.04212
-Circulatory System	-Other Enzymes	0.2193	0.1756	0.2855	0.1841
-Digestive System	-Other Enzymes	0.006821	0.007507	0.006872	0.006958
-Excretory System	-Other Enzymes	0.02298	0.0196	0.0259	0.02166
-Nervous System	-Other Enzymes	0.0146	0.0152	0.01449	0.01755
-Sensory System	-Other Enzymes	0	0	0	0
-Development	-Other Enzymes	0.02402	0.03015	0.02146	0.03054
-Environmental Adaptation	-Other Enzymes	0.001668	0.001236	0.001488	0.001216
Human Diseases	-Other Enzymes	1.93	1.929	2.087	1.893
-Cancers	-Other Enzymes	0.07272	0.07029	0.07982	0.07836
-Immune System Diseases	-Other Enzymes	0.06721	0.07622	0.0524	0.07868
-Neurodegenerative Diseases	-Other Enzymes	0.2899	0.2128	0.3334	0.2002
-Cardiovascular Diseases	-Other Enzymes	0.5382	0.5737	0.4223	0.6579
-Metabolic Diseases	-Other Enzymes	0	0	0	0
-Infectious Diseases	-Other Enzymes	0.4473	0.4282	0.4837	0.4615
Not Mapped	-Other Enzymes	2.773	2.582	3.038	2.944
-Not Mapped	-Other Enzymes	2.773	2.582	3.038	2.944
TOTAL	Organismal Systems	25.99	24.99	25.2	24.67
MAPPED	Organismal Systems	22.61	21.8	21.79	21.35
Genetic Information Processing	Organismal Systems	5.391	5.409	5.437	5.657
-Transcription	Organismal Systems	0.31	0.3593	0.2475	0.3675
-Translation	Organismal Systems	1.071	1.216	0.927	1.328
-Folding, Sorting and Degradation	Organismal Systems	3.201	3.241	2.961	3.431
-DNA Maintenance	Organismal Systems	0.37	0.3874	0.3528	0.3868
-RNA Family	Organismal Systems	0	0	0	0
Environmental Information Processing	Organismal Systems	0.8056	1.322	0.9782	1.458
-Signal Transduction	Organismal Systems	0.07465	0.06884	0.08442	0.06677
-Signaling Molecules and Interaction	Organismal Systems	0.6132	1.142	0.9002	1.4
Cellular Processes	Organismal Systems	10.11	7.24	10.92	6.42
-Crystallins	Organismal Systems	0	0	0	0
-Stress Response	Organismal Systems	0	0	0	0
-Vesicular Transport	Organismal Systems	0.2825	0.2123	0.3441	0.2156
-Cytoskeleton	Organismal Systems	8.699	5.805	9.649	4.908
-Cell Motility	Organismal Systems	0	0	0	0
-Cell Growth and Death	Organismal Systems	0.2432	0.243	0.2468	0.2501
-Cell Communication	Organismal Systems	0.7941	1.026	0.5977	0.8838
Metabolism	Organismal Systems	2.302	2.416	2.333	2.25
-Membrane Transport	Organismal Systems	0.002171	0.002369	0.001974	0.001399
-Central Carbon Metabolism	Organismal Systems	0.5798	0.678	0.5195	0.6537
-Energy Metabolism	Organismal Systems	0.1364	0.1809	0.1225	0.1713
-Biosynthesis	Organismal Systems	0.3592	0.3352	0.3236	0.3155
-Other Enzymes	Organismal Systems	1.081	1.126	1.109	1.078
Organismal Systems	Organismal Systems	1	1	1	1
-Immune System	Organismal Systems	0.3081	0.3118	0.311	0.2946
-Endocrine System	Organismal Systems	0.04021	0.03457	0.04628	0.03556
-Circulatory System	Organismal Systems	0.2749	0.2263	0.3077	0.246
-Digestive System	Organismal Systems	0.007218	0.00845	0.006764	0.007098
-Excretory System	Organismal Systems	0.04344	0.03575	0.04722	0.03617
-Nervous System	Organismal Systems	0.02443	0.02284	0.01561	0.02221
-Sensory System	Organismal Systems	0	0	0	0
-Development	Organismal Systems	0.02487	0.03339	0.01885	0.03162
-Environmental Adaptation	Organismal Systems	0.002985	0.002575	0.002512	0.002148
Human Diseases	Organismal Systems	2.2	2.37	2.217	2.04
-Cancers	Organismal Systems	0.07434	0.07308	0.08978	0.0815
-Immune System Diseases	Organismal Systems	0.07262	0.08059	0.05578	0.07537
-Neurodegenerative Diseases	Organismal Systems	0.4099	0.3011	0.4463	0.2668
-Cardiovascular Diseases	Organismal Systems	0.7016	0.7456	0.6011	0.7101
-Metabolic Diseases	Organismal Systems	0	0	0	0
-Infectious Diseases	Organismal Systems	0.4903	0.5431	0.5387	0.5056
Not Mapped	Organismal Systems	3.384	3.193	3.411	3.314
-Not Mapped	Organismal Systems	3.384	3.193	3.411	3.314
TOTAL	-Immune System	66.11	67.22	61.08	64.83
MAPPED	-Immune System	57.51	58.63	52.82	56.12
Genetic Information Processing	-Immune System	13.48	15.82	13.53	15.25
-Transcription	-Immune System	0.8001	0.9883	0.5997	0.9865
-Translation	-Immune System	2.765	3.346	2.246	3.564
-Folding, Sorting and Degradation	-Immune System	6.582	6.616	7.286	6.908
-DNA Maintenance	-Immune System	4.087	4.007	2.88	3.855
-RNA Family	-Immune System	0	0	0	0
Environmental Information Processing	-Immune System	3.716	6.091	3.843	6.364
-Signal Transduction	-Immune System	0.3237	0.2184	0.3959	0.2093
-Signaling Molecules and Interaction	-Immune System	3.466	5.91	3.288	5.946
Cellular Processes	-Immune System	26.91	22.59	26.46	19.17
-Crystallins	-Immune System	0	0	0	0
-Stress Response	-Immune System	0	0	0	0
-Vesicular Transport	-Immune System	0.7291	0.5839	0.834	0.5787
-Cytoskeleton	-Immune System	23.86	16.91	23.67	12.45
-Cell Motility	-Immune System	0	0	0	0
-Cell Growth and Death	-Immune System	0.5178	0.5494	0.5803	0.5008
-Cell Communication	-Immune System	2.109	2.68	1.595	2.294
Metabolism	-Immune System	6.892	7.567	6.188	6.727
-Membrane Transport	-Immune System	0.01509	0.01198	0.01085	0.007101
-Central Carbon Metabolism	-Immune System	1.626	1.892	1.339	1.814
-Energy Metabolism	-Immune System	0.5606	0.6604	0.4915	0.5913
-Biosynthesis	-Immune System	0.9719	0.9749	0.8037	0.9195
-Other Enzymes	-Immune System	2.676	2.997	2.638	2.295
Organismal Systems	-Immune System	2.777	2.75	3.036	2.685
-Immune System	-Immune System	1	1	1	1
-Endocrine System	-Immune System	0.1243	0.0875	0.1425	0.09189
-Circulatory System	-Immune System	0.849	0.8181	0.804	0.7138
-Digestive System	-Immune System	0.03266	0.03334	0.0299	0.02463
-Excretory System	-Immune System	0.1222	0.1078	0.1409	0.0944
-Nervous System	-Immune System	0.06802	0.0564	0.06644	0.05175
-Sensory System	-Immune System	0	0	0	0
-Development	-Immune System	0.06706	0.08682	0.05638	0.08255
-Environmental Adaptation	-Immune System	0.007707	0.006452	0.008078	0.005448
Human Diseases	-Immune System	6.891	7.416	6.268	6.694
-Cancers	-Immune System	0.2501	0.2573	0.2875	0.2546
-Immune System Diseases	-Immune System	0.1749	0.2005	0.1264	0.1805
-Neurodegenerative Diseases	-Immune System	1.693	1.553	1.64	1.459
-Cardiovascular Diseases	-Immune System	1.624	1.73	1.482	1.655
-Metabolic Diseases	-Immune System	0	0	0	0
-Infectious Diseases	-Immune System	1.484	1.427	1.826	1.563
Not Mapped	-Immune System	8.607	8.586	8.265	8.709
-Not Mapped	-Immune System	8.607	8.586	8.265	8.709
TOTAL	-Endocrine System	430.2	496.4	418.8	467.6
MAPPED	-Endocrine System	374.2	433	362.1	404.8
Genetic Information Processing	-Endocrine System	108.5	144.3	94.91	149.2
-Transcription	-Endocrine System	5.018	7.041	4.029	7.003
-Translation	-Endocrine System	17.61	23.96	15.25	25.47
-Folding, Sorting and Degradation	-Endocrine System	50.61	63.89	49.38	61.85
-DNA Maintenance	-Endocrine System	12.63	15.54	11.41	14.1
-RNA Family	-Endocrine System	0	0	0	0
Environmental Information Processing	-Endocrine System	29.9	52.11	26.47	54.27
-Signal Transduction	-Endocrine System	2.605	2.646	2.915	2.477
-Signaling Molecules and Interaction	-Endocrine System	27.13	49.61	23.4	52
Cellular Processes	-Endocrine System	153.4	138.5	162.6	113.7
-Crystallins	-Endocrine System	0	0	0	0
-Stress Response	-Endocrine System	0	0	0	0
-Vesicular Transport	-Endocrine System	5.555	5.4	6.447	5.483
-Cytoskeleton	-Endocrine System	130.2	102.6	145.4	85.2
-Cell Motility	-Endocrine System	0	0	0	0
-Cell Growth and Death	-Endocrine System	3.505	4.236	3.658	4.196
-Cell Communication	-Endocrine System	14.12	21.62	9.978	19.15
Metabolism	-Endocrine System	37.84	46.82	34.39	44.18
-Membrane Transport	-Endocrine System	0.03234	0.04411	0.02723	0.046
-Central Carbon Metabolism	-Endocrine System	9.595	12.68	8.26	12.01
-Energy Metabolism	-Endocrine System	3.377	5.046	3.019	4.537
-Biosynthesis	-Endocrine System	6.093	7.602	5.165	7.035
-Other Enzymes	-Endocrine System	20.2	24.55	18.51	23.13
Organismal Systems	-Endocrine System	16.55	19.86	16.69	19.63
-Immune System	-Endocrine System	6.024	6.768	6.143	6.62
-Endocrine System	-Endocrine System	1	1	1	1
-Circulatory System	-Endocrine System	4.871	4.892	5.64	5.301
-Digestive System	-Endocrine System	0.3042	0.3481	0.2764	0.268
-Excretory System	-Endocrine System	0.5098	0.4646	0.3658	0.3797
-Nervous System	-Endocrine System	0.4972	0.4943	0.5287	0.4552
-Sensory System	-Endocrine System	0	0	0	0
-Development	-Endocrine System	0.3548	0.5143	0.3128	0.5156
