Numerator	Denominator	hsa Krizhanovsky 2013 Normal	hsa Krizhanovsky 2013 Senescent	hsa Krizhanovsky 2013 Normal a	hsa Krizhanovsky 2013 Senescent a
-Central Carbon Metabolism	-Energy Metabolism	3.291	5.118	2.619	4.986
-Energy Metabolism	-Energy Metabolism	1	1	1	1
-Biosynthesis	-Energy Metabolism	0.8394	1.229	0.6122	1.313
-Other Enzymes	-Energy Metabolism	0.5561	0.9298	0.4912	0.4688
Organismal Systems	-Energy Metabolism	0.6265	0.7915	0.6403	0.8925
-Immune System	-Energy Metabolism	0.05372	0.0948	0.04412	0.1117
-Endocrine System	-Energy Metabolism	0.02035	0.02857	0.01975	0.03853
-Circulatory System	-Energy Metabolism	0.4443	0.5068	0.4828	0.5662
-Digestive System	-Energy Metabolism	0.0008213	0.0008786	0.000973	0.000995
-Excretory System	-Energy Metabolism	0.05635	0.0696	0.05576	0.07715
-Nervous System	-Energy Metabolism	0.001958	0.003032	0.001345	0.002586
-Sensory System	-Energy Metabolism	0	0	0	0
-Development	-Energy Metabolism	0.04906	0.08784	0.03552	0.09532
-Environmental Adaptation	-Energy Metabolism	0	0	0	0
Human Diseases	-Energy Metabolism	0.06605	0.09434	0.0588	0.1301
-Cancers	-Energy Metabolism	0.02587	0.03724	0.02633	0.06715
-Immune System Diseases	-Energy Metabolism	0.02515	0.0375	0.01914	0.04711
-Neurodegenerative Diseases	-Energy Metabolism	0.002596	0.005208	0.002585	0.005748
-Cardiovascular Diseases	-Energy Metabolism	0	0	0	0
-Infectious Diseases	-Energy Metabolism	0.01243	0.01439	0.01075	0.01011
Not Mapped	-Energy Metabolism	8.422	11.58	7.412	12.42
-Not Mapped	-Energy Metabolism	8.422	11.58	7.412	12.42
TOTAL	-Biosynthesis	77.07	73.74	89.48	70.4
MAPPED	-Biosynthesis	67.04	64.32	77.37	60.95
Genetic Information Processing	-Biosynthesis	22.97	25.43	24.09	26.21
-Transcription	-Biosynthesis	0.9996	1.161	0.9318	1.137
-Translation	-Biosynthesis	3.567	4.005	3.731	4.215
-Folding, Sorting and Degradation	-Biosynthesis	12.25	12.61	14.01	12.42
-DNA Maintenance	-Biosynthesis	6.159	7.653	5.415	8.434
Environmental Information Processing	-Biosynthesis	5.837	8.488	5.985	8.605
-Signal Transduction	-Biosynthesis	0.5905	0.5318	0.6975	0.4941
-Signaling Molecules and Interaction	-Biosynthesis	5.247	7.956	5.288	8.111
Cellular Processes	-Biosynthesis	30.63	22.94	38.44	19.44
-Vesicular Transport	-Biosynthesis	1.179	0.9253	1.522	0.8926
-Cytoskeleton	-Biosynthesis	27.46	19.75	34.77	16.39
-Cell Motility	-Biosynthesis	0	0	0	0
-Cell Growth and Death	-Biosynthesis	0.6883	0.6901	0.8641	0.6956
-Cell Communication	-Biosynthesis	1.309	1.574	1.282	1.46
Metabolism	-Biosynthesis	6.775	6.735	7.714	5.916
-Membrane Transport	-Biosynthesis	0.0003476	0.0007457	0.0003232	0.001818
-Central Carbon Metabolism	-Biosynthesis	3.921	4.164	4.278	3.796
-Energy Metabolism	-Biosynthesis	1.191	0.8136	1.633	0.7613
-Biosynthesis	-Biosynthesis	1	1	1	1
-Other Enzymes	-Biosynthesis	0.6625	0.7565	0.8024	0.3569
Organismal Systems	-Biosynthesis	0.7464	0.644	1.046	0.6795
-Immune System	-Biosynthesis	0.064	0.07713	0.07208	0.08507
-Endocrine System	-Biosynthesis	0.02424	0.02324	0.03225	0.02933
-Circulatory System	-Biosynthesis	0.5293	0.4123	0.7886	0.4311
-Digestive System	-Biosynthesis	0.0009785	0.0007149	0.001589	0.0007576
-Excretory System	-Biosynthesis	0.06713	0.05663	0.09108	0.05874
-Nervous System	-Biosynthesis	0.002333	0.002467	0.002198	0.001969
-Sensory System	-Biosynthesis	0	0	0	0
-Development	-Biosynthesis	0.05845	0.07147	0.05802	0.07257
-Environmental Adaptation	-Biosynthesis	0	0	0	0
Human Diseases	-Biosynthesis	0.07869	0.07676	0.09604	0.09907
-Cancers	-Biosynthesis	0.03082	0.0303	0.04301	0.05112
-Immune System Diseases	-Biosynthesis	0.02997	0.03051	0.03126	0.03587
-Neurodegenerative Diseases	-Biosynthesis	0.003092	0.004238	0.004222	0.004376
-Cardiovascular Diseases	-Biosynthesis	0	0	0	0
-Infectious Diseases	-Biosynthesis	0.01481	0.01171	0.01756	0.007698
Not Mapped	-Biosynthesis	10.03	9.418	12.11	9.458
-Not Mapped	-Biosynthesis	10.03	9.418	12.11	9.458
TOTAL	-Other Enzymes	116.3	97.47	111.5	197.3
MAPPED	-Other Enzymes	101.2	85.02	96.43	170.8
Genetic Information Processing	-Other Enzymes	34.67	33.62	30.02	73.44
-Transcription	-Other Enzymes	1.509	1.535	1.161	3.185
-Translation	-Other Enzymes	5.384	5.294	4.65	11.81
-Folding, Sorting and Degradation	-Other Enzymes	18.48	16.67	17.46	34.81
-DNA Maintenance	-Other Enzymes	9.297	10.12	6.748	23.63
Environmental Information Processing	-Other Enzymes	8.81	11.22	7.459	24.11
-Signal Transduction	-Other Enzymes	0.8913	0.7029	0.8693	1.384
-Signaling Molecules and Interaction	-Other Enzymes	7.919	10.52	6.59	22.73
Cellular Processes	-Other Enzymes	46.24	30.33	47.91	54.46
-Vesicular Transport	-Other Enzymes	1.779	1.223	1.897	2.501
-Cytoskeleton	-Other Enzymes	41.44	26.11	43.34	45.92
-Cell Motility	-Other Enzymes	0	0	0	0
-Cell Growth and Death	-Other Enzymes	1.039	0.9123	1.077	1.949
-Cell Communication	-Other Enzymes	1.976	2.08	1.598	4.091
Metabolism	-Other Enzymes	10.23	8.903	9.614	16.58
-Membrane Transport	-Other Enzymes	0.0005246	0.0009858	0.0004028	0.005093
-Central Carbon Metabolism	-Other Enzymes	5.918	5.504	5.331	10.64
-Energy Metabolism	-Other Enzymes	1.798	1.076	2.036	2.133
-Biosynthesis	-Other Enzymes	1.509	1.322	1.246	2.802
-Other Enzymes	-Other Enzymes	1	1	1	1
Organismal Systems	-Other Enzymes	1.127	0.8513	1.303	1.904
-Immune System	-Other Enzymes	0.0966	0.102	0.08983	0.2384
-Endocrine System	-Other Enzymes	0.03659	0.03073	0.0402	0.08219
-Circulatory System	-Other Enzymes	0.7989	0.545	0.9828	1.208
-Digestive System	-Other Enzymes	0.001477	0.000945	0.001981	0.002123
-Excretory System	-Other Enzymes	0.1013	0.07485	0.1135	0.1646
-Nervous System	-Other Enzymes	0.003522	0.003261	0.002739	0.005517
-Sensory System	-Other Enzymes	0	0	0	0
-Development	-Other Enzymes	0.08822	0.09448	0.07231	0.2033
-Environmental Adaptation	-Other Enzymes	0	0	0	0
Human Diseases	-Other Enzymes	0.1188	0.1015	0.1197	0.2776
-Cancers	-Other Enzymes	0.04652	0.04005	0.0536	0.1432
-Immune System Diseases	-Other Enzymes	0.04523	0.04033	0.03895	0.1005
-Neurodegenerative Diseases	-Other Enzymes	0.004668	0.005602	0.005262	0.01226
-Cardiovascular Diseases	-Other Enzymes	0	0	0	0
-Infectious Diseases	-Other Enzymes	0.02236	0.01548	0.02188	0.02157
Not Mapped	-Other Enzymes	15.15	12.45	15.09	26.5
-Not Mapped	-Other Enzymes	15.15	12.45	15.09	26.5
TOTAL	Organismal Systems	103.3	114.5	85.56	103.6
MAPPED	Organismal Systems	89.81	99.88	73.98	89.69
Genetic Information Processing	Organismal Systems	30.77	39.49	23.03	38.57
-Transcription	Organismal Systems	1.339	1.803	0.8909	1.673
-Translation	Organismal Systems	4.778	6.219	3.568	6.203
-Folding, Sorting and Degradation	Organismal Systems	16.4	19.59	13.4	18.28
-DNA Maintenance	Organismal Systems	8.252	11.88	5.177	12.41
Environmental Information Processing	Organismal Systems	7.82	13.18	5.723	12.66
-Signal Transduction	Organismal Systems	0.7911	0.8257	0.667	0.7271
-Signaling Molecules and Interaction	Organismal Systems	7.029	12.35	5.056	11.94
Cellular Processes	Organismal Systems	41.04	35.63	36.76	28.6
-Vesicular Transport	Organismal Systems	1.579	1.437	1.456	1.314
-Cytoskeleton	Organismal Systems	36.78	30.67	33.25	24.12
-Cell Motility	Organismal Systems	0	0	0	0
-Cell Growth and Death	Organismal Systems	0.9222	1.072	0.8262	1.024
-Cell Communication	Organismal Systems	1.754	2.444	1.226	2.149
Metabolism	Organismal Systems	9.076	10.46	7.376	8.707
-Membrane Transport	Organismal Systems	0.0004656	0.001158	0.0003091	0.002675
-Central Carbon Metabolism	Organismal Systems	5.253	6.466	4.09	5.587
-Energy Metabolism	Organismal Systems	1.596	1.263	1.562	1.12
-Biosynthesis	Organismal Systems	1.34	1.553	0.9562	1.472
-Other Enzymes	Organismal Systems	0.8876	1.175	0.7672	0.5252
Organismal Systems	Organismal Systems	1	1	1	1
-Immune System	Organismal Systems	0.08574	0.1198	0.06892	0.1252
-Endocrine System	Organismal Systems	0.03248	0.03609	0.03084	0.04317
-Circulatory System	Organismal Systems	0.7091	0.6403	0.7541	0.6344
-Digestive System	Organismal Systems	0.001311	0.00111	0.00152	0.001115
-Excretory System	Organismal Systems	0.08994	0.08793	0.08708	0.08644
-Nervous System	Organismal Systems	0.003126	0.00383	0.002101	0.002898
-Sensory System	Organismal Systems	0	0	0	0
-Development	Organismal Systems	0.0783	0.111	0.05548	0.1068
-Environmental Adaptation	Organismal Systems	0	0	0	0
Human Diseases	Organismal Systems	0.1054	0.1192	0.09183	0.1458
-Cancers	Organismal Systems	0.04129	0.04705	0.04112	0.07524
-Immune System Diseases	Organismal Systems	0.04015	0.04738	0.02989	0.05279
-Neurodegenerative Diseases	Organismal Systems	0.004143	0.00658	0.004037	0.00644
-Cardiovascular Diseases	Organismal Systems	0	0	0	0
-Infectious Diseases	Organismal Systems	0.01984	0.01818	0.01679	0.01133
Not Mapped	Organismal Systems	13.44	14.63	11.58	13.92
-Not Mapped	Organismal Systems	13.44	14.63	11.58	13.92
TOTAL	-Immune System	1204	956	1241	827.6
MAPPED	-Immune System	1048	833.9	1073	716.4
Genetic Information Processing	-Immune System	358.9	329.7	334.2	308.1
-Transcription	-Immune System	15.62	15.05	12.93	13.36
-Translation	-Immune System	55.73	51.92	51.77	49.54
-Folding, Sorting and Degradation	-Immune System	191.3	163.5	194.4	146
-DNA Maintenance	-Immune System	96.24	99.22	75.12	99.14
Environmental Information Processing	-Immune System	91.21	110	83.04	101.1
-Signal Transduction	-Immune System	9.227	6.894	9.678	5.808
-Signaling Molecules and Interaction	-Immune System	81.98	103.1	73.36	95.34
Cellular Processes	-Immune System	478.6	297.4	533.3	228.5
-Vesicular Transport	-Immune System	18.41	12	21.12	10.49
-Cytoskeleton	-Immune System	429	256.1	482.5	192.6
-Cell Motility	-Immune System	0	0	0	0
-Cell Growth and Death	-Immune System	10.76	8.947	11.99	8.177
-Cell Communication	-Immune System	20.46	20.4	17.79	17.16
Metabolism	-Immune System	105.9	87.32	107	69.54
-Membrane Transport	-Immune System	0.005431	0.009668	0.004485	0.02137
-Central Carbon Metabolism	-Immune System	61.26	53.99	59.35	44.62
-Energy Metabolism	-Immune System	18.62	10.55	22.66	8.949
-Biosynthesis	-Immune System	15.63	12.96	13.87	11.75
-Other Enzymes	-Immune System	10.35	9.808	11.13	4.195
Organismal Systems	-Immune System	11.66	8.349	14.51	7.987
-Immune System	-Immune System	1	1	1	1
-Endocrine System	-Immune System	0.3788	0.3013	0.4475	0.3448
-Circulatory System	-Immune System	8.271	5.346	10.94	5.067
-Digestive System	-Immune System	0.01529	0.009268	0.02205	0.008905
-Excretory System	-Immune System	1.049	0.7341	1.264	0.6905
-Nervous System	-Immune System	0.03646	0.03198	0.03049	0.02314
-Sensory System	-Immune System	0	0	0	0
-Development	-Immune System	0.9133	0.9266	0.805	0.8531
-Environmental Adaptation	-Immune System	0	0	0	0
Human Diseases	-Immune System	1.23	0.9951	1.333	1.164
-Cancers	-Immune System	0.4816	0.3928	0.5967	0.6009
-Immune System Diseases	-Immune System	0.4683	0.3956	0.4337	0.4216
-Neurodegenerative Diseases	-Immune System	0.04832	0.05494	0.05857	0.05144
-Cardiovascular Diseases	-Immune System	0	0	0	0
-Infectious Diseases	-Immune System	0.2314	0.1518	0.2436	0.09049
Not Mapped	-Immune System	156.8	122.1	168	111.2
-Not Mapped	-Immune System	156.8	122.1	168	111.2
TOTAL	-Endocrine System	3179	3172	2774	2400
MAPPED	-Endocrine System	2765	2767	2399	2078
Genetic Information Processing	-Endocrine System	947.4	1094	746.8	893.5
-Transcription	-Endocrine System	41.23	49.95	28.89	38.75
-Translation	-Endocrine System	147.1	172.3	115.7	143.7
-Folding, Sorting and Degradation	-Endocrine System	505.1	542.6	434.4	423.5
-DNA Maintenance	-Endocrine System	254	329.3	167.9	287.5
Environmental Information Processing	-Endocrine System	240.8	365.2	185.6	293.3
-Signal Transduction	-Endocrine System	24.36	22.88	21.63	16.84
-Signaling Molecules and Interaction	-Endocrine System	216.4	342.3	163.9	276.5
Cellular Processes	-Endocrine System	1263	987	1192	662.6
-Vesicular Transport	-Endocrine System	48.61	39.81	47.19	30.43
-Cytoskeleton	-Endocrine System	1132	849.8	1078	558.7
-Cell Motility	-Endocrine System	0	0	0	0
-Cell Growth and Death	-Endocrine System	28.39	29.69	26.79	23.71
-Cell Communication	-Endocrine System	54	67.7	39.74	49.77
Metabolism	-Endocrine System	279.4	289.8	239.2	201.7
-Membrane Transport	-Endocrine System	0.01434	0.03208	0.01002	0.06197
-Central Carbon Metabolism	-Endocrine System	161.7	179.1	132.6	129.4
-Energy Metabolism	-Endocrine System	49.14	35	50.64	25.95
-Biosynthesis	-Endocrine System	41.25	43.02	31	34.09
-Other Enzymes	-Endocrine System	27.33	32.55	24.88	12.17
Organismal Systems	-Endocrine System	30.79	27.71	32.42	23.16
-Immune System	-Endocrine System	2.64	3.318	2.235	2.9
-Endocrine System	-Endocrine System	1	1	1	1
-Circulatory System	-Endocrine System	21.83	17.74	24.45	14.69
-Digestive System	-Endocrine System	0.04036	0.03076	0.04927	0.02582
-Excretory System	-Endocrine System	2.769	2.436	2.824	2.002
-Nervous System	-Endocrine System	0.09623	0.1061	0.06814	0.06712
-Sensory System	-Endocrine System	0	0	0	0
-Development	-Endocrine System	2.411	3.075	1.799	2.474
-Environmental Adaptation	-Endocrine System	0	0	0	0
Human Diseases	-Endocrine System	3.246	3.302	2.978	3.377
-Cancers	-Endocrine System	1.271	1.304	1.333	1.743
-Immune System Diseases	-Endocrine System	1.236	1.313	0.9691	1.223
-Neurodegenerative Diseases	-Endocrine System	0.1276	0.1823	0.1309	0.1492
-Cardiovascular Diseases	-Endocrine System	0	0	0	0
-Infectious Diseases	-Endocrine System	0.6109	0.5037	0.5443	0.2624
Not Mapped	-Endocrine System	413.9	405.2	375.4	322.4
-Not Mapped	-Endocrine System	413.9	405.2	375.4	322.4
TOTAL	-Circulatory System	145.6	178.8	113.5	163.3
MAPPED	-Circulatory System	126.7	156	98.11	141.4
Genetic Information Processing	-Circulatory System	43.4	61.68	30.54	60.8
-Transcription	-Circulatory System	1.888	2.816	1.181	2.637
-Translation	-Circulatory System	6.739	9.713	4.732	9.778
-Folding, Sorting and Degradation	-Circulatory System	23.13	30.59	17.77	28.82
-DNA Maintenance	-Circulatory System	11.64	18.56	6.866	19.57
Environmental Information Processing	-Circulatory System	11.03	20.59	7.589	19.96
-Signal Transduction	-Circulatory System	1.116	1.29	0.8845	1.146
-Signaling Molecules and Interaction	-Circulatory System	9.912	19.3	6.705	18.82
Cellular Processes	-Circulatory System	57.87	55.64	48.74	45.09
-Vesicular Transport	-Circulatory System	2.227	2.244	1.93	2.071
-Cytoskeleton	-Circulatory System	51.87	47.91	44.09	38.02
-Cell Motility	-Circulatory System	0	0	0	0
-Cell Growth and Death	-Circulatory System	1.3	1.674	1.096	1.614
-Cell Communication	-Circulatory System	2.474	3.817	1.625	3.387
Metabolism	-Circulatory System	12.8	16.33	9.781	13.72
-Membrane Transport	-Circulatory System	0.0006567	0.001809	0.0004099	0.004217
-Central Carbon Metabolism	-Circulatory System	7.407	10.1	5.424	8.807
-Energy Metabolism	-Circulatory System	2.251	1.973	2.071	1.766
-Biosynthesis	-Circulatory System	1.889	2.425	1.268	2.32
-Other Enzymes	-Circulatory System	1.252	1.835	1.017	0.828
Organismal Systems	-Circulatory System	1.41	1.562	1.326	1.576
-Immune System	-Circulatory System	0.1209	0.1871	0.09139	0.1974
-Endocrine System	-Circulatory System	0.04581	0.05637	0.0409	0.06805
-Circulatory System	-Circulatory System	1	1	1	1
-Digestive System	-Circulatory System	0.001849	0.001734	0.002015	0.001757
-Excretory System	-Circulatory System	0.1268	0.1373	0.1155	0.1363
-Nervous System	-Circulatory System	0.004408	0.005982	0.002787	0.004568
-Sensory System	-Circulatory System	0	0	0	0
-Development	-Circulatory System	0.1104	0.1733	0.07357	0.1684
-Environmental Adaptation	-Circulatory System	0	0	0	0
Human Diseases	-Circulatory System	0.1487	0.1862	0.1218	0.2298
-Cancers	-Circulatory System	0.05823	0.07348	0.05454	0.1186
-Immune System Diseases	-Circulatory System	0.05662	0.074	0.03963	0.08321
-Neurodegenerative Diseases	-Circulatory System	0.005843	0.01028	0.005353	0.01015
-Cardiovascular Diseases	-Circulatory System	0	0	0	0
-Infectious Diseases	-Circulatory System	0.02798	0.0284	0.02226	0.01786
Not Mapped	-Circulatory System	18.96	22.84	15.35	21.94
-Not Mapped	-Circulatory System	18.96	22.84	15.35	21.94
TOTAL	-Digestive System	78770	103100	56300	92940
MAPPED	-Digestive System	68520	89970	48680	80450
Genetic Information Processing	-Digestive System	23480	35580	15160	34600
-Transcription	-Digestive System	1022	1624	586.3	1500
-Translation	-Digestive System	3645	5602	2348	5564
-Folding, Sorting and Degradation	-Digestive System	12510	17640	8815	16400
-DNA Maintenance	-Digestive System	6295	10710	3407	11130
Environmental Information Processing	-Digestive System	5966	11870	3766	11360
-Signal Transduction	-Digestive System	603.5	743.8	438.9	652.2
-Signaling Molecules and Interaction	-Digestive System	5362	11130	3327	10710
Cellular Processes	-Digestive System	31310	32090	24190	25660
-Vesicular Transport	-Digestive System	1204	1294	957.8	1178
-Cytoskeleton	-Digestive System	28060	27630	21880	21630
-Cell Motility	-Digestive System	0	0	0	0
-Cell Growth and Death	-Digestive System	703.5	965.4	543.7	918.2
-Cell Communication	-Digestive System	1338	2201	806.6	1927
Metabolism	-Digestive System	6924	9421	4854	7810
-Membrane Transport	-Digestive System	0.3552	1.043	0.2034	2.4
-Central Carbon Metabolism	-Digestive System	4007	5825	2692	5011
-Energy Metabolism	-Digestive System	1218	1138	1028	1005
-Biosynthesis	-Digestive System	1022	1399	629.2	1320
-Other Enzymes	-Digestive System	677.1	1058	504.9	471.1
Organismal Systems	-Digestive System	762.9	900.8	658	897
-Immune System	-Digestive System	65.41	107.9	45.35	112.3
-Endocrine System	-Digestive System	24.78	32.51	20.29	38.72
-Circulatory System	-Digestive System	540.9	576.8	496.2	569
-Digestive System	-Digestive System	1	1	1	1
-Excretory System	-Digestive System	68.61	79.21	57.31	77.54
-Nervous System	-Digestive System	2.385	3.45	1.383	2.599
-Sensory System	-Digestive System	0	0	0	0
-Development	-Digestive System	59.74	99.98	36.51	95.8
-Environmental Adaptation	-Digestive System	0	0	0	0
Human Diseases	-Digestive System	80.42	107.4	60.43	130.8
-Cancers	-Digestive System	31.5	42.38	27.06	67.49
-Immune System Diseases	-Digestive System	30.63	42.68	19.67	47.35
-Neurodegenerative Diseases	-Digestive System	3.161	5.928	2.656	5.777
-Cardiovascular Diseases	-Digestive System	0	0	0	0
-Infectious Diseases	-Digestive System	15.14	16.38	11.05	10.16
Not Mapped	-Digestive System	10250	13170	7618	12490
-Not Mapped	-Digestive System	10250	13170	7618	12490
TOTAL	-Excretory System	1148	1302	982.5	1199
MAPPED	-Excretory System	998.6	1136	849.5	1038
Genetic Information Processing	-Excretory System	342.2	449.1	264.5	446.2
-Transcription	-Excretory System	14.89	20.5	10.23	19.35
-Translation	-Excretory System	53.13	70.73	40.97	71.75
-Folding, Sorting and Degradation	-Excretory System	182.4	222.7	153.8	211.5
-DNA Maintenance	-Excretory System	91.75	135.2	59.45	143.6
Environmental Information Processing	-Excretory System	86.95	149.9	65.72	146.5
-Signal Transduction	-Excretory System	8.796	9.391	7.659	8.412
-Signaling Molecules and Interaction	-Excretory System	78.15	140.5	58.06	138.1
Cellular Processes	-Excretory System	456.3	405.1	422.1	330.9
-Vesicular Transport	-Excretory System	17.56	16.34	16.71	15.2
-Cytoskeleton	-Excretory System	409	348.8	381.8	279
-Cell Motility	-Excretory System	0	0	0	0
-Cell Growth and Death	-Excretory System	10.25	12.19	9.488	11.84
-Cell Communication	-Excretory System	19.5	27.79	14.08	24.86
Metabolism	-Excretory System	100.9	118.9	84.7	100.7
-Membrane Transport	-Excretory System	0.005177	0.01317	0.003549	0.03095
-Central Carbon Metabolism	-Excretory System	58.4	73.54	46.97	64.63
-Energy Metabolism	-Excretory System	17.75	14.37	17.94	12.96
-Biosynthesis	-Excretory System	14.9	17.66	10.98	17.02
-Other Enzymes	-Excretory System	9.869	13.36	8.81	6.076
Organismal Systems	-Excretory System	11.12	11.37	11.48	11.57
-Immune System	-Excretory System	0.9533	1.362	0.7914	1.448
-Endocrine System	-Excretory System	0.3611	0.4105	0.3541	0.4994
-Circulatory System	-Excretory System	7.884	7.281	8.659	7.339
-Digestive System	-Excretory System	0.01458	0.01262	0.01745	0.0129
-Excretory System	-Excretory System	1	1	1	1
-Nervous System	-Excretory System	0.03475	0.04356	0.02413	0.03352
-Sensory System	-Excretory System	0	0	0	0
-Development	-Excretory System	0.8707	1.262	0.637	1.235
-Environmental Adaptation	-Excretory System	0	0	0	0
Human Diseases	-Excretory System	1.172	1.355	1.055	1.687
-Cancers	-Excretory System	0.4591	0.5351	0.4722	0.8704
-Immune System Diseases	-Excretory System	0.4464	0.5388	0.3432	0.6106
-Neurodegenerative Diseases	-Excretory System	0.04607	0.07484	0.04635	0.0745
-Cardiovascular Diseases	-Excretory System	0	0	0	0
-Infectious Diseases	-Excretory System	0.2206	0.2068	0.1928	0.1311
Not Mapped	-Excretory System	149.5	166.3	132.9	161
-Not Mapped	-Excretory System	149.5	166.3	132.9	161
TOTAL	-Nervous System	33030	29890	40710	35760
MAPPED	-Nervous System	28730	26080	35200	30950
Genetic Information Processing	-Nervous System	9845	10310	10960	13310
-Transcription	-Nervous System	428.4	470.7	423.9	577.3
-Translation	-Nervous System	1529	1624	1698	2141
-Folding, Sorting and Degradation	-Nervous System	5248	5113	6375	6310
-DNA Maintenance	-Nervous System	2640	3103	2464	4284
Environmental Information Processing	-Nervous System	2502	3441	2723	4370
-Signal Transduction	-Nervous System	253.1	215.6	317.4	250.9
-Signaling Molecules and Interaction	-Nervous System	2249	3226	2406	4119
Cellular Processes	-Nervous System	13130	9301	17490	9872
-Vesicular Transport	-Nervous System	505.1	375.2	692.6	453.3
-Cytoskeleton	-Nervous System	11770	8008	15820	8324
-Cell Motility	-Nervous System	0	0	0	0
-Cell Growth and Death	-Nervous System	295	279.8	393.2	353.3
-Cell Communication	-Nervous System	561.2	638	583.3	741.5
Metabolism	-Nervous System	2904	2730	3510	3005
-Membrane Transport	-Nervous System	0.149	0.3023	0.1471	0.9232
-Central Carbon Metabolism	-Nervous System	1680	1688	1946	1928
-Energy Metabolism	-Nervous System	510.6	329.9	743.2	386.7
-Biosynthesis	-Nervous System	428.6	405.4	455	507.9
-Other Enzymes	-Nervous System	284	306.7	365.1	181.3
Organismal Systems	-Nervous System	319.9	261.1	475.9	345.1
-Immune System	-Nervous System	27.43	31.27	32.79	43.21
-Endocrine System	-Nervous System	10.39	9.423	14.68	14.9
-Circulatory System	-Nervous System	226.9	167.2	358.8	218.9
-Digestive System	-Nervous System	0.4194	0.2898	0.7231	0.3848
-Excretory System	-Nervous System	28.77	22.96	41.44	29.83
-Nervous System	-Nervous System	1	1	1	1
-Sensory System	-Nervous System	0	0	0	0
-Development	-Nervous System	25.05	28.98	26.4	36.86
-Environmental Adaptation	-Nervous System	0	0	0	0
Human Diseases	-Nervous System	33.73	31.12	43.7	50.31
-Cancers	-Nervous System	13.21	12.28	19.57	25.96
-Immune System Diseases	-Nervous System	12.84	12.37	14.22	18.22
-Neurodegenerative Diseases	-Nervous System	1.325	1.718	1.921	2.223
-Cardiovascular Diseases	-Nervous System	0	0	0	0
-Infectious Diseases	-Nervous System	6.349	4.747	7.988	3.91
Not Mapped	-Nervous System	4301	3818	5509	4804
-Not Mapped	-Nervous System	4301	3818	5509	4804
TOTAL	-Sensory System	Inf	Inf	Inf	Inf
MAPPED	-Sensory System	Inf	Inf	Inf	Inf
Genetic Information Processing	-Sensory System	Inf	Inf	Inf	Inf
-Transcription	-Sensory System	Inf	Inf	Inf	Inf
-Translation	-Sensory System	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Sensory System	Inf	Inf	Inf	Inf
-DNA Maintenance	-Sensory System	Inf	Inf	Inf	Inf
Environmental Information Processing	-Sensory System	Inf	Inf	Inf	Inf
-Signal Transduction	-Sensory System	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Sensory System	Inf	Inf	Inf	Inf
Cellular Processes	-Sensory System	Inf	Inf	Inf	Inf
-Vesicular Transport	-Sensory System	Inf	Inf	Inf	Inf
-Cytoskeleton	-Sensory System	Inf	Inf	Inf	Inf
-Cell Motility	-Sensory System	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Sensory System	Inf	Inf	Inf	Inf
-Cell Communication	-Sensory System	Inf	Inf	Inf	Inf
Metabolism	-Sensory System	Inf	Inf	Inf	Inf
-Membrane Transport	-Sensory System	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Sensory System	Inf	Inf	Inf	Inf
-Energy Metabolism	-Sensory System	Inf	Inf	Inf	Inf
-Biosynthesis	-Sensory System	Inf	Inf	Inf	Inf
-Other Enzymes	-Sensory System	Inf	Inf	Inf	Inf
Organismal Systems	-Sensory System	Inf	Inf	Inf	Inf
-Immune System	-Sensory System	Inf	Inf	Inf	Inf
-Endocrine System	-Sensory System	Inf	Inf	Inf	Inf
-Circulatory System	-Sensory System	Inf	Inf	Inf	Inf
-Digestive System	-Sensory System	Inf	Inf	Inf	Inf
-Excretory System	-Sensory System	Inf	Inf	Inf	Inf
-Nervous System	-Sensory System	Inf	Inf	Inf	Inf
-Sensory System	-Sensory System	NaN	NaN	NaN	NaN
-Development	-Sensory System	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Sensory System	NaN	NaN	NaN	NaN
Human Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Cancers	-Sensory System	Inf	Inf	Inf	Inf
-Immune System Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Sensory System	NaN	NaN	NaN	NaN
-Infectious Diseases	-Sensory System	Inf	Inf	Inf	Inf
Not Mapped	-Sensory System	Inf	Inf	Inf	Inf
-Not Mapped	-Sensory System	Inf	Inf	Inf	Inf
TOTAL	-Development	1319	1032	1542	970.1
MAPPED	-Development	1147	899.9	1334	839.8
Genetic Information Processing	-Development	393	355.8	415.2	361.2
-Transcription	-Development	17.1	16.24	16.06	15.66
-Translation	-Development	61.02	56.04	64.31	58.08
-Folding, Sorting and Degradation	-Development	209.5	176.5	241.5	171.2
-DNA Maintenance	-Development	105.4	107.1	93.32	116.2
Environmental Information Processing	-Development	99.87	118.8	103.2	118.6
-Signal Transduction	-Development	10.1	7.44	12.02	6.808
-Signaling Molecules and Interaction	-Development	89.76	111.3	91.14	111.8
Cellular Processes	-Development	524.1	321	662.6	267.8
-Vesicular Transport	-Development	20.16	12.95	26.24	12.3
-Cytoskeleton	-Development	469.7	276.4	599.3	225.8
