Numerator	Denominator	hsa Krizhanovsky 2013 Normal	hsa Krizhanovsky 2013 Senescent	hsa Krizhanovsky 2013 Normal a	hsa Krizhanovsky 2013 Senescent a
-Vesicular Transport	-Cell Communication	0.6622	0.4553	0.8557	0.4974
-Cytoskeleton	-Cell Communication	20.03	10.67	26.97	9.271
-Cell Motility	-Cell Communication	0	0	0	0
-Cell Growth and Death	-Cell Communication	1.167	1.063	1.376	1.183
-Cell Communication	-Cell Communication	1	1	1	1
Metabolism	-Cell Communication	8.298	7.261	9.406	7.533
-Membrane Transport	-Cell Communication	0.01307	0.009769	0.01375	0.006055
-Central Carbon Metabolism	-Cell Communication	2.147	1.981	2.304	2.078
-Energy Metabolism	-Cell Communication	0.5802	0.4539	0.7355	0.479
-Biosynthesis	-Cell Communication	1.198	1.038	1.272	0.9491
-Other Enzymes	-Cell Communication	3.389	2.954	3.883	3.27
Organismal Systems	-Cell Communication	2.588	2.352	3.092	2.841
-Immune System	-Cell Communication	0.8008	0.6787	0.9057	0.7813
-Endocrine System	-Cell Communication	0.1294	0.09837	0.1576	0.1139
-Circulatory System	-Cell Communication	0.7559	0.5937	0.8886	0.698
-Digestive System	-Cell Communication	0.01873	0.01537	0.0213	0.01569
-Excretory System	-Cell Communication	0.1817	0.1167	0.2963	0.1161
-Nervous System	-Cell Communication	0.05901	0.05761	0.0702	0.05426
-Sensory System	-Cell Communication	0	0	0	0
-Development	-Cell Communication	0.06081	0.06111	0.06538	0.06959
-Environmental Adaptation	-Cell Communication	0.01257	0.008072	0.01358	0.007303
Human Diseases	-Cell Communication	5.855	5.502	5.939	6.075
-Cancers	-Cell Communication	0.1391	0.1149	0.1965	0.1504
-Immune System Diseases	-Cell Communication	0.6464	0.6482	0.5117	0.6865
-Neurodegenerative Diseases	-Cell Communication	1.388	1.233	1.535	1.394
-Cardiovascular Diseases	-Cell Communication	1.491	1.495	1.234	1.794
-Metabolic Diseases	-Cell Communication	0	0	0	0
-Infectious Diseases	-Cell Communication	1.617	1.185	1.799	1.356
Not Mapped	-Cell Communication	12.88	10.81	14.16	12.13
-Not Mapped	-Cell Communication	12.88	10.81	14.16	12.13
TOTAL	Metabolism	8.866	8.219	9.062	8.419
MAPPED	Metabolism	7.357	6.79	7.494	6.911
Genetic Information Processing	Metabolism	1.836	1.948	1.763	2.119
-Transcription	Metabolism	0.1045	0.1232	0.08877	0.1335
-Translation	Metabolism	0.5313	0.5895	0.4942	0.6495
-Folding, Sorting and Degradation	Metabolism	0.9205	0.9362	0.9296	1.025
-DNA Maintenance	Metabolism	0.2524	0.2662	0.2072	0.2624
-RNA Family	Metabolism	0	0	0	0
Environmental Information Processing	Metabolism	0.2326	0.2667	0.241	0.2856
-Signal Transduction	Metabolism	0.03371	0.03306	0.04053	0.0326
-Signaling Molecules and Interaction	Metabolism	0.2131	0.2346	0.2096	0.261
Cellular Processes	Metabolism	2.696	1.796	3.154	1.551
-Crystallins	Metabolism	0	0	0	0
-Stress Response	Metabolism	0	0	0	0
-Vesicular Transport	Metabolism	0.06756	0.0515	0.08465	0.05527
-Cytoskeleton	Metabolism	2.458	1.49	2.835	1.231
-Cell Motility	Metabolism	0	0	0	0
-Cell Growth and Death	Metabolism	0.1261	0.1283	0.1398	0.138
-Cell Communication	Metabolism	0.1173	0.1337	0.1045	0.1308
Metabolism	Metabolism	1	1	1	1
-Membrane Transport	Metabolism	0.001504	0.001345	0.001462	0.0008038
-Central Carbon Metabolism	Metabolism	0.2518	0.2648	0.2449	0.2674
-Energy Metabolism	Metabolism	0.06653	0.05288	0.0737	0.05497
-Biosynthesis	Metabolism	0.1309	0.1226	0.1275	0.1266
-Other Enzymes	Metabolism	0.4702	0.4299	0.492	0.4333
Organismal Systems	Metabolism	0.2914	0.2876	0.2848	0.3064
-Immune System	Metabolism	0.09719	0.1066	0.1086	0.1107
-Endocrine System	Metabolism	0.0138	0.01315	0.01586	0.0149
-Circulatory System	Metabolism	0.07684	0.06432	0.09027	0.07205
-Digestive System	Metabolism	0.002208	0.001955	0.002226	0.002056
-Excretory System	Metabolism	0.009988	0.007321	0.01505	0.007174
-Nervous System	Metabolism	0.008543	0.007669	0.00928	0.007076
-Sensory System	Metabolism	0	0	0	0
-Development	Metabolism	0.007131	0.007917	0.006834	0.008834
-Environmental Adaptation	Metabolism	0.0006989	0.0005454	0.0006356	0.0004809
Human Diseases	Metabolism	0.7848	0.737	0.7185	0.7712
-Cancers	Metabolism	0.0156	0.01425	0.01914	0.01752
-Immune System Diseases	Metabolism	0.08513	0.09436	0.0544	0.09208
-Neurodegenerative Diseases	Metabolism	0.1415	0.09973	0.1493	0.09496
-Cardiovascular Diseases	Metabolism	0.1321	0.1473	0.125	0.1561
-Metabolic Diseases	Metabolism	0	0	0	0
-Infectious Diseases	Metabolism	0.1822	0.1683	0.2074	0.1724
Not Mapped	Metabolism	1.508	1.429	1.568	1.508
-Not Mapped	Metabolism	1.508	1.429	1.568	1.508
TOTAL	-Membrane Transport	5130	3729	5363	4487
MAPPED	-Membrane Transport	4257	3081	4435	3683
Genetic Information Processing	-Membrane Transport	971.6	1240	1022	1289
-Transcription	-Membrane Transport	60.3	58.59	54.12	73.19
-Translation	-Membrane Transport	310.4	279	288.7	330.9
-Folding, Sorting and Degradation	-Membrane Transport	493.9	465.5	548.9	472.2
-DNA Maintenance	-Membrane Transport	172.1	180	188.9	245.5
-RNA Family	-Membrane Transport	0	0	0	0
Environmental Information Processing	-Membrane Transport	154.6	136	162	194.4
-Signal Transduction	-Membrane Transport	25.22	28.89	34.25	27.55
-Signaling Molecules and Interaction	-Membrane Transport	105.3	127.5	120.7	172.2
Cellular Processes	-Membrane Transport	1634	1180	2068	1403
-Crystallins	-Membrane Transport	0	0	0	0
-Stress Response	-Membrane Transport	0	0	0	0
-Vesicular Transport	-Membrane Transport	44.87	38.42	57.9	49.18
-Cytoskeleton	-Membrane Transport	1437	1034	1842	1241
-Cell Motility	-Membrane Transport	0	0	0	0
-Cell Growth and Death	-Membrane Transport	68.71	59.48	88.63	57.54
-Cell Communication	-Membrane Transport	67.76	57.01	64.46	51.82
Metabolism	-Membrane Transport	635	521	672	588.1
-Membrane Transport	-Membrane Transport	1	1	1	1
-Central Carbon Metabolism	-Membrane Transport	135.3	113	126.9	107.7
-Energy Metabolism	-Membrane Transport	48.7	46.55	49.53	39.01
-Biosynthesis	-Membrane Transport	79.93	63.05	79.6	65.62
-Other Enzymes	-Membrane Transport	323.6	297.5	346.6	377.3
Organismal Systems	-Membrane Transport	145.9	173.7	170.2	298.2
-Immune System	-Membrane Transport	51.6	41.01	53.48	39.06
-Endocrine System	-Membrane Transport	9.151	6.468	10.16	6.316
-Circulatory System	-Membrane Transport	46.31	39.19	42.06	50.12
-Digestive System	-Membrane Transport	1.226	1.217	1.48	1.231
-Excretory System	-Membrane Transport	6.639	5.334	7.181	8.926
-Nervous System	-Membrane Transport	8.943	9.562	13.27	9.214
-Sensory System	-Membrane Transport	0	0	0	0
-Development	-Membrane Transport	11.14	14.66	15.8	18.68
-Environmental Adaptation	-Membrane Transport	0.2704	0.2228	0.2601	0.2563
Human Diseases	-Membrane Transport	417.3	336.7	376.5	427.4
-Cancers	-Membrane Transport	13.31	12.92	24.43	22.08
-Immune System Diseases	-Membrane Transport	54.06	70.5	37.21	80.37
-Neurodegenerative Diseases	-Membrane Transport	112.2	98.65	125.8	111.2
-Cardiovascular Diseases	-Membrane Transport	120.6	109.6	83.05	103.2
-Metabolic Diseases	-Membrane Transport	0	0	0	0
-Infectious Diseases	-Membrane Transport	130.5	94.32	142.3	88.05
Not Mapped	-Membrane Transport	872.9	648.2	927.9	803.4
-Not Mapped	-Membrane Transport	872.9	648.2	927.9	803.4
TOTAL	-Central Carbon Metabolism	35.66	31.04	37.99	32.16
MAPPED	-Central Carbon Metabolism	29.59	25.64	31.41	26.4
Genetic Information Processing	-Central Carbon Metabolism	9.332	9.752	9.052	11.2
-Transcription	-Central Carbon Metabolism	0.4149	0.4652	0.3699	0.507
-Translation	-Central Carbon Metabolism	2.11	2.201	2.009	2.329
-Folding, Sorting and Degradation	-Central Carbon Metabolism	3.756	3.624	4.097	4.159
-DNA Maintenance	-Central Carbon Metabolism	1.231	1.318	1.329	1.354
-RNA Family	-Central Carbon Metabolism	0	0	0	0
Environmental Information Processing	-Central Carbon Metabolism	1.143	1.186	1.313	1.25
-Signal Transduction	-Central Carbon Metabolism	0.1292	0.1306	0.1388	0.1408
-Signaling Molecules and Interaction	-Central Carbon Metabolism	0.8052	0.8859	0.8424	0.9759
Cellular Processes	-Central Carbon Metabolism	10.71	6.644	12.96	5.672
-Crystallins	-Central Carbon Metabolism	0	0	0	0
-Stress Response	-Central Carbon Metabolism	0	0	0	0
-Vesicular Transport	-Central Carbon Metabolism	0.3317	0.2359	0.402	0.2439
-Cytoskeleton	-Central Carbon Metabolism	9.33	5.327	11.51	4.344
-Cell Motility	-Central Carbon Metabolism	0	0	0	0
-Cell Growth and Death	-Central Carbon Metabolism	0.4844	0.4502	0.5889	0.4875
-Cell Communication	-Central Carbon Metabolism	0.4518	0.4993	0.4268	0.4747
Metabolism	-Central Carbon Metabolism	3.364	3.233	3.637	3.273
-Membrane Transport	-Central Carbon Metabolism	0.007154	0.007325	0.005207	0.006243
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.2702	0.2081	0.3174	0.2204
-Biosynthesis	-Central Carbon Metabolism	0.558	0.5181	0.5429	0.5011
-Other Enzymes	-Central Carbon Metabolism	1.531	1.386	1.685	1.46
Organismal Systems	-Central Carbon Metabolism	1.169	1.086	1.34	1.146
-Immune System	-Central Carbon Metabolism	0.3558	0.3238	0.4085	0.3831
-Endocrine System	-Central Carbon Metabolism	0.06516	0.05725	0.07907	0.06323
-Circulatory System	-Central Carbon Metabolism	0.4121	0.3383	0.4512	0.3758
-Digestive System	-Central Carbon Metabolism	0.008722	0.007675	0.008247	0.007687
-Excretory System	-Central Carbon Metabolism	0.0817	0.06137	0.1026	0.05729
-Nervous System	-Central Carbon Metabolism	0.03825	0.03234	0.03918	0.03565
-Sensory System	-Central Carbon Metabolism	0	0	0	0
-Development	-Central Carbon Metabolism	0.03255	0.03275	0.03589	0.03712
-Environmental Adaptation	-Central Carbon Metabolism	0.00565	0.004247	0.005788	0.003604
Human Diseases	-Central Carbon Metabolism	2.703	2.668	2.782	2.884
-Cancers	-Central Carbon Metabolism	0.05641	0.04564	0.07498	0.06401
-Immune System Diseases	-Central Carbon Metabolism	0.2309	0.2373	0.1575	0.2451
-Neurodegenerative Diseases	-Central Carbon Metabolism	0.8026	0.7226	0.9808	0.7505
-Cardiovascular Diseases	-Central Carbon Metabolism	0.5325	0.5475	0.4152	0.6433
-Metabolic Diseases	-Central Carbon Metabolism	0	0	0	0
-Infectious Diseases	-Central Carbon Metabolism	0.719	0.662	0.8309	0.7713
Not Mapped	-Central Carbon Metabolism	6.068	5.396	6.572	5.759
-Not Mapped	-Central Carbon Metabolism	6.068	5.396	6.572	5.759
TOTAL	-Energy Metabolism	128.4	150.8	117.3	155.2
MAPPED	-Energy Metabolism	106.6	124.6	97.04	127.4
Genetic Information Processing	-Energy Metabolism	33.98	34.83	28.02	38.22
-Transcription	-Energy Metabolism	1.535	2.3	1.142	2.451
-Translation	-Energy Metabolism	7.811	10.98	6.33	11.49
-Folding, Sorting and Degradation	-Energy Metabolism	13.21	16.88	11.71	17.61
-DNA Maintenance	-Energy Metabolism	2.802	2.943	2.659	2.856
-RNA Family	-Energy Metabolism	0	0	0	0
Environmental Information Processing	-Energy Metabolism	3.175	2.921	3.27	3.424
-Signal Transduction	-Energy Metabolism	0.3463	0.3958	0.3758	0.369
-Signaling Molecules and Interaction	-Energy Metabolism	2.723	2.823	2.654	3.346
Cellular Processes	-Energy Metabolism	39.6	32.11	40.85	27.58
-Crystallins	-Energy Metabolism	0	0	0	0
-Stress Response	-Energy Metabolism	0	0	0	0
-Vesicular Transport	-Energy Metabolism	1.015	0.8084	1.114	0.8224
-Cytoskeleton	-Energy Metabolism	34.53	26.35	36.27	21.43
-Cell Motility	-Energy Metabolism	0	0	0	0
-Cell Growth and Death	-Energy Metabolism	2.035	2.45	1.972	2.613
-Cell Communication	-Energy Metabolism	1.66	2.022	1.345	1.866
Metabolism	-Energy Metabolism	14.7	17.88	13.18	18.03
-Membrane Transport	-Energy Metabolism	0.01373	0.01327	0.01245	0.01227
-Central Carbon Metabolism	-Energy Metabolism	3.285	3.844	2.774	3.782
-Energy Metabolism	-Energy Metabolism	1	1	1	1
-Biosynthesis	-Energy Metabolism	2.065	2.044	1.711	1.962
-Other Enzymes	-Energy Metabolism	7.927	8.378	7.002	8.225
Organismal Systems	-Energy Metabolism	4.402	5.438	4.223	5.652
-Immune System	-Energy Metabolism	1.33	1.051	1.337	1.14
-Endocrine System	-Energy Metabolism	0.198	0.2254	0.2051	0.2512
-Circulatory System	-Energy Metabolism	1.176	0.8414	1.157	0.9566
-Digestive System	-Energy Metabolism	0.04078	0.04187	0.02864	0.03517
-Excretory System	-Energy Metabolism	0.2608	0.2359	0.3846	0.2167
-Nervous System	-Energy Metabolism	0.1638	0.1527	0.1768	0.1383
-Sensory System	-Energy Metabolism	0	0	0	0
-Development	-Energy Metabolism	0.1048	0.1497	0.08793	0.1629
-Environmental Adaptation	-Energy Metabolism	0.01804	0.01632	0.01427	0.01363
Human Diseases	-Energy Metabolism	11.01	14.07	9.091	14.38
-Cancers	-Energy Metabolism	0.3061	0.2703	0.3955	0.3166
-Immune System Diseases	-Energy Metabolism	1.302	1.839	0.7333	1.759
-Neurodegenerative Diseases	-Energy Metabolism	1.811	1.51	1.968	1.624
-Cardiovascular Diseases	-Energy Metabolism	2.775	2.793	1.717	2.755
-Metabolic Diseases	-Energy Metabolism	0	0	0	0
-Infectious Diseases	-Energy Metabolism	2.68	2.962	2.841	3.176
Not Mapped	-Energy Metabolism	21.85	26.21	20.3	27.79
-Not Mapped	-Energy Metabolism	21.85	26.21	20.3	27.79
TOTAL	-Biosynthesis	64.41	61.78	69.97	64.58
MAPPED	-Biosynthesis	53.45	51.04	57.87	53.02
Genetic Information Processing	-Biosynthesis	12.35	15.94	12.81	18.83
-Transcription	-Biosynthesis	0.7544	0.9293	0.6931	1.02
-Translation	-Biosynthesis	3.901	4.63	3.812	5.301
-Folding, Sorting and Degradation	-Biosynthesis	6.179	6.587	6.883	7.197
-DNA Maintenance	-Biosynthesis	1.609	1.877	1.493	2.114
-RNA Family	-Biosynthesis	0	0	0	0
Environmental Information Processing	-Biosynthesis	1.364	1.671	1.654	2.01
-Signal Transduction	-Biosynthesis	0.2066	0.2388	0.2485	0.2533
-Signaling Molecules and Interaction	-Biosynthesis	1.107	1.506	1.391	1.711
Cellular Processes	-Biosynthesis	20.45	14.5	25.93	12.31
-Crystallins	-Biosynthesis	0	0	0	0
-Stress Response	-Biosynthesis	0	0	0	0
-Vesicular Transport	-Biosynthesis	0.5372	0.4265	0.726	0.4545
-Cytoskeleton	-Biosynthesis	17.98	11.94	23.02	9.768
-Cell Motility	-Biosynthesis	0	0	0	0
-Cell Growth and Death	-Biosynthesis	1.002	1.047	1.153	1.121
-Cell Communication	-Biosynthesis	0.7991	0.9525	0.7479	0.9473
Metabolism	-Biosynthesis	7.172	7.289	7.622	7.745
-Membrane Transport	-Biosynthesis	0.01179	0.01097	0.01254	0.006379
-Central Carbon Metabolism	-Biosynthesis	1.595	1.838	1.595	1.906
-Energy Metabolism	-Biosynthesis	0.4564	0.4249	0.4921	0.4257
-Biosynthesis	-Biosynthesis	1	1	1	1
-Other Enzymes	-Biosynthesis	3.435	3.414	3.735	3.424
Organismal Systems	-Biosynthesis	2.131	2.096	2.227	2.287
-Immune System	-Biosynthesis	0.6416	0.7036	0.6774	0.73
-Endocrine System	-Biosynthesis	0.09588	0.08689	0.1151	0.1016
-Circulatory System	-Biosynthesis	0.6392	0.5737	0.6888	0.6458
-Digestive System	-Biosynthesis	0.01718	0.01481	0.01828	0.01645
-Excretory System	-Biosynthesis	0.07829	0.06181	0.1271	0.06209
-Nervous System	-Biosynthesis	0.06086	0.0621	0.06753	0.05774
-Sensory System	-Biosynthesis	0	0	0	0
-Development	-Biosynthesis	0.05016	0.06118	0.04718	0.06592
-Environmental Adaptation	-Biosynthesis	0.005108	0.004277	0.004714	0.003906
Human Diseases	-Biosynthesis	5.769	5.95	5.025	6.123
-Cancers	-Biosynthesis	0.1191	0.1097	0.1459	0.1374
-Immune System Diseases	-Biosynthesis	0.6447	0.7612	0.4666	0.7233
-Neurodegenerative Diseases	-Biosynthesis	1.109	0.8895	1.268	0.8226
-Cardiovascular Diseases	-Biosynthesis	1.064	1.246	0.9115	1.399
-Metabolic Diseases	-Biosynthesis	0	0	0	0
-Infectious Diseases	-Biosynthesis	1.136	1.142	1.248	1.285
Not Mapped	-Biosynthesis	10.96	10.74	12.11	11.56
-Not Mapped	-Biosynthesis	10.96	10.74	12.11	11.56
TOTAL	-Other Enzymes	19.78	18.18	20.68	18.87
MAPPED	-Other Enzymes	16.42	15.02	17.1	15.49
Genetic Information Processing	-Other Enzymes	4.576	4.999	4.152	5.757
-Transcription	-Other Enzymes	0.2387	0.2745	0.205	0.2979
-Translation	-Other Enzymes	1.212	1.371	1.148	1.434
-Folding, Sorting and Degradation	-Other Enzymes	2.035	2.015	2.064	2.141
-DNA Maintenance	-Other Enzymes	0.615	0.6407	0.495	0.6508
-RNA Family	-Other Enzymes	0	0	0	0
Environmental Information Processing	-Other Enzymes	0.4668	0.5112	0.5366	0.5815
-Signal Transduction	-Other Enzymes	0.05005	0.04724	0.06622	0.0449
-Signaling Molecules and Interaction	-Other Enzymes	0.376	0.4306	0.3836	0.4798
Cellular Processes	-Other Enzymes	5.984	3.968	7.116	3.367
-Crystallins	-Other Enzymes	0	0	0	0
-Stress Response	-Other Enzymes	0	0	0	0
-Vesicular Transport	-Other Enzymes	0.1564	0.1198	0.1809	0.1275
-Cytoskeleton	-Other Enzymes	5.204	3.476	6.296	2.877
-Cell Motility	-Other Enzymes	0	0	0	0
-Cell Growth and Death	-Other Enzymes	0.2002	0.2106	0.2138	0.2247
-Cell Communication	-Other Enzymes	0.2268	0.3122	0.1938	0.3033
Metabolism	-Other Enzymes	2.038	2.134	1.948	2.074
-Membrane Transport	-Other Enzymes	0.002532	0.002895	0.00241	0.002317
-Central Carbon Metabolism	-Other Enzymes	0.4669	0.4861	0.45	0.4917
-Energy Metabolism	-Other Enzymes	0.1233	0.1125	0.1194	0.114
-Biosynthesis	-Other Enzymes	0.2861	0.2809	0.2591	0.2678
-Other Enzymes	-Other Enzymes	1	1	1	1
Organismal Systems	-Other Enzymes	0.5553	0.5279	0.609	0.5659
-Immune System	-Other Enzymes	0.1981	0.2275	0.2078	0.2555
-Endocrine System	-Other Enzymes	0.02935	0.03071	0.03224	0.03455
-Circulatory System	-Other Enzymes	0.1187	0.1005	0.1381	0.1113
-Digestive System	-Other Enzymes	0.00515	0.004706	0.005042	0.004746
-Excretory System	-Other Enzymes	0.02894	0.02509	0.02926	0.02366
-Nervous System	-Other Enzymes	0.01741	0.01636	0.01808	0.0153
-Sensory System	-Other Enzymes	0	0	0	0
-Development	-Other Enzymes	0.01937	0.02389	0.01717	0.02437
-Environmental Adaptation	-Other Enzymes	0.001703	0.001313	0.001509	0.00111
Human Diseases	-Other Enzymes	1.651	1.743	1.575	1.64
-Cancers	-Other Enzymes	0.03661	0.03652	0.0408	0.04556
-Immune System Diseases	-Other Enzymes	0.1845	0.2195	0.1292	0.2135
-Neurodegenerative Diseases	-Other Enzymes	0.2789	0.2364	0.3468	0.2609
-Cardiovascular Diseases	-Other Enzymes	0.2891	0.3224	0.2436	0.3647
-Metabolic Diseases	-Other Enzymes	0	0	0	0
-Infectious Diseases	-Other Enzymes	0.3304	0.3171	0.3428	0.3438
Not Mapped	-Other Enzymes	3.366	3.16	3.578	3.378
-Not Mapped	-Other Enzymes	3.366	3.16	3.578	3.378
TOTAL	Organismal Systems	30.43	28.58	31.82	27.24
MAPPED	Organismal Systems	25.25	23.61	26.31	22.37
Genetic Information Processing	Organismal Systems	6.484	7.136	6.192	7.548
-Transcription	Organismal Systems	0.3776	0.4457	0.3197	0.4425
-Translation	Organismal Systems	1.861	2.027	1.74	2.033
-Folding, Sorting and Degradation	Organismal Systems	3.354	3.441	3.103	3.516
-DNA Maintenance	Organismal Systems	0.9351	1.092	0.7477	1.091
-RNA Family	Organismal Systems	0	0	0	0
Environmental Information Processing	Organismal Systems	0.6711	0.7154	0.8482	0.7357
-Signal Transduction	Organismal Systems	0.09572	0.09744	0.1087	0.07927
-Signaling Molecules and Interaction	Organismal Systems	0.5753	0.618	0.6272	0.6392
Cellular Processes	Organismal Systems	9.19	6.228	11.34	4.95
-Crystallins	Organismal Systems	0	0	0	0
-Stress Response	Organismal Systems	0	0	0	0
-Vesicular Transport	Organismal Systems	0.2893	0.2459	0.308	0.2254
-Cytoskeleton	Organismal Systems	8.193	5.237	10.08	3.791
-Cell Motility	Organismal Systems	0	0	0	0
-Cell Growth and Death	Organismal Systems	0.47	0.4887	0.5207	0.4616
-Cell Communication	Organismal Systems	0.3847	0.3965	0.3184	0.35
Metabolism	Organismal Systems	3.339	3.218	3.047	3.041
-Membrane Transport	Organismal Systems	0.00281	0.002474	0.00325	0.002069
-Central Carbon Metabolism	Organismal Systems	0.8408	0.9009	0.7453	0.7842
-Energy Metabolism	Organismal Systems	0.1827	0.18	0.167	0.1686
-Biosynthesis	Organismal Systems	0.4494	0.3859	0.4051	0.3384
-Other Enzymes	Organismal Systems	1.396	1.248	1.439	1.265
Organismal Systems	Organismal Systems	1	1	1	1
-Immune System	Organismal Systems	0.2594	0.284	0.2657	0.3184
-Endocrine System	Organismal Systems	0.04499	0.04214	0.04662	0.04439
-Circulatory System	Organismal Systems	0.2908	0.2354	0.2764	0.2457
-Digestive System	Organismal Systems	0.007333	0.007067	0.006782	0.006713
-Excretory System	Organismal Systems	0.04549	0.03348	0.05799	0.03058
-Nervous System	Organismal Systems	0.0228	0.02732	0.02271	0.02703
-Sensory System	Organismal Systems	0	0	0	0
-Development	Organismal Systems	0.02705	0.03215	0.02119	0.03296
-Environmental Adaptation	Organismal Systems	0.002577	0.002212	0.002151	0.00183
Human Diseases	Organismal Systems	2.328	2.456	2.293	2.517
-Cancers	Organismal Systems	0.05337	0.04555	0.06176	0.05326
-Immune System Diseases	Organismal Systems	0.2416	0.2784	0.1874	0.2296
-Neurodegenerative Diseases	Organismal Systems	0.5922	0.4105	0.6205	0.3854
-Cardiovascular Diseases	Organismal Systems	0.5367	0.6443	0.336	0.6553
-Metabolic Diseases	Organismal Systems	0	0	0	0
-Infectious Diseases	Organismal Systems	0.533	0.5446	0.5023	0.5618
Not Mapped	Organismal Systems	5.177	4.968	5.505	4.879
-Not Mapped	Organismal Systems	5.177	4.968	5.505	4.879
TOTAL	-Immune System	76.43	77.03	82.27	76.06
MAPPED	-Immune System	63.43	63.64	68.04	62.44
Genetic Information Processing	-Immune System	18.83	19.58	17.27	20.89
-Transcription	-Immune System	0.8986	1.166	0.785	1.206
-Translation	-Immune System	4.612	5.544	4.35	5.615
-Folding, Sorting and Degradation	-Immune System	8.011	8.348	7.106	8.193
-DNA Maintenance	-Immune System	6.037	5.622	4.271	5.622
-RNA Family	-Immune System	0	0	0	0
Environmental Information Processing	-Immune System	2.148	2.451	2.324	2.58
-Signal Transduction	-Immune System	0.3263	0.33	0.3961	0.2929
-Signaling Molecules and Interaction	-Immune System	1.771	2.329	1.824	2.436
Cellular Processes	-Immune System	26.5	20.6	29.1	17.35
-Crystallins	-Immune System	0	0	0	0
-Stress Response	-Immune System	0	0	0	0
-Vesicular Transport	-Immune System	0.8248	0.6499	0.9477	0.6368
-Cytoskeleton	-Immune System	24.16	16.96	26.6	13.84
-Cell Motility	-Immune System	0	0	0	0
-Cell Growth and Death	-Immune System	1.17	1.095	1.356	1.064
-Cell Communication	-Immune System	1.246	1.39	1.088	1.252
Metabolism	-Immune System	8.486	9.192	8.843	8.052
-Membrane Transport	-Immune System	0.01927	0.0189	0.01852	0.01369
-Central Carbon Metabolism	-Immune System	2.487	2.843	2.166	2.493
-Energy Metabolism	-Immune System	0.5656	0.5077	0.6873	0.4885
-Biosynthesis	-Immune System	1.549	1.382	1.344	1.156
-Other Enzymes	-Immune System	4.483	3.918	4.727	3.837
Organismal Systems	-Immune System	2.695	2.71	2.903	2.702
-Immune System	-Immune System	1	1	1	1
-Endocrine System	-Immune System	0.1368	0.1298	0.1465	0.1399
-Circulatory System	-Immune System	0.8626	0.6442	0.779	0.709
-Digestive System	-Immune System	0.02717	0.02304	0.02313	0.02109
-Excretory System	-Immune System	0.122	0.08847	0.1299	0.08117
-Nervous System	-Immune System	0.1326	0.1163	0.1571	0.117
-Sensory System	-Immune System	0	0	0	0
-Development	-Immune System	0.06907	0.08219	0.06044	0.0878
-Environmental Adaptation	-Immune System	0.005808	0.005013	0.004817	0.004345
Human Diseases	-Immune System	5.995	6.232	5.87	5.853
-Cancers	-Immune System	0.1967	0.1471	0.2325	0.1748
-Immune System Diseases	-Immune System	0.8586	0.9802	0.6232	0.7211
-Neurodegenerative Diseases	-Immune System	1.729	1.714	1.772	1.784
-Cardiovascular Diseases	-Immune System	1.394	1.517	1.151	1.552
-Metabolic Diseases	-Immune System	0	0	0	0
-Infectious Diseases	-Immune System	1.364	1.307	1.458	1.214
Not Mapped	-Immune System	13	13.39	14.23	13.62
-Not Mapped	-Immune System	13	13.39	14.23	13.62
TOTAL	-Endocrine System	574.1	593.6	534.7	543.7
MAPPED	-Endocrine System	476.4	490.4	442.2	446.4
Genetic Information Processing	-Endocrine System	128.6	154.5	108.8	149.6
-Transcription	-Endocrine System	6.944	9.059	5.328	8.882
-Translation	-Endocrine System	34.56	43.14	28.79	45.32
-Folding, Sorting and Degradation	-Endocrine System	63.39	71.22	53.19	66.18
-DNA Maintenance	-Endocrine System	15.33	18.85	11.7	17.54
-RNA Family	-Endocrine System	0	0	0	0
Environmental Information Processing	-Endocrine System	16.72	19.47	15.94	18.44
-Signal Transduction	-Endocrine System	1.303	1.596	1.057	1.61
-Signaling Molecules and Interaction	-Endocrine System	13.76	17.29	12.03	16.75
Cellular Processes	-Endocrine System	186.4	136.8	192.4	107.3
-Crystallins	-Endocrine System	0	0	0	0
-Stress Response	-Endocrine System	0	0	0	0
-Vesicular Transport	-Endocrine System	5.657	4.628	6.097	4.367
-Cytoskeleton	-Endocrine System	165.6	112.8	171.1	85.3
-Cell Motility	-Endocrine System	0	0	0	0
-Cell Growth and Death	-Endocrine System	8.64	9.56	8.735	8.967
-Cell Communication	-Endocrine System	7.405	8.815	6.01	7.754
Metabolism	-Endocrine System	62.24	70.83	52.34	64.58
-Membrane Transport	-Endocrine System	0.0436	0.04438	0.02566	0.03496
-Central Carbon Metabolism	-Endocrine System	14.78	17.23	12.5	15.23
-Energy Metabolism	-Endocrine System	3.161	3.237	3.09	3.025
-Biosynthesis	-Endocrine System	10.1	10.84	8.036	9.607
-Other Enzymes	-Endocrine System	24.93	29.42	21.7	27.98
Organismal Systems	-Endocrine System	22.12	23.45	20.49	22.5
-Immune System	-Endocrine System	6.062	6.377	5.833	6.185
-Endocrine System	-Endocrine System	1	1	1	1
-Circulatory System	-Endocrine System	5.336	5.059	4.769	5.086
-Digestive System	-Endocrine System	0.163	0.1469	0.1298	0.1328
-Excretory System	-Endocrine System	0.7255	0.561	0.6156	0.4918
-Nervous System	-Endocrine System	0.4458	0.4943	0.3792	0.4144
-Sensory System	-Endocrine System	0	0	0	0
-Development	-Endocrine System	0.5521	0.7493	0.4466	0.7208
