Numerator	Denominator	hsa Krizhanovsky 2013 Normal	hsa Krizhanovsky 2013 Senescent	hsa Krizhanovsky 2013 Normal a	hsa Krizhanovsky 2013 Senescent a
-Vesicular Transport	-Cell Communication	0.4597	0.3044	0.7836	0.3514
-Cytoskeleton	-Cell Communication	13.71	8.748	18.35	8.52
-Cell Motility	-Cell Communication	0	0	0	0
-Cell Growth and Death	-Cell Communication	0.3342	0.2853	0.4652	0.314
-Cell Communication	-Cell Communication	1	1	1	1
Metabolism	-Cell Communication	4.117	3.536	4.74	3.437
-Membrane Transport	-Cell Communication	0.01256	0.009476	0.01576	0.00754
-Central Carbon Metabolism	-Cell Communication	0.9828	0.8911	1.215	0.9125
-Energy Metabolism	-Cell Communication	0.4094	0.3399	0.5043	0.3161
-Biosynthesis	-Cell Communication	0.5582	0.4445	0.5877	0.4195
-Other Enzymes	-Cell Communication	2.3	1.886	3.121	1.89
Organismal Systems	-Cell Communication	1.501	1.254	2.016	1.33
-Immune System	-Cell Communication	0.5698	0.4559	0.7163	0.4953
-Endocrine System	-Cell Communication	0.3617	0.3581	0.393	0.3726
-Circulatory System	-Cell Communication	0.6803	0.4512	0.7667	0.5128
-Digestive System	-Cell Communication	0.1142	0.08534	0.05743	0.06122
-Excretory System	-Cell Communication	0.09392	0.06258	0.108	0.06599
-Nervous System	-Cell Communication	0.2329	0.16	0.2554	0.1492
-Sensory System	-Cell Communication	0.004574	0.00338	0.006498	0.003754
-Development	-Cell Communication	0.1424	0.129	0.1876	0.1593
-Environmental Adaptation	-Cell Communication	0.2194	0.1318	0.2048	0.1135
Human Diseases	-Cell Communication	6.118	5.379	6.835	5.15
-Cancers	-Cell Communication	1.41	1.272	1.581	1.275
-Immune System Diseases	-Cell Communication	0.1698	0.1532	0.1659	0.1733
-Neurodegenerative Diseases	-Cell Communication	0.9819	0.7183	1.568	0.8169
-Cardiovascular Diseases	-Cell Communication	1.419	1.369	1.15	1.356
-Metabolic Diseases	-Cell Communication	0.2198	0.2235	0.2513	0.2462
-Infectious Diseases	-Cell Communication	2.126	2.054	2.443	2.665
Not Mapped	-Cell Communication	4.944	3.914	6.546	4.313
-Not Mapped	-Cell Communication	4.944	3.914	6.546	4.313
TOTAL	Metabolism	12.69	11.62	13.97	12.62
MAPPED	Metabolism	11.04	10.13	12.08	10.93
Genetic Information Processing	Metabolism	3.263	3.508	3.19	4.044
-Transcription	Metabolism	0.1569	0.1729	0.1386	0.1881
-Translation	Metabolism	0.5268	0.5688	0.5105	0.6526
-Folding, Sorting and Degradation	Metabolism	1.589	1.59	1.685	1.676
-DNA Maintenance	Metabolism	1.008	1.196	0.8594	1.489
-RNA Family	Metabolism	0	0	0	0
Environmental Information Processing	Metabolism	0.7902	1.113	0.7695	1.229
-Signal Transduction	Metabolism	0.09868	0.0735	0.1306	0.07372
-Signaling Molecules and Interaction	Metabolism	0.7292	1.06	0.6707	1.177
Cellular Processes	Metabolism	4.898	3.488	5.844	3.034
-Crystallins	Metabolism	0	0	0	0
-Stress Response	Metabolism	0	0	0	0
-Vesicular Transport	Metabolism	0.1758	0.1447	0.2107	0.1486
-Cytoskeleton	Metabolism	4.197	2.775	5.159	2.662
-Cell Motility	Metabolism	0	0	0	0
-Cell Growth and Death	Metabolism	0.1097	0.1055	0.1341	0.119
-Cell Communication	Metabolism	0.4033	0.4756	0.3146	0.4334
Metabolism	Metabolism	1	1	1	1
-Membrane Transport	Metabolism	0.003665	0.003117	0.003608	0.00219
-Central Carbon Metabolism	Metabolism	0.3573	0.3651	0.3534	0.3828
-Energy Metabolism	Metabolism	0.1456	0.1286	0.1519	0.128
-Biosynthesis	Metabolism	0.1832	0.1624	0.1798	0.1739
-Other Enzymes	Metabolism	0.6968	0.7042	0.702	0.6958
Organismal Systems	Metabolism	0.6924	0.6455	0.706	0.7047
-Immune System	Metabolism	0.2003	0.1784	0.204	0.1882
-Endocrine System	Metabolism	0.1286	0.1575	0.1045	0.1509
-Circulatory System	Metabolism	0.2331	0.2138	0.2173	0.2505
-Digestive System	Metabolism	0.05269	0.059	0.03078	0.0498
-Excretory System	Metabolism	0.03403	0.02771	0.03265	0.02769
-Nervous System	Metabolism	0.09394	0.08803	0.1058	0.09658
-Sensory System	Metabolism	0.001707	0.00156	0.001885	0.001627
-Development	Metabolism	0.04728	0.05171	0.04455	0.06083
-Environmental Adaptation	Metabolism	0.1012	0.09112	0.1097	0.09234
Human Diseases	Metabolism	1.256	1.383	1.208	1.485
-Cancers	Metabolism	0.2174	0.2371	0.1948	0.2355
-Immune System Diseases	Metabolism	0.05305	0.05965	0.03919	0.06293
-Neurodegenerative Diseases	Metabolism	0.3927	0.3416	0.478	0.3254
-Cardiovascular Diseases	Metabolism	0.3268	0.3605	0.2966	0.3702
-Metabolic Diseases	Metabolism	0.07501	0.08911	0.0635	0.09345
-Infectious Diseases	Metabolism	0.756	0.9032	0.6496	1.079
Not Mapped	Metabolism	1.653	1.484	1.891	1.696
-Not Mapped	Metabolism	1.653	1.484	1.891	1.696
TOTAL	-Membrane Transport	21980	26090	61080	33740
MAPPED	-Membrane Transport	19120	22760	52820	29200
Genetic Information Processing	-Membrane Transport	5184	7179	12750	10230
-Transcription	-Membrane Transport	256.4	370.1	574.9	487.9
-Translation	-Membrane Transport	899.9	1259	2196	1719
-Folding, Sorting and Degradation	-Membrane Transport	2295	2871	6220	3898
-DNA Maintenance	-Membrane Transport	1680	2572	3555	3891
-RNA Family	-Membrane Transport	0	0	0	0
Environmental Information Processing	-Membrane Transport	875.3	1457	1754	1842
-Signal Transduction	-Membrane Transport	65.11	86.73	134.8	120.8
-Signaling Molecules and Interaction	-Membrane Transport	834.4	1370	1620	1721
Cellular Processes	-Membrane Transport	7581	6759	23130	7413
-Crystallins	-Membrane Transport	0	0	0	0
-Stress Response	-Membrane Transport	0	0	0	0
-Vesicular Transport	-Membrane Transport	195.3	227.7	550.3	338.2
-Cytoskeleton	-Membrane Transport	6391	5096	20270	5398
-Cell Motility	-Membrane Transport	0	0	0	0
-Cell Growth and Death	-Membrane Transport	201.5	249.3	598.4	336
-Cell Communication	-Membrane Transport	721.6	1136	1467	1467
Metabolism	-Membrane Transport	1933	2461	5055	3078
-Membrane Transport	-Membrane Transport	1	1	1	1
-Central Carbon Metabolism	-Membrane Transport	490.2	666.3	1275	840.7
-Energy Metabolism	-Membrane Transport	149.7	180.2	405	232.5
-Biosynthesis	-Membrane Transport	269.7	333.8	633.6	462.5
-Other Enzymes	-Membrane Transport	1032	1290	2720	1539
Organismal Systems	-Membrane Transport	769.3	948.5	2101	1368
-Immune System	-Membrane Transport	389.2	453.7	1031	670.9
-Endocrine System	-Membrane Transport	51.09	73.7	147	120.4
-Circulatory System	-Membrane Transport	248.8	257.1	563.1	369.3
-Digestive System	-Membrane Transport	58.54	86.69	56.64	95.79
-Excretory System	-Membrane Transport	64.6	68.69	173.9	85.69
-Nervous System	-Membrane Transport	25.63	28.24	29.33	44.1
-Sensory System	-Membrane Transport	3.3	3.84	9.53	5.007
-Development	-Membrane Transport	35.24	39.18	45.66	43.59
-Environmental Adaptation	-Membrane Transport	67.93	64.63	93.94	64.86
Human Diseases	-Membrane Transport	2443	3673	4339	5065
-Cancers	-Membrane Transport	195	207.1	296.5	180.8
-Immune System Diseases	-Membrane Transport	68.06	90.96	129.8	121.1
-Neurodegenerative Diseases	-Membrane Transport	288.2	238.4	778.1	297.1
-Cardiovascular Diseases	-Membrane Transport	573.4	780.1	1267	1061
-Metabolic Diseases	-Membrane Transport	87.78	132.1	122.5	169.3
-Infectious Diseases	-Membrane Transport	467.3	573.7	1322	861.1
Not Mapped	-Membrane Transport	2861	3332	8265	4532
-Not Mapped	-Membrane Transport	2861	3332	8265	4532
TOTAL	-Central Carbon Metabolism	82.18	69.13	100.2	66.8
MAPPED	-Central Carbon Metabolism	71.48	60.3	86.67	57.82
Genetic Information Processing	-Central Carbon Metabolism	16.23	16.27	17.23	18.07
-Transcription	-Central Carbon Metabolism	0.9762	0.9927	0.965	0.9816
-Translation	-Central Carbon Metabolism	3.476	3.41	3.814	3.514
-Folding, Sorting and Degradation	-Central Carbon Metabolism	7.678	6.904	9.523	7.273
-DNA Maintenance	-Central Carbon Metabolism	3.581	4.146	3.15	4.92
-RNA Family	-Central Carbon Metabolism	0	0	0	0
Environmental Information Processing	-Central Carbon Metabolism	4.146	4.803	4.031	5.615
-Signal Transduction	-Central Carbon Metabolism	0.3084	0.2696	0.4097	0.2592
-Signaling Molecules and Interaction	-Central Carbon Metabolism	3.838	4.517	3.71	5.356
Cellular Processes	-Central Carbon Metabolism	33.93	23.8	43.58	21.72
-Crystallins	-Central Carbon Metabolism	0	0	0	0
-Stress Response	-Central Carbon Metabolism	0	0	0	0
-Vesicular Transport	-Central Carbon Metabolism	1.055	0.7504	1.444	0.8061
-Cytoskeleton	-Central Carbon Metabolism	30.84	21	39.95	17.15
-Cell Motility	-Central Carbon Metabolism	0	0	0	0
-Cell Growth and Death	-Central Carbon Metabolism	0.7483	0.6588	0.985	0.6536
-Cell Communication	-Central Carbon Metabolism	2.428	3.348	2.606	3.431
Metabolism	-Central Carbon Metabolism	8.378	7.568	9.766	7.158
-Membrane Transport	-Central Carbon Metabolism	0.01278	0.01063	0.01374	0.008263
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.5309	0.5547	0.5222	0.5213
-Biosynthesis	-Central Carbon Metabolism	1.255	1.048	1.389	0.9967
-Other Enzymes	-Central Carbon Metabolism	5.838	5.33	6.856	4.981
Organismal Systems	-Central Carbon Metabolism	3.892	4.025	4.089	3.882
-Immune System	-Central Carbon Metabolism	0.7636	0.6401	0.8414	0.7207
-Endocrine System	-Central Carbon Metabolism	0.3057	0.3486	0.2438	0.3521
-Circulatory System	-Central Carbon Metabolism	1.152	0.9264	1.283	0.9569
-Digestive System	-Central Carbon Metabolism	0.2773	0.2858	0.1783	0.2414
-Excretory System	-Central Carbon Metabolism	0.1691	0.1067	0.2107	0.113
-Nervous System	-Central Carbon Metabolism	0.3185	0.2848	0.3951	0.299
-Sensory System	-Central Carbon Metabolism	0.006733	0.005763	0.007476	0.005956
-Development	-Central Carbon Metabolism	0.1924	0.1964	0.203	0.2226
-Environmental Adaptation	-Central Carbon Metabolism	0.3708	0.324	0.4217	0.3313
Human Diseases	-Central Carbon Metabolism	8.27	7.591	8.93	6.808
-Cancers	-Central Carbon Metabolism	1.821	1.795	1.476	1.686
-Immune System Diseases	-Central Carbon Metabolism	0.4445	0.4514	0.3683	0.4504
-Neurodegenerative Diseases	-Central Carbon Metabolism	1.327	1.093	1.696	1.076
-Cardiovascular Diseases	-Central Carbon Metabolism	2.23	2.289	1.896	1.793
-Metabolic Diseases	-Central Carbon Metabolism	0.7419	0.8799	0.655	0.8445
-Infectious Diseases	-Central Carbon Metabolism	1.962	1.999	2.576	2.519
Not Mapped	-Central Carbon Metabolism	10.7	8.829	13.56	8.973
-Not Mapped	-Central Carbon Metabolism	10.7	8.829	13.56	8.973
TOTAL	-Energy Metabolism	222.2	238.3	273.1	228.1
MAPPED	-Energy Metabolism	193.3	207.9	236.1	197.4
Genetic Information Processing	-Energy Metabolism	56.04	55.25	60.23	58.88
-Transcription	-Energy Metabolism	2.624	3.422	2.623	3.352
-Translation	-Energy Metabolism	9.28	11.75	9.949	12
-Folding, Sorting and Degradation	-Energy Metabolism	27.36	25.04	31.21	26.78
-DNA Maintenance	-Energy Metabolism	17.13	18.57	16.45	21.01
-RNA Family	-Energy Metabolism	0	0	0	0
Environmental Information Processing	-Energy Metabolism	16.11	26.45	13.05	28.15
-Signal Transduction	-Energy Metabolism	1.595	1.158	2.564	1.042
-Signaling Molecules and Interaction	-Energy Metabolism	14.52	25.18	12.48	26.97
Cellular Processes	-Energy Metabolism	90.6	65.29	108.3	55.2
-Crystallins	-Energy Metabolism	0	0	0	0
-Stress Response	-Energy Metabolism	0	0	0	0
-Vesicular Transport	-Energy Metabolism	2.816	1.913	4.204	1.914
-Cytoskeleton	-Energy Metabolism	82.34	51.84	95.58	42.75
-Cell Motility	-Energy Metabolism	0	0	0	0
-Cell Growth and Death	-Energy Metabolism	2.079	2.271	2.628	2.232
-Cell Communication	-Energy Metabolism	6.626	7.214	5.65	6.581
Metabolism	-Energy Metabolism	19.55	23.77	21.86	22.92
-Membrane Transport	-Energy Metabolism	0.06948	0.0609	0.05733	0.0403
-Central Carbon Metabolism	-Energy Metabolism	5.427	5.981	5.364	5.715
-Energy Metabolism	-Energy Metabolism	1	1	1	1
-Biosynthesis	-Energy Metabolism	3.082	3.202	2.887	2.979
-Other Enzymes	-Energy Metabolism	13.86	13.23	13.13	12.44
Organismal Systems	-Energy Metabolism	8.548	10.08	9.605	10.18
-Immune System	-Energy Metabolism	2.599	2.517	3.257	2.885
-Endocrine System	-Energy Metabolism	0.8834	1.224	0.688	1.179
-Circulatory System	-Energy Metabolism	2.516	2.483	3.067	2.75
-Digestive System	-Energy Metabolism	0.2201	0.2387	0.1354	0.2018
-Excretory System	-Energy Metabolism	0.6223	0.4324	0.7193	0.3883
-Nervous System	-Energy Metabolism	0.4856	0.4477	0.5064	0.4919
-Sensory System	-Energy Metabolism	0.03336	0.03709	0.03176	0.03728
-Development	-Energy Metabolism	0.9132	0.8109	0.9737	0.8676
-Environmental Adaptation	-Energy Metabolism	0.4228	0.3687	0.4061	0.3741
Human Diseases	-Energy Metabolism	22.08	26.17	23.21	23.25
-Cancers	-Energy Metabolism	4.862	6.187	3.642	5.756
-Immune System Diseases	-Energy Metabolism	1.187	1.556	0.7793	1.538
-Neurodegenerative Diseases	-Energy Metabolism	6.349	4.514	8.856	4.192
-Cardiovascular Diseases	-Energy Metabolism	5.953	7.891	5.052	6.418
-Metabolic Diseases	-Energy Metabolism	1.466	2.118	1.297	2.084
-Infectious Diseases	-Energy Metabolism	5.193	7.021	5.947	8.433
Not Mapped	-Energy Metabolism	28.93	30.44	36.95	30.64
-Not Mapped	-Energy Metabolism	28.93	30.44	36.95	30.64
TOTAL	-Biosynthesis	82.93	89.61	96.4	97.23
MAPPED	-Biosynthesis	72.13	78.16	83.35	84.17
Genetic Information Processing	-Biosynthesis	20.33	22.5	20.87	24.15
-Transcription	-Biosynthesis	0.9981	1.303	0.921	1.449
-Translation	-Biosynthesis	3.586	4.497	3.681	5.314
-Folding, Sorting and Degradation	-Biosynthesis	10.11	11.64	10.9	12.92
-DNA Maintenance	-Biosynthesis	6.228	7.806	5.698	8.617
-RNA Family	-Biosynthesis	0	0	0	0
Environmental Information Processing	-Biosynthesis	5.481	8.663	5.124	9.638
-Signal Transduction	-Biosynthesis	0.6221	0.4716	0.8884	0.4271
-Signaling Molecules and Interaction	-Biosynthesis	5.271	8.42	4.8	9.374
Cellular Processes	-Biosynthesis	32.01	25.06	37.51	24.13
-Crystallins	-Biosynthesis	0	0	0	0
-Stress Response	-Biosynthesis	0	0	0	0
-Vesicular Transport	-Biosynthesis	0.9673	0.7827	1.341	0.8646
-Cytoskeleton	-Biosynthesis	27.86	21.11	33.11	20.31
-Cell Motility	-Biosynthesis	0	0	0	0
-Cell Growth and Death	-Biosynthesis	0.7473	0.8238	0.9544	0.9169
-Cell Communication	-Biosynthesis	2.655	3.413	2.159	3.342
Metabolism	-Biosynthesis	7.563	8.498	8.064	8.205
-Membrane Transport	-Biosynthesis	0.02284	0.02108	0.02205	0.01353
-Central Carbon Metabolism	-Biosynthesis	3	3.23	3.405	2.873
-Energy Metabolism	-Biosynthesis	1.004	0.9521	1.089	0.8991
-Biosynthesis	-Biosynthesis	1	1	1	1
-Other Enzymes	-Biosynthesis	5.124	5.738	5.049	5.709
Organismal Systems	-Biosynthesis	3.01	3.39	3.316	3.781
-Immune System	-Biosynthesis	1.321	1.359	1.358	1.451
-Endocrine System	-Biosynthesis	0.9173	1.166	0.8304	1.06
-Circulatory System	-Biosynthesis	0.9775	0.9881	1.114	1.219
-Digestive System	-Biosynthesis	0.221	0.2727	0.124	0.2422
-Excretory System	-Biosynthesis	0.2395	0.1988	0.2745	0.1903
-Nervous System	-Biosynthesis	0.4875	0.5113	0.5513	0.582
-Sensory System	-Biosynthesis	0.0106	0.00961	0.01255	0.01022
-Development	-Biosynthesis	0.3576	0.4394	0.3538	0.5189
-Environmental Adaptation	-Biosynthesis	0.4245	0.4211	0.442	0.4492
Human Diseases	-Biosynthesis	10.59	12.24	10.35	11.18
-Cancers	-Biosynthesis	1.598	1.932	1.401	1.932
-Immune System Diseases	-Biosynthesis	0.3935	0.486	0.308	0.5163
-Neurodegenerative Diseases	-Biosynthesis	2.482	2.209	3.068	2.005
-Cardiovascular Diseases	-Biosynthesis	2.141	2.679	1.996	3.259
-Metabolic Diseases	-Biosynthesis	0.5472	0.7532	0.4715	0.8226
-Infectious Diseases	-Biosynthesis	5.392	6.685	5.163	7.582
Not Mapped	-Biosynthesis	10.8	11.45	13.04	13.06
-Not Mapped	-Biosynthesis	10.8	11.45	13.04	13.06
TOTAL	-Other Enzymes	31.57	30.97	32.96	34.39
MAPPED	-Other Enzymes	27.46	27.01	28.5	29.77
Genetic Information Processing	-Other Enzymes	7.346	8.489	6.617	10.94
-Transcription	-Other Enzymes	0.3689	0.4371	0.3114	0.5185
-Translation	-Other Enzymes	1.323	1.549	1.217	1.769
-Folding, Sorting and Degradation	-Other Enzymes	3.577	3.848	3.563	4.402
-DNA Maintenance	-Other Enzymes	2.23	2.853	1.75	4.062
-RNA Family	-Other Enzymes	0	0	0	0
Environmental Information Processing	-Other Enzymes	2.034	3.011	1.955	2.909
-Signal Transduction	-Other Enzymes	0.2014	0.1779	0.271	0.1822
-Signaling Molecules and Interaction	-Other Enzymes	1.832	2.832	1.682	2.822
Cellular Processes	-Other Enzymes	12.9	9.454	14.14	8.804
-Crystallins	-Other Enzymes	0	0	0	0
-Stress Response	-Other Enzymes	0	0	0	0
-Vesicular Transport	-Other Enzymes	0.3752	0.3073	0.4711	0.317
-Cytoskeleton	-Other Enzymes	10.95	7.965	12.47	6.919
-Cell Motility	-Other Enzymes	0	0	0	0
-Cell Growth and Death	-Other Enzymes	0.247	0.2554	0.2797	0.2917
-Cell Communication	-Other Enzymes	1.222	1.558	0.9124	1.35
Metabolism	-Other Enzymes	3.02	3.037	3.244	2.935
-Membrane Transport	-Other Enzymes	0.008814	0.00757	0.008628	0.005517
-Central Carbon Metabolism	-Other Enzymes	0.7803	0.88	0.7403	1.038
-Energy Metabolism	-Other Enzymes	0.5004	0.4557	0.5212	0.4267
-Biosynthesis	-Other Enzymes	0.482	0.4787	0.4318	0.4746
-Other Enzymes	-Other Enzymes	1	1	1	1
Organismal Systems	-Other Enzymes	2.091	1.96	2.291	2.068
-Immune System	-Other Enzymes	0.4816	0.4655	0.5243	0.4704
-Endocrine System	-Other Enzymes	0.2391	0.2807	0.1932	0.2903
-Circulatory System	-Other Enzymes	0.5309	0.5186	0.4594	0.7352
-Digestive System	-Other Enzymes	0.1175	0.1792	0.0727	0.1461
-Excretory System	-Other Enzymes	0.07295	0.05883	0.06469	0.05893
-Nervous System	-Other Enzymes	0.2259	0.2105	0.2416	0.2433
-Sensory System	-Other Enzymes	0.003198	0.002976	0.003503	0.003107
-Development	-Other Enzymes	0.1043	0.1078	0.09453	0.1318
-Environmental Adaptation	-Other Enzymes	0.224	0.215	0.2343	0.2052
Human Diseases	-Other Enzymes	3.142	3.388	3.55	3.898
-Cancers	-Other Enzymes	0.3119	0.3367	0.2774	0.3502
-Immune System Diseases	-Other Enzymes	0.1005	0.112	0.07156	0.1026
-Neurodegenerative Diseases	-Other Enzymes	0.8968	0.8333	0.9981	0.8419
-Cardiovascular Diseases	-Other Enzymes	0.7923	0.8787	0.8395	0.8018
-Metabolic Diseases	-Other Enzymes	0.1405	0.1651	0.118	0.1737
-Infectious Diseases	-Other Enzymes	2.094	2.623	1.583	3.01
Not Mapped	-Other Enzymes	4.11	3.956	4.46	4.619
-Not Mapped	-Other Enzymes	4.11	3.956	4.46	4.619
TOTAL	Organismal Systems	32.51	34.15	32.61	30.67
MAPPED	Organismal Systems	28.28	29.78	28.19	26.55
Genetic Information Processing	Organismal Systems	7.51	9.052	6.31	8.923
-Transcription	Organismal Systems	0.3844	0.4864	0.3234	0.4451
-Translation	Organismal Systems	1.405	1.742	1.191	1.748
-Folding, Sorting and Degradation	Organismal Systems	3.657	3.998	3.927	3.904
-DNA Maintenance	Organismal Systems	2.337	3.096	1.723	3.285
-RNA Family	Organismal Systems	0	0	0	0
Environmental Information Processing	Organismal Systems	2.198	3.422	1.924	3.321
-Signal Transduction	Organismal Systems	0.2176	0.1848	0.2686	0.1563
-Signaling Molecules and Interaction	Organismal Systems	1.98	3.234	1.656	3.158
Cellular Processes	Organismal Systems	11.82	9.823	13.78	7.795
-Crystallins	Organismal Systems	0	0	0	0
-Stress Response	Organismal Systems	0	0	0	0
-Vesicular Transport	Organismal Systems	0.4055	0.346	0.4637	0.328
-Cytoskeleton	Organismal Systems	10.46	8.276	12.37	6.414
-Cell Motility	Organismal Systems	0	0	0	0
-Cell Growth and Death	Organismal Systems	0.2981	0.3263	0.3128	0.3055
-Cell Communication	Organismal Systems	0.9108	1.137	0.7592	1.155
Metabolism	Organismal Systems	3.364	3.865	2.926	3.241
-Membrane Transport	Organismal Systems	0.009977	0.009723	0.01062	0.006656
-Central Carbon Metabolism	Organismal Systems	1.078	1.091	1.034	1.042
-Energy Metabolism	Organismal Systems	0.3458	0.3108	0.3828	0.3112
-Biosynthesis	Organismal Systems	0.399	0.4368	0.3517	0.4205
-Other Enzymes	Organismal Systems	1.891	1.824	1.974	1.67
Organismal Systems	Organismal Systems	1	1	1	1
-Immune System	Organismal Systems	0.4863	0.5755	0.4287	0.5543
-Endocrine System	Organismal Systems	0.3294	0.3804	0.2714	0.3668
-Circulatory System	Organismal Systems	0.4764	0.4316	0.5168	0.4432
-Digestive System	Organismal Systems	0.0761	0.0914	0.0436	0.07068
-Excretory System	Organismal Systems	0.09556	0.06903	0.08279	0.06944
-Nervous System	Organismal Systems	0.07718	0.0672	0.09933	0.0617
-Sensory System	Organismal Systems	0.003903	0.003679	0.003884	0.003661
-Development	Organismal Systems	0.1246	0.1296	0.111	0.1416
-Environmental Adaptation	Organismal Systems	0.1462	0.1412	0.1554	0.131
Human Diseases	Organismal Systems	4.485	5.346	3.683	4.7
-Cancers	Organismal Systems	0.9876	1.217	0.7844	1.102
-Immune System Diseases	Organismal Systems	0.1449	0.1668	0.1049	0.169
-Neurodegenerative Diseases	Organismal Systems	0.8659	0.8165	0.9277	0.7181
-Cardiovascular Diseases	Organismal Systems	0.9573	1.092	0.6487	1.071
-Metabolic Diseases	Organismal Systems	0.1906	0.2222	0.1589	0.2176
-Infectious Diseases	Organismal Systems	1.937	2.182	1.688	2.624
Not Mapped	Organismal Systems	4.232	4.361	4.412	4.121
-Not Mapped	Organismal Systems	4.232	4.361	4.412	4.121
TOTAL	-Immune System	134.6	121.2	132.9	110.8
MAPPED	-Immune System	117.1	105.7	114.9	95.88
Genetic Information Processing	-Immune System	33.78	36	27.89	30.8
-Transcription	-Immune System	1.62	1.772	1.28	1.628
-Translation	-Immune System	5.594	6.021	5.058	5.827
-Folding, Sorting and Degradation	-Immune System	15.99	15.9	14.45	13.25
-DNA Maintenance	-Immune System	7.399	9.509	5.831	10.7
-RNA Family	-Immune System	0	0	0	0
Environmental Information Processing	-Immune System	9.945	13.67	9.039	13.94
-Signal Transduction	-Immune System	0.9848	0.7447	1.188	0.5615
-Signaling Molecules and Interaction	-Immune System	9.043	13.29	8.643	13.56
Cellular Processes	-Immune System	51.1	40.44	57.79	36.01
-Crystallins	-Immune System	0	0	0	0
-Stress Response	-Immune System	0	0	0	0
-Vesicular Transport	-Immune System	1.835	1.376	2.05	1.196
-Cytoskeleton	-Immune System	46.44	35.68	52.98	31.59
-Cell Motility	-Immune System	0	0	0	0
-Cell Growth and Death	-Immune System	1.174	1.119	1.306	1.084
-Cell Communication	-Immune System	3.991	5.232	3.317	5.472
Metabolism	-Immune System	12.62	12.86	12.95	11.87
-Membrane Transport	-Immune System	0.03639	0.03119	0.03225	0.01957
-Central Carbon Metabolism	-Immune System	2.953	2.97	2.597	2.734
-Energy Metabolism	-Immune System	1.65	1.87	1.672	1.66
-Biosynthesis	-Immune System	1.716	1.637	1.801	1.446
-Other Enzymes	-Immune System	8.792	9.056	9.093	8.259
Organismal Systems	-Immune System	6.077	7.702	4.727	8.673
-Immune System	-Immune System	1	1	1	1
-Endocrine System	-Immune System	0.7627	0.8827	0.6331	0.8548
-Circulatory System	-Immune System	1.761	1.728	1.701	1.941
-Digestive System	-Immune System	0.3632	0.4465	0.1905	0.335
-Excretory System	-Immune System	0.3396	0.2634	0.3153	0.1977
-Nervous System	-Immune System	0.4691	0.5176	0.4696	0.5351
-Sensory System	-Immune System	0.008027	0.006392	0.009241	0.006605
-Development	-Immune System	0.5682	0.5835	0.4909	0.513
-Environmental Adaptation	-Immune System	0.6977	0.6895	0.6791	0.6212
Human Diseases	-Immune System	12.45	12.9	11.84	11.29
-Cancers	-Immune System	2.742	3.049	2.523	2.795
-Immune System Diseases	-Immune System	0.6694	0.767	0.4884	0.7468
-Neurodegenerative Diseases	-Immune System	3.231	2.777	4.101	2.49
-Cardiovascular Diseases	-Immune System	3.358	3.889	2.545	2.972
-Metabolic Diseases	-Immune System	1.341	1.495	1.237	1.441
-Infectious Diseases	-Immune System	4.483	5.062	3.937	6.115
Not Mapped	-Immune System	17.52	15.48	17.99	14.88
-Not Mapped	-Immune System	17.52	15.48	17.99	14.88
TOTAL	-Endocrine System	1521	1670	1515	1542
MAPPED	-Endocrine System	1323	1457	1310	1335
Genetic Information Processing	-Endocrine System	368.7	450.9	345.8	469.5
-Transcription	-Endocrine System	18.07	23.79	15.02	22.67
-Translation	-Endocrine System	64.33	85.17	55.34	81.15
-Folding, Sorting and Degradation	-Endocrine System	165.1	183.8	169.4	207.5
-DNA Maintenance	-Endocrine System	111.9	151.5	89.24	167.5
-RNA Family	-Endocrine System	0	0	0	0
Environmental Information Processing	-Endocrine System	67.75	120.9	59.86	118.7
-Signal Transduction	-Endocrine System	4.439	5.7	4.057	5.323
-Signaling Molecules and Interaction	-Endocrine System	64.28	117.3	48.91	115.2
Cellular Processes	-Endocrine System	580.6	502.2	640.2	418.4
-Crystallins	-Endocrine System	0	0	0	0
-Stress Response	-Endocrine System	0	0	0	0
-Vesicular Transport	-Endocrine System	18.77	16.09	19.76	15.98
-Cytoskeleton	-Endocrine System	513.4	423.1	551.9	340.8
-Cell Motility	-Endocrine System	0	0	0	0
-Cell Growth and Death	-Endocrine System	13.85	15.95	14.53	15.09
-Cell Communication	-Endocrine System	38.99	53.2	31.32	46.91
Metabolism	-Endocrine System	155.1	189	130.3	165.3
-Membrane Transport	-Endocrine System	0.4817	0.4952	0.3994	0.2726
-Central Carbon Metabolism	-Endocrine System	38.32	46.74	35.91	42.8
-Energy Metabolism	-Endocrine System	9.476	11.54	8.686	11.5
-Biosynthesis	-Endocrine System	19.41	21.36	17.25	20.14
-Other Enzymes	-Endocrine System	74.94	87.04	79.9	85.44
Organismal Systems	-Endocrine System	49.1	51.12	57.2	61.04
-Immune System	-Endocrine System	18.54	19.85	17.65	18.55
-Endocrine System	-Endocrine System	1	1	1	1
-Circulatory System	-Endocrine System	16.26	18.12	17.11	19.56
-Digestive System	-Endocrine System	1.892	2.644	0.942	1.987
-Excretory System	-Endocrine System	3.662	3.529	3.381	3.096
-Nervous System	-Endocrine System	4.176	4.959	4.189	4.845
-Sensory System	-Endocrine System	0.0646	0.07306	0.06483	0.07188
-Development	-Endocrine System	1.72	2.29	1.677	2.485
