Numerator	Denominator	hsa Krizhanovsky 2013 Normal	hsa Krizhanovsky 2013 Senescent	hsa Krizhanovsky 2013 Normal a	hsa Krizhanovsky 2013 Senescent a
-Vesicular Transport	-Cell Communication	0.3872	0.2759	0.4969	0.2902
-Cytoskeleton	-Cell Communication	16.36	8.449	19.85	6.203
-Cell Motility	-Cell Communication	0	0	0	0
-Cell Growth and Death	-Cell Communication	0.0579	0.04075	0.07627	0.03494
-Cell Communication	-Cell Communication	1	1	1	1
Metabolism	-Cell Communication	6.553	5.35	6.076	4.896
-Membrane Transport	-Cell Communication	0.003067	0.002678	0.001754	0.002513
-Central Carbon Metabolism	-Cell Communication	0.9054	0.8225	0.859	0.8668
-Energy Metabolism	-Cell Communication	0.317	0.3185	0.3193	0.3415
-Biosynthesis	-Cell Communication	0.9382	0.8296	0.9733	0.8758
-Other Enzymes	-Cell Communication	2.453	2.006	2.276	1.926
Organismal Systems	-Cell Communication	1.685	1.432	2.015	1.767
-Immune System	-Cell Communication	0.1847	0.1929	0.1956	0.2268
-Endocrine System	-Cell Communication	0.07035	0.06033	0.09398	0.07293
-Circulatory System	-Cell Communication	0.2663	0.1927	0.3757	0.2256
-Digestive System	-Cell Communication	0.007944	0.00733	0.009913	0.007237
-Excretory System	-Cell Communication	0.03356	0.0251	0.02928	0.02307
-Nervous System	-Cell Communication	0.03295	0.03037	0.02792	0.02703
-Sensory System	-Cell Communication	0	0	0	0
-Development	-Cell Communication	0.04706	0.04793	0.04164	0.04695
-Environmental Adaptation	-Cell Communication	0	0	0	0
Human Diseases	-Cell Communication	4.357	3.827	4.921	3.491
-Cancers	-Cell Communication	0.0599	0.04221	0.06441	0.05548
-Immune System Diseases	-Cell Communication	0.1969	0.2209	0.182	0.202
-Neurodegenerative Diseases	-Cell Communication	0.7266	0.4722	0.9167	0.536
-Cardiovascular Diseases	-Cell Communication	0.7771	0.7676	0.7958	0.7283
-Metabolic Diseases	-Cell Communication	0	0	0	0
-Infectious Diseases	-Cell Communication	0.5904	0.5386	0.6492	0.5987
Not Mapped	-Cell Communication	10.41	8.707	11.37	8.387
-Not Mapped	-Cell Communication	10.41	8.707	11.37	8.387
TOTAL	Metabolism	7.718	7.157	7.85	7.445
MAPPED	Metabolism	6.405	5.913	6.492	6.112
Genetic Information Processing	Metabolism	1.385	1.428	1.309	1.581
-Transcription	Metabolism	0.09496	0.1122	0.08053	0.1224
-Translation	Metabolism	0.4669	0.5302	0.4255	0.5626
-Folding, Sorting and Degradation	Metabolism	0.6557	0.6571	0.6264	0.6895
-DNA Maintenance	Metabolism	0.09224	0.08645	0.09792	0.09133
-RNA Family	Metabolism	0	0	0	0
Environmental Information Processing	Metabolism	0.1427	0.1457	0.1817	0.1762
-Signal Transduction	Metabolism	0.004258	0.004827	0.004143	0.006773
-Signaling Molecules and Interaction	Metabolism	0.103	0.1068	0.1344	0.1384
Cellular Processes	Metabolism	2.573	1.684	3.023	1.379
-Crystallins	Metabolism	0	0	0	0
-Stress Response	Metabolism	0	0	0	0
-Vesicular Transport	Metabolism	0.05781	0.04422	0.06696	0.04267
-Cytoskeleton	Metabolism	2.248	1.352	2.692	1.12
-Cell Motility	Metabolism	0	0	0	0
-Cell Growth and Death	Metabolism	0.008836	0.007616	0.01255	0.007136
-Cell Communication	Metabolism	0.04886	0.0594	0.04111	0.05968
Metabolism	Metabolism	1	1	1	1
-Membrane Transport	Metabolism	0.0004111	0.0003898	0.0002123	0.0003539
-Central Carbon Metabolism	Metabolism	0.1015	0.1013	0.09516	0.109
-Energy Metabolism	Metabolism	0.03404	0.02938	0.03402	0.03198
-Biosynthesis	Metabolism	0.1202	0.1121	0.1166	0.1088
-Other Enzymes	Metabolism	0.3057	0.285	0.3083	0.3032
Organismal Systems	Metabolism	0.219	0.208	0.2142	0.2234
-Immune System	Metabolism	0.0207	0.02377	0.01905	0.02625
-Endocrine System	Metabolism	0.00943	0.008782	0.01137	0.01012
-Circulatory System	Metabolism	0.03342	0.02672	0.04352	0.02995
-Digestive System	Metabolism	0.0008906	0.0009032	0.0009655	0.0008379
-Excretory System	Metabolism	0.005043	0.004023	0.003945	0.003392
-Nervous System	Metabolism	0.003863	0.004015	0.003378	0.003431
-Sensory System	Metabolism	0	0	0	0
-Development	Metabolism	0.005653	0.006687	0.004898	0.007388
-Environmental Adaptation	Metabolism	0	0	0	0
Human Diseases	Metabolism	0.6277	0.6135	0.5602	0.594
-Cancers	Metabolism	0.009141	0.00789	0.0106	0.01133
-Immune System Diseases	Metabolism	0.02959	0.03174	0.01863	0.03102
-Neurodegenerative Diseases	Metabolism	0.08146	0.06244	0.09333	0.06804
-Cardiovascular Diseases	Metabolism	0.1167	0.1263	0.07325	0.1298
-Metabolic Diseases	Metabolism	0	0	0	0
-Infectious Diseases	Metabolism	0.08871	0.08633	0.08748	0.08802
Not Mapped	Metabolism	1.313	1.244	1.358	1.333
-Not Mapped	Metabolism	1.313	1.244	1.358	1.333
TOTAL	-Membrane Transport	2340	1963	2487	2080
MAPPED	-Membrane Transport	1942	1622	2057	1707
Genetic Information Processing	-Membrane Transport	528.3	550	520.9	719.7
-Transcription	-Membrane Transport	29.56	31.09	25.88	34.4
-Translation	-Membrane Transport	138.8	139.2	131.9	150.3
-Folding, Sorting and Degradation	-Membrane Transport	264.9	260.8	278	300.1
-DNA Maintenance	-Membrane Transport	40.62	40.17	45.62	53.71
-RNA Family	-Membrane Transport	0	0	0	0
Environmental Information Processing	-Membrane Transport	65.33	61.48	67.58	73.25
-Signal Transduction	-Membrane Transport	2.83	2.515	2.784	3.016
-Signaling Molecules and Interaction	-Membrane Transport	46.78	45.97	57.64	59.32
Cellular Processes	-Membrane Transport	715.8	434.4	861.1	377.9
-Crystallins	-Membrane Transport	0	0	0	0
-Stress Response	-Membrane Transport	0	0	0	0
-Vesicular Transport	-Membrane Transport	16.45	11.49	19.81	12.5
-Cytoskeleton	-Membrane Transport	641.4	365.3	780.5	305.1
-Cell Motility	-Membrane Transport	0	0	0	0
-Cell Growth and Death	-Membrane Transport	3.301	3.001	4.726	3.155
-Cell Communication	-Membrane Transport	21.52	25.23	19.15	25.13
Metabolism	-Membrane Transport	210.7	188.7	204.8	192.1
-Membrane Transport	-Membrane Transport	1	1	1	1
-Central Carbon Metabolism	-Membrane Transport	47.86	52.46	44.93	71.12
-Energy Metabolism	-Membrane Transport	7.913	8.036	6.969	8.58
-Biosynthesis	-Membrane Transport	29.38	26.92	26.11	27.5
-Other Enzymes	-Membrane Transport	99.07	80.83	100.8	82.85
Organismal Systems	-Membrane Transport	78.29	69.74	70.84	81.26
-Immune System	-Membrane Transport	17.62	15.83	17.69	17.56
-Endocrine System	-Membrane Transport	2.907	2.482	3.249	2.862
-Circulatory System	-Membrane Transport	20.33	14.07	27.69	14.06
-Digestive System	-Membrane Transport	0.5449	0.3646	0.5562	0.3048
-Excretory System	-Membrane Transport	1.451	1.145	1.18	1.195
-Nervous System	-Membrane Transport	1.296	1.227	1.232	1.186
-Sensory System	-Membrane Transport	0	0	0	0
-Development	-Membrane Transport	2.387	2.356	2.425	2.678
-Environmental Adaptation	-Membrane Transport	0	0	0	0
Human Diseases	-Membrane Transport	182.3	165.6	194.7	174.6
-Cancers	-Membrane Transport	3.608	2.952	4.112	3.779
-Immune System Diseases	-Membrane Transport	8.513	10.08	7.334	13.81
-Neurodegenerative Diseases	-Membrane Transport	67.17	46.34	75.01	53.98
-Cardiovascular Diseases	-Membrane Transport	24.58	25.13	23.8	27.25
-Metabolic Diseases	-Membrane Transport	0	0	0	0
-Infectious Diseases	-Membrane Transport	25.53	24.57	26.16	31.02
Not Mapped	-Membrane Transport	398.2	341.2	430.3	372.4
-Not Mapped	-Membrane Transport	398.2	341.2	430.3	372.4
TOTAL	-Central Carbon Metabolism	17.93	15.48	18.5	16.91
MAPPED	-Central Carbon Metabolism	14.88	12.79	15.3	13.88
Genetic Information Processing	-Central Carbon Metabolism	3.384	3.41	3.274	3.968
-Transcription	-Central Carbon Metabolism	0.21	0.2293	0.1771	0.2622
-Translation	-Central Carbon Metabolism	1.086	1.16	1.004	1.43
-Folding, Sorting and Degradation	-Central Carbon Metabolism	1.72	1.651	1.759	1.853
-DNA Maintenance	-Central Carbon Metabolism	0.3678	0.3692	0.3345	0.4226
-RNA Family	-Central Carbon Metabolism	0	0	0	0
Environmental Information Processing	-Central Carbon Metabolism	0.3156	0.2978	0.3983	0.3775
-Signal Transduction	-Central Carbon Metabolism	0.02092	0.02226	0.02193	0.03083
-Signaling Molecules and Interaction	-Central Carbon Metabolism	0.2277	0.2183	0.2945	0.2964
Cellular Processes	-Central Carbon Metabolism	5.691	3.633	6.627	3.32
-Crystallins	-Central Carbon Metabolism	0	0	0	0
-Stress Response	-Central Carbon Metabolism	0	0	0	0
-Vesicular Transport	-Central Carbon Metabolism	0.1401	0.09808	0.1856	0.1054
-Cytoskeleton	-Central Carbon Metabolism	5.006	2.991	5.902	2.635
-Cell Motility	-Central Carbon Metabolism	0	0	0	0
-Cell Growth and Death	-Central Carbon Metabolism	0.03858	0.03409	0.05747	0.02929
-Cell Communication	-Central Carbon Metabolism	0.2665	0.2815	0.233	0.2842
Metabolism	-Central Carbon Metabolism	2.212	2.044	2.192	2.141
-Membrane Transport	-Central Carbon Metabolism	0.001095	0.0009804	0.0005653	0.0009143
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.1079	0.1117	0.0996	0.1189
-Biosynthesis	-Central Carbon Metabolism	0.2784	0.2506	0.2556	0.2698
-Other Enzymes	-Central Carbon Metabolism	0.676	0.5826	0.6758	0.6493
Organismal Systems	-Central Carbon Metabolism	0.4843	0.4778	0.4696	0.5132
-Immune System	-Central Carbon Metabolism	0.1797	0.1763	0.1714	0.1899
-Endocrine System	-Central Carbon Metabolism	0.02512	0.02209	0.03028	0.02615
-Circulatory System	-Central Carbon Metabolism	0.07391	0.05462	0.09539	0.06412
-Digestive System	-Central Carbon Metabolism	0.004882	0.003591	0.004744	0.004224
-Excretory System	-Central Carbon Metabolism	0.01696	0.01301	0.01435	0.0111
-Nervous System	-Central Carbon Metabolism	0.01331	0.01432	0.008995	0.01283
-Sensory System	-Central Carbon Metabolism	0	0	0	0
-Development	-Central Carbon Metabolism	0.0131	0.01449	0.0116	0.01685
-Environmental Adaptation	-Central Carbon Metabolism	0	0	0	0
Human Diseases	-Central Carbon Metabolism	2.091	1.983	1.913	1.944
-Cancers	-Central Carbon Metabolism	0.02584	0.02226	0.029	0.02963
-Immune System Diseases	-Central Carbon Metabolism	0.09951	0.1145	0.08918	0.1412
-Neurodegenerative Diseases	-Central Carbon Metabolism	0.2902	0.1961	0.3036	0.2033
-Cardiovascular Diseases	-Central Carbon Metabolism	0.3352	0.3492	0.3084	0.3777
-Metabolic Diseases	-Central Carbon Metabolism	0	0	0	0
-Infectious Diseases	-Central Carbon Metabolism	0.2984	0.2791	0.3182	0.2881
Not Mapped	-Central Carbon Metabolism	3.051	2.691	3.201	3.027
-Not Mapped	-Central Carbon Metabolism	3.051	2.691	3.201	3.027
TOTAL	-Energy Metabolism	44.07	38.32	43.86	39.78
MAPPED	-Energy Metabolism	36.57	31.66	36.27	32.66
Genetic Information Processing	-Energy Metabolism	12.23	13.08	10.43	14.77
-Transcription	-Energy Metabolism	0.5156	0.5709	0.415	0.6223
-Translation	-Energy Metabolism	2.642	2.845	2.359	3.343
-Folding, Sorting and Degradation	-Energy Metabolism	4.378	4.198	4.122	4.404
-DNA Maintenance	-Energy Metabolism	1.45	1.774	1.299	1.917
-RNA Family	-Energy Metabolism	0	0	0	0
Environmental Information Processing	-Energy Metabolism	1.155	1.147	1.089	1.156
-Signal Transduction	-Energy Metabolism	0.05811	0.05402	0.05621	0.07731
-Signaling Molecules and Interaction	-Energy Metabolism	0.8976	0.9515	0.8503	0.9575
Cellular Processes	-Energy Metabolism	12.88	7.91	14.76	6.898
-Crystallins	-Energy Metabolism	0	0	0	0
-Stress Response	-Energy Metabolism	0	0	0	0
-Vesicular Transport	-Energy Metabolism	0.5522	0.4273	0.6756	0.4397
-Cytoskeleton	-Energy Metabolism	11.44	6.465	13.25	5.268
-Cell Motility	-Energy Metabolism	0	0	0	0
-Cell Growth and Death	-Energy Metabolism	0.03799	0.03118	0.05092	0.02968
-Cell Communication	-Energy Metabolism	0.6561	0.7651	0.6676	0.8493
Metabolism	-Energy Metabolism	4.299	4.094	4.057	4.159
-Membrane Transport	-Energy Metabolism	0.002953	0.002501	0.00176	0.002135
-Central Carbon Metabolism	-Energy Metabolism	0.6967	0.7358	0.5735	0.7362
-Energy Metabolism	-Energy Metabolism	1	1	1	1
-Biosynthesis	-Energy Metabolism	0.9898	0.8205	0.9621	0.7843
-Other Enzymes	-Energy Metabolism	1.61	1.535	1.519	1.636
Organismal Systems	-Energy Metabolism	1.909	2.296	1.824	2.328
-Immune System	-Energy Metabolism	0.389	0.4249	0.4007	0.4734
-Endocrine System	-Energy Metabolism	0.06908	0.05894	0.0775	0.06998
-Circulatory System	-Energy Metabolism	0.2913	0.2625	0.3705	0.2909
-Digestive System	-Energy Metabolism	0.01673	0.01615	0.01843	0.01511
-Excretory System	-Energy Metabolism	0.03984	0.02997	0.03981	0.02803
-Nervous System	-Energy Metabolism	0.05679	0.07593	0.04451	0.06328
-Sensory System	-Energy Metabolism	0	0	0	0
-Development	-Energy Metabolism	0.03289	0.03667	0.0278	0.03987
-Environmental Adaptation	-Energy Metabolism	0	0	0	0
Human Diseases	-Energy Metabolism	3.413	3.017	3.543	2.965
-Cancers	-Energy Metabolism	0.0393	0.0323	0.043	0.04712
-Immune System Diseases	-Energy Metabolism	0.2073	0.1763	0.151	0.1716
-Neurodegenerative Diseases	-Energy Metabolism	1.144	0.9425	1.179	0.9224
-Cardiovascular Diseases	-Energy Metabolism	0.5678	0.5873	0.5313	0.6186
-Metabolic Diseases	-Energy Metabolism	0	0	0	0
-Infectious Diseases	-Energy Metabolism	0.9801	0.8342	0.8827	0.8687
Not Mapped	-Energy Metabolism	7.498	6.662	7.588	7.123
-Not Mapped	-Energy Metabolism	7.498	6.662	7.588	7.123
TOTAL	-Biosynthesis	44.52	46.71	45.59	50.72
MAPPED	-Biosynthesis	36.94	38.59	37.7	41.64
Genetic Information Processing	-Biosynthesis	9.259	11.48	8.648	12.66
-Transcription	-Biosynthesis	0.5209	0.6958	0.4313	0.7935
-Translation	-Biosynthesis	2.669	3.468	2.452	3.854
-Folding, Sorting and Degradation	-Biosynthesis	4.423	5.116	4.285	5.616
-DNA Maintenance	-Biosynthesis	0.7674	0.7711	0.827	0.8185
-RNA Family	-Biosynthesis	0	0	0	0
Environmental Information Processing	-Biosynthesis	1.134	1.188	1.122	1.392
-Signal Transduction	-Biosynthesis	0.03337	0.03989	0.03498	0.05875
-Signaling Molecules and Interaction	-Biosynthesis	0.818	0.8712	0.8838	1.099
Cellular Processes	-Biosynthesis	13.01	9.64	15.34	8.55
-Crystallins	-Biosynthesis	0	0	0	0
-Stress Response	-Biosynthesis	0	0	0	0
-Vesicular Transport	-Biosynthesis	0.2934	0.2628	0.3325	0.2646
-Cytoskeleton	-Biosynthesis	11.56	7.879	13.77	6.717
-Cell Motility	-Biosynthesis	0	0	0	0
-Cell Growth and Death	-Biosynthesis	0.03838	0.038	0.05293	0.03784
-Cell Communication	-Biosynthesis	0.4065	0.5298	0.3472	0.5349
Metabolism	-Biosynthesis	4.343	4.989	4.217	5.302
-Membrane Transport	-Biosynthesis	0.002983	0.002988	0.001668	0.002722
-Central Carbon Metabolism	-Biosynthesis	0.7038	0.8866	0.5961	0.9387
-Energy Metabolism	-Biosynthesis	0.2694	0.262	0.2669	0.2866
-Biosynthesis	-Biosynthesis	1	1	1	1
-Other Enzymes	-Biosynthesis	1.626	1.871	1.579	2.086
Organismal Systems	-Biosynthesis	1.721	1.719	1.837	1.902
-Immune System	-Biosynthesis	0.1581	0.2079	0.1452	0.2413
-Endocrine System	-Biosynthesis	0.06978	0.07184	0.08055	0.07999
-Circulatory System	-Biosynthesis	0.2655	0.2179	0.3732	0.2377
-Digestive System	-Biosynthesis	0.006802	0.007901	0.007359	0.007702
-Excretory System	-Biosynthesis	0.02543	0.02391	0.01959	0.02103
-Nervous System	-Biosynthesis	0.02749	0.02927	0.02656	0.0256
-Sensory System	-Biosynthesis	0	0	0	0
-Development	-Biosynthesis	0.03323	0.04469	0.02889	0.05084
-Environmental Adaptation	-Biosynthesis	0	0	0	0
Human Diseases	-Biosynthesis	3.301	3.645	3.293	3.683
-Cancers	-Biosynthesis	0.0397	0.03936	0.0447	0.06008
-Immune System Diseases	-Biosynthesis	0.1492	0.2104	0.1218	0.2187
-Neurodegenerative Diseases	-Biosynthesis	0.6143	0.4551	0.7114	0.5077
-Cardiovascular Diseases	-Biosynthesis	0.5736	0.7158	0.5522	0.7887
-Metabolic Diseases	-Biosynthesis	0	0	0	0
-Infectious Diseases	-Biosynthesis	0.4474	0.513	0.4344	0.5458
Not Mapped	-Biosynthesis	7.575	8.119	7.887	9.082
-Not Mapped	-Biosynthesis	7.575	8.119	7.887	9.082
TOTAL	-Other Enzymes	11	9.91	11.16	10.4
MAPPED	-Other Enzymes	9.126	8.187	9.226	8.536
Genetic Information Processing	-Other Enzymes	1.885	1.921	1.851	2.155
-Transcription	-Other Enzymes	0.1355	0.1537	0.1142	0.1696
-Translation	-Other Enzymes	0.6629	0.7131	0.6069	0.7667
-Folding, Sorting and Degradation	-Other Enzymes	0.9612	0.938	0.9988	1.094
-DNA Maintenance	-Other Enzymes	0.1255	0.1163	0.1316	0.1245
-RNA Family	-Other Enzymes	0	0	0	0
Environmental Information Processing	-Other Enzymes	0.2504	0.2624	0.2991	0.3012
-Signal Transduction	-Other Enzymes	0.007166	0.008454	0.00671	0.01178
-Signaling Molecules and Interaction	-Other Enzymes	0.2031	0.217	0.2432	0.2563
Cellular Processes	-Other Enzymes	3.752	2.468	4.318	2.107
-Crystallins	-Other Enzymes	0	0	0	0
-Stress Response	-Other Enzymes	0	0	0	0
-Vesicular Transport	-Other Enzymes	0.08102	0.06213	0.09249	0.06281
-Cytoskeleton	-Other Enzymes	3.329	2.048	3.893	1.685
-Cell Motility	-Other Enzymes	0	0	0	0
-Cell Growth and Death	-Other Enzymes	0.0236	0.02031	0.03352	0.01814
-Cell Communication	-Other Enzymes	0.06649	0.0799	0.05527	0.08133
Metabolism	-Other Enzymes	1.361	1.345	1.344	1.363
-Membrane Transport	-Other Enzymes	0.0008011	0.0007525	0.0004075	0.0006845
-Central Carbon Metabolism	-Other Enzymes	0.1422	0.1393	0.1297	0.1501
-Energy Metabolism	-Other Enzymes	0.04633	0.03951	0.0526	0.04358
-Biosynthesis	-Other Enzymes	0.1636	0.1508	0.1592	0.1498
-Other Enzymes	-Other Enzymes	1	1	1	1
Organismal Systems	-Other Enzymes	0.3243	0.2916	0.3488	0.3246
-Immune System	-Other Enzymes	0.02901	0.03266	0.02626	0.03616
-Endocrine System	-Other Enzymes	0.01466	0.01243	0.01702	0.01441
-Circulatory System	-Other Enzymes	0.08263	0.06526	0.1056	0.07425
-Digestive System	-Other Enzymes	0.001248	0.001241	0.001331	0.001154
-Excretory System	-Other Enzymes	0.01208	0.009321	0.009368	0.007829
-Nervous System	-Other Enzymes	0.007164	0.007371	0.005138	0.006307
-Sensory System	-Other Enzymes	0	0	0	0
-Development	-Other Enzymes	0.008093	0.009316	0.006996	0.01039
-Environmental Adaptation	-Other Enzymes	0	0	0	0
Human Diseases	-Other Enzymes	0.9614	0.9548	0.7999	0.9905
-Cancers	-Other Enzymes	0.02186	0.01946	0.02638	0.02412
-Immune System Diseases	-Other Enzymes	0.05535	0.0556	0.03017	0.05392
-Neurodegenerative Diseases	-Other Enzymes	0.1142	0.1006	0.1286	0.1127
-Cardiovascular Diseases	-Other Enzymes	0.1741	0.1879	0.09847	0.2127
-Metabolic Diseases	-Other Enzymes	0	0	0	0
-Infectious Diseases	-Other Enzymes	0.1398	0.137	0.1518	0.1394
Not Mapped	-Other Enzymes	1.871	1.723	1.93	1.862
-Not Mapped	-Other Enzymes	1.871	1.723	1.93	1.862
TOTAL	Organismal Systems	7.438	5.902	9.183	5.227
MAPPED	Organismal Systems	6.172	4.876	7.594	4.291
Genetic Information Processing	Organismal Systems	1.485	1.361	1.693	1.268
-Transcription	Organismal Systems	0.08744	0.08933	0.08711	0.08286
-Translation	Organismal Systems	0.4488	0.4247	0.5008	0.3858
-Folding, Sorting and Degradation	Organismal Systems	0.7444	0.6594	0.9034	0.6362
-DNA Maintenance	Organismal Systems	0.2041	0.1874	0.2014	0.1629
-RNA Family	Organismal Systems	0	0	0	0
Environmental Information Processing	Organismal Systems	0.1836	0.1878	0.2196	0.1773
-Signal Transduction	Organismal Systems	0.01125	0.009363	0.01315	0.009878
-Signaling Molecules and Interaction	Organismal Systems	0.1723	0.1784	0.2065	0.1674
Cellular Processes	Organismal Systems	2.166	1.191	3.065	0.856
-Crystallins	Organismal Systems	0	0	0	0
-Stress Response	Organismal Systems	0	0	0	0
-Vesicular Transport	Organismal Systems	0.04704	0.03115	0.06508	0.02649
-Cytoskeleton	Organismal Systems	1.988	1.04	2.854	0.7327
-Cell Motility	Organismal Systems	0	0	0	0
-Cell Growth and Death	Organismal Systems	0.009276	0.007427	0.01536	0.005557
-Cell Communication	Organismal Systems	0.1215	0.1129	0.131	0.09127
Metabolism	Organismal Systems	0.8086	0.7043	0.9718	0.6208
-Membrane Transport	Organismal Systems	0.001137	0.001035	0.0006757	0.000787
-Central Carbon Metabolism	Organismal Systems	0.2404	0.2178	0.2391	0.1897
-Energy Metabolism	Organismal Systems	0.07319	0.07289	0.09632	0.06026
-Biosynthesis	Organismal Systems	0.1603	0.1185	0.1957	0.1001
-Other Enzymes	Organismal Systems	0.3319	0.2926	0.4093	0.269
Organismal Systems	Organismal Systems	1	1	1	1
-Immune System	Organismal Systems	0.07105	0.07647	0.06689	0.06871
-Endocrine System	Organismal Systems	0.01331	0.009943	0.01886	0.009613
-Circulatory System	Organismal Systems	0.1107	0.09697	0.08997	0.0997
-Digestive System	Organismal Systems	0.001709	0.001377	0.002064	0.001276
-Excretory System	Organismal Systems	0.004078	0.002833	0.003834	0.002106
-Nervous System	Organismal Systems	0.0129	0.01396	0.01076	0.0112
-Sensory System	Organismal Systems	0	0	0	0
-Development	Organismal Systems	0.01266	0.01517	0.01159	0.0147
-Environmental Adaptation	Organismal Systems	0	0	0	0
Human Diseases	Organismal Systems	0.5294	0.432	0.6446	0.3688
-Cancers	Organismal Systems	0.01215	0.009942	0.01598	0.01072
-Immune System Diseases	Organismal Systems	0.02392	0.02493	0.02383	0.0269
-Neurodegenerative Diseases	Organismal Systems	0.2796	0.2171	0.2919	0.1959
-Cardiovascular Diseases	Organismal Systems	0.09442	0.08895	0.111	0.08057
-Metabolic Diseases	Organismal Systems	0	0	0	0
-Infectious Diseases	Organismal Systems	0.07173	0.0608	0.08502	0.05464
Not Mapped	Organismal Systems	1.265	1.026	1.589	0.9359
-Not Mapped	Organismal Systems	1.265	1.026	1.589	0.9359
TOTAL	-Immune System	63.99	59.11	58.05	52.64
MAPPED	-Immune System	53.1	48.84	48	43.21
Genetic Information Processing	-Immune System	11.75	12.54	11.89	12.73
-Transcription	-Immune System	0.772	0.886	0.5755	0.8313
-Translation	-Immune System	3.92	4.192	3.222	4.393
-Folding, Sorting and Degradation	-Immune System	5.993	6.122	5.794	5.975
-DNA Maintenance	-Immune System	0.7827	0.759	0.845	0.7354
-RNA Family	-Immune System	0	0	0	0
Environmental Information Processing	-Immune System	1.135	1.158	1.254	1.134
-Signal Transduction	-Immune System	0.05202	0.06132	0.04699	0.08048
-Signaling Molecules and Interaction	-Immune System	0.973	1	1.068	1.009
Cellular Processes	-Immune System	19.35	12.65	19.98	9.394
-Crystallins	-Immune System	0	0	0	0
-Stress Response	-Immune System	0	0	0	0
-Vesicular Transport	-Immune System	0.4835	0.4	0.5053	0.3559
-Cytoskeleton	-Immune System	16.83	10.14	17.67	7.215
-Cell Motility	-Immune System	0	0	0	0
-Cell Growth and Death	-Immune System	0.06061	0.05251	0.08435	0.04374
-Cell Communication	-Immune System	0.4146	0.5215	0.3548	0.4806
Metabolism	-Immune System	6.859	6.895	6.519	6.13
-Membrane Transport	-Immune System	0.003079	0.002948	0.001384	0.002279
-Central Carbon Metabolism	-Immune System	0.9223	0.9913	0.8323	0.9739
-Energy Metabolism	-Immune System	0.2889	0.2579	0.3376	0.2575
-Biosynthesis	-Immune System	0.9417	0.938	0.7677	0.8149
-Other Enzymes	-Immune System	2.568	2.585	2.517	2.411
Organismal Systems	-Immune System	1.691	1.619	1.709	1.579
-Immune System	-Immune System	1	1	1	1
-Endocrine System	-Immune System	0.07061	0.06822	0.07413	0.06519
-Circulatory System	-Immune System	0.2673	0.2179	0.2963	0.2072
-Digestive System	-Immune System	0.01505	0.01462	0.01419	0.01337
-Excretory System	-Immune System	0.04191	0.03698	0.02977	0.03064
-Nervous System	-Immune System	0.03212	0.02888	0.02202	0.0242
-Sensory System	-Immune System	0	0	0	0
-Development	-Immune System	0.04723	0.05694	0.03622	0.05213
-Environmental Adaptation	-Immune System	0	0	0	0
Human Diseases	-Immune System	5.44	5.08	4.684	4.37
-Cancers	-Immune System	0.0627	0.0544	0.07123	0.06946
-Immune System Diseases	-Immune System	0.2459	0.297	0.1851	0.2529
-Neurodegenerative Diseases	-Immune System	0.7176	0.4491	0.8473	0.4799
-Cardiovascular Diseases	-Immune System	0.9059	0.9892	0.6321	0.9118
-Metabolic Diseases	-Immune System	0	0	0	0
-Infectious Diseases	-Immune System	0.7372	0.7936	0.6602	0.7953
Not Mapped	-Immune System	10.89	10.28	10.04	9.426
-Not Mapped	-Immune System	10.89	10.28	10.04	9.426
TOTAL	-Endocrine System	111.2	83.26	140.4	88.22
MAPPED	-Endocrine System	92.29	68.79	116.1	72.42
Genetic Information Processing	-Endocrine System	21.85	18.76	26.22	21.24
-Transcription	-Endocrine System	1.356	1.262	1.41	1.403
-Translation	-Endocrine System	6.802	6.065	7.776	6.598
-Folding, Sorting and Degradation	-Endocrine System	11.11	9.08	14.09	9.918
-DNA Maintenance	-Endocrine System	1.568	1.319	1.959	1.499
-RNA Family	-Endocrine System	0	0	0	0
Environmental Information Processing	-Endocrine System	2.038	1.638	3.189	2.021
-Signal Transduction	-Endocrine System	0.3093	0.3265	0.2741	0.3312
-Signaling Molecules and Interaction	-Endocrine System	1.471	1.201	2.358	1.586
Cellular Processes	-Endocrine System	33.59	17.73	48.53	15.54
-Crystallins	-Endocrine System	0	0	0	0
-Stress Response	-Endocrine System	0	0	0	0
-Vesicular Transport	-Endocrine System	0.7252	0.4465	1.039	0.4633
-Cytoskeleton	-Endocrine System	29.8	14.71	43.75	12.43
-Cell Motility	-Endocrine System	0	0	0	0
-Cell Growth and Death	-Endocrine System	0.55	0.529	0.6571	0.4241
-Cell Communication	-Endocrine System	1.406	1.217	1.508	1.176
Metabolism	-Endocrine System	12.54	9.875	15.49	10.16
-Membrane Transport	-Endocrine System	0.009109	0.007331	0.007675	0.006912
-Central Carbon Metabolism	-Endocrine System	1.273	1.001	1.474	1.107
-Energy Metabolism	-Endocrine System	0.6677	0.5523	0.7365	0.5634
-Biosynthesis	-Endocrine System	1.642	1.129	2.032	1.105
-Other Enzymes	-Endocrine System	4.365	3.204	5.412	3.475
Organismal Systems	-Endocrine System	3.127	2.628	3.76	2.747
-Immune System	-Endocrine System	0.2597	0.2347	0.2951	0.2667
-Endocrine System	-Endocrine System	1	1	1	1
-Circulatory System	-Endocrine System	0.4772	0.3004	0.7638	0.3432
