Numerator	Denominator	hsa Krizhanovsky 2013 Normal	hsa Krizhanovsky 2013 Senescent	hsa Krizhanovsky 2013 Normal a	hsa Krizhanovsky 2013 Senescent a
-Other Enzymes	-Energy Metabolism	0.3262	0.4624	0.2166	0.4819
Organismal Systems	-Energy Metabolism	0.4915	0.6575	0.4874	0.7412
-Immune System	-Energy Metabolism	0.06744	0.1237	0.05364	0.1456
-Endocrine System	-Energy Metabolism	0.04834	0.0679	0.04881	0.0829
-Circulatory System	-Energy Metabolism	0.2244	0.2568	0.2447	0.283
-Digestive System	-Energy Metabolism	0.001035	0.001428	0.001142	0.00267
-Excretory System	-Energy Metabolism	0.1074	0.1336	0.1069	0.1465
-Nervous System	-Energy Metabolism	0.001423	0.002425	0.001177	0.002091
-Sensory System	-Energy Metabolism	0	0	0	0
-Development	-Energy Metabolism	0.04145	0.07167	0.03102	0.07836
-Environmental Adaptation	-Energy Metabolism	0	0	0	0
Human Diseases	-Energy Metabolism	0.05995	0.08728	0.0536	0.1189
-Cancers	-Energy Metabolism	0.02384	0.03335	0.02458	0.05923
-Immune System Diseases	-Energy Metabolism	0.02389	0.0362	0.01841	0.04513
-Neurodegenerative Diseases	-Energy Metabolism	0.003119	0.006515	0.003356	0.007297
-Cardiovascular Diseases	-Energy Metabolism	0	0	0	0
-Infectious Diseases	-Energy Metabolism	0.009099	0.01122	0.007261	0.007284
Not Mapped	-Energy Metabolism	9.7	13.39	8.602	14.17
-Not Mapped	-Energy Metabolism	9.7	13.39	8.602	14.17
TOTAL	-Biosynthesis	62.58	59.87	69.42	61.42
MAPPED	-Biosynthesis	51.93	49.46	57.41	50.42
Genetic Information Processing	-Biosynthesis	21.19	24.36	20.87	26.84
-Transcription	-Biosynthesis	0.8491	1.031	0.7794	1.11
-Translation	-Biosynthesis	3.95	4.637	3.947	5.358
-Folding, Sorting and Degradation	-Biosynthesis	9.621	10.01	10.63	10.39
-DNA Maintenance	-Biosynthesis	6.766	8.682	5.517	9.986
Environmental Information Processing	-Biosynthesis	1.943	2.291	2.161	2.441
-Signal Transduction	-Biosynthesis	0.4277	0.4183	0.5349	0.4134
-Signaling Molecules and Interaction	-Biosynthesis	1.515	1.873	1.626	2.028
Cellular Processes	-Biosynthesis	21.93	16	26.9	14.39
-Vesicular Transport	-Biosynthesis	0.8703	0.7334	1.06	0.7537
-Cytoskeleton	-Biosynthesis	19.67	13.74	24.27	12.06
-Cell Motility	-Biosynthesis	0	0	0	0
-Cell Growth and Death	-Biosynthesis	0.9713	1.013	1.148	1.071
-Cell Communication	-Biosynthesis	0.4167	0.5052	0.4173	0.5055
Metabolism	-Biosynthesis	6.273	6.234	6.725	6.082
-Membrane Transport	-Biosynthesis	0.0007099	0.001589	0.0006163	0.00408
-Central Carbon Metabolism	-Biosynthesis	3.816	4.096	4.026	3.928
-Energy Metabolism	-Biosynthesis	1.098	0.7772	1.396	0.7763
-Biosynthesis	-Biosynthesis	1	1	1	1
-Other Enzymes	-Biosynthesis	0.3581	0.3594	0.3024	0.3741
Organismal Systems	-Biosynthesis	0.5395	0.511	0.6806	0.5754
-Immune System	-Biosynthesis	0.07403	0.09612	0.0749	0.113
-Endocrine System	-Biosynthesis	0.05306	0.05277	0.06816	0.06435
-Circulatory System	-Biosynthesis	0.2463	0.1996	0.3417	0.2197
-Digestive System	-Biosynthesis	0.001136	0.00111	0.001594	0.002072
-Excretory System	-Biosynthesis	0.1179	0.1039	0.1493	0.1138
-Nervous System	-Biosynthesis	0.001562	0.001885	0.001644	0.001623
-Sensory System	-Biosynthesis	0	0	0	0
-Development	-Biosynthesis	0.0455	0.0557	0.04331	0.06083
-Environmental Adaptation	-Biosynthesis	0	0	0	0
Human Diseases	-Biosynthesis	0.06581	0.06784	0.07485	0.09233
-Cancers	-Biosynthesis	0.02617	0.02592	0.03432	0.04598
-Immune System Diseases	-Biosynthesis	0.02622	0.02814	0.0257	0.03503
-Neurodegenerative Diseases	-Biosynthesis	0.003424	0.005064	0.004686	0.005664
-Cardiovascular Diseases	-Biosynthesis	0	0	0	0
-Infectious Diseases	-Biosynthesis	0.009989	0.008721	0.01014	0.005654
Not Mapped	-Biosynthesis	10.65	10.41	12.01	11
-Not Mapped	-Biosynthesis	10.65	10.41	12.01	11
TOTAL	-Other Enzymes	174.7	166.6	229.5	164.2
MAPPED	-Other Enzymes	145	137.6	189.8	134.8
Genetic Information Processing	-Other Enzymes	59.16	67.79	69.01	71.75
-Transcription	-Other Enzymes	2.371	2.868	2.577	2.968
-Translation	-Other Enzymes	11.03	12.9	13.05	14.33
-Folding, Sorting and Degradation	-Other Enzymes	26.86	27.85	35.14	27.76
-DNA Maintenance	-Other Enzymes	18.89	24.16	18.24	26.7
Environmental Information Processing	-Other Enzymes	5.425	6.375	7.144	6.526
-Signal Transduction	-Other Enzymes	1.194	1.164	1.769	1.105
-Signaling Molecules and Interaction	-Other Enzymes	4.231	5.211	5.376	5.421
Cellular Processes	-Other Enzymes	61.22	44.51	88.94	38.48
-Vesicular Transport	-Other Enzymes	2.43	2.041	3.504	2.015
-Cytoskeleton	-Other Enzymes	54.91	38.25	80.26	32.25
-Cell Motility	-Other Enzymes	0	0	0	0
-Cell Growth and Death	-Other Enzymes	2.712	2.818	3.795	2.863
-Cell Communication	-Other Enzymes	1.164	1.406	1.38	1.351
Metabolism	-Other Enzymes	17.52	17.35	22.24	16.26
-Membrane Transport	-Other Enzymes	0.001982	0.004423	0.002038	0.01091
-Central Carbon Metabolism	-Other Enzymes	10.66	11.4	13.31	10.5
-Energy Metabolism	-Other Enzymes	3.065	2.163	4.617	2.075
-Biosynthesis	-Other Enzymes	2.792	2.783	3.307	2.673
-Other Enzymes	-Other Enzymes	1	1	1	1
Organismal Systems	-Other Enzymes	1.506	1.422	2.25	1.538
-Immune System	-Other Enzymes	0.2067	0.2675	0.2477	0.3022
-Endocrine System	-Other Enzymes	0.1482	0.1468	0.2254	0.172
-Circulatory System	-Other Enzymes	0.6878	0.5553	1.13	0.5873
-Digestive System	-Other Enzymes	0.003171	0.003087	0.005271	0.00554
-Excretory System	-Other Enzymes	0.3291	0.289	0.4936	0.3041
-Nervous System	-Other Enzymes	0.004363	0.005245	0.005436	0.004339
-Sensory System	-Other Enzymes	0	0	0	0
-Development	-Other Enzymes	0.127	0.155	0.1432	0.1626
-Environmental Adaptation	-Other Enzymes	0	0	0	0
Human Diseases	-Other Enzymes	0.1838	0.1888	0.2475	0.2468
-Cancers	-Other Enzymes	0.07309	0.07212	0.1135	0.1229
-Immune System Diseases	-Other Enzymes	0.07321	0.0783	0.08498	0.09366
-Neurodegenerative Diseases	-Other Enzymes	0.009562	0.01409	0.0155	0.01514
-Cardiovascular Diseases	-Other Enzymes	0	0	0	0
-Infectious Diseases	-Other Enzymes	0.02789	0.02427	0.03352	0.01512
Not Mapped	-Other Enzymes	29.73	28.96	39.72	29.4
-Not Mapped	-Other Enzymes	29.73	28.96	39.72	29.4
TOTAL	Organismal Systems	116	117.2	102	106.8
MAPPED	Organismal Systems	96.26	96.79	84.36	87.64
Genetic Information Processing	Organismal Systems	39.27	47.67	30.67	46.65
-Transcription	Organismal Systems	1.574	2.017	1.145	1.929
-Translation	Organismal Systems	7.321	9.075	5.799	9.313
-Folding, Sorting and Degradation	Organismal Systems	17.83	19.59	15.62	18.05
-DNA Maintenance	Organismal Systems	12.54	16.99	8.107	17.36
Environmental Information Processing	Organismal Systems	3.601	4.483	3.175	4.243
-Signal Transduction	Organismal Systems	0.7927	0.8185	0.7859	0.7186
-Signaling Molecules and Interaction	Organismal Systems	2.809	3.664	2.389	3.524
Cellular Processes	Organismal Systems	40.64	31.3	39.52	25.02
-Vesicular Transport	Organismal Systems	1.613	1.435	1.557	1.31
-Cytoskeleton	Organismal Systems	36.45	26.9	35.67	20.97
-Cell Motility	Organismal Systems	0	0	0	0
-Cell Growth and Death	Organismal Systems	1.8	1.982	1.686	1.861
-Cell Communication	Organismal Systems	0.7724	0.9886	0.6132	0.8786
Metabolism	Organismal Systems	11.63	12.2	9.882	10.57
-Membrane Transport	Organismal Systems	0.001316	0.00311	0.0009056	0.007092
-Central Carbon Metabolism	Organismal Systems	7.074	8.015	5.916	6.826
-Energy Metabolism	Organismal Systems	2.035	1.521	2.052	1.349
-Biosynthesis	Organismal Systems	1.854	1.957	1.469	1.738
-Other Enzymes	Organismal Systems	0.6638	0.7032	0.4444	0.6501
Organismal Systems	Organismal Systems	1	1	1	1
-Immune System	Organismal Systems	0.1372	0.1881	0.1101	0.1965
-Endocrine System	Organismal Systems	0.09835	0.1033	0.1001	0.1119
-Circulatory System	Organismal Systems	0.4566	0.3905	0.502	0.3818
-Digestive System	Organismal Systems	0.002105	0.002171	0.002342	0.003602
-Excretory System	Organismal Systems	0.2185	0.2032	0.2194	0.1977
-Nervous System	Organismal Systems	0.002896	0.003688	0.002416	0.002821
-Sensory System	Organismal Systems	0	0	0	0
-Development	Organismal Systems	0.08434	0.109	0.06364	0.1057
-Environmental Adaptation	Organismal Systems	0	0	0	0
Human Diseases	Organismal Systems	0.122	0.1328	0.11	0.1605
-Cancers	Organismal Systems	0.04852	0.05072	0.05043	0.07992
-Immune System Diseases	Organismal Systems	0.0486	0.05506	0.03776	0.06089
-Neurodegenerative Diseases	Organismal Systems	0.006347	0.009909	0.006886	0.009845
-Cardiovascular Diseases	Organismal Systems	0	0	0	0
-Infectious Diseases	Organismal Systems	0.01851	0.01707	0.0149	0.009828
Not Mapped	Organismal Systems	19.74	20.37	17.65	19.12
-Not Mapped	Organismal Systems	19.74	20.37	17.65	19.12
TOTAL	-Immune System	845.3	622.8	926.8	543.4
MAPPED	-Immune System	701.5	514.6	766.5	446.1
Genetic Information Processing	-Immune System	286.2	253.4	278.7	237.4
-Transcription	-Immune System	11.47	10.72	10.41	9.82
-Translation	-Immune System	53.35	48.25	52.69	47.4
-Folding, Sorting and Degradation	-Immune System	130	104.1	141.9	91.87
-DNA Maintenance	-Immune System	91.4	90.32	73.66	88.34
Environmental Information Processing	-Immune System	26.24	23.83	28.85	21.6
-Signal Transduction	-Immune System	5.777	4.352	7.141	3.657
-Signaling Molecules and Interaction	-Immune System	20.47	19.48	21.71	17.94
Cellular Processes	-Immune System	296.1	166.4	359.1	127.3
-Vesicular Transport	-Immune System	11.76	7.63	14.15	6.667
-Cytoskeleton	-Immune System	265.6	143	324.1	106.7
-Cell Motility	-Immune System	0	0	0	0
-Cell Growth and Death	-Immune System	13.12	10.54	15.32	9.472
-Cell Communication	-Immune System	5.629	5.256	5.572	4.472
Metabolism	-Immune System	84.73	64.86	89.79	53.8
-Membrane Transport	-Immune System	0.009589	0.01654	0.008228	0.0361
-Central Carbon Metabolism	-Immune System	51.55	42.61	53.75	34.74
-Energy Metabolism	-Immune System	14.83	8.086	18.64	6.867
-Biosynthesis	-Immune System	13.51	10.4	13.35	8.847
-Other Enzymes	-Immune System	4.837	3.739	4.038	3.309
Organismal Systems	-Immune System	7.287	5.316	9.086	5.09
-Immune System	-Immune System	1	1	1	1
-Endocrine System	-Immune System	0.7167	0.549	0.91	0.5693
-Circulatory System	-Immune System	3.327	2.076	4.562	1.943
-Digestive System	-Immune System	0.01534	0.01154	0.02128	0.01833
-Excretory System	-Immune System	1.592	1.08	1.993	1.006
-Nervous System	-Immune System	0.0211	0.01961	0.02195	0.01436
-Sensory System	-Immune System	0	0	0	0
-Development	-Immune System	0.6146	0.5795	0.5783	0.5381
-Environmental Adaptation	-Immune System	0	0	0	0
Human Diseases	-Immune System	0.8889	0.7058	0.9993	0.8168
-Cancers	-Immune System	0.3536	0.2696	0.4582	0.4068
-Immune System Diseases	-Immune System	0.3542	0.2927	0.3431	0.3099
-Neurodegenerative Diseases	-Immune System	0.04625	0.05268	0.06257	0.05011
-Cardiovascular Diseases	-Immune System	0	0	0	0
-Infectious Diseases	-Immune System	0.1349	0.09073	0.1353	0.05002
Not Mapped	-Immune System	143.8	108.3	160.4	97.3
-Not Mapped	-Immune System	143.8	108.3	160.4	97.3
TOTAL	-Endocrine System	1179	1134	1019	954.5
MAPPED	-Endocrine System	978.7	937.2	842.3	783.6
Genetic Information Processing	-Endocrine System	399.3	461.6	306.2	417.1
-Transcription	-Endocrine System	16	19.53	11.44	17.25
-Translation	-Endocrine System	74.43	87.88	57.91	83.27
-Folding, Sorting and Degradation	-Endocrine System	181.3	189.7	155.9	161.4
-DNA Maintenance	-Endocrine System	127.5	164.5	80.95	155.2
Environmental Information Processing	-Endocrine System	36.62	43.41	31.7	37.93
-Signal Transduction	-Endocrine System	8.06	7.926	7.848	6.424
-Signaling Molecules and Interaction	-Endocrine System	28.56	35.49	23.85	31.51
Cellular Processes	-Endocrine System	413.2	303.1	394.6	223.7
-Vesicular Transport	-Endocrine System	16.4	13.9	15.55	11.71
-Cytoskeleton	-Endocrine System	370.6	260.5	356.1	187.5
-Cell Motility	-Endocrine System	0	0	0	0
-Cell Growth and Death	-Endocrine System	18.3	19.19	16.84	16.64
-Cell Communication	-Endocrine System	7.853	9.574	6.123	7.855
Metabolism	-Endocrine System	118.2	118.1	98.67	94.51
-Membrane Transport	-Endocrine System	0.01338	0.03012	0.009042	0.0634
-Central Carbon Metabolism	-Endocrine System	71.92	77.61	59.07	61.03
-Energy Metabolism	-Endocrine System	20.69	14.73	20.49	12.06
-Biosynthesis	-Endocrine System	18.85	18.95	14.67	15.54
-Other Enzymes	-Endocrine System	6.749	6.81	4.437	5.812
Organismal Systems	-Endocrine System	10.17	9.684	9.985	8.94
-Immune System	-Endocrine System	1.395	1.821	1.099	1.757
-Endocrine System	-Endocrine System	1	1	1	1
-Circulatory System	-Endocrine System	4.642	3.782	5.013	3.414
-Digestive System	-Endocrine System	0.0214	0.02103	0.02339	0.0322
-Excretory System	-Endocrine System	2.221	1.968	2.19	1.768
-Nervous System	-Endocrine System	0.02944	0.03572	0.02412	0.02522
-Sensory System	-Endocrine System	0	0	0	0
-Development	-Endocrine System	0.8575	1.056	0.6355	0.9452
-Environmental Adaptation	-Endocrine System	0	0	0	0
Human Diseases	-Endocrine System	1.24	1.286	1.098	1.435
-Cancers	-Endocrine System	0.4933	0.4911	0.5036	0.7145
-Immune System Diseases	-Endocrine System	0.4941	0.5332	0.3771	0.5444
-Neurodegenerative Diseases	-Endocrine System	0.06453	0.09596	0.06876	0.08802
-Cardiovascular Diseases	-Endocrine System	0	0	0	0
-Infectious Diseases	-Endocrine System	0.1882	0.1653	0.1487	0.08787
Not Mapped	-Endocrine System	200.7	197.2	176.2	170.9
-Not Mapped	-Endocrine System	200.7	197.2	176.2	170.9
TOTAL	-Circulatory System	254	300	203.2	279.6
MAPPED	-Circulatory System	210.8	247.8	168	229.5
Genetic Information Processing	-Circulatory System	86	122.1	61.09	122.2
-Transcription	-Circulatory System	3.447	5.165	2.281	5.053
-Translation	-Circulatory System	16.03	23.24	11.55	24.39
-Folding, Sorting and Degradation	-Circulatory System	39.05	50.16	31.11	47.27
-DNA Maintenance	-Circulatory System	27.47	43.5	16.15	45.46
Environmental Information Processing	-Circulatory System	7.887	11.48	6.324	11.11
-Signal Transduction	-Circulatory System	1.736	2.096	1.566	1.882
-Signaling Molecules and Interaction	-Circulatory System	6.151	9.383	4.758	9.23
Cellular Processes	-Circulatory System	89	80.15	78.72	65.52
-Vesicular Transport	-Circulatory System	3.533	3.675	3.102	3.431
-Cytoskeleton	-Circulatory System	79.83	68.87	71.04	54.92
-Cell Motility	-Circulatory System	0	0	0	0
-Cell Growth and Death	-Circulatory System	3.943	5.074	3.359	4.874
-Cell Communication	-Circulatory System	1.692	2.531	1.222	2.301
Metabolism	-Circulatory System	25.46	31.24	19.68	27.69
-Membrane Transport	-Circulatory System	0.002882	0.007964	0.001804	0.01857
-Central Carbon Metabolism	-Circulatory System	15.49	20.52	11.78	17.88
-Energy Metabolism	-Circulatory System	4.456	3.894	4.087	3.534
-Biosynthesis	-Circulatory System	4.059	5.011	2.927	4.552
-Other Enzymes	-Circulatory System	1.454	1.801	0.8852	1.703
Organismal Systems	-Circulatory System	2.19	2.561	1.992	2.619
-Immune System	-Circulatory System	0.3005	0.4816	0.2192	0.5146
-Endocrine System	-Circulatory System	0.2154	0.2644	0.1995	0.2929
-Circulatory System	-Circulatory System	1	1	1	1
-Digestive System	-Circulatory System	0.00461	0.005559	0.004666	0.009433
-Excretory System	-Circulatory System	0.4785	0.5204	0.4369	0.5178
-Nervous System	-Circulatory System	0.006342	0.009444	0.004812	0.007388
-Sensory System	-Circulatory System	0	0	0	0
-Development	-Circulatory System	0.1847	0.2791	0.1268	0.2769
-Environmental Adaptation	-Circulatory System	0	0	0	0
Human Diseases	-Circulatory System	0.2671	0.3399	0.2191	0.4203
-Cancers	-Circulatory System	0.1063	0.1299	0.1005	0.2093
-Immune System Diseases	-Circulatory System	0.1064	0.141	0.07522	0.1595
-Neurodegenerative Diseases	-Circulatory System	0.0139	0.02537	0.01372	0.02578
-Cardiovascular Diseases	-Circulatory System	0	0	0	0
-Infectious Diseases	-Circulatory System	0.04055	0.0437	0.02967	0.02574
Not Mapped	-Circulatory System	43.22	52.15	35.15	50.07
-Not Mapped	-Circulatory System	43.22	52.15	35.15	50.07
TOTAL	-Digestive System	55110	53960	43550	29640
MAPPED	-Digestive System	45730	44580	36020	24330
Genetic Information Processing	-Digestive System	18660	21960	13090	12950
-Transcription	-Digestive System	747.7	929.1	488.9	535.7
-Translation	-Digestive System	3478	4180	2476	2586
-Folding, Sorting and Degradation	-Digestive System	8472	9022	6667	5011
-DNA Maintenance	-Digestive System	5958	7825	3461	4819
Environmental Information Processing	-Digestive System	1711	2065	1355	1178
-Signal Transduction	-Digestive System	376.6	377	335.5	199.5
-Signaling Molecules and Interaction	-Digestive System	1334	1688	1020	978.5
Cellular Processes	-Digestive System	19310	14420	16870	6946
-Vesicular Transport	-Digestive System	766.4	661	664.9	363.7
-Cytoskeleton	-Digestive System	17320	12390	15230	5822
-Cell Motility	-Digestive System	0	0	0	0
-Cell Growth and Death	-Digestive System	855.3	912.7	720	516.7
-Cell Communication	-Digestive System	367	455.3	261.8	243.9
Metabolism	-Digestive System	5524	5619	4219	2935
-Membrane Transport	-Digestive System	0.6251	1.432	0.3866	1.969
-Central Carbon Metabolism	-Digestive System	3361	3691	2526	1895
-Energy Metabolism	-Digestive System	966.6	700.5	875.9	374.6
-Biosynthesis	-Digestive System	880.6	901.3	627.3	482.6
-Other Enzymes	-Digestive System	315.4	323.9	189.7	180.5
Organismal Systems	-Digestive System	475.1	460.6	426.9	277.6
-Immune System	-Digestive System	65.19	86.63	46.99	54.55
-Endocrine System	-Digestive System	46.73	47.56	42.76	31.05
-Circulatory System	-Digestive System	216.9	179.9	214.3	106
-Digestive System	-Digestive System	1	1	1	1
-Excretory System	-Digestive System	103.8	93.6	93.65	54.89
-Nervous System	-Digestive System	1.376	1.699	1.031	0.7832
-Sensory System	-Digestive System	0	0	0	0
-Development	-Digestive System	40.07	50.21	27.17	29.35
-Environmental Adaptation	-Digestive System	0	0	0	0
Human Diseases	-Digestive System	57.95	61.14	46.95	44.56
-Cancers	-Digestive System	23.05	23.36	21.53	22.19
-Immune System Diseases	-Digestive System	23.09	25.36	16.12	16.91
-Neurodegenerative Diseases	-Digestive System	3.015	4.564	2.94	2.733
-Cardiovascular Diseases	-Digestive System	0	0	0	0
-Infectious Diseases	-Digestive System	8.796	7.86	6.36	2.729
Not Mapped	-Digestive System	9376	9380	7535	5307
-Not Mapped	-Digestive System	9376	9380	7535	5307
TOTAL	-Excretory System	530.9	576.5	465	540
MAPPED	-Excretory System	440.6	476.2	384.6	443.3
Genetic Information Processing	-Excretory System	179.7	234.6	139.8	235.9
-Transcription	-Excretory System	7.204	9.926	5.221	9.759
-Translation	-Excretory System	33.51	44.65	26.44	47.1
-Folding, Sorting and Degradation	-Excretory System	81.62	96.39	71.19	91.29
-DNA Maintenance	-Excretory System	57.4	83.59	36.96	87.78
Environmental Information Processing	-Excretory System	16.48	22.06	14.47	21.46
-Signal Transduction	-Excretory System	3.628	4.028	3.583	3.634
-Signaling Molecules and Interaction	-Excretory System	12.86	18.03	10.89	17.82
Cellular Processes	-Excretory System	186	154	180.2	126.5
-Vesicular Transport	-Excretory System	7.384	7.062	7.099	6.625
-Cytoskeleton	-Excretory System	166.8	132.3	162.6	106.1
-Cell Motility	-Excretory System	0	0	0	0
-Cell Growth and Death	-Excretory System	8.24	9.751	7.688	9.413
-Cell Communication	-Excretory System	3.535	4.865	2.796	4.444
Metabolism	-Excretory System	53.22	60.03	45.05	53.46
-Membrane Transport	-Excretory System	0.006022	0.0153	0.004128	0.03587
-Central Carbon Metabolism	-Excretory System	32.38	39.44	26.97	34.53
-Energy Metabolism	-Excretory System	9.313	7.484	9.353	6.824
-Biosynthesis	-Excretory System	8.484	9.629	6.699	8.791
-Other Enzymes	-Excretory System	3.038	3.46	2.026	3.288
Organismal Systems	-Excretory System	4.577	4.921	4.559	5.058
-Immune System	-Excretory System	0.6281	0.9255	0.5017	0.9937
-Endocrine System	-Excretory System	0.4502	0.5081	0.4566	0.5657
-Circulatory System	-Excretory System	2.09	1.922	2.289	1.931
-Digestive System	-Excretory System	0.009634	0.01068	0.01068	0.01822
-Excretory System	-Excretory System	1	1	1	1
-Nervous System	-Excretory System	0.01325	0.01815	0.01101	0.01427
-Sensory System	-Excretory System	0	0	0	0
-Development	-Excretory System	0.386	0.5364	0.2901	0.5347
-Environmental Adaptation	-Excretory System	0	0	0	0
Human Diseases	-Excretory System	0.5583	0.6532	0.5014	0.8117
-Cancers	-Excretory System	0.2221	0.2496	0.2299	0.4042
-Immune System Diseases	-Excretory System	0.2224	0.2709	0.1722	0.308
-Neurodegenerative Diseases	-Excretory System	0.02905	0.04876	0.03139	0.04979
-Cardiovascular Diseases	-Excretory System	0	0	0	0
-Infectious Diseases	-Excretory System	0.08474	0.08397	0.06791	0.04971
Not Mapped	-Excretory System	90.33	100.2	80.46	96.69
-Not Mapped	-Excretory System	90.33	100.2	80.46	96.69
TOTAL	-Nervous System	40050	31760	42230	37850
MAPPED	-Nervous System	33240	26240	34920	31070
Genetic Information Processing	-Nervous System	13560	12920	12700	16540
-Transcription	-Nervous System	543.5	546.9	474.1	684
-Translation	-Nervous System	2528	2460	2401	3302
-Folding, Sorting and Degradation	-Nervous System	6158	5311	6465	6399
-DNA Maintenance	-Nervous System	4331	4606	3356	6153
Environmental Information Processing	-Nervous System	1244	1215	1314	1504
-Signal Transduction	-Nervous System	273.7	221.9	325.3	254.7
-Signaling Molecules and Interaction	-Nervous System	969.9	993.5	988.9	1249
Cellular Processes	-Nervous System	14030	8487	16360	8869
-Vesicular Transport	-Nervous System	557	389.1	644.6	464.4
-Cytoskeleton	-Nervous System	12590	7292	14760	7434
-Cell Motility	-Nervous System	0	0	0	0
-Cell Growth and Death	-Nervous System	621.7	537.3	698.1	659.7
-Cell Communication	-Nervous System	266.7	268	253.9	311.5
Metabolism	-Nervous System	4015	3307	4091	3747
-Membrane Transport	-Nervous System	0.4544	0.8432	0.3749	2.514
-Central Carbon Metabolism	-Nervous System	2443	2173	2449	2420
-Energy Metabolism	-Nervous System	702.6	412.3	849.3	478.3
-Biosynthesis	-Nervous System	640	530.5	608.3	616.1
-Other Enzymes	-Nervous System	229.2	190.7	184	230.5
Organismal Systems	-Nervous System	345.3	271.1	413.9	354.5
-Immune System	-Nervous System	47.38	51	45.56	69.65
-Endocrine System	-Nervous System	33.96	28	41.46	39.65
-Circulatory System	-Nervous System	157.7	105.9	207.8	135.4
-Digestive System	-Nervous System	0.7268	0.5887	0.9696	1.277
-Excretory System	-Nervous System	75.44	55.1	90.8	70.09
-Nervous System	-Nervous System	1	1	1	1
-Sensory System	-Nervous System	0	0	0	0
-Development	-Nervous System	29.12	29.55	26.34	37.48
-Environmental Adaptation	-Nervous System	0	0	0	0
Human Diseases	-Nervous System	42.12	35.99	45.53	56.89
-Cancers	-Nervous System	16.75	13.75	20.88	28.33
-Immune System Diseases	-Nervous System	16.78	14.93	15.63	21.59
-Neurodegenerative Diseases	-Nervous System	2.192	2.687	2.85	3.49
-Cardiovascular Diseases	-Nervous System	0	0	0	0
-Infectious Diseases	-Nervous System	6.393	4.627	6.166	3.484
Not Mapped	-Nervous System	6815	5521	7306	6777
-Not Mapped	-Nervous System	6815	5521	7306	6777
TOTAL	-Sensory System	Inf	Inf	Inf	Inf
MAPPED	-Sensory System	Inf	Inf	Inf	Inf
Genetic Information Processing	-Sensory System	Inf	Inf	Inf	Inf
-Transcription	-Sensory System	Inf	Inf	Inf	Inf
-Translation	-Sensory System	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Sensory System	Inf	Inf	Inf	Inf
-DNA Maintenance	-Sensory System	Inf	Inf	Inf	Inf
Environmental Information Processing	-Sensory System	Inf	Inf	Inf	Inf
-Signal Transduction	-Sensory System	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Sensory System	Inf	Inf	Inf	Inf
Cellular Processes	-Sensory System	Inf	Inf	Inf	Inf
-Vesicular Transport	-Sensory System	Inf	Inf	Inf	Inf
-Cytoskeleton	-Sensory System	Inf	Inf	Inf	Inf
-Cell Motility	-Sensory System	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Sensory System	Inf	Inf	Inf	Inf
-Cell Communication	-Sensory System	Inf	Inf	Inf	Inf
Metabolism	-Sensory System	Inf	Inf	Inf	Inf
-Membrane Transport	-Sensory System	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Sensory System	Inf	Inf	Inf	Inf
-Energy Metabolism	-Sensory System	Inf	Inf	Inf	Inf
-Biosynthesis	-Sensory System	Inf	Inf	Inf	Inf
-Other Enzymes	-Sensory System	Inf	Inf	Inf	Inf
Organismal Systems	-Sensory System	Inf	Inf	Inf	Inf
-Immune System	-Sensory System	Inf	Inf	Inf	Inf
-Endocrine System	-Sensory System	Inf	Inf	Inf	Inf
-Circulatory System	-Sensory System	Inf	Inf	Inf	Inf
-Digestive System	-Sensory System	Inf	Inf	Inf	Inf
-Excretory System	-Sensory System	Inf	Inf	Inf	Inf
-Nervous System	-Sensory System	Inf	Inf	Inf	Inf
-Sensory System	-Sensory System	NaN	NaN	NaN	NaN
-Development	-Sensory System	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Sensory System	NaN	NaN	NaN	NaN
Human Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Cancers	-Sensory System	Inf	Inf	Inf	Inf
-Immune System Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Sensory System	NaN	NaN	NaN	NaN
-Infectious Diseases	-Sensory System	Inf	Inf	Inf	Inf
Not Mapped	-Sensory System	Inf	Inf	Inf	Inf
-Not Mapped	-Sensory System	Inf	Inf	Inf	Inf
TOTAL	-Development	1375	1075	1603	1010
MAPPED	-Development	1141	887.9	1325	829
Genetic Information Processing	-Development	465.6	437.3	481.9	441.2
-Transcription	-Development	18.66	18.51	17.99	18.25
-Translation	-Development	86.8	83.25	91.12	88.09
-Folding, Sorting and Degradation	-Development	211.4	179.7	245.4	170.7
-DNA Maintenance	-Development	148.7	155.9	127.4	164.2
Environmental Information Processing	-Development	42.7	41.13	49.89	40.13
-Signal Transduction	-Development	9.4	7.509	12.35	6.797
-Signaling Molecules and Interaction	-Development	33.3	33.62	37.54	33.34
Cellular Processes	-Development	481.9	287.2	621	236.6
-Vesicular Transport	-Development	19.13	13.17	24.47	12.39
-Cytoskeleton	-Development	432.2	246.7	560.4	198.3
-Cell Motility	-Development	0	0	0	0
-Cell Growth and Death	-Development	21.35	18.18	26.5	17.6
-Cell Communication	-Development	9.159	9.069	9.636	8.311
