Numerator	Denominator	Valgepea data mu 0 11	Valgepea data mu 0 21	Valgepea data mu 0 31	Valgepea data mu 0 40	Valgepea data mu 0 48
-Energy Metabolism	-Vesicular transport	889	1387	1429	1542	1553
-Biosynthesis	-Vesicular transport	6903	10660	11130	14500	16620
-Other Enzymes	-Vesicular transport	4353	4972	4483	4814	5382
Organismal Systems	-Vesicular transport	0	0	0	0	0
-Immune System	-Vesicular transport	0	0	0	0	0
-Endocrine System	-Vesicular transport	0	0	0	0	0
-Circulatory System	-Vesicular transport	0	0	0	0	0
-Digestive System	-Vesicular transport	0	0	0	0	0
-Excretory System	-Vesicular transport	0	0	0	0	0
-Nervous System	-Vesicular transport	0	0	0	0	0
-Sensory System	-Vesicular transport	0	0	0	0	0
-Development	-Vesicular transport	0	0	0	0	0
-Environmental Adaptation	-Vesicular transport	0	0	0	0	0
Human Diseases	-Vesicular transport	93.03	128	108.5	111.8	112.9
-Cancers	-Vesicular transport	0.309	0.2756	0.1754	0.2071	0.1452
-Immune Diseases	-Vesicular transport	0	0	0	0	0
-Neurodegenerative Diseases	-Vesicular transport	0	0	0	0	0
-Substance Dependence	-Vesicular transport	0	0	0	0	0
-Cardiovascular Diseases	-Vesicular transport	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Vesicular transport	0	0	0	0	0
-Infectious Diseases	-Vesicular transport	51.22	70.28	54.27	54.65	56.51
-Drug resistance	-Vesicular transport	35.79	48.73	45.81	48.29	46.21
Not Mapped	-Vesicular transport	4391	4754	4197	4410	4794
-Not Mapped	-Vesicular transport	4391	4754	4197	4410	4794
TOTAL	-Cytoskeleton	281	280.4	303.5	313.1	306.6
MAPPED	-Cytoskeleton	252.9	257.4	280.6	291.2	285.4
Genetic Information Processing	-Cytoskeleton	73.06	77.84	91.26	98.7	105
-Transcription	-Cytoskeleton	12.14	12.83	14.66	15.12	15.33
-Translation	-Cytoskeleton	39.38	43.76	53.79	60.54	66.73
-Folding, Sorting and Degradation	-Cytoskeleton	17.17	16.83	18.26	18.74	18.81
-DNA Maintenance	-Cytoskeleton	4.146	4.215	4.385	4.167	4.003
-RNA Family	-Cytoskeleton	0.0004987	0.0004175	0.000342	0.0003159	0.0002792
Environmental Information Processing	-Cytoskeleton	2.748	2.298	2.027	1.842	1.632
-Signal Transduction	-Cytoskeleton	2.727	2.298	2.027	1.842	1.632
-Signaling Molecules and Interaction	-Cytoskeleton	0.0215	8.272e-05	6.838e-05	6.246e-05	5.558e-05
Cellular Processes	-Cytoskeleton	4.99	3.04	3.307	3.39	3.295
-Cell Structure	-Cytoskeleton	0.3954	0.8774	1.003	1.018	0.8171
-Crystallins	-Cytoskeleton	0	0	0	0	0
-Stress Response	-Cytoskeleton	0	0	0	0	0
-       Stress response	-Cytoskeleton	0	0	0	0	0
-Vesicular transport	-Cytoskeleton	0.1128	0.09049	0.1334	0.1032	0.1497
-Cytoskeleton	-Cytoskeleton	1	1	1	1	1
-Cell Motility	-Cytoskeleton	2.572	0.001434	0.001185	0.001083	0.0009634
-Cell Growth and Death	-Cytoskeleton	0.9646	1.1	1.231	1.311	1.411
-Cellular Community	-Cytoskeleton	0	0	0	0	0
Metabolism	-Cytoskeleton	173.9	176.1	186.1	189.4	177.7
-Membrane Transport	-Cytoskeleton	29.33	27.2	27.29	24.97	20.85
-Central Carbon Metabolism	-Cytoskeleton	69.34	67.38	66.76	61.59	53.35
-Energy Metabolism	-Cytoskeleton	6.251	7.408	8.8	8.729	7.869
-Biosynthesis	-Cytoskeleton	44.02	51.2	60.43	71.6	73.17
-Other Enzymes	-Cytoskeleton	27.77	25.24	25.85	25.1	23.85
Organismal Systems	-Cytoskeleton	0	0	0	0	0
-Immune System	-Cytoskeleton	0	0	0	0	0
-Endocrine System	-Cytoskeleton	0	0	0	0	0
-Circulatory System	-Cytoskeleton	0	0	0	0	0
-Digestive System	-Cytoskeleton	0	0	0	0	0
-Excretory System	-Cytoskeleton	0	0	0	0	0
-Nervous System	-Cytoskeleton	0	0	0	0	0
-Sensory System	-Cytoskeleton	0	0	0	0	0
-Development	-Cytoskeleton	0	0	0	0	0
-Environmental Adaptation	-Cytoskeleton	0	0	0	0	0
Human Diseases	-Cytoskeleton	1.673	1.84	2.307	2.249	2.319
-Cancers	-Cytoskeleton	0.03314	0.0236	0.02194	0.02027	0.02047
-Immune Diseases	-Cytoskeleton	0	0	0	0	0
-Neurodegenerative Diseases	-Cytoskeleton	0	0	0	0	0
-Substance Dependence	-Cytoskeleton	0	0	0	0	0
-Cardiovascular Diseases	-Cytoskeleton	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Cytoskeleton	0	0	0	0	0
-Infectious Diseases	-Cytoskeleton	0.3648	0.3827	0.3404	0.3151	0.2945
-Drug resistance	-Cytoskeleton	1.672	1.84	2.307	2.249	2.318
Not Mapped	-Cytoskeleton	28.12	23.07	22.88	21.96	21.25
-Not Mapped	-Cytoskeleton	28.12	23.07	22.88	21.96	21.25
TOTAL	-Cell Motility	119	211900	277400	313300	344800
MAPPED	-Cell Motility	107.1	194500	256500	291400	320900
Genetic Information Processing	-Cell Motility	31.22	58410	82780	98210	117600
-Transcription	-Cell Motility	5.104	9694	13380	15020	17110
-Translation	-Cell Motility	16.6	33240	49370	60840	75360
-Folding, Sorting and Degradation	-Cell Motility	7.542	12610	16540	18630	21000
-DNA Maintenance	-Cell Motility	1.763	3227	4000	4156	4503
-RNA Family	-Cell Motility	0.0002138	0.3125	0.3125	0.3125	0.3125
Environmental Information Processing	-Cell Motility	1.177	1608	1729	1734	1727
-Signal Transduction	-Cell Motility	1.168	1608	1729	1734	1727
-Signaling Molecules and Interaction	-Cell Motility	0.009103	0.0625	0.0625	0.0625	0.0625
Cellular Processes	-Cell Motility	2.059	2362	3139	3491	3868
-Cell Structure	-Cell Motility	0.1674	662.9	916.7	1019	918.9
-Crystallins	-Cell Motility	0	0	0	0	0
-Stress Response	-Cell Motility	0	0	0	0	0
-       Stress response	-Cell Motility	0	0	0	0	0
-Vesicular transport	-Cell Motility	0.04774	68.37	121.9	103.3	168.3
-Cytoskeleton	-Cell Motility	0.4412	798.3	974.7	1055	1194
-Cell Motility	-Cell Motility	1	1	1	1	1
-Cell Growth and Death	-Cell Motility	0.4083	831	1125	1312	1586
-Cellular Community	-Cell Motility	0	0	0	0	0
Metabolism	-Cell Motility	72.72	132600	169300	188600	198800
-Membrane Transport	-Cell Motility	12.17	20410	24900	24940	23110
-Central Carbon Metabolism	-Cell Motility	28.36	50060	59690	59950	59250
-Energy Metabolism	-Cell Motility	2.646	5458	7738	8265	8168
-Biosynthesis	-Cell Motility	18.42	38230	54430	70860	81480
-Other Enzymes	-Cell Motility	12.11	19420	23630	25130	27350
Organismal Systems	-Cell Motility	0	0	0	0	0
-Immune System	-Cell Motility	0	0	0	0	0
-Endocrine System	-Cell Motility	0	0	0	0	0
-Circulatory System	-Cell Motility	0	0	0	0	0
-Digestive System	-Cell Motility	0	0	0	0	0
-Excretory System	-Cell Motility	0	0	0	0	0
-Nervous System	-Cell Motility	0	0	0	0	0
-Sensory System	-Cell Motility	0	0	0	0	0
-Development	-Cell Motility	0	0	0	0	0
-Environmental Adaptation	-Cell Motility	0	0	0	0	0
Human Diseases	-Cell Motility	0.704	1390	2109	2250	2607
-Cancers	-Cell Motility	0.01385	16.75	19.01	19.01	21.73
-Immune Diseases	-Cell Motility	0	0	0	0	0
-Neurodegenerative Diseases	-Cell Motility	0	0	0	0	0
-Substance Dependence	-Cell Motility	0	0	0	0	0
-Cardiovascular Diseases	-Cell Motility	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Cell Motility	0	0	0	0	0
-Infectious Diseases	-Cell Motility	0.146	266.9	287.2	291.1	305.7
-Drug resistance	-Cell Motility	0.6842	1390	2108	2250	2607
Not Mapped	-Cell Motility	11.9	17430	20910	21980	23890
-Not Mapped	-Cell Motility	11.9	17430	20910	21980	23890
TOTAL	-Cell Growth and Death	329.6	292.7	294.7	286.3	264.7
MAPPED	-Cell Growth and Death	296.6	268.6	272.5	266.2	246.4
Genetic Information Processing	-Cell Growth and Death	83.46	79.08	86.48	88.25	88.82
-Transcription	-Cell Growth and Death	14.02	13.24	14.18	13.72	13.13
-Translation	-Cell Growth and Death	45.5	45	51.51	54.61	56.93
-Folding, Sorting and Degradation	-Cell Growth and Death	19.49	16.89	17.06	16.54	15.71
-DNA Maintenance	-Cell Growth and Death	4.78	4.298	4.151	3.711	3.371
-RNA Family	-Cell Growth and Death	0.0005775	0.0004262	0.0003149	0.000272	0.0002278
Environmental Information Processing	-Cell Growth and Death	3.223	2.36	1.874	1.58	1.313
-Signal Transduction	-Cell Growth and Death	3.198	2.36	1.874	1.58	1.313
-Signaling Molecules and Interaction	-Cell Growth and Death	0.02522	8.634e-05	6.641e-05	5.711e-05	4.798e-05
Cellular Processes	-Cell Growth and Death	5.58	3.025	3.016	2.901	2.627
-Cell Structure	-Cell Growth and Death	0.4637	0.9158	0.9741	0.9311	0.7054
-Crystallins	-Cell Growth and Death	0	0	0	0	0
-Stress Response	-Cell Growth and Death	0	0	0	0	0
-       Stress response	-Cell Growth and Death	0	0	0	0	0
-Vesicular transport	-Cell Growth and Death	0.1247	0.08916	0.1217	0.08988	0.1227
-Cytoskeleton	-Cell Growth and Death	1.173	1.044	0.9712	0.9143	0.8633
-Cell Motility	-Cell Growth and Death	2.915	0.001496	0.001151	0.0009898	0.0008317
-Cell Growth and Death	-Cell Growth and Death	1	1	1	1	1
-Cellular Community	-Cell Growth and Death	0	0	0	0	0
Metabolism	-Cell Growth and Death	202.8	182.7	179.4	171.9	152.2
-Membrane Transport	-Cell Growth and Death	32.42	28.08	26.24	22.34	16.73
-Central Carbon Metabolism	-Cell Growth and Death	79.35	69.18	63.59	56.22	45.85
-Energy Metabolism	-Cell Growth and Death	6.719	7.027	7.567	7.02	5.943
-Biosynthesis	-Cell Growth and Death	51.86	53.44	58.78	65.46	63.17
-Other Enzymes	-Cell Growth and Death	32.7	25.33	23.59	21.92	20.59
Organismal Systems	-Cell Growth and Death	0	0	0	0	0
-Immune System	-Cell Growth and Death	0	0	0	0	0
-Endocrine System	-Cell Growth and Death	0	0	0	0	0
-Circulatory System	-Cell Growth and Death	0	0	0	0	0
-Digestive System	-Cell Growth and Death	0	0	0	0	0
-Excretory System	-Cell Growth and Death	0	0	0	0	0
-Nervous System	-Cell Growth and Death	0	0	0	0	0
-Sensory System	-Cell Growth and Death	0	0	0	0	0
-Development	-Cell Growth and Death	0	0	0	0	0
-Environmental Adaptation	-Cell Growth and Death	0	0	0	0	0
Human Diseases	-Cell Growth and Death	2.024	1.951	2.28	2.081	2.035
-Cancers	-Cell Growth and Death	0.03613	0.02267	0.01902	0.0163	0.01541
-Immune Diseases	-Cell Growth and Death	0	0	0	0	0
-Neurodegenerative Diseases	-Cell Growth and Death	0	0	0	0	0
-Substance Dependence	-Cell Growth and Death	0	0	0	0	0
-Cardiovascular Diseases	-Cell Growth and Death	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Cell Growth and Death	0	0	0	0	0
-Infectious Diseases	-Cell Growth and Death	0.399	0.3728	0.309	0.2649	0.2324
-Drug resistance	-Cell Growth and Death	1.92	1.876	2.195	2.011	1.965
Not Mapped	-Cell Growth and Death	32.98	24.08	22.22	20.08	18.34
-Not Mapped	-Cell Growth and Death	32.98	24.08	22.22	20.08	18.34
TOTAL	-Cellular Community	Inf	Inf	Inf	Inf	Inf
MAPPED	-Cellular Community	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Transcription	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Translation	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Cellular Community	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cellular Community	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Cell Structure	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Crystallins	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Stress Response	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-       Stress response	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Vesicular transport	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Cellular Community	-Cellular Community	NaN	NaN	NaN	NaN	NaN
Metabolism	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Cellular Community	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Immune System	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Development	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Cellular Community	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Cancers	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Immune Diseases	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Substance Dependence	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Endocrine and Metabolic Diseases	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Drug resistance	-Cellular Community	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Cellular Community	Inf	Inf	Inf	Inf	Inf
TOTAL	Metabolism	1.643	1.621	1.664	1.686	1.763
MAPPED	Metabolism	1.479	1.488	1.538	1.568	1.641
Genetic Information Processing	Metabolism	0.4268	0.4501	0.5008	0.532	0.605
-Transcription	Metabolism	0.07095	0.07419	0.0803	0.08089	0.08764
-Translation	Metabolism	0.2298	0.2523	0.2939	0.3249	0.383
-Folding, Sorting and Degradation	Metabolism	0.1003	0.09734	0.1002	0.101	0.1084
-DNA Maintenance	Metabolism	0.02426	0.0244	0.02404	0.02243	0.02302
-RNA Family	Metabolism	3.032e-06	2.52e-06	1.974e-06	1.771e-06	1.682e-06
Environmental Information Processing	Metabolism	0.01607	0.01307	0.01102	0.009909	0.009376
-Signal Transduction	Metabolism	0.01594	0.01307	0.01102	0.009909	0.009376
-Signaling Molecules and Interaction	Metabolism	0.0001257	4.783e-07	3.749e-07	3.363e-07	3.196e-07
Cellular Processes	Metabolism	0.02882	0.01781	0.01854	0.01851	0.01946
-Cell Structure	Metabolism	0.002312	0.005073	0.005498	0.005482	0.004699
-Crystallins	Metabolism	0	0	0	0	0
-Stress Response	Metabolism	0	0	0	0	0
-       Stress response	Metabolism	0	0	0	0	0
-Vesicular transport	Metabolism	0.0006594	0.0005231	0.0007312	0.0005557	0.0008607
-Cytoskeleton	Metabolism	0.006068	0.006026	0.005758	0.005594	0.00601
-Cell Motility	Metabolism	0.01486	8.299e-06	6.498e-06	5.828e-06	5.54e-06
-Cell Growth and Death	Metabolism	0.005644	0.006366	0.006746	0.00706	0.008113
-Cellular Community	Metabolism	0	0	0	0	0
Metabolism	Metabolism	1	1	1	1	1
-Membrane Transport	Metabolism	0.1682	0.1555	0.1481	0.1322	0.1172
-Central Carbon Metabolism	Metabolism	0.4031	0.3922	0.3698	0.3368	0.3133
-Energy Metabolism	Metabolism	0.03657	0.04288	0.04824	0.04699	0.04525
-Biosynthesis	Metabolism	0.2612	0.3047	0.3377	0.3907	0.4188
-Other Enzymes	Metabolism	0.1665	0.1519	0.1445	0.1398	0.138
Organismal Systems	Metabolism	0	0	0	0	0
-Immune System	Metabolism	0	0	0	0	0
-Endocrine System	Metabolism	0	0	0	0	0
-Circulatory System	Metabolism	0	0	0	0	0
-Digestive System	Metabolism	0	0	0	0	0
-Excretory System	Metabolism	0	0	0	0	0
-Nervous System	Metabolism	0	0	0	0	0
-Sensory System	Metabolism	0	0	0	0	0
-Development	Metabolism	0	0	0	0	0
-Environmental Adaptation	Metabolism	0	0	0	0	0
Human Diseases	Metabolism	0.009983	0.01067	0.01271	0.01212	0.01337
-Cancers	Metabolism	0.0001996	0.0001412	0.0001253	0.0001125	0.000122
-Immune Diseases	Metabolism	0	0	0	0	0
-Neurodegenerative Diseases	Metabolism	0	0	0	0	0
-Substance Dependence	Metabolism	0	0	0	0	0
-Cardiovascular Diseases	Metabolism	0	0	0	0	0
-Endocrine and Metabolic Diseases	Metabolism	0	0	0	0	0
-Infectious Diseases	Metabolism	0.002107	0.002184	0.001839	0.001674	0.00167
-Drug resistance	Metabolism	0.009771	0.01064	0.01266	0.01212	0.01336
Not Mapped	Metabolism	0.1644	0.1334	0.1254	0.1182	0.1222
-Not Mapped	Metabolism	0.1644	0.1334	0.1254	0.1182	0.1222
TOTAL	-Membrane Transport	10.29	10.79	11.69	13.3	16.32
MAPPED	-Membrane Transport	9.263	9.905	10.81	12.36	15.19
Genetic Information Processing	-Membrane Transport	2.676	3.025	3.553	4.19	5.586
-Transcription	-Membrane Transport	0.4448	0.506	0.577	0.6465	0.8098
-Translation	-Membrane Transport	1.433	1.686	2.068	2.581	3.567
-Folding, Sorting and Degradation	-Membrane Transport	0.6288	0.6453	0.6992	0.7958	0.9986
-DNA Maintenance	-Membrane Transport	0.1516	0.1624	0.1689	0.1758	0.2043
-RNA Family	-Membrane Transport	1.924e-05	1.767e-05	1.458e-05	1.452e-05	1.532e-05
Environmental Information Processing	-Membrane Transport	0.09942	0.08767	0.07697	0.07538	0.08466
-Signal Transduction	-Membrane Transport	0.09864	0.08767	0.07697	0.07538	0.08465
-Signaling Molecules and Interaction	-Membrane Transport	0.0007876	3.184e-06	2.634e-06	2.652e-06	2.959e-06
Cellular Processes	-Membrane Transport	0.1774	0.118	0.1292	0.1431	0.1697
-Cell Structure	-Membrane Transport	0.01448	0.03377	0.03864	0.04324	0.04349
-Crystallins	-Membrane Transport	0	0	0	0	0
-Stress Response	-Membrane Transport	0	0	0	0	0
-       Stress response	-Membrane Transport	0	0	0	0	0
-Vesicular transport	-Membrane Transport	0.004123	0.003468	0.005107	0.004338	0.007766
-Cytoskeleton	-Membrane Transport	0.03662	0.03988	0.04013	0.04325	0.05323
-Cell Motility	-Membrane Transport	0.0914	5.518e-05	4.566e-05	4.55e-05	4.902e-05
-Cell Growth and Death	-Membrane Transport	0.03351	0.04151	0.0463	0.0538	0.0688
-Cellular Community	-Membrane Transport	0	0	0	0	0
Metabolism	-Membrane Transport	6.269	6.717	7.065	7.877	9.24
-Membrane Transport	-Membrane Transport	1	1	1	1	1
-Central Carbon Metabolism	-Membrane Transport	2.472	2.548	2.568	2.598	2.771
-Energy Metabolism	-Membrane Transport	0.2285	0.2851	0.339	0.3669	0.3961
-Biosynthesis	-Membrane Transport	1.598	2.014	2.351	3.024	3.857
-Other Enzymes	-Membrane Transport	1.023	1.005	1.042	1.1	1.238
Organismal Systems	-Membrane Transport	0	0	0	0	0
-Immune System	-Membrane Transport	0	0	0	0	0
-Endocrine System	-Membrane Transport	0	0	0	0	0
-Circulatory System	-Membrane Transport	0	0	0	0	0
-Digestive System	-Membrane Transport	0	0	0	0	0
-Excretory System	-Membrane Transport	0	0	0	0	0
-Nervous System	-Membrane Transport	0	0	0	0	0
-Sensory System	-Membrane Transport	0	0	0	0	0
-Development	-Membrane Transport	0	0	0	0	0
-Environmental Adaptation	-Membrane Transport	0	0	0	0	0
Human Diseases	-Membrane Transport	0.06333	0.07485	0.09512	0.1013	0.1287
-Cancers	-Membrane Transport	0.001203	0.000932	0.000871	0.0008694	0.001053
-Immune Diseases	-Membrane Transport	0	0	0	0	0
-Neurodegenerative Diseases	-Membrane Transport	0	0	0	0	0
-Substance Dependence	-Membrane Transport	0	0	0	0	0
-Cardiovascular Diseases	-Membrane Transport	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Membrane Transport	0	0	0	0	0
-Infectious Diseases	-Membrane Transport	0.01231	0.01338	0.01177	0.01207	0.0143
-Drug resistance	-Membrane Transport	0.06125	0.07199	0.0916	0.09793	0.1243
Not Mapped	-Membrane Transport	1.03	0.8879	0.8814	0.9325	1.131
-Not Mapped	-Membrane Transport	1.03	0.8879	0.8814	0.9325	1.131
TOTAL	-Central Carbon Metabolism	4.292	4.384	4.821	5.37	5.997
MAPPED	-Central Carbon Metabolism	3.862	4.024	4.458	4.993	5.582
Genetic Information Processing	-Central Carbon Metabolism	1.1	1.196	1.434	1.679	2.004
-Transcription	-Central Carbon Metabolism	0.1794	0.1999	0.2315	0.2566	0.2951
-Translation	-Central Carbon Metabolism	0.6014	0.6808	0.8558	1.041	1.29
-Folding, Sorting and Degradation	-Central Carbon Metabolism	0.2601	0.2632	0.2901	0.3214	0.3614
-DNA Maintenance	-Central Carbon Metabolism	0.06395	0.06578	0.06882	0.07069	0.07635
-RNA Family	-Central Carbon Metabolism	7.836e-06	6.938e-06	5.756e-06	5.707e-06	5.797e-06
Environmental Information Processing	-Central Carbon Metabolism	0.04022	0.03523	0.03187	0.03148	0.03115
-Signal Transduction	-Central Carbon Metabolism	0.03991	0.03523	0.03187	0.03148	0.03115
-Signaling Molecules and Interaction	-Central Carbon Metabolism	0.0003284	1.293e-06	1.086e-06	1.071e-06	1.087e-06
Cellular Processes	-Central Carbon Metabolism	0.07619	0.04813	0.05371	0.05924	0.06529
-Cell Structure	-Central Carbon Metabolism	0.006038	0.01372	0.01593	0.01746	0.01598
-Crystallins	-Central Carbon Metabolism	0	0	0	0	0
-Stress Response	-Central Carbon Metabolism	0	0	0	0	0
-       Stress response	-Central Carbon Metabolism	0	0	0	0	0
-Vesicular transport	-Central Carbon Metabolism	0.001717	0.00141	0.002115	0.001765	0.002875
-Cytoskeleton	-Central Carbon Metabolism	0.01594	0.01629	0.01677	0.01797	0.02076
-Cell Motility	-Central Carbon Metabolism	0.03782	2.231e-05	1.886e-05	1.863e-05	1.853e-05
-Cell Growth and Death	-Central Carbon Metabolism	0.01538	0.01695	0.01935	0.02236	0.0276
-Cellular Community	-Central Carbon Metabolism	0	0	0	0	0
Metabolism	-Central Carbon Metabolism	2.644	2.727	2.921	3.239	3.448
-Membrane Transport	-Central Carbon Metabolism	0.4414	0.4191	0.4284	0.4191	0.4036
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.09963	0.1126	0.1343	0.1443	0.1475
-Biosynthesis	-Central Carbon Metabolism	0.6826	0.8306	0.9845	1.259	1.444
-Other Enzymes	-Central Carbon Metabolism	0.4393	0.4102	0.4212	0.4503	0.4808
Organismal Systems	-Central Carbon Metabolism	0	0	0	0	0
-Immune System	-Central Carbon Metabolism	0	0	0	0	0
-Endocrine System	-Central Carbon Metabolism	0	0	0	0	0
-Circulatory System	-Central Carbon Metabolism	0	0	0	0	0
-Digestive System	-Central Carbon Metabolism	0	0	0	0	0
-Excretory System	-Central Carbon Metabolism	0	0	0	0	0
-Nervous System	-Central Carbon Metabolism	0	0	0	0	0
-Sensory System	-Central Carbon Metabolism	0	0	0	0	0
-Development	-Central Carbon Metabolism	0	0	0	0	0
-Environmental Adaptation	-Central Carbon Metabolism	0	0	0	0	0
Human Diseases	-Central Carbon Metabolism	0.02574	0.02939	0.03704	0.039	0.0461
-Cancers	-Central Carbon Metabolism	0.0005196	0.0003844	0.000366	0.0003644	0.0004251
-Immune Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Neurodegenerative Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Substance Dependence	-Central Carbon Metabolism	0	0	0	0	0
-Cardiovascular Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Infectious Diseases	-Central Carbon Metabolism	0.00557	0.005954	0.005415	0.005422	0.005663
-Drug resistance	-Central Carbon Metabolism	0.0244	0.02876	0.03665	0.03856	0.04453
Not Mapped	-Central Carbon Metabolism	0.4294	0.3607	0.3635	0.3766	0.4155
-Not Mapped	-Central Carbon Metabolism	0.4294	0.3607	0.3635	0.3766	0.4155
TOTAL	-Energy Metabolism	49.61	41.96	38.95	41.15	44.55
MAPPED	-Energy Metabolism	44.64	38.51	36.01	38.26	41.46
Genetic Information Processing	-Energy Metabolism	12.72	11.6	11.53	12.78	14.95
-Transcription	-Energy Metabolism	2.113	1.919	1.882	1.969	2.21
-Translation	-Energy Metabolism	6.951	6.579	6.854	7.905	9.552
-Folding, Sorting and Degradation	-Energy Metabolism	2.976	2.486	2.291	2.419	2.649
-DNA Maintenance	-Energy Metabolism	0.7379	0.6391	0.5617	0.5458	0.576
-RNA Family	-Energy Metabolism	9.47e-05	6.776e-05	4.781e-05	4.46e-05	4.333e-05
Environmental Information Processing	-Energy Metabolism	0.4638	0.3383	0.2516	0.2334	0.2248
-Signal Transduction	-Energy Metabolism	0.46	0.3383	0.2516	0.2334	0.2248
-Signaling Molecules and Interaction	-Energy Metabolism	0.003796	1.238e-05	8.777e-06	8.208e-06	8.074e-06
Cellular Processes	-Energy Metabolism	0.8794	0.461	0.432	0.445	0.485
-Cell Structure	-Energy Metabolism	0.0698	0.1313	0.1287	0.1338	0.1187
-Crystallins	-Energy Metabolism	0	0	0	0	0
-Stress Response	-Energy Metabolism	0	0	0	0	0
-       Stress response	-Energy Metabolism	0	0	0	0	0
-Vesicular transport	-Energy Metabolism	0.01968	0.01353	0.01678	0.01332	0.02129
-Cytoskeleton	-Energy Metabolism	0.1843	0.1581	0.1369	0.1386	0.1527
-Cell Motility	-Energy Metabolism	0.4429	0.0002136	0.0001521	0.000141	0.00014
-Cell Growth and Death	-Energy Metabolism	0.1691	0.1646	0.1579	0.1723	0.2029
-Cellular Community	-Energy Metabolism	0	0	0	0	0
Metabolism	-Energy Metabolism	30.56	26.24	23.96	24.77	25.77
-Membrane Transport	-Energy Metabolism	5.12	4.041	3.502	3.252	3.029
-Central Carbon Metabolism	-Energy Metabolism	12.11	10.01	8.569	8.022	7.732
-Energy Metabolism	-Energy Metabolism	1	1	1	1	1
-Biosynthesis	-Energy Metabolism	8.076	7.947	7.946	9.485	10.63
-Other Enzymes	-Energy Metabolism	5.036	3.985	3.499	3.519	3.498
Organismal Systems	-Energy Metabolism	0	0	0	0	0
-Immune System	-Energy Metabolism	0	0	0	0	0
-Endocrine System	-Energy Metabolism	0	0	0	0	0
-Circulatory System	-Energy Metabolism	0	0	0	0	0
