Numerator	Denominator	Valgepea data mu 0 11	Valgepea data mu 0 21	Valgepea data mu 0 31	Valgepea data mu 0 40	Valgepea data mu 0 48
Organismal Systems	-Vesicular transport	0	0	0	0	0
-Immune System	-Vesicular transport	0	0	0	0	0
-Endocrine System	-Vesicular transport	0	0	0	0	0
-Circulatory System	-Vesicular transport	0	0	0	0	0
-Digestive System	-Vesicular transport	0	0	0	0	0
-Excretory System	-Vesicular transport	0	0	0	0	0
-Nervous System	-Vesicular transport	0	0	0	0	0
-Sensory System	-Vesicular transport	0	0	0	0	0
-Development	-Vesicular transport	0	0	0	0	0
-Environmental Adaptation	-Vesicular transport	0	0	0	0	0
Human Diseases	-Vesicular transport	5.061	6.394	4.214	4.992	3.17
-Cancers	-Vesicular transport	0	0	0	0	0
-Immune Diseases	-Vesicular transport	0	0	0	0	0
-Neurodegenerative Diseases	-Vesicular transport	0	0	0	0	0
-Substance Dependence	-Vesicular transport	0	0	0	0	0
-Cardiovascular Diseases	-Vesicular transport	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Vesicular transport	0	0	0	0	0
-Infectious Diseases	-Vesicular transport	2.91	3.77	2.219	2.638	1.673
-Drug resistance	-Vesicular transport	1.488	1.863	1.355	1.626	0.9793
Not Mapped	-Vesicular transport	249.4	255	171.6	212.8	142
-Not Mapped	-Vesicular transport	249.4	255	171.6	212.8	142
TOTAL	-Cytoskeleton	281	280.4	303.5	313.1	306.6
MAPPED	-Cytoskeleton	252.9	257.4	280.6	291.2	285.4
Genetic Information Processing	-Cytoskeleton	71.17	75.77	89.05	96.53	102.8
-Transcription	-Cytoskeleton	11.59	12.26	14.05	14.44	14.6
-Translation	-Cytoskeleton	38.65	42.96	52.84	59.57	65.75
-Folding, Sorting and Degradation	-Cytoskeleton	16.32	15.86	17.18	17.72	17.73
-DNA Maintenance	-Cytoskeleton	4.022	4.061	4.111	3.933	3.772
-RNA Family	-Cytoskeleton	0.0004261	0.0003585	0.0002963	0.0002707	0.0002408
Environmental Information Processing	-Cytoskeleton	2.397	1.762	1.545	1.473	1.308
-Signal Transduction	-Cytoskeleton	2.377	1.762	1.545	1.473	1.308
-Signaling Molecules and Interaction	-Cytoskeleton	0.0215	8.272e-05	6.838e-05	6.246e-05	5.558e-05
Cellular Processes	-Cytoskeleton	4.794	2.958	3.22	3.271	3.188
-Cell Structure	-Cytoskeleton	0.3954	0.8774	1.003	1.018	0.8171
-Crystallins	-Cytoskeleton	0	0	0	0	0
-Stress Response	-Cytoskeleton	0	0	0	0	0
-       Stress response	-Cytoskeleton	0	0	0	0	0
-Vesicular transport	-Cytoskeleton	0.1073	0.08565	0.1251	0.09789	0.141
-Cytoskeleton	-Cytoskeleton	1	1	1	1	1
-Cell Motility	-Cytoskeleton	2.393	0.001406	0.001154	0.001062	0.0009423
-Cell Growth and Death	-Cytoskeleton	0.9042	1.015	1.096	1.148	1.22
-Cellular Community	-Cytoskeleton	0	0	0	0	0
Metabolism	-Cytoskeleton	170.9	172.8	182.3	185.5	173.6
-Membrane Transport	-Cytoskeleton	27.55	25.98	25.96	23.64	19.36
-Central Carbon Metabolism	-Cytoskeleton	65.49	64.19	62.95	58.31	52.06
-Energy Metabolism	-Cytoskeleton	5.729	6.712	7.899	7.749	6.884
-Biosynthesis	-Cytoskeleton	42.96	50.11	58.66	69.87	70.36
-Other Enzymes	-Cytoskeleton	26.52	23.86	23.49	23.33	22.9
Organismal Systems	-Cytoskeleton	0	0	0	0	0
-Immune System	-Cytoskeleton	0	0	0	0	0
-Endocrine System	-Cytoskeleton	0	0	0	0	0
-Circulatory System	-Cytoskeleton	0	0	0	0	0
-Digestive System	-Cytoskeleton	0	0	0	0	0
-Excretory System	-Cytoskeleton	0	0	0	0	0
-Nervous System	-Cytoskeleton	0	0	0	0	0
-Sensory System	-Cytoskeleton	0	0	0	0	0
-Development	-Cytoskeleton	0	0	0	0	0
-Environmental Adaptation	-Cytoskeleton	0	0	0	0	0
Human Diseases	-Cytoskeleton	0.3377	0.3516	0.3083	0.2852	0.2661
-Cancers	-Cytoskeleton	0	0	0	0	0
-Immune Diseases	-Cytoskeleton	0	0	0	0	0
-Neurodegenerative Diseases	-Cytoskeleton	0	0	0	0	0
-Substance Dependence	-Cytoskeleton	0	0	0	0	0
-Cardiovascular Diseases	-Cytoskeleton	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Cytoskeleton	0	0	0	0	0
-Infectious Diseases	-Cytoskeleton	0.07147	0.06549	0.08568	0.07776	0.0839
-Drug resistance	-Cytoskeleton	0.1596	0.1595	0.1694	0.1591	0.138
Not Mapped	-Cytoskeleton	28.12	23.07	22.88	21.96	21.25
-Not Mapped	-Cytoskeleton	28.12	23.07	22.88	21.96	21.25
TOTAL	-Cell Motility	113.1	195600	256000	289200	318300
MAPPED	-Cell Motility	101.7	179500	236700	269000	296200
Genetic Information Processing	-Cell Motility	28.63	54620	77570	91880	109900
-Transcription	-Cell Motility	4.742	8960	12500	14110	16050
-Translation	-Cell Motility	15.55	30520	45380	55910	69260
-Folding, Sorting and Degradation	-Cell Motility	6.587	11640	15230	17120	19260
-DNA Maintenance	-Cell Motility	1.676	2940	3700	3849	4155
-RNA Family	-Cell Motility	0.0001714	0.2553	0.2553	0.2553	0.2553
Environmental Information Processing	-Cell Motility	1.02	1357	1430	1453	1449
-Signal Transduction	-Cell Motility	1.012	1357	1430	1453	1449
-Signaling Molecules and Interaction	-Cell Motility	0.008651	0.05769	0.05769	0.05769	0.05769
Cellular Processes	-Cell Motility	1.94	2120	2790	3131	3420
-Cell Structure	-Cell Motility	0.1591	611.9	846.2	940.6	848.2
-Crystallins	-Cell Motility	0	0	0	0	0
-Stress Response	-Cell Motility	0	0	0	0	0
-       Stress response	-Cell Motility	0	0	0	0	0
-Vesicular transport	-Cell Motility	0.04437	63.11	112.5	95.34	155.4
-Cytoskeleton	-Cell Motility	0.4091	709.6	860.2	937.8	1058
-Cell Motility	-Cell Motility	1	1	1	1	1
-Cell Growth and Death	-Cell Motility	0.3699	766.7	1002	1149	1372
-Cellular Community	-Cell Motility	0	0	0	0	0
Metabolism	-Cell Motility	70.02	123000	157000	175000	184500
-Membrane Transport	-Cell Motility	11.52	19130	23250	23070	21190
-Central Carbon Metabolism	-Cell Motility	26.88	46990	56330	56890	55440
-Energy Metabolism	-Cell Motility	2.305	5050	7121	7615	7818
-Biosynthesis	-Cell Motility	17.79	35830	50990	66130	75950
-Other Enzymes	-Cell Motility	10.8	16810	20490	21900	24760
Organismal Systems	-Cell Motility	0	0	0	0	0
-Immune System	-Cell Motility	0	0	0	0	0
-Endocrine System	-Cell Motility	0	0	0	0	0
-Circulatory System	-Cell Motility	0	0	0	0	0
-Digestive System	-Cell Motility	0	0	0	0	0
-Excretory System	-Cell Motility	0	0	0	0	0
-Nervous System	-Cell Motility	0	0	0	0	0
-Sensory System	-Cell Motility	0	0	0	0	0
-Development	-Cell Motility	0	0	0	0	0
-Environmental Adaptation	-Cell Motility	0	0	0	0	0
Human Diseases	-Cell Motility	0.1503	265.7	281.8	285.4	299.2
-Cancers	-Cell Motility	0	0	0	0	0
-Immune Diseases	-Cell Motility	0	0	0	0	0
-Neurodegenerative Diseases	-Cell Motility	0	0	0	0	0
-Substance Dependence	-Cell Motility	0	0	0	0	0
-Cardiovascular Diseases	-Cell Motility	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Cell Motility	0	0	0	0	0
-Infectious Diseases	-Cell Motility	0.02987	53.39	79.97	77.05	89.17
-Drug resistance	-Cell Motility	0.07043	117.6	152.5	155	152.2
Not Mapped	-Cell Motility	11.31	16090	19300	20290	22050
-Not Mapped	-Cell Motility	11.31	16090	19300	20290	22050
TOTAL	-Cell Growth and Death	291.3	255	246.6	238.8	217.4
MAPPED	-Cell Growth and Death	262.2	234	228	222	202.3
Genetic Information Processing	-Cell Growth and Death	76.46	71.53	74.95	76.01	75.16
-Transcription	-Cell Growth and Death	12.82	11.95	12.17	11.73	11.05
-Translation	-Cell Growth and Death	40.65	39.64	43.57	46.02	47.21
-Folding, Sorting and Degradation	-Cell Growth and Death	18.05	15.63	15.64	15.08	14.06
-DNA Maintenance	-Cell Growth and Death	4.384	3.901	3.564	3.177	2.839
-RNA Family	-Cell Growth and Death	0.0004838	0.0003576	0.0002636	0.0002286	0.0001887
Environmental Information Processing	-Cell Growth and Death	2.693	1.837	1.464	1.274	1.08
-Signal Transduction	-Cell Growth and Death	2.668	1.837	1.464	1.274	1.08
-Signaling Molecules and Interaction	-Cell Growth and Death	0.02229	7.521e-05	5.557e-05	4.763e-05	3.94e-05
Cellular Processes	-Cell Growth and Death	5.225	2.842	2.791	2.66	2.438
-Cell Structure	-Cell Growth and Death	0.4099	0.7978	0.8151	0.7765	0.5792
-Crystallins	-Cell Growth and Death	0	0	0	0	0
-Stress Response	-Cell Growth and Death	0	0	0	0	0
-       Stress response	-Cell Growth and Death	0	0	0	0	0
-Vesicular transport	-Cell Growth and Death	0.1169	0.08228	0.1084	0.0787	0.1061
-Cytoskeleton	-Cell Growth and Death	1.09	0.9607	0.8666	0.804	0.7526
-Cell Motility	-Cell Growth and Death	2.608	0.001304	0.0009632	0.0008255	0.0006829
-Cell Growth and Death	-Cell Growth and Death	1	1	1	1	1
-Cellular Community	-Cell Growth and Death	0	0	0	0	0
Metabolism	-Cell Growth and Death	180.9	160.6	151.8	144.9	126.3
-Membrane Transport	-Cell Growth and Death	30.05	24.97	22.76	19.63	14.73
-Central Carbon Metabolism	-Cell Growth and Death	72.49	62.58	55.67	48.41	39.23
-Energy Metabolism	-Cell Growth and Death	6.449	6.589	7.151	6.656	5.578
-Biosynthesis	-Cell Growth and Death	47.7	48.99	51.34	56.69	52.95
-Other Enzymes	-Cell Growth and Death	28.37	22.43	21.19	20.06	17.42
Organismal Systems	-Cell Growth and Death	0	0	0	0	0
-Immune System	-Cell Growth and Death	0	0	0	0	0
-Endocrine System	-Cell Growth and Death	0	0	0	0	0
-Circulatory System	-Cell Growth and Death	0	0	0	0	0
-Digestive System	-Cell Growth and Death	0	0	0	0	0
-Excretory System	-Cell Growth and Death	0	0	0	0	0
-Nervous System	-Cell Growth and Death	0	0	0	0	0
-Sensory System	-Cell Growth and Death	0	0	0	0	0
-Development	-Cell Growth and Death	0	0	0	0	0
-Environmental Adaptation	-Cell Growth and Death	0	0	0	0	0
Human Diseases	-Cell Growth and Death	0.396	0.367	0.2994	0.2607	0.2297
-Cancers	-Cell Growth and Death	0	0	0	0	0
-Immune Diseases	-Cell Growth and Death	0	0	0	0	0
-Neurodegenerative Diseases	-Cell Growth and Death	0	0	0	0	0
-Substance Dependence	-Cell Growth and Death	0	0	0	0	0
-Cardiovascular Diseases	-Cell Growth and Death	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Cell Growth and Death	0	0	0	0	0
-Infectious Diseases	-Cell Growth and Death	0.0779	0.06291	0.06962	0.05929	0.05947
-Drug resistance	-Cell Growth and Death	0.174	0.1533	0.1468	0.1279	0.1039
Not Mapped	-Cell Growth and Death	29.15	20.98	18.59	16.75	15.06
-Not Mapped	-Cell Growth and Death	29.15	20.98	18.59	16.75	15.06
TOTAL	-Cellular Community	Inf	Inf	Inf	Inf	Inf
MAPPED	-Cellular Community	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Transcription	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Translation	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Cellular Community	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cellular Community	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Cell Structure	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Crystallins	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Stress Response	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-       Stress response	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Vesicular transport	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Cellular Community	-Cellular Community	NaN	NaN	NaN	NaN	NaN
Metabolism	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Cellular Community	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Immune System	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Development	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Cellular Community	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Cancers	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Immune Diseases	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Substance Dependence	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Endocrine and Metabolic Diseases	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Drug resistance	-Cellular Community	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Cellular Community	Inf	Inf	Inf	Inf	Inf
TOTAL	Metabolism	1.622	1.599	1.639	1.661	1.736
MAPPED	Metabolism	1.46	1.468	1.515	1.545	1.616
Genetic Information Processing	Metabolism	0.413	0.4349	0.4841	0.5152	0.5848
-Transcription	Metabolism	0.06835	0.07166	0.07776	0.07866	0.08535
-Translation	Metabolism	0.2251	0.2476	0.2884	0.3192	0.3756
-Folding, Sorting and Degradation	Metabolism	0.09739	0.09379	0.09633	0.09716	0.1039
-DNA Maintenance	Metabolism	0.02408	0.02422	0.02347	0.02182	0.02243
-RNA Family	Metabolism	2.443e-06	2.029e-06	1.588e-06	1.426e-06	1.353e-06
Environmental Information Processing	Metabolism	0.01458	0.01061	0.008872	0.00824	0.00786
-Signal Transduction	Metabolism	0.01445	0.01061	0.008872	0.00824	0.00786
-Signaling Molecules and Interaction	Metabolism	0.0001241	4.717e-07	3.692e-07	3.314e-07	3.146e-07
Cellular Processes	Metabolism	0.02832	0.01725	0.01774	0.01763	0.01836
-Cell Structure	Metabolism	0.002282	0.005004	0.005416	0.005403	0.004626
-Crystallins	Metabolism	0	0	0	0	0
-Stress Response	Metabolism	0	0	0	0	0
-       Stress response	Metabolism	0	0	0	0	0
-Vesicular transport	Metabolism	0.0006483	0.0005138	0.0007167	0.0005448	0.000842
-Cytoskeleton	Metabolism	0.005846	0.005782	0.005482	0.005383	0.00575
-Cell Motility	Metabolism	0.01426	8.117e-06	6.35e-06	5.704e-06	5.413e-06
-Cell Growth and Death	Metabolism	0.005282	0.005867	0.006014	0.006188	0.007028
-Cellular Community	Metabolism	0	0	0	0	0
Metabolism	Metabolism	1	1	1	1	1
-Membrane Transport	Metabolism	0.1634	0.1511	0.1435	0.1293	0.1148
-Central Carbon Metabolism	Metabolism	0.3879	0.3703	0.3454	0.3143	0.2991
-Energy Metabolism	Metabolism	0.03288	0.03838	0.04269	0.04125	0.0399
-Biosynthesis	Metabolism	0.252	0.2886	0.3216	0.3768	0.4111
-Other Enzymes	Metabolism	0.155	0.1367	0.1301	0.1256	0.1309
Organismal Systems	Metabolism	0	0	0	0	0
-Immune System	Metabolism	0	0	0	0	0
-Endocrine System	Metabolism	0	0	0	0	0
-Circulatory System	Metabolism	0	0	0	0	0
-Digestive System	Metabolism	0	0	0	0	0
-Excretory System	Metabolism	0	0	0	0	0
-Nervous System	Metabolism	0	0	0	0	0
-Sensory System	Metabolism	0	0	0	0	0
-Development	Metabolism	0	0	0	0	0
-Environmental Adaptation	Metabolism	0	0	0	0	0
Human Diseases	Metabolism	0.001946	0.002005	0.001665	0.001513	0.001505
-Cancers	Metabolism	0	0	0	0	0
-Immune Diseases	Metabolism	0	0	0	0	0
-Neurodegenerative Diseases	Metabolism	0	0	0	0	0
-Substance Dependence	Metabolism	0	0	0	0	0
-Cardiovascular Diseases	Metabolism	0	0	0	0	0
-Endocrine and Metabolic Diseases	Metabolism	0	0	0	0	0
-Infectious Diseases	Metabolism	0.0004305	0.0003917	0.0004697	0.0004186	0.0004825
-Drug resistance	Metabolism	0.0009685	0.0009606	0.0009753	0.0008902	0.0008297
Not Mapped	Metabolism	0.1623	0.1316	0.1235	0.1165	0.1203
-Not Mapped	Metabolism	0.1623	0.1316	0.1235	0.1165	0.1203
TOTAL	-Membrane Transport	9.755	10.48	11.29	12.82	14.95
MAPPED	-Membrane Transport	8.779	9.618	10.44	11.92	13.92
Genetic Information Processing	-Membrane Transport	2.487	2.855	3.337	3.99	5.037
-Transcription	-Membrane Transport	0.4078	0.4676	0.5373	0.6054	0.7312
-Translation	-Membrane Transport	1.355	1.623	1.986	2.467	3.244
-Folding, Sorting and Degradation	-Membrane Transport	0.5883	0.6084	0.655	0.7442	0.8937
-DNA Maintenance	-Membrane Transport	0.146	0.1604	0.1632	0.1687	0.1949
-RNA Family	-Membrane Transport	1.452e-05	1.318e-05	1.086e-05	1.084e-05	1.155e-05
Environmental Information Processing	-Membrane Transport	0.08768	0.06893	0.06039	0.06232	0.06802
-Signal Transduction	-Membrane Transport	0.08694	0.06893	0.06039	0.06232	0.06802
-Signaling Molecules and Interaction	-Membrane Transport	0.0007464	3.091e-06	2.545e-06	2.557e-06	2.711e-06
Cellular Processes	-Membrane Transport	0.174	0.1144	0.1238	0.1389	0.1662
-Cell Structure	-Membrane Transport	0.01373	0.03279	0.03733	0.04168	0.03985
-Crystallins	-Membrane Transport	0	0	0	0	0
-Stress Response	-Membrane Transport	0	0	0	0	0
-       Stress response	-Membrane Transport	0	0	0	0	0
-Vesicular transport	-Membrane Transport	0.003893	0.003364	0.004936	0.004198	0.007282
-Cytoskeleton	-Membrane Transport	0.03627	0.03833	0.03829	0.04203	0.05145
-Cell Motility	-Membrane Transport	0.08636	5.073e-05	4.189e-05	4.243e-05	4.62e-05
-Cell Growth and Death	-Membrane Transport	0.03311	0.03889	0.04197	0.04875	0.06494
-Cellular Community	-Membrane Transport	0	0	0	0	0
Metabolism	-Membrane Transport	6.025	6.602	6.952	7.729	8.632
-Membrane Transport	-Membrane Transport	1	1	1	1	1
-Central Carbon Metabolism	-Membrane Transport	2.307	2.452	2.41	2.466	2.685
-Energy Metabolism	-Membrane Transport	0.2031	0.2563	0.3052	0.3213	0.3474
-Biosynthesis	-Membrane Transport	1.523	1.91	2.231	2.889	3.516
-Other Enzymes	-Membrane Transport	0.9352	0.887	0.8901	0.9557	1.144
Organismal Systems	-Membrane Transport	0	0	0	0	0
-Immune System	-Membrane Transport	0	0	0	0	0
-Endocrine System	-Membrane Transport	0	0	0	0	0
-Circulatory System	-Membrane Transport	0	0	0	0	0
-Digestive System	-Membrane Transport	0	0	0	0	0
-Excretory System	-Membrane Transport	0	0	0	0	0
-Nervous System	-Membrane Transport	0	0	0	0	0
-Sensory System	-Membrane Transport	0	0	0	0	0
-Development	-Membrane Transport	0	0	0	0	0
-Environmental Adaptation	-Membrane Transport	0	0	0	0	0
Human Diseases	-Membrane Transport	0.01172	0.01327	0.0116	0.0117	0.01295
-Cancers	-Membrane Transport	0	0	0	0	0
-Immune Diseases	-Membrane Transport	0	0	0	0	0
-Neurodegenerative Diseases	-Membrane Transport	0	0	0	0	0
-Substance Dependence	-Membrane Transport	0	0	0	0	0
-Cardiovascular Diseases	-Membrane Transport	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Membrane Transport	0	0	0	0	0
-Infectious Diseases	-Membrane Transport	0.002594	0.002586	0.0033	0.003268	0.004223
-Drug resistance	-Membrane Transport	0.005789	0.00624	0.006639	0.006733	0.007148
Not Mapped	-Membrane Transport	0.9762	0.8621	0.8516	0.899	1.036
-Not Mapped	-Membrane Transport	0.9762	0.8621	0.8516	0.899	1.036
TOTAL	-Central Carbon Metabolism	4.153	4.319	4.746	5.318	5.82
MAPPED	-Central Carbon Metabolism	3.738	3.963	4.388	4.945	5.416
Genetic Information Processing	-Central Carbon Metabolism	1.054	1.178	1.399	1.646	1.983
-Transcription	-Central Carbon Metabolism	0.1756	0.1934	0.2272	0.2543	0.2894
-Translation	-Central Carbon Metabolism	0.5752	0.6686	0.8343	1.022	1.26
-Folding, Sorting and Degradation	-Central Carbon Metabolism	0.2445	0.2467	0.2679	0.2997	0.3432
-DNA Maintenance	-Central Carbon Metabolism	0.06077	0.06378	0.06597	0.06766	0.07454
-RNA Family	-Central Carbon Metabolism	6.296e-06	5.32e-06	4.438e-06	4.394e-06	4.525e-06
Environmental Information Processing	-Central Carbon Metabolism	0.03758	0.02739	0.02442	0.0246	0.02509
-Signal Transduction	-Central Carbon Metabolism	0.03726	0.02739	0.02442	0.0246	0.02509
-Signaling Molecules and Interaction	-Central Carbon Metabolism	0.0003178	1.274e-06	1.069e-06	1.061e-06	1.055e-06
Cellular Processes	-Central Carbon Metabolism	0.07175	0.0456	0.05021	0.05499	0.06123
-Cell Structure	-Central Carbon Metabolism	0.005844	0.01351	0.01569	0.01729	0.01551
-Crystallins	-Central Carbon Metabolism	0	0	0	0	0
-Stress Response	-Central Carbon Metabolism	0	0	0	0	0
-       Stress response	-Central Carbon Metabolism	0	0	0	0	0
-Vesicular transport	-Central Carbon Metabolism	0.001615	0.001315	0.001947	0.001626	0.002705
-Cytoskeleton	-Central Carbon Metabolism	0.01503	0.01556	0.01585	0.0171	0.01918
-Cell Motility	-Central Carbon Metabolism	0.03674	2.069e-05	1.738e-05	1.714e-05	1.722e-05
-Cell Growth and Death	-Central Carbon Metabolism	0.01304	0.01586	0.01741	0.01969	0.02343
-Cellular Community	-Central Carbon Metabolism	0	0	0	0	0
Metabolism	-Central Carbon Metabolism	2.577	2.695	2.893	3.177	3.334
-Membrane Transport	-Central Carbon Metabolism	0.412	0.4037	0.4087	0.4039	0.3705
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.08467	0.1044	0.1236	0.1301	0.1338
-Biosynthesis	-Central Carbon Metabolism	0.6535	0.7753	0.9219	1.176	1.372
-Other Enzymes	-Central Carbon Metabolism	0.4054	0.3627	0.3638	0.3892	0.435
Organismal Systems	-Central Carbon Metabolism	0	0	0	0	0
-Immune System	-Central Carbon Metabolism	0	0	0	0	0
-Endocrine System	-Central Carbon Metabolism	0	0	0	0	0
-Circulatory System	-Central Carbon Metabolism	0	0	0	0	0
-Digestive System	-Central Carbon Metabolism	0	0	0	0	0
-Excretory System	-Central Carbon Metabolism	0	0	0	0	0
-Nervous System	-Central Carbon Metabolism	0	0	0	0	0
-Sensory System	-Central Carbon Metabolism	0	0	0	0	0
-Development	-Central Carbon Metabolism	0	0	0	0	0
-Environmental Adaptation	-Central Carbon Metabolism	0	0	0	0	0
Human Diseases	-Central Carbon Metabolism	0.00499	0.005415	0.004849	0.004843	0.00505
-Cancers	-Central Carbon Metabolism	0	0	0	0	0
-Immune Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Neurodegenerative Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Substance Dependence	-Central Carbon Metabolism	0	0	0	0	0
-Cardiovascular Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Infectious Diseases	-Central Carbon Metabolism	0.00113	0.001067	0.00134	0.001285	0.001573
-Drug resistance	-Central Carbon Metabolism	0.002555	0.002449	0.002638	0.002643	0.002648
Not Mapped	-Central Carbon Metabolism	0.4156	0.3553	0.3578	0.373	0.4032
-Not Mapped	-Central Carbon Metabolism	0.4156	0.3553	0.3578	0.373	0.4032
TOTAL	-Energy Metabolism	48.91	41.36	38.07	40.26	43.23
MAPPED	-Energy Metabolism	44.02	37.96	35.2	37.44	40.24
Genetic Information Processing	-Energy Metabolism	12.39	11.18	11.15	12.43	14.5
-Transcription	-Energy Metabolism	2.011	1.82	1.802	1.9	2.102
-Translation	-Energy Metabolism	6.747	6.392	6.71	7.74	9.353
-Folding, Sorting and Degradation	-Energy Metabolism	2.88	2.39	2.188	2.28	2.565
-DNA Maintenance	-Energy Metabolism	0.7172	0.6088	0.525	0.5057	0.5354
-RNA Family	-Energy Metabolism	7.437e-05	5.324e-05	3.803e-05	3.525e-05	3.499e-05
Environmental Information Processing	-Energy Metabolism	0.4008	0.262	0.1942	0.1879	0.1866
-Signal Transduction	-Energy Metabolism	0.3971	0.262	0.1941	0.1879	0.1866
-Signaling Molecules and Interaction	-Energy Metabolism	0.003742	1.22e-05	8.578e-06	8.031e-06	7.837e-06
Cellular Processes	-Energy Metabolism	0.8365	0.4393	0.4056	0.4221	0.4495
-Cell Structure	-Energy Metabolism	0.06881	0.1294	0.1258	0.1309	0.1152
-Crystallins	-Energy Metabolism	0	0	0	0	0
-Stress Response	-Energy Metabolism	0	0	0	0	0
-       Stress response	-Energy Metabolism	0	0	0	0	0
-Vesicular transport	-Energy Metabolism	0.01804	0.01222	0.01516	0.01182	0.01902
-Cytoskeleton	-Energy Metabolism	0.174	0.1485	0.126	0.1287	0.1423
-Cell Motility	-Energy Metabolism	0.4254	0.000198	0.0001372	0.000129	0.0001265
-Cell Growth and Death	-Energy Metabolism	0.1543	0.1494	0.1375	0.1482	0.1736
-Cellular Community	-Energy Metabolism	0	0	0	0	0
Metabolism	-Energy Metabolism	29.79	25.92	23.1	24.2	24.88
-Membrane Transport	-Energy Metabolism	4.839	3.859	3.269	3.04	2.838
-Central Carbon Metabolism	-Energy Metabolism	11.61	9.568	8.042	7.525	7.407
-Energy Metabolism	-Energy Metabolism	1	1	1	1	1
-Biosynthesis	-Energy Metabolism	7.506	7.555	7.447	9.138	10.31
-Other Enzymes	-Energy Metabolism	4.638	3.568	3.081	3.04	3.246
Organismal Systems	-Energy Metabolism	0	0	0	0	0
-Immune System	-Energy Metabolism	0	0	0	0	0
-Endocrine System	-Energy Metabolism	0	0	0	0	0
-Circulatory System	-Energy Metabolism	0	0	0	0	0
-Digestive System	-Energy Metabolism	0	0	0	0	0
-Excretory System	-Energy Metabolism	0	0	0	0	0
-Nervous System	-Energy Metabolism	0	0	0	0	0
-Sensory System	-Energy Metabolism	0	0	0	0	0
-Development	-Energy Metabolism	0	0	0	0	0
