Numerator	Denominator	Valgepea data mu 0 11	Valgepea data mu 0 21	Valgepea data mu 0 31	Valgepea data mu 0 40	Valgepea data mu 0 48
-Other Enzymes	-Vesicular transport	151.8	169.6	114.4	145.9	99.31
Organismal Systems	-Vesicular transport	0	0	0	0	0
-Immune System	-Vesicular transport	0	0	0	0	0
-Endocrine System	-Vesicular transport	0	0	0	0	0
-Circulatory System	-Vesicular transport	0	0	0	0	0
-Digestive System	-Vesicular transport	0	0	0	0	0
-Excretory System	-Vesicular transport	0	0	0	0	0
-Nervous System	-Vesicular transport	0	0	0	0	0
-Sensory System	-Vesicular transport	0	0	0	0	0
-Development	-Vesicular transport	0	0	0	0	0
-Environmental Adaptation	-Vesicular transport	0	0	0	0	0
Human Diseases	-Vesicular transport	3.76	4.784	3.024	3.598	2.266
-Cancers	-Vesicular transport	0	0	0	0	0
-Immune Diseases	-Vesicular transport	0	0	0	0	0
-Neurodegenerative Diseases	-Vesicular transport	0	0	0	0	0
-Substance Dependence	-Vesicular transport	0	0	0	0	0
-Cardiovascular Diseases	-Vesicular transport	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Vesicular transport	0	0	0	0	0
-Infectious Diseases	-Vesicular transport	2.702	3.496	2.045	2.44	1.534
-Drug resistance	-Vesicular transport	0.7314	0.9141	0.6608	0.7958	0.4751
Not Mapped	-Vesicular transport	139.2	142.9	95.83	119.4	79.06
-Not Mapped	-Vesicular transport	139.2	142.9	95.83	119.4	79.06
TOTAL	-Cytoskeleton	261.3	269.3	296.8	313.7	318.2
MAPPED	-Cytoskeleton	238.4	250	277.6	295.2	300.1
Genetic Information Processing	-Cytoskeleton	96.37	105.9	126.5	141.4	154.8
-Transcription	-Cytoskeleton	11.57	12.36	13.29	13.25	13.29
-Translation	-Cytoskeleton	61.1	68.98	86.89	101.6	114.7
-Folding, Sorting and Degradation	-Cytoskeleton	16.72	17.48	18.97	19.88	20.19
-DNA Maintenance	-Cytoskeleton	6.668	6.678	6.603	6.238	5.973
-RNA Family	-Cytoskeleton	0.0003364	0.0002898	0.0002397	0.0002185	0.0001971
Environmental Information Processing	-Cytoskeleton	2.566	2.039	1.813	1.672	1.522
-Signal Transduction	-Cytoskeleton	2.547	2.039	1.813	1.672	1.522
-Signaling Molecules and Interaction	-Cytoskeleton	0.02037	6.687e-05	5.532e-05	5.043e-05	4.549e-05
Cellular Processes	-Cytoskeleton	3.525	2.704	2.949	2.957	2.946
-Cell Structure	-Cytoskeleton	0.3212	0.7296	0.8346	0.8458	0.6878
-Crystallins	-Cytoskeleton	0	0	0	0	0
-Stress Response	-Cytoskeleton	0	0	0	0	0
-       Stress response	-Cytoskeleton	0	0	0	0	0
-Vesicular transport	-Cytoskeleton	0.1588	0.1301	0.1918	0.1488	0.2195
-Cytoskeleton	-Cytoskeleton	1	1	1	1	1
-Cell Motility	-Cytoskeleton	1.304	0.001137	0.0009404	0.0008574	0.0007733
-Cell Growth and Death	-Cytoskeleton	0.7379	0.8466	0.9134	0.9565	1.029
-Cellular Community	-Cytoskeleton	0	0	0	0	0
Metabolism	-Cytoskeleton	132.6	135.4	142.2	145	136.6
-Membrane Transport	-Cytoskeleton	24.96	22.53	22.64	21.25	17.91
-Central Carbon Metabolism	-Cytoskeleton	42.98	41.28	40.75	38.52	34.8
-Energy Metabolism	-Cytoskeleton	4.871	5.855	6.758	6.755	6.029
-Biosynthesis	-Cytoskeleton	34.22	40.51	45.98	53.57	54.54
-Other Enzymes	-Cytoskeleton	23.93	22.16	22.65	22.38	21.55
Organismal Systems	-Cytoskeleton	0	0	0	0	0
-Immune System	-Cytoskeleton	0	0	0	0	0
-Endocrine System	-Cytoskeleton	0	0	0	0	0
-Circulatory System	-Cytoskeleton	0	0	0	0	0
-Digestive System	-Cytoskeleton	0	0	0	0	0
-Excretory System	-Cytoskeleton	0	0	0	0	0
-Nervous System	-Cytoskeleton	0	0	0	0	0
-Sensory System	-Cytoskeleton	0	0	0	0	0
-Development	-Cytoskeleton	0	0	0	0	0
-Environmental Adaptation	-Cytoskeleton	0	0	0	0	0
Human Diseases	-Cytoskeleton	0.452	0.4817	0.4209	0.3878	0.3648
-Cancers	-Cytoskeleton	0	0	0	0	0
-Immune Diseases	-Cytoskeleton	0	0	0	0	0
-Neurodegenerative Diseases	-Cytoskeleton	0	0	0	0	0
-Substance Dependence	-Cytoskeleton	0	0	0	0	0
-Cardiovascular Diseases	-Cytoskeleton	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Cytoskeleton	0	0	0	0	0
-Infectious Diseases	-Cytoskeleton	0.05212	0.04889	0.06478	0.0583	0.06365
-Drug resistance	-Cytoskeleton	0.1161	0.1189	0.1267	0.1184	0.1043
Not Mapped	-Cytoskeleton	22.88	19.32	19.23	18.43	18.1
-Not Mapped	-Cytoskeleton	22.88	19.32	19.23	18.43	18.1
TOTAL	-Cell Motility	193.6	232300	309600	358800	403600
MAPPED	-Cell Motility	176.7	215700	289500	337700	380700
Genetic Information Processing	-Cell Motility	71.58	93190	134500	164900	200200
-Transcription	-Cell Motility	8.844	10980	14430	15720	17650
-Translation	-Cell Motility	45.52	60180	91500	117200	146600
-Folding, Sorting and Degradation	-Cell Motility	12.2	15530	20490	23410	26740
-DNA Maintenance	-Cell Motility	5.07	5956	7160	7364	7867
-RNA Family	-Cell Motility	0.0002521	0.2553	0.2553	0.2553	0.2553
Environmental Information Processing	-Cell Motility	1.97	1980	2143	2150	2178
-Signal Transduction	-Cell Motility	1.953	1980	2143	2150	2178
-Signaling Molecules and Interaction	-Cell Motility	0.01509	0.05769	0.05769	0.05769	0.05769
Cellular Processes	-Cell Motility	2.596	2351	3087	3406	3754
-Cell Structure	-Cell Motility	0.238	629.4	870.4	967.5	872.4
-Crystallins	-Cell Motility	0	0	0	0	0
-Stress Response	-Cell Motility	0	0	0	0	0
-       Stress response	-Cell Motility	0	0	0	0	0
-Vesicular transport	-Cell Motility	0.1182	116.7	209.3	176.7	290.4
-Cytoskeleton	-Cell Motility	0.7492	863.3	1051	1144	1274
-Cell Motility	-Cell Motility	1	1	1	1	1
-Cell Growth and Death	-Cell Motility	0.5494	780.4	1032	1185	1414
-Cellular Community	-Cell Motility	0	0	0	0	0
Metabolism	-Cell Motility	100.6	119800	152300	170200	178300
-Membrane Transport	-Cell Motility	18.89	21480	26230	26630	24180
-Central Carbon Metabolism	-Cell Motility	32.33	38520	46040	47740	47760
-Energy Metabolism	-Cell Motility	3.781	5271	7426	7953	8191
-Biosynthesis	-Cell Motility	26.56	35990	49550	63150	71380
-Other Enzymes	-Cell Motility	17.97	19660	23930	25730	28880
Organismal Systems	-Cell Motility	0	0	0	0	0
-Immune System	-Cell Motility	0	0	0	0	0
-Endocrine System	-Cell Motility	0	0	0	0	0
-Circulatory System	-Cell Motility	0	0	0	0	0
-Digestive System	-Cell Motility	0	0	0	0	0
-Excretory System	-Cell Motility	0	0	0	0	0
-Nervous System	-Cell Motility	0	0	0	0	0
-Sensory System	-Cell Motility	0	0	0	0	0
-Development	-Cell Motility	0	0	0	0	0
-Environmental Adaptation	-Cell Motility	0	0	0	0	0
Human Diseases	-Cell Motility	0.4026	450.2	475.6	480.6	501.3
-Cancers	-Cell Motility	0	0	0	0	0
-Immune Diseases	-Cell Motility	0	0	0	0	0
-Neurodegenerative Diseases	-Cell Motility	0	0	0	0	0
-Substance Dependence	-Cell Motility	0	0	0	0	0
-Cardiovascular Diseases	-Cell Motility	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Cell Motility	0	0	0	0	0
-Infectious Diseases	-Cell Motility	0.0405	48.49	73.91	71.04	82.74
-Drug resistance	-Cell Motility	0.08643	106.6	138.3	140.6	138
Not Mapped	-Cell Motility	16.96	16670	20050	21080	22960
-Not Mapped	-Cell Motility	16.96	16670	20050	21080	22960
TOTAL	-Cell Growth and Death	335.8	297.7	295.3	293.7	274.1
MAPPED	-Cell Growth and Death	306.4	276.4	276.1	276.4	258.5
Genetic Information Processing	-Cell Growth and Death	127.3	120.6	129.1	135.7	136.4
-Transcription	-Cell Growth and Death	15.58	14.49	14.44	13.45	12.53
-Translation	-Cell Growth and Death	78.97	76.79	86.94	95.65	99.32
-Folding, Sorting and Degradation	-Cell Growth and Death	22.27	20.15	20.35	20.33	19.27
-DNA Maintenance	-Cell Growth and Death	8.867	7.674	6.89	6.077	5.39
-RNA Family	-Cell Growth and Death	0.0004775	0.0003543	0.0002631	0.000228	0.0001888
Environmental Information Processing	-Cell Growth and Death	3.413	2.377	1.996	1.728	1.454
-Signal Transduction	-Cell Growth and Death	3.387	2.377	1.996	1.728	1.454
-Signaling Molecules and Interaction	-Cell Growth and Death	0.02617	7.392e-05	5.503e-05	4.722e-05	3.918e-05
Cellular Processes	-Cell Growth and Death	4.688	3.106	3.071	2.909	2.689
-Cell Structure	-Cell Growth and Death	0.4127	0.8065	0.8302	0.7918	0.5924
-Crystallins	-Cell Growth and Death	0	0	0	0	0
-Stress Response	-Cell Growth and Death	0	0	0	0	0
-       Stress response	-Cell Growth and Death	0	0	0	0	0
-Vesicular transport	-Cell Growth and Death	0.2112	0.1495	0.1996	0.1446	0.1972
-Cytoskeleton	-Cell Growth and Death	1.33	1.149	1.041	0.9715	0.8986
-Cell Motility	-Cell Growth and Death	1.787	0.001264	0.0009538	0.0008184	0.0006791
-Cell Growth and Death	-Cell Growth and Death	1	1	1	1	1
-Cellular Community	-Cell Growth and Death	0	0	0	0	0
Metabolism	-Cell Growth and Death	174.5	153.6	145.4	139.4	121
-Membrane Transport	-Cell Growth and Death	33.53	27.04	25.37	22.3	16.79
-Central Carbon Metabolism	-Cell Growth and Death	58.59	48.69	44.62	40.27	32.84
-Energy Metabolism	-Cell Growth and Death	6.563	6.734	7.196	6.71	5.744
-Biosynthesis	-Cell Growth and Death	46.37	47.85	49.22	53.46	49.24
-Other Enzymes	-Cell Growth and Death	32.65	25.94	24.35	22.64	21.07
Organismal Systems	-Cell Growth and Death	0	0	0	0	0
-Immune System	-Cell Growth and Death	0	0	0	0	0
-Endocrine System	-Cell Growth and Death	0	0	0	0	0
-Circulatory System	-Cell Growth and Death	0	0	0	0	0
-Digestive System	-Cell Growth and Death	0	0	0	0	0
-Excretory System	-Cell Growth and Death	0	0	0	0	0
-Nervous System	-Cell Growth and Death	0	0	0	0	0
-Sensory System	-Cell Growth and Death	0	0	0	0	0
-Development	-Cell Growth and Death	0	0	0	0	0
-Environmental Adaptation	-Cell Growth and Death	0	0	0	0	0
Human Diseases	-Cell Growth and Death	0.6429	0.5966	0.4853	0.422	0.3701
-Cancers	-Cell Growth and Death	0	0	0	0	0
-Immune Diseases	-Cell Growth and Death	0	0	0	0	0
-Neurodegenerative Diseases	-Cell Growth and Death	0	0	0	0	0
-Substance Dependence	-Cell Growth and Death	0	0	0	0	0
-Cardiovascular Diseases	-Cell Growth and Death	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Cell Growth and Death	0	0	0	0	0
-Infectious Diseases	-Cell Growth and Death	0.06931	0.05616	0.06444	0.05458	0.05482
-Drug resistance	-Cell Growth and Death	0.1544	0.1366	0.1319	0.115	0.09368
Not Mapped	-Cell Growth and Death	29.41	21.36	19.12	17.25	15.59
-Not Mapped	-Cell Growth and Death	29.41	21.36	19.12	17.25	15.59
TOTAL	-Cellular Community	Inf	Inf	Inf	Inf	Inf
MAPPED	-Cellular Community	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Transcription	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Translation	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Cellular Community	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cellular Community	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Cell Structure	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Crystallins	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Stress Response	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-       Stress response	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Vesicular transport	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Cellular Community	-Cellular Community	NaN	NaN	NaN	NaN	NaN
Metabolism	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Cellular Community	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Immune System	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Development	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Cellular Community	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Cancers	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Immune Diseases	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Substance Dependence	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Endocrine and Metabolic Diseases	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Drug resistance	-Cellular Community	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Cellular Community	Inf	Inf	Inf	Inf	Inf
TOTAL	Metabolism	1.933	1.949	2.044	2.12	2.276
MAPPED	Metabolism	1.763	1.81	1.912	1.995	2.147
Genetic Information Processing	Metabolism	0.7152	0.7699	0.8748	0.96	1.111
-Transcription	Metabolism	0.08701	0.09132	0.09472	0.09232	0.09857
-Translation	Metabolism	0.4545	0.5026	0.602	0.6906	0.825
-Folding, Sorting and Degradation	Metabolism	0.1249	0.128	0.1327	0.1355	0.1458
-DNA Maintenance	Metabolism	0.05082	0.04995	0.04724	0.04346	0.04425
-RNA Family	Metabolism	2.481e-06	2.087e-06	1.642e-06	1.47e-06	1.405e-06
Environmental Information Processing	Metabolism	0.01897	0.01534	0.01307	0.01172	0.01136
-Signal Transduction	Metabolism	0.01882	0.01534	0.01307	0.01172	0.01136
-Signaling Molecules and Interaction	Metabolism	0.0001506	4.841e-07	3.81e-07	3.409e-07	3.254e-07
Cellular Processes	Metabolism	0.02658	0.01954	0.02021	0.02004	0.02096
-Cell Structure	Metabolism	0.002375	0.005281	0.005748	0.005716	0.004921
-Crystallins	Metabolism	0	0	0	0	0
-Stress Response	Metabolism	0	0	0	0	0
-       Stress response	Metabolism	0	0	0	0	0
-Vesicular transport	Metabolism	0.001212	0.0009742	0.001374	0.001038	0.00163
-Cytoskeleton	Metabolism	0.007475	0.007316	0.006972	0.006842	0.007265
-Cell Motility	Metabolism	0.009842	8.301e-06	6.539e-06	5.843e-06	5.584e-06
-Cell Growth and Death	Metabolism	0.005516	0.006193	0.006368	0.006544	0.007475
-Cellular Community	Metabolism	0	0	0	0	0
Metabolism	Metabolism	1	1	1	1	1
-Membrane Transport	Metabolism	0.189	0.1685	0.1619	0.147	0.1329
-Central Carbon Metabolism	Metabolism	0.3286	0.3022	0.2891	0.2668	0.2528
-Energy Metabolism	Metabolism	0.0363	0.04301	0.04748	0.04621	0.04383
-Biosynthesis	Metabolism	0.2578	0.2974	0.3228	0.3695	0.401
-Other Enzymes	Metabolism	0.1817	0.1598	0.1552	0.1514	0.16
Organismal Systems	Metabolism	0	0	0	0	0
-Immune System	Metabolism	0	0	0	0	0
-Endocrine System	Metabolism	0	0	0	0	0
-Circulatory System	Metabolism	0	0	0	0	0
-Digestive System	Metabolism	0	0	0	0	0
-Excretory System	Metabolism	0	0	0	0	0
-Nervous System	Metabolism	0	0	0	0	0
-Sensory System	Metabolism	0	0	0	0	0
-Development	Metabolism	0	0	0	0	0
-Environmental Adaptation	Metabolism	0	0	0	0	0
Human Diseases	Metabolism	0.003344	0.003487	0.002899	0.002621	0.00261
-Cancers	Metabolism	0	0	0	0	0
-Immune Diseases	Metabolism	0	0	0	0	0
-Neurodegenerative Diseases	Metabolism	0	0	0	0	0
-Substance Dependence	Metabolism	0	0	0	0	0
-Cardiovascular Diseases	Metabolism	0	0	0	0	0
-Endocrine and Metabolic Diseases	Metabolism	0	0	0	0	0
-Infectious Diseases	Metabolism	0.0003972	0.0003656	0.0004555	0.0004021	0.0004659
-Drug resistance	Metabolism	0.0008917	0.0008961	0.0009154	0.0008329	0.0007819
Not Mapped	Metabolism	0.1692	0.1399	0.1324	0.1246	0.1295
-Not Mapped	Metabolism	0.1692	0.1399	0.1324	0.1246	0.1295
TOTAL	-Membrane Transport	10.12	11.59	12.64	14.39	17.04
MAPPED	-Membrane Transport	9.233	10.76	11.82	13.54	16.07
Genetic Information Processing	-Membrane Transport	3.744	4.569	5.403	6.508	8.3
-Transcription	-Membrane Transport	0.4487	0.5345	0.5735	0.6093	0.7297
-Translation	-Membrane Transport	2.379	2.982	3.722	4.682	6.171
-Folding, Sorting and Degradation	-Membrane Transport	0.6392	0.7439	0.8021	0.8979	1.082
-DNA Maintenance	-Membrane Transport	0.267	0.2945	0.2917	0.2936	0.3327
-RNA Family	-Membrane Transport	1.278e-05	1.222e-05	9.986e-06	9.775e-06	1.034e-05
Environmental Information Processing	-Membrane Transport	0.1026	0.0922	0.08171	0.08007	0.08496
-Signal Transduction	-Membrane Transport	0.1017	0.0922	0.0817	0.08007	0.08496
-Signaling Molecules and Interaction	-Membrane Transport	0.0007887	2.877e-06	2.356e-06	2.313e-06	2.435e-06
Cellular Processes	-Membrane Transport	0.1398	0.1176	0.1261	0.1366	0.1577
-Cell Structure	-Membrane Transport	0.01244	0.03139	0.03555	0.03879	0.03682
-Crystallins	-Membrane Transport	0	0	0	0	0
-Stress Response	-Membrane Transport	0	0	0	0	0
-       Stress response	-Membrane Transport	0	0	0	0	0
-Vesicular transport	-Membrane Transport	0.006363	0.005774	0.008473	0.007005	0.01225
-Cytoskeleton	-Membrane Transport	0.04007	0.04369	0.04316	0.04654	0.05522
-Cell Motility	-Membrane Transport	0.05235	4.639e-05	3.784e-05	3.725e-05	4.133e-05
-Cell Growth and Death	-Membrane Transport	0.0291	0.0367	0.03919	0.04452	0.05843
-Cellular Community	-Membrane Transport	0	0	0	0	0
Metabolism	-Membrane Transport	5.235	5.933	6.168	6.766	7.481
-Membrane Transport	-Membrane Transport	1	1	1	1	1
-Central Carbon Metabolism	-Membrane Transport	1.765	1.859	1.833	1.839	1.975
-Energy Metabolism	-Membrane Transport	0.1932	0.253	0.2869	0.3028	0.3317
-Biosynthesis	-Membrane Transport	1.351	1.77	1.986	2.482	2.964
-Other Enzymes	-Membrane Transport	0.9734	0.9483	0.9541	1.009	1.198
Organismal Systems	-Membrane Transport	0	0	0	0	0
-Immune System	-Membrane Transport	0	0	0	0	0
-Endocrine System	-Membrane Transport	0	0	0	0	0
-Circulatory System	-Membrane Transport	0	0	0	0	0
-Digestive System	-Membrane Transport	0	0	0	0	0
-Excretory System	-Membrane Transport	0	0	0	0	0
-Nervous System	-Membrane Transport	0	0	0	0	0
-Sensory System	-Membrane Transport	0	0	0	0	0
-Development	-Membrane Transport	0	0	0	0	0
-Environmental Adaptation	-Membrane Transport	0	0	0	0	0
Human Diseases	-Membrane Transport	0.0175	0.02096	0.01813	0.0179	0.01952
-Cancers	-Membrane Transport	0	0	0	0	0
-Immune Diseases	-Membrane Transport	0	0	0	0	0
-Neurodegenerative Diseases	-Membrane Transport	0	0	0	0	0
-Substance Dependence	-Membrane Transport	0	0	0	0	0
-Cardiovascular Diseases	-Membrane Transport	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Membrane Transport	0	0	0	0	0
-Infectious Diseases	-Membrane Transport	0.002305	0.002212	0.002919	0.002819	0.003609
-Drug resistance	-Membrane Transport	0.004654	0.005317	0.005646	0.005636	0.005949
Not Mapped	-Membrane Transport	0.8861	0.8314	0.8188	0.8452	0.969
-Not Mapped	-Membrane Transport	0.8861	0.8314	0.8188	0.8452	0.969
TOTAL	-Central Carbon Metabolism	5.875	6.164	6.84	7.738	8.942
MAPPED	-Central Carbon Metabolism	5.361	5.722	6.397	7.284	8.434
Genetic Information Processing	-Central Carbon Metabolism	2.157	2.496	2.97	3.539	4.367
-Transcription	-Central Carbon Metabolism	0.2583	0.2938	0.3243	0.3401	0.3851
-Translation	-Central Carbon Metabolism	1.369	1.589	2.012	2.517	3.236
-Folding, Sorting and Degradation	-Central Carbon Metabolism	0.3713	0.4002	0.4336	0.4824	0.5554
-DNA Maintenance	-Central Carbon Metabolism	0.1526	0.1568	0.1592	0.1581	0.1661
-RNA Family	-Central Carbon Metabolism	7.227e-06	6.25e-06	5.183e-06	5.034e-06	5.234e-06
Environmental Information Processing	-Central Carbon Metabolism	0.05597	0.05049	0.04558	0.04306	0.04448
-Signal Transduction	-Central Carbon Metabolism	0.05552	0.05049	0.04557	0.04306	0.04447
-Signaling Molecules and Interaction	-Central Carbon Metabolism	0.0004579	1.531e-06	1.275e-06	1.244e-06	1.278e-06
Cellular Processes	-Central Carbon Metabolism	0.0803	0.06341	0.06958	0.07496	0.08303
-Cell Structure	-Central Carbon Metabolism	0.007221	0.0167	0.01923	0.02087	0.01933
-Crystallins	-Central Carbon Metabolism	0	0	0	0	0
-Stress Response	-Central Carbon Metabolism	0	0	0	0	0
-       Stress response	-Central Carbon Metabolism	0	0	0	0	0
-Vesicular transport	-Central Carbon Metabolism	0.003577	0.002911	0.00431	0.003524	0.006005
-Cytoskeleton	-Central Carbon Metabolism	0.0227	0.02373	0.02411	0.0256	0.0286
-Cell Motility	-Central Carbon Metabolism	0.03076	2.567e-05	2.156e-05	2.079e-05	2.091e-05
-Cell Growth and Death	-Central Carbon Metabolism	0.01606	0.01963	0.0216	0.02437	0.02957
-Cellular Community	-Central Carbon Metabolism	0	0	0	0	0
Metabolism	-Central Carbon Metabolism	3.021	3.173	3.37	3.675	3.948
-Membrane Transport	-Central Carbon Metabolism	0.5656	0.5348	0.5373	0.531	0.506
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.1096	0.136	0.161	0.1666	0.1689
-Biosynthesis	-Central Carbon Metabolism	0.7647	0.9792	1.124	1.375	1.54
-Other Enzymes	-Central Carbon Metabolism	0.5429	0.5216	0.525	0.5491	0.618
Organismal Systems	-Central Carbon Metabolism	0	0	0	0	0
-Immune System	-Central Carbon Metabolism	0	0	0	0	0
-Endocrine System	-Central Carbon Metabolism	0	0	0	0	0
-Circulatory System	-Central Carbon Metabolism	0	0	0	0	0
-Digestive System	-Central Carbon Metabolism	0	0	0	0	0
-Excretory System	-Central Carbon Metabolism	0	0	0	0	0
-Nervous System	-Central Carbon Metabolism	0	0	0	0	0
-Sensory System	-Central Carbon Metabolism	0	0	0	0	0
-Development	-Central Carbon Metabolism	0	0	0	0	0
-Environmental Adaptation	-Central Carbon Metabolism	0	0	0	0	0
Human Diseases	-Central Carbon Metabolism	0.009916	0.01156	0.01025	0.009991	0.01034
-Cancers	-Central Carbon Metabolism	0	0	0	0	0
-Immune Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Neurodegenerative Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Substance Dependence	-Central Carbon Metabolism	0	0	0	0	0
-Cardiovascular Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Infectious Diseases	-Central Carbon Metabolism	0.00126	0.00116	0.001482	0.001424	0.001755
-Drug resistance	-Central Carbon Metabolism	0.002769	0.002661	0.002848	0.002804	0.002853
Not Mapped	-Central Carbon Metabolism	0.5145	0.4423	0.443	0.4547	0.5086
-Not Mapped	-Central Carbon Metabolism	0.5145	0.4423	0.443	0.4547	0.5086
TOTAL	-Energy Metabolism	51.84	44.26	42.81	45.4	50.92
MAPPED	-Energy Metabolism	47.3	41.09	40.03	42.73	48.02
Genetic Information Processing	-Energy Metabolism	19.17	17.46	18.27	20.52	25
-Transcription	-Energy Metabolism	2.34	2.106	1.964	1.962	2.182
-Translation	-Energy Metabolism	12.19	11.41	12.53	14.72	18.49
-Folding, Sorting and Degradation	-Energy Metabolism	3.382	2.966	2.796	3	3.341
-DNA Maintenance	-Energy Metabolism	1.369	1.141	0.9876	0.928	0.9924
-RNA Family	-Energy Metabolism	6.592e-05	4.743e-05	3.457e-05	3.163e-05	3.206e-05
Environmental Information Processing	-Energy Metabolism	0.5041	0.3407	0.2621	0.2461	0.253
-Signal Transduction	-Energy Metabolism	0.4998	0.3407	0.2621	0.2461	0.253
-Signaling Molecules and Interaction	-Energy Metabolism	0.004041	1.099e-05	7.978e-06	7.3e-06	7.278e-06
Cellular Processes	-Energy Metabolism	0.7016	0.4518	0.427	0.4379	0.4639
-Cell Structure	-Energy Metabolism	0.06372	0.1199	0.1204	0.1224	0.1101
-Crystallins	-Energy Metabolism	0	0	0	0	0
-Stress Response	-Energy Metabolism	0	0	0	0	0
-       Stress response	-Energy Metabolism	0	0	0	0	0
-Vesicular transport	-Energy Metabolism	0.03126	0.02117	0.0269	0.02084	0.03433
-Cytoskeleton	-Energy Metabolism	0.2044	0.1687	0.1457	0.1467	0.1644
-Cell Motility	-Energy Metabolism	0.2615	0.000184	0.0001339	0.0001242	0.0001218
-Cell Growth and Death	-Energy Metabolism	0.149	0.1443	0.1374	0.1489	0.1722
-Cellular Community	-Energy Metabolism	0	0	0	0	0
Metabolism	-Energy Metabolism	26.94	22.83	20.94	21.52	22.25
-Membrane Transport	-Energy Metabolism	5.16	3.883	3.462	3.236	2.977
-Central Carbon Metabolism	-Energy Metabolism	8.704	7.196	6.2	5.973	5.823
-Energy Metabolism	-Energy Metabolism	1	1	1	1	1
-Biosynthesis	-Energy Metabolism	7.066	7.035	6.883	8.106	9.008
-Other Enzymes	-Energy Metabolism	4.926	3.649	3.196	3.175	3.44
Organismal Systems	-Energy Metabolism	0	0	0	0	0
-Immune System	-Energy Metabolism	0	0	0	0	0
-Endocrine System	-Energy Metabolism	0	0	0	0	0
-Circulatory System	-Energy Metabolism	0	0	0	0	0
-Digestive System	-Energy Metabolism	0	0	0	0	0
-Excretory System	-Energy Metabolism	0	0	0	0	0
-Nervous System	-Energy Metabolism	0	0	0	0	0
-Sensory System	-Energy Metabolism	0	0	0	0	0
