Numerator	Denominator	Valgepea data mu 0 11	Valgepea data mu 0 21	Valgepea data mu 0 31	Valgepea data mu 0 40	Valgepea data mu 0 48
-Cell Growth and Death	-Vesicular transport	4.278	5.97	4.322	5.95	4.305
-Cellular Community	-Vesicular transport	0	0	0	0	0
Metabolism	-Vesicular transport	806.9	1001	708.8	938.9	596.7
-Membrane Transport	-Vesicular transport	136.7	163.5	110.6	133.9	76.91
-Central Carbon Metabolism	-Vesicular transport	250.1	304.1	202.6	249.2	152
-Energy Metabolism	-Vesicular transport	28.66	41.47	32.76	41.56	26.04
-Biosynthesis	-Vesicular transport	206.3	297.8	227.6	342.7	235.2
-Other Enzymes	-Vesicular transport	145.6	155.5	105.2	133.9	92.86
Organismal Systems	-Vesicular transport	0	0	0	0	0
-Immune System	-Vesicular transport	0	0	0	0	0
-Endocrine System	-Vesicular transport	0	0	0	0	0
-Circulatory System	-Vesicular transport	0	0	0	0	0
-Digestive System	-Vesicular transport	0	0	0	0	0
-Excretory System	-Vesicular transport	0	0	0	0	0
-Nervous System	-Vesicular transport	0	0	0	0	0
-Sensory System	-Vesicular transport	0	0	0	0	0
-Development	-Vesicular transport	0	0	0	0	0
-Environmental Adaptation	-Vesicular transport	0	0	0	0	0
Human Diseases	-Vesicular transport	0.2192	0.2988	0.2097	0.2729	0.1485
-Cancers	-Vesicular transport	0	0	0	0	0
-Immune Diseases	-Vesicular transport	0	0	0	0	0
-Neurodegenerative Diseases	-Vesicular transport	0	0	0	0	0
-Substance Dependence	-Vesicular transport	0	0	0	0	0
-Cardiovascular Diseases	-Vesicular transport	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Vesicular transport	0	0	0	0	0
-Infectious Diseases	-Vesicular transport	0.0006299	0.0006595	0.0003676	0.0004355	0.0002649
-Drug resistance	-Vesicular transport	0.04866	0.06661	0.05276	0.07175	0.05921
Not Mapped	-Vesicular transport	139.2	142.9	95.82	119.3	79.05
-Not Mapped	-Vesicular transport	139.2	142.9	95.82	119.3	79.05
TOTAL	-Cytoskeleton	252.5	259.2	283.8	302.3	305
MAPPED	-Cytoskeleton	230.4	240.6	265.4	284.5	287.7
Genetic Information Processing	-Cytoskeleton	92.69	101.3	120.2	135.5	147.6
-Transcription	-Cytoskeleton	10.64	11.31	12.16	12.14	12.22
-Translation	-Cytoskeleton	58.83	66.16	82.83	97.63	109.7
-Folding, Sorting and Degradation	-Cytoskeleton	15.58	16.12	17.44	18.4	18.69
-DNA Maintenance	-Cytoskeleton	6.414	6.447	6.483	6.084	5.806
-RNA Family	-Cytoskeleton	0.0002251	0.0001931	0.0001586	0.0001458	0.0001308
Environmental Information Processing	-Cytoskeleton	2.184	1.854	1.656	1.525	1.367
-Signal Transduction	-Cytoskeleton	2.164	1.854	1.656	1.525	1.367
-Signaling Molecules and Interaction	-Cytoskeleton	0.01968	6.435e-05	5.288e-05	4.86e-05	4.36e-05
Cellular Processes	-Cytoskeleton	3.272	2.484	2.632	2.705	2.608
-Cell Structure	-Cytoskeleton	0.3104	0.7021	0.7978	0.8151	0.6593
-Crystallins	-Cytoskeleton	0	0	0	0	0
-Stress Response	-Cytoskeleton	0	0	0	0	0
-       Stress response	-Cytoskeleton	0	0	0	0	0
-Vesicular transport	-Cytoskeleton	0.005027	0.003882	0.004336	0.003985	0.003575
-Cytoskeleton	-Cytoskeleton	1	1	1	1	1
-Cell Motility	-Cytoskeleton	1.085	0.001008	0.0008285	0.0007614	0.000683
-Cell Growth and Death	-Cytoskeleton	0.6795	0.7769	0.8291	0.8855	0.9447
-Cellular Community	-Cytoskeleton	0	0	0	0	0
Metabolism	-Cytoskeleton	130.2	132.7	138.4	142.2	133.3
-Membrane Transport	-Cytoskeleton	22.48	21.67	21.61	20.26	16.95
-Central Carbon Metabolism	-Cytoskeleton	41.11	40.1	39.25	37.41	33.67
-Energy Metabolism	-Cytoskeleton	4.561	5.436	6.165	6.134	5.622
-Biosynthesis	-Cytoskeleton	33.69	39.38	44.45	52.15	52.82
-Other Enzymes	-Cytoskeleton	22.17	20.24	20.17	19.93	20.46
Organismal Systems	-Cytoskeleton	0	0	0	0	0
-Immune System	-Cytoskeleton	0	0	0	0	0
-Endocrine System	-Cytoskeleton	0	0	0	0	0
-Circulatory System	-Cytoskeleton	0	0	0	0	0
-Digestive System	-Cytoskeleton	0	0	0	0	0
-Excretory System	-Cytoskeleton	0	0	0	0	0
-Nervous System	-Cytoskeleton	0	0	0	0	0
-Sensory System	-Cytoskeleton	0	0	0	0	0
-Development	-Cytoskeleton	0	0	0	0	0
-Environmental Adaptation	-Cytoskeleton	0	0	0	0	0
Human Diseases	-Cytoskeleton	0.03602	0.04039	0.04208	0.04215	0.03399
-Cancers	-Cytoskeleton	0	0	0	0	0
-Immune Diseases	-Cytoskeleton	0	0	0	0	0
-Neurodegenerative Diseases	-Cytoskeleton	0	0	0	0	0
-Substance Dependence	-Cytoskeleton	0	0	0	0	0
-Cardiovascular Diseases	-Cytoskeleton	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Cytoskeleton	0	0	0	0	0
-Infectious Diseases	-Cytoskeleton	0.0001035	8.917e-05	7.376e-05	6.724e-05	6.065e-05
-Drug resistance	-Cytoskeleton	0.007728	0.008666	0.01012	0.01068	0.01299
Not Mapped	-Cytoskeleton	22.11	18.6	18.38	17.76	17.35
-Not Mapped	-Cytoskeleton	22.11	18.6	18.38	17.76	17.35
TOTAL	-Cell Motility	167.8	223700	298100	345500	388700
MAPPED	-Cell Motility	153.1	207700	278800	325200	366600
Genetic Information Processing	-Cell Motility	61.94	87490	126200	154900	188100
-Transcription	-Cell Motility	7.383	10540	13760	14900	16690
-Translation	-Cell Motility	39.54	57120	87020	111600	139800
-Folding, Sorting and Degradation	-Cell Motility	10.52	13920	18320	21030	23810
-DNA Maintenance	-Cell Motility	4.501	5616	6835	7041	7448
-RNA Family	-Cell Motility	0.0001662	0.1875	0.1875	0.1875	0.1875
Environmental Information Processing	-Cell Motility	1.476	1655	1806	1810	1808
-Signal Transduction	-Cell Motility	1.463	1655	1806	1810	1808
-Signaling Molecules and Interaction	-Cell Motility	0.01308	0.05556	0.05556	0.05556	0.05556
Cellular Processes	-Cell Motility	2.428	2145	2765	3092	3324
-Cell Structure	-Cell Motility	0.2062	606.1	838.1	931.7	840.1
-Crystallins	-Cell Motility	0	0	0	0	0
-Stress Response	-Cell Motility	0	0	0	0	0
-       Stress response	-Cell Motility	0	0	0	0	0
-Vesicular transport	-Cell Motility	0.003498	3.352	4.556	4.556	4.556
-Cytoskeleton	-Cell Motility	0.6421	862.7	1043	1143	1268
-Cell Motility	-Cell Motility	1	1	1	1	1
-Cell Growth and Death	-Cell Motility	0.4738	670.7	871	1012	1204
-Cellular Community	-Cell Motility	0	0	0	0	0
Metabolism	-Cell Motility	87.04	115100	146200	163400	171100
-Membrane Transport	-Cell Motility	16.45	18710	22710	23150	21600
-Central Carbon Metabolism	-Cell Motility	28.07	34790	42260	43600	42910
-Energy Metabolism	-Cell Motility	3.11	4693	6477	7012	7165
-Biosynthesis	-Cell Motility	21.97	34740	47870	61240	69160
-Other Enzymes	-Cell Motility	16.01	18070	22030	23800	26600
Organismal Systems	-Cell Motility	0	0	0	0	0
-Immune System	-Cell Motility	0	0	0	0	0
-Endocrine System	-Cell Motility	0	0	0	0	0
-Circulatory System	-Cell Motility	0	0	0	0	0
-Digestive System	-Cell Motility	0	0	0	0	0
-Excretory System	-Cell Motility	0	0	0	0	0
-Nervous System	-Cell Motility	0	0	0	0	0
-Sensory System	-Cell Motility	0	0	0	0	0
-Development	-Cell Motility	0	0	0	0	0
-Environmental Adaptation	-Cell Motility	0	0	0	0	0
Human Diseases	-Cell Motility	0.02313	34.85	43.88	48.21	43.12
-Cancers	-Cell Motility	0	0	0	0	0
-Immune Diseases	-Cell Motility	0	0	0	0	0
-Neurodegenerative Diseases	-Cell Motility	0	0	0	0	0
-Substance Dependence	-Cell Motility	0	0	0	0	0
-Cardiovascular Diseases	-Cell Motility	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Cell Motility	0	0	0	0	0
-Infectious Diseases	-Cell Motility	8.591e-05	0.08333	0.08333	0.08333	0.08333
-Drug resistance	-Cell Motility	0.005991	7.769	11.04	12.67	17.19
Not Mapped	-Cell Motility	14.69	16050	19310	20300	22110
-Not Mapped	-Cell Motility	14.69	16050	19310	20300	22110
TOTAL	-Cell Growth and Death	321.4	285.3	282.3	283.7	264.2
MAPPED	-Cell Growth and Death	293.3	264.9	264	267	249.2
Genetic Information Processing	-Cell Growth and Death	119.6	113.2	121.3	128.9	129.7
-Transcription	-Cell Growth and Death	14.05	12.95	12.64	11.79	10.98
-Translation	-Cell Growth and Death	75.89	73.9	83.45	92.69	95.94
-Folding, Sorting and Degradation	-Cell Growth and Death	20.94	18.81	18.27	18.01	17
-DNA Maintenance	-Cell Growth and Death	8.335	7.196	6.52	5.762	5.058
-RNA Family	-Cell Growth and Death	0.0002993	0.0002218	0.0001651	0.0001416	0.0001175
Environmental Information Processing	-Cell Growth and Death	2.687	2.042	1.647	1.431	1.184
-Signal Transduction	-Cell Growth and Death	2.662	2.042	1.647	1.431	1.184
-Signaling Molecules and Interaction	-Cell Growth and Death	0.02505	7.085e-05	5.262e-05	4.561e-05	3.777e-05
Cellular Processes	-Cell Growth and Death	4.397	2.838	2.75	2.674	2.405
-Cell Structure	-Cell Growth and Death	0.3951	0.773	0.7938	0.7649	0.5711
-Crystallins	-Cell Growth and Death	0	0	0	0	0
-Stress Response	-Cell Growth and Death	0	0	0	0	0
-       Stress response	-Cell Growth and Death	0	0	0	0	0
-Vesicular transport	-Cell Growth and Death	0.006367	0.004251	0.004297	0.003725	0.003084
-Cytoskeleton	-Cell Growth and Death	1.23	1.059	0.9511	0.9043	0.8303
-Cell Motility	-Cell Growth and Death	1.443	0.001158	0.0008621	0.0007397	0.0006138
-Cell Growth and Death	-Cell Growth and Death	1	1	1	1	1
-Cellular Community	-Cell Growth and Death	0	0	0	0	0
Metabolism	-Cell Growth and Death	165.8	146	137.7	133.4	115.4
-Membrane Transport	-Cell Growth and Death	28.88	24.43	22.07	19.37	15.19
-Central Carbon Metabolism	-Cell Growth and Death	51.08	43.74	38.61	34.63	28.88
-Energy Metabolism	-Cell Growth and Death	6.018	6.281	6.573	6.084	5.134
-Biosynthesis	-Cell Growth and Death	43.09	44.19	45.11	49.98	46.73
-Other Enzymes	-Cell Growth and Death	30.9	23.25	20.99	19.37	17.85
Organismal Systems	-Cell Growth and Death	0	0	0	0	0
-Immune System	-Cell Growth and Death	0	0	0	0	0
-Endocrine System	-Cell Growth and Death	0	0	0	0	0
-Circulatory System	-Cell Growth and Death	0	0	0	0	0
-Digestive System	-Cell Growth and Death	0	0	0	0	0
-Excretory System	-Cell Growth and Death	0	0	0	0	0
-Nervous System	-Cell Growth and Death	0	0	0	0	0
-Sensory System	-Cell Growth and Death	0	0	0	0	0
-Development	-Cell Growth and Death	0	0	0	0	0
-Environmental Adaptation	-Cell Growth and Death	0	0	0	0	0
Human Diseases	-Cell Growth and Death	0.04882	0.04771	0.04607	0.04406	0.03304
-Cancers	-Cell Growth and Death	0	0	0	0	0
-Immune Diseases	-Cell Growth and Death	0	0	0	0	0
-Neurodegenerative Diseases	-Cell Growth and Death	0	0	0	0	0
-Substance Dependence	-Cell Growth and Death	0	0	0	0	0
-Cardiovascular Diseases	-Cell Growth and Death	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Cell Growth and Death	0	0	0	0	0
-Infectious Diseases	-Cell Growth and Death	0.0001403	0.0001053	8.076e-05	7.03e-05	5.894e-05
-Drug resistance	-Cell Growth and Death	0.01028	0.009955	0.01053	0.01037	0.01167
Not Mapped	-Cell Growth and Death	28.15	20.47	18.29	16.67	15.03
-Not Mapped	-Cell Growth and Death	28.15	20.47	18.29	16.67	15.03
TOTAL	-Cellular Community	Inf	Inf	Inf	Inf	Inf
MAPPED	-Cellular Community	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Transcription	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Translation	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Cellular Community	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cellular Community	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Cell Structure	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Crystallins	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Stress Response	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-       Stress response	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Vesicular transport	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Cellular Community	-Cellular Community	NaN	NaN	NaN	NaN	NaN
Metabolism	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Cellular Community	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Immune System	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Development	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Cellular Community	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Cancers	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Immune Diseases	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Substance Dependence	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Endocrine and Metabolic Diseases	-Cellular Community	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Drug resistance	-Cellular Community	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Cellular Community	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Cellular Community	Inf	Inf	Inf	Inf	Inf
TOTAL	Metabolism	1.925	1.938	2.03	2.106	2.264
MAPPED	Metabolism	1.756	1.799	1.899	1.982	2.135
Genetic Information Processing	Metabolism	0.7088	0.7601	0.8635	0.948	1.099
-Transcription	Metabolism	0.0817	0.0852	0.08784	0.08536	0.09161
-Translation	Metabolism	0.4498	0.4962	0.5952	0.6829	0.817
-Folding, Sorting and Degradation	Metabolism	0.1191	0.1209	0.1253	0.1287	0.1392
-DNA Maintenance	Metabolism	0.04789	0.04708	0.04508	0.04147	0.04193
-RNA Family	Metabolism	1.728e-06	1.455e-06	1.146e-06	1.026e-06	9.809e-07
Environmental Information Processing	Metabolism	0.01621	0.01382	0.01185	0.01062	0.01015
-Signal Transduction	Metabolism	0.01606	0.01382	0.01185	0.01062	0.01015
-Signaling Molecules and Interaction	Metabolism	0.00015	4.813e-07	3.783e-07	3.386e-07	3.236e-07
Cellular Processes	Metabolism	0.02481	0.01831	0.01854	0.01863	0.01909
-Cell Structure	Metabolism	0.002365	0.005251	0.005708	0.005678	0.004893
-Crystallins	Metabolism	0	0	0	0	0
-Stress Response	Metabolism	0	0	0	0	0
-       Stress response	Metabolism	0	0	0	0	0
-Vesicular transport	Metabolism	3.835e-05	2.906e-05	3.106e-05	2.781e-05	2.659e-05
-Cytoskeleton	Metabolism	0.007373	0.007201	0.006848	0.00672	0.007113
-Cell Motility	Metabolism	0.008304	7.541e-06	5.927e-06	5.305e-06	5.072e-06
-Cell Growth and Death	Metabolism	0.005184	0.005814	0.005939	0.00618	0.007027
-Cellular Community	Metabolism	0	0	0	0	0
Metabolism	Metabolism	1	1	1	1	1
-Membrane Transport	Metabolism	0.1695	0.1626	0.1553	0.1417	0.1262
-Central Carbon Metabolism	Metabolism	0.3082	0.2995	0.2803	0.2596	0.2502
-Energy Metabolism	Metabolism	0.03488	0.04077	0.0443	0.04291	0.04188
-Biosynthesis	Metabolism	0.2524	0.2919	0.315	0.3597	0.3879
-Other Enzymes	Metabolism	0.1635	0.1508	0.1446	0.1399	0.1495
Organismal Systems	Metabolism	0	0	0	0	0
-Immune System	Metabolism	0	0	0	0	0
-Endocrine System	Metabolism	0	0	0	0	0
-Circulatory System	Metabolism	0	0	0	0	0
-Digestive System	Metabolism	0	0	0	0	0
-Excretory System	Metabolism	0	0	0	0	0
-Nervous System	Metabolism	0	0	0	0	0
-Sensory System	Metabolism	0	0	0	0	0
-Development	Metabolism	0	0	0	0	0
-Environmental Adaptation	Metabolism	0	0	0	0	0
Human Diseases	Metabolism	0.0002657	0.000291	0.0002883	0.0002832	0.0002418
-Cancers	Metabolism	0	0	0	0	0
-Immune Diseases	Metabolism	0	0	0	0	0
-Neurodegenerative Diseases	Metabolism	0	0	0	0	0
-Substance Dependence	Metabolism	0	0	0	0	0
-Cardiovascular Diseases	Metabolism	0	0	0	0	0
-Endocrine and Metabolic Diseases	Metabolism	0	0	0	0	0
-Infectious Diseases	Metabolism	7.738e-07	6.523e-07	5.143e-07	4.601e-07	4.406e-07
-Drug resistance	Metabolism	5.896e-05	6.486e-05	7.248e-05	7.451e-05	9.663e-05
Not Mapped	Metabolism	0.1685	0.1391	0.1315	0.1237	0.1288
-Not Mapped	Metabolism	0.1685	0.1391	0.1315	0.1237	0.1288
TOTAL	-Membrane Transport	9.35	10.26	11.06	12.72	15.74
MAPPED	-Membrane Transport	8.532	9.527	10.35	11.97	14.84
Genetic Information Processing	-Membrane Transport	3.48	4.073	4.754	5.781	7.726
-Transcription	-Membrane Transport	0.4087	0.4658	0.4953	0.5344	0.6625
-Translation	-Membrane Transport	2.207	2.658	3.27	4.156	5.714
-Folding, Sorting and Degradation	-Membrane Transport	0.6171	0.6858	0.7323	0.8298	1.043
-DNA Maintenance	-Membrane Transport	0.2463	0.2603	0.2559	0.261	0.3068
-RNA Family	-Membrane Transport	9.019e-06	8.632e-06	7.069e-06	6.939e-06	7.463e-06
Environmental Information Processing	-Membrane Transport	0.07816	0.07344	0.06456	0.06417	0.07052
-Signal Transduction	-Membrane Transport	0.07743	0.07343	0.06456	0.06416	0.07051
-Signaling Molecules and Interaction	-Membrane Transport	0.0007288	2.548e-06	2.062e-06	2.045e-06	2.25e-06
Cellular Processes	-Membrane Transport	0.1278	0.1021	0.1078	0.1199	0.1404
-Cell Structure	-Membrane Transport	0.01149	0.0278	0.03111	0.03429	0.03402
-Crystallins	-Membrane Transport	0	0	0	0	0
-Stress Response	-Membrane Transport	0	0	0	0	0
-       Stress response	-Membrane Transport	0	0	0	0	0
-Vesicular transport	-Membrane Transport	0.0001852	0.0001529	0.0001684	0.000167	0.0001837
-Cytoskeleton	-Membrane Transport	0.03578	0.03811	0.03727	0.04055	0.04946
-Cell Motility	-Membrane Transport	0.04347	4.417e-05	3.574e-05	3.545e-05	3.772e-05
-Cell Growth and Death	-Membrane Transport	0.0267	0.0326	0.03459	0.0399	0.05169
-Cellular Community	-Membrane Transport	0	0	0	0	0
Metabolism	-Membrane Transport	4.822	5.253	5.398	5.982	6.876
-Membrane Transport	-Membrane Transport	1	1	1	1	1
-Central Carbon Metabolism	-Membrane Transport	1.486	1.573	1.513	1.553	1.72
-Energy Metabolism	-Membrane Transport	0.175	0.2259	0.2577	0.2764	0.3091
-Biosynthesis	-Membrane Transport	1.253	1.589	1.768	2.241	2.783
-Other Enzymes	-Membrane Transport	0.842	0.8646	0.8593	0.9121	1.063
Organismal Systems	-Membrane Transport	0	0	0	0	0
-Immune System	-Membrane Transport	0	0	0	0	0
-Endocrine System	-Membrane Transport	0	0	0	0	0
-Circulatory System	-Membrane Transport	0	0	0	0	0
-Digestive System	-Membrane Transport	0	0	0	0	0
-Excretory System	-Membrane Transport	0	0	0	0	0
-Nervous System	-Membrane Transport	0	0	0	0	0
-Sensory System	-Membrane Transport	0	0	0	0	0
-Development	-Membrane Transport	0	0	0	0	0
-Environmental Adaptation	-Membrane Transport	0	0	0	0	0
Human Diseases	-Membrane Transport	0.001406	0.001765	0.001816	0.001946	0.00182
-Cancers	-Membrane Transport	0	0	0	0	0
-Immune Diseases	-Membrane Transport	0	0	0	0	0
-Neurodegenerative Diseases	-Membrane Transport	0	0	0	0	0
-Substance Dependence	-Membrane Transport	0	0	0	0	0
-Cardiovascular Diseases	-Membrane Transport	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Membrane Transport	0	0	0	0	0
-Infectious Diseases	-Membrane Transport	4.472e-06	3.865e-06	3.153e-06	3.13e-06	3.444e-06
-Drug resistance	-Membrane Transport	0.0003037	0.0003796	0.0004409	0.0004955	0.0007109
Not Mapped	-Membrane Transport	0.8188	0.7364	0.7166	0.7472	0.8951
-Not Mapped	-Membrane Transport	0.8188	0.7364	0.7166	0.7472	0.8951
TOTAL	-Central Carbon Metabolism	5.52	5.666	6.247	7.023	8.242
MAPPED	-Central Carbon Metabolism	5.036	5.26	5.843	6.61	7.773
Genetic Information Processing	-Central Carbon Metabolism	2.069	2.231	2.662	3.168	4.01
-Transcription	-Central Carbon Metabolism	0.2503	0.253	0.2733	0.2873	0.3342
-Translation	-Central Carbon Metabolism	1.308	1.466	1.845	2.293	2.991
-Folding, Sorting and Degradation	-Central Carbon Metabolism	0.3565	0.359	0.3912	0.4355	0.5136
-DNA Maintenance	-Central Carbon Metabolism	0.1367	0.1484	0.1481	0.1477	0.162
-RNA Family	-Central Carbon Metabolism	5.366e-06	4.319e-06	3.565e-06	3.452e-06	3.579e-06
Environmental Information Processing	-Central Carbon Metabolism	0.05015	0.04138	0.03744	0.03657	0.03807
-Signal Transduction	-Central Carbon Metabolism	0.04972	0.04138	0.03744	0.03657	0.03807
-Signaling Molecules and Interaction	-Central Carbon Metabolism	0.0004302	1.407e-06	1.164e-06	1.129e-06	1.178e-06
Cellular Processes	-Central Carbon Metabolism	0.07226	0.05483	0.05854	0.06379	0.07112
-Cell Structure	-Central Carbon Metabolism	0.006784	0.01535	0.01757	0.01894	0.01781
-Crystallins	-Central Carbon Metabolism	0	0	0	0	0
-Stress Response	-Central Carbon Metabolism	0	0	0	0	0
-       Stress response	-Central Carbon Metabolism	0	0	0	0	0
-Vesicular transport	-Central Carbon Metabolism	0.0001117	8.702e-05	9.808e-05	9.525e-05	9.905e-05
-Cytoskeleton	-Central Carbon Metabolism	0.02112	0.02104	0.02105	0.02239	0.0259
-Cell Motility	-Central Carbon Metabolism	0.02463	2.304e-05	1.901e-05	1.841e-05	1.909e-05
-Cell Growth and Death	-Central Carbon Metabolism	0.0151	0.01741	0.01875	0.02116	0.02617
-Cellular Community	-Central Carbon Metabolism	0	0	0	0	0
Metabolism	-Central Carbon Metabolism	2.826	2.92	3.072	3.332	3.641
-Membrane Transport	-Central Carbon Metabolism	0.4889	0.4816	0.4877	0.4849	0.4795
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.09949	0.1199	0.1399	0.1439	0.1561
-Biosynthesis	-Central Carbon Metabolism	0.7239	0.8523	0.9678	1.199	1.412
-Other Enzymes	-Central Carbon Metabolism	0.4763	0.4518	0.4534	0.472	0.557
Organismal Systems	-Central Carbon Metabolism	0	0	0	0	0
-Immune System	-Central Carbon Metabolism	0	0	0	0	0
-Endocrine System	-Central Carbon Metabolism	0	0	0	0	0
-Circulatory System	-Central Carbon Metabolism	0	0	0	0	0
-Digestive System	-Central Carbon Metabolism	0	0	0	0	0
-Excretory System	-Central Carbon Metabolism	0	0	0	0	0
-Nervous System	-Central Carbon Metabolism	0	0	0	0	0
-Sensory System	-Central Carbon Metabolism	0	0	0	0	0
-Development	-Central Carbon Metabolism	0	0	0	0	0
-Environmental Adaptation	-Central Carbon Metabolism	0	0	0	0	0
Human Diseases	-Central Carbon Metabolism	0.0007841	0.0008498	0.0008856	0.0009436	0.0008804
-Cancers	-Central Carbon Metabolism	0	0	0	0	0
-Immune Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Neurodegenerative Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Substance Dependence	-Central Carbon Metabolism	0	0	0	0	0
-Cardiovascular Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Infectious Diseases	-Central Carbon Metabolism	2.187e-06	2.163e-06	1.81e-06	1.746e-06	1.743e-06
-Drug resistance	-Central Carbon Metabolism	0.0001718	0.0001942	0.0002289	0.0002552	0.00036
Not Mapped	-Central Carbon Metabolism	0.4833	0.4066	0.4046	0.4126	0.4688
-Not Mapped	-Central Carbon Metabolism	0.4833	0.4066	0.4046	0.4126	0.4688
TOTAL	-Energy Metabolism	34.44	28.77	28.18	30.17	36.64
MAPPED	-Energy Metabolism	31.43	26.71	26.35	28.4	34.56
Genetic Information Processing	-Energy Metabolism	12.7	11.32	12.01	13.6	17.82
-Transcription	-Energy Metabolism	1.598	1.387	1.333	1.336	1.62
-Translation	-Energy Metabolism	8.054	7.369	8.249	9.769	13.21
-Folding, Sorting and Degradation	-Energy Metabolism	2.204	1.873	1.811	1.912	2.324
-DNA Maintenance	-Energy Metabolism	0.8453	0.6887	0.6155	0.5852	0.6685
-RNA Family	-Energy Metabolism	3.752e-05	2.619e-05	1.926e-05	1.779e-05	1.92e-05
Environmental Information Processing	-Energy Metabolism	0.4131	0.3011	0.245	0.2258	0.2246
-Signal Transduction	-Energy Metabolism	0.4104	0.3011	0.245	0.2258	0.2246
-Signaling Molecules and Interaction	-Energy Metabolism	0.002684	7.144e-06	5.252e-06	4.851e-06	5.237e-06
Cellular Processes	-Energy Metabolism	0.4692	0.2856	0.2756	0.2809	0.3343
-Cell Structure	-Energy Metabolism	0.04233	0.07794	0.07923	0.08135	0.0792
-Crystallins	-Energy Metabolism	0	0	0	0	0
-Stress Response	-Energy Metabolism	0	0	0	0	0
-       Stress response	-Energy Metabolism	0	0	0	0	0
-Vesicular transport	-Energy Metabolism	0.001019	0.0006603	0.0006533	0.0005986	0.0005944
-Cytoskeleton	-Energy Metabolism	0.1318	0.1068	0.09493	0.09619	0.1151
-Cell Motility	-Energy Metabolism	0.1807	0.0001214	8.928e-05	8.247e-05	8.903e-05
-Cell Growth and Death	-Energy Metabolism	0.09267	0.08624	0.08233	0.08838	0.1135
-Cellular Community	-Energy Metabolism	0	0	0	0	0
Metabolism	-Energy Metabolism	17.65	14.63	13.65	14.11	15.94
