Numerator	Denominator	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
-Not Mapped	-Central Carbon Metabolism	1.495	1.096	1.37	0.8914	1.433	1.726	3.247	2.728	6.68	6.173	3.023	1.286
TOTAL	-Energy Metabolism	93.12	57.72	117.2	83.73	109.9	87.26	64.71	67.02	106.8	129.9	208.2	291.7
MAPPED	-Energy Metabolism	74.73	53.42	99.5	74.74	91.04	72.08	51.27	53.36	85.71	103.2	163.8	261
Genetic Information Processing	-Energy Metabolism	27.18	27.15	51.28	33.21	42.64	30.79	21.13	22.5	46.77	53.52	59.91	110.5
-Transcription	-Energy Metabolism	0.3195	1.533	0.4407	0.1789	0.6608	0.4862	2.657	2.56	3.725	3.854	6.474	11.42
-Translation	-Energy Metabolism	13.47	21.08	39.83	23.39	31.9	22.92	7.633	8.073	22.14	25.04	22.83	51.47
-Folding, Sorting and Degradation	-Energy Metabolism	10.18	3.71	9.854	8.875	8.788	6.014	8.64	9.279	9.942	12.99	21.6	33.62
-DNA Maintenance	-Energy Metabolism	3.227	1.134	1.16	0.4158	2.441	2.004	3.166	3.426	6.683	7.988	9.807	13.41
-RNA Family	-Energy Metabolism	0	3.245e-08	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Energy Metabolism	0.04051	0.4423	0.5147	0.2292	0.798	0.5315	1.368	1.429	2.366	3.519	4.097	10.34
-Signal Transduction	-Energy Metabolism	0.04051	0.4423	0.1484	0.08963	0.3555	0.2125	0.4069	0.4535	0.778	1.131	1.452	1.194
-Signaling Molecules and Interaction	-Energy Metabolism	0	0.003098	0.3664	0.1396	0.4684	0.319	0.995	0.9239	1.995	2.858	2.925	9.318
Cellular Processes	-Energy Metabolism	4.583	0.5778	1.569	1.301	3.03	2.435	5.264	4.709	9.91	13.44	31.93	47.96
-Hemoglobin	-Energy Metabolism	0	0	0	0	0	0	0	0	0.000236	0.0008997	0	0.004217
-Vesicular Transport	-Energy Metabolism	0	0	0.3314	0.212	0.3717	0.2973	1.193	1.256	1.154	1.622	2.924	2.769
-Cytoskeleton	-Energy Metabolism	1.744	0.1818	0.3972	0.5546	0.2763	0.2687	3.082	2.441	6.275	8.069	21.73	34.54
-Cell Motility	-Energy Metabolism	0.5906	0.2861	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Energy Metabolism	2.248	0.1229	0.8237	0.5467	2.405	1.925	0.9889	1.006	1.395	2.133	3.396	4.493
-Cell Communication	-Energy Metabolism	0	0	0.02115	0.01017	0.07517	0.05697	0.3646	0.3582	0.6161	1.036	3.078	1.376
Metabolism	-Energy Metabolism	42.92	25.15	45.12	38.14	41.14	35.49	16.13	18.49	17.92	21.33	44.48	67.02
-Membrane Transport	-Energy Metabolism	3.895	3.076	1.871	0.8994	1.193	0.7791	0.1662	0.1298	0.2696	0.2322	0.2609	0.1806
-Central Carbon Metabolism	-Energy Metabolism	13.18	5.054	14.88	13.53	18.99	13.87	6.048	7.386	4.616	5.813	17.39	32.42
-Energy Metabolism	-Energy Metabolism	1	1	1	1	1	1	1	1	1	1	1	1
-Biosynthesis	-Energy Metabolism	6.717	7.611	11.38	7.745	8.748	10.32	3.118	3.352	3.66	4.659	9.213	9.9
-Other Enzymes	-Energy Metabolism	18.13	8.466	15.99	12.98	13.65	12.39	6.186	6.847	8.784	10.44	17.55	30.16
Organismal Systems	-Energy Metabolism	0	0.001985	0.265	0.2234	0.2535	0.2245	3.643	3.201	2.685	4.115	5.849	11.82
-Immune System	-Energy Metabolism	0	0	0.163	0.1243	0.09168	0.08599	1.4	1.501	0.8903	1.04	2.442	2.303
-Endocrine System	-Energy Metabolism	0	0	0.0095	0.009238	0.02544	0.02402	0.8301	0.3925	0.3576	0.6845	0.4678	2.954
-Circulatory System	-Energy Metabolism	0	0	0.009354	0.003888	0.01621	0.01635	0.1838	0.1561	0.4001	0.6973	0.4455	1.561
-Digestive System	-Energy Metabolism	0	0.001985	0.01807	0.005821	0.02162	0.01651	0.1495	0.1238	0.3717	0.4267	0.6022	0.4023
-Excretory System	-Energy Metabolism	0	0	0.1054	0.08977	0.08227	0.08267	0.3674	0.3303	0.2429	0.4565	0.6073	0.4983
-Nervous System	-Energy Metabolism	0	2.624e-09	0.02459	0.01926	0.08242	0.07118	0.4566	0.4126	0.325	0.5183	0.8683	1.429
-Sensory System	-Energy Metabolism	0	0	0.03005	0.0009517	0.006903	0.004388	0.0172	0.01251	0.066	0.1112	0.04196	0.001593
-Development	-Energy Metabolism	0	0	0.03868	0.08474	0	0	0.1054	0.09946	0.36	0.5222	0.8636	0.9974
-Environmental Adaptation	-Energy Metabolism	0	0	0.006902	0.004811	0.004773	0.00326	0.09425	0.06504	0.1131	0.137	0.1718	0.05086
Human Diseases	-Energy Metabolism	2.093	0.1629	1.409	1.448	2.871	2.742	5.676	5.555	8.891	8.922	18.2	17.38
-Cancers	-Energy Metabolism	0.04255	0.001374	0.04048	0.03886	0.04023	0.04403	0.5543	0.5141	0.4713	0.5731	0.7699	0.7514
-Immune System Diseases	-Energy Metabolism	0	0.003238	0.1027	0.1206	1.594	1.576	0.2646	0.2454	4.753	4.308	0.732	6.819
-Neurodegenerative Diseases	-Energy Metabolism	0	0	0.7288	0.6356	0.6915	0.7261	2.196	2.131	1.984	2.025	5.737	2.71
-Cardiovascular Diseases	-Energy Metabolism	0	0	0.001825	0.003824	0.002009	0.001873	0.3354	0.2379	0.4618	0.6685	4.027	0.9702
-Metabolic Diseases	-Energy Metabolism	1.028	0.0845	0.119	0.1988	0	0	0.1873	0.3451	0.341	0.4056	3.211	1.713
-Infectious Diseases	-Energy Metabolism	2.093	0.1629	0.5941	0.6796	0.679	0.4476	2.924	2.757	1.705	2.193	4.668	11.18
Not Mapped	-Energy Metabolism	18.39	4.309	17.7	8.986	18.87	15.18	13.43	13.66	21.08	26.74	44.31	30.71
-Not Mapped	-Energy Metabolism	18.39	4.309	17.7	8.986	18.87	15.18	13.43	13.66	21.08	26.74	44.31	30.71
TOTAL	-Biosynthesis	14.75	8.284	14.04	10.2	12.56	9.364	30.13	28.59	28.24	28.32	24.97	39.83
MAPPED	-Biosynthesis	11.84	7.665	11.92	9.101	10.41	7.735	23.87	22.76	22.67	22.49	19.65	35.64
Genetic Information Processing	-Biosynthesis	4.047	3.94	6.132	3.962	4.884	3.354	10.15	9.52	11.8	11.03	7.283	15.1
-Transcription	-Biosynthesis	0.1446	0.2311	0.04331	0.02851	0.08365	0.05682	1.169	0.9731	1.113	0.9661	0.7499	1.563
-Translation	-Biosynthesis	2.13	2.998	4.732	2.808	3.661	2.442	3.636	3.508	5.883	5.429	2.696	6.992
-Folding, Sorting and Degradation	-Biosynthesis	1.515	0.5428	1.21	1.123	1.075	0.6742	4.232	3.859	2.921	3.204	2.842	4.89
-DNA Maintenance	-Biosynthesis	0.4804	0.1793	0.1781	0.06224	0.2862	0.2317	1.158	1.123	2.249	2.076	1.105	1.88
-RNA Family	-Biosynthesis	0	5.143e-09	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Biosynthesis	0.009984	0.06307	0.07764	0.03462	0.09535	0.05426	0.6633	0.5718	0.768	0.9318	0.5358	1.808
-Signal Transduction	-Biosynthesis	0.009984	0.06307	0.0205	0.01189	0.04356	0.02449	0.2189	0.2179	0.3052	0.3396	0.2457	0.5717
-Signaling Molecules and Interaction	-Biosynthesis	0	0.0006119	0.05826	0.02483	0.05465	0.03448	0.5207	0.4257	0.6288	0.7215	0.3544	1.442
Cellular Processes	-Biosynthesis	0.7393	0.08137	0.1694	0.1645	0.3582	0.2652	2.534	2.063	2.571	2.858	3.699	6.527
-Hemoglobin	-Biosynthesis	0	0	0	0	0	0	0	0	0.0001079	0.0001961	0	0.0009443
-Vesicular Transport	-Biosynthesis	0	0	0.03912	0.03322	0.05155	0.03832	0.5811	0.6077	0.4114	0.4579	0.4469	1.004
-Cytoskeleton	-Biosynthesis	0.2786	0.02609	0.05053	0.07706	0.03436	0.02542	1.453	0.9914	1.7	1.866	2.613	4.698
-Cell Motility	-Biosynthesis	0.09356	0.04299	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Biosynthesis	0.3694	0.01933	0.0869	0.06994	0.277	0.2046	0.4713	0.3948	0.3655	0.4659	0.3835	0.608
-Cell Communication	-Biosynthesis	0	0	0.004121	0.003398	0.01061	0.007154	0.18	0.1803	0.1733	0.2861	0.588	0.2168
Metabolism	-Biosynthesis	6.707	3.557	5.331	4.736	4.702	3.858	7.239	7.343	4.824	4.708	5.351	9.682
-Membrane Transport	-Biosynthesis	0.5799	0.4327	0.2182	0.1072	0.1418	0.08591	0.09194	0.06364	0.1096	0.06955	0.03464	0.02984
-Central Carbon Metabolism	-Biosynthesis	2.203	0.6933	2.252	1.857	2.077	1.492	2.256	2.518	1.297	1.441	2.091	3.559
-Energy Metabolism	-Biosynthesis	0.7914	0.2385	0.3807	0.3709	0.3961	0.304	0.5952	0.6652	0.4764	0.3685	0.2892	0.9397
-Biosynthesis	-Biosynthesis	1	1	1	1	1	1	1	1	1	1	1	1
-Other Enzymes	-Biosynthesis	2.649	1.276	1.88	1.574	1.632	1.461	3.331	3.239	2.379	2.348	2.111	4.275
Organismal Systems	-Biosynthesis	0	0.000267	0.03599	0.03085	0.05308	0.0386	1.286	0.9584	0.7803	0.9317	0.7057	1.512
-Immune System	-Biosynthesis	0	0	0.02014	0.01759	0.01598	0.01394	0.5663	0.5353	0.2458	0.2572	0.2937	0.2365
-Endocrine System	-Biosynthesis	0	0	0.00343	0.002557	0.007958	0.006552	0.3829	0.1774	0.1049	0.1691	0.1129	0.3258
-Circulatory System	-Biosynthesis	0	0	0.0007944	0.0004632	0.009125	0.006578	0.06704	0.05462	0.1253	0.1762	0.06844	0.2459
-Digestive System	-Biosynthesis	0	0.000267	0.003351	0.002851	0.008337	0.006644	0.07548	0.07129	0.1334	0.1265	0.1173	0.1357
-Excretory System	-Biosynthesis	0	0	0.01551	0.01284	0.01546	0.01194	0.1979	0.1723	0.08152	0.1354	0.1266	0.137
-Nervous System	-Biosynthesis	0	3.622e-10	0.003996	0.003332	0.009014	0.007753	0.1595	0.134	0.1003	0.1312	0.09149	0.1912
-Sensory System	-Biosynthesis	0	0	0.004651	0.000353	0.001207	0.001334	0.01015	0.007093	0.01973	0.02809	0.007517	0.000477
-Development	-Biosynthesis	0	0	0.003285	0.01094	0	0	0.0414	0.0317	0.131	0.1525	0.2117	0.7815
-Environmental Adaptation	-Biosynthesis	0	0	0.002628	0.001332	0.001742	0.00126	0.03269	0.02494	0.03564	0.03467	0.04349	0.02208
Human Diseases	-Biosynthesis	0.6756	0.03601	0.1857	0.1921	0.341	0.2618	2.695	2.39	2.771	2.246	2.049	2.174
-Cancers	-Biosynthesis	0.03362	0.0003276	0.006196	0.007421	0.005947	0.005222	0.1982	0.1791	0.1642	0.169	0.1576	0.1195
-Immune System Diseases	-Biosynthesis	0	0.0004336	0.01015	0.01665	0.1905	0.1435	0.1382	0.121	1.424	1.075	0.1068	0.7486
-Neurodegenerative Diseases	-Biosynthesis	0	0	0.1013	0.0843	0.08119	0.07486	0.9449	0.7996	0.593	0.5116	0.6895	0.3875
-Cardiovascular Diseases	-Biosynthesis	0	0	0.0002715	0.0006351	0.0002698	0.0002352	0.1744	0.1055	0.1326	0.134	0.4605	0.08768
-Metabolic Diseases	-Biosynthesis	0.5052	0.01819	0.01769	0.03167	0	0	0.09251	0.1558	0.08862	0.08839	0.385	0.1526
-Infectious Diseases	-Biosynthesis	0.6756	0.03601	0.07468	0.1072	0.08915	0.05821	1.229	1.055	0.4582	0.5892	0.6167	1.164
Not Mapped	-Biosynthesis	2.913	0.6183	2.12	1.094	2.157	1.629	6.256	5.828	5.574	5.83	5.315	4.194
-Not Mapped	-Biosynthesis	2.913	0.6183	2.12	1.094	2.157	1.629	6.256	5.828	5.574	5.83	5.315	4.194
TOTAL	-Other Enzymes	8.168	7.98	10.4	8.58	10.99	8.905	10.65	9.788	13.44	13.66	12.53	13.11
MAPPED	-Other Enzymes	6.555	7.384	8.828	7.659	9.106	7.356	8.442	7.793	10.79	10.85	9.864	11.73
Genetic Information Processing	-Other Enzymes	2.247	3.808	4.531	3.294	4.366	3.096	3.579	3.287	5.575	5.426	3.857	5.049
-Transcription	-Other Enzymes	0.07151	0.2131	0.03656	0.02295	0.07041	0.05072	0.4304	0.351	0.5043	0.4416	0.4108	0.4929
-Translation	-Other Enzymes	1.183	2.9	3.536	2.384	3.252	2.34	1.257	1.179	2.793	2.623	1.374	2.317
-Folding, Sorting and Degradation	-Other Enzymes	0.7016	0.517	0.8386	0.8559	0.9419	0.6343	1.499	1.356	1.349	1.482	1.45	1.772
-DNA Maintenance	-Other Enzymes	0.2437	0.1702	0.1193	0.04569	0.1954	0.1705	0.5117	0.5005	1.082	0.9954	0.6051	0.5903
-RNA Family	-Other Enzymes	0	5.335e-09	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Other Enzymes	0.00595	0.06191	0.05128	0.02588	0.08424	0.05512	0.2477	0.2207	0.4015	0.4602	0.3087	0.57
-Signal Transduction	-Other Enzymes	0.00595	0.06191	0.01693	0.00828	0.03747	0.02317	0.06745	0.07349	0.1411	0.1666	0.1335	0.1803
-Signaling Molecules and Interaction	-Other Enzymes	0	0.0005557	0.03874	0.01856	0.0502	0.03196	0.2046	0.1685	0.2935	0.3458	0.2226	0.453
Cellular Processes	-Other Enzymes	0.4319	0.07745	0.1386	0.1323	0.3237	0.2518	0.8875	0.7588	1.189	1.408	1.87	2.209
-Hemoglobin	-Other Enzymes	0	0	0	0	0	0	0	0	5.147e-05	9.462e-05	0	0.0004695
-Vesicular Transport	-Other Enzymes	0	0	0.0277	0.025	0.04491	0.04029	0.1879	0.2065	0.1788	0.202	0.2129	0.3164
-Cytoskeleton	-Other Enzymes	0.1644	0.02514	0.03494	0.05495	0.03017	0.02672	0.5195	0.3831	0.8181	0.9086	1.347	1.532
-Cell Motility	-Other Enzymes	0.0518	0.03924	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Other Enzymes	0.2045	0.01704	0.07336	0.05866	0.2466	0.1971	0.1599	0.1512	0.169	0.2228	0.1947	0.1917
-Cell Communication	-Other Enzymes	0	0	0.002626	0.002162	0.006595	0.005837	0.06834	0.06478	0.07551	0.1371	0.3206	0.06799
Metabolism	-Other Enzymes	3.749	3.413	3.906	3.96	4.037	3.649	2.656	2.701	2.307	2.331	2.79	3.229
-Membrane Transport	-Other Enzymes	0.2663	0.4462	0.16	0.09305	0.1242	0.07952	0.03841	0.02519	0.04608	0.0336	0.01897	0.008856
-Central Carbon Metabolism	-Other Enzymes	1.585	0.6517	1.53	1.369	1.723	1.407	0.9958	1.079	0.5338	0.6023	1.002	1.53
-Energy Metabolism	-Other Enzymes	0.4376	0.2419	0.3233	0.3668	0.3272	0.3101	0.2521	0.2634	0.2242	0.1901	0.159	0.5014
-Biosynthesis	-Other Enzymes	0.7748	1.134	0.8442	0.9571	1.046	1.137	0.6107	0.5949	0.554	0.5799	0.6186	0.5409
-Other Enzymes	-Other Enzymes	1	1	1	1	1	1	1	1	1	1	1	1
Organismal Systems	-Other Enzymes	0	0.0002437	0.01978	0.02272	0.0395	0.03317	0.5373	0.3945	0.3856	0.4569	0.4081	0.6525
-Immune System	-Other Enzymes	0	0	0.01158	0.01118	0.0126	0.01131	0.2491	0.2183	0.1345	0.1313	0.1607	0.114
-Endocrine System	-Other Enzymes	0	0	0.002823	0.002251	0.006035	0.00591	0.1367	0.059	0.05606	0.09613	0.05999	0.09712
-Circulatory System	-Other Enzymes	0	0	0.0004469	0.0002996	0.008255	0.006915	0.02828	0.02164	0.05976	0.08169	0.03367	0.07756
-Digestive System	-Other Enzymes	0	0.0002437	0.002309	0.002159	0.005778	0.005228	0.03153	0.02725	0.06362	0.06205	0.06351	0.07017
-Excretory System	-Other Enzymes	0	0	0.01231	0.01229	0.01399	0.0114	0.06848	0.0589	0.03887	0.0664	0.06597	0.07084
-Nervous System	-Other Enzymes	0	3.278e-10	0.002385	0.002296	0.007365	0.006716	0.06818	0.05867	0.05554	0.07382	0.04375	0.07991
-Sensory System	-Other Enzymes	0	0	0.003926	0.0002674	0.0007645	0.0009237	0.003097	0.002808	0.008087	0.01177	0.003581	0.0002882
-Development	-Other Enzymes	0	0	0.001948	0.008369	0	0	0.01735	0.01453	0.0655	0.07635	0.1165	0.3178
-Environmental Adaptation	-Other Enzymes	0	0	0.001747	0.0009481	0.001576	0.001325	0.02109	0.0163	0.01974	0.01951	0.02731	0.007897
Human Diseases	-Other Enzymes	0.4027	0.03781	0.1483	0.1834	0.2791	0.2799	0.8188	0.7432	1.292	1.114	1.035	0.6246
-Cancers	-Other Enzymes	0.01302	0.0002891	0.004201	0.005859	0.004895	0.004702	0.07291	0.06431	0.08774	0.09545	0.07956	0.05678
-Immune System Diseases	-Other Enzymes	0	0.0004597	0.008572	0.01535	0.1618	0.1609	0.04959	0.04417	0.7175	0.5434	0.05812	0.2775
-Neurodegenerative Diseases	-Other Enzymes	0	0	0.06939	0.05027	0.05707	0.07383	0.3615	0.3129	0.2677	0.2359	0.3269	0.108
-Cardiovascular Diseases	-Other Enzymes	0	0	0.0001701	0.0004104	0.0001653	0.0001772	0.05381	0.03476	0.07086	0.06401	0.2294	0.03217
-Metabolic Diseases	-Other Enzymes	0.2014	0.01646	0.01109	0.02134	0	0	0.02767	0.04692	0.03883	0.03884	0.1784	0.05678
-Infectious Diseases	-Other Enzymes	0.4027	0.03781	0.0679	0.1174	0.06955	0.05195	0.3976	0.3582	0.2393	0.3055	0.3325	0.3705
Not Mapped	-Other Enzymes	1.613	0.5957	1.57	0.9208	1.887	1.549	2.212	1.995	2.652	2.812	2.668	1.381
-Not Mapped	-Other Enzymes	1.613	0.5957	1.57	0.9208	1.887	1.549	2.212	1.995	2.652	2.812	2.668	1.381
TOTAL	Organismal Systems	Inf	Inf	571.2	463.7	617.4	532.4	25.22	31.41	46.45	36.57	39.83	46.52
MAPPED	Organismal Systems	Inf	Inf	485	414	511.4	439.8	19.99	25.01	37.28	29.04	31.35	41.62
Genetic Information Processing	Organismal Systems	Inf	Inf	249.9	182.4	245.2	191.4	8.5	10.73	19.19	14.43	11.46	17.15
-Transcription	Organismal Systems	Inf	Inf	2.148	1.319	3.248	2.605	0.9788	1.184	1.786	1.198	1.22	1.677
-Translation	Organismal Systems	Inf	Inf	194.1	127.7	182.6	140.7	3.044	3.821	9.628	7.055	4.369	8.169
-Folding, Sorting and Degradation	Organismal Systems	Inf	Inf	48.03	50.4	54.02	42.37	3.543	4.536	4.429	3.817	4.549	5.981
-DNA Maintenance	Organismal Systems	Inf	Inf	6.77	3.035	12.15	10.82	1.08	1.348	3.688	2.654	1.797	1.776
-RNA Family	Organismal Systems	NaN	Inf	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Organismal Systems	NaN	Inf	3.12	1.954	4.647	3.164	0.578	0.6964	1.3	1.152	0.7936	1.805
-Signal Transduction	Organismal Systems	NaN	Inf	0.8845	0.5526	2.074	1.249	0.1805	0.2486	0.3911	0.3693	0.3483	0.48
-Signaling Molecules and Interaction	Organismal Systems	NaN	Inf	2.447	1.401	2.68	1.899	0.4648	0.5283	1.019	0.9127	0.5694	1.621
Cellular Processes	Organismal Systems	Inf	Inf	7.649	6.73	18.16	15.56	2.089	2.338	4.358	3.832	5.83	7.016
-Hemoglobin	Organismal Systems	NaN	NaN	0	0	0	0	0	0	0.0001407	0.0002532	0	0.0008695
-Vesicular Transport	Organismal Systems	NaN	NaN	1.616	1.437	2.437	2.023	0.4747	0.7036	0.5603	0.5125	0.6333	0.9612
-Cytoskeleton	Organismal Systems	Inf	Inf	1.936	3.143	1.674	1.6	1.214	1.207	3.023	2.501	4.17	5.768
-Cell Motility	Organismal Systems	Inf	Inf	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Organismal Systems	Inf	Inf	4.015	3.104	13.5	11.48	0.3891	0.4622	0.5764	0.5882	0.6237	0.7033
-Cell Communication	Organismal Systems	NaN	NaN	0.1145	0.121	0.3741	0.328	0.1592	0.1947	0.2705	0.3536	0.8401	0.2255
Metabolism	Organismal Systems	Inf	Inf	219.9	213.8	226.7	211.3	6.132	8.45	8.251	6.312	8.513	11.88
-Membrane Transport	Organismal Systems	Inf	Inf	9.121	4.912	6.974	4.999	0.08118	0.07973	0.1589	0.08889	0.05363	0.03138
-Central Carbon Metabolism	Organismal Systems	Inf	Inf	77.18	68.17	90.66	70.59	2.173	3.306	1.803	1.451	3.122	4.343
-Energy Metabolism	Organismal Systems	Inf	Inf	16.89	21.03	10.83	12.75	0.6036	0.862	0.7491	0.4903	0.4153	1.042
-Biosynthesis	Organismal Systems	Inf	Inf	55.49	56.42	50.69	66.29	1.267	1.786	1.808	1.341	1.626	1.474
-Other Enzymes	Organismal Systems	Inf	Inf	68.65	76.17	71.22	72.43	2.885	3.785	3.893	2.904	3.382	5.29
Organismal Systems	Organismal Systems	NaN	NaN	1	1	1	1	1	1	1	1	1	1
-Immune System	Organismal Systems	NaN	NaN	0.6036	0.7312	0.4172	0.4375	0.461	0.5534	0.3488	0.2924	0.4672	0.2926
-Endocrine System	Organismal Systems	NaN	NaN	0.1502	0.1473	0.2756	0.3061	0.3279	0.1953	0.1776	0.2477	0.185	0.3761
-Circulatory System	Organismal Systems	NaN	NaN	0.02722	0.01425	0.2152	0.214	0.05555	0.05964	0.1634	0.1781	0.09701	0.1988
-Digestive System	Organismal Systems	NaN	NaN	0.1585	0.09776	0.1966	0.2152	0.07816	0.09146	0.2009	0.1604	0.1909	0.1342
-Excretory System	Organismal Systems	NaN	NaN	0.6378	0.4576	0.3647	0.3403	0.1632	0.186	0.1063	0.1472	0.1823	0.1365
-Nervous System	Organismal Systems	NaN	NaN	0.1453	0.1011	0.3321	0.3266	0.1384	0.1602	0.1624	0.1616	0.1428	0.1427
-Sensory System	Organismal Systems	NaN	NaN	0.1516	0.01211	0.02943	0.03803	0.007412	0.008843	0.02655	0.03035	0.01065	0.000496
-Development	Organismal Systems	NaN	NaN	0.1337	0.4319	0	0	0.04076	0.04653	0.1838	0.1656	0.3001	0.5578
-Environmental Adaptation	Organismal Systems	NaN	NaN	0.115	0.07222	0.04107	0.04101	0.04142	0.04342	0.05774	0.04269	0.06846	0.01679
Human Diseases	Organismal Systems	NaN	Inf	6.754	8.076	15.67	16	2.256	2.634	3.58	2.506	3.332	2.689
-Cancers	Organismal Systems	NaN	Inf	0.2799	0.3368	0.2437	0.2621	0.1728	0.2129	0.3314	0.2583	0.2367	0.1478
-Immune System Diseases	Organismal Systems	NaN	NaN	0.478	1.093	9.085	9.511	0.1338	0.1594	2.22	1.355	0.1736	0.9563
-Neurodegenerative Diseases	Organismal Systems	NaN	NaN	3.495	3.202	2.777	3.146	0.8401	0.964	0.9925	0.6048	0.9974	0.4908
-Cardiovascular Diseases	Organismal Systems	NaN	NaN	0.008749	0.02748	0.009999	0.01078	0.1309	0.1106	0.197	0.1624	0.7489	0.1293
-Metabolic Diseases	Organismal Systems	NaN	NaN	0.5702	1.316	0	0	0.07745	0.1636	0.137	0.1078	0.6144	0.2181
-Infectious Diseases	Organismal Systems	NaN	Inf	2.848	6.047	3.534	2.759	1.147	1.307	0.7858	0.788	1.062	1.423
Not Mapped	Organismal Systems	Inf	Inf	86.25	49.77	106	92.64	5.237	6.403	9.167	7.526	8.48	4.898
-Not Mapped	Organismal Systems	Inf	Inf	86.25	49.77	106	92.64	5.237	6.403	9.167	7.526	8.48	4.898
TOTAL	-Immune System	Inf	Inf	7619	3197	1742	1383	78.08	81.85	188.3	178	164.9	296.6
MAPPED	-Immune System	Inf	Inf	6468	2854	1443	1143	61.87	65.16	151.2	141.3	129.8	265.4
Genetic Information Processing	-Immune System	Inf	Inf	3366	1275	699.5	503.3	26.61	27.78	77.82	67.85	50.24	108.6
-Transcription	-Immune System	Inf	Inf	19.85	7.804	9.847	6.995	2.8	2.669	7.242	5.822	4.793	11.74
-Translation	-Immune System	Inf	Inf	2592	888.7	515.7	369.1	9.329	10.03	39.04	34.49	18.41	52.5
-Folding, Sorting and Degradation	-Immune System	Inf	Inf	651.9	366.4	146.5	104	11.18	11.98	18.19	19.54	20.45	36.33
-DNA Maintenance	-Immune System	Inf	Inf	76.33	13.63	30.51	24.73	3.475	3.22	14.95	12.04	6.776	9.776
-RNA Family	-Immune System	NaN	Inf	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Immune System	NaN	Inf	34.05	6.836	14.34	9.04	1.689	1.635	4.904	6.358	4.604	13.46
-Signal Transduction	-Immune System	NaN	Inf	9.815	1.924	6.03	3.966	0.4159	0.5268	1.78	2.136	1.812	3.246
-Signaling Molecules and Interaction	-Immune System	NaN	Inf	24.24	4.912	7.876	5.075	1.417	1.279	3.686	4.03	2.856	9.462
Cellular Processes	-Immune System	Inf	Inf	89.24	57.99	51.58	41.22	6.447	5.766	17.67	18.57	25.17	52.31
-Hemoglobin	-Immune System	NaN	NaN	0	0	0	0	0	0	0.0005481	0.001247	0	0.005479
-Vesicular Transport	-Immune System	NaN	NaN	15.43	13.79	8.042	6.607	1.305	1.616	2.391	2.566	3.155	7.536
-Cytoskeleton	-Immune System	Inf	Inf	26.28	20.48	5.202	4.383	3.616	2.771	12.26	12.17	15.87	38.36
-Cell Motility	-Immune System	Inf	Inf	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Immune System	Inf	Inf	43.81	23.3	37.58	29.65	1.172	1.153	2.338	2.937	2.703	4.565
-Cell Communication	-Immune System	NaN	NaN	1.22	0.4235	1.068	0.8398	0.4311	0.4701	1.044	1.745	3.606	1.619
Metabolism	-Immune System	Inf	Inf	2873	1482	644.5	559.3	18.76	21.12	33.46	29.95	36.95	72.02
-Membrane Transport	-Immune System	Inf	Inf	119.7	35.56	19.48	12.82	0.2402	0.1722	0.6605	0.4445	0.2125	0.2218
-Central Carbon Metabolism	-Immune System	Inf	Inf	839.6	528.3	227.6	181.7	6.181	7.7	6.007	6.271	11.3	24.47
-Energy Metabolism	-Immune System	Inf	Inf	120.4	98.61	25.96	31.53	1.779	2.079	3.844	2.941	3.095	11.94
-Biosynthesis	-Immune System	Inf	Inf	548.8	397.7	156	172.4	4.069	4.022	8.435	7.916	7.373	8.94
-Other Enzymes	-Immune System	Inf	Inf	1032	469.5	203.3	185.4	8.236	8.287	15.79	13.65	14.99	25.05
Organismal Systems	-Immune System	NaN	NaN	13.57	10.07	5.065	4.7	3.212	2.51	4.92	6.017	5.201	12.86
-Immune System	-Immune System	NaN	NaN	1	1	1	1	1	1	1	1	1	1
-Endocrine System	-Immune System	NaN	NaN	0.3139	0.2698	0.6606	0.7571	1.053	0.4911	0.8172	1.312	0.6717	2.432
-Circulatory System	-Immune System	NaN	NaN	0.321	0.2517	1.424	1.134	0.1784	0.157	0.6794	0.9137	0.5046	0.7872
-Digestive System	-Immune System	NaN	NaN	1.328	0.2601	0.5707	0.5415	0.2269	0.2007	0.8147	0.7226	0.7198	0.6156
-Excretory System	-Immune System	NaN	NaN	8.657	4.609	1.974	1.7	0.3755	0.3867	0.3246	0.5438	0.4652	0.6214
-Nervous System	-Immune System	NaN	NaN	0.2407	0.2397	0.6684	0.6365	0.43	0.4173	0.5876	0.6533	0.4841	1.121
-Sensory System	-Immune System	NaN	NaN	1.43	0.0555	0.1094	0.09569	0.01792	0.01983	0.1693	0.2404	0.05298	0.007219
