Numerator	Denominator	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
-Metabolic Diseases	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	6.92e-05	3.998e-07	0	0
-Infectious Diseases	-Central Carbon Metabolism	0	0.0007515	0.006093	0.004789	0.01376	0.01081	0.1253	0.1017	0.1998	0.2087	0.1324	0.02888
Not Mapped	-Central Carbon Metabolism	0.9026	0.6441	0.6994	0.4033	0.7096	0.7734	1.792	1.484	2.972	2.983	1.531	0.6869
-Not Mapped	-Central Carbon Metabolism	0.9026	0.6441	0.6994	0.4033	0.7096	0.7734	1.792	1.484	2.972	2.983	1.531	0.6869
TOTAL	-Energy Metabolism	12.58	21.41	22.5	17.46	19.55	21.04	34.28	34.8	47.98	66.75	82.79	25.76
MAPPED	-Energy Metabolism	10.32	19.44	19.68	16.08	16.7	18.01	28.36	28.97	39.39	54.86	73.2	23.09
Genetic Information Processing	-Energy Metabolism	3.635	6.491	8.478	6.022	6.805	6.328	12.24	11.22	17.72	23.37	22.73	8.953
-Transcription	-Energy Metabolism	0.04823	0.2866	0.06727	0.03702	0.0808	0.07336	1.464	1.364	1.933	2.225	2.554	0.9705
-Translation	-Energy Metabolism	1.562	4.751	5.444	3.652	4.464	4.131	3.782	3.621	7.646	9.603	6.453	3.58
-Folding, Sorting and Degradation	-Energy Metabolism	1.138	1.082	2.623	2.015	1.998	1.762	5.346	4.501	6.073	8.611	10.26	3.627
-DNA Maintenance	-Energy Metabolism	0.4318	0.2408	0.3431	0.1388	0.2614	0.2665	1.647	1.737	2.07	2.932	3.46	0.776
-RNA Family	-Energy Metabolism	0	7.27e-09	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Energy Metabolism	0	0.1187	0.1085	0.03306	0.111	0.08617	0.6502	0.5758	1.141	1.59	1.399	0.5656
-Signal Transduction	-Energy Metabolism	0	0.1187	0.04989	0.01568	0.05401	0.04062	0.1737	0.1596	0.2425	0.3399	0.3937	0.07756
-Signaling Molecules and Interaction	-Energy Metabolism	0	2.25e-09	0.04021	0.01492	0.05398	0.04555	0.3785	0.3623	0.6785	0.9917	0.8187	0.4071
Cellular Processes	-Energy Metabolism	0.5807	0.2201	0.2831	0.2439	0.5025	0.5202	3.512	3.26	6.054	10.87	24.77	5.037
-Hemoglobin	-Energy Metabolism	0	0	0	0	0	0	0	0	4.831e-05	0.0001766	0	0.0001756
-Vesicular Transport	-Energy Metabolism	0	0	0.04234	0.02684	0.06777	0.06443	0.5867	0.5973	0.5478	0.8282	0.8491	0.2369
-Cytoskeleton	-Energy Metabolism	0.2148	0.07006	0.06852	0.0966	0.03138	0.03126	1.8	1.489	4.271	7.285	18.1	3.852
-Cell Motility	-Energy Metabolism	0.07265	0.08454	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Energy Metabolism	0.2933	0.04456	0.1643	0.1111	0.3887	0.3957	0.54	0.4723	0.6106	0.9767	0.8781	0.3304
-Cell Communication	-Energy Metabolism	0	0	0	0	0	0	0.3986	0.3214	0.6245	1.197	2.234	0.3964
Metabolism	-Energy Metabolism	6.098	12.26	10.45	9.491	8.947	10.65	8.96	9.749	9.782	12.65	18.28	6.74
-Membrane Transport	-Energy Metabolism	0.3433	1.152	0.5015	0.2913	0.4009	0.3082	0.0687	0.06555	0.1389	0.1394	0.1085	0.01755
-Central Carbon Metabolism	-Energy Metabolism	1.488	2.263	2.566	2.081	2.532	2.548	2.183	2.62	1.741	2.626	4.659	2.547
-Energy Metabolism	-Energy Metabolism	1	1	1	1	1	1	1	1	1	1	1	1
-Biosynthesis	-Energy Metabolism	0.7875	3.609	2.426	2.576	2.362	3.579	1.31	1.518	1.952	2.539	3.436	0.5912
-Other Enzymes	-Energy Metabolism	1.636	3.08	3.188	2.481	2.466	3.02	4.173	3.782	4.95	6.346	9.032	2.249
Organismal Systems	-Energy Metabolism	0	0	0.03483	0.01406	0.04238	0.03859	1.212	1.115	1.591	2.475	2.312	0.7592
-Immune System	-Energy Metabolism	0	0	0.00236	0.001368	0.009078	0.01216	0.4864	0.5629	0.3112	0.4013	0.3775	0.1165
-Endocrine System	-Energy Metabolism	0	0	0.0002666	7.609e-05	0	0	0.1961	0.1034	0.1009	0.2461	0.1137	0.09754
-Circulatory System	-Energy Metabolism	0	0	0	0	0	0	0.04575	0.03638	0.1435	0.2908	0.1917	0.01482
-Digestive System	-Energy Metabolism	0	0	0	0	0	0	0.03063	0.03302	0.3	0.4591	0.2824	0.04583
-Excretory System	-Energy Metabolism	0	0	0	0.0005225	0	0	0.092	0.0789	0.08106	0.1274	0.1048	0.02474
-Nervous System	-Energy Metabolism	0	0	0	0	0	0	0.01776	0.01752	0.08914	0.1019	0.06039	0.01372
-Sensory System	-Energy Metabolism	0	0	0	0	0	0	0	0	0.0002809	0.001636	4.574e-16	0
-Development	-Energy Metabolism	0	0	0	0	0	0	0.03705	0.03094	0.05445	0.09132	0.237	0.04149
-Environmental Adaptation	-Energy Metabolism	0	0	0	0	0	0	0	0	0.002274	0.003911	0.002124	0.0002464
Human Diseases	-Energy Metabolism	0	0.03262	0.2918	0.2083	0.2563	0.3163	1.782	1.731	3.103	3.803	3.708	0.8246
-Cancers	-Energy Metabolism	0	0	0.001263	0.0003171	0	0	0.2569	0.2632	0.3809	0.5452	0.2491	0.08616
-Immune System Diseases	-Energy Metabolism	0	0	0	5.743e-05	0.00115	0.002045	0.1204	0.08355	0.1593	0.1987	0.07511	0.1421
-Neurodegenerative Diseases	-Energy Metabolism	0	0	0.09637	0.07497	0.06997	0.1552	0.4663	0.499	0.6345	0.6939	0.7128	0.1337
-Cardiovascular Diseases	-Energy Metabolism	0	0	0	0	0	0	0.2075	0.09869	0.3127	0.2706	0.6436	0.09338
-Metabolic Diseases	-Energy Metabolism	0	0	0	0	0	0	0	0	0.0001928	1.05e-06	0	0
-Infectious Diseases	-Energy Metabolism	0	0.00228	0.04532	0.01991	0.06142	0.0406	0.5875	0.5885	0.5929	0.9199	1.675	0.2267
Not Mapped	-Energy Metabolism	2.262	1.972	2.82	1.386	2.852	3.035	5.923	5.831	8.591	11.89	9.594	2.672
-Not Mapped	-Energy Metabolism	2.262	1.972	2.82	1.386	2.852	3.035	5.923	5.831	8.591	11.89	9.594	2.672
TOTAL	-Biosynthesis	7.946	4.734	6.604	4.964	7.219	5.366	15.96	15.46	17.32	19.67	15.88	19.84
MAPPED	-Biosynthesis	6.518	4.298	5.776	4.57	6.166	4.592	13.21	12.87	14.22	16.16	14.04	17.78
Genetic Information Processing	-Biosynthesis	2.182	1.451	2.46	1.659	2.493	1.631	5.284	4.986	6.569	6.81	4.238	7.137
-Transcription	-Biosynthesis	0.04921	0.06032	0.01913	0.0112	0.03043	0.0205	0.6649	0.5878	0.7126	0.6615	0.5117	0.7381
-Translation	-Biosynthesis	0.9652	1.062	1.606	1.033	1.637	1.046	1.695	1.609	2.717	2.792	1.182	2.759
-Folding, Sorting and Degradation	-Biosynthesis	0.4253	0.2416	0.7011	0.5537	0.6989	0.4705	2.158	2	2.017	2.327	1.726	2.861
-DNA Maintenance	-Biosynthesis	0.2615	0.05383	0.09622	0.03363	0.09433	0.07004	0.7658	0.7715	0.9028	0.9963	0.7056	0.6458
-RNA Family	-Biosynthesis	0	1.187e-09	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Biosynthesis	0	0.02753	0.02185	0.007657	0.0346	0.02374	0.2817	0.2397	0.3635	0.4227	0.222	0.3871
-Signal Transduction	-Biosynthesis	0	0.02753	0.01089	0.003632	0.01684	0.01119	0.0658	0.07046	0.07068	0.09034	0.0681	0.05309
-Signaling Molecules and Interaction	-Biosynthesis	0	5.028e-10	0.01096	0.004025	0.01776	0.01253	0.2146	0.1692	0.2663	0.3215	0.1405	0.334
Cellular Processes	-Biosynthesis	0.3844	0.04639	0.09908	0.06896	0.1839	0.1326	1.597	1.448	2.126	3.008	4.244	3.434
-Hemoglobin	-Biosynthesis	0	0	0	0	0	0	0	0	1.354e-05	5.139e-05	0	0.0001146
-Vesicular Transport	-Biosynthesis	0	0	0.01584	0.006693	0.0169	0.01283	0.3051	0.2814	0.2002	0.2779	0.1352	0.1278
-Cytoskeleton	-Biosynthesis	0.1638	0.01549	0.01912	0.02441	0.008293	0.007518	0.9199	0.7109	1.535	2.17	3.387	2.925
-Cell Motility	-Biosynthesis	0.04589	0.01869	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Biosynthesis	0.1747	0.01033	0.05898	0.03111	0.1518	0.1049	0.2153	0.2098	0.1615	0.2174	0.1365	0.1848
-Cell Communication	-Biosynthesis	0	0	0	0	0	0	0.1549	0.1428	0.1905	0.3128	0.3377	0.1826
Metabolism	-Biosynthesis	3.641	2.73	3.075	2.706	3.324	2.698	4.078	4.332	3.498	3.713	3.414	5.254
-Membrane Transport	-Biosynthesis	0.2045	0.2698	0.1477	0.0833	0.1451	0.0796	0.02171	0.02014	0.04972	0.03218	0.02299	0.005917
-Central Carbon Metabolism	-Biosynthesis	1.213	0.5057	0.7772	0.5281	0.9099	0.6423	1.019	1.164	0.6097	0.7226	0.9943	2.044
-Energy Metabolism	-Biosynthesis	0.02495	0.1004	0.07713	0.09866	0.09281	0.07108	0.1869	0.1785	0.122	0.1142	0.05696	0.03671
-Biosynthesis	-Biosynthesis	1	1	1	1	1	1	1	1	1	1	1	1
-Other Enzymes	-Biosynthesis	1.132	0.714	0.7788	0.6816	0.7688	0.6674	1.622	1.634	1.47	1.614	1.159	1.409
Organismal Systems	-Biosynthesis	0	0	0.008508	0.003863	0.01247	0.009618	0.5496	0.5317	0.4785	0.6628	0.392	0.367
-Immune System	-Biosynthesis	0	0	0.0004625	0.0005313	0.001391	0.001214	0.2462	0.2618	0.08959	0.1057	0.06835	0.07972
-Endocrine System	-Biosynthesis	0	0	4.12e-05	1.762e-05	0	0	0.1014	0.0681	0.03034	0.06136	0.01417	0.06323
-Circulatory System	-Biosynthesis	0	0	0	0	0	0	0.01918	0.01616	0.04181	0.07731	0.02472	0.01139
-Digestive System	-Biosynthesis	0	0	0	0	0	0	0.008349	0.006711	0.06442	0.09042	0.03593	0.0258
-Excretory System	-Biosynthesis	0	0	0	7.105e-05	0	0	0.03576	0.03373	0.02362	0.03315	0.01813	0.01693
-Nervous System	-Biosynthesis	0	0	0	0	0	0	0.007652	0.007294	0.04241	0.03052	0.01758	0.009016
-Sensory System	-Biosynthesis	0	0	0	0	0	0	0	0	6.03e-05	0.0004348	8.993e-17	0
-Development	-Biosynthesis	0	0	0	0	0	0	0.01834	0.01359	0.01545	0.0227	0.02893	0.01972
-Environmental Adaptation	-Biosynthesis	0	0	0	0	0	0	0	0	0.0009947	0.001309	0.0003665	0.0002446
Human Diseases	-Biosynthesis	0	0.007286	0.04473	0.02489	0.09874	0.07684	1.36	1.138	1.071	1.064	0.7937	0.5413
-Cancers	-Biosynthesis	0	0	0.0001429	4.641e-05	0	0	0.06882	0.06808	0.08178	0.09953	0.03476	0.04158
-Immune System Diseases	-Biosynthesis	0	0	0	8.403e-06	0.0001241	0.0002103	0.03339	0.02521	0.02462	0.03035	0.005557	0.03379
-Neurodegenerative Diseases	-Biosynthesis	0	0	0.02042	0.01013	0.01745	0.02541	0.3558	0.3286	0.325	0.2733	0.2075	0.1474
-Cardiovascular Diseases	-Biosynthesis	0	0	0	0	0	0	0.09544	0.04486	0.1113	0.07817	0.1129	0.06677
-Metabolic Diseases	-Biosynthesis	0	0	0	0	0	0	0	0	6.492e-05	4.134e-07	0	0
-Infectious Diseases	-Biosynthesis	0	0.0005017	0.006637	0.003917	0.018	0.009223	0.1837	0.166	0.1663	0.1833	0.1503	0.07792
Not Mapped	-Biosynthesis	1.429	0.436	0.8277	0.3941	1.053	0.7738	2.759	2.591	3.1	3.504	1.841	2.057
-Not Mapped	-Biosynthesis	1.429	0.436	0.8277	0.3941	1.053	0.7738	2.759	2.591	3.1	3.504	1.841	2.057
TOTAL	-Other Enzymes	4.764	4.776	5.682	4.46	5.709	4.667	7.794	7.442	9.693	10.52	9.124	8.737
MAPPED	-Other Enzymes	3.908	4.336	4.97	4.106	4.876	3.994	6.447	6.195	7.958	8.645	8.067	7.831
Genetic Information Processing	-Other Enzymes	1.257	1.473	2.141	1.541	2.037	1.446	2.783	2.573	3.58	3.683	2.505	2.903
-Transcription	-Other Enzymes	0.01826	0.05158	0.01639	0.00897	0.02401	0.01686	0.3272	0.2751	0.3905	0.3505	0.2814	0.3181
-Translation	-Other Enzymes	0.5787	1.072	1.375	0.9431	1.293	0.9097	0.8599	0.8032	1.545	1.513	0.7112	1.202
-Folding, Sorting and Degradation	-Other Enzymes	0.2605	0.283	0.6213	0.5564	0.5765	0.4012	1.149	1.082	1.203	1.342	1.131	1.11
-DNA Maintenance	-Other Enzymes	0.1742	0.06283	0.08666	0.03256	0.07116	0.05457	0.3746	0.34	0.4182	0.462	0.3814	0.2735
-RNA Family	-Other Enzymes	0	1.254e-09	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Other Enzymes	0	0.02788	0.02013	0.008504	0.02773	0.01844	0.1268	0.1104	0.2168	0.2467	0.1542	0.1811
-Signal Transduction	-Other Enzymes	0	0.02788	0.009516	0.004197	0.01309	0.008393	0.02961	0.03244	0.04215	0.05272	0.03649	0.01789
-Signaling Molecules and Interaction	-Other Enzymes	0	5.298e-10	0.009728	0.003874	0.01392	0.009819	0.08607	0.07669	0.1371	0.1563	0.09022	0.1544
Cellular Processes	-Other Enzymes	0.2136	0.04514	0.06847	0.05714	0.1474	0.12	0.6721	0.558	1.223	1.686	2.73	1.694
-Hemoglobin	-Other Enzymes	0	0	0	0	0	0	0	0	8.139e-06	2.783e-05	0	5.046e-05
-Vesicular Transport	-Other Enzymes	0	0	0.009751	0.005603	0.01346	0.01215	0.1303	0.1194	0.1107	0.1305	0.08286	0.05009
-Cytoskeleton	-Other Enzymes	0.08133	0.01562	0.0173	0.02419	0.006544	0.005747	0.3312	0.2518	0.8628	1.148	1.995	1.373
-Cell Motility	-Other Enzymes	0.02751	0.01885	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Other Enzymes	0.1047	0.01066	0.03966	0.02703	0.1174	0.09145	0.1058	0.09314	0.1099	0.1341	0.09677	0.1044
-Cell Communication	-Other Enzymes	0	0	0	0	0	0	0.07832	0.06799	0.1149	0.1725	0.2215	0.08303
Metabolism	-Other Enzymes	2.308	2.766	2.64	2.396	2.563	2.321	2.011	2.04	1.976	1.994	2.014	2.371
-Membrane Transport	-Other Enzymes	0.1107	0.2671	0.1267	0.07565	0.1128	0.06587	0.01094	0.009742	0.02659	0.01574	0.01196	0.003083
-Central Carbon Metabolism	-Other Enzymes	0.6005	0.5235	0.6481	0.5188	0.654	0.4618	0.4963	0.5587	0.3517	0.4138	0.5134	0.8523
-Energy Metabolism	-Other Enzymes	0.02082	0.1121	0.04793	0.07894	0.07756	0.07264	0.05952	0.05412	0.06603	0.05663	0.03817	0.01787
-Biosynthesis	-Other Enzymes	0.3178	0.7842	0.612	0.5804	0.6615	0.7175	0.2979	0.3032	0.3944	0.4001	0.3786	0.215
-Other Enzymes	-Other Enzymes	1	1	1	1	1	1	1	1	1	1	1	1
Organismal Systems	-Other Enzymes	0	0	0.01092	0.005668	0.008532	0.009808	0.2643	0.236	0.259	0.3373	0.2548	0.159
-Immune System	-Other Enzymes	0	0	0.0004186	0.0003862	0.001638	0.001819	0.09594	0.1003	0.04807	0.0513	0.03166	0.0368
-Endocrine System	-Other Enzymes	0	0	3.86e-05	2.041e-05	0	0	0.0446	0.02189	0.01694	0.03101	0.01138	0.03078
-Circulatory System	-Other Enzymes	0	0	0	0	0	0	0.009919	0.008042	0.02324	0.04406	0.01607	0.004724
-Digestive System	-Other Enzymes	0	0	0	0	0	0	0.004208	0.003245	0.03555	0.04958	0.03099	0.01358
-Excretory System	-Other Enzymes	0	0	0	4.124e-05	0	0	0.01432	0.01437	0.01404	0.01609	0.009712	0.007554
-Nervous System	-Other Enzymes	0	0	0	0	0	0	0.002606	0.002528	0.01801	0.01542	0.006656	0.005309
-Sensory System	-Other Enzymes	0	0	0	0	0	0	0	0	3.328e-05	0.0002538	4.593e-17	0
-Development	-Other Enzymes	0	0	0	0	0	0	0.007207	0.005637	0.008624	0.01147	0.02196	0.008773
-Environmental Adaptation	-Other Enzymes	0	0	0	0	0	0	0	0	0.0004594	0.000605	0.000234	6.176e-05
Human Diseases	-Other Enzymes	0	0.007564	0.04048	0.02724	0.07792	0.07169	0.4051	0.3664	0.5981	0.5378	0.4087	0.3191
-Cancers	-Other Enzymes	0	0	0.0001146	4.51e-05	0	0	0.03468	0.03292	0.04513	0.05124	0.02501	0.01851
-Immune System Diseases	-Other Enzymes	0	0	0	8.167e-06	8.921e-05	0.0001512	0.01364	0.01103	0.01269	0.01403	0.004794	0.008065
-Neurodegenerative Diseases	-Other Enzymes	0	0	0.01849	0.01108	0.0139	0.02835	0.106	0.1056	0.1282	0.1093	0.07855	0.05175
-Cardiovascular Diseases	-Other Enzymes	0	0	0	0	0	0	0.04377	0.01814	0.05524	0.03714	0.07093	0.03058
-Metabolic Diseases	-Other Enzymes	0	0	0	0	0	0	0	0	3.147e-05	1.654e-07	0	0
-Infectious Diseases	-Other Enzymes	0	0.0003934	0.005201	0.003377	0.01191	0.006618	0.08265	0.07643	0.0939	0.1135	0.1207	0.05531
Not Mapped	-Other Enzymes	0.8567	0.4399	0.7122	0.354	0.8328	0.673	1.347	1.247	1.736	1.874	1.057	0.906
-Not Mapped	-Other Enzymes	0.8567	0.4399	0.7122	0.354	0.8328	0.673	1.347	1.247	1.736	1.874	1.057	0.906
TOTAL	Organismal Systems	Inf	16670	256.9	205	243.6	235.7	22.23	23.54	26.29	25.34	20.2	26.63
MAPPED	Organismal Systems	Inf	15130	224.7	188.7	208.1	201.7	18.39	19.6	21.59	20.83	17.86	23.87
Genetic Information Processing	Organismal Systems	Inf	5130	96.17	70.14	84.73	71.39	7.894	8.31	9.566	8.796	5.208	9.58
-Transcription	Organismal Systems	Inf	195.2	0.7094	0.7033	1.201	1.027	0.8729	0.857	1.116	0.8461	0.715	1.013
-Translation	Organismal Systems	Inf	3693	62.03	42.37	55.5	45.95	2.485	2.587	4.02	3.615	1.605	3.704
-Folding, Sorting and Degradation	Organismal Systems	Inf	980.5	27.71	25.66	25.24	20.67	3.286	3.474	3.087	3.126	2.056	3.768
-DNA Maintenance	Organismal Systems	Inf	205.1	3.634	1.343	2.793	2.576	1.154	1.26	1.217	1.162	0.8322	0.8472
-RNA Family	Organismal Systems	NaN	4.377e-06	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Organismal Systems	Inf	89.74	0.957	0.3656	1.106	0.891	0.3067	0.3018	0.5751	0.5934	0.3191	0.5701
-Signal Transduction	Organismal Systems	Inf	89.74	0.5261	0.2013	0.514	0.3962	0.07163	0.08871	0.1275	0.1363	0.0825	0.0669
-Signaling Molecules and Interaction	Organismal Systems	NaN	1.751e-06	0.4309	0.1643	0.5916	0.4948	0.2351	0.2131	0.3683	0.4006	0.2015	0.4568
Cellular Processes	Organismal Systems	Inf	154.1	2.963	3.106	6.238	5.873	2.088	2.002	3.316	4.139	5.952	4.61
-Hemoglobin	Organismal Systems	NaN	0	0	0	0	0	0	0	2.055e-05	6.623e-05	0	0.0001538
-Vesicular Transport	Organismal Systems	NaN	0	0.422	0.4393	0.8275	0.8242	0.3333	0.3581	0.2435	0.2703	0.1221	0.1539
-Cytoskeleton	Organismal Systems	Inf	54.52	0.7664	1.04	0.4221	0.4315	1.153	1.002	2.359	2.763	4.297	3.926
-Cell Motility	Organismal Systems	Inf	65.79	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Organismal Systems	Inf	33.82	1.716	1.412	4.952	4.609	0.256	0.2769	0.2897	0.3039	0.2393	0.2481
-Cell Communication	Organismal Systems	NaN	0	0	0	0	0	0.2212	0.2515	0.3418	0.4373	0.5008	0.2518
Metabolism	Organismal Systems	Inf	9494	118.5	113.2	111.8	118.5	5.482	6.438	5.171	4.669	3.915	7.052
-Membrane Transport	Organismal Systems	Inf	882.5	5.694	3.525	4.991	3.497	0.02636	0.02613	0.06049	0.03129	0.01973	0.007074
-Central Carbon Metabolism	Organismal Systems	Inf	1970	29.38	32.35	33.96	28.91	1.596	2.009	1.095	1.061	1.477	2.858
-Energy Metabolism	Organismal Systems	Inf	339.8	2.913	4.544	3.601	3.485	0.2084	0.2055	0.2111	0.1626	0.07406	0.09675
-Biosynthesis	Organismal Systems	Inf	2695	26.48	38.02	25.97	33.87	1.031	1.149	1.17	0.9726	0.8182	0.6635
-Other Enzymes	Organismal Systems	Inf	2854	41.73	34.74	31.39	29.32	2.41	2.682	2.111	1.988	1.474	1.891
Organismal Systems	Organismal Systems	NaN	1	1	1	1	1	1	1	1	1	1	1
-Immune System	Organismal Systems	NaN	0	0.01747	0.03029	0.05167	0.05333	0.363	0.419	0.1501	0.1385	0.07682	0.1256
-Endocrine System	Organismal Systems	NaN	0	0.001611	0.001368	0	0	0.1491	0.09114	0.04436	0.07229	0.02607	0.09372
-Circulatory System	Organismal Systems	NaN	0	0	0	0	0	0.02851	0.02704	0.06937	0.1076	0.03485	0.01663
-Digestive System	Organismal Systems	NaN	0	0	0	0	0	0.01014	0.008705	0.1134	0.1182	0.0505	0.03463
-Excretory System	Organismal Systems	NaN	0	0	0.003234	0	0	0.05078	0.05326	0.0426	0.04342	0.02196	0.02667
-Nervous System	Organismal Systems	NaN	0	0	0	0	0	0.007889	0.008379	0.05368	0.03595	0.02548	0.01457
-Sensory System	Organismal Systems	NaN	0	0	0	0	0	0	0	0.0001062	0.000608	1.573e-16	0
-Development	Organismal Systems	NaN	0	0	0	0	0	0.02178	0.01868	0.02258	0.02674	0.03779	0.03116
-Environmental Adaptation	Organismal Systems	NaN	0	0	0	0	0	0	0	0.001429	0.001498	0.0006092	0.0002765
Human Diseases	Organismal Systems	Inf	24.73	1.689	0.9464	3.206	3.376	1.47	1.508	1.504	1.254	1.131	0.8746
-Cancers	Organismal Systems	Inf	0	0.005109	0.002863	0	0	0.08357	0.0883	0.1264	0.1277	0.04372	0.0526
-Immune System Diseases	Organismal Systems	NaN	0	0	0.0005185	0.007636	0.01368	0.04819	0.04321	0.03552	0.03472	0.01307	0.04178
-Neurodegenerative Diseases	Organismal Systems	NaN	0	0.7714	0.385	0.856	1.116	0.3848	0.4475	0.3989	0.2803	0.3083	0.1501
-Cardiovascular Diseases	Organismal Systems	NaN	0	0	0	0	0	0.1267	0.05917	0.1334	0.0833	0.1429	0.1009
-Metabolic Diseases	Organismal Systems	Inf	0	0	0	0	0	0	0	7.598e-05	4.241e-07	0	0
-Infectious Diseases	Organismal Systems	Inf	3.194	0.3782	0.3687	0.4674	0.3124	0.1999	0.209	0.2459	0.2563	0.2766	0.1046
Not Mapped	Organismal Systems	Inf	1535	32.2	16.28	35.54	33.99	3.841	3.945	4.708	4.515	2.341	2.762
-Not Mapped	Organismal Systems	Inf	1535	32.2	16.28	35.54	33.99	3.841	3.945	4.708	4.515	2.341	2.762
TOTAL	-Immune System	Inf	Inf	424.5	434.7	474.6	469.3	40.6	36.99	61.52	62.97	51.08	63.53
MAPPED	-Immune System	Inf	Inf	371.3	400.2	405.4	401.6	33.59	30.79	50.51	51.75	45.16	56.94
Genetic Information Processing	-Immune System	Inf	Inf	160.5	146.5	165.1	140.7	13.85	12.39	22.65	22.02	14.72	21.2
-Transcription	-Immune System	Inf	Inf	1.172	0.8937	2.341	2.025	1.595	1.373	2.45	2.039	1.552	2.304
-Translation	-Immune System	Inf	Inf	104	92.14	108.1	91.89	4.474	3.986	9.699	9.018	4.061	8.761
-Folding, Sorting and Degradation	-Immune System	Inf	Inf	48.64	49.18	49.17	41.75	5.615	5.15	7.067	7.54	5.676	8.271
-DNA Maintenance	-Immune System	Inf	Inf	6.74	3.215	5.443	5.079	2.125	1.882	3.43	3.428	3.431	1.859
-RNA Family	-Immune System	NaN	Inf	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Immune System	Inf	Inf	1.873	1.112	2.154	1.757	0.5603	0.4986	1.567	1.773	0.9445	1.251
-Signal Transduction	-Immune System	Inf	Inf	0.9568	0.5277	1.002	0.7811	0.1309	0.1466	0.5432	0.5685	0.3553	0.2182
-Signaling Molecules and Interaction	-Immune System	NaN	Inf	0.7615	0.3381	1.153	0.9756	0.4294	0.352	0.9437	1.06	0.5892	1.033
Cellular Processes	-Immune System	Inf	Inf	4.895	5.694	12.15	11.58	3.814	3.307	7.868	10.3	14.81	11.58
-Hemoglobin	-Immune System	NaN	NaN	0	0	0	0	0	0	7.847e-05	0.0001666	0	0.0003669
-Vesicular Transport	-Immune System	NaN	Inf	0.6971	0.5583	1.612	1.625	0.6398	0.6595	0.7106	0.8344	0.4281	0.3378
-Cytoskeleton	-Immune System	Inf	Inf	1.306	2.37	0.8928	0.8507	2.098	1.57	5.575	6.892	10.75	9.334
-Cell Motility	-Immune System	Inf	Inf	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Immune System	Inf	Inf	2.835	2.694	9.649	9.102	0.4677	0.4575	0.6526	0.7529	0.4711	0.7875
-Cell Communication	-Immune System	NaN	NaN	0	0	0	0	0.4042	0.4156	0.9296	1.531	1.503	1.124
Metabolism	-Immune System	Inf	Inf	195.7	234.3	217.8	238.9	10.01	10.6	12.79	12.23	10.63	17.48
-Membrane Transport	-Immune System	Inf	Inf	9.408	7.163	9.725	6.929	0.06164	0.05604	0.226	0.1368	0.09858	0.01553
-Central Carbon Metabolism	-Immune System	Inf	Inf	51.59	44.74	66.17	56.99	2.916	3.394	2.701	2.907	3.445	9.591
-Energy Metabolism	-Immune System	Inf	Inf	4.688	7.865	12.68	10.03	0.4879	0.401	0.7177	0.5709	0.2718	0.2123
-Biosynthesis	-Immune System	Inf	Inf	43.75	57.83	50.6	66.77	1.665	1.65	3.209	2.838	3.033	2.624
-Other Enzymes	-Immune System	Inf	Inf	71.5	86.25	76.48	93.06	4.419	4.518	5.748	5.616	3.777	5.036
Organismal Systems	-Immune System	NaN	Inf	1.39	1.271	1.6	1.508	1.615	1.436	2.195	2.409	1.648	2.195
-Immune System	-Immune System	NaN	NaN	1	1	1	1	1	1	1	1	1	1
-Endocrine System	-Immune System	NaN	NaN	0.005611	0.00256	0	0	0.2467	0.1309	0.09735	0.1742	0.04297	0.2487
-Circulatory System	-Immune System	NaN	NaN	0	0	0	0	0.06053	0.05193	0.2644	0.3658	0.1121	0.1064
-Digestive System	-Immune System	NaN	Inf	0	0	0	0	0.01904	0.01867	0.4019	0.4227	0.16	0.0868
-Excretory System	-Immune System	NaN	Inf	0	0.004109	0	0	0.09277	0.08799	0.1429	0.2427	0.1114	0.1488
-Nervous System	-Immune System	NaN	Inf	0	0	0	0	0.01274	0.01203	0.1361	0.08662	0.06926	0.03525
-Sensory System	-Immune System	NaN	NaN	0	0	0	0	0	0	0.0003762	0.002547	5.322e-16	0
-Development	-Immune System	NaN	NaN	0	0	0	0	0.04023	0.02683	0.04957	0.06444	0.08776	0.06839
-Environmental Adaptation	-Immune System	NaN	NaN	0	0	0	0	0	0	0.004619	0.004894	0.001631	0.001032
Human Diseases	-Immune System	Inf	Inf	6.622	8.385	6.247	6.671	2.711	2.165	3.438	3.02	2.408	2.117
-Cancers	-Immune System	Inf	Inf	0.008969	0.00389	0	0	0.1843	0.1808	0.4068	0.4327	0.1547	0.1321
