Numerator	Denominator	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
-Signaling Molecules and Interaction	-Energy Metabolism	0	5.596e-09	0.07538	0.02781	0.08968	0.07316	0.4964	0.4388	0.7459	1.196	0.6447	0.7772
Cellular Processes	-Energy Metabolism	0.6569	0.3028	0.2675	0.2785	0.5873	0.5943	3.104	2.445	4.217	6.313	8.135	3.89
-Hemoglobin	-Energy Metabolism	0	0	0	0	0	0	0	0	0.0001168	0.0004241	0	0.0003852
-Vesicular Transport	-Energy Metabolism	0	0	0.04626	0.03055	0.07212	0.06636	0.4699	0.411	0.4942	0.7343	0.7598	0.2019
-Cytoskeleton	-Energy Metabolism	0.2443	0.09227	0.08314	0.1305	0.0366	0.0395	1.147	0.6939	2.766	3.849	5.13	2.697
-Cell Motility	-Energy Metabolism	0.08273	0.1315	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Energy Metabolism	0.3299	0.04966	0.1314	0.1117	0.4279	0.4275	0.5609	0.4703	0.5996	0.9988	0.8734	0.3638
-Cell Communication	-Energy Metabolism	0	0	0	0	0	0	0.1743	0.1445	0.2292	0.5932	0.8677	0.1147
Metabolism	-Energy Metabolism	6.079	12.56	8.615	7.657	7.339	8.064	8.438	8.824	7.773	9.93	11.94	5.696
-Membrane Transport	-Energy Metabolism	0.4245	1.337	0.359	0.1791	0.2218	0.1848	0.06081	0.05202	0.148	0.1211	0.06356	0.0156
-Central Carbon Metabolism	-Energy Metabolism	1.493	2.127	2.517	2.123	2.377	2.029	2.178	2.472	1.438	2.075	3.653	2.049
-Energy Metabolism	-Energy Metabolism	1	1	1	1	1	1	1	1	1	1	1	1
-Biosynthesis	-Energy Metabolism	0.877	3.773	1.645	1.693	1.776	2.486	1.222	1.337	1.64	2.222	2.382	0.6288
-Other Enzymes	-Energy Metabolism	2.139	3.699	2.717	2.662	1.964	2.365	3.871	3.574	3.547	4.482	4.843	1.761
Organismal Systems	-Energy Metabolism	0	0	0.046	0.02678	0.07533	0.07639	1.471	1.098	1.28	1.985	1.681	0.9331
-Immune System	-Energy Metabolism	0	0	0.002998	0.001918	0.01139	0.01442	0.4915	0.4782	0.213	0.2575	0.2237	0.07031
-Endocrine System	-Energy Metabolism	0	0	0.0003588	8.013e-05	0	0	0.4308	0.1495	0.1281	0.3502	0.07505	0.171
-Circulatory System	-Energy Metabolism	0	0	0	0	0	0	0.06628	0.05202	0.1447	0.2752	0.1175	0.01373
-Digestive System	-Energy Metabolism	0	0	0	0	0	0	0.01944	0.01711	0.116	0.1696	0.2002	0.04064
-Excretory System	-Energy Metabolism	0	0	0	8.953e-05	0	0	0.05416	0.0563	0.05541	0.08081	0.09749	0.01281
-Nervous System	-Energy Metabolism	0	0	0	0	0	0	0.01232	0.01588	0.04283	0.07507	0.07401	0.01405
-Sensory System	-Energy Metabolism	0	0	0	0	0	0	0	0	0.000127	0.001312	1.152e-15	0
-Development	-Energy Metabolism	0	0	0	0	0	0	0.03157	0.02347	0.03565	0.05501	0.1588	0.03252
-Environmental Adaptation	-Energy Metabolism	0	0	0	0	0	0	0	0	0.0001198	0.0002081	0.002034	0.0002293
Human Diseases	-Energy Metabolism	0	0.06352	0.2335	0.1804	0.3036	0.3548	1.693	1.602	3.969	4.119	2.722	1.121
-Cancers	-Energy Metabolism	0	0	0.0006699	0.0002472	0	0	0.1614	0.1758	0.2517	0.2995	0.2312	0.06162
-Immune System Diseases	-Energy Metabolism	0	0	0	0.000271	0.004056	0.00651	0.07423	0.05404	0.2081	0.204	0.08165	0.2768
-Neurodegenerative Diseases	-Energy Metabolism	0	0	0.1174	0.08494	0.05416	0.1058	0.6188	0.6134	0.704	0.7546	0.6592	0.1666
-Cardiovascular Diseases	-Energy Metabolism	0	0	0	0	0	0	0.1205	0.05448	0.1571	0.1501	0.345	0.04722
-Metabolic Diseases	-Energy Metabolism	0	0	0	0	0	0	0	0	0.0001767	5.41e-07	0	0
-Infectious Diseases	-Energy Metabolism	0	0.001813	0.07657	0.06287	0.1224	0.09234	0.5032	0.5132	0.4552	0.7713	1.076	0.1595
Not Mapped	-Energy Metabolism	2.576	2.187	3.449	1.794	3.406	3.47	7.2	6.841	9.11	12.46	11.34	2.616
-Not Mapped	-Energy Metabolism	2.576	2.187	3.449	1.794	3.406	3.47	7.2	6.841	9.11	12.46	11.34	2.616
TOTAL	-Biosynthesis	8.144	6.945	8.843	7.058	10.09	7.07	16.86	16.12	22.33	21.72	19.26	24.24
MAPPED	-Biosynthesis	6.536	6.427	7.507	6.301	8.357	5.84	13.36	12.84	17.92	17.25	15.16	21.69
Genetic Information Processing	-Biosynthesis	2.193	3.268	3.867	2.732	3.931	2.519	5.327	5.053	9.226	8.572	5.638	9.041
-Transcription	-Biosynthesis	0.04254	0.177	0.02715	0.01638	0.05036	0.03203	0.5418	0.4738	0.8114	0.7115	0.5822	0.8093
-Translation	-Biosynthesis	1.178	2.518	3.006	1.954	2.973	1.886	1.987	1.933	4.629	4.19	2.127	4.284
-Folding, Sorting and Degradation	-Biosynthesis	0.5482	0.404	0.7068	0.714	0.7518	0.4942	2.007	1.849	1.966	2.161	2.003	2.562
-DNA Maintenance	-Biosynthesis	0.1817	0.1256	0.1013	0.03327	0.09128	0.06255	0.6703	0.6814	1.139	1.128	0.8276	0.6802
-RNA Family	-Biosynthesis	0	2.989e-09	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Biosynthesis	0	0.051	0.04033	0.01629	0.07233	0.04036	0.3267	0.2964	0.4988	0.5754	0.3596	0.8893
-Signal Transduction	-Biosynthesis	0	0.051	0.01159	0.003976	0.02899	0.01259	0.06485	0.07496	0.07958	0.09208	0.08878	0.08294
-Signaling Molecules and Interaction	-Biosynthesis	0	1.328e-09	0.02873	0.01164	0.04334	0.02696	0.2587	0.2211	0.3956	0.4834	0.2313	0.7995
Cellular Processes	-Biosynthesis	0.4325	0.06357	0.1222	0.1193	0.2728	0.2048	1.453	1.276	1.893	2.212	2.71	3.267
-Hemoglobin	-Biosynthesis	0	0	0	0	0	0	0	0	4.474e-05	0.0001504	0	0.0003504
-Vesicular Transport	-Biosynthesis	0	0	0.02383	0.01151	0.02217	0.01763	0.2667	0.2416	0.2115	0.2581	0.1756	0.1186
-Cytoskeleton	-Biosynthesis	0.1842	0.02188	0.03196	0.04886	0.0145	0.01201	0.6799	0.4469	1.354	1.518	1.968	2.535
-Cell Motility	-Biosynthesis	0.05165	0.02924	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Biosynthesis	0.1966	0.01184	0.06387	0.04717	0.2293	0.1583	0.2373	0.2212	0.2182	0.2901	0.2495	0.2766
-Cell Communication	-Biosynthesis	0	0	0	0	0	0	0.07721	0.06798	0.1021	0.1446	0.2197	0.07857
Metabolism	-Biosynthesis	3.706	2.97	3.352	3.276	3.793	2.854	4.209	4.417	3.894	3.783	4.262	5.659
-Membrane Transport	-Biosynthesis	0.2573	0.3544	0.1393	0.07603	0.1116	0.06537	0.022	0.01825	0.05135	0.0306	0.02112	0.01045
-Central Carbon Metabolism	-Biosynthesis	1.245	0.4734	1.168	0.919	1.228	0.7135	1.078	1.205	0.6586	0.7083	1.369	2.05
-Energy Metabolism	-Biosynthesis	0.02889	0.1036	0.08492	0.1191	0.1094	0.0898	0.3101	0.2982	0.2361	0.1979	0.1051	0.0507
-Biosynthesis	-Biosynthesis	1	1	1	1	1	1	1	1	1	1	1	1
-Other Enzymes	-Biosynthesis	1.175	0.8703	0.7636	0.8041	0.9396	0.7026	1.55	1.53	1.687	1.722	1.592	1.655
Organismal Systems	-Biosynthesis	0	0	0.01293	0.007898	0.01673	0.01272	0.7009	0.5456	0.4808	0.5939	0.5346	0.5641
-Immune System	-Biosynthesis	0	0	0.001328	0.001133	0.0049	0.003101	0.2414	0.2108	0.09145	0.09441	0.06472	0.06607
-Endocrine System	-Biosynthesis	0	0	7.974e-05	2.972e-05	0	0	0.203	0.07258	0.04765	0.111	0.01419	0.154
-Circulatory System	-Biosynthesis	0	0	0	0	0	0	0.02918	0.02447	0.05381	0.08337	0.02914	0.01293
-Digestive System	-Biosynthesis	0	0	0	0	0	0	0.006736	0.005454	0.03657	0.04112	0.05259	0.0286
-Excretory System	-Biosynthesis	0	0	0	1.187e-05	0	0	0.03036	0.02533	0.01308	0.01869	0.02552	0.01204
-Nervous System	-Biosynthesis	0	0	0	0	0	0	0.006524	0.008282	0.01576	0.02498	0.01817	0.01083
-Sensory System	-Biosynthesis	0	0	0	0	0	0	0	0	4.004e-05	0.0003321	2.917e-16	0
-Development	-Biosynthesis	0	0	0	0	0	0	0.01842	0.01298	0.01288	0.01683	0.03149	0.01691
-Environmental Adaptation	-Biosynthesis	0	0	0	0	0	0	0	0	4.743e-05	5.257e-05	0.0008318	0.000267
Human Diseases	-Biosynthesis	0	0.01495	0.07066	0.05368	0.1534	0.1296	1.131	0.9379	1.45	1.217	1.004	0.5799
-Cancers	-Biosynthesis	0	0	9.965e-05	3.937e-05	0	0	0.05178	0.05697	0.07935	0.07581	0.05757	0.04411
-Immune System Diseases	-Biosynthesis	0	0	0	4.316e-05	0.0005198	0.0008176	0.03294	0.0252	0.06219	0.05155	0.009821	0.04879
-Neurodegenerative Diseases	-Biosynthesis	0	0	0.03655	0.02031	0.03049	0.03644	0.5064	0.4379	0.4279	0.3396	0.2767	0.1353
-Cardiovascular Diseases	-Biosynthesis	0	0	0	0	0	0	0.0673	0.0291	0.0736	0.05044	0.1125	0.04437
-Metabolic Diseases	-Biosynthesis	0	0	0	0	0	0	0	0	8.42e-05	2.435e-07	0	0
-Infectious Diseases	-Biosynthesis	0	0.0004159	0.01244	0.01174	0.03395	0.01994	0.1875	0.1531	0.1811	0.2	0.2109	0.08378
Not Mapped	-Biosynthesis	1.608	0.5184	1.335	0.7575	1.732	1.23	3.5	3.287	4.407	4.47	4.101	2.552
-Not Mapped	-Biosynthesis	1.608	0.5184	1.335	0.7575	1.732	1.23	3.5	3.287	4.407	4.47	4.101	2.552
TOTAL	-Other Enzymes	5.136	6.307	6.699	5.22	6.429	5.525	8.426	7.76	11.69	12.06	10.75	8.379
MAPPED	-Other Enzymes	4.121	5.836	5.688	4.66	5.325	4.564	6.677	6.178	9.382	9.58	8.458	7.497
Genetic Information Processing	-Other Enzymes	1.399	2.994	2.955	2.069	2.647	2.069	2.718	2.498	4.657	4.657	3.118	2.905
-Transcription	-Other Enzymes	0.01696	0.1429	0.01869	0.01042	0.03893	0.0305	0.2994	0.2651	0.4241	0.3691	0.3143	0.2802
-Translation	-Other Enzymes	0.7429	2.299	2.294	1.466	1.862	1.447	1.017	0.9553	2.408	2.312	1.16	1.471
-Folding, Sorting and Degradation	-Other Enzymes	0.3267	0.4127	0.5474	0.5539	0.569	0.4268	1.044	0.9693	1.05	1.244	1.108	0.8803
-DNA Maintenance	-Other Enzymes	0.144	0.129	0.07218	0.0275	0.07087	0.0627	0.3121	0.2968	0.5267	0.5593	0.4392	0.2403
-RNA Family	-Other Enzymes	0	2.989e-09	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Other Enzymes	0	0.04917	0.03035	0.01286	0.04547	0.02875	0.1777	0.156	0.2665	0.3337	0.21	0.3051
-Signal Transduction	-Other Enzymes	0	0.04917	0.008154	0.002992	0.01836	0.009183	0.03307	0.0367	0.04252	0.05339	0.0491	0.02403
-Signaling Molecules and Interaction	-Other Enzymes	0	1.24e-09	0.0208	0.007882	0.02711	0.01957	0.1251	0.1055	0.2103	0.2668	0.1331	0.2811
Cellular Processes	-Other Enzymes	0.2527	0.05765	0.08096	0.08606	0.1824	0.158	0.5201	0.4202	1.04	1.217	1.543	1.326
-Hemoglobin	-Other Enzymes	0	0	0	0	0	0	0	0	2.342e-05	8.352e-05	0	0.0001211
-Vesicular Transport	-Other Enzymes	0	0	0.01372	0.008105	0.01756	0.01574	0.1035	0.1016	0.1063	0.1297	0.1032	0.04628
-Cytoskeleton	-Other Enzymes	0.0962	0.01987	0.02454	0.03702	0.009186	0.008315	0.2199	0.1518	0.7144	0.7727	1.059	1.088
-Cell Motility	-Other Enzymes	0.03257	0.02655	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Other Enzymes	0.124	0.01123	0.03904	0.03594	0.1413	0.1215	0.1142	0.09832	0.1293	0.1684	0.1544	0.1218
-Cell Communication	-Other Enzymes	0	0	0	0	0	0	0.0388	0.0359	0.06049	0.08397	0.1102	0.03216
Metabolism	-Other Enzymes	2.367	2.718	2.496	2.375	2.353	2.212	2.024	2.056	1.985	2.005	2.315	2.139
-Membrane Transport	-Other Enzymes	0.1477	0.3235	0.1045	0.05531	0.06826	0.04791	0.009834	0.00894	0.01956	0.0116	0.01241	0.004187
-Central Carbon Metabolism	-Other Enzymes	0.6533	0.4177	0.7313	0.5837	0.6695	0.4517	0.5491	0.6238	0.3519	0.4107	0.7544	0.6805
-Energy Metabolism	-Other Enzymes	0.02459	0.1098	0.04777	0.06613	0.06988	0.07951	0.08673	0.08092	0.09921	0.0843	0.04525	0.01791
-Biosynthesis	-Other Enzymes	0.3704	0.782	0.478	0.4986	0.5453	0.6331	0.2797	0.2714	0.3809	0.379	0.4304	0.2105
-Other Enzymes	-Other Enzymes	1	1	1	1	1	1	1	1	1	1	1	1
Organismal Systems	-Other Enzymes	0	0	0.01283	0.009822	0.01209	0.01356	0.334	0.259	0.2325	0.3176	0.2647	0.1801
-Immune System	-Other Enzymes	0	0	0.0009456	0.0007208	0.004915	0.004414	0.1078	0.1052	0.04776	0.04895	0.03083	0.0297
-Endocrine System	-Other Enzymes	0	0	5.679e-05	2.251e-05	0	0	0.1033	0.03646	0.02272	0.05704	0.008175	0.05763
-Circulatory System	-Other Enzymes	0	0	0	0	0	0	0.0156	0.01263	0.02875	0.04834	0.0147	0.004274
-Digestive System	-Other Enzymes	0	0	0	0	0	0	0.003201	0.002499	0.02026	0.02387	0.02522	0.01309
-Excretory System	-Other Enzymes	0	0	0	5.921e-06	0	0	0.00849	0.006873	0.005497	0.00796	0.01343	0.004325
-Nervous System	-Other Enzymes	0	0	0	0	0	0	0.00202	0.002557	0.008624	0.01275	0.009955	0.005601
-Sensory System	-Other Enzymes	0	0	0	0	0	0	0	0	2.218e-05	0.0001869	1.832e-16	0
-Development	-Other Enzymes	0	0	0	0	0	0	0.005531	0.004006	0.006144	0.008256	0.01815	0.006588
-Environmental Adaptation	-Other Enzymes	0	0	0	0	0	0	0	0	1.807e-05	1.993e-05	0.000394	6.453e-05
Human Diseases	-Other Enzymes	0	0.01537	0.05032	0.04547	0.08363	0.0822	0.4269	0.4043	0.6764	0.6953	0.5621	0.2999
-Cancers	-Other Enzymes	0	0	5.728e-05	2.501e-05	0	0	0.0334	0.03725	0.04396	0.04266	0.02727	0.01558
-Immune System Diseases	-Other Enzymes	0	0	0	2.741e-05	0.0002834	0.0005176	0.01423	0.01182	0.02369	0.01954	0.004652	0.01027
-Neurodegenerative Diseases	-Other Enzymes	0	0	0.02603	0.0172	0.02469	0.03896	0.156	0.1548	0.1985	0.1683	0.1361	0.05658
-Cardiovascular Diseases	-Other Enzymes	0	0	0	0	0	0	0.03034	0.01331	0.0405	0.0265	0.07067	0.01697
-Metabolic Diseases	-Other Enzymes	0	0	0	0	0	0	0	0	3.8e-05	1.207e-07	0	0
-Infectious Diseases	-Other Enzymes	0	0.0003253	0.008435	0.008834	0.02222	0.01365	0.08814	0.07498	0.1073	0.1161	0.1216	0.04531
Not Mapped	-Other Enzymes	1.014	0.4708	1.012	0.5602	1.104	0.9612	1.749	1.582	2.307	2.483	2.288	0.8822
-Not Mapped	-Other Enzymes	1.014	0.4708	1.012	0.5602	1.104	0.9612	1.749	1.582	2.307	2.483	2.288	0.8822
TOTAL	Organismal Systems	Inf	29080	338.7	280.7	212.4	198.2	16.96	20.15	30.91	24.86	28.99	18.09
MAPPED	Organismal Systems	Inf	26910	287.5	250.6	175.9	163.7	13.44	16.05	24.81	19.75	22.82	16.18
Genetic Information Processing	Organismal Systems	Inf	13680	149.4	110.7	84.45	71.11	5.8	7.005	13.21	10.18	8.656	6.964
-Transcription	Organismal Systems	Inf	705.8	0.9612	0.5833	1.188	1.056	0.5084	0.5649	1.106	0.768	0.842	0.6774
-Translation	Organismal Systems	Inf	10520	116	78.11	61.94	52.17	2.051	2.484	6.425	4.81	3.223	3.196
-Folding, Sorting and Degradation	Organismal Systems	Inf	1806	27.67	28.99	18.89	15.61	2.372	2.889	3.079	2.759	3.165	2.203
-DNA Maintenance	Organismal Systems	Inf	535	4.16	1.192	2.313	2.186	0.7536	1.004	1.46	1.226	1.254	0.5585
-RNA Family	Organismal Systems	NaN	1.389e-05	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Organismal Systems	Inf	213.5	1.534	0.582	1.476	1.004	0.3017	0.3324	0.7369	0.6786	0.545	0.6867
-Signal Transduction	Organismal Systems	Inf	213.5	0.4828	0.1515	0.5708	0.2929	0.05718	0.08327	0.1552	0.1304	0.1611	0.05672
-Signaling Molecules and Interaction	Organismal Systems	NaN	5.556e-06	1.051	0.4305	0.9053	0.7114	0.2445	0.2492	0.5393	0.5363	0.3505	0.6248
Cellular Processes	Organismal Systems	Inf	261.9	4.164	4.481	6.143	5.712	1.415	1.466	2.581	2.374	4.107	2.437
-Hemoglobin	Organismal Systems	NaN	0	0	0	0	0	0	0	6.192e-05	0.0001722	0	0.0002614
-Vesicular Transport	Organismal Systems	NaN	0	0.7055	0.5314	0.5493	0.5419	0.2175	0.2744	0.2984	0.278	0.2528	0.08848
-Cytoskeleton	Organismal Systems	Inf	91.6	1.241	1.676	0.3536	0.3423	0.6344	0.5746	1.846	1.63	2.982	2.083
-Cell Motility	Organismal Systems	Inf	122.4	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Organismal Systems	Inf	47.83	2.008	1.948	4.628	4.306	0.2137	0.2468	0.2974	0.3114	0.3782	0.2063
-Cell Communication	Organismal Systems	NaN	0	0	0	0	0	0.07242	0.1008	0.1391	0.1552	0.3458	0.05861
Metabolism	Organismal Systems	Inf	12470	126.2	129.1	78.76	80.57	4.016	5.264	5.307	4.209	6.459	4.423
-Membrane Transport	Organismal Systems	Inf	1328	5.282	3.05	2.401	1.841	0.01756	0.01905	0.06129	0.02943	0.03042	0.007797
-Central Carbon Metabolism	Organismal Systems	Inf	2262	36.97	33.8	30.54	23.49	1.228	1.759	1.123	1.003	2.174	1.899
-Energy Metabolism	Organismal Systems	Inf	428	2.91	3.392	2.154	2.671	0.2596	0.3113	0.3567	0.2303	0.1645	0.07535
-Biosynthesis	Organismal Systems	Inf	3511	24.58	28.46	16.56	20.63	0.7305	1.003	1.194	0.9617	1.393	0.5839
-Other Enzymes	Organismal Systems	Inf	3897	38.61	33.87	20.1	26.17	1.698	2.131	2.3	1.849	2.417	1.379
Organismal Systems	Organismal Systems	NaN	1	1	1	1	1	1	1	1	1	1	1
-Immune System	Organismal Systems	NaN	0	0.05063	0.04035	0.1512	0.1887	0.3109	0.3764	0.1568	0.1263	0.09171	0.06119
-Endocrine System	Organismal Systems	NaN	0	0.004067	0.001019	0	0	0.2269	0.09982	0.06213	0.127	0.01976	0.1308
-Circulatory System	Organismal Systems	NaN	0	0	0	0	0	0.03384	0.0366	0.1047	0.1273	0.04429	0.01197
-Digestive System	Organismal Systems	NaN	0	0	0	0	0	0.005942	0.008006	0.05925	0.04413	0.07574	0.02134
-Excretory System	Organismal Systems	NaN	0	0	0.000451	0	0	0.02542	0.02654	0.02364	0.02506	0.03996	0.01115
-Nervous System	Organismal Systems	NaN	0	0	0	0	0	0.005379	0.008944	0.02236	0.0284	0.0289	0.01291
-Sensory System	Organismal Systems	NaN	0	0	0	0	0	0	0	6.488e-05	0.000409	4.591e-16	0
-Development	Organismal Systems	NaN	0	0	0	0	0	0.01346	0.01401	0.0168	0.0183	0.04386	0.01695
-Environmental Adaptation	Organismal Systems	NaN	0	0	0	0	0	0	0	5.662e-05	5.056e-05	0.001197	0.0002129
Human Diseases	Organismal Systems	Inf	61.78	3.595	2.119	3.818	3.984	0.9028	0.9786	1.976	1.306	1.398	0.6712
-Cancers	Organismal Systems	Inf	0	0.002896	0.001636	0	0	0.0656	0.1017	0.1286	0.09336	0.09159	0.03194
-Immune System Diseases	Organismal Systems	NaN	0	0	0.001794	0.02019	0.03749	0.03902	0.04201	0.07423	0.04958	0.01563	0.03944
-Neurodegenerative Diseases	Organismal Systems	NaN	0	1.957	0.8019	0.719	1.337	0.4208	0.497	0.5499	0.3688	0.3922	0.1309
-Cardiovascular Diseases	Organismal Systems	NaN	0	0	0	0	0	0.06765	0.03839	0.1192	0.06212	0.1771	0.0382
-Metabolic Diseases	Organismal Systems	Inf	0	0	0	0	0	0	0	0.0001197	2.644e-07	0	0
-Infectious Diseases	Organismal Systems	Inf	4.319	0.5563	0.5078	0.5625	0.4114	0.1497	0.1598	0.2468	0.2147	0.2938	0.0625
Not Mapped	Organismal Systems	Inf	2171	51.14	30.13	36.47	34.48	3.521	4.108	6.1	5.117	6.172	1.904
-Not Mapped	Organismal Systems	Inf	2171	51.14	30.13	36.47	34.48	3.521	4.108	6.1	5.117	6.172	1.904
TOTAL	-Immune System	Inf	Inf	578.7	467.1	427.4	386.3	38.04	38.2	81	85.21	51.13	38.77
MAPPED	-Immune System	Inf	Inf	491.4	417	354.1	319.1	30.14	30.41	65.02	67.67	40.25	34.68
Genetic Information Processing	-Immune System	Inf	Inf	255.2	185.1	169.9	138.6	13.01	13.28	32.29	32.89	15.27	13.27
-Transcription	-Immune System	Inf	Inf	1.562	1.356	2.628	2.224	1.141	1.071	2.853	2.595	1.485	1.273
-Translation	-Immune System	Inf	Inf	198.2	131.2	124.6	101.7	4.601	4.709	16.96	16.55	5.858	6.809
-Folding, Sorting and Degradation	-Immune System	Inf	Inf	47.29	49.56	38.01	30.42	5.321	5.475	7.389	8.679	5.582	4.142
-DNA Maintenance	-Immune System	Inf	Inf	7.109	2.656	4.654	4.261	1.625	1.796	5.088	5.066	2.344	1.05
-RNA Family	-Immune System	NaN	Inf	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Immune System	Inf	Inf	2.622	1.198	2.97	1.957	0.6768	0.6301	2.403	3.021	1.316	1.4
-Signal Transduction	-Immune System	Inf	Inf	0.7897	0.4031	1.149	0.5708	0.1283	0.1578	0.5617	0.5272	0.4801	0.1593
-Signaling Molecules and Interaction	-Immune System	NaN	Inf	1.797	0.7053	1.822	1.387	0.5485	0.4723	1.508	1.92	0.7471	1.24
Cellular Processes	-Immune System	Inf	Inf	6.768	8.282	12.36	11.13	3.175	2.778	7.564	9.106	7.973	5.402
-Hemoglobin	-Immune System	NaN	NaN	0	0	0	0	0	0	0.0002057	0.0005971	0	0.0005603
-Vesicular Transport	-Immune System	NaN	Inf	1.147	0.8324	1.429	1.391	0.4691	0.4959	0.8983	1.071	0.6422	0.1949
-Cytoskeleton	-Immune System	Inf	Inf	2.12	3.405	0.9072	0.8613	1.845	1.443	5.108	5.788	5.325	4.456
-Cell Motility	-Immune System	Inf	Inf	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Immune System	Inf	Inf	3.264	3.216	9.313	8.392	0.4793	0.4677	0.8942	1.19	0.7113	0.5519
-Cell Communication	-Immune System	NaN	NaN	0	0	0	0	0.1625	0.191	0.4955	0.7503	0.9773	0.1988
Metabolism	-Immune System	Inf	Inf	215.6	212.5	158.5	157	9.01	9.977	14.19	14.51	11.46	10.44
-Membrane Transport	-Immune System	Inf	Inf	9.027	4.949	4.831	3.589	0.0394	0.0361	0.2105	0.1252	0.07726	0.01534
-Central Carbon Metabolism	-Immune System	Inf	Inf	63.17	52.23	61.45	45.79	2.755	3.334	3.164	3.551	4.273	5.154
-Energy Metabolism	-Immune System	Inf	Inf	4.821	6.792	7.939	8.682	0.6158	0.5901	1.122	0.9607	0.3759	0.159
-Biosynthesis	-Immune System	Inf	Inf	39.96	51.22	33.33	40.21	1.677	1.813	3.129	3.242	2.456	1.448
-Other Enzymes	-Immune System	Inf	Inf	83.6	75.46	50.94	58.76	3.809	4.039	6.562	6.61	4.263	3.664
Organismal Systems	-Immune System	NaN	Inf	1.626	1.348	2.012	1.949	2.157	1.73	2.4	2.982	1.764	1.88
-Immune System	-Immune System	NaN	NaN	1	1	1	1	1	1	1	1	1	1
-Endocrine System	-Immune System	NaN	NaN	0.008333	0.002712	0	0	0.4897	0.1804	0.1491	0.3787	0.03485	0.2761
-Circulatory System	-Immune System	NaN	NaN	0	0	0	0	0.07299	0.06614	0.3538	0.515	0.1449	0.09063
-Digestive System	-Immune System	NaN	Inf	0	0	0	0	0.01333	0.01784	0.2144	0.1952	0.173	0.04797
-Excretory System	-Immune System	NaN	Inf	0	0.0006081	0	0	0.06992	0.05659	0.0788	0.105	0.1522	0.1048
-Nervous System	-Immune System	NaN	Inf	0	0	0	0	0.01167	0.01547	0.06411	0.09031	0.05374	0.02583
-Sensory System	-Immune System	NaN	NaN	0	0	0	0	0	0	0.0002347	0.001654	1.733e-15	0
-Development	-Immune System	NaN	NaN	0	0	0	0	0.03152	0.02424	0.04032	0.05458	0.07736	0.03186
-Environmental Adaptation	-Immune System	NaN	NaN	0	0	0	0	0	0	0.000201	0.0002152	0.002832	0.001364
Human Diseases	-Immune System	Inf	Inf	7.421	8.455	8.286	8.425	2.025	1.855	6.17	5.165	2.465	2.288
-Cancers	-Immune System	Inf	Inf	0.004949	0.002238	0	0	0.2107	0.2247	0.4651	0.3775	0.196	0.1044
-Immune System Diseases	-Immune System	NaN	Inf	0	0.002453	0.05762	0.09597	0.08754	0.07962	0.2635	0.211	0.03344	0.2171
-Neurodegenerative Diseases	-Immune System	NaN	NaN	4.047	2.875	2.009	2.606	1.054	0.9421	1.447	1.172	1.274	0.3923
-Cardiovascular Diseases	-Immune System	NaN	NaN	0	0	0	0	0.1459	0.06938	0.3091	0.2053	0.3285	0.08143
-Metabolic Diseases	-Immune System	Inf	Inf	0	0	0	0	0	0	0.0004044	1.591e-06	0	0
-Infectious Diseases	-Immune System	Inf	Inf	1.344	1.445	1.132	0.8018	0.3358	0.3028	0.7203	0.9263	0.5182	0.491
Not Mapped	-Immune System	Inf	Inf	87.39	50.13	73.38	67.21	7.899	7.786	15.99	17.54	10.89	4.082
-Not Mapped	-Immune System	Inf	Inf	87.39	50.13	73.38	67.21	7.899	7.786	15.99	17.54	10.89	4.082
TOTAL	-Endocrine System	Inf	Inf	2373	2319	1065	934.8	74.14	157.6	212.8	127.5	177.3	96.86
MAPPED	-Endocrine System	Inf	Inf	2015	2070	882.4	772.1	58.75	125.5	170.8	101.2	139.5	86.66
Genetic Information Processing	-Endocrine System	Inf	Inf	1047	918.8	438.6	350	25.27	53.08	87.94	51.71	51.11	33.58
-Transcription	-Endocrine System	Inf	Inf	10.44	6.733	7.557	6.086	2.094	4.332	7.482	3.781	5.586	3.239
-Translation	-Endocrine System	Inf	Inf	812.9	651.2	308.5	244.8	8.859	19.4	44.12	24.56	20.19	17.01
-Folding, Sorting and Degradation	-Endocrine System	Inf	Inf	193.9	246	94.27	72.21	9.884	21.69	18.74	12.75	18.13	10.18
-DNA Maintenance	-Endocrine System	Inf	Inf	29.15	14.83	17.44	16.44	2.914	6.192	13.12	7.16	7.194	3.152
-RNA Family	-Endocrine System	NaN	Inf	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Endocrine System	Inf	Inf	10.75	5.944	7.534	4.864	1.33	2.961	4.752	3.453	3.719	3.499
