Numerator	Denominator	eco Lu	eco Arike 2012	sce Lu rich	sce Lu minimal	spo Marguerat proliferating	spo Marguerat quiescent	ath Castellana	dme Brunner 2007	syn Wegener
Not Mapped	-Cytoskeleton	5.872	27.13	2.887	2.939	16.39	19.56	74.4	9.653	189.5
-Not Mapped	-Cytoskeleton	5.872	27.13	2.887	2.939	16.39	19.56	74.4	9.653	189.5
TOTAL	-Cell Motility	624	89.24	Inf	Inf	Inf	Inf	Inf	Inf	378.5
MAPPED	-Cell Motility	614.3	79.95	Inf	Inf	Inf	Inf	Inf	Inf	277.2
Genetic Information Processing	-Cell Motility	342.1	33.72	Inf	Inf	Inf	Inf	Inf	Inf	79.93
-Transcription	-Cell Motility	21.69	3.479	Inf	Inf	Inf	Inf	Inf	Inf	1.194
-Translation	-Cell Motility	251.6	21.02	Inf	Inf	Inf	Inf	Inf	Inf	58.52
-Folding, Sorting and Degradation	-Cell Motility	61.61	6.927	Inf	Inf	Inf	Inf	Inf	Inf	19.23
-DNA Maintenance	-Cell Motility	7.23	2.303	Inf	Inf	Inf	Inf	Inf	Inf	0.9771
Environmental Information Processing	-Cell Motility	0.7973	1.135	Inf	Inf	Inf	Inf	Inf	Inf	10.61
-Signal Transduction	-Cell Motility	0.7973	1.128	Inf	Inf	Inf	Inf	Inf	Inf	10.61
-Signaling Molecules and Interaction	-Cell Motility	0	0.006956	Inf	Inf	Inf	Inf	Inf	Inf	0
Cellular Processes	-Cell Motility	5.457	1.448	Inf	Inf	Inf	Inf	Inf	Inf	1.534
-Hemoglobin	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
-Vesicular Transport	-Cell Motility	0	0	Inf	Inf	Inf	Inf	Inf	Inf	0
-Cytoskeleton	-Cell Motility	1.652	0.3423	Inf	Inf	Inf	Inf	Inf	Inf	0.5341
-Cell Motility	-Cell Motility	1	1	NaN	NaN	NaN	NaN	NaN	NaN	1
-Cell Growth and Death	-Cell Motility	2.805	0.1059	Inf	Inf	Inf	Inf	Inf	Inf	0
-Cell Communication	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	Inf	0
Metabolism	-Cell Motility	265.9	43.64	Inf	Inf	Inf	Inf	Inf	Inf	185.1
-Membrane Transport	-Cell Motility	17.19	9.238	Inf	Inf	Inf	Inf	Inf	Inf	4.742
-Central Carbon Metabolism	-Cell Motility	80.31	15.64	Inf	Inf	Inf	Inf	Inf	Inf	21.85
-Energy Metabolism	-Cell Motility	4.518	1.736	Inf	Inf	Inf	Inf	Inf	Inf	130.9
-Biosynthesis	-Cell Motility	142.7	12.45	Inf	Inf	Inf	Inf	Inf	Inf	25.67
-Other Enzymes	-Cell Motility	21.14	4.578	Inf	Inf	Inf	Inf	Inf	Inf	2.028
Organismal Systems	-Cell Motility	0	0	NaN	NaN	NaN	NaN	Inf	Inf	0
-Immune System	-Cell Motility	0	0	NaN	NaN	NaN	NaN	Inf	Inf	0
-Endocrine System	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
-Circulatory System	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
-Digestive System	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
-Excretory System	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
-Nervous System	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
-Sensory System	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	Inf	0
-Development	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	Inf	0
-Environmental Adaptation	-Cell Motility	0	0	NaN	NaN	NaN	NaN	Inf	NaN	0
Human Diseases	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
-Cancers	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
-Immune System Diseases	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
-Neurodegenerative Diseases	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
-Cardiovascular Diseases	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
-Infectious Diseases	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
Not Mapped	-Cell Motility	9.698	9.286	Inf	Inf	Inf	Inf	Inf	Inf	101.2
-Not Mapped	-Cell Motility	9.698	9.286	Inf	Inf	Inf	Inf	Inf	Inf	101.2
TOTAL	-Cell Growth and Death	222.5	842.7	130.6	281.4	365.1	188.2	11130	132.1	Inf
MAPPED	-Cell Growth and Death	219	755	125.3	270.4	287	123.9	5736	84.75	Inf
Genetic Information Processing	-Cell Growth and Death	122	318.5	60.09	115.2	132.9	49.25	2558	48.94	Inf
-Transcription	-Cell Growth and Death	7.733	32.86	0.4005	0.2893	3.592	2.552	133	1.928	Inf
-Translation	-Cell Growth and Death	89.7	198.5	50.64	97.28	97.47	28.85	1701	31.98	Inf
-Folding, Sorting and Degradation	-Cell Growth and Death	21.97	65.41	8.427	15.69	25.9	13.6	581.5	12.48	Inf
-DNA Maintenance	-Cell Growth and Death	2.578	21.75	0.625	1.967	5.96	4.252	141.9	2.551	Inf
Environmental Information Processing	-Cell Growth and Death	0.2842	10.72	0.5397	0.6592	4.006	2.975	158	3.353	Inf
-Signal Transduction	-Cell Growth and Death	0.2842	10.66	0.193	0.2224	0.9116	0.9275	49.63	2.037	Inf
-Signaling Molecules and Interaction	-Cell Growth and Death	0	0.06569	0.3466	0.4368	3.094	2.048	108.4	1.316	NaN
Cellular Processes	-Cell Growth and Death	1.945	13.68	2.936	4.897	6.851	5.497	136.6	8.13	Inf
-Hemoglobin	-Cell Growth and Death	0	0	0	0	0	0	0	0	NaN
-Vesicular Transport	-Cell Growth and Death	0	0	0.07425	0.1455	1.087	1.208	63.12	2.204	NaN
-Cytoskeleton	-Cell Growth and Death	0.5888	3.233	1.862	3.751	4.763	3.289	72.47	4.908	Inf
-Cell Motility	-Cell Growth and Death	0.3565	9.444	0	0	0	0	0	0	Inf
-Cell Growth and Death	-Cell Growth and Death	1	1	1	1	1	1	1	1	NaN
-Cell Communication	-Cell Growth and Death	0	0	0	0	0	0	0	0.01818	NaN
Metabolism	-Cell Growth and Death	94.79	412.1	61.71	149.6	143.2	66.17	2834	23.9	Inf
-Membrane Transport	-Cell Growth and Death	6.129	87.24	0.3356	0.4484	1.212	0.7356	10.85	0.06842	Inf
-Central Carbon Metabolism	-Cell Growth and Death	28.63	147.7	49.36	97.94	57.58	26.4	972.9	8.38	Inf
-Energy Metabolism	-Cell Growth and Death	1.611	16.39	0.5449	3.275	7.05	7.945	888.2	5.713	Inf
-Biosynthesis	-Cell Growth and Death	50.88	117.6	7.962	39.53	65.73	25.37	832.7	7.757	Inf
-Other Enzymes	-Cell Growth and Death	7.536	43.23	3.508	8.407	11.66	5.721	128.8	1.982	Inf
Organismal Systems	-Cell Growth and Death	0	0	0	0	0	0	50.34	0.4191	NaN
-Immune System	-Cell Growth and Death	0	0	0	0	0	0	2.157	0.04936	NaN
-Endocrine System	-Cell Growth and Death	0	0	0	0	0	0	0	0	NaN
-Circulatory System	-Cell Growth and Death	0	0	0	0	0	0	0	0	NaN
-Digestive System	-Cell Growth and Death	0	0	0	0	0	0	0	0	NaN
-Excretory System	-Cell Growth and Death	0	0	0	0	0	0	0	0	NaN
-Nervous System	-Cell Growth and Death	0	0	0	0	0	0	0	0	NaN
-Sensory System	-Cell Growth and Death	0	0	0	0	0	0	0	0.06097	NaN
-Development	-Cell Growth and Death	0	0	0	0	0	0	0	0.3087	NaN
-Environmental Adaptation	-Cell Growth and Death	0	0	0	0	0	0	48.18	0	NaN
Human Diseases	-Cell Growth and Death	0	0	0	0	0	0	0	0	NaN
-Cancers	-Cell Growth and Death	0	0	0	0	0	0	0	0	NaN
-Immune System Diseases	-Cell Growth and Death	0	0	0	0	0	0	0	0	NaN
-Neurodegenerative Diseases	-Cell Growth and Death	0	0	0	0	0	0	0	0	NaN
-Cardiovascular Diseases	-Cell Growth and Death	0	0	0	0	0	0	0	0	NaN
-Infectious Diseases	-Cell Growth and Death	0	0	0	0	0	0	0	0	NaN
Not Mapped	-Cell Growth and Death	3.457	87.69	5.374	11.02	78.05	64.35	5392	47.38	Inf
-Not Mapped	-Cell Growth and Death	3.457	87.69	5.374	11.02	78.05	64.35	5392	47.38	Inf
TOTAL	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	7266	Inf
MAPPED	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	4661	Inf
Genetic Information Processing	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	2692	Inf
-Transcription	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	106	Inf
-Translation	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	1759	Inf
-Folding, Sorting and Degradation	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	686.5	Inf
-DNA Maintenance	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	140.3	Inf
Environmental Information Processing	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	184.4	Inf
-Signal Transduction	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	112	Inf
-Signaling Molecules and Interaction	-Cell Communication	NaN	Inf	Inf	Inf	Inf	Inf	Inf	72.37	NaN
Cellular Processes	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	447.1	Inf
-Hemoglobin	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Vesicular Transport	-Cell Communication	NaN	NaN	Inf	Inf	Inf	Inf	Inf	121.2	NaN
-Cytoskeleton	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	269.9	Inf
-Cell Motility	-Cell Communication	Inf	Inf	NaN	NaN	NaN	NaN	NaN	0	Inf
-Cell Growth and Death	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	55	NaN
-Cell Communication	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN
Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	1314	Inf
-Membrane Transport	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	3.763	Inf
-Central Carbon Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	460.9	Inf
-Energy Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	314.2	Inf
-Biosynthesis	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	426.6	Inf
-Other Enzymes	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	109	Inf
Organismal Systems	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	Inf	23.05	NaN
-Immune System	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	Inf	2.715	NaN
-Endocrine System	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Circulatory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Digestive System	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Excretory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Nervous System	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Sensory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.353	NaN
-Development	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.98	NaN
-Environmental Adaptation	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	Inf	0	NaN
Human Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Cancers	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Immune System Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Neurodegenerative Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Cardiovascular Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Infectious Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
Not Mapped	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	2605	Inf
-Not Mapped	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	2605	Inf
TOTAL	Metabolism	2.347	2.045	2.117	1.881	2.549	2.845	3.927	5.528	2.044
MAPPED	Metabolism	2.31	1.832	2.03	1.807	2.004	1.872	2.024	3.546	1.497
Genetic Information Processing	Metabolism	1.287	0.7727	0.9738	0.7702	0.928	0.7443	0.9027	2.048	0.4317
-Transcription	Metabolism	0.08157	0.07972	0.006491	0.001933	0.02508	0.03857	0.04692	0.08068	0.006452
-Translation	Metabolism	0.9463	0.4815	0.8206	0.6503	0.6805	0.436	0.6004	1.338	0.3161
-Folding, Sorting and Degradation	Metabolism	0.2317	0.1587	0.1366	0.1049	0.1808	0.2055	0.2052	0.5223	0.1039
-DNA Maintenance	Metabolism	0.02719	0.05277	0.01013	0.01315	0.04161	0.06426	0.05009	0.1067	0.005277
Environmental Information Processing	Metabolism	0.002999	0.02601	0.008746	0.004406	0.02797	0.04497	0.05576	0.1403	0.05733
-Signal Transduction	Metabolism	0.002999	0.02585	0.003128	0.001486	0.006365	0.01402	0.01752	0.08522	0.05733
-Signaling Molecules and Interaction	Metabolism	0	0.0001594	0.005618	0.00292	0.0216	0.03095	0.03824	0.05506	0
Cellular Processes	Metabolism	0.02052	0.03318	0.04758	0.03273	0.04783	0.08308	0.04821	0.3402	0.008286
-Hemoglobin	Metabolism	0	0	0	0	0	0	0	0	0
-Vesicular Transport	Metabolism	0	0	0.001203	0.0009726	0.007592	0.01825	0.02228	0.09221	0
-Cytoskeleton	Metabolism	0.006212	0.007843	0.03017	0.02508	0.03326	0.04971	0.02558	0.2053	0.002885
-Cell Motility	Metabolism	0.003761	0.02291	0	0	0	0	0	0	0.005401
-Cell Growth and Death	Metabolism	0.01055	0.002426	0.01621	0.006684	0.006982	0.01511	0.0003529	0.04184	0
-Cell Communication	Metabolism	0	0	0	0	0	0	0	0.0007608	0
Metabolism	Metabolism	1	1	1	1	1	1	1	1	1
-Membrane Transport	Metabolism	0.06466	0.2117	0.005438	0.002997	0.008462	0.01112	0.003829	0.002863	0.02561
-Central Carbon Metabolism	Metabolism	0.302	0.3583	0.7999	0.6547	0.402	0.399	0.3434	0.3506	0.118
-Energy Metabolism	Metabolism	0.01699	0.03977	0.008831	0.02189	0.04922	0.1201	0.3135	0.239	0.7068
-Biosynthesis	Metabolism	0.5368	0.2853	0.129	0.2643	0.4589	0.3834	0.2939	0.3246	0.1386
-Other Enzymes	Metabolism	0.0795	0.1049	0.05684	0.05619	0.08138	0.08647	0.04547	0.08293	0.01095
Organismal Systems	Metabolism	0	0	0	0	0	0	0.01776	0.01753	0
-Immune System	Metabolism	0	0	0	0	0	0	0.0007613	0.002065	0
-Endocrine System	Metabolism	0	0	0	0	0	0	0	0	0
-Circulatory System	Metabolism	0	0	0	0	0	0	0	0	0
-Digestive System	Metabolism	0	0	0	0	0	0	0	0	0
-Excretory System	Metabolism	0	0	0	0	0	0	0	0	0
-Nervous System	Metabolism	0	0	0	0	0	0	0	0	0
-Sensory System	Metabolism	0	0	0	0	0	0	0	0.002551	0
-Development	Metabolism	0	0	0	0	0	0	0	0.01292	0
-Environmental Adaptation	Metabolism	0	0	0	0	0	0	0.017	0	0
Human Diseases	Metabolism	0	0	0	0	0	0	0	0	0
-Cancers	Metabolism	0	0	0	0	0	0	0	0	0
-Immune System Diseases	Metabolism	0	0	0	0	0	0	0	0	0
-Neurodegenerative Diseases	Metabolism	0	0	0	0	0	0	0	0	0
-Cardiovascular Diseases	Metabolism	0	0	0	0	0	0	0	0	0
-Infectious Diseases	Metabolism	0	0	0	0	0	0	0	0	0
Not Mapped	Metabolism	0.03647	0.2128	0.08709	0.07369	0.5449	0.9725	1.903	1.982	0.5468
-Not Mapped	Metabolism	0.03647	0.2128	0.08709	0.07369	0.5449	0.9725	1.903	1.982	0.5468
TOTAL	-Membrane Transport	36.3	9.659	389.3	627.6	301.2	255.9	1026	1931	79.81
MAPPED	-Membrane Transport	35.73	8.654	373.3	603	236.8	168.4	528.7	1239	58.46
Genetic Information Processing	-Membrane Transport	19.9	3.65	179.1	257	109.7	66.94	235.8	715.3	16.85
-Transcription	-Membrane Transport	1.262	0.3766	1.194	0.6451	2.964	3.469	12.26	28.18	0.2519
-Translation	-Membrane Transport	14.64	2.275	150.9	217	80.42	39.21	156.8	467.4	12.34
-Folding, Sorting and Degradation	-Membrane Transport	3.584	0.7498	25.11	34.99	21.37	18.48	53.6	182.4	4.056
-DNA Maintenance	-Membrane Transport	0.4206	0.2493	1.863	4.387	4.918	5.78	13.08	37.29	0.206
Environmental Information Processing	-Membrane Transport	0.04638	0.1229	1.608	1.47	3.305	4.044	14.56	49	2.238
-Signal Transduction	-Membrane Transport	0.04638	0.1221	0.5753	0.4959	0.7522	1.261	4.575	29.77	2.238
-Signaling Molecules and Interaction	-Membrane Transport	0	0.000753	1.033	0.9742	2.553	2.784	9.988	19.23	0
Cellular Processes	-Membrane Transport	0.3174	0.1568	8.75	10.92	5.653	7.472	12.59	118.8	0.3235
-Hemoglobin	-Membrane Transport	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Membrane Transport	0	0	0.2213	0.3245	0.8973	1.642	5.818	32.21	0
-Cytoskeleton	-Membrane Transport	0.09608	0.03705	5.548	8.367	3.93	4.471	6.68	71.73	0.1126
-Cell Motility	-Membrane Transport	0.05817	0.1082	0	0	0	0	0	0	0.2109
-Cell Growth and Death	-Membrane Transport	0.1632	0.01146	2.98	2.23	0.8251	1.359	0.09218	14.62	0
-Cell Communication	-Membrane Transport	0	0	0	0	0	0	0	0.2658	0
Metabolism	-Membrane Transport	15.47	4.724	183.9	333.6	118.2	89.94	261.2	349.3	39.04
-Membrane Transport	-Membrane Transport	1	1	1	1	1	1	1	1	1
-Central Carbon Metabolism	-Membrane Transport	4.672	1.693	147.1	218.4	47.51	35.88	89.68	122.5	4.607
-Energy Metabolism	-Membrane Transport	0.2628	0.1879	1.624	7.305	5.817	10.8	81.87	83.49	27.6
-Biosynthesis	-Membrane Transport	8.302	1.348	23.73	88.17	54.24	34.48	76.76	113.4	5.412
-Other Enzymes	-Membrane Transport	1.23	0.4955	10.45	18.75	9.618	7.777	11.88	28.97	0.4276
Organismal Systems	-Membrane Transport	0	0	0	0	0	0	4.64	6.125	0
-Immune System	-Membrane Transport	0	0	0	0	0	0	0.1988	0.7214	0
-Endocrine System	-Membrane Transport	0	0	0	0	0	0	0	0	0
-Circulatory System	-Membrane Transport	0	0	0	0	0	0	0	0	0
-Digestive System	-Membrane Transport	0	0	0	0	0	0	0	0	0
-Excretory System	-Membrane Transport	0	0	0	0	0	0	0	0	0
-Nervous System	-Membrane Transport	0	0	0	0	0	0	0	0	0
-Sensory System	-Membrane Transport	0	0	0	0	0	0	0	0.8911	0
-Development	-Membrane Transport	0	0	0	0	0	0	0	4.512	0
-Environmental Adaptation	-Membrane Transport	0	0	0	0	0	0	4.441	0	0
Human Diseases	-Membrane Transport	0	0	0	0	0	0	0	0	0
-Cancers	-Membrane Transport	0	0	0	0	0	0	0	0	0
-Immune System Diseases	-Membrane Transport	0	0	0	0	0	0	0	0	0
-Neurodegenerative Diseases	-Membrane Transport	0	0	0	0	0	0	0	0	0
-Cardiovascular Diseases	-Membrane Transport	0	0	0	0	0	0	0	0	0
-Infectious Diseases	-Membrane Transport	0	0	0	0	0	0	0	0	0
Not Mapped	-Membrane Transport	0.5641	1.005	16.02	24.59	64.4	87.47	497	692.4	21.35
-Not Mapped	-Membrane Transport	0.5641	1.005	16.02	24.59	64.4	87.47	497	692.4	21.35
TOTAL	-Central Carbon Metabolism	7.77	5.706	2.647	2.873	6.34	7.131	11.44	15.77	17.32
MAPPED	-Central Carbon Metabolism	7.649	5.112	2.538	2.761	4.985	4.693	5.896	10.11	12.69
Genetic Information Processing	-Central Carbon Metabolism	4.26	2.156	1.217	1.177	2.309	1.866	2.629	5.841	3.658
-Transcription	-Central Carbon Metabolism	0.2701	0.2225	0.008115	0.002953	0.06239	0.09668	0.1367	0.2301	0.05468
-Translation	-Central Carbon Metabolism	3.133	1.344	1.026	0.9933	1.693	1.093	1.749	3.816	2.679
-Folding, Sorting and Degradation	-Central Carbon Metabolism	0.7672	0.4429	0.1707	0.1602	0.4498	0.5151	0.5977	1.49	0.8804
-DNA Maintenance	-Central Carbon Metabolism	0.09002	0.1473	0.01266	0.02008	0.1035	0.1611	0.1459	0.3044	0.04473
Environmental Information Processing	-Central Carbon Metabolism	0.009928	0.0726	0.01093	0.00673	0.06957	0.1127	0.1624	0.4001	0.4859
-Signal Transduction	-Central Carbon Metabolism	0.009928	0.07215	0.003911	0.00227	0.01583	0.03514	0.05101	0.2431	0.4859
-Signaling Molecules and Interaction	-Central Carbon Metabolism	0	0.0004448	0.007023	0.00446	0.05374	0.07758	0.1114	0.157	0
Cellular Processes	-Central Carbon Metabolism	0.06794	0.0926	0.05949	0.05	0.119	0.2082	0.1404	0.9701	0.07022
-Hemoglobin	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Central Carbon Metabolism	0	0	0.001504	0.001486	0.01889	0.04575	0.06488	0.263	0
-Cytoskeleton	-Central Carbon Metabolism	0.02057	0.02189	0.03772	0.0383	0.08273	0.1246	0.07449	0.5856	0.02445
-Cell Motility	-Central Carbon Metabolism	0.01245	0.06394	0	0	0	0	0	0	0.04577
-Cell Growth and Death	-Central Carbon Metabolism	0.03493	0.006771	0.02026	0.01021	0.01737	0.03788	0.001028	0.1193	0
-Cell Communication	-Central Carbon Metabolism	0	0	0	0	0	0	0	0.00217	0
Metabolism	-Central Carbon Metabolism	3.311	2.791	1.25	1.528	2.488	2.507	2.912	2.852	8.475
-Membrane Transport	-Central Carbon Metabolism	0.2141	0.5907	0.006799	0.004578	0.02105	0.02787	0.01115	0.008165	0.2171
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1	1	1	1	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.05626	0.111	0.01104	0.03344	0.1224	0.301	0.9129	0.6817	5.99
-Biosynthesis	-Central Carbon Metabolism	1.777	0.7962	0.1613	0.4037	1.142	0.9609	0.8559	0.9256	1.175
-Other Enzymes	-Central Carbon Metabolism	0.2632	0.2927	0.07107	0.08584	0.2024	0.2167	0.1324	0.2365	0.09281
Organismal Systems	-Central Carbon Metabolism	0	0	0	0	0	0	0.05174	0.05001	0
-Immune System	-Central Carbon Metabolism	0	0	0	0	0	0	0.002217	0.00589	0
-Endocrine System	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0
-Circulatory System	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0
-Digestive System	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0
-Excretory System	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0
-Nervous System	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0
-Sensory System	-Central Carbon Metabolism	0	0	0	0	0	0	0	0.007276	0
-Development	-Central Carbon Metabolism	0	0	0	0	0	0	0	0.03684	0
-Environmental Adaptation	-Central Carbon Metabolism	0	0	0	0	0	0	0.04952	0	0
Human Diseases	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0
-Cancers	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0
-Immune System Diseases	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0
-Neurodegenerative Diseases	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0
-Cardiovascular Diseases	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0
-Infectious Diseases	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0
Not Mapped	-Central Carbon Metabolism	0.1208	0.5938	0.1089	0.1126	1.356	2.438	5.542	5.653	4.634
-Not Mapped	-Central Carbon Metabolism	0.1208	0.5938	0.1089	0.1126	1.356	2.438	5.542	5.653	4.634
TOTAL	-Energy Metabolism	138.1	51.41	239.7	85.91	51.78	23.69	12.53	23.13	2.892
MAPPED	-Energy Metabolism	135.9	46.06	229.9	82.55	40.71	15.59	6.458	14.83	2.118
Genetic Information Processing	-Energy Metabolism	75.72	19.43	110.3	35.18	18.85	6.198	2.88	8.568	0.6107
-Transcription	-Energy Metabolism	4.8	2.005	0.735	0.08831	0.5096	0.3212	0.1497	0.3375	0.009128
-Translation	-Energy Metabolism	55.68	12.11	92.93	29.7	13.83	3.631	1.916	5.599	0.4472
-Folding, Sorting and Degradation	-Energy Metabolism	13.64	3.991	15.46	4.79	3.673	1.711	0.6547	2.185	0.147
-DNA Maintenance	-Energy Metabolism	1.6	1.327	1.147	0.6005	0.8454	0.5351	0.1598	0.4466	0.007467
Environmental Information Processing	-Energy Metabolism	0.1765	0.6541	0.9904	0.2012	0.5682	0.3745	0.1779	0.5869	0.08111
-Signal Transduction	-Energy Metabolism	0.1765	0.6501	0.3542	0.06789	0.1293	0.1167	0.05588	0.3566	0.08111
-Signaling Molecules and Interaction	-Energy Metabolism	0	0.004008	0.6361	0.1334	0.4389	0.2577	0.122	0.2304	0
Cellular Processes	-Energy Metabolism	1.208	0.8344	5.388	1.495	0.9717	0.6918	0.1538	1.423	0.01172
-Hemoglobin	-Energy Metabolism	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Energy Metabolism	0	0	0.1363	0.04442	0.1543	0.152	0.07107	0.3858	0
-Cytoskeleton	-Energy Metabolism	0.3655	0.1972	3.416	1.145	0.6756	0.414	0.08159	0.8591	0.004081
-Cell Motility	-Energy Metabolism	0.2213	0.5761	0	0	0	0	0	0	0.007641
-Cell Growth and Death	-Energy Metabolism	0.6208	0.06101	1.835	0.3053	0.1418	0.1259	0.001126	0.1751	0
-Cell Communication	-Energy Metabolism	0	0	0	0	0	0	0	0.003183	0
Metabolism	-Energy Metabolism	58.84	25.15	113.2	45.67	20.32	8.327	3.19	4.184	1.415
-Membrane Transport	-Energy Metabolism	3.805	5.323	0.6158	0.1369	0.1719	0.09259	0.01221	0.01198	0.03624
-Central Carbon Metabolism	-Energy Metabolism	17.77	9.01	90.57	29.9	8.167	3.322	1.095	1.467	0.1669
-Energy Metabolism	-Energy Metabolism	1	1	1	1	1	1	1	1	1
-Biosynthesis	-Energy Metabolism	31.59	7.174	14.61	12.07	9.324	3.193	0.9375	1.358	0.1961
-Other Enzymes	-Energy Metabolism	4.678	2.638	6.437	2.567	1.653	0.7201	0.1451	0.3469	0.01549
Organismal Systems	-Energy Metabolism	0	0	0	0	0	0	0.05667	0.07336	0
-Immune System	-Energy Metabolism	0	0	0	0	0	0	0.002429	0.00864	0
-Endocrine System	-Energy Metabolism	0	0	0	0	0	0	0	0	0
-Circulatory System	-Energy Metabolism	0	0	0	0	0	0	0	0	0
-Digestive System	-Energy Metabolism	0	0	0	0	0	0	0	0	0
-Excretory System	-Energy Metabolism	0	0	0	0	0	0	0	0	0
-Nervous System	-Energy Metabolism	0	0	0	0	0	0	0	0	0
-Sensory System	-Energy Metabolism	0	0	0	0	0	0	0	0.01067	0
-Development	-Energy Metabolism	0	0	0	0	0	0	0	0.05405	0
-Environmental Adaptation	-Energy Metabolism	0	0	0	0	0	0	0.05424	0	0
Human Diseases	-Energy Metabolism	0	0	0	0	0	0	0	0	0
-Cancers	-Energy Metabolism	0	0	0	0	0	0	0	0	0
