Numerator	Denominator	eco Lu	eco Arike 2012	sce Lu rich	sce Lu minimal	spo Marguerat proliferating	spo Marguerat quiescent	ath Castellana	dme Brunner 2007	syn Wegener
-Cancers	-Energy Metabolism	0	0	0	0	0	0	0	0	0
-Immune System Diseases	-Energy Metabolism	0	0	0	0	0	0	0	0	0
-Neurodegenerative Diseases	-Energy Metabolism	0	0	0	0	0	0	0	0	0
-Cardiovascular Diseases	-Energy Metabolism	0	0	0	0	0	0	0	0	0
-Infectious Diseases	-Energy Metabolism	0	0	0	0	0	0	0	0	0
Not Mapped	-Energy Metabolism	2.636	5.444	5.734	2.525	12.15	9.204	6.598	8.746	1.3
-Not Mapped	-Energy Metabolism	2.636	5.444	5.734	2.525	12.15	9.204	6.598	8.746	1.3
TOTAL	-Biosynthesis	3.066	6.138	13.18	5.07	4.473	6.006	11.72	16.64	10.47
MAPPED	-Biosynthesis	3.008	5.406	12.63	4.875	3.564	4.019	6.121	10.77	6.964
Genetic Information Processing	-Biosynthesis	1.225	1.614	4.748	1.497	1.448	1.403	2.754	5.547	1.892
-Transcription	-Biosynthesis	0.1079	0.1775	0.08264	0.01426	0.05219	0.08177	0.1384	0.3069	0.06796
-Translation	-Biosynthesis	0.8491	0.8925	3.472	1.119	0.9059	0.6841	1.761	2.721	1.094
-Folding, Sorting and Degradation	-Biosynthesis	0.2433	0.4435	1.045	0.3216	0.4039	0.5002	0.6432	2.011	0.6821
-DNA Maintenance	-Biosynthesis	0.02446	0.1004	0.1481	0.04145	0.08579	0.1371	0.2108	0.5075	0.04779
Environmental Information Processing	-Biosynthesis	0.004026	0.06524	0.07128	0.01493	0.03938	0.07124	0.1309	0.5848	0.2472
-Signal Transduction	-Biosynthesis	0.004026	0.06477	0.0462	0.01067	0.009689	0.02377	0.03622	0.4124	0.2472
-Signaling Molecules and Interaction	-Biosynthesis	0	0.0004698	0.02508	0.004255	0.02969	0.04747	0.09467	0.1723	0
Cellular Processes	-Biosynthesis	0.02784	0.1186	0.2925	0.0832	0.0904	0.1864	0.1453	1.275	0.08015
-Hemoglobin	-Biosynthesis	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Biosynthesis	0	0	0.01834	0.004022	0.02197	0.06021	0.05998	0.3244	0
-Cytoskeleton	-Biosynthesis	0.006388	0.0219	0.1649	0.06093	0.05709	0.1006	0.08482	0.8506	0.0208
-Cell Motility	-Biosynthesis	0.004764	0.08835	0	0	0	0	0	0	0.05935
-Cell Growth and Death	-Biosynthesis	0.01669	0.008343	0.1093	0.01824	0.01134	0.02557	0.0004985	0.09568	0
-Cell Communication	-Biosynthesis	0	0	0	0	0	0	0	0.004235	0
Metabolism	-Biosynthesis	1.751	3.609	7.521	3.28	1.986	2.358	3.032	3.308	4.744
-Membrane Transport	-Biosynthesis	0.0751	0.6312	0.0532	0.01782	0.03223	0.05405	0.02576	0.01184	0.1771
-Central Carbon Metabolism	-Biosynthesis	0.5744	1.549	5.906	2.042	0.754	0.9166	1.039	1.343	0.8127
-Energy Metabolism	-Biosynthesis	0.02189	0.1344	0.09536	0.07706	0.07484	0.2159	0.8487	0.6716	2.695
-Biosynthesis	-Biosynthesis	1	1	1	1	1	1	1	1	1
-Other Enzymes	-Biosynthesis	0.07983	0.2939	0.4662	0.1435	0.1251	0.1716	0.1188	0.2821	0.05946
Organismal Systems	-Biosynthesis	0	0	0	0	0	0	0.05864	0.05129	0
-Immune System	-Biosynthesis	0	0	0	0	0	0	0.002269	0.003332	0
-Endocrine System	-Biosynthesis	0	0	0	0	0	0	0	0	0
-Circulatory System	-Biosynthesis	0	0	0	0	0	0	0	0	0
-Digestive System	-Biosynthesis	0	0	0	0	0	0	0	0	0
-Excretory System	-Biosynthesis	0	0	0	0	0	0	0	0	0
-Nervous System	-Biosynthesis	0	0	0	0	0	0	0	0	0
-Sensory System	-Biosynthesis	0	0	0	0	0	0	0	0.009167	0
-Development	-Biosynthesis	0	0	0	0	0	0	0	0.03879	0
-Environmental Adaptation	-Biosynthesis	0	0	0	0	0	0	0.05637	0	0
Human Diseases	-Biosynthesis	0	0	0	0	0	0	0	0	0
-Cancers	-Biosynthesis	0	0	0	0	0	0	0	0	0
-Immune System Diseases	-Biosynthesis	0	0	0	0	0	0	0	0	0
-Neurodegenerative Diseases	-Biosynthesis	0	0	0	0	0	0	0	0	0
-Cardiovascular Diseases	-Biosynthesis	0	0	0	0	0	0	0	0	0
-Infectious Diseases	-Biosynthesis	0	0	0	0	0	0	0	0	0
Not Mapped	-Biosynthesis	0.05771	0.7316	0.5468	0.1946	0.909	1.987	5.6	5.874	3.505
-Not Mapped	-Biosynthesis	0.05771	0.7316	0.5468	0.1946	0.909	1.987	5.6	5.874	3.505
TOTAL	-Other Enzymes	38.4	20.89	28.27	35.34	35.76	35	98.67	58.99	176.1
MAPPED	-Other Enzymes	37.68	18.4	27.1	33.98	28.49	23.42	51.53	38.16	117.1
Genetic Information Processing	-Other Enzymes	15.34	5.492	10.18	10.43	11.58	8.177	23.18	19.66	31.82
-Transcription	-Other Enzymes	1.352	0.6039	0.1773	0.0994	0.4173	0.4765	1.165	1.088	1.143
-Translation	-Other Enzymes	10.64	3.037	7.446	7.801	7.243	3.987	14.83	9.646	18.4
-Folding, Sorting and Degradation	-Other Enzymes	3.048	1.509	2.242	2.241	3.229	2.915	5.415	7.13	11.47
-DNA Maintenance	-Other Enzymes	0.3064	0.3415	0.3177	0.2889	0.6859	0.7987	1.775	1.799	0.8038
Environmental Information Processing	-Other Enzymes	0.05044	0.222	0.1529	0.1041	0.3149	0.4152	1.102	2.073	4.157
-Signal Transduction	-Other Enzymes	0.05044	0.2204	0.0991	0.0744	0.07746	0.1385	0.3049	1.462	4.157
-Signaling Molecules and Interaction	-Other Enzymes	0	0.001599	0.05379	0.02966	0.2374	0.2766	0.797	0.6109	0
Cellular Processes	-Other Enzymes	0.3488	0.4036	0.6274	0.5799	0.7227	1.086	1.223	4.519	1.348
-Hemoglobin	-Other Enzymes	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Other Enzymes	0	0	0.03934	0.02803	0.1756	0.3509	0.5049	1.15	0
-Cytoskeleton	-Other Enzymes	0.08003	0.07454	0.3537	0.4247	0.4564	0.5861	0.714	3.015	0.3498
-Cell Motility	-Other Enzymes	0.05968	0.3006	0	0	0	0	0	0	0.9982
-Cell Growth and Death	-Other Enzymes	0.2091	0.02839	0.2344	0.1272	0.09068	0.149	0.004196	0.3392	0
-Cell Communication	-Other Enzymes	0	0	0	0	0	0	0	0.01501	0
Metabolism	-Other Enzymes	21.94	12.28	16.13	22.86	15.88	13.74	25.53	11.73	79.79
-Membrane Transport	-Other Enzymes	0.9408	2.148	0.1141	0.1242	0.2576	0.315	0.2169	0.04198	2.978
-Central Carbon Metabolism	-Other Enzymes	7.196	5.271	12.67	14.23	6.028	5.342	8.748	4.761	13.67
-Energy Metabolism	-Other Enzymes	0.2742	0.4573	0.2045	0.5371	0.5983	1.258	7.144	2.381	45.33
-Biosynthesis	-Other Enzymes	12.53	3.403	2.145	6.97	7.995	5.828	8.418	3.545	16.82
-Other Enzymes	-Other Enzymes	1	1	1	1	1	1	1	1	1
Organismal Systems	-Other Enzymes	0	0	0	0	0	0	0.4936	0.1818	0
-Immune System	-Other Enzymes	0	0	0	0	0	0	0.0191	0.01181	0
-Endocrine System	-Other Enzymes	0	0	0	0	0	0	0	0	0
-Circulatory System	-Other Enzymes	0	0	0	0	0	0	0	0	0
-Digestive System	-Other Enzymes	0	0	0	0	0	0	0	0	0
-Excretory System	-Other Enzymes	0	0	0	0	0	0	0	0	0
-Nervous System	-Other Enzymes	0	0	0	0	0	0	0	0	0
-Sensory System	-Other Enzymes	0	0	0	0	0	0	0	0.0325	0
-Development	-Other Enzymes	0	0	0	0	0	0	0	0.1375	0
-Environmental Adaptation	-Other Enzymes	0	0	0	0	0	0	0.4745	0	0
Human Diseases	-Other Enzymes	0	0	0	0	0	0	0	0	0
-Cancers	-Other Enzymes	0	0	0	0	0	0	0	0	0
-Immune System Diseases	-Other Enzymes	0	0	0	0	0	0	0	0	0
-Neurodegenerative Diseases	-Other Enzymes	0	0	0	0	0	0	0	0	0
-Cardiovascular Diseases	-Other Enzymes	0	0	0	0	0	0	0	0	0
-Infectious Diseases	-Other Enzymes	0	0	0	0	0	0	0	0	0
Not Mapped	-Other Enzymes	0.7229	2.49	1.173	1.356	7.267	11.58	47.14	20.82	58.94
-Not Mapped	-Other Enzymes	0.7229	2.49	1.173	1.356	7.267	11.58	47.14	20.82	58.94
TOTAL	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	199.9	324.4	Inf
MAPPED	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	104.4	209.9	Inf
Genetic Information Processing	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	46.96	108.1	Inf
-Transcription	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	2.36	5.984	Inf
-Translation	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	30.04	53.05	Inf
-Folding, Sorting and Degradation	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	10.97	39.22	Inf
-DNA Maintenance	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	3.595	9.894	Inf
Environmental Information Processing	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	2.232	11.4	Inf
-Signal Transduction	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	0.6177	8.041	Inf
-Signaling Molecules and Interaction	Organismal Systems	NaN	Inf	Inf	Inf	Inf	Inf	1.614	3.36	NaN
Cellular Processes	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	2.478	24.86	Inf
-Hemoglobin	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Vesicular Transport	Organismal Systems	NaN	NaN	Inf	Inf	Inf	Inf	1.023	6.324	NaN
-Cytoskeleton	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	1.446	16.58	Inf
-Cell Motility	Organismal Systems	Inf	Inf	NaN	NaN	NaN	NaN	0	0	Inf
-Cell Growth and Death	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	0.008501	1.865	NaN
-Cell Communication	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0.08256	NaN
Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	51.71	64.5	Inf
-Membrane Transport	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	0.4393	0.2309	Inf
-Central Carbon Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	17.72	26.18	Inf
-Energy Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	14.47	13.09	Inf
-Biosynthesis	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	17.05	19.5	Inf
-Other Enzymes	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	2.026	5.5	Inf
Organismal Systems	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	1	1	NaN
-Immune System	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.03869	0.06496	NaN
-Endocrine System	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Circulatory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Digestive System	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Excretory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Nervous System	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Sensory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0.1787	NaN
-Development	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0.7563	NaN
-Environmental Adaptation	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.9613	0	NaN
Human Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Cancers	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Immune System Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Neurodegenerative Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Cardiovascular Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Infectious Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
Not Mapped	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	95.5	114.5	Inf
-Not Mapped	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	95.5	114.5	Inf
TOTAL	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	5166	4994	Inf
MAPPED	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	2698	3231	Inf
Genetic Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	1214	1665	Inf
-Transcription	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	60.98	92.11	Inf
-Translation	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	776.3	816.7	Inf
-Folding, Sorting and Degradation	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	283.5	603.7	Inf
-DNA Maintenance	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	92.92	152.3	Inf
Environmental Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	57.69	175.5	Inf
-Signal Transduction	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	15.96	123.8	Inf
-Signaling Molecules and Interaction	-Immune System	NaN	Inf	Inf	Inf	Inf	Inf	41.73	51.73	NaN
Cellular Processes	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	64.04	382.6	Inf
-Hemoglobin	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Vesicular Transport	-Immune System	NaN	NaN	Inf	Inf	Inf	Inf	26.44	97.36	NaN
-Cytoskeleton	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	37.39	255.3	Inf
-Cell Motility	-Immune System	Inf	Inf	NaN	NaN	NaN	NaN	0	0	Inf
-Cell Growth and Death	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	0.2197	28.72	NaN
-Cell Communication	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	1.271	NaN
Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	1337	993	Inf
-Membrane Transport	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	11.35	3.555	Inf
-Central Carbon Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	458	403.1	Inf
-Energy Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	374.1	201.6	Inf
-Biosynthesis	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	440.8	300.1	Inf
-Other Enzymes	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	52.36	84.67	Inf
Organismal Systems	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	25.85	15.39	NaN
-Immune System	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	1	1	NaN
-Endocrine System	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Circulatory System	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Digestive System	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Excretory System	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Nervous System	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Sensory System	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	2.751	NaN
-Development	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	11.64	NaN
-Environmental Adaptation	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	24.85	0	NaN
Human Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Cancers	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Immune System Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Neurodegenerative Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Cardiovascular Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Infectious Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
Not Mapped	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	2468	1763	Inf
-Not Mapped	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	2468	1763	Inf
TOTAL	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Endocrine System	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
Cellular Processes	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Endocrine System	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cytoskeleton	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Endocrine System	Inf	Inf	NaN	NaN	NaN	NaN	NaN	NaN	Inf
-Cell Growth and Death	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cell Communication	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
Metabolism	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN
-Immune System	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN
-Endocrine System	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Development	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Environmental Adaptation	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN	NaN
Human Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cancers	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Circulatory System	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
Cellular Processes	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Circulatory System	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cytoskeleton	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Circulatory System	Inf	Inf	NaN	NaN	NaN	NaN	NaN	NaN	Inf
-Cell Growth and Death	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cell Communication	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN
-Immune System	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN
-Endocrine System	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Development	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Environmental Adaptation	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN	NaN
Human Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cancers	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Digestive System	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
Cellular Processes	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Digestive System	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cytoskeleton	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Digestive System	Inf	Inf	NaN	NaN	NaN	NaN	NaN	NaN	Inf
-Cell Growth and Death	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cell Communication	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
Metabolism	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
